,,□,輸送業（支店長）,受注価格や販売価格の動き,・相変わらず建築関係は本州物件に支えられ、仕事量は来年まで埋まっている状態にある。道内物件も、大手スーパーの進出等があり、それなりに仕事量があるが、単価面では厳しい。また燃料費の上昇が直接コストの増加につながっており、収益面を圧迫しているため、増収減益状態になっている。貿易関係では輸出入コンテナの取扱が順調に推移している。
,,□,輸送業（営業担当）,取引先の様子,・原油価格が落ち着きをみせていることに加えて、輸入炭の価格も低下傾向にあり、各製造工場のエネルギー部門の負担も一安心できる状態になっている。
,,□,金融業（企画担当）,それ以外,・設備資金は食品関連や自動車関連の能力増強投資で増加しているが、中小企業までには広がっていない。公共投資は減少基調にある。住宅着工は持家が増加しているが、高水準を保っていた貸家がピークを迎えつつあり、分譲もマンション適地が少なくなったことなどから減少している。観光関連は知床・旭山動物園効果の恩恵を受けている地域や土産物品を扱っている卸小売業は好調である。個人消費は、地元球団のリーグ優勝の効果もありマインドの改善がみられる。
,,□,司法書士,取引先の様子,・不動産取引や建物の建築状況から判断して極めて低調に推移している。特に８月以降は下降気味である。
,,□,その他サービス業［建設機械リース］（営業担当）,受注価格や販売価格の動き,・価格が上昇してこない。
,,□,その他サービス業［建設機械リース］（支店長）,取引先の様子,・商談の発生量が一向に上向きとならない。
,,□,その他非製造業［鋼材卸売］（従業員）,受注量や販売量の動き,・下期に入り、10月から12月初旬にかけては大きな変動はみられない。ここ３か月、特に景気動向を左右するような変化はみられない。
,,▲,＊,＊,＊
,,×,－,－,－
"雇用
関連

(北海道)",,◎,学校［大学］（就職担当）,それ以外,・10月末に大学主催で企業との懇談会が開催された。主旨は、今年度の内定に対する謝辞と来年度採用についての要請であり、参加企業は前年度に比べて35％の増加となり、採用拡大が進んでいることを表している。
,,○,人材派遣会社（社員）,求人数の動き,・新規客からの求人が増えてきている。法改正の影響もあると思うが、特に医療業界からの求人ニーズが強い。また人材派遣のオーダーも増えてきており、企業において人材のニーズが増えてきているようにみえる。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・求人広告の受理件数は、ほぼ横ばい状態で推移している。ただ正社員の伸びが少し鈍化している点が気になっている。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・求人数については、ここ数か月の高水準に大きな変化はみられない。業務請負、コールセンターのほか、スーパー、飲食、ファッション等の個人消費に関連する求人が依然として好調である。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・季節的な点も考慮した求人件数の動きはほぼ横ばいとなっている。ただし活性化していた地元求人がやや落ち込み気味となっている。
,,□,新聞社［求人広告］（担当者）,周辺企業の様子,・地域の産業、経済全般に明るい兆しも話題もなく、雇用の底上げ感がない。
,,□,職業安定所（職員）,求人数の動き,・新規求人は医療、福祉で増加しているが、小売業でパート求人が大幅に減少したため、全体では前年とほぼ同数となった。
,,□,職業安定所（職員）,求人数の動き,・新規求人数が若干減少している。
,,□,職業安定所（職員）,求人数の動き,・新規求職者数が前年に比べて10％増加しており、新規求人数が前年に比べて17％減少している。
,,□,職業安定所（職員）,求人数の動き,・上半期の新規求人件数は前年から2.9％の増加となったが、７～９月においては前年から0.5％の増加にとどまっており、横ばいでの推移となっている。
,,▲,－,－,－
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：（財）東北開発研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,その他専門店［食品］（経営者）,販売量の動き,・人、物の動きが活発で、その表情にも明るさがみえてきた。
,,○,商店街（代表者）,来客数の動き,・中旬までは天候にも恵まれ来街者が多かった。下旬になり客足は減少したが、気温の低下とともに衣料品関係に動きが出てきた。
,,○,一般小売店［カメラ］（店長）,来客数の動き,・紅葉、海外旅行などの写真プリントが多かった。新製品のデジタルカメラの売行きも今月になり好調である。
,,○,一般小売店［雑貨］（企画担当）,単価の動き,・３か月前との比較では単価が上昇している。販売量、来客数については上昇しているとはいえない。
,,○,百貨店（経営者）,単価の動き,・セール、物産展が伸び悩む一方で、ファッション関連のプロパーが順調に推移している。
,,○,コンビニ（エリア担当）,単価の動き,・前年の売上は下回っているが、３か月前と比べると前年比２～３％程度回復している。前年比100％以上の店舗もエリア内で40％程度にまで増えてきた。
,,○,コンビニ（エリア担当）,それ以外,・企業の求人数が増え、募集をしてもあまり人が集まらない。
,,○,衣料品専門店（店長）,来客数の動き,・当月はスーツ、コートなどについて、バーゲン客層を含め、いつもより早く客が動き始めており、比較的好調に衣料が売れている。
,,○,衣料品専門店（店長）,お客様の様子,・業態変更後、新規客層が確実に増えている。既存の客もファッションに興味のある客層を中心に回帰している。
,,○,衣料品専門店（店長）,来客数の動き,・ダイレクトメールを発送したところ、通常よりも回収が多く、来客数も増加した。
,,○,家電量販店（店長）,来客数の動き,・今まで不振だった大型テレビが動くようになった。
,,○,乗用車販売店（経営者）,来客数の動き,・新型車イベントにより、これまで買い控えていた客の来場が増えてきた。販売単価は相変わらず低いものの、販売台数は増えつつある。
,,○,その他専門店［呉服］（経営者）,来客数の動き,・10月初めに売出しをしたが、悪いと予想していた来客数はまずまずだった。
,,○,観光型ホテル（経営者）,来客数の動き,・３か月前とは比較にならないくらい館内に活気があり、売上、来客数共に前年比10％ほど増加した。特に当月は芸子の入る宴会が多く、ゴルフ客も目に付くようになった。県外客が多く、特に関西からの客が目立った。利用客の業種は自動車関係、建築関係、医療関係が上位を占める。
,,○,その他サービス［自動車整備業］（経営者）,お客様の様子,・住宅建設工事関係や電気工事関係の客から、車、機械の修理要請が増えている。
,,○,住宅販売会社（従業員）,販売量の動き,・春の展示会に初回来場した客からの受注が上がり始めている。ただし、契約までの時間は長くなっている。
,,□,商店街（代表者）,来客数の動き,・不景気感が慢性化している。ゆとりのない購買行動が定着している。
,,□,一般小売店［書籍］（経営者）,販売量の動き,・週末のまとめ買いが少なくなってきた。読書に費やす余暇時間が少なくなっているようである。
,,□,百貨店（売場主任）,販売量の動き,・アパレル関係では冬物の動きが悪い。特に今年は強力な売れ筋もなく、苦戦している。
,,□,百貨店（経営者）,お客様の様子,・客は何もしなければ買物をしないので、「珍しいものがある」「お買い得品がある」といった売手からの動機付けが必要である。この様子は３か月前と変わっていない。また、収益面をみてもトレンドは前年と変わっていない。
,,□,スーパー（経営者）,来客数の動き,・首都圏、一部の製造業などでは明るい話題があるようだが、地方と比べて随分と差があるようだ。食料品は無駄なものは買わないというような堅実な消費動向が続いている。マクロ的な環境と地域経済、あるいは食料品を中心とした流通小売業界の状況とは差がある。
,,□,スーパー（経営者）,お客様の様子,・卵の相場が上昇し、特売日に来客が集中する。競合店の動きをみて買い回りしている様子もみられる。
,,□,スーパー（店長）,競争相手の様子,・相次ぐ競合店の出店で、既存店の来客数、売上が２％ほど影響している。競合店出店により地域の価格競争が激化し、客の買い回りが強まり、買上点数が低下してきている。
,,□,衣料品専門店（経営者）,お客様の様子,・値段にかかわらず、気に入った物を買う時は決断が早いが、「ついで買い」はなく客単価は上がらないため、良くはなっていない。
,,□,衣料品専門店（経営者）,来客数の動き,・衣替えの時期なのに、客足は伸び悩んでいる。
,,□,家電量販店（従業員）,お客様の様子,・来客数は横ばいであるが、大型商品の動きが鈍く単価が弱い。
,,□,乗用車販売店（経営者）,販売量の動き,・登録車数は５％程度の前年割れである一方、軽自動車は５％程度前年を上回っている。相変わらず「軽高登低」の傾向が続いている。車両本体価格、税金、ガソリン代、メンテナンスコストなどの面から、この傾向は続く。
,,□,乗用車販売店（経営者）,来客数の動き,・自動車販売は相変わらず悪い。高額な車は売れず、小型車、軽自動車が中心であるが、契約には時間が掛かる。
,,□,住関連専門店（経営者）,来客数の動き,・前年と同様の企画を実施したところ、前年並みの実績をあげた。根強い需要はある。
,,□,その他専門店［ガソリンスタンド］（営業担当）,単価の動き,・石油の価格が下がり始めたが、これからの価格変動がどちらに転ぶかは難しい。販売価格の低下は、値上げ幅以上になっている。
,,□,その他飲食［弁当］（スタッフ）,販売量の動き,・県内、市内では倒産、廃業する量販店も多く、当社を含めて景気の悪い状態が続いている。
,,□,観光型旅館（経営者）,来客数の動き,・前年比で売上が落ちている状況は、ここ３か月間変わらない。
,,□,都市型ホテル（スタッフ）,競争相手の様子,・市内のホテルが来年撤退するなど、良いところと悪いところの差が出てきた。ホテルが増えたことにより競合が激しくなったことで優劣がはっきりしてきた。
,,□,都市型ホテル（スタッフ）,来客数の動き,・客のニーズは更に多様化しており、提供する側は的確にとらえることが要求されている。対応できる店とそうではない店の格差が大きくなっている。飲酒運転への社会的関心が高まりドリンク関係の売上が伸び悩んでいる。
,,□,都市型ホテル（スタッフ）,単価の動き,・会議、宴会の受注物件数は増えているが、単価は下がっており、全体的には横ばいである。
,,□,旅行代理店（従業員）,販売量の動き,・国内個人旅行は前年を上回り、海外個人旅行は下回った。団体旅行も下回っている。このような状況はあまり変化がなく、３か月前から改善されなかった。
,,□,タクシー運転手,お客様の様子,・３か月前と比較して悪い状態のまま変わっていない。客も「大変だ」と言っており、景気が良くなってはいない。
,,□,タクシー運転手,来客数の動き,・相変わらず夜の客が少ない。
,,□,通信会社（営業担当）,販売量の動き,・県内は雇用問題が深刻で、消費も控えめであり物が売れていない。
,,□,通信会社（営業担当）,お客様の様子,・客との商談で景気について話すが、「以前と変わらない」との回答がほとんどである。一部建設業は上向きとの声がある。
,,□,テーマパーク（職員）,販売量の動き,・前月に比べ客の反応は良くなっているが、数字としてアップしていない。
,,□,観光名所（職員）,来客数の動き,・体育の日の３連休にイベントを用意していたが発達した低気圧の影響で２日間中止となり、痛手が大きい。それを除けば前年並みである。
,,□,美容室（経営者）,来客数の動き,・来客数は前年比96％程度の比率がずっと続いている。景気回復に向かっている状況ではない。
,,□,美容室（経営者）,来客数の動き,・客の来店周期が延びている。
,,▲,商店街（代表者）,来客数の動き,・９月の中間決算では、東北地方の企業の業績は悪いようで、企業関係の動きが悪く、来客数が少ない。
,,▲,スーパー（店長）,来客数の動き,・競合各社のチラシ、ディスカウント攻勢が厳しく、前期比で来客数95％、買上点数96％と依然厳しい状況が続いている。
,,▲,スーパー（店長）,競争相手の様子,・倒産閉店した競合店の跡地に、他の競合先が居ぬき（家具・設備などをつけたままの状態）出店を連発している。人口が減少傾向であるなか、客の取り合いになっている。
,,▲,コンビニ（経営者）,販売量の動き,・主力である弁当類の売行きが大幅にダウンしている。また、中旬以降の急激な気温低下で夜間の来客数が減少している。全体的な来客数は変わっていない。
,,▲,コンビニ（経営者）,お客様の様子,・客は農家の人が多いが、米の値段も下がり、良い話が聞かれない。
,,▲,衣料品専門店（経営者）,来客数の動き,・９月にオープンした県内最大のショッピングセンターの影響で、来客数が２割減となっており、売上が低迷している。
,,▲,衣料品専門店（店長）,来客数の動き,・毎日の来客数が少ない。例年であれば秋物の動きが良くなる時期で、コートなどの大物が動き始める寒さになってきたにもかかわらず、来客数が少ないために売上につながらない。
,,▲,自動車備品販売店（経営者）,販売量の動き,・前年同期比でも販売量が低下している。同業者の売上も悪いとのことで、景気の上昇はこの地方においては全く感じられない。むしろ後退している。
,,▲,その他専門店［酒］（経営者）,お客様の様子,・冬支度が始まる季節で、灯油も前年より高騰していることもあり、酒類は買い控えられた。また、飲酒運転に対する世間の目が厳しくなり、観光地での酒類の試飲会が差し控えられたことも影響し売上が減少している。
,,▲,一般レストラン（経営者）,来客数の動き,・最近になって来客数が急に減少している。業者に聞いても売上が伸びずに困っているようである。
,,▲,都市型ホテル（経営者）,お客様の様子,・前知事の逮捕により、客の動きが極端に悪くなった。また、出直し選挙が始まったが、期間中は飲食関係が影響をまともに受ける。
,,▲,都市型ホテル（スタッフ）,単価の動き,・宿泊部門は客室単価が上がらない。シングル需要が多く、ツインも低単価のシングルユースで販売せざるを得ない。
,,▲,観光名所（職員）,来客数の動き,・予約の人数は前年より増えたが、土日祝日の天候に恵まれなかったこともあり、フリーの客が少なかった。
,,×,コンビニ（経営者）,単価の動き,・客の動きが悪く、客単価、買上点数も悪くなっている。
,,×,乗用車販売店（従業員）,販売量の動き,・当月の販売数は前年同月の６割とかなりの低水準で推移している。月末にかけて追い込みをかけるが、その結果によっては別の対策を検討しなければならない状況である。販売のマイナス分をサービス部門がカバーすることで精一杯となっている。
"企業
動向
関連

(東北)",,◎,広告業協会（役員）,それ以外,・広告業界のメインであるマスメディアは良くないが、商業印刷、交通広告、折り込み広告などセールスプロモーション関係が好調に推移している。マンション、百貨店、ショッピングセンターなどの業績が良いのが影響している。
,,○,農林水産業（従業者）,受注価格や販売価格の動き,・９月に出荷した桃の精算があったが、予想よりも単価が高く、完売した。
,,○,出版・印刷・同関連産業（経営者）,受注量や販売量の動き,・新しく発行した情報紙がきっかけとなり新たな客、仕事が生まれてきた。
,,○,電気機械器具製造業（企画担当）,それ以外,・ガソリン高騰もかなり落ち着いてきた。会社の事業が譲渡され、自らの所属する会社が変わったが、周りの人達も含め会社変更に伴う臨時の収入もあったので景況感は良い。
,,○,その他非製造業［飲食料品卸売業］（経営者）,受注量や販売量の動き,・引き続き大都市圏など県外が好調、県内は低調の傾向であるが、ここにきて県内も前年実績に近づいてきている。
,,○,その他企業［企画業］（経営者）,取引先の様子,・得意先の住宅会社のほとんどが受注を伸ばしている。
,,□,食料品製造業（経営者）,受注量や販売量の動き,・牛タン原料の相場は一時より下がったものの、米国でのＢＳＥ発生前と比べると、５割高の高値で安定してしまった。
,,□,食料品製造業（経理担当）,受注量や販売量の動き,・新製品が伸び悩んでいるが、なんとか前年並みの受注を確保している。
,,□,出版・印刷・同関連産業（経理担当）,受注量や販売量の動き,・折込チラシ印刷の依頼が減っている。折り込みを入れても売上が伸びないということで、折り込みを絞っているようである。
,,□,一般機械器具製造業（経理担当）,受注量や販売量の動き,・自動車部品、民生用需要共に好調が続いている。また、為替もやや円安で推移していることから輸出環境は好転している。
,,□,電気機械器具製造業（経営者）,受注量や販売量の動き,・上期の延長で10月は極端な変化はないが、受注の引き合いが少なくなっている。一時的な生産調整なのか判断が難しい。
,,□,電気機械器具製造業（営業担当）,取引先の様子,・商談はあるようだが条件が厳しく、利益が薄いものがほとんどのようである。
,,□,輸送業（従業員）,取引先の様子,・デジタル家電製品の輸出は好調に推移しているが、輸入の取扱量が全体的に少なくなってきている。
,,□,金融業（融資担当）,取引先の様子,・取引先をみると、生活費補填として預金を取り崩している状況がうかがえる。
,,□,司法書士,受注量や販売量の動き,・潜在的な住宅購入の需要はあり、条件の良い小規模な分譲地はすぐに完売するが、供給が少ないため、地域の景気を左右するまでに至っていない。供給者も需要規模の判断がつかずに慎重な姿勢を崩していないためか、大きな分譲地の新規分譲は聞かれない。
,,▲,コピーサービス業（経営者）,受注量や販売量の動き,・10月に入ってから受注量が目立って減少した。この傾向は全ての商品に共通する。店頭での来客数も減少している。良い月と悪い月が交互にきている状況である。
,,×,広告代理店（従業員）,受注量や販売量の動き,・来月にずれ込む物件が多かった。クライアントとして、どうしても今月中に必要なものではないということである。全体的に量不足であった。
"雇用
関連

(東北)",,◎,人材派遣会社（社員）,求人数の動き,・新規求人数が前年比２倍になった。また、求人企業は事業拡大へかじ取りをするところが増えてきている。
,,○,人材派遣会社（社員）,求人数の動き,・やや業種に偏りはあるものの、幅広く求人が入ってきている。通信関連からは５人、10人という単位での発注が続いており際立っている。その他も総じて人手はひっ迫している様子である。
,,○,職業安定所（職員）,求人数の動き,・有効求人数は、前年同月比で９か月連続して増えており、有効求人倍率も1.41倍と高くなっている。
,,○,職業安定所（職員）,求人数の動き,・新規求人が２か月連続で前年同月を上回っている。派遣求人の増加により、サービス業が伸びているほか、医療、福祉分野での増加が顕著である。
,,□,職業安定所（職員）,それ以外,・労働者数がわずかに上昇しているが、原油高騰対策として賃金が上がらない。中小企業は利潤が減少している。
,,□,職業安定所（職員）,求職者数の動き,・新規求職者は、前年同月比で2.3％増と３か月ぶりに増加に転じたものの、離職者は減少しており、在職求職者と無業者の増加が主要因となっている。経済状況の好転に伴う求人数の増加により、転職希望者が増えている。求人増加に加え、事業主都合離職者が減少していることから、人手不足感が感じられる。
,,▲,職業安定所（職員）,求人数の動き,・新規求人数が前年と比べて、常用、パート共に減少している。
,,×,＊,＊,＊
,,,,,
　３．北関東（地域別調査機関：（財）日本経済研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北関東)",,◎,コンビニ（経営者）,来客数の動き,・たばこの免許が下りたことが徐々に知れわたり、カートン買いの予約が入るなど、来客数、客単価の上昇につながっている。
,,◎,その他レジャー施設［アミューズメント］（職員）,販売量の動き,・来客数、客単価、売上共に伸びている。特に深夜帯の来客数増が顕著である。
,,○,一般小売店［家電］（経営者）,お客様の様子,・景気の良し悪しというより、現状に慣れたのかあきらめなのか、必要な物は購入しようという動きがみられる。半消耗品である家電製品も高価な物になると量販店より地域店を指名してくれるようである。
,,○,スーパー（経営者）,販売量の動き,・来客数の伸びは３か月前と変わらないが、全体の売上が2.5％増加しており、客単価は前年と同様の状況になってきている。
,,○,スーパー（統括）,販売量の動き,・秋物衣料が羽織物を中心に好調に推移している。トラベル関連商品は、特に国内用が前年比128％と顕著な伸びである。食品については、野菜価格が安定しているために鍋物材料が好調で、特にキムチ鍋スープが前年比125％、おでん種は前年比110％、中華まんは前年比108％と、季節商材の動きが好調である。
,,○,スーパー（統括）,来客数の動き,・前年比107％強の来客数増が成績の好調に一番寄与している。買上点数の増加により、１人当たりの買上単価が伸び始めている。
,,○,スナック（経営者）,来客数の動き,・今月中旬以降人通りが増えている。まだ悪いのでフリーの来客数がもう少し伸びれば良いが、宴会の予約状況は若干良くなってきている。
,,○,都市型ホテル（スタッフ）,販売量の動き,・忘新年会の予約時期を迎え、問い合わせや予約が増えつつあるものの、例年よりも出足が鈍く、若干不安視している。飲酒運転に対する規制がより一層厳しくなっているため、会社あるいは部署単位の宴会も、アルコールを控えるか、強制的に宿泊させるか、どちらかを選択する会社が増えているようである。宿泊施設を併せ持つホテルとしては状況が好転する契機となる可能性がある。
,,○,旅行代理店（従業員）,販売量の動き,・企業の社員旅行は相変わらず不調だが、小グループの客が増えている。
,,○,タクシー（経営者）,お客様の様子,・夜間の動きが良くなってきたので、前年同月比６％の増収である。
,,○,通信会社（営業担当）,単価の動き,・月を追うごとに客単価が上がってきており、新サービスの契約も一部を除き順調である。マーケットはまだまだ新たなサービスを求めている気配があるので、年末の商戦が楽しみである。
,,○,遊園地（職員）,来客数の動き,・新規アトラクションのオープンにより、来客数が伸びている。
,,○,ゴルフ場（支配人）,来客数の動き,・客単価はなかなか上がらないが、平日のゴルフコンペなどは多くなってきている。また、市場の会員権の動きも活発になってきている。
,,○,住宅販売会社（経営者）,お客様の様子,・今月に入り、不動産物件の引き合いが増えてきている。現実に町中の売り地が段々なくなってきて、それを探す人も大分増えてきている。ただ、金額はまだまだデフレ的要素が十分にある。安い物件はすぐ売れる状況にある。
,,□,商店街（代表者）,お客様の様子,・客は来店してもあまり商品を手に取らない感じだが、この時期しか買えない旬の物は高額でも買い求めていく。
,,□,商店街（代表者）,お客様の様子,・個人店の多い商店街には来客数が増加してきている。多くの客は安くて早くて高品質なものを求めており、口コミでそのような店へ人が流れている。
,,□,百貨店（営業担当）,販売量の動き,・来客数、販売量共にほぼ横ばいで、決してマイナスには動いていない。
,,□,スーパー（総務担当）,競争相手の様子,・周囲の競合店も含め、客入りが非常に良い。同業以外でみても、新しい店はかなり売上が良いようである。ただ、当店だけでなく同業店と比べても、良い店と悪い店の格差が大きく、客もあちらに行ったり、こちらに行ったりということで定着していない状況である。
,,□,スーパー（販売促進担当）,販売量の動き,・前年に比べ気温が高めに推移しているため、衣料品の売上が前年比で93％と悪い。その落ち込み分を食品でカバーしているため、店全体の売上は前年並みである。
