,,□,住宅販売会社（経営者）,お客様の様子,・株価も低迷しており、政局も不安定で、客の消費意欲等がわかなくなっている。
,,□,住宅販売会社（従業員）,単価の動き,・変動はみられない。
,,▲,商店街（代表者）,お客様の様子,・消費税増税法案の可決により、将来への負担増への不安とあきらめの様子がうかがえる。高齢者も子どもや孫に少しでもお金を残そうと消費を控えなければという話も聞こえてくる。
,,▲,百貨店（売場主任）,来客数の動き,・今年は夏のセールが遅れてスタートしたため、８月前半のセールの動きは良かったが、下旬の秋物商材の動きが非常に遅くなっている。また、天候が30度近い高温になったため、秋物商材が動かないという面もある。
,,▲,百貨店（販売促進担当）,来客数の動き,・東日本大震災の発生や近隣競合店の開店から一巡となり、最低でも前年維持を見込んでいたものの、来客数の前年割れが継続している。店舗の吸引力が弱くなっており、顧客支持が得られていない状況にある。
,,▲,スーパー（役員）,お客様の様子,・記録的な猛暑により、高齢者を中心に近くの店で買物を済ませる方が多くなり、消費が分散している。
,,▲,コンビニ（エリア担当）,販売量の動き,・聞き取れる話はどこも前年比低下に関するものが多い。
,,▲,衣料品専門店（店長）,来客数の動き,・気温の関係で消費が上がらない。夏日が続き、秋物商材の販売量が減少している。また、電力不安が、電気以外の節約にもつながっている。
,,▲,乗用車販売店（営業担当）,お客様の様子,・毎週土日のイベントの来場者数も、新型車投入にもかかわらず増えていない。気になる他社も同じ状況である。また、即決の客が少なくなっており、商談が長引く傾向が強くなっている。
,,▲,パチンコ店（役員）,お客様の様子,・原油の値上げ及び節電により、客の動きが鈍くなっている。業界によっては、電力会社の節電要請よりも高い割合を設定している業界もあり、営業時間等にも影響が出ている。
,,▲,その他サービスの動向を把握できる者［フェリー］（従業員）,来客数の動き,・観光最盛期にもかかわらず、ロンドンオリンピックの影響もあってか、８月の輸送量は前年より減少傾向にある。特に国内旅行が鈍化している。
,,×,百貨店（売場主任）,販売量の動き,・連日の暑さの影響で秋物商材が全く動いていない。
,,×,スナック（経営者）,来客数の動き,・人出がない。
"企業
動向
関連

(北海道)",,◎,－,－,－
,,○,食料品製造業（団体役員）,それ以外,・例年以上の暑さが続くなか、清涼飲料や調理済み食品の販売が増加している反面、お中元商戦の落ち込みがみられる。また、夏に集中したお祭りやイベントの開催により、観光客の増加や地元市民の参加が多くみられ、土産品や食品の購買力が上向いている。一方、企業間での業況格差の拡大がみられ、雇用に対する状況も大きな違いが出ている。
,,○,建設業（従業員）,受注価格や販売価格の動き,・建設業不況に基づく廃転業や東北復興の本格化にともなう労務者不足により、建設関連の労務単価が上昇傾向にある。
,,○,輸送業（営業担当）,取引先の様子,・製紙工場で新たな生産設備が８月22日稼働した。新聞用紙専抄マシンでのクラフト紙生産は世界初とのことである。クラフト紙の用途は、食品パッケージ、外装紙、茶封筒、肥料、飼料、セメント、米を詰める重袋など幅広く使われ、年間52000トンの生産を見込んでいる。
,,○,金融業（企画担当）,それ以外,・国内、国外からの観光客は東日本大震災前の水準に回復した。設備投資は、自動車部品メーカーの能力増強、医療福祉施設の新増設、メガソーラーの建設などで底堅い。建設関連では復興需要などから人手不足感がある。水準は低いが景気は良くなっている。
,,○,コピーサービス業（従業員）,受注価格や販売価格の動き,・受注商品の内容をみても、設備投資をする客が増えてきている。
,,○,その他サービス業［建設機械リース］（支店長）,取引先の様子,・農業関連を中心に受注が好調である。
,,○,その他非製造業［鋼材卸売］（役員）,受注量や販売量の動き,・取引相手の鉄骨加工業社の仕事量が多く、消耗資材の販売量は順調に推移している。板金加工業者や製缶加工業者は変化が少ないが、全体的にみるとやや良くなっている。
,,□,家具製造業（経営者）,受注量や販売量の動き,・受注状況が地域によりまちまちである。大きな市況の変化はみられず、低位ながら安定している。
,,□,輸送業（支店長）,受注量や販売量の動き,・例年８月は、お盆休みの関係から稼働日が少なく、取扱量も減少するが、今年は前年の８月実績や前月の７月と比較しても増加している。
,,□,司法書士,取引先の様子,・不動産取引については相変わらず低調に推移しているが、建物の建築等については増加傾向にある。
,,□,司法書士,取引先の様子,・消費税増税が決定したが、増税前の駆け込み需要はみられない。新築マンションも来年以降の販売となるため、不動産の取引状況には大きな変化がみられず、景気も現状維持の状態で変化はない。
,,▲,司法書士,取引先の様子,・土地の売買、建物の新築が相変わらず少ない。
,,×,その他サービス業［ソフトウェア開発］（経営者）,取引先の様子,・外注がどんどん返されている。新たな仕事が激減している。
"雇用
関連

(北海道)",,◎,－,－,－
,,○,人材派遣会社（社員）,求人数の動き,・求人数が３か月前に比べて１割ほど増えている。求人の内訳もパート職は継続して増加傾向だが、正社員の求人が増えている。夏のキャンペーンなどによる季節的な要因も考えられるが、ここ３か月間は増加が顕著である。
,,○,求人情報誌製作会社（編集者）,求人数の動き,・基幹産業である農業の収穫期とあいまって人手不足状況が続き、売手市場となっていることから、求人数が増加している。
,,○,求人情報誌製作会社（編集者）,求人数の動き,・前年比は全体では108％とやや落ち着いてきたが、観光客の入込によってホテルや飲食店、娯楽業にはますます活況感が出てきた。新店オープンによる求人も増えてきており、春先まで元気がなかった繁華街にも少しずつにぎわいが戻ってきている。
,,○,求人情報誌製作会社（編集者）,周辺企業の様子,・業種を問わず、求人ニーズが高くなってきている。観光関連の東日本大震災からの回復傾向のほか、これまで少ない人数で我慢をしていた会社、店舗が募集を出すような動きがみられる。
,,○,職業安定所（職員）,求人数の動き,・新規求人数は13.1％増加し、30か月連続で前年を上回った。月間有効求人数も16.2％増加し、30か月連続で前年を上回った。
,,□,人材派遣会社（社員）,周辺企業の様子,・雇用形態を問わず、賃金が現状維持以下となることが多くみられる。
,,□,新聞社［求人広告］（担当者）,求人数の動き,・各業種とも前年を上回る求人数であり、好況を維持している。
,,□,職業安定所（職員）,それ以外,・７月の管内の有効求人倍率は0.52倍と前年を0.09ポイント上回っている。建設業の新規求人が前年を大きく上回るなどの動きが一部にみられるが、依然として高い水準とはいえない。
,,□,職業安定所（職員）,求人数の動き,・夏場の観光客の入込数の増加もあり、宿泊業、飲食サービス業の新規求人数が前年より増加しているが、その他の業界において特に目立った動きはなかった。
,,□,職業安定所（職員）,雇用形態の様子,・７月の新規求人数は前年比で13.7％の増加となった。新規求職者数は前年比で5.4％の減少となった。月間有効求人倍率は0.67倍となり、前年の0.50倍を0.17ポイント上回った。一方、新規求人数のうち、正社員求人の占める割合は42.5％であり、求人者と求職者との間における職種や労働条件のミスマッチも少なくないことから、依然として厳しい状況にある。
,,▲,求人情報誌製作会社（編集者）,求人数の動き,・多くの業種で前年からの求人数の伸びにブレーキがかかっている。
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,タクシー運転手,販売量の動き,・最近は以前のように待機にかなりの時間を費やしたりすることがなく、ちょっと走ると客がいる。
,,○,商店街（代表者）,来客数の動き,・７月後半からお盆過ぎまで大変暑い状況が続き、夏物衣料も活発で、夏物セールの動きも非常に良く、飲食、アパレル共に好成績を示している。
,,○,一般小売店［書籍］（経営者）,販売量の動き,・業種別というよりは、拠点別、個々の店により数字の動きがばらばらである。また、客単価の低下傾向は否めない。
,,○,コンビニ（経営者）,来客数の動き,・来客数が前年比105％と好調を維持しており、売上高も同106％と良好である。長引く暑い夏の影響でソフトドリンクが同115％と伸びており、ビール、アイス、デザートも軒並み好調である。唯一たばこのみがマイナスになっている。
,,○,コンビニ（エリア担当）,来客数の動き,・８月の残暑の影響で、来客数が前年を超え出している。
,,○,コンビニ（エリア担当）,来客数の動き,・最大繁忙期のお盆は天候に恵まれず、来客数は前年を大きく割る結果となったが、好天に恵まれた盆明け後は前年を大きく超えている。客単価も前年をクリアしており、自粛ムードからは脱却したと考えられる。
,,○,衣料品専門店（店長）,単価の動き,・例年、夏のこの時期はそんなに売れる時期ではないが、今年は酷暑が続いているので、礼服といったものの動きが良い。また、まとめ買いをする客が例年より多く、５月ごろから続いていた低迷期を脱しつつあり、景気は上向きになってきたようである。
,,○,衣料品専門店（店長）,販売量の動き,・猛暑が続いていることで、スラックス、半袖シャツと夏礼服が予想より好調に推移している。
,,○,その他専門店［酒］（経営者）,販売量の動き,・今月は雨も少なく、気温も高かったためにビヤガーデン等のビールの販売量が良い。また、飲食店がにぎわいをみせるお盆もあまり期待をしていなかったが、帰省客の動きが予想以上に良く、販売量もやや上昇傾向にある。
,,○,その他専門店［靴］（従業員）,販売量の動き,・気温の上昇とともに夏物商材の動きが活発になっている。
,,○,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・猛暑の影響で燃料油の販売が好調である。販売単価の下落が続いており収益が厳しくなっているが、販売量増で何とかカバーしている。しかし、燃料油以外の販売は低調であり、依然として厳しい状況は続いている。
,,○,一般レストラン（経営者）,来客数の動き,・決して良いわけではなく、２、３か月前が悪すぎたため、今月は通常どおりになり、３か月前よりはやや良いということである。
,,○,観光型旅館（スタッフ）,来客数の動き,・お盆前後の予約がなかなか伸びず、どうなることか心配していたが、結果としては予想以上に来客数が伸び、売上も良かった。個人型旅行は直前まで数字が不透明だが、９～10月にかけて連休もあり期待したいし、秋の行楽シーズンの団体予約も順調に伸びている。
,,○,都市型ホテル（スタッフ）,販売量の動き,・前年は北東北インターハイが開催され、多くの人が秋田を訪れた。今年はどうかと心配していたが、天候が良かったことや大きな花火大会が開催されたこともあり、前年並みを確保できている。
,,○,遊園地（経営者）,来客数の動き,・連日暑さが続いたが、猛暑日までにはならなかったことや、雨が降らなかったことから、お盆の週を中心に低迷した前年や震災前に比べても、20％近く増加している。
,,○,その他サービス［自動車整備業］（経営者）,お客様の様子,・夏のボーナスは前年より増額されたようで、購買力が戻ったような様子がみられる。消費量を伸ばす猛暑も好材料となっている。
,,□,商店街（代表者）,販売量の動き,・前年の同時期から徐々に客の購買意欲が低下しており、販売量が徐々に下がっている。震災前の状態に戻っている。
,,□,商店街（代表者）,販売量の動き,・猛暑続きの毎日に秋物商戦は苦戦している店が多い。
,,□,商店街（代表者）,来客数の動き,・暑すぎて客が商店街に出てこない。
,,□,一般小売店［酒］（経営者）,販売量の動き,・例年８月はねぶた祭りで販売量が多くなるが、今年は前年よりかなり落ち込んでいる。
,,□,一般小売店［スポーツ用品］（経営者）,お客様の様子,・バーゲンをしても夏物も秋冬物も売れない時期であり、店頭売上が厳しい。10月まで耐え忍ぶしか方法が無い。
,,□,一般小売店［医薬品］（経営者）,来客数の動き,・客の動きを見ていると、以前のように頻繁に来ることがない。前年からみるとずいぶん落ち着いてきており、売上自体は悪くないが、店を訪れる人は頻度が少ない人もあれば、足が遠のいている人もいるような状況である。
,,□,一般小売店［寝具］（経営者）,販売量の動き,・長引く猛暑のなか、相変わらず寝具類の商品の動きは鈍い。専門店より量販店などで安い手頃な価格の商品を購入する客が多いようである。
,,□,一般小売店［カメラ］（店長）,販売量の動き,・高額商品の販売が好調で販売量、売上共に横ばいで推移している。来客数も増加傾向にある。
,,□,百貨店（企画担当）,販売量の動き,・夏のセール自体の後倒しの影響により、前月の後半からは前年に比べ、衣料品のセール品の販売量が増えている。また、高気温の影響か、盛夏物の雑貨が活発に動いている。ビヤガーデンは前年比130％の伸びとなっている。
,,□,百貨店（営業担当）,販売量の動き,・売上は全店で前年をクリアしており、３か月前のトレンドと変化はない。ただし、アイテム別に見ると、前年はお中元を中心に震災見舞いに対する御礼の需要により売上が大きく伸びた食品、生活用品が苦戦している。またクリアランスを後ろ倒しで実施したが、婦人服に関しては定価品、セール共に前年をクリアし成功したとみている。
,,□,百貨店（経営者）,来客数の動き,・高速道路無料化が終了して以来、観光を中心にビジネスを含む流入者が少なくなっている。また、気温が高く足元商圏の高齢者等の来客が減少している。特に生鮮三品の売上が厳しく、全体の来客数を押し下げている。また、前年は市が震災復興プレミアム付商品券を発行し特需があったが、本年は企画が無いことも影響している。
,,□,スーパー（経営者）,来客数の動き,・中旬からの猛暑で、飲料など夏物商材の販売が好調である。
,,□,スーパー（店長）,販売量の動き,・残暑が続き、夏物商材の売行きは好調である。しかし、来客数の前期比は悪く、売上の前期比も来客数以上に悪くなっている。競合店のディスカウントの影響や早朝営業の影響もあり、買上点数、客単価がダウン傾向にある。
,,□,スーパー（店長）,単価の動き,・７月は天候やうなぎの不振などにより、売上づくりに苦労したが、８月は前年と比較して客単価100.9％、買上点数100.1％、１品単価100.7％と前年とほぼ変わらない状態で推移している。
,,□,スーパー（店長）,来客数の動き,・来客数、競合店の状況、単価の動きのいずれを見ても変わっていない。
,,□,スーパー（営業担当）,単価の動き,・来客数は前年同期を上回っているが、１品単価、客単価は共に前年を下回り、結果として、売上は前年を割っている。
,,□,コンビニ（経営者）,来客数の動き,・客単価は前年比100％をキープしているが、来客数は前年を数ポイント割っている。３か月前と変わらない状態である。
,,□,衣料品専門店（経営者）,単価の動き,・各企業とも価格競争が激化し利益の減少が著しく、得意先をいかに増やすかが最大の課題である。
,,□,衣料品専門店（店長）,お客様の様子,・残暑が続き、夏物商材の消化が進んでいる反面、秋物商材の立ち上がりが遅れている。
,,□,衣料品専門店（総務担当）,販売量の動き,・春以降同じような状況が続いているが、特に夏物商材の衣類が一時的に上向いたものの売上が続いていない。
,,□,家電量販店（店長）,販売量の動き,・大手電機メーカーの不振など、ニュースなどでも景気の良い話題がない。
,,□,家電量販店（店長）,単価の動き,・猛暑の影響で、家電製品のなかでも冷蔵庫、エアコン、扇風機といった夏に強い白物はかなり好調である。９月いっぱいくらいまでは暑いという予報もあるので、このまま家電製品のなかでも白物、特に季節要因のある夏に売れる商品が好調に推移するとみている。特にＤＣモータータイプの扇風機など単価の高いものも省エネというキーワードで売れており、かなりけん引している。逆に黒物がその分ややダウンしている。
,,□,乗用車販売店（従業員）,お客様の様子,・エコカー補助金が間もなく終わろうとしているが、駆け込み需要は多くない。
,,□,住関連専門店（経営者）,販売量の動き,・客の様子もそうだが、販売量も落ちている。リニューアルオープンをして商材の平均単価を上げたため、客単価は若干上がっているが、購入量、販売量が落ちており、厳しい状況である。
,,□,住関連専門店（経営者）,販売量の動き,・小物が大分出たが、小物なので金額的に売上増には結び付いていない。
,,□,その他専門店［パソコン］（経営者）,競争相手の様子,・取引業者間の話では、全体的な商品や仕事の動きは両極端になっているとのことである。件数が少ないものの忙しくしているところもあるようだが、ほとんどは仕事が切れており、全体的には物流は全然少ないと聞いている。
,,□,その他専門店［食品］（経営者）,販売量の動き,・８月はお盆の帰省などで地元はにぎわうのが常だが、今年は大きな混雑もなく活気がない。高速自動車道の有料化が影響しているのだろう。また、消費税増税のための節約傾向もすでに始まっているようである。
,,□,その他専門店［酒］（営業担当）,来客数の動き,・都市部向けの商材が比較的良くなっている。夏休み、盆休みの影響で飲食店も少しにぎわったが年々縮小傾向にある。大体予想の範囲内に収まりそうである。
,,□,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・夏場の売上確保が非常に難しい。何が売れるのかがはっきりしないし、実際何が動いているのかが全くわからない。商品の絞り込みができない。
,,□,一般レストラン（経営者）,販売量の動き,・売上の増減もなく、３か月前とほとんど変わっていない。
,,□,一般レストラン（経営者）,競争相手の様子,・仕入の関係で他の経営者と市場で顔を合わせるが、３か月前と比べて下向きになっているようである。
,,□,一般レストラン（経営者）,お客様の様子,・単価や来店数に大きな変化が見られないが、客との会話では政治関連の話題が急に増えている。会社の景気がどうのとかではないレベルの内容から察するに、多くの人が国の先行きを不安がっているようで、あまり思い切った購買をする意欲には結び付かないようである。
,,□,都市型ホテル（経営者）,販売量の動き,・夏の観光資源には乏しい当地だが、今年は復興イベント等があり、例年になく福島を訪れる人が非常に多くなっている。例えば、料飲施設や宿泊施設の動きが好調なのもそれに連動しているものと考えられる。また、今年は猛暑であり、当社のビルは駐車場が地下にあるが、路面の駐車と違い日差しを避けることができるため、駐車場の入りが良いという特徴も見られる。
,,□,都市型ホテル（スタッフ）,来客数の動き,・前月に引き続き、レストラン関連及びデパート地下のデリカ各店については、利用人員が増加している。今年の猛暑による影響も考えられるが、特にデパート地下においては総菜の購入者が増えている。季節感、値ごろ感のある商品を提供した結果でもあると考えている。いろいろな目線、視点から顧客ニーズをつかみ、消費単価の向上を図る必要がある。
,,□,都市型ホテル（スタッフ）,来客数の動き,・宿泊部門はインターハイや全国大会等で満室日が続いたが、従来の海水浴客はこれらを割り引いても大幅に減少している。レジャーの多様化も一因か。
,,□,都市型ホテル（スタッフ）,販売量の動き,・被災地復興支援の行事、イベント等で引き続き利用がある。宿泊、宴会共に前年の好調時とほぼ同様であり、今後３か月先までの予約状況も引き続き堅調に推移している。
,,□,旅行代理店（経営者）,販売量の動き,・個人旅行については前年の夏以降、堅調に推移しており、やや良い状況が続いている。
,,□,通信会社（営業担当）,来客数の動き,・先行きの不安感と消費税増税も含めて、景気そのものは下降線をたどっているようである。お盆商戦もそこそこはいったものの、予想したほどの数字ではない。
,,□,通信会社（営業担当）,お客様の様子,・一部のスーパーマーケットや建設関係の客からは上向きの声が聞かれるが、それ以外は上向いている様子がみられない。
,,□,通信会社（営業担当）,お客様の様子,・一部のゼネコン系は復興に向けた業務で景気は良いようだが、それ以外の業界の景気は変わらない。
,,□,通信会社（営業担当）,来客数の動き,・顧客の設備投資意欲に変化はなく、あまり良くない状況は変わらない。
,,□,通信会社（営業担当）,お客様の様子,・客との商談では、首都圏本社の企業の設備投資の話は聞くものの、地場企業からは、ここ数年現状維持との話がほとんどである。経費削減の意欲はうかがえるが、好況に結び付く題材は特に見当たらない。
,,□,通信会社（営業担当）,お客様の様子,・オリンピックが後半盛り上がり、暑さも継続した割には、テレビやエアコン等の家電の売行きも悪いままである。日常生活においては、とにかくお金をかけないように、消費を抑えたまま、変化の無い状況が続いている。
,,□,テーマパーク（職員）,来客数の動き,・お盆前は来客数の動きが鈍かったが、カレンダーも良くお盆休暇が長かった企業等も多かったためか、盆以降の来客数は堅調である。
,,□,観光名所（職員）,来客数の動き,・好天に恵まれ、特に雨も降らず、乗船客数が伸びており、つられて売上も伸びている。
,,□,観光名所（職員）,来客数の動き,・営業活動や広告広報活動により前年並み程度の来客数を維持している。
,,□,美容室（経営者）,単価の動き,・プラスメニューに手を出さないというか、基本的なカットなどをやっている。プラスアルファという意識は低いようである。
,,□,美容室（経営者）,来客数の動き,・猛暑のこの時期、カットをする客が増えるものの、１人当たりの単価はパーマやカラーリングに比べ安いため、景気の動向には影響がない。
,,□,設計事務所（経営者）,お客様の様子,・住宅関連の仕事は切れない状態で続いている。工事の人たちに話を聞いても忙しいという言葉しか聞かれない。しばらくは今の状況が続く。
,,□,住宅販売会社（経営者）,販売量の動き,・受注残及び新規受注はほぼ横ばいで安定している。
,,▲,商店街（代表者）,お客様の様子,・記録的な猛暑で、商店街の通行量が日中やや減っている。特に昼のサラリーマンのランチの売上が落ちている。逆にＴシャツなど夏物衣料は依然好調だが、値段の高い秋物の動きが鈍く、総体的にはマイナス基調である。
,,▲,一般小売店［医薬品］（経営者）,お客様の様子,・消費税増税法案が国会で可決されたことにより、心理的にだが、客は買い控えをしているところが沢山みられる。
,,▲,一般小売店［医薬品］（経営者）,来客数の動き,・３か月前と比べ、来客数、客単価共に落ちている。また、震災被害により店舗を移転し、店頭の態勢も整っていなかった前年の８月に比べても、来客数、月間売上共に１割近くも落ち込んでいる。
,,▲,百貨店（売場主任）,来客数の動き,・暑い日が続き、服飾雑貨を中心に季節アイテムの動きが良くなっている。来客数及びレジ客数は減少傾向であるが、明快な目的を持った買物をしており、購買率が高く、客単価は上がっている。
,,▲,百貨店（総務担当）,単価の動き,・売上高が減少傾向にある。
,,▲,百貨店（経営者）,販売量の動き,・３か月前よりも消費者の購買意欲が減退しているようで、衣料を中心とする夏物クリアランスが非常に苦戦している。
