,,▲,高級レストラン（スタッフ）,お客様の様子,・下旬までの気温が高く推移したことから、前年並みとなった。もう少し伸びがみられることを期待したが、中旬に市街地で食べ物の催事が始まってからは、週末の予約がふるわなかった。食のイベントは楽しい反面、レストランにとっては足が遠のくようだ。
,,▲,観光型ホテル（スタッフ）,お客様の様子,・オフシーズンへの移行期であり、稼働率、客単価ともに低調に推移した。また、中国本土からの観光客の20％前後がキャンセルとなった。
,,▲,タクシー運転手,販売量の動き,・前月、前々月と比較しても、今月も変わらず、景気状況の好転がみられるような兆候が出ていない。受注状況をみると、前月を下回るような動きにもなってきている。地域経済においても同様の動きが推測される状況となっている。
,,▲,その他サービスの動向を把握できる者［フェリー］（従業員）,来客数の動き,・ツアー客が大幅に減少しており、旅客、車両ともに輸送量が前年を下回っている。
,,×,乗用車販売店（営業担当）,販売量の動き,・月を追うごとに新車の受注量の減少傾向が目立つようになっている。それにともない、受注残も減少しており、売上の低下にも影響が出ている。エコカー補助金の効果も後半は販売に寄与しなかった。
,,×,観光型ホテル（経営者）,来客数の動き,・宿泊単価は上昇傾向にあるが、本州方面からの団体客が道南方面に集中していることや、貸切バスの安全規制強化により廃業するバス会社が多数出ていること、バスの減車が進んでいることなどから、団体客の需要に対応できず、販売機会を失っている。さらに、道内在住の個人客の動きも鈍い。
,,×,旅行代理店（従業員）,販売量の動き,・９月の取扱額は、国内旅行が前年比84.7％、海外旅行が前年比80.0％となっている。国内旅行、海外旅行とも前年割れしており、状況は悪くなっている。
,,×,タクシー運転手,来客数の動き,・９月の当地のタクシーの売上は前年を大きく下回った。８月までは前年比で若干のプラスだったが、９月は大きくマイナスとなっており、利用客も減っている。
,,×,美容室（経営者）,来客数の動き,・あまりにも不景気で意見も何もない。どうにか貧富の差をなくして、政治経済が安定するようにして頂きたい。
"企業
動向
関連

(北海道)",,◎,－,－,－
,,○,建設業（従業員）,取引先の様子,・建築鉄骨加工業界は大型建築工事が数件発注されており、大手工場は年内一杯フル稼働の見込みとなっている。
,,○,通信業（営業担当）,受注量や販売量の動き,・３か月前と比較して受注量の伸びがみられる。
,,○,コピーサービス業（従業員）,受注価格や販売価格の動き,・受注額の大きい案件が継続的に受注できている。
,,○,その他サービス業［建設機械リース］（支店長）,競争相手の様子,・農業関連で各社の動きが活発になっている。
,,○,その他非製造業［鋼材卸売］（役員）,受注量や販売量の動き,・客先の仕事量が増加傾向にあり、ベース商品の販売量がやや好調に推移した。
,,□,食料品製造業（役員）,受注量や販売量の動き,・３か月前と比較して、ほぼ変わらない状況にある。
,,□,家具製造業（経営者）,受注量や販売量の動き,・請負物件に停滞感がある。百貨店や住宅関連はまずまずの状況である。
,,□,輸送業（営業担当）,取引先の様子,・飲料品、医薬品、飼料製品、紙製品の輸送取扱に大きな変化がみられない。
,,□,輸送業（支店長）,受注量や販売量の動き,・今月も荷動きは順調に推移している。前年と比較しても着実に取扱量が伸びているが、前月との比較では横ばいである。鋼材、輸出入のコンテナ貨物は安定している。
,,□,金融業（企画担当）,それ以外,・観光客はほぼ東日本大震災前の水準に戻ったが、尖閣諸島問題から中国人客のキャンセルが相次いでいる。設備投資は医療福祉施設やメガソーラーの建設で底堅い。建設は震災復興工事による技能工不足で、工期の遅れや人件費増から収益悪化の企業もみられる。
,,□,司法書士,取引先の様子,・不動産取引については若干の上昇傾向がみられるが、建物建築等についてはやや不透明な面がみられる。
,,□,司法書士,取引先の様子,・土地取引、建物新築とも下降気味である。政局ばかりで景気回復の兆しがみられない。
,,▲,食料品製造業（団体役員）,受注量や販売量の動き,・尖閣諸島の国有化問題による経済への影響と東南アジア観光客等の減少がみられるなか、地域では食に関する大型イベントの開催で予想を超える来場者があり、多少の地域活性化がみられた。一方、長引く残暑の影響で農産物の育成や海水温の上昇により、水産物の漁獲量等に変化がみられたことで、加工原材料の調達と価格面での対応に苦慮している。
,,×,－,－,－
"雇用
関連

(北海道)",,◎,－,－,－
,,○,求人情報誌製作会社（編集者）,求人数の動き,・８月に複数の業種で求人件数が前年並み又は前年割れの傾向がみられたが、９月に入って、それらの業種が再び求人件数を伸ばし始めた。
,,○,求人情報誌製作会社（編集者）,求人数の動き,・前年比114％と求人数がやや下がった８月と比べて再び持ち直した。スーパー等の小売業や飲食業、理美容及びエステ等の生活関連サービス業、娯楽業等、個人消費関連業種での求人の増加が目に付く。
,,○,求人情報誌製作会社（編集者）,求人数の動き,・周辺企業から景気が良くなっているような話は聞かないが､求人数は着実に増えている。特に９月に関しては､リーマンショック前の水準に近いレベルまで回復している。
,,○,職業安定所（職員）,求人数の動き,・新規求人数は7.3％増加し、31か月連続で前年を上回った。また、月間有効求人数も11.5％増加し、同じく31か月連続で前年を上回った。
,,□,人材派遣会社（社員）,それ以外,・企業の求人意欲は上向きになってきている。一方、求職者の数も増加しており、これにより完全失業率も有効求人倍率も回復しているように見えるが、実際には企業が求めるスキルは以前より高いスキルを望んでおり、求職者、特に若年の求職者は働く意欲が低く、なかなか就職が決まらないミスマッチが持続している。企業は人の採用が遅れ、事業運営がスムーズにいかず、業績が思いのほか上がっていない。
,,□,人材派遣会社（社員）,それ以外,・賃金が変わらない。どちらかと言えば低下傾向にある。
,,□,求人情報誌製作会社（編集者）,それ以外,・季節による期間作業員や２次加工要員の不足から、派遣を含むパート及びアルバイトの求人が全体の８割以上となっている。正規雇用の求人は総体として微減傾向となっている。
,,□,新聞社［求人広告］（担当者）,求人数の動き,・件数の増加だけではなく、広告のサイズも大きくなるなど、募集広告の売上は前年比で124％と今月も大きく伸長した。最大の売上を占める派遣業が約５割の増加となったほか、製造卸も６割強増えた。基幹産業である農業の収穫期を迎えて、農作業、農産物加工の求人が特に増える時期ではあるが、道外のメーカー下請からの出稿もあり、全体を底上げした。
,,□,職業安定所（職員）,それ以外,・８月の管内の有効求人倍率は0.55倍と前年を0.10ポイント上回り、平成19年９月以来の水準となった。
,,□,職業安定所（職員）,求職者数の動き,・有効求人倍率は0.64倍と平成12年以来の0.6倍台まで上昇したところではあるが、景気が良くなり、求人数が伸びたということではなく、求職者が大きく減少したことによるものであった。転職希望の在職者も現状の景気動向の様子見をしているものとみられる。
,,□,職業安定所（職員）,雇用形態の様子,・８月の新規求人数は前年比で3.8％の増加となった。新規求職者数は前年比で9.0％の減少となった。月間有効求人倍率は0.68倍となり、前年の0.55倍を0.13ポイント上回った。一方、新規求人数のうち、正社員求人の占める割合は46.5％となっており、求人者と求職者との間における職種や労働条件のミスマッチも少なくないことから、依然として厳しい状況にある。
,,▲,＊,＊,＊
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,－,－,－
,,○,商店街（代表者）,来客数の動き,・商業環境が相変わらず厳しいというのは変わらないが、東日本大震災以降、中心部への客数回帰は依然として続いているようである。売上の増加が続いているといっていい。客単価は全く上がっていないので、来客数が増えていることが救いである。
,,○,一般小売店［医薬品］（経営者）,来客数の動き,・週末は特ににぎわいが大きくなり、他県からの人や作業服を着た客が多くなってきている。
,,○,コンビニ（経営者）,販売量の動き,・今月に入っても暑かったおかげで、水物中心に販売は例年より好調となっている。後半、一気に気温が下がったため、夏秋の切替えがスムーズにできている。デザートを１品追加する男性が増えたことが目立っている。また、主婦の方たちの野菜、果物の購入が好調で、少量販売が受けているようである。
,,○,コンビニ（エリア担当）,来客数の動き,・前年の震災特需の影響が少なくなっており、市内店舗の来客数は前年と同様まで回復している。
,,○,コンビニ（エリア担当）,来客数の動き,・依然として来客数の前年割れは続いているが、減少幅は縮小傾向である。理由は記録的残暑の影響で週末の来客数が大幅に増加しているためである。
,,○,コンビニ（エリア担当）,お客様の様子,・主要道路を走行している車の量も多く、来店頻度も高くなっている。
,,○,衣料品専門店（経営者）,それ以外,・新卒採用予定者が例年より出足好調で、各企業とも幾分景気回復の兆しが見えてきた感はあるが、依然として先行きの不透明さが目立つ。
,,○,乗用車販売店（従業員）,販売量の動き,・エコカー補助金が終わるというテレビなどの報道により、駆け込み需要があったため、販売量が少し伸びている。
,,○,住関連専門店（経営者）,販売量の動き,・特に企画等は行っていないが、仏壇の売上が前月、前々月より伸びており、来客数も多くなっている。
,,○,その他小売［ショッピングセンター］（統括）,販売量の動き,・３か月前と比較して、売上高の前年比が高く推移している。
,,○,高級レストラン（支配人）,来客数の動き,・酷暑を乗り越え、米作などの作況指数も良い状態である。地方都市にとって農作物の流通が消費を左右するので、先々の予約などの動きが良い。
,,○,都市型ホテル（スタッフ）,販売量の動き,・当地においては、震災復興に伴う、宿泊、イベント等まだまだ利用がある。前年同時期も繁忙だったが、それに準ずる売上が続き、数か月先までも予約が見込める。
,,○,タクシー運転手,お客様の様子,・乗客はあまり途切れることもなく、客の様子を見ていても、マイナスのことを言う人は少ない。売上も少しずつ上がってきている。
,,○,観光名所（職員）,販売量の動き,・天候に恵まれたせいか、来客数は前々年まではいかなかったが、前年比オーバーできている。売店に関しては、来客数の前年比以上に売上が伸びている。ちょっと無駄買いをしてくれるようになったようである。
,,○,その他サービス［自動車整備業］（経営者）,販売量の動き,・秋田県の場合は米の買い入れ価格で景気の先行き感が左右されるが、あきたこまちの価格が大幅上昇で、全ての価格が上昇気運にある。
,,○,住宅販売会社（経営者）,販売量の動き,・今期受注目標額を半期で受注するほど、公共、民間共に受注量が伸びている。
,,□,商店街（代表者）,販売量の動き,・来街客は少なく、せっかくのイベント効果も残暑のせいか相殺された感がある。一部の物販店や飲食店では業績アップと聞くが、商店街全体には至っていない。
,,□,商店街（代表者）,来客数の動き,・最近の状況としては、８～９月にかけて天候も良く、店の外を使ったところは、飲食を中心に好成績を上げている。しかし、あまりにも秋物の動きが弱く、夏物商材が少ないため、小売物販、アパレルは大苦戦をしている。
,,□,商店街（代表者）,来客数の動き,・一般的な不景気感があり、購買意欲が見られない。
,,□,一般小売店［医薬品］（経営者）,来客数の動き,・客の来店頻度が少なくなる傾向が続いている。景気に関しては良いとも悪いともいえず変わっていない。
,,□,一般小売店［寝具］（経営者）,販売量の動き,・相変わらず寝具関係の商品の販売は低迷しているが、敬老のお祝い関係で商品が幾分動いている。
,,□,一般小売店［カメラ］（店長）,販売量の動き,・高額商品の販売予約が好調で販売量、売上共に横ばいで推移している。来客数も増加している。
,,□,百貨店（企画担当）,販売量の動き,・衣料品が前年より７％程度ダウンしたまま推移している。前年は早期に秋物衣料が好調に推移していた。今年の９月は例年より夏日が10日以上多く、消費マインドは上がっていない。夏から秋への移行時期が目論見とはかい離している。
,,□,百貨店（営業担当）,販売量の動き,・売上の前年比は３か月前とほぼ変わらない水準で推移している。前半は残暑の影響で初秋物の動きが鈍かったが、下旬になり気温が下がると商品の動きが出てきた。月を通してはほぼ前年並みの業績になると見込まれる。
,,□,百貨店（買付担当）,お客様の様子,・残暑の影響により、秋物の動きは鈍く、来客数の減少が続いている。
,,□,スーパー（経営者）,販売量の動き,・７月に開店した大手量販店の影響が大きい。
,,□,スーパー（店長）,販売量の動き,・来客数は前期比95％台、売上は同85％と、買上点数の伸び悩みが原因で、客単価減、売上マイナスの状況は３か月と変わらない状況である。競合店のチラシディスカウントや早朝割引等の影響で、チラシ商品以外の買上点数がマイナス傾向にある。
,,□,スーパー（店長）,単価の動き,・商品単価の変動はなく、買上点数を増加させようと取り組むものの、買上点数は増加するが、１品単価が下降する傾向にある。また、単価の高い商品の販売動向が思わしくない。
,,□,スーパー（店長）,販売量の動き,・店舗ごとのばらつきはあるが、売上は前期比99.8％である。来客数は若干マイナスだが、買上点数は前期実績をクリアしている。全体では決して上向きとはいえない。
,,□,スーパー（店長）,販売量の動き,・買上点数はさほど変わらない。もしくは減っている。
,,□,スーパー（営業担当）,販売量の動き,・前年同期と比べて来客数は同水準で推移しているが、販売点数は落ち込んでいる。このトレンドは数か月変わっていない。
,,□,衣料品専門店（経営者）,来客数の動き,・この時期にしては来客数が極端に少ない。
,,□,衣料品専門店（店長）,来客数の動き,・残暑が長引いた影響で、秋の立ち上がりが例年と比較して遅れている。
,,□,家電量販店（店長）,販売量の動き,・巷で景気の良い話を聞かない。
,,□,住関連専門店（経営者）,販売量の動き,・当社は年配者の顧客が多いためか、特に今年の猛暑による来客数が極端に減少しており、その影響が最近まで続いた。多少は回復してきたが、遅れを当月だけではカバーしきれない。
,,□,住関連専門店（経営者）,販売量の動き,・３か月前と比べて販売量はさほど変わっていないが、客単価は若干改善している。コスト単価がアップになっているので、実質、単価が同じであれば販売量は下がってきているというような状況である。シーズンに入ってきているものの、耐久消費財なので動きが鈍い。割安感のあるものでないと売れていない。
,,□,その他専門店［パソコン］（経営者）,お客様の様子,・消費者は欲しいという気持ちは強いが、いざ金額のことになるとかなり渋る傾向が強い。よって市場の活性化はまだ見られない。
,,□,その他専門店［酒］（経営者）,販売量の動き,・９月に入ると販売量がぐっと下がり消費が止まった感がある。お盆を過ぎて平常に戻ったということなのだろうが、今月は特に飲食店への販売量の減少が顕著になっている。このままの状況が続けばお得意先が閉店に追い込まれるなどの影響もあるのではと懸念している。
,,□,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・猛暑が一段落して、自動車用燃料の販売に一時の勢いがなくなってきている。自動車関連商品の販売、特にタイヤが前年の震災特需の反動からか減少している。軽油販売が、震災復興需要で堅調に来ているが次年度にかけて継続するかどうか不安である。相対的に、夏場から比較すると需要が減退しているように見受けられる。
,,□,高級レストラン（経営者）,来客数の動き,・ゴールデンウィーク以降、非常に悪かったのだが、９月になり予約状況が少し良くなってきている。すぐに数字として出るわけではないが、状況は良くなってきている。
,,□,一般レストラン（経営者）,来客数の動き,・来客数に目立った増減もなく、３か月前と変わらない。
,,□,一般レストラン（経営者）,来客数の動き,・今月は特に、良い日と悪い日の差が極端すぎて、忙しい日と暇な日の格差がありすぎる。単価も全体的に下がっている。
,,□,観光型ホテル（経営者）,来客数の動き,・前年は震災復興支援で入込客数は震災前より３割強多かった。今年は震災支援関係客は多少陰りが見えてきたが、一般企業の動きが見られ、どうにか前年並みまでになっている。また、相変わらず同級会等の客は多い。
,,□,都市型ホテル（経営者）,来客数の動き,・宿泊に関しては堅調な数字を残している。レストラン部門、料飲施設の来客数の動きは、若干値上げをしたことの影響もあるのだろうが、週末は良いが平日は減っている。暑い日が続いたということもあろうが、全体的な動きとしては来客数は落ちている。
,,□,都市型ホテル（スタッフ）,競争相手の様子,・全体的にはビジネス客が中心であり、観光客はじわりじわりと戻りつつある。ただ、駅前から数100メートル離れた場所に、新しく当ビルと競合する施設がオープンし、そちらに客がひっぱられているため、どちらともいえない。
,,□,都市型ホテル（スタッフ）,来客数の動き,・レストラン関係及びデパート地下のデリカ各店については、利用者が増加しているものの、消費単価が月を追うごとに下落している。購入品目については、明確な目的を持って買物をしている傾向がみられる。もう１品、もう１皿の追加オーダーがいただけるように、いろんな目線、視点から顧客ニーズをつかみ、消費単価の向上を図る必要がある。
,,□,旅行代理店（店長）,お客様の様子,・先行の受注状況など大きな上下動なく推移している。
,,□,旅行代理店（従業員）,販売量の動き,・個人の需要については、前年、前々年を上回る販売数値で推移している。
,,□,タクシー運転手,来客数の動き,・夜も昼も相変わらず客が少ないが、特に夜の客足は非常に少なくなっている。
,,□,通信会社（営業担当）,お客様の様子,・来年の消費税増税の影響が出ている。東日本大震災の建築物等の需要増加により建設業界の景気は上昇している。持家の購入等の需要はあるものの、一般消費は相変わらず低迷している。高級ブランド物は売れていない。企業は即戦力を求めており、若者を育てる企業が少なく、20～30代の雇用が低迷しているような状況のため、今後も期待できない。
,,□,通信会社（営業担当）,お客様の様子,・全般的に客からは景気上向きの話はない。一部通信業界では新型スマートフォンの発売で盛り上がっている。
,,□,通信会社（営業担当）,お客様の様子,・特に電機メーカー系の企業では生産体制が思わしくないとのことである。
,,□,通信会社（営業担当）,お客様の様子,・客の新規設備投資意欲に変化は見られない。
,,□,通信会社（営業担当）,お客様の様子,・客との商談から好況感を感じるには至らない。復興関連業種に好況感はあるものの、他業種では依然厳しい状況は変わらない。エコカー補助金も終わり、けん引の自動車も一息ついているように見える。
,,□,通信会社（営業担当）,お客様の様子,・例年であれば９月からは、新規加入者も徐々に増加していくところだが、猛暑が続いたせいか、生活必需品ではない有料テレビやインターネットといったエンターテインメントにお金をかける動きにブレーキがかかっている。また、大手の同業他社の値下げ競争にも巻き込まれ、解約者が若干増加している。
,,□,テーマパーク（職員）,単価の動き,・復興支援を目的とした客は、お土産品の購入で単価が高いものの、一般旅行客等については、シビアな買い方をしており、総じて単価は上がっていない。
,,□,観光名所（職員）,来客数の動き,・３連休は首都圏や他県からの来客もあり、まずまずであったが、その他の期間はあまりふるわない状況である。
,,□,遊園地（経営者）,来客数の動き,・中旬までの猛暑や下旬での雨などに足を引っ張られたため、前年は特別イベントで伸びたものの、今年はその下駄がなくなった程度にとどまっている。
,,□,美容室（経営者）,単価の動き,・客は必要最小限のものを望んでおり、プラスアルファで何かをするということはない。そういった状況が続いている。
,,□,設計事務所（経営者）,お客様の様子,・ここ何か月間、状況は変わっていない。住宅関連の仕事が続いている。
,,▲,商店街（代表者）,お客様の様子,・予約の数が極端に悪くなってきている。
,,▲,商店街（代表者）,お客様の様子,・猛暑から一転して秋めいてきたが、婦人服を中心とした秋物衣料が販売タイミングを逃し、苦戦している。また、生鮮野菜や果物の生育が遅れており、きのこ類は不作である。
,,▲,一般小売店［書籍］（経営者）,来客数の動き,・特にない。
,,▲,一般小売店［スポーツ用品］（経営者）,来客数の動き,・本当に悪い。店頭販売が伸びないし、夏が長くなれば秋は短くなるので、秋冬物の販売期間が短期間となってしまう。単価が上がる秋冬物でばん回をしたかった。
,,▲,一般小売店［医薬品］（経営者）,来客数の動き,・３か月前と比べてやや来客数が落ちている。震災後の混乱時や店舗移転後ですら変わらず定期来店のあった客が、最近来店が間遠いになったり、途絶えてしまっていることに気が付くことが多い。それでも極端な来客数の減少に見舞われないのは、広告宣伝費だけは削らないでおり、一定の新客が入るためである。
,,▲,百貨店（売場主任）,来客数の動き,・連日の暑さ続きで購買意欲が低下している。それでも来店客は目的を持った方が多く、ヒット率が高い。後半、気温もしのぎやすくなってから巻き返しを図り、ほぼ予算ベースに乗ったものの、全体的には厳しさが残っている。
,,▲,百貨店（総務担当）,来客数の動き,・残暑が続いていることにより、来客数の減少が見られる。
,,▲,百貨店（経営者）,お客様の様子,・当地では９月に観測史上最高気温を記録するなど異常な暑さが続き、秋物季節商材が大苦戦している。特に年配の方の来店減が顕著で、外出を控えている様子がうかがえる。
,,▲,百貨店（経営者）,お客様の様子,・来客数及び買上点数が減少している。オーダー受注会、宝飾、特別販売会などは好調に推移しているため、完全に二極化している。
,,▲,スーパー（経営者）,来客数の動き,・残暑が長引いたことにより、来客数、金額共に下降気味である。
,,▲,スーパー（経営者）,単価の動き,・９月は、平均１品単価が前年比を割っている。買上点数も来客数も前年比伸び率の鈍化が続いている。やや悪くなってきているようである。
,,▲,スーパー（物流担当）,単価の動き,・前年と比較して来客数は増加しているが、１点単価及び買上点数が下がり、総じて客単価の下げが止まっていない。日々の買物でも特売価格を意識して数店舗を買い回りしている傾向がある。
,,▲,コンビニ（経営者）,単価の動き,・現在は目的買いが多くなっており、衝動買いなどの傾向は弱くなっている。
,,▲,コンビニ（経営者）,お客様の様子,・９月になっても暑い日が続いていたにもかかわらず、売上は前年の97％となっている。来客数、客単価も前年割れをしている。今まで比較的好調であった試食系も前年度を下回っている。昼食時の動きを見ても、おにぎりやカップ麺等で済ます傾向が見受けられる。また、たばこもカートン売りが減り、単品で買い求めている。
,,▲,コンビニ（経営者）,来客数の動き,・客単価は前年比と同水準で維持しているが、来客数は前年比で５％ほど下回っている。
