,,□,金融業（企画担当）,それ以外,・設備資金は、食品、自動車関連の能力増強投資で増加しているが、道内中小企業までには広がりをみせていない。公共投資は減少基調にある。住宅着工は金利先高感から持家を中心に増加している。観光関連は地域差はあるが、知床、旭山動物園効果の恩恵を受けているホテルや土産物品を扱う卸小売業は堅調に推移している。
,,□,司法書士,取引先の様子,・３か月前と比較して、不動産取引、建物の建築状況に大きな変化はみられない。
,,□,その他サービス業［建設機械リース］（営業担当）,受注量や販売量の動き,・建設投資全般において増加の動きがみられない。
,,□,その他サービス業［建設機械リース］（支店長）,取引先の様子,・販社の中間決算期で、本来ならば商談が活性化する時期にもかかわらず、商材が少ない。
,,▲,その他非製造業［鋼材卸売］（従業員）,受注量や販売量の動き,・一部の非鉄金属加工を除き、受注量は減少傾向にある。金属加工業界の新規受注も安値受注が多くなってきているとの話もあり、良い方向への道筋がみえてこない。
,,×,－,－,－
"雇用
関連

(北海道)",,◎,－,－,－
,,○,求人情報誌製作会社（編集者）,求人数の動き,・前月までは、病院介護業界、貨物運送など、慢性的な人材不足を感じている業界が求人ニーズの上位を占めていたが、今月は大手飲食店、スーパー、衣料品販売など個人消費と関わり深い業界の求人の伸びが大きかった。
,,○,職業安定所（職員）,求人数の動き,・新規求職者が減少し、新規求人が増加している。
,,○,学校［大学］（就職担当）,採用者数の動き,・採用内定者数が前年度に比べて約10％増加している。また企業からの求人票が現在も送られてきているが、企業に確認すると採用予定者数が確保できないとのことであり、最終的に３月末の内定者は、本年度を上回ることが予測される。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・求人広告受理件数に大きな変化はみられない。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・建設関連を除く製造・卸業が下降気味であるとともに、個人向けサービス業、深夜飲食業の低迷が継続している。間接雇用型の求人が依然として好調を保っている状態でもある。
,,□,新聞社［求人広告］（担当者）,周辺企業の様子,・農業生産が上向きになったが、その恩恵を受ける企業以外は、住宅、建設、自動車関連、流通とも底上げが感じられない。
,,□,職業安定所（職員）,求人数の動き,・４～８月の新規求人数を前年と比べると、食料品製造業や医療福祉で求人は増加したが、公共工事の予算縮小により建設業の求人と派遣会社の撤退などの影響によりサービス業からの求人が大幅に減少しており、全体では４％の減少となった。
,,□,職業安定所（職員）,求人数の動き,・新規求人件数が前年を上回ったが、特定業種の求人によるところが大きく、他の業種では依然として減少傾向にある。
,,▲,人材派遣会社（社員）,雇用形態の様子,・65歳定年延長が法制化されたが、道内中小企業においては費用対効果の面から全員の雇用延長を継続できない企業もあり、その対象となった人材の再就職支援を検討する相談が増えてきている。また人件費の削減方法の相談も近頃多く寄せられており、企業業績の停滞から人件費負担が大きくなり、経営の苦しい企業が多くなってきている。しかしながら、売上、利益を獲得できる人材、組織の再構築を行える人材の求人も増えてきている。ただし、それらを実行できるスキルの人材は道内の労働市場に数多くはいない。企業改革はなかなか進まず、これは業績も良くならないことを意味しているため、企業の厳しさは変わらない。
,,×,＊,＊,＊
,,,,,
　２．東北（地域別調査機関：（財）東北開発研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,＊,＊,＊
,,○,一般小売店［書籍］（経営者）,お客様の様子,・新規開設した店舗が、まずまずの実績で推移している。自社競合も比較的小幅で、魅力ある場所ではそれなりに需要が喚起される。
,,○,一般小売店［医薬品］（経営者）,来客数の動き,・同じ客の来店頻度が高くなっている。また、新規の客も増えている。
,,○,百貨店（売場主任）,来客数の動き,・アパレル中心に売場リニューアルを実施したところ、これまで来なかったような客が来るようになり、売上も前年比でアップした。また、当月後半から気温が下がったことも好影響となった。
,,○,百貨店（広報担当）,お客様の様子,・秋物の展開のなか、残暑の影響で当月の前半は衣料を中心に苦戦した。しかし、下旬から涼しくなるにつれ好調に推移し、２か月ぶりに前年比３％増となった。店頭７部門のうち６部門が前年をクリアし、消費の堅調さがうかがえる。
,,○,百貨店（売場担当）,お客様の様子,・中高年向けの婦人服より若い女性向けのものが売れている。特に毛皮のコートなどの需要が多くあり、予約や問い合わせの電話も増えている。
,,○,百貨店（経営者）,販売量の動き,・秋らしくなり、売場の改装効果もあり好調に推移している。
,,○,スーパー（経営者）,単価の動き,・買上点数、平均の１品単価が安定して改善している。
,,○,衣料品専門店（店長）,お客様の様子,・価格志向の強い客層が減少し、ファッション重視でたんす在庫との組み合わせで購入を決める客が増え、徐々に業績が上向いている。
,,○,家電量販店（店長）,単価の動き,・大型薄型テレビの売上が伸びている。
,,○,住関連専門店（経営者）,来客数の動き,・自然な流れのような感じで来客数が増えている。景気が上向きになってきている。
,,○,高級レストラン（支配人）,来客数の動き,・レストランの売上は来客数の伸びに伴い予算をクリアできる見込みとなっている。年末の予約も早めに入ってきている。
,,○,一般レストラン（スタッフ）,競争相手の様子,・競合する外食店では値上げしたり、高価格のメニューをそろえたりしており、それでもやっていけるということは消費物価が上がっているということで、景気は良くなっている。
,,○,旅行代理店（従業員）,お客様の様子,・旅行の予約が混雑して取りにくい時期になってきたが、多少料金が高くても旅行代金を支払い、予約を申し込む客が出てきた。
,,○,観光名所（職員）,単価の動き,・土産売場では客の買上点数が増えている。衝動買いも増えている。
,,○,住宅販売会社（従業員）,来客数の動き,・最近実施した内覧会では、理由はまだはっきりしないが過去最高の来場者数を記録した。
,,□,商店街（代表者）,販売量の動き,・地域間格差、資本格差を実感する。中小零細企業には努力の余地がない。大型店の進出をどうにもできない。
,,□,商店街（代表者）,お客様の様子,・郊外型大型店が中旬にオープンしたが、休日の来客数がやや減少した程度で、売上に大きな影響は出ていない。
,,□,一般小売店［カメラ］（店長）,販売量の動き,・デジタルカメラの新製品が出始めているが、今一つ伸び悩んでいる。プリント関係も前半は好調だったが中盤からは停滞気味で、最終的には前年並みである。
,,□,百貨店（営業担当）,お客様の様子,・近隣での大規模なイベントの際には、街中がかなりにぎわった。それらの要因で、来客数はプラスに転じているが販売量は上向いてこない。この秋物商戦、気温の低下とともにミセス系は動き出したが、客の気を引く新たなトレンド商材が乏しい印象のキャリア、ヤング系は苦戦が続き、トータルすると前年並みである。
,,□,百貨店（販促担当）,お客様の様子,・特選ラグジュアリー、宝飾美術、化粧品などの部門は堅調だったが、長雨と猛暑に左右されたアパレル関係、特に紳士服は苦戦しており、景況感が上向きとまでいえない。
,,□,百貨店（経営者）,販売量の動き,・前半は夏物最終セールに加え、婦人服を中心に秋物の出足が良く全体的に好調だったが、後半は天候不順もあり期待ほど秋物が伸びず、トータルでみればトレンドは変わっていない。単価、販売量とも従来のトレンドのとおりである。
,,□,スーパー（経営者）,販売量の動き,・業界内の競争は激化する一方だが、来客数、客単価、売上高などは前年並みで推移している。
,,□,スーパー（経営者）,来客数の動き,・前月は猛暑もあり夏物商材が順調で客の動きも良かったが、当月は平年並みの気温になり、客の動きも通常のパターンに戻った。一進一退といった状況で、当月はやや低調である。
,,□,スーパー（店長）,販売量の動き,・新規店込みでは、売上、来客数とも前年をクリアしているが、既存店では来客数、客単価ともに前年比98％と大きく低下している。各エリアに競合店が出店して影響を受けていることが要因になっている。
,,□,スーパー（店長）,お客様の様子,・客はチラシの目玉品によって店を使い分けている傾向がある。曜日によって買物する店を決めている様子がうかがえる。安いものは買うが必要なもの以外は買わないなど、支出は最低限に抑えられており、財布のひもはまだまだ固い。
,,□,コンビニ（経営者）,販売量の動き,・たばこの売上は一時落ち込んだが、ようやく前年並みに戻った。生鮮品、日用品などもほぼ前年並みで推移している。前年同月が好調だったため、大きな伸びはなかった。
,,□,コンビニ（エリア担当）,単価の動き,・客単価は厳しい状況が続いている。改善の兆しがなくはないが、時系列的にみると顕著であるとはいえない。
,,□,乗用車販売店（経営者）,販売量の動き,・ガソリン高騰と金利上昇懸念からの買い控えが続いている。新型車登場から少しずつ商談が増えているが、小型車へのシフトは顕著で単価ダウンの傾向である。
,,□,乗用車販売店（経営者）,来客数の動き,・景気回復のニュースとはまるで関係なく、ガソリン価格の高騰に合わせ、軽自動車、小型車が販売不振の中では割と動いているものの、400万円前後の高級車の売上は極端に少ない。
,,□,その他専門店［パソコン］（経営者）,お客様の様子,・以前にも増して消費者の商品知識が豊富になっており、契約、購買時にはかなり慎重になってきて財布のひもが簡単に緩まない。
,,□,その他専門店［酒］（経営者）,販売量の動き,・９月は年間の中で一番悪い月で、前年の実績からみてあまり変化がない。また、夏の残暑が厳しく、秋の訪れとのめりはりがなくなったために、県内各地で行われる芋煮会などの行事もスタートが遅くなっている。
,,□,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・石油製品の販売量が前年を下回っており価格高騰の影響が引き続き出ている。販売量の低迷から、仕入価格の上昇に反して販売価格はじりじりと下げ足を強め、10月の仕切価格の値下げを先取りする形で動いており、それが収益を圧迫している。
,,□,一般レストラン（経営者）,来客数の動き,・お盆明けということもあるが、客の財布のひもが固い状況はこれまでと変わりない。
,,□,都市型ホテル（スタッフ）,競争相手の様子,・７月以降競合するホテルが３軒も増えて市内の客室は飽和状態だが、行楽シーズンに気候が安定していたことと、駅前という立地の良さから客を取り込めている。新規のホテルも善戦しているらしく、既存のホテルでも立地の悪いところは厳しくなっている。
,,□,都市型ホテル（スタッフ）,それ以外,・葬儀社とタイアップしてケータリングサービスを新規事業として開始したところ、予想以上に売上が伸びている。しかし、ホテル全体としては横ばいである。
,,□,都市型ホテル（スタッフ）,単価の動き,・企業動向は上向きだが、婚礼等の個人需要は減少しているため全体的には変わらない。
,,□,タクシー運転手,来客数の動き,・５月ごろは一時回復の気配もあったがその後元に戻り、ここ３か月くらいは前年を下回る状態が続いている。とにかく夜の乗客が少ない。
,,□,テーマパーク（職員）,販売量の動き,・予約数が依然として伸びない。当月受注でやっとカバーしている。
,,□,観光名所（職員）,来客数の動き,・中旬の３連休に雨に降られた影響が大きく、来客数は減少気味である。
,,□,美容室（経営者）,来客数の動き,・ここ５か月くらいの来客数は、前年比のマイナス幅が同じ程度のまま推移している。
,,□,美容室（経営者）,来客数の動き,・９月は客足が落ち込む時期ではあるが、悪天候のせいか例年よりも少なかった。
,,▲,商店街（代表者）,単価の動き,・来客数は多いが、財布の中身に合わせて支出しているようで客単価が低くなっている。
,,▲,商店街（代表者）,来客数の動き,・例年９月は７～８月の反動もあり来客数が落ち込む時期であるが、土日、及び連休の天候に恵まれたこともあり、業種によっては売上が好調だった店舗もある。ただし、平日の落ち込みが非常に激しく、トータルでは悪くなっている。
,,▲,百貨店（売場主任）,単価の動き,・大型ショッピングセンターの開店に伴う来客数の減少はなかったが、例年より暑い日が多く、秋物の動きは非常に悪い。スーツを中心とした目的買いの客は、単価の低い薄手のものを求めることが多い。
,,▲,スーパー（店長）,販売量の動き,・原油高の影響による光熱費、ガソリン代などの高騰で客の倹約志向が高く、買上点数が前期比で95％と落ち込んでいる。
,,▲,スーパー（店長）,競争相手の様子,・競合店の安い価格に客が流れている。また、現在改装中のためサービスレベルが低下しており、来客数が減っている。
,,▲,コンビニ（店長）,来客数の動き,・中旬に雨が続いたあたりから落ち込みが激しくなった。この落ち込み方は天候要因だけではないようだが、本部でも原因がよくわからないといっている。
,,▲,衣料品専門店（経営者）,来客数の動き,・残暑のため秋物のスタートが遅かった。人通りも少なくなっている。街全体の景気が悪くなっている。
,,▲,衣料品専門店（経営者）,来客数の動き,・中旬に県内最大のショッピングセンターがオープンしてから、来客数が減少している。
,,▲,衣料品専門店（店長）,来客数の動き,・気温が暖かく秋物の立ち上がりが遅く、さらに、競合店のオープンにより来客数が減っている。
,,▲,乗用車販売店（従業員）,来客数の動き,・新規来客数が前年度より２割減り、商談の性質もどちらかというと熟考タイプが増えている。仮決算の時期であることを踏まえると全体的にマイナスに向いている。
,,▲,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・前月までと同様、数量指定や金額指定でのガソリン購入が多い。また、それ以外の商品は全く売れなくなった。
,,▲,一般レストラン（経営者）,来客数の動き,・以前までは平均的に来客があったが、最近では良い時と悪い時の差がはっきりしすぎて、全然客が来ない日も増えてきた。
,,▲,観光型旅館（経営者）,来客数の動き,・地域を通る鉄道で、前冬の強風による脱線事故や４月の土砂崩れなど不通が相次ぎ、風評被害の影響が地域全体に出ている。
,,▲,都市型ホテル（経営者）,それ以外,・談合事件、県知事の辞職などの影響で、県関係の会合、建設関係の動きが全くなく、非常に厳しい状態である。
,,×,コンビニ（経営者）,単価の動き,・500円くらいの弁当を購入していた客が、給料日後でも300円程度のものを買うようになった。このような傾向が強まっている。
,,×,衣料品専門店（店長）,来客数の動き,・当月の前半は残暑が厳しく、秋物の動きが悪く苦戦した。
,,×,タクシー運転手,販売量の動き,・夜遅くまで飲食している人が少ないせいか、長距離の客が少ない。
"企業
動向
関連

(東北)",,◎,建設業（経営者）,受注量や販売量の動き,・来客数やリフォームに関する問い合わせが増えている。内容的には介護用品器具の設置に伴うリフォームが多い。
,,◎,建設業（企画担当）,受注量や販売量の動き,・民間の設備投資が活発化しており、受注量を確保している。ただし、投資は中央資本に偏っており、地元企業の設備投資についてはまだまだである。
,,○,木材木製品製造業（経営者）,受注価格や販売価格の動き,・住宅部材の需要が依然好調で、採算が改善に向かっている。
,,○,その他非製造業［飲食料品卸売業］（経営者）,受注量や販売量の動き,・厳しい状況を打開するため、いくつかの新商品で販促を重ねた結果、ここまで２けたの伸びをみせた。地元は依然厳しいが、首都圏での伸びが全体を押し上げている。
,,○,その他企業［管理業］（従業員）,それ以外,・大きな企業の会社員や公務員は景気が悪いということはないが、中小企業の社員はまだまだ厳しさが続いている。
,,□,食料品製造業（経営者）,受注量や販売量の動き,・牛タンの原料価格相場は少しずつ安くなっていたが、ここにきて反転したため先行きがみえなくなってきた。
,,□,土石製品製造販売（従業員）,受注価格や販売価格の動き,・取引先の建設業者からは、受注価格の低下についての話が常に出ているし、我々メーカー側も販売価格をできるだけ下げる方向で動いている。ここ３か月間での動きはみえない。
,,□,一般機械器具製造業（経理担当）,受注量や販売量の動き,・自動車部品、民生機器ともに好水準のまま推移している。懸念していた為替動向も比較的安定した動きで、現時点では経営に及ぼす影響は少ない。
,,□,電気機械器具製造業（営業担当）,取引先の様子,・いろいろな商談は少しずつ出てきているが、成立するまでに時間が掛かったり、短期、少額だったりとあまり大きな変化はない。
,,□,広告代理店（従業員）,受注量や販売量の動き,・広報物の種類は増えてきたが、数量は減少、もしくは、拡大しない傾向にある。
,,□,コピーサービス業（経営者）,受注量や販売量の動き,・受注量は大きく変わらず推移しているが、努力を重ねた結果であって、少し手を抜くとすぐに販売量が落ち込んでしまうような状況である。
,,▲,出版・印刷・同関連産業（経理担当）,受注価格や販売価格の動き,・印刷用紙の値上げがあったが、受注価格に転嫁できていない。受注競争は激しさを増している。
,,▲,電気機械器具製造業（経営者）,受注量や販売量の動き,・コストダウンの要請が相次いでおり、原材料高と重なって利益確保が難しくなっている。しわ寄せが下請にきており、忙しい割には利益が出ない。
,,▲,通信業（営業担当）,取引先の様子,・受注案件は増加しているものの、販売単価が前年と比較して下がっている。取引先からは契約継続の条件としての値下げ要請が厳しくなってきている。
,,▲,金融業（融資担当）,取引先の様子,・取引先との会話からは、受注価格が競争のため採算価格を下回るケースもある等の話がある。
,,▲,新聞販売店［広告］（店主）,受注量や販売量の動き,・折込チラシが４か月連続で前年同期比でも、最近の平均値比較でも悪い値が続いている。開店以来ワースト２という信じられない状況であった。
,,×,＊,＊,＊
"雇用
関連

(東北)",,◎,人材派遣会社（社員）,求人数の動き,・新規求人数が飛躍的に伸びている。
,,○,人材派遣会社（社員）,求人数の動き,・今月に入って受注が活発になっている。特に金融関連と通信関連が忙しいようだ。
,,○,人材派遣会社（社員）,求人数の動き,・工場労働者に対する求人が多く、既存請負労働者が引き抜かれて正社員になった。労働市場での需要と供給がアンバランスになり、請負現場の人材不足感は強まっている。
,,○,新聞社［求人広告］（担当者）,求人数の動き,・求人広告件数が３か月前と比べて26％増えている。前年同月比では変わらない。職種はタクシー運転手や飲食店のパート、アルバイトが目立つ。
,,○,職業安定所（職員）,求職者数の動き,・非正規社員が正規社員を希望する在職求職者が常用新規求職者の３割を占めている。有効求職者が前年比で46か月連続で減少している。
,,○,職業安定所（職員）,求人数の動き,・原油高騰の影響を受けやすい運送業、食料品製造業でも求人数が増加している。
,,□,＊,＊,＊
,,▲,新聞社［求人広告］（担当者）,求人数の動き,・新聞に限ったことかもしれないが求人数が減ってきている。特に地元の動きが悪い。
,,▲,職業安定所（職員）,求人数の動き,・求人数が前年同月、及び前月と比較して減少している。
,,×,＊,＊,＊
,,,,,
　３．北関東（地域別調査機関：（財）日本経済研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北関東)",,◎,コンビニ（店長）,それ以外,・申請していたたばこの免許が下りたことで、客単価や来店頻度が上がり、良い傾向になっている。
,,○,一般小売店［家電］（経営者）,お客様の様子,・地上デジタル放送が始まり、少しずつではあるがテレビ等の動きが出てきている。暖房器具等も修理よりは安価な物への買換えがみられる。
,,○,百貨店（売場主任）,販売量の動き,・８月の早い段階から、ウォームビズの展開を始めて、９月後半から非常に多くの客が来店している。新しいスタイル、提案を行なうことにより、動きが良くなっている。
,,○,スーパー（販売促進担当）,販売量の動き,・３か月前の売上と比較すると、４％ほど改善している。敬老の日ギフトでは特に衣料関連の伸びが良く、全体で前年の120％となったことが大きい。
,,○,スーパー（統括）,販売量の動き,・急激な朝晩の気温の低下により、秋物衣料が好調に推移している。敬老の日ギフトは、裏フリースやマジックテープベスト、機能パジャマ、調温調湿素材等を中心に前年比140％の伸びとなっている。トラベル関連商品は国内用、海外用共に125％、食品は季節限定のビールやプレミアム系ビールが130％と増加、おでんは120％、中華まん140％と秋物商材の動きが好調である。
,,○,衣料品専門店（店長）,販売量の動き,・今年は残暑もあまり続かず、秋めいた天候の日が多かったため、特に20日以降は秋物の動きが好調で、販売量、来客数共に前年比15％の増加となっている。
,,○,都市型ホテル（スタッフ）,販売量の動き,・早めの予約で忘年会など希望の日を押さえているだけかもしれないが、宴会需要に復調の兆しがみられる。
,,○,通信会社（営業担当）,販売量の動き,・例年の９月に比べ、今年は契約が増えており、量販店の数も増加している。デジタル関連機器の総購買量は上向きであり、当社のケーブルテレビ、インターネットサービスへの客の認識度も上がってきている。
,,○,住宅販売会社（経営者）,販売量の動き,・金利上昇とともに需要が徐々に増えてきているようであるが、売る方の地主の意識はまだ地価の低下に追い付いていないため、売却が少ない。需要供給バランスでの増加である。
,,□,百貨店（総務担当）,来客数の動き,・このところ来客数が減少しており、チラシの目玉商品も売行き不振である。
,,□,百貨店（営業担当）,お客様の様子,・客は気に入った物は高いお金を出しても買うが、そうでない物にはあまり興味を示さない。
,,□,スーパー（総務担当）,販売量の動き,・９月は天候不順ということもあり、衣料品関係があまり良くなく、店全体でみても非常に厳しい月となっている。
,,□,スーパー（統括）,来客数の動き,・来客数は前年比105～106％での推移が続いている。チェーン全店で来客数が前年を下回るのは、競合店出店の１店舗のみであり、他は全て今月も前年をクリアしそうである。
,,□,コンビニ（経営者）,来客数の動き,・今年に入ってからずっと来客数、売上共に前年比で10％近く減少している。
,,□,乗用車販売店（経営者）,お客様の様子,・車の修理等は堅調である。相変わらず財布のひもは固く、車の乗り換えまでにはいかない。中古車を求める客も希望車種商談というより金額的商談色が強く、金額に応じ車種を決めるパターンが出てきている。
,,□,乗用車販売店（従業員）,販売量の動き,・新型車が発売になったものの、販売台数は前年並みで、販売車種も安価な車種に片寄っている。
,,□,高級レストラン（店長）,販売量の動き,・売上自体はほぼ前年と同水準であるが、回復の兆しがみえない。この状況はしばらく変わらない。
,,□,観光型ホテル（経営者）,来客数の動き,・９月を飛び越えて、10、11月に集中して予約数が伸びている。
