,,▲,高級レストラン（スタッフ）,来客数の動き,・季節的に歓送迎会が中心であるが、予算縮小傾向が引き続きみられる。２次会などもなくなっており、件数、来客数とも減少している。
,,▲,タクシー運転手,来客数の動き,・例年４月は、雪のある時期と比べてタクシーの利用が減ってくる。前年は東日本大震災の影響で観光客が激減したため、今年の４月は期待したが、売上は前年より少し増えた程度で、前々年よりマイナスとなった。
,,▲,タクシー運転手,販売量の動き,・東日本大震災の影響のあった前年の４月と比較すると、売上は前年比120％と伸びているが、３か月前の雪が多い時期と比べると約20％落ち込んでいる。雪が解けて暖かくなったことがタクシーの利用減につながっており、３か月前と比較してやや悪くなっている。
,,▲,通信会社（企画担当）,単価の動き,・大幅な値引きを行わなければ、購入に至らないことが多く、収益が伸び悩んでいる。
,,×,商店街（代表者）,それ以外,・観光土産店を経営しているが、４月の売上は前年比６割と、東日本大震災が起こった前年よりも更に悪くなっている。このような状況は、北海道の他地区でもあるようで、今年は「震災」ならぬ「大震災」と言われている。５月はホテルの予約状況も良いことから期待したい。
,,×,観光型ホテル（経営者）,来客数の動き,・本州方面からの団体ツアー客が激減している。九州や沖縄方面への旅行需要が旺盛で北海道方面への旅行会社の送客数が大きく減少している。また、道内客の動きも鈍く、景気は悪い。
"企業
動向
関連

(北海道)",,◎,－,－,－
,,○,食料品製造業（団体役員）,受注量や販売量の動き,・東日本大震災や福島第一原子力発電所の風評被害もやわらぎを見せ始めており、海外観光客を含む来道者の増加にともない、外食向け製品の受注増加がみられる。
,,○,家具製造業（経営者）,受注量や販売量の動き,・住宅向け商品、請負物件ともに活況である。
,,○,建設業（従業員）,競争相手の様子,・新年度予算による公共建築工事に加えて、市内では大型民間建築工事が複数着工しているため、本州への派遣等で人員を減らしていた建設会社では担当する職員が不足している。
,,○,通信業（営業担当）,受注量や販売量の動き,・特定の需要によるものであるが、受注量が明らかに増加傾向にある。
,,○,コピーサービス業（従業員）,受注量や販売量の動き,・１つの案件当たりの単価が上がってきている。
,,○,その他サービス業［建設機械リース］（支店長）,取引先の様子,・設備投資に関する情報が増えてきている。
,,○,その他サービス業［建設機械レンタル］（総務担当）,受注量や販売量の動き,・道内の販売量は現在のところ、前年を下回っているが、本州地区の販売量は前年を上回って推移している。
,,□,食料品製造業（役員）,受注量や販売量の動き,・３か月前と比較すると、相変わらず良くない状況である。前年比では１割強落ち込んでいる。
,,□,金属製品製造業（役員）,受注量や販売量の動き,・マンション関係は少しずつ回復してきているが、戸建住宅に関してはなかなか上向きになってきておらず、受注量も変わらない。
,,□,輸送業（営業担当）,取引先の様子,・ゴールデンウィーク前の送り込みで、飲料品、医薬品の輸送がすこぶる順調である。天候も西日本から温度が高くなってきており、東日本の天候回復に期待している。
,,□,輸送業（支店長）,受注量や販売量の動き,・季節的要因から荷動きは上向き傾向にあるが、前年と比較すると、東日本大震災関係の影響を除くと大きく変わる要素が見えない。公共投資を始めとして民間物件の動きも鈍い。
,,□,金融業（企画担当）,それ以外,・個人消費関連では、雪解けが遅いため、ゴルフ場などの屋外レジャー関連の出足が鈍い。観光関連は外国人観光客はほぼ東日本大震災前の水準に戻ったが、宿泊単価が低下している。建設関連は一部ではあるが復興需要がみられ、技能工などが不足気味となっている。
,,□,司法書士,取引先の様子,・建築業、不動産仲介業ともに低い水準で推移している。地域経済が活性化しない限り、回復が困難な状況である。
,,□,司法書士,取引先の様子,・例年、不動産の取引が雪解けとともに多くなるが、今年は停滞したままである。原油高、増税問題、電力事情など不安材料が多すぎるため、高額な投資に対して消極的な姿勢がみられる。
,,▲,＊,＊,＊
,,×,－,－,－
"雇用
関連

(北海道)",,◎,－,－,－
,,○,求人情報誌製作会社（編集者）,求人数の動き,・建設業、飲食店、宿泊業、娯楽業の求人が伸びている。特に建設業は前々年の倍近くの件数となっている。
,,○,求人情報誌製作会社（編集者）,求人数の動き,・前年は東日本大震災直後の求人控えがあったため、求人数は前年比で約130％と大きく伸びている。なかでも、宿泊業や不動産業が顕著に伸びている。
,,○,求人情報誌製作会社（編集者）,求人数の動き,・不安要素はあるものの、リーマンショック以降の最悪期から回復基調にある。また、季節的な要素から、例年より遅い雪解けだったものの、ようやく経済が動き始めてきているような印象がある。
,,○,新聞社［求人広告］（担当者）,求人数の動き,・４月の募集広告の売上は前年比134％と大きく伸長した。小売、流通が前年比170％、派遣が前年比138％、医療が前年比144％と柱の業種が大きく増加している。自動車、飲食、運輸運送もプラスで、全体的に好調を維持しており、前年実績を大きく上回った。
,,□,人材派遣会社（社員）,求人数の動き,・求人数についてみると、医療関連の求人は引き続き増加傾向にあるが、それ以外の求人は横ばいで大きな変化がみられない。北海道の季節要因であるが、雪解けにより建設業が動き出し、求人は一時増加するとみられるが、景気が好転しているわけではない。
,,□,人材派遣会社（社員）,周辺企業の様子,・時給も含めて給与が低下傾向にある。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・今月に入ってから求人件数が微増傾向となっており、前月と比べて求人件数の伸びが平行線である。
,,□,職業安定所（職員）,それ以外,・管内の求人倍率は前月に引き続き0.54倍と前年を0.07ポイント上回ったが、依然高い水準とはいえない。
,,□,職業安定所（職員）,求人数の動き,・管内の３月の新規求人数は前年から4.9％の増加となっており、有効求人倍率も前年を0.09ポイントと大きく上回ったが、その要因は新規求職者が減少したことによるものである。新規求人についても更新求人の割合が高かったことから、求人と求職のミスマッチが依然として続いており、厳しい状況は変わっていない。
,,□,職業安定所（職員）,雇用形態の様子,・３月の新規求人数は前年を7.4％上回った。新規求職者数は前年を12.8％下回った。月間有効求人倍率は0.68倍となり、前年の0.53倍を0.15ポイント上回ったが、新規求人数のうち正社員求人の占める割合は42.5％と依然として低く、求人者と求職者との間における職種や労働条件のミスマッチも少なくないことから、依然として厳しい状況にある。
,,□,学校［大学］（就職担当）,周辺企業の様子,・身の回りの企業関係者の声に、それほど変化はない。自身の生活感覚からも上向いている感じはしない。
,,▲,＊,＊,＊
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：公益財団法人　東北活性化研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,設計事務所（経営者）,お客様の様子,・増えてきている物件数がこのまま増え続けていくのかどうかは全く読めないが、今は誰に話を聞いても忙しいといっている。
,,○,商店街（代表者）,販売量の動き,・大型店では高額・宝飾品の動きも出てきており、景況良との声を聞くが、商店街全体としてはやっと２年前の状況に戻ってきたかという程度である。ただ、客の購買状況は購入単価、数量共に徐々にではあるが良くなってきているようである。
,,○,商店街（代表者）,来客数の動き,・震災の影響も薄れてきており、各種イベントの開催による集客ができてきている。少しずつ売上が回復している。
,,○,商店街（代表者）,お客様の様子,・４月から地元を中心に大型観光キャンペーンが目白押しで、観光客の入込はもとより、地元の消費もやや上向いている。
,,○,一般小売店［書籍］（経営者）,販売量の動き,・特に気が付いた点はない。
,,○,一般小売店［医薬品］（経営者）,販売量の動き,・前年とは比較できないが、２年前との比較では多少良くなっている。通常お勧めしている滋養強壮剤などの売行きも良い。
,,○,一般小売店［医薬品］（経営者）,来客数の動き,・客単価は横ばいだが、来客数はわずかながら増えており、２か月連続での増加となっている。
,,○,一般小売店［寝具］（経営者）,お客様の様子,・打ち直しの注文がぽつぽつと出てきており、客が寝具に目を向ける機会が増えてきている。
,,○,一般小売店［カメラ］（店長）,販売量の動き,・高額商品の販売が好調で来客数も増加傾向にあり、販売量、売上共に上向きで推移している。
,,○,百貨店（売場担当）,お客様の様子,・３か月前の１月は、積雪の影響で防寒商品が好調だったが、２月は大雪で来客数も大きな打撃を受け、前年、予算共にクリアできなかった。今月に関しては、前年の震災時の反動から、前年３、４月に買物を控えていた方の買換えや、シーズン前のまとめ買いが増えているようにうかがえる。前半は、オケージョンニーズをつかみスーツなどが好調に推移し、後半は気温が上がったことでブラウスやパンツといったコーディネートアイテムの動きがけん引しており、前年比では105％の伸びを見せている。
,,○,百貨店（経営者）,お客様の様子,・前年の自粛の反動か、食品以外の客数が上昇し、必需品ではなくデザインを重視したファッション感度の良い商品が動いている。緩やかではあるが支出への余裕が幅広い層に浸透してきている状況がうかがえる。
,,○,スーパー（店長）,来客数の動き,・前年は震災の影響があったため、単純比較できない。２年前との比較では、販促策の違いなどを考慮しても、来客数、客単価、買上点数共に改善している。
,,○,コンビニ（経営者）,来客数の動き,・売上は前年比98％とマイナス２％だった。近隣の競合他店が改装のため休業し、売上が大幅に伸びた前年と比較すると、今年は堅調に推移しており、季節的要因はあるものの、来客数は１月以降、着実に伸びている。
,,○,コンビニ（経営者）,単価の動き,・電力会社から１人当たり最低８万円の賠償金が住民に支給されることと、震災復興に向け建設関係に動きが出ていることから、３か月前よりは良くなっている。
,,○,コンビニ（エリア担当）,来客数の動き,・気温の上昇とともに来客数が大幅に増加している。特に週末に大きく跳ね上がっている。
,,○,衣料品専門店（経営者）,来客数の動き,・寒さが和らいで暖かくなってきたためか、修理の客が足を運ぶようになっている。
,,○,乗用車販売店（経営者）,販売量の動き,・来客数は引き続き増加し、新車の受注、販売共に、前年及び２年前を大きく上回っている。その要因は、エコカー補助金の駆け込み需要と新型車の発売効果で押し上げられたことによる。
,,○,その他専門店［酒］（経営者）,販売量の動き,・雪解けと比例するように消費者に余裕が出てきている。価格は安く、品質は良いものを求める消費者の傾向は更に強まっているが、購買意欲も高まっている。また、飲食店も予約での宴会が増加傾向にある。ただし、集客の良い店と悪い店の差が激しくなっている。
,,○,その他専門店［靴］（従業員）,販売量の動き,・初旬は気温が上がらず春物商材が苦戦した。中旬以降は気温の上昇とともに回復基調となっている。しかし、盛り上がりに欠けている。
,,○,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・新年度の追加、又は新入社員、新入学生用の制服の受注で忙しくなっている。しかし、競争が激しく利益確保は一段と厳しい状況である。また、全体的に就職者が少ない傾向にあるため、追加発注も少ない。
,,○,その他専門店［ガソリンスタンド］（営業担当）,お客様の様子,・客単価が上がっている。
,,○,一般レストラン（経営者）,お客様の様子,・震災後の復興特需による建設関係や、製薬会社の営業担当に忙しさがうかがえる。
,,○,観光型ホテル（スタッフ）,お客様の様子,・少しずつではあるが、リピーターが戻ってきている。
,,○,都市型ホテル（スタッフ）,単価の動き,・年明け以降、一般宴会から撤退した施設があり、これまでそこを利用していた客が駅前のホテルに流れてきている。かなり大きな規模の施設だったので、その恩恵にあずかる状況が続いている。
,,○,都市型ホテル（スタッフ）,来客数の動き,・震災復興に関する宿泊、レストラン、企業団体による利用はいずれも好調を維持している。来月まで先行予約が順調に入っている。
,,○,旅行代理店（店長）,販売量の動き,・３月18日ごろから開始された電力会社からの賠償金の振込も、４月下旬現在、大分進んでいる。そのため、海外旅行を中心に、旅行の申込が２年前と比べても特段に多い状況である。
,,○,通信会社（営業担当）,お客様の様子,・業種により異なるが、３か月前よりも景気は上向きの傾向がみられる。特に自動車、スーパーマーケットが良いようである。
,,○,通信会社（営業担当）,お客様の様子,・新年度が始まり、新生活のための準備などで客の消費が活性化したため、新規加入者も若干増えてきている。
,,○,その他サービス［自動車整備業］（経営者）,来客数の動き,・やっと暖かくなってきて、来客数や販売量は前月までの冷え冷えした状況から改善されてきている。
,,○,住宅販売会社（経営者）,お客様の様子,・不動産、戸建て住宅、ＲＣ造賃貸マンション等、購入に向けて前向きな顧客が非常に多くなり、確実に受注につながってきている。
,,□,商店街（代表者）,競争相手の様子,・どの業種も良くなっているというわけではなく、駄目な業種、業態は駄目である。伸びそうな部分、駄目になっていく部分は今こそ転換をする必要がある。
,,□,一般小売店［酒］（経営者）,販売量の動き,・売上は、前月は良かったが、今月は例年どおり下がっている。
,,□,一般小売店［スポーツ用品］（経営者）,来客数の動き,・やっと桜が開花し春めいてはきているが、来客数は減っている。郊外店が運営している市内循環バスが当店の前で止まるが、土日は満杯で乗り切れないこともある。郊外店に客が流れていることを実感している。
,,□,一般小売店［医薬品］（経営者）,お客様の様子,・飲食業の内容によって客の混み具合は違うようである。居酒屋は金曜、土曜は非常に混んでいるようだが、普通のバーは客が全く来ない日が続いているとのことである。
,,□,百貨店（売場主任）,お客様の様子,・天候や店内催事により、来客数及び売上にむらがあったものの、自家需要を中心に買物を楽しんでいる様子がうかがえる。
,,□,百貨店（企画担当）,販売量の動き,・販売量の多いインポートブランド商品が引き続き堅調に推移している。
,,□,百貨店（営業担当）,販売量の動き,・震災の影響で本格的な営業ができなかった前年との比較は難しいが、前年に震災特需で売上を伸ばした生鮮食品やリビング用品の一部で前年の数字を割る日も出てきているものの、概ね好調である。なお、２年前との比較では３か月前と比べ数字は落ちておらず、好調を維持している。
,,□,百貨店（買付担当）,来客数の動き,・復興需要が鈍化傾向にあり、沿岸地区の客の来店数が減少している。
,,□,百貨店（経営者）,お客様の様子,・３か月前と同様に、先行きに対する不安感から買い控えをする心理がまだ強いようである。
,,□,スーパー（経営者）,単価の動き,・前年は震災の影響で供給不足があった。一方で特売も無く、価格競争が無かった。今年は供給に問題はないが、価格競争が激しく単価が低下している。
,,□,スーパー（経営者）,単価の動き,・１品単価はほぼ前年並みだが、来客数の伸びは鈍化している。買上点数も賞味期限がある程度長い即食系の菓子や缶詰等が低迷している。全体としては落ち着いてきている。
,,□,スーパー（店長）,来客数の動き,・来客数と売上の状況から、３か月前とは変わらない。
,,□,スーパー（総務担当）,単価の動き,・買上点数、１品単価、買上率のいずれも前年を下回っている。
,,□,スーパー（営業担当）,販売量の動き,・震災特需も落ち着き始め、販売量の動きも以前のような状態にもどっている。
,,□,コンビニ（経営者）,お客様の様子,・主婦や高齢者の消費は堅調である。米飯、パスタ等の麺類は前年より伸長している。気温の上昇に伴い、ソフトドリンクや冷やし麺も好調である。来客数は３か月前と比べて横ばい状態だが、客単価は若干アップしている。
,,□,コンビニ（経営者）,来客数の動き,・競合店出店から１年が経ち、落ち着いてきている。来客数はほぼ予定通りの推移となっている。来客数は前年を割り、客単価は前年を超える傾向が続いている。
,,□,コンビニ（エリア担当）,来客数の動き,・大きな変化はない。前半は気温が低かったこともあって来客数は伸び悩んだが、客単価は、季節変動を考慮すれば、良くも悪くもなっていない。現状は復興需要が続いているため、本来の景気が良いか悪いかの判断が難しい。
,,□,コンビニ（エリア担当）,お客様の様子,・企画商品やプライベートブランド商品の販売に限ってみると販売量は計画通りに維持できているが、来客数は横ばい傾向である。
,,□,衣料品専門店（経営者）,来客数の動き,・気温の上昇に伴って、出遅れていた春物購入の来客が増え、売上も上がってきている。
,,□,衣料品専門店（経営者）,単価の動き,・単価が極端に安くなり利益が出なくなりつつある。今後は仕入先の見直しや海外からの直接取引等も視野に入れてやらなくてはならない状況である。
,,□,衣料品専門店（店長）,お客様の様子,・例年よりも気温が低かったため、約２週間ずれ込んだ春物は順調に売れているものの、半袖商品の立ち上がりが遅れている。
,,□,衣料品専門店（店長）,単価の動き,・早めにセールを仕掛けているが、来客数が伸びている分、前年と比較しても客単価は低い。
,,□,家電量販店（店長）,販売量の動き,・依然景気は低迷している。客も必要な商品のみ購入している。
,,□,乗用車販売店（経営者）,販売量の動き,・エコカー補助金復活から販売は上向いているが、新年度に入って減税基準が変わったことにより足踏み状態になっている。
,,□,住関連専門店（経営者）,販売量の動き,・前年比で上回ったのは震災の月の３月のみで、売上が回復していない。
,,□,住関連専門店（経営者）,お客様の様子,・今月に入り、人の動きがある程度落ち着いてきている。店舗リニューアルのため売り尽くしセールを開催しているが、高額商品がなかなか処分できず、商品の店頭在庫が思ったように減らない。３か月前とあまり変わらない状況である。
,,□,住関連専門店（経営者）,販売量の動き,・依然、持ち直しの傾向が続いている。
,,□,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・ここ数週間の仕入れ価格の高騰により販売価格が高止まりしている影響から、消費量の減退が続いている。価格上昇が理由のため、一時的な動きではないので影響が大きい。また、販売量の減少が逆に販売価格を押し下げて販売を伸ばそうという動きも出ており、収益悪化に歯止めがかからない状況が続いている。
,,□,高級レストラン（経営者）,それ以外,・上向いているようでも、下向いているようでもない。様子見のような状態が続いているが、その雰囲気は社会全般にあるのではないか。
,,□,高級レストラン（支配人）,来客数の動き,・初旬まで見られた人の動きがだんだん鈍くなってきている。
,,□,一般レストラン（経営者）,お客様の様子,・３か月前と比べ、良くも悪くもなっていない。
,,□,一般レストラン（経営者）,来客数の動き,・前月はやや持ち直しの動きがみられたが、今月は低調な日々が続いている。ゴールデンウィーク前の出し渋りもあるのか、消費者の財布のひもは固いようである。
,,□,一般レストラン（経営者）,お客様の様子,・相変わらず、景気を左右する爆発的な出来事が無い。新しいシーズンの慌ただしい動きも落ち着いてきており、連休前の静かな動きがみえるようになっている。
,,□,観光型旅館（経営者）,来客数の動き,・いわゆる絆需要も落ち着き、東北への観光旅行は全体的にかなり減っている。前年の同時期は、工事や復興関係者などの入込で売上は多かったが、地元の客も沿岸部はもちろん、県内全体の経済的状況は悪く、今年は観光旅行が激減している。
,,□,都市型ホテル（経営者）,来客数の動き,・歓迎会に関しては、前年とは比較にならないが、２年前の来客数とほぼ同様である。宿泊に関しては、ゴールデンウィークにかかることもあり心配していたが、放射能の影響も思ったよりもなく、前年ほどの動きはないにしても、全体的には何とか盛り返してきている。地元客が訪れる料飲関係については、３か月前と変わらない。
,,□,都市型ホテル（スタッフ）,お客様の様子,・レストランは、大雪により客足が鈍化した３か月前に比べ、季節の変化とともに足元も良くなり、年配客を中心に客足が戻ってきている。
,,□,旅行代理店（従業員）,販売量の動き,・個人旅行を中心に動きが活発である。団体旅行については、例年と比べて動きが鈍い。
,,□,タクシー運転手,お客様の様子,・繁華街で客を乗せると、人が溢れているといわれるが、復興関係者の流入によるもので、そういう人たちがいなくなったときが大変である。
,,□,タクシー運転手,来客数の動き,・季節的に歓送迎会や花見の客を見込んでいたものの思ったほどではなく、期待はずれである。
,,□,通信会社（営業担当）,販売量の動き,・雇用が増えていない。また、企業投資も増えていない状況である。
,,□,通信会社（営業担当）,お客様の様子,・自動車製造に回復の動きが見られるが、全体的にみると景気が上向いている様子はうかがえない。
,,□,通信会社（営業担当）,お客様の様子,・設備投資意欲に関して、一部企業で前向き感が出てきているが、全体ではまだ低い状況に変わりはない。
,,□,通信会社（営業担当）,来客数の動き,・客との商談からは好況感はうかがえない。建築や自動車関連業では復興特需の話も聞こえるが、その他の業種はあまり実感することができない。
,,□,通信会社（営業担当）,販売量の動き,・全国的に見て、県内の販売量が低下している。
,,□,観光名所（職員）,販売量の動き,・客の入込状況は前年とさほど変わりないが、販売量は若干落ちている。
,,□,観光名所（職員）,来客数の動き,・今のところ春が遅く、まだ客の動きが見えていない。
,,□,遊園地（経営者）,来客数の動き,・震災前と比べて学校、団体の戻りはまだまだだが、一般客は下旬まで低温が続いたにもかかわらず堅調に推移している。
,,□,美容室（経営者）,単価の動き,・単価は全然上がっていない。来客数及び売上は震災のあった前年に比べれば増えているが、２年前との比較では減少している。
,,▲,商店街（代表者）,来客数の動き,・客は中央資本の大型店やフランチャイズに集中しており、小売店は見放されている。
,,▲,百貨店（総務担当）,競争相手の様子,・前年は震災を受け、客が県内にとどまったり、来県するケースが見られたが、今年は旅行などといった形で県外へ人が出ていく傾向にある。
,,▲,スーパー（店長）,競争相手の様子,・震災復興特需も終わり、競合店におけるチラシ等の価格訴求が強化され、来客数、買上点数、１品単価共に減少傾向が続いており、非常に厳しい状況になっている。
,,▲,スーパー（販促担当）,単価の動き,・震災バブルがあった前年の数値とは比較できないが、３か月前と比較しても１点単価、買上点数共に下がっている。周りの競合店のチラシ価格も全体的に下がってきており、集客への価格競争が一段と激しくなっている。
,,▲,コンビニ（エリア担当）,来客数の動き,・全体の売上の前年比は良いものの、たばこが良いだけで、主力の米飯等のファーストフードは上向いていない。
,,▲,衣料品専門店（店長）,来客数の動き,・震災から１年経過し、前年に比べ礼服を買い求める客が激減している。スーツの動きは比較的堅調だが、礼服については前年の特需による反動がみられる。
