,,▲,百貨店（販売促進担当）,来客数の動き,・天候要因が大きい。総選挙の影響は軽微とみられるものの、進物需要は苦戦した。来店客の買上率は上昇してきているため、購入目的がなければ来店しないという傾向が強くなってきている。
,,▲,乗用車販売店（従業員）,販売量の動き,・アプローチしても今は車にお金をかけられないとなかなか商談まで行き付かないケースが多く、乗用車までお金が回ってこない。
,,▲,乗用車販売店（従業員）,販売量の動き,・10月からエコカー補助金がなくなり、冷え込みが続いている。売行きもそれに応じて間違いなく悪くなっている。
,,▲,乗用車販売店（営業担当）,販売量の動き,・受注量の落ち込みが止まらない。
,,▲,高級レストラン（スタッフ）,販売量の動き,・総選挙や異例の大雪、クリスマス連休などが重なったことで、夕食客が減少して前年を下回った。また、忘年会も企業などの団体予約が減った。
,,▲,高級レストラン（スタッフ）,来客数の動き,・忘年会シーズンに総選挙が行われたことで、宴会がキャンセルになった。
,,▲,通信会社（企画担当）,販売量の動き,・ここ数年で最も新規販売数が落ち込んでおり、販売回復の見通しが見えない。
,,▲,その他サービスの動向を把握できる者［フェリー］（従業員）,来客数の動き,・厳冬期を迎え、気象状況の悪化による欠航回数が増加しており、旅客、車両ともに売上が減少している。
,,×,スナック（経営者）,来客数の動き,・12月に総選挙があっただけに、飲食店を始め、繁華街は大変暇だったとみられる。例外なく当店も暇であった。多くの飲食店から同じようなことを聞いている。
,,×,観光型ホテル（経営者）,来客数の動き,・航空機材の縮小化と料金の高止まりにより、道北や道東への本州方面からの入込が増えず、地域全体として国内客が減少している。
"企業
動向
関連

(北海道)",,◎,－,－,－
,,○,家具製造業（経営者）,受注量や販売量の動き,・円安株高基調が景気を下支えしている。消費税増税前の駆け込み需要で新築住宅関連の活況が続いている。
,,○,建設業（従業員）,取引先の様子,・消費税増税に向けて、駆け込みの不動産取得や住宅建設にともない、大工や内装、設備工事の労務者が不足している。
,,○,通信業（営業担当）,受注量や販売量の動き,・引き続き単価は下落傾向であるが、それを上回る受注量の増加が、下期に入り顕著となっている。
,,○,コピーサービス業（従業員）,受注価格や販売価格の動き,・受注数の拡大かつ単価の上昇がみられる。
,,○,その他サービス業［建設機械リース］（支店長）,取引先の様子,・各業界とも政権交代への期待感が強い。
,,□,食料品製造業（経営者）,受注量や販売量の動き,・前年に比べて荷動きが悪い。
,,□,食料品製造業（団体役員）,それ以外,・12月の前半は総選挙期間でもあり、贈答用品及び飲食店等の来客数等に厳しさがみられたものの、後半は政局の安定と景気動向への期待感から前年より好転した。12月としては例年より寒気が強く、大雪となったことから、冬のイベント等の開催に期待感が持てる。
,,□,食料品製造業（役員）,受注量や販売量の動き,・販売量は３か月前と変わらず、特に増減なく推移している。
,,□,輸送業（営業担当）,取引先の様子,・東北海道は夏季の日照時間が国内でも長い地域で、冬季も雪が比較的少ない。また、遊休地も多いことから、電力不足問題を背景とした売電用の太陽光発電設備の架台、ソーラーパネルの輸送が継続している。
,,□,輸送業（支店長）,受注量や販売量の動き,・年末を迎えたことでの季節要因もあるが、荷動きは落ち着いている。前年比、前月比とも、大きな変化はみられない。
,,□,金融業（企画担当）,それ以外,・設備投資は医療福祉施設の新増設やメガソーラーの建設が活発である。住宅投資も貸家が増加している。震災復興で技能工が流出していることもあり、工期の遅れも出ている。個人消費は、大雪の影響で全般的に客足が鈍っている。
,,□,司法書士,取引先の様子,・建設業や宅地建物取引業など、取引先の様子から、一時回復傾向に転じたが、また以前の状況に戻っているようにみられる。
,,□,司法書士,取引先の様子,・12月の総選挙で25年度の予算編成などが遅れている。通常国会も１月末の開会では、早い時期の景気回復に期待が持てない。株式市場だけが潤ったところで一般の人には関係がなく、節電だけではなく、節約も日常的になってきていることから、不動産取引も活発にはならない。
,,▲,司法書士,取引先の様子,・政権交代により消費税増税の気運が高まっていると感じているためか、建物の新築とこれに先立つ土地の取得が活発になってきている。
,,×,その他非製造業［鋼材卸売］（役員）,受注量や販売量の動き,・厳冬期に入り、鉄工関連の顧客の仕事量が減ってきているせいか、消耗資材の販売量が減少している。
"雇用
関連

(北海道)",,◎,－,－,－
,,○,人材派遣会社（社員）,求人数の動き,・コールセンターからの求人が増え、さらに一般企業からの営業職の求人、ＩＴ関連の求人が増えている。企業側では、今まで、業績低迷を背景に求人を抑えていたが、ここにきて業績拡大に向けた動きが出てきている。
,,○,職業安定所（職員）,求人数の動き,・新規求人数は前年比で9.5％増加し、34か月連続で前年を上回った。また、月間有効求人数も前年比で14.4％増加し、34か月連続で前年を上回った。
,,□,人材派遣会社（社員）,求人数の動き,・年末年始の繁忙期に向けた短期求人が多くみられたが、一過性のものであり、状況は大きく変わっていない。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・求人広告件数は前年と比べて若干多いものの、２～３か月前と比べると急激な減少傾向がうかがえる。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・例年よりも寒くて早い冬の影響で、一部の業界に活気がある。本来１～２月がピークとなる除雪、排雪作業が前倒しとなり、建設業や運輸業等が忙しくなっている。また、厳しい寒さと大雪の影響で、冬物衣料や雪かき商材等を中心に百貨店や小売店で活気があり、年末商戦と重なったことで、街や店舗がにぎわっている。冬の観光は来年２月の雪まつりがピークであるが、国内観光客のほか、台湾、タイなどの海外からの需要があり、宿泊業も順調に推移している。
,,□,求人情報誌製作会社（編集者）,周辺企業の様子,・政権が代わり、景気浮揚への期待感を感じるが､中国や韓国等からの観光客減少の懸念が払しょくされない｡具体的な政策が見えてくるまでは不透明感が強い。
,,□,新聞社［求人広告］（担当者）,求人数の動き,・募集広告の売上が、今月も前年を上回った。管内のＪＡ農畜産物取扱高が過去最高を記録したほか、関連施設の建設等もあり、その経済波及効果が裾野にまで広がっている。
,,□,職業安定所（職員）,それ以外,・11月の管内の有効求人倍率は0.62倍と前年を0.12ポイント上回り、３か月連続して0.6倍台と高い水準となっている。
,,□,職業安定所（職員）,雇用形態の様子,・11月の新規求人数は前年比で18.1％の増加となった。新規求職者数は前年比で8.9％の減少となった。また、月間有効求人倍率は0.74倍となり、前年の0.58倍を0.16ポイント上回った。一方、新規求人数のうち、正社員求人の占める割合は46.5％と高く、求人者と求職者との間における職種や労働条件のミスマッチも少なくないことから、依然として厳しい状況にある。
,,▲,職業安定所（職員）,周辺企業の様子,・年末を控えて従業員の整理解雇や事業廃止の動きがみられるのは例年のことではあるが、前年まではどうにか持ちこたえてきたものの、今年は対処できなかったという事業者が各業界でみられ、より厳しい状況になっていることがうかがえる。
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,一般小売店［寝具］（経営者）,販売量の動き,・早々と訪れた極寒の影響と震災の影響で買い控えをしていた客が落ち着きを取り戻し、購買意欲も増してきている。仮設住宅に住んでいる人も復興支援で支給された寝具では寒いらしく、買換えをする人も多くなっている。
,,○,商店街（代表者）,来客数の動き,・先行きが相変わらず不透明で不況感はあるが、政局の安定並びに今後の社会保障、将来に向けての期待度が高まっているので、少し景気は上向く。
,,○,一般小売店［書籍］（経営者）,販売量の動き,・クリスマス及び年末のギフトの状況が前年に比べてやや良くなっている。客単価があまり伸びていないことは心配だが、徐々に上向きにはなっている。
,,○,一般小売店［酒］（経営者）,単価の動き,・前年に比べて高い商品が売れている。
,,○,一般小売店［医薬品］（経営者）,販売量の動き,・来客数の動きは前年と変わらないが、販売量の動きは多少良くなっている。
,,○,一般小売店［医薬品］（経営者）,来客数の動き,・例年12月は繁忙期となるが、この12月はここ数か月の改善傾向の延長線上にあるといえそうである。データ的には来客数の増加となって現れている。また以前と比べ、高額の商品を買う前に悩んだりする様子が薄れてきているようである。建設関係の客から直接景気の良い話を伺うこともある。
,,○,百貨店（経営者）,来客数の動き,・これまで来客数が前年を下回っていたが、最近前年を上回る日が続いている。
,,○,スーパー（営業担当）,販売量の動き,・気温や天候の影響もあるが、鍋物商材といった冬物商材の動きが良い。
,,○,コンビニ（経営者）,来客数の動き,・売上、来客数、単価、買上点数のいずれもプラスとなっている。なかでも今年は年賀はがきの売上が相当伸びている。一方、クリスマス景気は低調であった。売上改善のテーマとして１日で一番来客数の少ない午後２時から５時までをどのようにするかということで対策を講じた。当店は事務所立地だが、あえて地域住民をターゲットに野菜、果物、総菜関係を意識的に多く、種類も広げた結果、プラスに繋がっている。
,,○,衣料品専門店（店長）,単価の動き,・寒くなり防寒衣料系が動いている。安さを求めているというよりも、必要なものをしっかりと選んで、そこそこの単価で買っていくという購買の動きが続いている。いわゆるデフレ的ではなくて、必要なものを必要なだけで買っているようで、単価は上がってきている。
,,○,衣料品専門店（店長）,販売量の動き,・冬物のセールが始まったが、安さに惹かれての買物ではなく、品物の良し悪しが決め手になっている。
,,○,乗用車販売店（経営者）,販売量の動き,・エコカー補助金が終了した影響で新車の販売に勢いがなくなったが、新型車効果で少し盛り返している。しかし低燃費車、軽自動車中心の商談が多く、売上の減少傾向は変わらない。
,,○,乗用車販売店（従業員）,販売量の動き,・３か月前はエコカー補助金も終わりどん底であったが、今月は新型車効果もあり、少し上向いている。
,,○,その他専門店［酒］（経営者）,販売量の動き,・景気は良くなってきているが、あくまで一過性のものでしかない。選挙が実施されることにより、お歳暮品の販売量に影響が出るのではと懸念したが、動きは早かったものの例年通りの販売量となっている。クリスマスは三連休ということもあり自宅で過ごす消費者が多く、飲食店への販売量が予想以上に少なくなっている。
,,○,その他専門店［靴］（従業員）,販売量の動き,・気温が下がりブーツは好調だが、積雪が無いため長靴等の動きが鈍い。また総選挙の影響で買物客が減少している。
,,○,一般レストラン（経営者）,販売量の動き,・決して景気が良くなっているわけではない。今まで耐え忍んできて、最後に少し良くなったというイメージである。
,,○,観光型旅館（スタッフ）,それ以外,・会社の業績が好調だったため、期末手当がわずかだが従業員に支給された。やはり会社の業績好転が実際に収入に変わると気分が違う。従業員一同の士気も一時的なものだろうが回復している。
,,○,都市型ホテル（経営者）,来客数の動き,・本来、選挙があると全体的に動きが悪くなるというのが今までの実績であり、業界でも一般的であった。ところが、今年に関してはその影響がほとんどなく、忘年会等も全て受注できている。また、イベントに関しても非常に販売状況が良く、心配していたように景気は低迷していないということを実感している。
,,○,タクシー運転手,お客様の様子,・12月だからであろうが、客の様子からすると不景気な話は聞こえてこない。
,,○,通信会社（営業担当）,お客様の様子,・年末に向けて新規加入者が若干増えている。キャンペーンの効果と年末までに加入し、テレビやインターネットのサービスを楽しみたいという、駆け込み客の申込が増えてきている。
,,○,美容室（経営者）,単価の動き,・ボーナス時期なので、新しいメニューを注文する客もおり、単価が伸びている。
,,○,住宅販売会社（経営者）,お客様の様子,・停滞していた大型物件が動き始め、受注確約がとれている。
,,□,商店街（代表者）,販売量の動き,・震災反動景気は今春で大体終わり、その後は息切れをして続落状態になっており、秋からは震災前以下になっている。季節要因により今月は２、３か月前よりは良いが、景気が良くなっているわけではない。
,,□,商店街（代表者）,お客様の様子,・12月になり、近年体験したことがないような寒波、積雪に見舞われ、暖房器具、衣料、防寒靴、除雪用品が例年より早く動き始めたが、寒波のせいで客足が鈍くなっており、ややマイナスの状況である。
,,□,一般小売店［カメラ］（店長）,販売量の動き,・高額商品及び低価格商品の販売量は横ばいで推移しているものの、来客数は減少傾向である。
,,□,百貨店（売場主任）,販売量の動き,・例年にない寒さが一気にきて、防寒物の動きが良くなっている。ギフト需要は単価が低いがコンスタントな動きである。天候により来客数が大きく左右される状況にある。
,,□,百貨店（総務担当）,お客様の様子,・売上高等の数字については、10～12月は天候の与件が前年とは比較にならず、なかなか判断ができない。客の動きについては、お歳暮商戦が非常に苦戦している。また、クリスマス需要も間際こそ盛り上がったが、依然として消費者の財布のひもは固い。
,,□,百貨店（企画担当）,販売量の動き,・季節商材については天候、気温の影響で前後したものの、ほぼ横ばいで推移している。年末のギフト需要については、他県からの震災復興需要が落ち着き、若干の落ち込みがみられる。おせち料理の需要は２けた増となり、家族で過ごす年末年始の姿やちょっとしたぜいたく品の動向が前年に増して顕著である。
,,□,百貨店（営業担当）,販売量の動き,・低温傾向により、売上全般は前年をやや下回る見込みであるが、お歳暮商戦については前年を上回る実績となり景気自体は落ち込んでいないとみられる。前年に続き、おせち及びクリスマスケーキの受注が好調で、今年も家族あるいは友人で年末年始を過ごす方が多いようである。衣料品は年末に近づくにつれクリアランス待ちによる買い控えが起こっている。
,,□,百貨店（経営者）,単価の動き,・買物に対する生活防衛意識の強さは変わらず、クリスマスギフト等も前年より客単価がダウンしている。客単価ダウンが続いている。
,,□,百貨店（売場担当）,それ以外,・３か月前と比較して決して良いといえる状況ではないが、今月単月でみると、担当する婦人服に関しては前年をクリアできるところまできている。今月は例年よりも初雪が早かったことで客足に影響が出る日数が多く、来店数で苦戦を強いられたものの、来月開催のセールのプレセールの動員による客単価のアップで、その期間は大きく売上を伸ばしている。しかし、ヤングやミセスの婦人服を取り扱う売場に関しては前年比95％といった状況であり、店全体をみても前年を割っている。
,,□,スーパー（経営者）,お客様の様子,・下旬の雪の影響か選挙の影響か、来客数や単価の下げが止まっている。
,,□,スーパー（経営者）,単価の動き,・12月の平均１品単価は前年比100％を超えている。来客数も上期ほどではないが戻ってきている。寒さも手伝い農産品の相場高もあったが、食料品の動きは良くなっている。鍋物などではこれまでのオーソドックスな食材の他に洋食系の食材も売れている。特販促に大きな対策の変更もないのに、政府経済政策への期待感からか停滞からやや戻してきている。
,,□,スーパー（店長）,販売量の動き,・来客数の伸び率より買上点数の伸び率が低く、客単価ダウンになり、売上が低迷している。チラシ以外の買い控えが見られる傾向にある。
,,□,スーパー（物流担当）,単価の動き,・買上１点単価は下がっているが、買上点数が上がっており客単価を維持している。この傾向は３か月前とほぼ同じ状況である。
,,□,コンビニ（経営者）,単価の動き,・客単価前年比が100％を超え、売上が戻ってきている。降雪と寒さの影響でホットドリンクの販売数が前年より良い。
,,□,コンビニ（エリア担当）,来客数の動き,・依然、来客数は前年を下回る状況で推移している。
,,□,コンビニ（エリア担当）,単価の動き,・たばこの売上は前年比微減が継続しており、単価減少の要因となっている。
,,□,コンビニ（店長）,来客数の動き,・前半は総選挙の影響からか来客数が減って大変苦戦した。選挙終了以降は徐々に客足も戻り始め、回復傾向にあるものの、全体的にはやや悪い。
,,□,衣料品専門店（経営者）,販売量の動き,・例年より早めの冬物バーゲンを開始したが、コートなどの防寒衣料の動きは良く単価は上がっているものの、来客数はあまり増えず、トータルで売上は前年並みとなっている。
,,□,衣料品専門店（経営者）,お客様の様子,・新卒採用も出足好調に見えたが、現在は前年より減少している。電子部品関連企業の縮小が要因とみられる。県内の先行きの不透明さが目立つ。
,,□,衣料品専門店（経営者）,来客数の動き,・来客数が少ないので、当然売上も無い。
,,□,衣料品専門店（店長）,販売量の動き,・冷え込んだため防寒衣料は伸びているが、スーツは前年に復興需要で売れたため、前年比で見ると大幅に落としている。
,,□,衣料品専門店（総務担当）,販売量の動き,・ボーナス商戦、クリスマス商戦の時期でも、客の買上点数及び平均売価が上がっていない。
,,□,家電量販店（店長）,販売量の動き,・社会情勢では政権交代があり景気回復の動きもあるが、実際に回復するのはまだまだ先の話である。
,,□,家電量販店（店長）,販売量の動き,・白物家電はやや上向きに推移してきているが、テレビ関係の売上が前年比で全く振るわない状況である。
,,□,家電量販店（店長）,販売量の動き,・家電製品のなかでも暖房商品は季節的に寒くなってきているので好調に推移している。石油ファンヒーターは前年並みであり、エアコンは前年よりも多少落ちているが、全体的には悪くない。ただ、テレビは単価が前年比３割ダウンと下がっており、販売量も下がっているなど、引き続き持ち直しが見られない。そして、冷蔵庫や洗濯機といった白物家電は前年並みで、落ち込んだ分をカバーしきれていない。
,,□,住関連専門店（経営者）,お客様の様子,・客の買上状況を見ると、そんなに景気は悪くないようにみえる。財布のひもが少し緩んできたようである。
,,□,その他専門店［酒］（営業担当）,来客数の動き,・今月は選挙の影響が大きいことに加え、県庁等、公務員関係のボーナス時期と重なってしまい、飲食店の来客数が目に見えて減っている。量販店などでパック等の商材が売れているものの全体的に低調で、年末の最後の売上に期待している。
,,□,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・就労人口減少の影響で、制服の追加注文の数量が減っている。
,,□,その他専門店［ガソリンスタンド］（営業担当）,お客様の様子,・石油業界では販売不振でガソリンの価格を下げて販売するところが出てきており、収益重視の経営をしているところと販売量に差が出てきている。現在寒波がきていて暖房用需要があり収益が増えているため隠れているが、寒波が過ぎた段階で収益悪化が響いてきそうである。
,,□,高級レストラン（経営者）,お客様の様子,・客の様子を見ても皆非常に厳しそうであり、良い方向にはいっていないようである。ただ、総選挙も終わり明るい話題がないわけでもないので、期待したいところである。
,,□,一般レストラン（経営者）,それ以外,・同業も含め、景気は良くなっていない。12月なので３か月前と比べたら良くなっているが、12月としての忙しさは例年同様である。
,,□,観光型ホテル（経営者）,来客数の動き,・忘年会もありトップシーズンである。そのなかでも、震災復興工事関連の忘年会が半数を占め、館内は大変にぎやかである。消費単価も好調であるが、入込数については前年比微減である。
,,□,観光型ホテル（スタッフ）,来客数の動き,・ほぼ震災前に戻りつつあるが、やはり週末に集中しており、平日については少し弱含みで推移している。
,,□,都市型ホテル（スタッフ）,お客様の様子,・官公庁が強い土地柄なので、忘年会は前年並みの売上を上げている。また、クリスマスケーキ及びおせちも目標どおりの個数を得ている。しかし、25日以降年末まで悪天候に見舞われ、客の出足は鈍くなっている。また、今年の非常に大きな特徴として、曜日配列により25日以降が年末という意識が非常に強かったため、本来であれば打ち上げの宴会がかなり入ってくるところが今年は入らなかったということがある。
,,□,都市型ホテル（スタッフ）,販売量の動き,・宴会、宿泊、レストラン各部門とも大幅な落ち込みはないが、前年まで好調だったおせちの予約数が前年を１割ほど下回っている。
,,□,旅行代理店（店長）,単価の動き,・決して悪い環境ではないが、夏の終盤から先行の買い付け状況が芳しくない。
,,□,タクシー運転手,来客数の動き,・働きたくても働く場所がない、仕事がないという話をよく聞く。これでは景気は良くならない。
,,□,通信会社（営業担当）,お客様の様子,・一部業界では上向き加減との声もあるが、ほとんどは変化無し、もしくは下降の様子が見られる。
,,□,通信会社（営業担当）,お客様の様子,・客との会話では、３か月前と比較して特に景気が向上したという話は聞かれない。
,,□,通信会社（営業担当）,お客様の様子,・客の設備投資意欲に変化は見られない。
,,□,通信会社（営業担当）,お客様の様子,・客との商談では、被災地復興関連業種以外からは好況感や設備投資意欲が見られない。政権交代への期待感というよりは、復興へのスピードを早めてもらいたいとの絶望感からの脱出を切に願っているようである。好況までは程遠い状況である。
,,□,観光名所（職員）,来客数の動き,・売上、来客数共に横ばい状態であり、前年よりちょっと良い程度が続いている。
,,□,美容室（経営者）,単価の動き,・客単価については、施術や必要なパーマなど基本的なメニューがベースで、プラスアルファという部分に結び付いていない状況がここしばらく続いている。
,,□,その他サービス［自動車整備業］（経営者）,お客様の様子,・年末になってにぎわうかと思いきや、総選挙が終了しても客が少ない、物が売れない状況は変わらない。
,,□,設計事務所（経営者）,お客様の様子,・前月同様、住宅の設計の仕事が続いている状態で、軒数はほとんど変わらない。
,,□,その他住宅［リフォーム］（従業員）,来客数の動き,・震災直後は至急の修繕工事の受付が急増した。その工事が完了して供給は増えているが、現在の問い合わせは落ち着いている。
,,▲,商店街（代表者）,販売量の動き,・12月は書き入れ時だが、年末選挙の影響で、特に飲食店からは苦境の声が聞かれる。
,,▲,商店街（代表者）,来客数の動き,・大型店や中心部とは打って変わって商店街を歩いている人が少ない。
,,▲,一般小売店［スポーツ用品］（経営者）,来客数の動き,・来客数が少なく、売出しをするも前年割れをしている。
,,▲,百貨店（経営者）,来客数の動き,・新規の商業施設がオープンした影響もあって、郊外など広域からの来客数が減少している。来店頻度の高い食品において、一番来客数が減少している。
