,,□,食料品製造業（団体役員）,それ以外,・食肉加工偽装問題の発生による信用不安から、安価な商品を買い控える傾向が強まっている。また大手スーパー、量販店の再編による価格競争の拡大、円安による燃油価格の再高騰もあり、食料品製造業を取り巻く環境は厳しいまま変わらない。
,,□,出版・印刷・同関連産業（役員）,受注価格や販売価格の動き,・依然として競争が厳しいが、原材料コストの上昇に伴い、少しずつ単価上昇の話も出てくるようになってきた。
,,□,金属製品製造業（経営者）,受注量や販売量の動き,・原油高騰の影響等で個人消費も伸びず、また住宅の着工件数もあまり伸びていないので、住宅の周辺製品を製造販売している企業にとっては良くない状況である。
,,□,金融業（企画担当）,それ以外,・中小企業の設備投資は低調であるが、大手自動車部品メーカーや産業廃棄物処理・再生工場の新設により、全体としては増加している。高水準で推移した投資用賃貸マンションは減少基調にある。公共投資削減の影響で土木建設業者は厳しい。観光関連は旭山動物園効果で、土産物を扱う水産加工業や菓子業者は堅調である。総じて景気は横ばいで推移している。
,,□,司法書士,取引先の様子,・４～５月と比べて、多少上向きの感があるが、全体的には依然として厳しい状態が続いている。
,,□,その他サービス業［建設機械リース］（支店長）,取引先の様子,・受注量の減少、単価の低下、燃料などのコスト上昇とマイナス要因が顕著であり、新規の設備投資意欲につながらない。
,,▲,司法書士,取引先の様子,・土地の売買が少なく、新築建物に関する工事も期待できない。
,,▲,その他非製造業［鋼材卸売］（従業員）,受注量や販売量の動き,・建築関連の鉄骨加工に代表される金属加工業全般では、仕事量の減少により購買力、設備投資意欲共に減衰している。上期中に回復する見通しは薄く、下期に期待している状況である。
,,×,－,－,－
"雇用
関連

(北海道)",,◎,学校［大学］（就職担当）,採用者数の動き,・学生が複数の企業から内定を得るなど、状況は大変良くなっている。
,,○,職業安定所（職員）,求人数の動き,・５月の有効求人倍率は0.48倍で、前年を0.07ポイント上回っている。新規求人数も前年を11.4％上回っている。
,,□,人材派遣会社（社員）,求職者数の動き,・人材紹介、人材派遣事業においては登録者の確保が業績を左右するが、６月はどちらの事業も登録者数がここ３か月では最も少なかった。ただし、就職、転職活動を中断しているとは考えにくく、企業の求人に直接応募しているのか、就職、転職活動の中だるみの時期に当たるのかのどちらかが要因として考えられるが、はっきりとは判断できない。
,,□,求人情報誌製作会社（編集者）,それ以外,・本州中部地域への派遣請負会社の求人に勢いはあるものの、地元企業からの求人件数は横ばい状態である。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・派遣、コールセンター、道外業務請負などとは対照的に道内の個人消費、飲食業・小売業の求人件数は依然として前年を下回っている。また建設業の求人が30％減少しているなど、ここ数か月、建設業における減少が目立っている。
,,□,職業安定所（職員）,求人数の動き,・一部の業種を除き、新規求人数が２か月連続して減少している。
,,▲,求人情報誌製作会社（編集者）,求人数の動き,・小売業の一部や人材派遣業、コールセンター等で求人数の伸びが若干みられるが、全体的に求人件数が減少してきている。
,,▲,職業安定所（職員）,求職者数の動き,・事業縮小等による事業主都合離職者が増加している。特に製造業からの離職者は女性が多く、パート勤務での就労を希望している。
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：（財）東北開発研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,スーパー（店長）,来客数の動き,・夏に向かって夜間の来客数が増える時期であるが、前年以上に良い状況が続いている。
,,○,一般小売店［医薬品］（経営者）,単価の動き,・３か月前、及び前年同月と比べ、月間来客数にはほとんど変化が無いものの、１人当たりの購入単価は上昇してきており、実際に店頭で接客している時の感触でも、客の購買意欲は意外に強い。
,,○,一般小売店［カメラ］（店長）,来客数の動き,・金額的には前年並みとまではいかないものの、件数としては前年並みかそれ以上になっている。来客数が多いと活気が出る。
,,○,百貨店（企画担当）,来客数の動き,・間もなく公表される市内の通行量調査で判明することではあるが、落ち込んでいた近隣商店街の通行量が、ここ１～２か月は徐々に増えてきているようである。
,,○,百貨店（営業担当）,販売量の動き,・お中元商戦のスタートは好調である。また、気温が高く夏物衣料も今月に入り、ようやく持ち直し傾向となっている。ただし、天候要因に多分に影響されており、手放しで喜べる状況にはない。
,,○,スーパー（店長）,来客数の動き,・３か月前は前年割れだった来客数が、今月になってからは100％を超える状況で推移している。
,,○,コンビニ（経営者）,販売量の動き,・気温が高くなってきており、冷たい飲料などの動きが良く、単価も上昇している。
,,○,衣料品専門店（店長）,来客数の動き,・今月は気温が高かったため、クールビズ需要を含め、半袖商品などの売行きが例年よりも好調に推移しており、数字も上向いている。
,,○,衣料品専門店（店長）,お客様の様子,・女性客を中心に来客数が増えている。また、同行者を含め、まとめ買いをする機会が増えている。
,,○,家電量販店（店長）,来客数の動き,・来客数の増加とともに単価も上昇している。また、大型商品の動きが良くなっている。
,,○,乗用車販売店（経営者）,単価の動き,・新型車の発表に伴い販売台数が伸びてきた。新型車は比較的高額なグレードが売れる傾向にあるため、販売単価も前年同期に比べ改善している。オプションも高額な物が出ているので全体的な収益確保にもつながっている。
,,○,住関連専門店（経営者）,販売量の動き,・ずっと販売不振が続いていたが、前月末あたりから売上が少しずつ伸びている。仏壇を扱っているが、周囲で亡くなる人が多かったことも影響している可能性がある。
,,○,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・天候の影響もあって、例年より夏物の動きが早まっている。
,,○,都市型ホテル（経営者）,来客数の動き,・退職、異動に伴う歓送迎会、叙勲のお祝い、教師の集まりなど、前年までとは違った会合が増えており、単価は低迷したままで売上増にはつながっていないものの、全体的な状況は良くなっている。
,,○,観光名所（職員）,来客数の動き,・来客数が、団体客、フリー客共に大変伸びている。予約状況も良い。
,,○,住宅販売会社（従業員）,来客数の動き,・常設展示場、及び内覧会場に毎週新規の来場者があり、受注が見込める客も増えてきた。
,,□,商店街（代表者）,来客数の動き,・近隣は建設ラッシュでわいているが、中央資本によるもので地元には恩恵が無い。
,,□,商店街（代表者）,お客様の様子,・商店街で発行しているポイントカードは、たまったポイントで買物ができるようになっているが、最近は現金を出さずにポイントで買物する客が増え、ポイントの預かり残高が減少傾向にある。
,,□,一般小売店［茶］（経営者）,販売量の動き,・今月は学校関係からまとまった注文が重なったため業績が良かったが、一時的なものであり景気自体が例年に比べて良くなっているということではない。
,,□,一般小売店［書籍］（経営者）,販売量の動き,・一般書を中心にヒット作が不足している。どの分野も伸び悩んでいる。
,,□,百貨店（売場主任）,単価の動き,・例年より暑い日が多く夏物の販売に期待していたが、中旬まではなかなか単価が上がらず、クリアランスセールの前倒しにより、辛うじて前年実績をクリアした状況である。Ｔシャツ、セーター、ドレスなどは前年を上回ったが、主力のジャケットは前年実績の８割程度である。このように、客の買上単価が低くなっている。
,,□,百貨店（広報担当）,競争相手の様子,・原油の高騰、社会保険庁の問題など消費者の不安要素が大きく、消費に影響している。
,,□,百貨店（経営者）,お客様の様子,・中旬以降は気温が高く、夏物衣料が動き出したため好調であるが、５月のマイナス分が６月にずれ込んだ程度のものである。日々の客の様子は３か月前と変わっていない。
,,□,百貨店（経営者）,お客様の様子,・相変わらず客は価格に敏感である。６月は夏物のプロパー販売最盛期であるが、よほど欲しい物でも無い限りは買い求められず、クリアランスセール待ちの様相が強い。ただし、普段扱わない商品で関心の高い物、買い得感のある物についての反応は良い。
,,□,百貨店（売場担当）,販売量の動き,・夏のセール目前での買い控え心理は当然の事であるが、年々買い控えの始まる時期が早まっており、６月に入ってからの客の買い方は、買い足し及び単品買いに終わるケースが非常に多い。
,,□,スーパー（経営者）,来客数の動き,・既存店の来客数の伸びが止まっている。
,,□,スーパー（店長）,単価の動き,・来客数は前年を上回っているが、客は必要な物以外買わないため客単価が低下しており、結果的に前年並みの売上となっている。
,,□,スーパー（店長）,来客数の動き,・新規競合出店などの外的変化要因も無く、来客数も前年並みに推移している。ただし、価格競争は激しく、客単価は低下傾向にある。
,,□,スーパー（店長）,単価の動き,・特売品の比率が高く、定番商品の売行きはあまり良くない。198円以下の低単価商品はよく売れるが、500円以上の商品はなかなか売れない。
,,□,スーパー（企画担当）,来客数の動き,・多くの店舗で来客数が減少傾向である。気温上昇に伴い衣料品の売上は上昇してきているものの、主力の食品は競合相手のチラシ価格攻勢に巻き込まれて苦戦が続いている。
,,□,衣料品専門店（経営者）,来客数の動き,・近隣に前月オープンした大型店の影響もあり、商店街の通行人が少しだけ増えたことから、当店に限って言えば新規客の来店が増えているものの、基本的に景気は変わっておらずやや悪いままである。
,,□,衣料品専門店（経営者）,お客様の様子,・今年の夏物セールはどこの商業施設も開始が早まっており、また分散化しているためか例年のようなパワーを感じない。
,,□,衣料品専門店（経営者）,来客数の動き,・この時期にしては来客数が少なすぎる。問屋からも、商品が売れないと聞いている。
,,□,衣料品専門店（総務担当）,お客様の様子,・チラシの配布やダイレクトメールの発送をしても、なかなか購入につながらない。
,,□,家電量販店（従業員）,販売量の動き,・気温が高めであったため、エアコンには動きが出てきたが、薄型テレビの前年からの落ち込みをカバーするまでには至っていない。
,,□,乗用車販売店（経営者）,販売量の動き,・車両販売と整備を糧としているが、車検は価格競争が激しい。販売は、価格の安い新古車や中古車にユーザーの需要が集中し、新車は苦戦している。
,,□,その他専門店［化粧品］（経営者）,来客数の動き,・天候が安定して、晴れの日も多かったため、天候不順であった３、４月に比べると客の流れは安定している。
,,□,高級レストラン（経営者）,お客様の様子,・客の状況は、良くなっているように見える部分と、低迷が続いている様子が半々であり、全体的には変わらない。
,,□,一般レストラン（経営者）,来客数の動き,・予約以外の客の来店状況に変化が無い。
,,□,一般レストラン（経営者）,お客様の様子,・カウンターの客の会話からは、景気の良い話は全然聞かれない。安定しているのは大企業か公務員くらいのものである。当店の今月の売上は良い方だが、同業者は厳しい様子である。
,,□,その他飲食［弁当］（スタッフ）,販売量の動き,・青森市内では景気の悪い状況が何年も続いており、もちろん３か月前との比較でも悪い状況のままである。
,,□,都市型ホテル（スタッフ）,お客様の様子,・これまで種をまいて育てていたことが実を結びつつある。他所との差別化を第一に取り組んできたが、客単価の向上やリピート率の上昇という数字に表れ始めている。一過性のものか、継続的なものとなるか、これから大事な局面を迎える。
,,□,都市型ホテル（スタッフ）,販売量の動き,・宿泊部門は、低価格のネット販売を一定水準まで上げたため、稼働率は若干低下したが収益的には前年を上回る。レストラン部門は、ランチタイムでは待ちがあるほどにぎわうが、ディナータイムが伸びない。
,,□,都市型ホテル（スタッフ）,単価の動き,・好立地の施設や新しい施設の来客数は伸びているが、それ以外の施設はかなり厳しい状況であり、差が出ている。
,,□,都市型ホテル（スタッフ）,お客様の様子,・例年、東北で開催されていた各種団体、組合関係などの会合が１つずつ少なくなり、東京への一極集中が進んでいる。大きな収入源である婚礼の受注は厳しい状態が続いているが、新規客からの受注が若干増えていることもあり、全体的には変わらない。
,,□,美容室（経営者）,来客数の動き,・前年の10月ごろからは前年比90％程度の状態がずっと続いており、悪いなりに横ばいである。
,,▲,商店街（代表者）,来客数の動き,・本年に入ってから前年を下回る状況が続いており、６月もマイナス10％程度である。
,,▲,商店街（代表者）,来客数の動き,・梅雨入りが遅れた効果もあり、来街者が極端に減少している印象は無いが、それでもじわりじわりと減少傾向が続いていることは数字をみればはっきりする。お中元商戦は、活況という状況にはまだ至っていない。
,,▲,一般小売店［スポーツ用品］（経営者）,単価の動き,・来客数の減少とともに１品単価が極端に落ちているため、１品単価を上げるべく、商品に個人名の刺しゅうや番号などを入れるよう客に勧めているが、なかなか進まない。
,,▲,一般小売店［医薬品］（経営者）,お客様の様子,・梅雨入りが遅く晴れ間も多かったにもかかわらず、当店のある繁華街には金曜日と土曜日しか人が出てこない状態が続いている。
,,▲,一般小売店［雑貨］（企画担当）,来客数の動き,・来客数が前年より少なくなっており、６月後半からは個人消費の動きがやや悪くなっている。年金問題が影響している可能性もある。
,,▲,スーパー（経営者）,来客数の動き,・年金問題が話題になってから、客の動きが悪くなっている。直接の因果関係があるか定かではないが、価格についてもシビアに判断する傾向が６月は特に顕著になり、また、買物回数が減っているため、来客数の減少という状態になっている。
,,▲,スーパー（経営者）,来客数の動き,・来客数の減少、及び既存店における売上の前年割れが続いている。
,,▲,衣料品専門店（店長）,来客数の動き,・ボーナス商戦に入ってもビジネスマンのスーツ需要が伸びず、来客数も伸びていない。
,,▲,乗用車販売店（経営者）,お客様の様子,・新型車発売と法人需要により、今月は前年の販売台数をクリアできるが、市場全体では前年比10％程度のマイナスが続いている。人口減少、若者の車離れ、世帯年収の減少などが長期低迷の要因となっている。
,,▲,乗用車販売店（経営者）,販売量の動き,・軽自動車ブームも一服感がある。新型車イベントの集客効果はあっても販売台数の伸びにつながらない。商談にも時間が掛かっており、自動車購入はより慎重になってきている。
,,▲,住関連専門店（経営者）,販売量の動き,・広告量を前年より増やしたものの、売上は減少した。
,,▲,その他専門店［呉服］（経営者）,販売量の動き,・必需品は多少売れているが、高額な商品には動きが無い。
,,▲,その他専門店［靴］（経営者）,販売量の動き,・低単価商品しか売れず、客単価ダウンで売上がマイナスになっている。
,,▲,その他専門店［酒］（営業担当）,販売量の動き,・ある程度は予想していたことではあるが、選挙が控えている影響もあり、飲食店の動向が振るわない。
,,▲,一般レストラン（経営者）,販売量の動き,・良い時と悪い時の差が、今までになく極端になってきており、どちらかというと悪い日の方が多くなっている。
,,▲,観光型ホテル（経営者）,来客数の動き,・以前より来客数が極端に減少している。客は予約の際にインターネットで下調べした上で問い合わせをしてくるので、客が主導権を握りこちらは強気に出られない。そのため、来客数、客単価共に低く、今月は特に売上が悪い。
,,▲,都市型ホテル（スタッフ）,来客数の動き,・婚礼の相談に訪れる若いカップルが、６月になってからめっきり少なくなっている。また、ビジネスホテルの乱立により、宿泊客も少なくなっている。
,,▲,通信会社（営業担当）,来客数の動き,・店舗への来客数が非常に少なくなっており、買い控えられている。
,,▲,遊園地（経営者）,来客数の動き,・梅雨入りが遅れ、天候には恵まれていたものの、来客数は前年を４％程度下回っている。コースター事故の影響もあり、一般客、団体客共に今一つ伸びていない。
,,▲,その他サービス［自動車整備業］（経営者）,単価の動き,・金利高、ガソリン高、原料高で、原価の上昇分を販売価格に転嫁できないばかりか、販売額、販売量共に減少傾向が強く、景気は悪くなっている。
,,×,スーパー（店長）,競争相手の様子,・競合店が２店出店し、客は店ごとの低価格設定の曜日を選んで買い回りをしているため、来客数の減少、客単価の低下という形で表れており、その傾向に拍車が掛かっている。
,,×,観光型旅館（経営者）,来客数の動き,・４月から前年比での落ち込みが大きくなってきていたが、５、６月と大幅に集客数が落ち込み、回復の兆しがみえない。
,,×,タクシー運転手,販売量の動き,・乗客の中には「そこそこだ」と言う人もいるが、10人に５人は景気が悪くなっている様子である。
"企業
動向
関連

(東北)",,◎,－,－,－
,,○,食料品製造業（経営者）,受注量や販売量の動き,・観光、ビジネスなどで仙台駅を利用する人が増えているためか、仙台駅周辺の店舗での売上が伸びている。
,,○,土石製品製造販売（従業員）,受注価格や販売価格の動き,・前年同月の受注実績に比べ少し上昇がみられ、景気は少しずつではあるが良い方向へ向かっている。
,,○,通信業（営業担当）,取引先の様子,・取引先は設備投資に前向きになっており、ＩＴ設備投資が遅れている東北地方では需要がある。
,,○,その他非製造業［飲食料品卸売業］（経営者）,受注量や販売量の動き,・天候が良く暑かったため、乾めんやそばつゆなどの調味料、清涼飲料水などの売行きが前年よりも良かった。その反面、カップラーメンなどの動きは良くなかった。
,,□,農林水産業（従業者）,それ以外,・前年の果樹農家の収入が良かったので、生産資材を購入する人が多い。農家の会合では結構笑顔が見られる。
,,□,一般機械器具製造業（経理担当）,受注量や販売量の動き,・自動車部品については、輸出を中心に堅調に推移している。民生用機器用部品についても、比較的堅調に推移している。
,,□,電気機械器具製造業（企画担当）,受注価格や販売価格の動き,・販売価格の下落が止まり回復基調になりつつあるが、景気を上向かせるほどの勢いではない。身の回りではガソリン価格の高止まりが景況を重くしている。
,,□,建設業（経営者）,受注量や販売量の動き,・価格競争や資材価格の上昇は続いているが、工事の受注量は変わらない。
,,□,輸送業（従業員）,取引先の様子,・工業製品の取扱量が伸び悩み傾向であるが、衣類の取扱量は好調である。
,,□,金融業（融資担当）,取引先の様子,・取引先との話の中からは、受注減や売上減少の話しか聞かれない。
,,□,経営コンサルタント,受注量や販売量の動き,・行政の予算削減で、コンサルティング事業が縮小している。
,,□,司法書士,受注量や販売量の動き,・不動産取引の指標となる登記申請件数が、例年と比較して３割程度減少している。
,,□,コピーサービス業（経営者）,受注量や販売量の動き,・受注量は前年と比べると減少気味である。仙台市内は建設中のビルが多いが、地元への大規模な還元は少なく、小口での発注が大半である。
,,□,その他企業［企画業］（経営者）,取引先の様子,・取引先である住宅会社は、相変わらず受注を伸ばしているところもあるが、そうではない会社もあり、総じて変わらない。
,,□,その他企業［管理業］（従業員）,それ以外,・大型の増設工事が終盤に入り一段落したが、それでも商談に訪れる客は多い。
,,▲,食料品製造業（経営者）,受注量や販売量の動き,・牛タン原料の相場が高値で推移していることから、製品価格も高くなったままの状態が続いているなかで、条件は変わらなくても、客の牛タン離れはますます進行している。
,,▲,食料品製造業（総務担当）,受注量や販売量の動き,・他社の新製品発売が活発で、その影響を受け売上が伸びない。
,,▲,出版・印刷・同関連産業（経営者）,受注量や販売量の動き,・例年売上が少ない月ではあるが、前年までは計画的にしていた仕事が取れなくなるなど、今まで以上に厳しくなっている。
,,▲,電気機械器具製造業（経営者）,受注量や販売量の動き,・今期に入ってから主要取引先の動きが止まり、新規物件の引き合いもみえない。周囲の同業者も受注減少の傾向にあり、コストダウンの要請だけが先行しているため、今後の対応に不安を感じている。
,,▲,建設業（企画担当）,受注価格や販売価格の動き,・原材料の値上がりに伴い収益への影響が懸念されるなか、価格競争は更に厳しい状況に向かっている。
,,▲,新聞販売店［広告］（店主）,受注量や販売量の動き,・チラシの折り込み依頼件数が、一時は改善の兆しがあったが、再び横ばいに戻った。特に地元商店街からの依頼はほとんど無い。また、新聞購読は自営業層など、長年の固定読者が経営の厳しさを理由に購読を止めるケースが何件か見受けられる。
,,×,＊,＊,＊
"雇用
関連

(東北)",,◎,職業安定所（職員）,求人数の動き,・３か月前との比較で新規求人数が10％程度伸びている。また、前月を比較しても17％程度伸びていることから、景気は上向き傾向にある。
,,○,人材派遣会社（社員）,雇用形態の様子,・３か月前と比較して、紹介予定派遣の依頼が増えている。採用側は、中途採用に関するコスト意識もあるが、派遣期間を見極め期間とするメリットを考慮している。
,,○,人材派遣会社（社員）,それ以外,・毎週求人誌を見ていると、今年に入ってから派遣に限らず、パート、バイトでも少しずつではあるが、賃金（時給）が確実に上昇傾向にある。
,,○,アウトソーシング企業（社員）,それ以外,・民間の委託料がアップし始めている。良いものが認められるようになってきた。
,,○,職業安定所（職員）,求人数の動き,・新規求人数が連続して前年同月を上回っており、また、ここ３、４年の間、求人申込の無かった会社からの申込が、若干ではあるがみられるようになっている。
,,○,職業安定所（職員）,求人数の動き,・依然として新規求人数は増加傾向にあるとともに、ここ数か月の新規求職数は減少傾向である。
,,□,人材派遣会社（社員）,求人数の動き,・有効求人倍率が極端に下がってきている。地区全体で0.56程度であり、事務的な仕事に限れば0.21と低く、求職者があふれている一方で、仕事は無い。
,,□,人材派遣会社（社員）,雇用形態の様子,・数年にわたって派遣社員として活躍し、かつ会社に欠かせない存在となっているスタッフでも、直接雇用（正社員・契約社員）に切替えようとする会社はまだまだ少ない。
,,□,新聞社［求人広告］（担当者）,求人数の動き,・パートやアルバイトの求人数は増えているが、地元の正社員の求人は増えていない。
,,▲,職業安定所（職員）,求人数の動き,・新規求職者数が前年同月比でわずかながら増加している。新規求人数はここ数か月伸び悩んでおり、有効求人倍率の低下に歯止めが掛からない。在職したままの求職者も増えているが、これはより良い雇用条件を求めてのものである。
,,▲,職業安定所（職員）,求人数の動き,・新規求人数が減少に転じ、また、有効求人倍率は８か月連続で低下している。
