,,▲,タクシー運転手,来客数の動き,・今月に入って、前月から更に下ぶれするような消費動向になってきている。衆議院の解散もあり、この先も非常に不安定な状況が続くような経済状勢になる可能性が高い。
,,▲,通信会社（企画担当）,販売量の動き,・競合他社が発売した商品が強力で、自社製品を値下げしても販売量が増えない。
,,▲,その他サービスの動向を把握できる者［フェリー］（従業員）,来客数の動き,・本格的な冬を迎え、気候的にも厳しくなったことから、欠航回数が増加している。また、観光が閑散期となり、来客数は減少している。
,,▲,設計事務所（所長）,お客様の様子,・例年になく客の動きが悪い。
,,×,商店街（代表者）,来客数の動き,・地元百貨店に入店した大手生活雑貨店の集客効果と、中心部に足を運んだついで買いによる商店街の売上アップを期待したが、予想に反し商店街の売上は伸びていない。また、大手生活雑貨店自体も開店当初の客のにぎわいがみられない。エリア内の駐車場についても、連日半分以上空いている場所が多く、来街者は減少している。
,,×,一般小売店［酒］（経営者）,販売量の動き,・10月と比べると売上はやや回復しているが、依然として悪いという状況には変わりはない。主要な客先である飲食店の客が少なく、得意先が非常に苦戦している。当然、当社の売上にも跳ね返ってきている。
,,×,乗用車販売店（営業担当）,販売量の動き,・新車、中古車ともに受注量が減ってきている。受注残も減っており、売上の低下が加速してきた。
,,×,観光型ホテル（経営者）,来客数の動き,・道外からの団体ツアー客の漸減は続いているが、これまで堅調であった道内客の動きも鈍くなっている。
,,×,美容室（経営者）,来客数の動き,・年末を控えているためか、来客数が減少している。
"企業
動向
関連

(北海道)",,◎,－,－,－
,,○,通信業（営業担当）,受注量や販売量の動き,・所属する業界の特殊要因ではあるが、スマートフォンの普及に伴う需要増により、景況感としては以前よりは回復傾向が顕著である。
,,○,コピーサービス業（従業員）,受注量や販売量の動き,・受注量、価格ともに向上している。
,,□,食料品製造業（役員）,受注量や販売量の動き,・３か月前と比較して、受注量、販売量ともに特に変化がなく、前年と比較しても同等の水準となっている。
,,□,家具製造業（経営者）,受注量や販売量の動き,・消費税増税前の駆け込み需要が住宅着工を後押ししている。その効果で来春納品の物件が増えてきている。
,,□,輸送業（営業担当）,取引先の様子,・震災復興対策貨物がようやく動き始めた。テトラポット、消波ブロック等のコンクリート製品について、道内より仙台港への海上シャーシ輸送が今月より開始されており、苫小牧港から50000トン、釧路港から2000トンの出荷量がみられる。そのほか、防波堤、岸壁の基礎工事に使用される割石についても、道内各港から内航船での輸送が行われている。
,,□,金融業（企画担当）,それ以外,・設備投資は、医療介護施設の新増設やメガソーラーの建設で底堅い。住宅着工は低水準ながら持ち直している。しかし、建設関連は技能者の人手不足で工期の遅れも出ている。観光関連は中国人観光客のキャンセルはあるが、全体としては持ち直している。
,,□,司法書士,取引先の様子,・不動産取引関連や建物等の建築は一時的に上向きの状態にあるが、最近に至ってはやや下向き気味であり、どちらとも言えない状態である。
,,□,その他サービス業［ソフトウェア開発］（経営者）,受注価格や販売価格の動き,・仕事量は増えてきている。しかし、取引条件が一向に改善されない。忙しくはなってきているが、利益は出ないという状況にある。
,,□,その他サービス業［建設機械リース］（支店長）,取引先の様子,・各種展示会への出足が鈍い。
,,▲,食料品製造業（団体役員）,それ以外,・製造企業は漁獲量や加工原料の減少や価格高騰のなかで、大手スーパーや量販店の安価競争の強まりもあり、生産コスト割れした状況となっており、厳しさが増している。年末商戦期を迎えて、受注増の時期ではあるものの、先行きの経済不振や政治の混迷で消費者の倹約思考が強まり、景気の状況は悪化している。
,,▲,建設業（従業員）,受注量や販売量の動き,・工事量増大のためではなく、建築躯体工事や内装工事、設備工事にかかわる労務者の減少により、数多くの工事現場で工程遅延が生じており、物が動かない状況となっている。
,,▲,輸送業（支店長）,受注量や販売量の動き,・取扱量が前年比、前月比とも落ち込んできている。今期は天候的にも恵まれており、冬の到来が遅れていることから、工事物件の進ちょくも順調とみられるが、新規案件の引き合いが減少している。
,,▲,司法書士,取引先の様子,・不動産の売買、建物の新築が相変わらず低迷している。
,,▲,司法書士,取引先の様子,・秋の深まりとともに衆議院の解散風が吹き出し、政府も景気回復策を出すことができないことから、投資意欲が弱まり、不動産取引も減少している。総選挙が終わり、新政権が補正予算をどのようにするかで、回復するのか悪化するのかが決まる。
,,▲,その他非製造業［鋼材卸売］（役員）,受注量や販売量の動き,・客先の仕事量の減少で消耗資材及び工具関連、設備機器の受注量が減っている。
,,×,食料品製造業（経営者）,受注量や販売量の動き,・低価格品、価格対応品以外の荷動きが悪い。
"雇用
関連

(北海道)",,◎,－,－,－
,,○,求人情報誌製作会社（編集者）,求人数の動き,・求人数が前年比108％となっており、前年も求人数が伸びた時期にもかかわらず、さらに上積みする力強さがある。運輸業、食品専門店、一般飲食、ファストフードなどが特に堅調であり、前月に引き続き個人消費関連も順調である。
,,○,職業安定所（職員）,求人数の動き,・新規求人数は前年比で21.1％増加し、33か月連続で前年を上回った。また、月間有効求人数も前年比で15.8％増加しており、33か月連続で前年を上回った。
,,□,人材派遣会社（社員）,求人数の動き,・需要と供給が合っていない。必要な労働力が確保できていない。求人内容と求職者の求める条件、職種、要望が合致していない。情報があふれすぎて求職者の理想が高くなっている。
,,□,求人情報誌製作会社（編集者）,それ以外,・決して景況感が良いわけではないのに、全体的に求職者が減少傾向にある。特にサービス業の夕方からの求人と土木建設関連の若者の求人が厳しい状況になっている。
,,□,求人情報誌製作会社（編集者）,周辺企業の様子,・求人数などからみると､回復基調にあるのは間違いないが､中国や韓国との領土問題、今後の総選挙や消費税増税などを背景にしてか、上半期よりも力強さが感じられない。
,,□,新聞社［求人広告］（担当者）,求人数の動き,・募集広告売上が上位の６業種である、派遣、小売、医療、飲食、環境衛生、運輸のいずれも前年比を上回っている。特に、医療、環境衛生の伸び率が顕著である。地元企業からコンスタントに出稿が得られているほか、農業、食品関連の派遣求人も依然として堅調であった。
,,□,職業安定所（職員）,それ以外,・10月の管内の有効求人倍率は0.63倍と前年を0.12ポイント上回り、平成５年３月の0.65倍以来の高い倍率となった。
,,□,職業安定所（職員）,雇用形態の様子,・10月の新規求人数は前年比で24.1％の増加となった。新規求職者数は前年比で4.9％の増加となった。月間有効求人倍率は0.73倍となり、前年の0.59倍を0.14ポイント上回った。ただし、新規求人数のうち正社員求人の占める割合は48.1％であり、求人者と求職者との間における職種や労働条件のミスマッチも少なくないことから、依然として厳しい状況にある。
,,▲,人材派遣会社（社員）,採用者数の動き,・年末商戦ということもあり、パートやアルバイトの求人が多くなっている。一方、派遣の採用については、採用基準が高くなっており、なかなか派遣先が受け入れてくれなくなっている。正社員の採用については、更に採用基準が高く、簡単には採用に至らない。知識と柔軟性、コミュニケーション能力に優れていないと就職は難しくなっている。
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,－,－,－
,,○,商店街（代表者）,来客数の動き,・９月までは残暑が厳しく、ファッション、雑貨関係が大変不振であった。10月に入り秋物が、11月に入り冬物が動き単価が上がっているので、まずまずの成績となっている。飲食は前年同様の成績という形が多い。
,,○,商店街（代表者）,お客様の様子,・前年３月に閉店した百貨店の建物を再利用した新商業施設が一部オープンしたことで、商店街が明るさを取り戻しており、全体の来街者数も１割程度増加している。
,,○,一般小売店［医薬品］（経営者）,販売量の動き,・必要なものしか買わない状況は変わらないが、意外とプレゼント用品がよく伸びている。プレゼントできるというのは、まずまず良いのではないか。今月の動向を見ていると、良い方向に向かっているようである。
,,○,一般小売店［寝具］（経営者）,販売量の動き,・前月同様、あつらえの手作り布団とそれに伴う二次製品の注文が続いている。
,,○,百貨店（売場担当）,販売量の動き,・３か月前とは販売するアイテムの内容も異なる上、セール品と定価品とで展開内容が違う点、また今月は防寒アイテムの需要が高まり、フリー客の購入が伸びてきたということなど一概に比較できないのだが、11月の防寒アイテムの動きが３週目、４週目で高まったことで前半負けていた状況から一転して盛り返している。特に、好調アイテムとして先週は、非ウールコートやインナー対応のセーターとパンツのまとめ買いが多く見られ、前年比２けたの伸びをみせている。
,,○,コンビニ（エリア担当）,来客数の動き,・前年は震災特需による客数増加が落ち着いてきた時期であったため、10月より来客数が上向き傾向にある。
,,○,衣料品専門店（経営者）,お客様の様子,・ようやく冬物の準備を始めたようで、注文が少し入り始めている。
,,○,衣料品専門店（店長）,来客数の動き,・11月に入り寒い日が続いたことにより、防寒着が好調に推移している。
,,○,住関連専門店（経営者）,販売量の動き,・毎年恒例の全社員キャンペーンを企画したところ、社員のスケールメリットが大きく、３か月前より販売量等も伸びている。前年までは届かないものの、前年比95％くらい達成している状況である。
,,○,住関連専門店（経営者）,販売量の動き,・前月、前々月に受けた注文分の販売が今月に重なったため、販売量が伸びている。
,,○,その他専門店［靴］（従業員）,販売量の動き,・気温の低下と初雪の影響でブーツの動きが活発になってきている。前年はこの時期に積雪があったが今年はまだないため、長靴の動きは鈍い。前年の豪雪をふまえて外出回数を減らそうと考えているのか、２足、３足とまとめ買いをする客が多く見られる。
,,○,その他小売［ショッピングセンター］（統括）,販売量の動き,・館全体の売上高が前年比を超過している。衣料品は、残暑の影響で９、10月は売上が伸び悩んだが、10月中下旬頃から気温の低下に伴い売上が伸びてきている。
,,○,高級レストラン（支配人）,来客数の動き,・総選挙はマイナス要素ではあるが、歳末を迎えるに当たり、忘年会などの宴席受注が堅調である。
,,○,観光型旅館（スタッフ）,来客数の動き,・当社は12月が決算月である。黒字額はわずかではあるが、とにかく来客数を増やし、売上額を増加させることを行った結果、４年ぶりの黒字決算となりそうである。販売単価の下落や、休みも少なく残業が増大している従業員の過重労働の状況などの大きな問題をどう解決するかが課題となるが、売上的には良い結果となりそうである。
,,○,通信会社（営業担当）,お客様の様子,・３か月前の８月は今年度で最低の状況であったため、11月は約２倍の契約数を獲得している。ただし、９～11月と新規加入者の獲得は横ばいのまま推移している。解約者についてはやや減少しているので、全体としてやや良くなってきている。
,,○,その他サービス［自動車整備業］（経営者）,販売量の動き,・売上状況は、販売額、来客数共に好調である。
,,○,住宅販売会社（経営者）,販売量の動き,・消費税増税が確定し駆け込み需要が始まっており、受注増となっている。
,,□,商店街（代表者）,販売量の動き,・時節柄寒さに対応した衣料品店では徐々に動きも活発化してきているようである。しかし、街頭でのイベントは寒さにより客足が鈍くなってきており、一時しのぎの感を脱しきれない。震災後再オープンした書店では来客数は期待されたほどではなく、苦戦でのスタートとなっている。
,,□,一般小売店［書籍］（経営者）,お客様の様子,・客は購買商品をかなり選択しているようである。さらに、欲しいもののなかでも選んで購入している人が多くなっており、ジャンル別の売上に相当差が出てきている。
,,□,一般小売店［医薬品］（経営者）,販売量の動き,・来客数が震災後最も多くなりそうである。一方で、客単価の減少が顕著であり、結果として、売上は３か月前と同程度になりそうである。来客数が増えているのは、震災後移転した店舗が徐々に周知されて来ているためとみられる。来客数のレベルは改善傾向にあるとはいえ、震災前に比べいまだ格段に低い。
,,□,一般小売店［カメラ］（店長）,販売量の動き,・高額商品の販売量は減少しているが、低価格商品の販売量、来客数はやや増加傾向で推移している。
,,□,百貨店（売場主任）,販売量の動き,・中旬ごろから寒さも本格的になり、防寒衣料や防寒雑貨の動きが良い。また、お歳暮の動きは震災需要があった前年に比べると厳しい状況にある。
,,□,百貨店（総務担当）,単価の動き,・11月は気温が非常に低く防寒物の動きがあり、少し持ち直しの動きは見られるものの、景気のトレンドとしては落ち込んでいる部分もあるので、今月については判断は難しい。
,,□,百貨店（企画担当）,販売量の動き,・様々な営業施策を打ち、瞬間的に売上増になるものの、前年の震災後の特需をカバーするには至っていない。今月中旬以降、年末年始需要の先取り予約等も実施している。特に食品需要だけは、前年来の良いもの志向は更に拡大しているが、衣料品等の落ち込みをカバーするほどではない。
,,□,百貨店（営業担当）,販売量の動き,・売上高は引き続き前年を上回っているが、ここ数か月はほぼ前年比100％をやや上回るペースで推移しており、大きな変動はない。商品アイテムでは、前年特需があったリビング用品が苦戦しているが、服飾関連は冬物を中心に順調である。
,,□,百貨店（経営者）,単価の動き,・食品の客単価ダウンを始め、衣料品や高額の毛皮等も前年よりも動きが悪く、宝飾関係も苦戦している。
,,□,スーパー（経営者）,単価の動き,・11月の平均１品単価はほぼ前年並みである。チラシ広告等の価格訴求をして来客数の前年水準をやっと維持し、買上点数がやや伸びる程度なので、やっと売上が前年並みを維持している状況である。収益環境及び消費環境はここ３か月同じように良くない状況が続いている。
,,□,スーパー（営業担当）,販売量の動き,・数か月連続で販売点数が伸び悩み、前年同時期と比較しても厳しい状況である。
,,□,スーパー（物流担当）,単価の動き,・客単価は上り傾向で、ほぼ前年並みに推移しているが、数値を押し上げているのは新米の販売であり、その他食品は依然として単価が下がったままである。小売業の価格のディスカウント傾向は変わっていない。
,,□,コンビニ（経営者）,販売量の動き,・売上は前年比103％と良好だが、来客数が98％と前年を割り込んでいる。売上が良好な原因は相次ぐ販促によるものである。通常は単発だが今回は２回連続して行ったために、来客数の減を買上点数で補った形になっている。買上点数増は景気の影響によるものではない。
,,□,コンビニ（エリア担当）,来客数の動き,・既設店舗の売上前年比については夏場からのマイナス傾向が引き続いており、冬場に入っても回復基調の兆しが見られない。
,,□,コンビニ（エリア担当）,来客数の動き,・前年の10、11月は自粛ムードから抜け出しその反動で好調が続いていた。現状はその反動で来客数において苦戦が続いているようにみえるが、前々年比だとほぼ横ばいの傾向である。
,,□,コンビニ（店長）,来客数の動き,・来客数、単価共に前年比で大きな差はない。
,,□,衣料品専門店（経営者）,お客様の様子,・電子部品関連の企業の閉鎖等で解雇者が多数出て、次の職場がなかなか見つからない状況である。
,,□,衣料品専門店（店長）,お客様の様子,・震災特需があった前年と比べると大分落ち着いてしまったが、客の様子をうかがうと、決して安いものを求めているというわけではなく、必要なものを必要なだけ購入している。単価は割れていない状況なので、全体的には景気は悪くなっていないのではないか。前年がある意味でバブル的に来客数が増加したというのが本当ではないだろうか。
,,□,衣料品専門店（店長）,お客様の様子,・前年同時期と比べると、来客数は増えているが、買物予算を低く設定しているのか、価格にシビアな客層が増えてきている。
,,□,衣料品専門店（総務担当）,販売量の動き,・今年春以降、客の動きが良くない。販売量についても購入率は低く、販売に努めても買上点数が伸びない。
,,□,家電量販店（店長）,販売量の動き,・景気は横ばい状態である。客は必要以上にはものを購入しない。
,,□,その他専門店［パソコン］（経営者）,販売量の動き,・販売量、件数共にいくらかは増えてきているが、利益がかなり薄いため今までより良いとはいえない。
,,□,その他専門店［食品］（経営者）,販売量の動き,・依然景気の先行きが読めない。東北への観光客も増加しない状況に加え、選挙が財布のひもを更に固くしている。
,,□,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・防寒着の動きが非常に悪い。その分次の月へ持ち越しになれば良いが、買い控えも多少あるようにみられる。また、客は単価の安い方へ動いている。
,,□,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・ガソリンを中心に燃料の需要が思わしくなく、前年を割った出荷が続いている。それに伴い範囲競争が強く価格が軟調傾向になっているため、収益を圧迫している。幸い寒波が来ているため暖房用の燃料の動きが活発で一息ついている。前年、タイヤの需要において震災の影響で特需が発生したが、今年はその反動で需要が落ち込んでおり、前年並みの販売が厳しい状況が続いている。
,,□,一般レストラン（経営者）,来客数の動き,・来客数の動きは３か月前と比べて変わらない。売上もだいたい変わらない。
,,□,一般レストラン（経営者）,販売量の動き,・販売量はもちろん、周りの状況や客の声などを拾ってみても決して良くはない。良いのは一部の復興関連の業種だけである。
,,□,観光型ホテル（経営者）,来客数の動き,・10、11月は秋の旅行シーズンと復興支援の客で入込は多少好況である。なお、業種にもよるが、館内は大変活気がみられる。また、館内消費、特に売店が良い。
,,□,観光型ホテル（スタッフ）,それ以外,・特に団体利用についてはデフレの傾向が顕著になっており、まず値段ありきで予約が入る状況が続いている。また、選挙モードに入ったことによるキャンセル等も多少あり、影響が出ている。
,,□,観光型旅館（経営者）,来客数の動き,・11月に少し売上が伸びたが、紅葉期間が長かったことが理由だとみられる。客の話を聞くと行楽シーズンくらいは旅行をしたいという心理が出てきた様子である。ただ、12月以降はまた平常に戻り、平日の予約が伸びていない。
,,□,都市型ホテル（スタッフ）,単価の動き,・レストラン関係及びデパート地下のデリカ各店については、利用人員はわずかに増加しているものの、消費単価は月を追うごとに下落している。購入品目については明確な目的をもって買物をしている傾向が見られる。特にレストランについては接待関係の利用が大きく減少しており、ここにきて法人、個人共に消費が低迷しているのが如実になっている。
,,□,都市型ホテル（スタッフ）,販売量の動き,・前月同様、レストランディナータイムの低迷に歯止めが掛からない。また、選挙の影響とみられるが、数件の宴会がキャンセル又は延期となっている。
,,□,タクシー運転手,販売量の動き,・走っている間は普通に客がいる。
,,□,通信会社（営業担当）,お客様の様子,・多くの業種の企業を訪問しているが、全般的に景気回復の声はない。
,,□,通信会社（営業担当）,お客様の様子,・客先を訪問しても景気が改善している旨の話は一切無い。一部の企業では震災バブルの話があるがあくまでもスポット的なものである。
,,□,通信会社（営業担当）,お客様の様子,・客の設備投資意欲に改善が見られない。
,,□,通信会社（営業担当）,お客様の様子,・客との商談から、好況感、設備投資意欲は見受けられない。被災地復興関連業種は継続的に好況感がみられるが、その他の業種からは感じられない。
,,□,観光名所（職員）,来客数の動き,・３連休は首都圏からの来客も結構あり、それなりににぎわった。それ以外の時期は天候不順の影響もあるが来客数は前年より少なめである。
,,□,美容室（経営者）,来客数の動き,・９月ごろから来客数は前年比で横ばいの状況が続いている。良くも悪くもないという状況である。
,,□,設計事務所（経営者）,お客様の様子,・住宅の設計の仕事が続いている状態で、件数はほとんど変わらない。
,,□,その他住宅［リフォーム］（従業員）,来客数の動き,・受付件数が３か月前より10％以上落ち込んでいる。工事待ちだった物件の工事が進んできている。
,,▲,商店街（代表者）,販売量の動き,・今月初旬はどこまで下がるのか、中旬はまだ少しずつ悪くなっているという感があったが、下旬になって下げ止まったかというところまできている。何とか12月へ希望をつなげるところまできているが、クリスマス、年末のボーナスの余波はまだないようである。
,,▲,商店街（代表者）,来客数の動き,・冬の割に気候が落ち着いていたので客足が伸びている。
,,▲,百貨店（経営者）,来客数の動き,・来客数の減少が続いており、特に日・祝日は少ない。駅前の中心地は百貨店以外休業の商店や飲食店が多く、街の集客、魅力に乏しい。震災以降止まっていた出店がここにきて一斉に始まっており、新規の郊外商業施設や郊外大型商業施設のリニューアルなどに吸引、分散されているようである。
,,▲,スーパー（経営者）,来客数の動き,・来客数は減、客単価も競争で微減となっている。
,,▲,スーパー（店長）,来客数の動き,・商圏内競合店のリニューアルオープンに伴い、他の競合店もチラシ価格対応などをしており、曜日別の平均来客数が減少傾向にある。また、客はよりチラシ価格に敏感になり、平均単価もダウンしている。競合店間の買い回り傾向が強くなっているようである。
,,▲,スーパー（店長）,販売量の動き,・10月にエリア内に競合店の出店があり、売上が低迷している。競合店の出店により大型店でも小商圏化が進んでいる。
,,▲,スーパー（店長）,販売量の動き,・販売量の他に買上点数が伸び悩んでいる。
,,▲,コンビニ（経営者）,来客数の動き,・こちらではまだ雪は降っていないのだが、客の動きはだんだん鈍くなってきている。
,,▲,コンビニ（経営者）,来客数の動き,・来客数は前年比で約５％ダウンしており、依然厳しい数字である。この状態がしばらく続く。
,,▲,コンビニ（店長）,来客数の動き,・来客数が前年と比べると大分落ち着いてきたというか、あまり芳しくない状況である。景気の良い業界と悪い業界の二極化が進んでいるようである。建設関連はまだ良いのだが、一般の電気関係、メーカーその他、電力関係は景気が非常に悪くなっており、全般的には非常に悪い方向に向っているとみられる。
,,▲,衣料品専門店（経営者）,販売量の動き,・10月はコート等の高額防寒衣料が顧客に好調であったが、11月の冬物実売期を迎え、一般客の防寒衣料の動きが弱い。
,,▲,衣料品専門店（店長）,来客数の動き,・急に寒くなって、すぐに必要なコートなど単価の高い物が動いてくれれば良いが、単価の高い物はセール待ちなのだろうか。下見で終わり、今すぐの購買につながらない。
