,,□,その他非製造業［鋼材卸売］（従業員）,受注量や販売量の動き,・一部の金属加工製造品目では加工量が増加しているものの、全般的に低位安定から脱するまでには至っていない。消耗資材や生産財の需要も弱い。
,,▲,食料品製造業（団体役員）,それ以外,・当地の食品製造企業においては、原油価格高止まりの影響は限界に達している状況にある。価格上昇分を小売価格に転嫁できず頭を抱えている。
,,▲,出版・印刷・同関連産業（役員）,受注量や販売量の動き,・官公庁、大学などの仕事が少なく、入札も少ない。
,,▲,輸送業（支店長）,受注価格や販売価格の動き,・燃料が高止まりしている中、仕事量確保のためダンピング受注に動き出した業者が出始めた。年末に向け、運賃の低下が発生するのではと懸念している。
,,×,＊,＊,＊
"雇用
関連

(北海道)",,◎,学校［大学］（就職担当）,求職者数の動き,・採用人員が充足されていない企業が多く、追加募集が行われている。
,,○,－,－,－
,,□,求人情報誌製作会社（編集者）,求人数の動き,・飲食関係の求人広告がやや増加しているものの、地元の製造業関係の求人広告は減少しており、求人件数に大きな変化はみられない。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・人材派遣やコールセンター、病院・介護など、前年と比べて伸び率の高い業種のラインナップは、ここ数か月あまり変わっておらず、求人意欲は落ち着いてしまったように感じる。飲食店等の求人件数も増えてきてはいるが、道外企業や大手チェーン店が中心であり、小規模経営店舗の求人増など、すそ野の広がりがあまり感じられない。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・年末年始を前に運輸・物流業の求人が伸びているが、飲食店や個人向けサービス業の求人は低迷している。
,,□,職業安定所（職員）,求人数の動き,・新規求人数は増加したが、飲食店のパート求人の大幅な増加が原因であり、状況としてはあまり変わっていない。
,,□,職業安定所（職員）,求人数の動き,・新規求職者数が前年比で0.3%増加しているものの、新規求人数は前年比で0.4%減少している。
,,▲,人材派遣会社（社員）,雇用形態の様子,・派遣の依頼は多いが派遣料金の値引交渉が目立っている。各社の経費の手控え、経費削減の中で最大効果を望む傾向にある。年末商戦に向け、販売スタッフの要望は相変わらず高いが、確実に売上を作れる人材に限定されるなど、なかなかマッチングできず、企業の余力のなさを感じる。
,,▲,職業安定所（職員）,求人数の動き,・前年比で新規求人数が前月から減少傾向に転じた中、今月の新規求職数は増加している。
,,▲,職業安定所（職員）,求人数の動き,・比較的堅調に推移していた新規求人数が２けた近い落ち込みになり、前年と同じ水準になった。新規求職者数は引き続き前年を下回った。この結果、有効求人倍率は0.50倍となり、前年を0.03ポイント下回った。
,,×,＊,＊,＊
,,,,,
　２．東北（地域別調査機関：（財）東北開発研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,スーパー（店長）,販売量の動き,・11月初めに改装リニューアルオープンした後は、２けた台で売上が伸びている。また、改装によって客層も広がった。
,,○,一般小売店［医薬品］（経営者）,来客数の動き,・毎月のように来客数が増えている。同じ客の再来が多い。
,,○,一般小売店［雑貨］（企画担当）,単価の動き,・商品単価が下げ止まり、徐々に上昇していることにより、売上も若干増加している。販売数量の増加までには至っていない。
,,○,百貨店（売場担当）,お客様の様子,・秋のファッションバーゲンが予算をクリアするなど好調に推移している。来客数は伸び悩んでいるものの、客の購買意欲は高く、何点かまとめて購入するケースもみられる。
,,○,コンビニ（エリア担当）,それ以外,・雇用が促進され、求人を出しても人が集まらなくなった。
,,○,家電量販店（店長）,来客数の動き,・来客数が前月、前々月より徐々に増えている。現在はボーナス前の下見の段階だが、客の目は大型家電、大型液晶テレビなどに向いている。
,,○,乗用車販売店（経営者）,来客数の動き,・ここ半年ほど土日のショールーム来場者数が前年比90％程度だったのに対して、10、11月は110％以上になるなど客足が戻ってきた。秋から各メーカーが新型車発表を行ったことがユーザーの乗換え意欲を促進し始めた。
,,○,乗用車販売店（従業員）,お客様の様子,・新型車投入により販売量は増加傾向である。同時にカーナビなどの高額オプションを付与するケースが多く、単価もアップしている。
,,○,住関連専門店（経営者）,来客数の動き,・当月の売上には結び付かなかったが、来客数や電話での問い合わせなどが多くなっており、購買意欲は増加している。
,,○,住宅販売会社（従業員）,お客様の様子,・地域特有のことであるが、来年の年回りが三隣亡（俗信で、この年に建築すれば火事などの災いがあるとされる）に当たるため、年内着工を望む客が多く受注は伸びている。
,,□,商店街（代表者）,販売量の動き,・客単価の伸びが一部にはみられるが、商店街全体まで波及していない。
,,□,一般小売店［スポーツ用品］（経営者）,販売量の動き,・防寒具（ウインドブレーカー、コート等）の店頭販売があまり芳しくない。寒さも日々深まっているが購買には結び付いていない。
,,□,百貨店（売場主任）,販売量の動き,・大型催事は苦戦した。気温が暖かいためか冬物の衝動買いは少なく、シビアな買い方が目立つ。コートの販売は前年比115％と好調だが、１点のみの買上でコーディネート販売ができない。主力のジャケットは前年の８割と大苦戦している。
,,□,百貨店（経営者）,販売量の動き,・冬物アパレル関係はまずまずであるが、インポート商材など高額商品が前年よりも悪い。
,,□,百貨店（販促担当）,お客様の様子,・おせち、クリスマスケーキなどの予約状況は好調であり、お歳暮商戦も序盤としては順調であるが、コートなどの防寒着、身の回り品などの季節商材の動きが若干遅れている。
,,□,百貨店（経営者）,競争相手の様子,・アパレル関係では冬物が上向きつつある。特に服飾、雑貨、婦人服などは良くなっている。しかし、紳士、子供向けは苦戦している。前年の今ごろは近隣のスーパーが閉鎖していたが、その後に別のスーパーが進出した影響で食品部門は苦戦している。トータルすればトレンドは変わっていない。
,,□,スーパー（経営者）,来客数の動き,・基本的に客の動向に大きな変化はない。一部には景気の良いところもあるようだが、地元新潟では如実には感じられない。食料品に関しては景気の動向にあまり左右されない。
,,□,スーパー（店長）,競争相手の様子,・各エリアで、競合店出店により既存店への影響が出ている。既存店の来客数は前期比98％、客単価は前期比99％と大きく影響し、新店舗込みでなんとか前期比をクリアしている。
,,□,スーパー（店長）,競争相手の様子,・年末商戦を控え、様々な業種の改装オープンや移転オープンが目立っている。客は敏感に反応し買い回りしているようだが、目玉品ばかりの買上が多いとのことである。どこの業種からも景気の良い話は聞こえてこない。
,,□,コンビニ（エリア担当）,販売量の動き,・前年の今ごろはハイウェイカードの販売があったが、カードが廃止になって１年が経過する。単価が大きいため、廃止直後は売上に対する影響は如実に出ていた。通常は１年もすれば元の状態に戻るものだが、現実はそうなっておらず、売上の低迷が続いている。
,,□,衣料品専門店（経営者）,お客様の様子,・例年であればこの時期に動き出す防寒関係の商品なども全く動かず、依然として悪い状態のままである。
,,□,家電量販店（従業員）,販売量の動き,・気温があまり下がらず、暖房器具の動きが芳しくない。
,,□,その他専門店［呉服］（経営者）,お客様の様子,・例年より暖かく、冬用の下着などが売れないため、販売増にはつながらない。
,,□,その他専門店［食品］（経営者）,販売量の動き,・前年と違い天候にも恵まれているのに期待したような数字になっていない。
,,□,その他専門店［ガソリンスタンド］（営業担当）,単価の動き,・ガソリンスタンド業界にとっては、早めの降雪、寒波の到来で需要が喚起される状態が望ましいが、暖冬傾向であり需要が増えていない。販売競争が激しくなり販売単価が下落しているため、収支状況は厳しい。
,,□,その他飲食［弁当］（スタッフ）,販売量の動き,・全国的には景気が回復しているようだが、青森市内では倒産する企業も多く、当店の売上も前年割れの悪い状態が続いている。
,,□,観光型旅館（経営者）,来客数の動き,・前年比で売上、来客数が減少している傾向はここ１年間変わっていない。好景気が続いているといわれているが、当温泉地に関しては前年12月の急激な落ち込み以来回復していない。
,,□,都市型ホテル（スタッフ）,お客様の様子,・前月は婚礼予約のための来客が例年の半分で、どうしたことかと思っていたが、当月になって平年並みに戻ってきた。前月の客の動きは不景気によるものではなく、天候など別の要因によるものと判断した。
,,□,都市型ホテル（スタッフ）,競争相手の様子,・料金面では単価が上がっているが、それ以上に同業他社の進出が増えている。
,,□,旅行代理店（従業員）,お客様の様子,・例年であれば紅葉も終わっている時期だが、本年は暖かい日が多かったためか11月でも紅葉がみられた。旅行の申込に少しは影響したが、大したパーセンテージにはならなかった。
,,□,タクシー運転手,来客数の動き,・夜の飲食店街をみると、10代から20代前半の若者の人出は結構あるが、タクシーの乗客になるような中高年の姿は非常に少ない。これでは商売に結び付かない。
,,□,通信会社（営業担当）,お客様の様子,・所得が増えていないので、客の様子も変わらない。
,,□,通信会社（営業担当）,お客様の様子,・客と景気について話すが、８月から良くなった企業が一部あるだけで、ほとんどは全く変わっていないとのことである。
,,□,テーマパーク（職員）,販売量の動き,・ここ３か月間、目標数字に届かない。
,,□,遊園地（経営者）,来客数の動き,・初めて取り組んだ公営施設との協調イベントは雨にたたられたものの、全体的には暖かい気温が続き、文化の日の連休も好調で計画を達成した。ただし、単価は10％低下している。
,,□,美容室（経営者）,来客数の動き,・本年になってから前年割れがずっと続いている。毎月来店していた客が２か月に一度の来店になった、というように客の来店頻度も低下している。景気回復が体感できない状況が客にあり、当店のデータにも表れている。
,,□,その他サービス［自動車整備業］（経営者）,単価の動き,・金利の負担増と燃料代の増により、１台当たりの自動車や建設機械の修理受注金額が伸びず、抑えられる傾向が強い。
,,▲,商店街（代表者）,来客数の動き,・全く客が動かない状態である。
,,▲,商店街（代表者）,お客様の様子,・客はセール、イベントにこれまで以上に敏感になっており、その時期は客足が増え、売上にも効果が表れるが、それ以外の日は反動落ちするなど好不調の波が目立ってきており、平均すると前年実績を下回る状況である。
,,▲,スーパー（経営者）,来客数の動き,・競合店の出店があり、来客数が減少している。
,,▲,スーパー（店長）,来客数の動き,・来客数、売上、買上点数が97％となっている。客の来店頻度も前年と比較して下降傾向にあり、厳しい状態が続いている。
,,▲,コンビニ（経営者）,来客数の動き,・３か月前までは来客数が前年を上回っていたが、当月は前年比94％と大幅に落ち込んだ。それに伴い、売上も96％とダウンした。たばこ、米飯などの主力商品が悪く足を引っ張る形になっている。それ以外の分野はおよそ平年並みである。
,,▲,コンビニ（店長）,来客数の動き,・単価はまずまずであるが、来客数の落ち込みが顕著である。スーパーや、ファミリーレストランなどの外食産業を含め、少ないパイの取り合いが続き、厳しさを増している。
,,▲,衣料品専門店（経営者）,単価の動き,・これまでは単価に大きな変動はなかったが、当月はメイン商品であるコートの単価が下がっている。
,,▲,衣料品専門店（店長）,来客数の動き,・暖かい日が続き冬物衣料の動きが悪く、来客数も減っているため苦戦している。
,,▲,衣料品専門店（店長）,来客数の動き,・気温も一気に下がり、チラシなどで販促を行っているが、防寒着需要の立ち上がりが非常に遅く、売上が伸びていない。
,,▲,乗用車販売店（経営者）,販売量の動き,・原材料価格の値上がりにより、ガソリン代、タイヤなどのカー用品を始め、車の維持管理費がアップしていることから、車両の購入意欲は低下している。新型車が発売になっても需要の底上げにつながっていない。
,,▲,乗用車販売店（経営者）,来客数の動き,・軽自動車の受注状況が悪く、総受注量が落ち込んでいる。
,,▲,その他専門店［靴］（経営者）,販売量の動き,・気温が高く初雪が遅れているため、ブーツやゴム長靴が売れない。
,,▲,その他専門店［酒］（営業担当）,販売量の動き,・全国的には景気が良くなっていると聞くが、東北、特に秋田ではむしろ悪くなっている。11、12月は贈答、飲食関係が増える時期であるが、前年よりも若干悪くなっている。
,,▲,一般レストラン（経営者）,来客数の動き,・連休の後に来客数が極端に落ち込む傾向がある。連休中に上積みできればよいが、それほどではない。連休がない月のほうが、むしろ安定している。
,,▲,都市型ホテル（スタッフ）,単価の動き,・レストラン部門は低価格のランチタイムはにぎわっているが、ディナーはさっぱりである。
,,×,一般レストラン（経営者）,来客数の動き,・前年、前々年と比べ来客数がかなり減っている。同業者も同じような状況にある。いざなぎ景気超えというが、末端の飲食業はひどい状況であり、当店は１割程度の落ち込みで済んでいるので、まだ良いほうである。客は、給料が上がらず将来に不安を感じている。
,,×,都市型ホテル（経営者）,お客様の様子,・前月に引き続き、前知事の逮捕など暗い話題が多い。知事選挙は終わったが、談合問題を心配して業界の会合を控えているため、業績が悪化している。
,,×,タクシー運転手,お客様の様子,・25人の乗客があったのに１人もタクシーチケットを利用しない日があった。企業側でチケット利用を制限している様子がうかがえる。
"企業
動向
関連

(東北)",,◎,＊,＊,＊
,,○,木材木製品製造業（経営者）,受注価格や販売価格の動き,・住宅部材の需要が旺盛であり、販売単価も改善されつつある。
,,○,出版・印刷・同関連産業（経営者）,受注量や販売量の動き,・値段は安くなっているが、前年と比べて売上は増加している。
,,○,電気機械器具製造業（企画担当）,取引先の様子,・親会社のシェアが伸びてきており、当社の仕事量が増えている。
,,□,食料品製造業（経営者）,受注量や販売量の動き,・お歳暮商戦がスタートしたが、出足が良くない。景気が良くなっているというが、地方はまだ良くない。
,,□,食料品製造業（総務担当）,受注量や販売量の動き,・受注額は前年比100％確保がやっとである。
,,□,繊維工業（総務担当）,取引先の様子,・秋冬物から春夏物への切替え時期になり、産地全体が製造の閑散期に入っている。各アパレルとも模様眺めというところである。
,,□,輸送業（従業員）,取引先の様子,・輸出入共に全体量が落ちてきている。衣類の輸入だけは好調である。
,,□,通信業（営業担当）,取引先の様子,・法人向けサービスは現状維持であるが、その背景は廉価メニューへの移行によるものであり、実質的に上向きになっているとはいえず、全体としては変わらない状況である。
,,□,通信業（営業担当）,取引先の様子,・業務改善や新システム導入に積極的な企業も一部みられる。しかしながら、コスト削減を望んでいる多くの企業は、ランニングコストよりイニシャルコスト、つまり、目先の支出を押さえることを優先している。
,,□,広告業協会（役員）,それ以外,・広告業界はテレビキー局のスポット売上がかなり減少しており、軒並み地方局は苦戦している。国内消費が依然として盛り上がらないためである。地元で明るい話題は携帯電話の番号ポータビリティによる通信業界からの出稿である。
,,□,新聞販売店［広告］（店主）,受注量や販売量の動き,・折り込みチラシの総額は最近の平均より３割増しとなり低迷から脱したようにもみえるが、内容は中央資本、通販、パチンコ店などの特定の業界に限られ、地元のものは２、３件程度と相変わらず低迷している。
,,▲,電気機械器具製造業（経営者）,取引先の様子,・上期に集中していたためか、後半は引き合いが低迷している。その状況で原材料価格の高騰は続き、客からのコストダウン要請も強く、これまでの改善、改革の効果が吸収され、収益が圧迫されている。
,,▲,金融業（融資担当）,取引先の様子,・取引先との会話からは、受注額や売上が減少した等の話しか聞かれない。
,,▲,広告代理店（従業員）,受注量や販売量の動き,・受注物件数が減少している。案件はあるものの受注に至らない。
,,▲,その他非製造業［飲食料品卸売業］（経営者）,取引先の様子,・首都圏への出荷は依然として順調ではあるが、県内、特に郡部においては、飲酒運転の厳罰化により、郊外の飲食店を取引先とする酒販店の不振が続いている。
,,×,－,－,－
"雇用
関連

(東北)",,◎,人材派遣会社（社員）,求人数の動き,・外資系の大手半導体メーカーからの人材の引き合いが、３か月前から特に活発であり好況感を持っている。
,,○,新聞社［求人広告］（担当者）,求人数の動き,・求人広告件数が３か月前より23％増えている。前年同月比でも12％増えている。
,,○,職業安定所（職員）,求人数の動き,・新規求職者数、月間有効求職者数共に前年同月比で２けた台の減少であり、逆に新規求人数、月間有効求人数は、共に大幅な伸びをみせている。
,,□,人材派遣会社（社員）,採用者数の動き,・採用活動はあるが、人材は枯渇している。
,,□,職業安定所（職員）,求人数の動き,・新規求人が前年同月を上回る水準で推移しているが、要因は派遣求人の増加によるため、回復の実感は乏しい。
,,□,職業安定所（職員）,求人数の動き,・常用有効求人は30か月ぶりに前年同月比でマイナスとなったものの、高止まりしている状況である。
,,▲,新聞社［求人広告］（担当者）,求人数の動き,・求人数の動きは良くない。新規求人メディアの仙台圏進出もあり、シェアの奪い合いになっている。地元求人雑誌が廃刊するなど総体的にも求人数は減っている。
,,▲,職業安定所（職員）,求人数の動き,・新規求人数が、常用、パート共に減少している。
,,×,＊,＊,＊
,,,,,
　３．北関東（地域別調査機関：（財）日本経済研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北関東)",,◎,スーパー（統括）,来客数の動き,・レジ通過客数が前年比で１割以上伸びている。１点当たりの単価は野菜を中心に下がっているものの、買上点数が伸びているので結果的に売上は前年比110％以上の状況である。
,,◎,コンビニ（経営者）,それ以外,・クリスマスケーキやおせちの予約が好調なすべり出しで、年末年始に向けた商品が動き出している。
,,○,一般小売店［家電］（経営者）,お客様の様子,・家電業界においては地上デジタル放送のからみで、少しずつではあるが修理よりは買換えの客が増えてきている。それに伴いデジタル機器の購入も期待できるが、家電製品の売価はまだ下がるという消費者の思いがみられる。
,,○,スーパー（統括）,販売量の動き,・11月上旬以降、気温の低下と共に防寒衣料が一気に動き出し、前年同期比100.3％とようやく前年に届いている。白菜、大根の豊作安値で、鍋物関連も前年同期比108％と好調に推移しており、お歳暮ギフトの早期割引も前年同期比105％と好調に推移している。
,,○,衣料品専門店（販売担当）,来客数の動き,・今月は20日過ぎぐらいまでは気温が下がって、安定した動きが出ていた。特にコート類、羽織物が順調で、やや厚手のパンツ類も比較的好調に動いている。ただし、20日以降は暖かくなったため、来客数が減少し、買い控えの動きとなっている。
,,○,自動車備品販売店（経営者）,来客数の動き,・ガソリンがいくらか安くなったためか、客が動いている。また、季節的なものもあって、来客数がやや増えてきており、販売量も多少プラスの傾向にある。
,,○,都市型ホテル（スタッフ）,販売量の動き,・七五三祝いや婚礼シーズンであることが良い影響を及ぼしている。
,,○,タクシー（経営者）,お客様の様子,・夜の動きが良くなってきたので、前年同月比で７％の増収となっている。
,,○,遊園地（職員）,来客数の動き,・新アトラクションのオープン効果による来客数の動きが好調なため、やや良くなっている。
,,○,ゴルフ場（従業員）,来客数の動き,・暖冬という要因もあり、入場者数は増加傾向にある。新聞等によると、他のゴルフ場の入場者数も増えているということである。
,,○,その他レジャー施設［アミューズメント］（職員）,お客様の様子,・客の活動範囲が広がり、行動時間が夜まで広がっているという報告を以前したが、現在は朝にまで広がっているような傾向がある。今人気があるインターネットゲームなどは朝から待っていてゲームに取り掛かる客もいる。
,,○,住宅販売会社（経営者）,お客様の様子,・最近、立地条件の良い街中の物件が結構早く売れ出している。ただ、不動産が売れている割には、かたや店を閉める店舗等が増えているようで、景気が良いのか悪いのか迷う状況下である。
,,□,一般小売店［金物］（経営者）,販売量の動き,・商売が立ち行かなくなり、破産する得意先も出てくるなど、悪い状況も出ている。ただし、全体的には若干上向きな取引量を確保できている。
,,□,コンビニ（経営者）,販売量の動き,・デザートとアイスクリームが好調で良く売れているが、その他は前年比90％と悪い。
,,□,衣料品専門店（店長）,販売量の動き,・暖かい日が多かったためにニット、ジャケット、コートなど冬物商材や防寒用の下着など、防寒衣料の動きが悪い。
,,□,乗用車販売店（経営者）,お客様の様子,・軽自動車は客との商談があるが、普通車の販売は大きく落ち込んでいる。登録機関の人とも普通車の登録台数落ち込みの話が良く出ている。
,,□,乗用車販売店（従業員）,販売量の動き,・多少販売台数は増えているが廉価車に集中しており、増益には至っていない。
,,□,住関連専門店（仕入担当）,販売量の動き,・前年より寒さの到来が遅く、季節品のスタートは悪い。ただ、気候については想定内であり、見越した販売促進の効果で順調に推移している。
,,□,その他専門店［携帯電話］（営業担当）,販売量の動き,・当地域では番号ポータビリティも大きな影響はみられず、売上増に貢献するようなことはなかった。
,,□,高級レストラン（店長）,販売量の動き,・売上自体は何とか前年を維持しているが、回復する兆しがみられない。
,,□,スナック（経営者）,来客数の動き,・フリーの客足が増えてきても良い時期だが、あまり伸びてこない。忘年会の予約状況も今一つである。
,,□,観光型ホテル（スタッフ）,来客数の動き,・事前に予想していた状況に比べると、今月の集客はいくらか上向きであるが、前年を少し上回った程度で決して良かったといえるものではない。予想よりも集客がうまくいったのも、忘、新年会の企画、営業に力を入れ、格安の企画が当たったからで、集客、販売量の割に利益が上がっていないのも事実である。
,,□,旅行代理店（副支店長）,お客様の様子,・我々、中小の旅行会社にとっても年末年始の予約が入る３か月間であるが、その割に来客数や旅行の申込数があまり変わっていない。
,,□,通信会社（営業担当）,販売量の動き,・今月は当社としてはあまり良い実績がでていないが、業界全体としてはインターネットを中心に拡大感がある。
