,,▲,パチンコ店（役員）,それ以外,・これから本格的な夏を迎えるなか、原発停止に伴う電気使用量の低減により、全分野において、大小かかわららず影響が出てきている。
,,▲,美容室（経営者）,来客数の動き,・毎回のことであるが、不景気で景気の良い話は１つもない。
,,×,百貨店（売場主任）,お客様の様子,・６月は冷夏で日中の気温も上がらないうえ、雨の日も多く、非常に衣料品の動きが厳しい。婦人物、紳士物とも、夏物商材、半袖、ニット、カットソーの動きが厳しく、加えて紳士服のスラックス、ジャケットの動きも厳しい。ハンドバックは前年並みだが、夏物のサンダルも厳しい状況にある。
,,×,スーパー（店長）,販売量の動き,・食品関連は好調だが、衣料品や生活関連がかなり苦戦している。
,,×,家電量販店（地区統括部長）,販売量の動き,・前年の地上デジタル放送への完全移行前のテレビの駆け込み需要の反動が予想以上に出ており、非常に厳しい状況である。
"企業
動向
関連

(北海道)",,◎,－,－,－
,,○,建設業（従業員）,取引先の様子,・鉄骨加工業界では、民間大型建築工事の着工や農業関係補助事業の発注で、秋口までの生産量がほぼ満杯となっている。
,,○,コピーサービス業（従業員）,受注量や販売量の動き,・受注の絶対数、商談数は確実に上向いてきている。同業者の動きをみても同様である。
,,□,食料品製造業（団体役員）,受注量や販売量の動き,・地場の農作物収穫やイカ釣り漁業の操業が始まり、観光客も増加が見込まれ、時期的に地域経済の景況に明るさが感じられる。
,,□,食料品製造業（役員）,受注量や販売量の動き,・受注状況が、やや悪いままで変わらず推移している。
,,□,家具製造業（経営者）,受注量や販売量の動き,・マンション物件が活況であり、今月に開催した見本市では、前年より多くの受注成約があった。
,,□,金属製品製造業（役員）,受注量や販売量の動き,・建築業界を含めて、景気が上向きになるような良い話をあまり聞かない。受注量や販売量をみても上向きではない。
,,□,輸送業（支店長）,受注量や販売量の動き,・前年は東日本大震災の影響を受けて、代替港として特段の取扱量を記録したが、新年度に入ってからの３か月間の取扱量に大きな変化はみられない。震災復旧の物流を期待するも、具体的案件がみられず、盛り上がりに欠ける。
,,□,金融業（企画担当）,それ以外,・観光関連は、外国人観光客を含めてほぼ東日本大震災前の水準に戻った。設備投資は医療福祉関連の新増設が底堅い。個人消費はエコカー補助金が追い風となり、乗用車販売が好調である。一方、低温傾向から春物衣料が低調であった。
,,□,司法書士,取引先の様子,・不動産関連の業種は依然として低い水準で推移している。土地の価格が下落傾向にあることも、客が積極性をなくしている１つの要因とみられる。
,,□,司法書士,取引先の様子,・依然として不動産の取引は低調である。景気回復の兆しはなく、先行き不透明な状況に変化はない。与党も野党も政局ばかりで、国民が納得するような政策がないため、大型消費が手控えられ、何年も景気に変化が起きない状況にある。
,,□,その他サービス業［建設機械リース］（支店長）,取引先の様子,・地域の大手、老舗建設業者の倒産が続いた。金融機関の支援姿勢が弱いためとみられる。
,,▲,その他非製造業［鋼材卸売］（役員）,受注量や販売量の動き,・気勢は良かったが、購入量は控えめで、販売量、販売額ともに厳しい状況であった。
,,×,その他サービス業［ソフトウェア開発］（経営者）,受注量や販売量の動き,・今年度の始まりから、受注の確定が極端に遅くなってきている。
"雇用
関連

(北海道)",,◎,－,－,－
,,○,求人情報誌製作会社（編集者）,求人数の動き,・前年は東日本大震災の影響が、求人面では落ち着き始めた時期だったが、その時期と比べても求人数が約30％の増加となっている。特に宿泊や娯楽関連の業種が元気になってきている。
,,○,新聞社［求人広告］（担当者）,求人数の動き,・６月の募集広告の売上は、前年比130％と前年を大きく超えた。売上の大きい小売・流通が前年比144％、派遣が前年比127％と大幅に伸びたほか、飲食、自動車、運輸・運送も前年を上回った。非正規社員の募集が多いため、雇用環境の改善に直接つながっているかは不明だが、特定の業種で地域企業の業績が上向いているのは確かである。
,,○,職業安定所（職員）,求人数の動き,・新規求人数は前年から18.4％増加し、28か月連続で前年を上回った。また、月間有効求人数も前年から20.2％増加し、28か月連続で前年を上回った。
,,□,人材派遣会社（社員）,周辺企業の様子,・企業の業績が上向かないようであるため、企業からの求人で、営業の求人ニーズが高まっている。経営者との話からも、良い営業マンがいない、営業の求人を出しても良い人材が集まらないという話が多い。景気の低迷が続くなか、企業ニーズと仕事を探す求職ニーズがミスマッチになっている。新卒者の就職活動をみても、事務職志向が強く、そのために就職が決まらないケースも多い。
,,□,人材派遣会社（社員）,求職者数の動き,・景気の良し悪しが、求人数や求職者数にあまり関係ないと思いたいが、求職者数が減るのと同時に求人数も減っている。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・ここ３か月ほど、求人件数は小売、飲食で増加傾向にあるが、農業関連の生産加工パートの派遣以外は落ち着きの傾向となってきている。
,,□,求人情報誌製作会社（編集者）,周辺企業の様子,・観光関連の業種については、前々年の東日本大震災前の水準に戻ってきているとの明るい声も聞こえてくるが、それ以外の建設業やその他の地元企業に関しては厳しい声が多い。好材料とそうではない材料が混在している様子である。
,,□,職業安定所（職員）,それ以外,・管内の求人倍率は0.47倍と前年を0.09ポイント上回ったが、全国はもとより全道平均より0.03ポイント低く、依然低い水準である。
,,□,職業安定所（職員）,求人数の動き,・今月も前月に引き続き、新規求人数は前年より増加しているところではあるが、新規求人数の一番多い医療、福祉業界は慢性的な人手不足の業界であり、そのため充足されない更新求人が多い。また、次に求人数が多かった食料品製造業においても、契約期間満了による退職者の欠員補充のパート求人であることから、景気の上向きによる増加とは判断できない。
,,□,職業安定所（職員）,雇用形態の様子,・５月の新規求人数は前年比16.1％の増加となった。新規求職者数は前年比1.0％の増加となった。月間有効求人倍率は0.62倍となり、前年の0.48倍を0.14ポイント上回った。新規求人数のうち、正社員求人の占める割合は41.4％であり、依然として求人者と求職者との間における職種や労働条件のミスマッチも少なくないことから、依然として厳しい状況にある。
,,▲,求人情報誌製作会社（編集者）,求人数の動き,・食品製造加工や情報通信業など、一部の業種で求人広告件数が前年を下回り始めてきた。
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,乗用車販売店（店長）,販売量の動き,・来客数及び販売数は前年比110％程度となっている。前年が震災特需の只中にあったことを考慮すると状況はかなり良い。
,,○,一般小売店［医薬品］（経営者）,来客数の動き,・震災以来落ち込んでいた来客数や販売量が例年並みに戻りつつあり、ようやく落ち着いてきている。売上も前年を超えており悪くない。
,,○,百貨店（買付担当）,販売量の動き,・前月までの天候不順に比べ、６月は好天が続き、来客数が増えている。また、催事などの仕掛けも当たり、好調な数字で推移している。
,,○,スーパー（店長）,販売量の動き,・前年は震災による特需がまだ続いていた時期である。それに対して売上は前年比103％、来客数は同103.8％と前年実績を上回っており、比較的好調に推移している。
,,○,コンビニ（経営者）,来客数の動き,・来客数が前年比105％と好調である。売上及び買上点数もプラスで推移している。夕方から夜にかけての客が増加している。単価の安い総菜の売行きが好調のようである。
,,○,乗用車販売店（経営者）,販売量の動き,・エコカー補助金の駆け込み需要が始まっている。
,,○,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・景気が回復したわけではないのだが、事務服の動きが前年に比べて良い。前年は震災の影響で事務服は買い控えのムードが強く、全般に良くなかったので単純に比較はできないが、今年の数字は良い。
,,○,一般レストラン（経営者）,単価の動き,・ボーナス月ということもあってか、客単価はいつもより少しだが上がっており、売上も上がっている。一方、来客数は増えていない。
,,○,観光型ホテル（経営者）,来客数の動き,・今月は前年比約30％増となっている。地元客と復興支援の客が半々である。主に建設関係と公的機関、団体で、特に１泊可能な関東圏からの客が多くなっている。
,,○,都市型ホテル（スタッフ）,販売量の動き,・大手電子部品メーカーの関連工場が撤退する一方、新たな企業の進出はなく、当県は非常に厳しい状態であるといえる。しかし、身の回りのものに目を向けると、大会が非常に多い月であり、一般の宴会も多くなってきている。また、プレデスティネーションキャンペーンの年にあたるため、じわじわと観光客も当地を訪れているようである。また、鉄道会社の乗り放題企画の効果も非常に大きなものが出てきており、前年とは違う。客が動き出しているというのが実感である。
,,○,旅行代理店（店長）,販売量の動き,・当店もさることながら、周辺の販売店も好調である。
,,○,タクシー運転手,販売量の動き,・今までは客を探して大変だったが、この頃は切れ目なく乗ってもらっている。
,,○,通信会社（営業担当）,お客様の様子,・小売店、旅行業界、建築機材等は上向きの傾向である。全体的にも回復に向かっているのではないか。
,,○,テーマパーク（職員）,販売量の動き,・復興支援のツアー団体客が多い。復興のためにということで、買上点数も増えている。
,,○,その他サービス［自動車整備業］（経営者）,来客数の動き,・来客数、購入品数、成約価格はいずれも上昇傾向にある。
,,○,住宅販売会社（経営者）,販売量の動き,・不動産の動きが良く、大手、中堅ロードサイド店舗の進出予定が多い。
,,□,商店街（代表者）,販売量の動き,・個店、大型店、物販店、飲食店いずれも震災後の復興特需があった前年実績を上回るところはまれのようである。また、お中元の出足はかなり鈍いようである。
,,□,商店街（代表者）,お客様の様子,・ＪＲのデスティネーションキャンペーンが終盤を迎え、歓迎イベントもやや低調となり、ムードが一服状況となっている。
,,□,商店街（代表者）,来客数の動き,・６月上、中旬は思ったより寒く、天候不順のため、客の流れ、人出もいまいち良くなかった。電力不足の懸念やこれから先の需要不安、供給不安が募り、客の動きが停滞しているという状況である。
,,□,一般小売店［寝具］（経営者）,単価の動き,・値の張らない２次製品は出るが、単価の高い商品の出が悪い。
,,□,一般小売店［酒］（経営者）,販売量の動き,・景気は特別良くもなく悪くもないという状況が続いている。
,,□,一般小売店［スポーツ用品］（経営者）,来客数の動き,・先日バーゲンを実施したが、予想を大きく下回っている。市価の半額以下での販売でも客足が伸びない。
,,□,一般小売店［カメラ］（店長）,販売量の動き,・高額商品の販売が好調で来客数も増加傾向にあるものの、販売量、売上共に横ばいで推移している。
,,□,百貨店（売場主任）,お客様の様子,・天候不順により、クールビズ関連のファッション商材の伸びが予想より鈍化している。店の仕掛けやイベント等できっかけ作りをすると、来客数も増え、消費に結び付いているので、消費意欲はあるようである。
,,□,百貨店（総務担当）,来客数の動き,・入店客数自体が前年をちょっと割り込むような形で推移している。
,,□,百貨店（営業担当）,販売量の動き,・前々年に対し２けた伸ばした前年の数字をクリアしており、景気は維持されている。ただし、震災特需のあった食品、リビングについては前年の数字をクリアできていないなど、カテゴリーによってばらつきが出てきている。
,,□,百貨店（経営者）,お客様の様子,・婦人、紳士の衣料品に回復の兆しがある。シニア中心だが旅行の動機で好調に上昇している。鉄道会社の乗り放題企画に合わせ購入が堅調だ。ただし、生活関連や食品は厳しさが継続している。鮮魚、青果の放射能不安から産地等にデリケートになっている。
,,□,スーパー（経営者）,来客数の動き,・来客数は安定的である。
,,□,スーパー（経営者）,単価の動き,・１品単価の前年比の伸び率はここ数か月同じ推移である。同様に来客数の前年比伸び率の推移もほとんど変わらない。しかし、買上点数の前年比伸び率は鈍化傾向である。
,,□,スーパー（店長）,来客数の動き,・来客数に合わせた形で日々の企画をしている。
,,□,スーパー（総務担当）,単価の動き,・１品単価、客単価共に下がっている。買物は慎重になってきており、財布のひもが固いという状況である。
,,□,スーパー（営業担当）,販売量の動き,・来客数は前年並みで推移しているが、販売点数が前年を割り込んでいる。無駄な消費は抑えているようである。
,,□,コンビニ（エリア担当）,来客数の動き,・気温が前年に比べて低めに推移していることから、来客数や夏に伸長する商材の動きが鈍く、今一つの印象である。ただし、前々年と比較すれば伸長しており、極端に減っているわけではない。ブルーカラーを中心に、来店客の顔ぶれが変わってきているとの声は聞かれる。
,,□,衣料品専門店（経営者）,それ以外,・取引先の廃業等による仕入先の変更が品ぞろえに影響しており、何かと不便でコスト高になり安定しない。
,,□,衣料品専門店（経営者）,お客様の様子,・地元企業の採用状況は比較的順調であったが、事業縮小や休業等で解雇者が増加している。
,,□,衣料品専門店（店長）,お客様の様子,・住関連商品は好調に推移しているが、台風を始めとした不安定な天候が続いたため、夏物商材の売行きに勢いがついてきていない。
,,□,衣料品専門店（総務担当）,販売量の動き,・梅雨明けの地域が報道されるようになり、半袖商材に動きが出ている。
,,□,家電量販店（店長）,来客数の動き,・家電業界は、前年と比べると震災後の復興需要等はみえるが、それでも夏物家電といわれるエアコン、扇風機については前年より需要が少ないようである。前年のエアコン、扇風機の販売量は震災後、販売量が伸びたが、このところ例年並みに戻っている。
,,□,家電量販店（店長）,来客数の動き,・世界情勢、国内情勢からも景気を刺激するようなニュースがない。
,,□,乗用車販売店（経営者）,販売量の動き,・エコカー補助金効果による大量の受注残を背景に新車販売は前年の40～50％アップで推移している。また、前々年を上回る勢いで推移している。しかし、新車受注ベースでは駆け込み需要はあるものの、伸びは鈍化しつつある。一方、中古車は前年の復旧需要の発生、新車販売好調の反動で低迷を余儀なくされている。
,,□,自動車備品販売店（経営者）,お客様の様子,・客先の入庫数が前年同期より落ち込んでいる。エコカー減税での新車購入により、継続車検等の台数が激減している。
,,□,その他専門店［酒］（経営者）,販売量の動き,・飲食店の厳しい状況は相変わらず続き、販売量がなかなか動かない。夏季にかけての新商品の営業を実施しても、今年は反応が特に薄い。販売量を下げないように持続していくのがやっとである。
,,□,その他専門店［酒］（営業担当）,来客数の動き,・景況や政局に不透明感と不安が増すなか、地元では引き続き単価が比較的低く、品質の安定した定番のものが売れている。客足や売行きは低いところで安定している。
,,□,その他専門店［ガソリンスタンド］（営業担当）,単価の動き,・原油の値下げに伴い、仕入価格が下がってきているところに需要の落ち込みがあり、仕入価格以上に店頭価格の値下げが進んでいる。そのため、収益が減って生き残り競争になりつつある。資金力のない給油所が淘汰される時期となりそうである。
,,□,一般レストラン（経営者）,販売量の動き,・外食でどちらかというと安い商品を提供しているのだが、販売量が少なくなっており、３か月前と比べて売上が低迷している。
,,□,一般レストラン（経営者）,お客様の様子,・当エリアでは今さくらんぼのシーズンで、外からの人の出入りで景気が良く見えるのだが、さくらんぼを購入するだけで、他の特産品や観光にはほとんど恩恵がなく、他業種から見ればそこに人が集中してしまい売上が上がらない。共ににぎわうという傾向がみられないため、プラスマイナスゼロである。
,,□,観光型ホテル（スタッフ）,来客数の動き,・例年利用されていたいわゆるリピーターについては、件数がほぼ戻っている。しかしながら、震災の影響と思われるが、内容的には人数が多少減っているのが現状である。また、新規については、業種間での差があり、週末と平日の差も相変わらず大きく、来客数は思ったほど伸びていない。
,,□,観光型旅館（経営者）,来客数の動き,・３か月前よりは客の動きもやや良いようだが、はっきりとした手ごたえを感じるまでにはなっていない。台風の通過による災害なども無く、前後には良い天候が続いたので、行楽に出かけたくなる雰囲気があったようだ。
,,□,観光型旅館（スタッフ）,来客数の動き,・上にも下にも振れるわけでなく、いつも通りである。例年と比べても、特に目立った動きは無い。
,,□,都市型ホテル（経営者）,来客数の動き,・前年開催されなかった当地の代表的なイベントである夏競馬が今月開催され、かなりの活性化につながっているのは間違いない。ただ、非常に特徴的なのは、今月の上旬までは総会が多く開催されていたが、出席者数が減っている。それは津波や東京電力福島第一原子力発電所の事故による避難者が多く、企業が成り立っていない、あるいは企業そのものが避難しているためで、総体的に数が減っているのは憂慮すべき点である。
,,□,都市型ホテル（スタッフ）,お客様の様子,・一般宴会、宿泊部門はほぼ予算通り推移しているが、各レストランの客足が落ちている。特に日曜祭日は毎回待ちが出るほどだったが、市内に全国チェーンのバイキング形式のレストランがオープンしてからは、客足が落ちる傾向が顕著になっている。
,,□,都市型ホテル（スタッフ）,販売量の動き,・被災地復興支援のイベントがまだまだあり、とりわけ企業、法人主催の宴会は順調な利用が続いているが、個人需要が主体となるレストランや、宿泊の売上は前年を下回り始めている。
,,□,旅行代理店（従業員）,販売量の動き,・個人旅行は３か月前から好調さが持続しているが、団体旅行の動きが鈍くなっている。復興関連の需要が一段落したとみている。
,,□,通信会社（営業担当）,来客数の動き,・来客数は減っているものの、新商品への期待感は結構あるので、そこそこ頑張ることができている。景気そのものは悪くない。
,,□,通信会社（営業担当）,お客様の様子,・ボーナスの妥結状況をみても、景気は横ばいかやや下方とみられる。
,,□,通信会社（営業担当）,お客様の様子,・円高や電力需給の懸念が強まり、東日本大震災の復興も進まず、住宅供給の不安も抱えている。雇用も低迷しており、現状維持である。
,,□,通信会社（営業担当）,お客様の様子,・顧客の設備投資及び経費削減の意欲に変化が見られない。
,,□,通信会社（営業担当）,お客様の様子,・客との商談から、好況感、設備投資意欲はうかがえない。復興関連業種は継続的に好調な雰囲気があるようだが、その他の業種からは好況感はうかがえない。
,,□,通信会社（営業担当）,お客様の様子,・ボーナス月のため、例年であれば月末に向けて消費も活発化してくるが、客の消費意欲が全く上向かない。
,,□,観光名所（職員）,販売量の動き,・客の流れは前年よりも良いが、購入金額等を比べるとさほど変わっていない。
,,□,観光名所（職員）,来客数の動き,・梅雨に入っても雨降りの日は少なく天候に恵まれているが、来場者は見込みにはなかなか届かない。
,,□,遊園地（経営者）,来客数の動き,・梅雨入りが早く、週末の天候も芳しくなかったが、学校、団体の回復も比較的順調である。震災前に比べ90％近い水準となる見込みである。
,,□,美容室（経営者）,販売量の動き,・２月以降、前年比でみると同じような単価構成となっており、上がってもいなければ下がってもいない状況が続いている。
,,□,設計事務所（経営者）,お客様の様子,・仕事の量としては前月とほとんど変わらない状況である。仕事により１～３か月くらいかかるものまであるが、今はそれがいくつも重なって入ってくる状況ではなくなっているものの、切れることはない。
,,▲,商店街（代表者）,競争相手の様子,・東日本大震災以来、当地の商店街は堅調に推移していたが、今月は黄色信号が点っている。数字が何％ダウンというほどではないが、義援金あるいは損害保険金を使い切ったというか、一段落した感じが強い。
,,▲,商店街（代表者）,お客様の様子,・来客数はやや戻ってきたが、単価が低い。
,,▲,一般小売店［書籍］（経営者）,来客数の動き,・震災以降先行きの動きが見えない。そして、政治の不安定、世界情勢の変化等によって、消費マインドは必ずしも上がるとは限らない。
,,▲,一般小売店［医薬品］（経営者）,単価の動き,・３か月前はここ半年で最も良かったせいもあるが、３月と比べ、まとめ買いをする客が少なくなっている。来客数はあまり変わらないものの、客単価が落ち、全体の売上は落ちてきている。
,,▲,百貨店（企画担当）,販売量の動き,・比較的低温の日が多く、夏に向けてクールビズ、浴衣など季節商材の出足が鈍い。また、夏のセール開催時期の後ろ倒しが消費者に広まり、買い控えが前年より強く出ている。お中元は前年の震災特需的な動きはなく、前々年の動きに戻っている。
,,▲,百貨店（経営者）,来客数の動き,・３か月前は、震災から１年が経過し、前年からはかなりの伸びを示したが、今月は夏物季節商材の動きが悪く、前年割れとなっている。特に婦人アパレル部門が苦戦している。
,,▲,スーパー（店長）,販売量の動き,・競合店のディスカウント攻勢が激しくなり、前年との比較でも来客数の伸び率より売上の伸び率が低下傾向にある。客の買上点数は減っており、チラシ品以外の買い控え傾向が続いている。
,,▲,スーパー（販促担当）,単価の動き,・前年は震災需要が落ち着いてきた時期でもあり、来客数、買上点数などは前年比でみる限りは良くなっている。しかし、現状は特売により１点単価が下がり、買上点数が上がることで売上をつくっている状況であり、景気が良くなっているわけではない。
,,▲,コンビニ（経営者）,お客様の様子,・来客数は前年比97％、客単価は前年比98％である。前年は復興需要があったが、今年は落ち着いてきている。そのなかでも比較的好調なのは、ファストフードやベーカリーである。経済的にも厳しいのか、弁当も400円前後のものが売れている。今まで比較的好調だった高齢者の買物も、客単価が減っている。
,,▲,コンビニ（経営者）,来客数の動き,・今月に入り来客数が前年比95％で、客単価も100％を切っている。復興景気も落ち着いてきている。
,,▲,コンビニ（エリア担当）,来客数の動き,・前年の震災後の身の回り品需要が一巡し、来客数が前年比でマイナスとなっている。その他の外的要因が見受けられないので、新たな需要の掘り起しが必要な状況と判断している。
,,▲,コンビニ（エリア担当）,来客数の動き,・競合店の出店が続き、３か月前と比較して来客数は前年比で悪化している。
,,▲,コンビニ（エリア担当）,来客数の動き,・前年の震災特需の影響が大きく、来客数が伸び悩んでいる。
,,▲,コンビニ（エリア担当）,競争相手の様子,・当チェーンを含めて新規出店が増加しており、既存店の売上、来客数に影響している。
,,▲,衣料品専門店（経営者）,お客様の様子,・バーゲンはいつからかと聞かれることが多くなっている。月末からはバーゲンの下見が多く、売上につながっていない。
