,,□,司法書士,取引先の様子,・住宅関連、不動産取引関連とも活発とは見受けられず、可も不可もない状態で推移している。
,,□,その他サービス業［建設機械リース］（営業担当）,受注量や販売量の動き,・どちらかというと減少傾向であるが、仕事量にそれほど変化がみられない。
,,□,その他非製造業［鋼材卸売］（従業員）,受注量や販売量の動き,・一部非鉄金属の加工が出回ったことで、非鉄金属の加工経験を有する金属加工工場の仕事量は若干増加したものの、鉄鋼関連の受注量そのものは増加しておらず、稼働率も大きく向上していない。
,,▲,＊,＊,＊
,,×,＊,＊,＊
"雇用
関連

(北海道)",,◎,－,－,－
,,○,職業安定所（職員）,求人数の動き,・新規求人の増加が続いている。
,,○,職業安定所（職員）,求人数の動き,・依然として、管内の新規求人数は増加傾向にあるが、その足取りが鈍くなっている。前月、医療・福祉産業から、大量の求人が出されたが、一過性のものであり、第２四半期全体では横ばいであった。第２四半期の求人は、卸売・小売業、医療・福祉、サービス業が大きなウエイトを占めている。
,,○,学校［大学］（就職担当）,採用者数の動き,・７月の末を迎え、内定者が順調に決まっている。最終決定している学生も多く、前年に比べて非常に好調である。
,,□,人材派遣会社（社員）,雇用形態の様子,・企業における人材ニーズに大きな変動がみられない。正社員の採用ニーズは、20～30歳代が中心であり、求められるスキルも高く、なかなか採用に至っていないが、採用ニーズ自体は増える傾向にある。非正社員の採用ニーズはかなり高く、流通業や飲食業におけるパート・アルバイトのニーズが相変わらず高い。派遣についても販売派遣のニーズが高止まり傾向にあるほか、他の派遣業種もニーズは高い。しかしながら、企業業績は決して良い状況ではない。業績拡大傾向であれば正社員のニーズがもう少し高まりをみせても良い。
,,□,求人情報誌製作会社（編集者）,雇用形態の様子,・企業の正社員ニーズが高まっているのか、募集広告が微増しているが、採用に当たっては慎重になっている。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・今月はファッション系の求人が増加傾向にあった。秋にオープンする大型量販店勤務のスタッフ募集のほか、その他のオープンやリニューアルによる販売スタッフの募集も目に付いた。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・求人数は前年を上回っているが、３か月前と比較して増加傾向にあるとはいえない。
,,□,求人情報誌製作会社（編集者）,周辺企業の様子,・アルバイト、パート採用の傾向が強い一方で、お盆明けに向けた正社員の採用計画の動きがみられない。
,,□,職業安定所（職員）,求人数の動き,・新規求人は医療、福祉、飲食店、宿泊業で増加したものの、卸売・小売業、サービス業で減少しており、前年比で6.2％の減少と２か月ぶりに減少に転じた。特にパート求人は前年比19.2％減と減少幅が大きい。一方、新規求職者は病院の閉鎖により、前年比で0.6％の増加と８か月ぶりの増加となった。その結果、有効求人倍率は0.51倍で前年と同じであった。
,,▲,職業安定所（職員）,求人数の動き,・有効求人倍率が前年比で0.07ポイント減少しており、新規求人数も前年比で17％減少している。
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：（財）東北開発研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,＊,＊,＊
,,○,一般小売店［スポーツ用品］（経営者）,販売量の動き,・サッカーワールドカップの余韻があり、チームオーダーや個人用として購入する客が増えている。
,,○,百貨店（経営者）,販売量の動き,・梅雨が明けず、気温も低めに推移しており、夏物の動きが低迷して当然の時期にもかかわらず、逆に、売上の伸びが続いている。セールが寄与していると同時に、購買意欲の固さが感じられる。
,,○,衣料品専門店（経営者）,単価の動き,・当月はサマーセール中心であったが、以前のセールと比べると一点当たりの単価が上昇しており、また、２～３点のまとめ買いも目立つ。
,,○,衣料品専門店（店長）,お客様の様子,・価格重視ではなく商品本位で、価値と価格を照らし合わせて購入する傾向が強くなってきている。
,,○,一般レストラン（経営者）,来客数の動き,・これまでは見込むことができなかった平日のディナータイムの客が、わずかながら増えてきた。
,,○,一般レストラン（経営者）,単価の動き,・既存店ベースで販売個数は横ばいであるが、客単価が上昇傾向にあるため、前年比でプラスに推移している。
,,○,一般レストラン（スタッフ）,競争相手の様子,・競合する外食店も少しずつ単価の高いメニューを取りそろえてきている。ボーナスも良くなっている。
,,○,都市型ホテル（経営者）,来客数の動き,・婚礼が落ち込んでいるものの、一般的な宴会、レストラン部門、宿泊はいずれも前年同月比２～４％の増加が、数か月続いている。
,,○,都市型ホテル（スタッフ）,お客様の様子,・法人客の利用、及び問い合わせの件数から、やや回復基調が感じられる。料金に対する反応でも以前より値引き要請が減ってきている。
,,○,通信会社（営業担当）,お客様の様子,・経費削減だけでなく、設備投資について多少前向きな対応が増え始めている。
,,○,美容室（経営者）,単価の動き,・パーマとカラーを注文する客が多く、購買意欲の強さが感じられた。
,,□,商店街（代表者）,お客様の様子,・梅雨が長引き、冷夏の様相であり、猛暑だった前年と比べて衣料を中心に10％程度の下落が一般専門店の平均である。また、商店街の人通り、客の通行量もやはり10％程度落ち込んでいる。ただし、消費マインドそのものは基本的に悪くなっていない。
,,□,百貨店（売場主任）,販売量の動き,・夏物衣料品はクリアランスセールで前月よりは上向いているが、依然として前年同月を下回っている状況が続いているため、決して良くはない。
,,□,百貨店（売場主任）,それ以外,・天候不順により、カットソーなど夏物は大苦戦した。特に、水着は前年比79％と苦戦であった。一方で、羽織りもの感覚の七分袖のブラウス、ジャケットなどの動きが良く、単価アップにつながった。
,,□,百貨店（営業担当）,来客数の動き,・主力の衣料品が落ち込み、店舗としても前年比マイナスとなる見込みであるが、来客数はほぼ前年と変わらず、衣料品の落ち込みは天候要因による影響が非常に大きい。良くも悪くも景気のトレンド自体にあまり変化は感じられない。
,,□,百貨店（売場担当）,販売量の動き,・ヤングから35才くらいまでのミセス層の売行きは好調であるが、ミセスの高級服を扱っているブランドではかなり苦戦しており、全体的には変わらない。
,,□,百貨店（経営者）,販売量の動き,・お中元ギフト、個人需要は悪くないが、法人需要は悪い。衣料品はクリアランスセールに入り前月より上向いている。全体的に前月よりは良くなっており、３、４月ころの水準に戻ってきた。こちらから仕掛けた販促に客が反応した。
,,□,スーパー（経営者）,来客数の動き,・景気全体の流れは大きく変わっていないが、流通、小売にあっては天候、気温が消費動向に大きく影響する。その点で当月は、梅雨が長引いて、気温も上昇せず、日照不足などの影響により青果品の売行きが悪く、商品の動き、販売量ともに低調である。
,,□,スーパー（店長）,販売量の動き,・当月は行楽シーズンであるが、冷夏の影響で季節品の売上が不調で影響が出ている。一方、生鮮品全般の売上は好調に推移しており、トータルでは前年並みの売上を確保している。
,,□,コンビニ（エリア担当）,お客様の様子,・特に高い単価のものが売れているわけではなく、安い単価の商品から動いている。
,,□,衣料品専門店（店長）,来客数の動き,・今月は、夏物のセールの時期だが、来客数が年々少なくなっている。客は、欲しい物はセール前に買い求め、セールで安いから買うという考えは持たなくなってきている。
,,□,衣料品専門店（総務担当）,販売量の動き,・梅雨明けの遅れと低温により、季節商材の動きが良くない。
,,□,住関連専門店（経営者）,販売量の動き,・売上の下げ止まり感はあるものの、安定感がなく、上向きになるのは難しい状況である。
,,□,その他専門店［呉服］（経営者）,来客数の動き,・街全体でも、普段の買物客が少ない。
,,□,その他専門店［酒］（営業担当）,販売量の動き,・冷夏の影響で業務店の動きが悪い。お中元は例年並みであるが、現在の底を打った状況が続く。
,,□,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・長雨、低温など天候不順が続いているので夏物の動きは非常に悪いが、単に悪いのではなく先送りとなっているからなので、これから暑くなってから注文がある。
,,□,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・販売数量が前年比90～95％で推移しており、販売価格高騰の影響からか増えていない。特に、軽油に関しては90％を下回っており、公共事業の発注が少なくなっている影響がはっきりと出ている。現状の販売量の落ち込みは、今後も続く。
,,□,その他飲食［弁当］（スタッフ）,販売量の動き,・市街地では、老舗の家具店が事実上倒産するなど、悪い経済状態が長く続いており、変わっていない。
,,□,観光型旅館（経営者）,来客数の動き,・さくらんぼ狩りツアーは、収穫時期の遅れによるキャンセルが多かった割には健闘した。県内のさくらんぼ園は、従来から本場といわれる内陸地方以外の場所でも力をつけてきた。観光イメージアップに向けさくらんぼ植付け地域の拡大を進めてきた行政当局による努力が成果を上げている。
,,□,都市型ホテル（スタッフ）,販売量の動き,・新規客の獲得が思うようにいかない。競争激化による客の奪い合いがあり、パイが拡がっていない。
,,□,タクシー運転手,単価の動き,・市内では新規参入があり、以前と比べても厳しさは変わらない。
,,□,観光名所（職員）,来客数の動き,・夏休みに入り首都圏からの家族連れの来場が増えてきたが、梅雨が明けず、夏らしい天候にならないせいか、全体の来場者数は良くない。
,,□,美容室（経営者）,販売量の動き,・販売量は低迷したままであり、前月、当月とキャンペーンを実施してきたが、客の反応は鈍い。
,,▲,商店街（代表者）,販売量の動き,・天候不順のためか、お中元商戦、夏物衣料などで不振が続いている。
,,▲,商店街（代表者）,お客様の様子,・梅雨明けがないまま秋を迎えそうな天候が続き、清涼飲料水、夏物衣料のパンチ力が弱い。百貨店屋上のビヤガーデンは連日閑散としている。これから地元の野菜、果物が出回る時期であるが生育が悪く、価格高騰が懸念されている。
,,▲,一般小売店［医薬品］（経営者）,来客数の動き,・梅雨が長く雨の量も多いため、繁華街に人が出てこない。よって、来客数も少ない。
,,▲,一般小売店［カメラ］（店長）,販売量の動き,・デジタルカメラなど新製品が発売になったが、客の関心度は低い。写真関係も雨の影響があり伸び悩んでいる。
,,▲,一般小売店［雑貨］（企画担当）,来客数の動き,・商品の価格は下げ止まっているが、来客数が前年を割り込む状況が続いており、個人消費は弱含みである。
,,▲,スーパー（経営者）,来客数の動き,・長雨により来客数が減少している。さらに、特売品の買い回り客も目立ち、店側としては困った状況が続いている。
,,▲,コンビニ（経営者）,お客様の様子,・たばこの増税によって、前年比85％と大きく落ち込んだ。天候不順で、アイスクリーム、１リッターサイズのドリンク、ビールなどの売上が悪かった。
,,▲,コンビニ（店長）,来客数の動き,・７月は悪天候、長雨が全てである。
,,▲,衣料品専門店（店長）,来客数の動き,・天候不順により気温が上がらず、ボーナス商戦時のサマースーツの売行きに大きな影響を及ぼした。
,,▲,乗用車販売店（経営者）,単価の動き,・ガソリン高騰、金利上昇懸念から、軽自動車を中心とした安価で小型なクルマへ販売主力商品がシフトしている。
,,▲,乗用車販売店（経営者）,来客数の動き,・自動車販売において、軽自動車はよく動いているが、大型の輸入車は超低金利プランを用意しても客は慎重であり、契約までに時間が掛かる。一方で、平成７年式など10年以上の高年式車でも車検をとる客が目立ち、車検、整備のほうは順調である。
,,▲,乗用車販売店（従業員）,販売量の動き,・販売数は毎月減少傾向にある。前年同月比２割減といったところである。客からはガソリン高騰の話題をよく耳にするようになった。様子見の客が多い。
,,▲,住関連専門店（経営者）,それ以外,・当店の来客数、売上は変わっていないが、同業者、あるいは、近隣の中小企業の自己破産や倒産が多く見受けられるなど、良い状況ではない。
,,▲,その他専門店［ガソリンスタンド］（営業担当）,単価の動き,・ガソリンなどの燃料価格は、このところ値上げにつぐ値上げで、客の買い控えが浸透してきている。
,,▲,都市型ホテル（スタッフ）,単価の動き,・宿泊部門の目標室数、人数は達成するが、低単価のため売上は伸びない。
,,▲,タクシー運転手,来客数の動き,・３か月前は客足も増えたが、当月は前年割れとなる状態に戻った。
,,▲,遊園地（経営者）,来客数の動き,・長い梅雨で、しかも、週末に天候が崩れることが多かった。屋外施設であるため、夏休みに入っても手ごたえは実感できず、計画を１割以上は下回る。
,,▲,美容室（経営者）,来客数の動き,・景気回復につながる来客数の動きは全くみられない。ここ２、３か月の来客数は減少傾向である。
,,▲,住宅販売会社（従業員）,来客数の動き,・完成内覧会などへの来場者も少なく、新規の顧客獲得が難しくなっている。受注予定も前月より落ち込んでいる。
,,×,コンビニ（経営者）,来客数の動き,・天候不順の影響により、売上、来客数ともに、前月、前年を大きく割り込んでおり、厳しい状況になっている。
,,×,衣料品専門店（店長）,来客数の動き,・梅雨が明けず、低温で、天候不順が続き、例年であればこの時期に盛り上がる夏物スーツ、礼服、半袖シャツなどの客が激減しており、厳しい状況となっている。
,,×,タクシー運転手,販売量の動き,・駅前に待機するタクシーの状況は、待ち時間がかなり長くなっており、乗車してもワンメーターであるなど、依然として景気は良くはなっていない。むしろ、悪くなっている。
,,×,観光名所（職員）,来客数の動き,・団体客数は変わらないが、一般の来客数は減っている。
"企業
動向
関連

(東北)",,◎,－,－,－
,,○,木材木製品製造業（経営者）,受注価格や販売価格の動き,・住宅資材の需給バランスが取れつつあり、販売単価の改善が進んできている。
,,○,電気機械器具製造業（経営者）,取引先の様子,・部品加工企業は受注増加を受け、設備増強の動きが目立っているなど、確実に上向いている。しかし、全業種が回復するには時間がかかる。この景気がいつまで続くか様子見の企業も多い。
,,○,金融業（営業担当）,取引先の様子,・資金需要の増加基調が５％程度で推移している。
,,○,その他非製造業［飲食料品卸売業］（経営者）,受注量や販売量の動き,・今月の受注状況は県内が厳しいものの、首都圏を中心とした他県の実績が好調で前年比をクリアする。
,,○,その他企業［企画業］（経営者）,取引先の様子,・取引先の住宅会社は総じて受注を伸ばしている。また、客はローコスト、金額だけにこだわらないムードがある。
,,○,その他企業［管理業］（従業員）,それ以外,・大型の工事着工が決まり、準備が進んでいる。それに伴い、商談に訪れる客が増えた。
,,□,農林水産業（従業者）,それ以外,・前年の農作物、特に果物が安価だった分、現在の生産資材の購入に回らない農家が多い。
,,□,出版・印刷・同関連産業（経営者）,受注量や販売量の動き,・官公庁は予算が削られており、印刷物の発注が相変わらず少ない。
,,□,電気機械器具製造業（営業担当）,取引先の様子,・様々な案件は出ているが具体的な受注など、売上に寄与する成果がなかなか出ていない。
,,□,建設業（経営者）,受注量や販売量の動き,・景気が良くなっているというムードはあるが、新築には資金が足りないので、とりあえずリフォームという客が増えている。
,,□,経営コンサルタント,取引先の様子,・市内の建設業界はマンションやホテルの建設が活発であるが、実際のところは、利益が出ないものの取引をやめられない状況である。
,,▲,食料品製造業（経営者）,受注量や販売量の動き,・中元需要の時期であるが、全体的に低調に終わりそうである。４月より製品価格を15％値上げしたが、数量ベースで若干前年を下回っている。
,,▲,出版・印刷・同関連産業（経理担当）,受注価格や販売価格の動き,・印刷用の紙の値段が５～６月にかけて５％ほど上昇しているが、販売価格に上乗せできない状況が続いている。
,,▲,輸送業（営業担当）,それ以外,・原油価格が高騰している。取締りが強化された駐車禁止に対する経費が予想以上にかかっている。
,,▲,通信業（営業担当）,取引先の様子,・利用者からは、競合相手との関係で、料金的に厳しい要求が出てきている。楽観できない状況である。
,,▲,新聞販売店［広告］（店主）,受注量や販売量の動き,・観光、水産関係の企業が倒産しており、地元では折り込み広告も元気がない。チラシは出しても部数や回数を減らすなど支出を極力抑えている状況にある。
,,×,その他非製造業［飲食料品卸売業］（経営者）,受注量や販売量の動き,・天候が非常に悪く、夏の商材の動きが鈍かった。特に、乾めん、それに付随する調味料、乾物が売れていなかった。
"雇用
関連

(東北)",,◎,＊,＊,＊
,,○,人材派遣会社（社員）,雇用形態の様子,・当月は新規で政府系金融機関からの受注、及び、前月から取引している地方銀行からの追加受注などがあり、やや活況であった。金融業界は潜在的人員不足を外部から求める動きが続いている。
,,○,人材派遣会社（社員）,周辺企業の様子,・特に住宅業界での取引が好調で支店増設等に伴う募集が随時行われている。また、郊外の工場でも定期的に事務案件を募集する傾向が出ており、人に合わせた配属を検討してもらえるなど、求職者にも採用の道が開けつつある。
,,○,新聞社［求人広告］（担当者）,求人数の動き,・有効求人倍率が0.78倍となり、２年８か月ぶりに東北平均に並んだ。パートなどを含む新規求人数も７か月連続で、前月比２けた増となっている。
,,○,職業安定所（職員）,求職者数の動き,・求職者が３か月連続で前年同月を下回っており、求職者の表情にもやや余裕が感じられるようになってきた｡
,,□,新聞社［求人広告］（担当者）,求人数の動き,・求人数の動きが一定せず良いとも悪いともいえない、小康状態が続いている。当月だけに限れば前年、前月よりも悪く、京阪からの出稿も減っている。
,,□,職業安定所（職員）,求人数の動き,・新規求人数は前年同月比12％減少したが、一時的なものである。
,,□,職業安定所（職員）,それ以外,・求職者数が連続して減少しているが、求人数も減少しており、求職者１人当たりの求人数の割合は依然低く厳しい状況に変わりはない。
,,▲,アウトソーシング企業（社員）,それ以外,・仕事量が減ってきているが競争は激しくなっている。
,,×,新聞社［求人広告］（担当者）,求人数の動き,・求人広告件数は３か月前、及び、前年同月と比べて30％近い落ち込みである。
,,,,,
　３．北関東（地域別調査機関：（財）日本経済研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北関東)",,◎,衣料品専門店（統括）,来客数の動き,・各地で祭りが実施され、売上が伸びてくる時期であるが、今年は例年に比べ市外、県外からの客が特に多い。
,,○,百貨店（売場主任）,来客数の動き,・７月前半は、クリアランスセールの大成功により、紳士売場においては特に土日が非常に良い成績であった。来客数も多く、良いスタートを切ったが、後半20日過ぎからは、県内に災害があった関係で、出足が悪くなってしまっている。
,,○,衣料品専門店（経営者）,来客数の動き,・今月は梅雨明けが遅れたが、３か月前に比べ、来客数、販売品数共に２けたの伸びであった。売上高はバーゲン時期であることから下回ったが、前年比では来客数110％、販売品数113％、売上が134％と全てが上昇した。
,,○,その他専門店［携帯電話］（営業担当）,販売量の動き,・携帯電話の業界は、例年６月後半から商戦が本格化していたが、今年は熱を入れ出したのが７月中旬と、ひと月遅れである。これは今秋の番号ポータビリティを見込んでいることと、各店舗とも利益が薄くなってきていることが原因と思われる。当店も毎週チラシで来客増を狙っているが、土日祝日以外の来客数は寂しいものである。
,,○,一般レストラン（経営者）,単価の動き,・地域の２日間の祭り、土用の丑共に、会食の単価を気にしない家族やグループが目立っている。
,,○,旅行代理店（支店長）,販売量の動き,・今月前半は夏休みの家族旅行を中心とした予約が多く入り、特に、国内では沖縄の高額商品が売れていた。中旬以降は雨が多くなったためか、販売量がなかなか伸びていない。
,,○,通信会社（営業担当）,お客様の様子,・量販店内における客の動向が、デジタル関連、特にテレビ周辺機器に多くなってきており、当社のデジタルセットトップボックスとの連動した契約が増えてきているようである。
,,○,ゴルフ場（従業員）,来客数の動き,・個人客、法人客共に増加しており、良い方向に向かっている。
,,○,その他レジャー施設［アミューズメント］（職員）,お客様の様子,・天候が若干良くなかったのが、逆に良い影響を与えたのかもしれないが、ゲーム、インターネットカフェの来客数、滞留時間、単価共に上昇傾向にある。
,,○,住宅販売会社（経営者）,お客様の様子,・最近、店舗等の引き合いが増加しているが、成約までに賃料値下げ等の交渉がまだまだ強く、依然デフレ傾向にある。住宅については、他都市から進出する業者の数がここ１年くらいでかなり増え、競争が激しく、値下げせざるを得ない状況である。
,,□,一般小売店［精肉］（経営者）,お客様の様子,・はっきりしない天候が続いているので、土用の丑もお中元も活気が出ていない。野菜類の値上がりもあり、家計に響いている。
,,□,一般小売店［家電］（経営者）,お客様の様子,・客の口から、ボーナスでという言葉が出てこない。商品購入に当たり、衝動買いはみられず、出ているであろうボーナスはどこに回っているのか、出費に慎重である。
,,□,百貨店（販売促進担当）,販売量の動き,・梅雨がなかなか明けず、夏物クリアランス商品の動きが非常に悪くなっている。
,,□,スーパー（経営者）,販売量の動き,・３か月前と比べると、売上の伸びはほぼ横ばい状態であるが、今月は梅雨が明けるのが前年と比べて10日くらい遅れており、気温も低く、日照がかなり不足しているため、野菜の相場が安定せず、野菜の売上が特に悪い。
,,□,スーパー（統括）,販売量の動き,・長雨、集中豪雨や日照不足、低気温により、夏物衣料の中心となるＵＶカット商材、水着、タンクトップ、ショートパンツなどの盛夏物が不振である。クールビズは定着してきており、ボタンダウンは前年並みであるが、半袖物は15％程度落ち込んでいる。食品では飲料が不振だが、惣菜や加工肉、ベーカリーが好調で、全体としては堅調に推移している。
