,,▲,スーパー（企画担当）,販売量の動き,・前年の自粛の反動予想から今年のゴールデンウィーク商戦は大きな期待を持って臨んだが、ゴールデンウィーク前の高温と比べて、ゴールデンウィーク期間中は極端な低温となり、焼肉などの行楽関連商品の動きが予想を大きく下回った。その後も、道東地方で積雪があったことなどの影響で春物商材の動きが悪かった。
,,▲,乗用車販売店（従業員）,販売量の動き,・政府の自動車への補助金政策の効果で、これまではある程度の好調さを維持してきたが、今月に入り、補助金枠の底が見えるようになってきたことから、一時の勢いがなくなった。
,,▲,乗用車販売店（営業担当）,販売量の動き,・新型車の効果も一段落している。エコカー減税やエコカー補助金も、期待したほど受注の増加に結び付いていない。
,,▲,その他専門店［医薬品］（経営者）,来客数の動き,・客の病院志向が進んだためか、ささいな風邪やアレルギー性鼻炎程度であっても一般薬局の領域から外れつつある。
,,▲,旅行代理店（従業員）,販売量の動き,・前年の東日本大震災の影響から今年は大きく回復すると予測していたが、思ったほどの回復がみられない。特に観光需要が今一つ伸びない。
,,▲,タクシー運転手,販売量の動き,・今月はゴールデンウィークがあって期待をしていたが、天候が悪く思うような売上とはならなかった。３か月前と比較しても、約8.5％の売上減であることからやや悪くなっている。
,,▲,通信会社（企画担当）,単価の動き,・通信端末の値引きを行っているが、期待したほどの販売量を得られていない。また、値引きに対する客の反応も一部ではみられない。
,,▲,美容室（経営者）,来客数の動き,・この不景気が続く限り、回答が非常に難しい。とにかく景気が悪く、不景気だということ以外に話すことはない。
,,▲,住宅販売会社（経営者）,販売量の動き,・この冬の雪の多さと厳しい寒さの影響で春物の売上がずれ込んでいる。
,,×,家電量販店（店長）,お客様の様子,・来客数が減少しており、客の購入意欲が低下している。
"企業
動向
関連

(北海道)",,◎,－,－,－
,,○,食料品製造業（団体役員）,受注量や販売量の動き,・航空便の機材の大型化や各種大会の開催等が続き、来訪者が増加していることから、宿泊及び土産品や飲食での消費効果がみられる。
,,○,コピーサービス業（従業員）,受注価格や販売価格の動き,・客単価が少しずつではあるが向上している。
,,□,食料品製造業（役員）,受注量や販売量の動き,・売上が３か月前と変わらず、横ばいで推移している。
,,□,金属製品製造業（役員）,受注量や販売量の動き,北海道においては、住宅の建築確認申請件数及び住宅着工件数が前年よりも増えていない。また、受注量も前年同様に推移しており、今のところ景気の現状は変わらない。
,,□,建設業（従業員）,受注価格や販売価格の動き,・大型医療施設の工事発注が相次いでいるが、一般紙にも報道されているように、予定価格又は落札価格が採算限界点を下回っており、東北の復興景気と関係なく、道内の建築工事単価は低調のままとなっている。
,,□,輸送業（営業担当）,取引先の様子,・本州各地の気温が高くなってきたが、飲料品の出荷が今一つである。
,,□,輸送業（支店長）,受注量や販売量の動き,・ゴールデンウィークの関係で営業日が少なかったが、前年と比べて取扱量が減少している傾向に大きな違いはみられなかった。輸出入コンテナの取扱本数、鋼材の量も前月と比べて大きな変化はみられなかった。
,,□,金融業（企画担当）,それ以外,・観光関連では、外国人観光客がほぼ東日本大震災前の水準に戻ったが、ゴールデンウィーク期間中は悪天候により、屋外レジャーの人出は少なかった。設備投資は医療福祉関連の新増設により底堅い。雇用は建設関連で技能工が不足気味である。
,,□,司法書士,取引先の様子,・建築業及び不動産仲介業ともに若干の上向き傾向にあるが、明確に言えるような上昇ではない。
,,□,司法書士,取引先の様子,・雪も解け、不動産の形状を確認することができる季節となり、不動産取引が動き出す気配は感じられるが、長引く景気の低迷から、住宅の新築着工が伸びてこない。マンション建設も活発ではなく、中古物件がやや動き出している程度である。復興事業の特需も景気回復の起爆剤にはなっていない。
,,□,その他サービス業［建設機械リース］（支店長）,取引先の様子,・春先の天候不良で、基幹産業の農業が出遅れている。
,,▲,家具製造業（経営者）,受注量や販売量の動き,・住宅関連の家具需要が伸び悩んでいる。特に首都圏と近畿圏で低迷している。
,,▲,司法書士,取引先の様子,・例年であれば建物の新築工事とそれにともなう土地売買が増加する時期であるが、いずれとも減少している。
,,▲,その他非製造業［鋼材卸売］（役員）,受注量や販売量の動き,・ゴールデンウィークの影響のせいか、販売量、販売額ともに減少した。大型鉄骨案件も出てきてはいるが、今月の仕事量は少ない。
,,×,－,－,－
"雇用
関連

(北海道)",,◎,－,－,－
,,○,求人情報誌製作会社（編集者）,求人数の動き,・求人広告の受理件数が、派遣関係を含めて２割程度増加している。
,,○,求人情報誌製作会社（編集者）,求人数の動き,・４月と同様に前年の東日本大震災直後の求人控えがあったため、５月の求人数は前年比で約130％と大きく伸ばした。飲食業では空いていたテナントに新規オープンする店が増えてきているなど、状況は少しずつ良くなってきている。
,,○,新聞社［求人広告］（担当者）,求人数の動き,・５月の募集広告売上は前年比134％と大きく伸長した。特に、小売、流通、派遣、運輸運送が大幅な上積みとなった。環境衛生、土建不動産が若干マイナスだった以外は、医療、自動車、飲食もプラスで全体的には前年を大きく上回った。 
,,○,職業安定所（職員）,求人数の動き,・新規求人数は11.2％増加し、27か月連続で前年を上回った。また、月間有効求人数も15.2％増加し、27か月連続で前年を上回った。
,,□,人材派遣会社（社員）,求職者数の動き,・当社における登録者数は３か月前に比べて減少している。これだけをみると、失職者が減っているように見えるが、実際には若年者などが就職セミナーに多数参加しており、就職率が上がっているようには見えない。当社の関連会社が行う職業訓練の募集には定員の６倍の失職者が応募に殺到するなど、労働市場が回復に向かっているとは思えない。
,,□,人材派遣会社（社員）,求人数の動き,・求人数は相変わらず多く、求職者数の動きに変化を感じられない。
,,□,求人情報誌製作会社（編集者）,周辺企業の様子,・求人数が微増傾向のため､景気は回復基調にあるとみられるが、景気が好転するような明るい材料は聞こえてこない。
,,□,職業安定所（職員）,それ以外,・管内の求人倍率は0.48倍と前年を0.06ポイント上回ったが、全国平均より0.18ポイント低く、依然高い水準とはいえない。
,,□,職業安定所（職員）,雇用形態の様子,・管内の４月の有効求人倍率は28か月連続で前年を上回っているところではあるが、依然として、医療、介護分野の更新求人が多い。新規求人も増えてはいるものの、正社員求人以外のパート契約社員の割合が高いことから、数字上では持ち直しの動きが示されてはいるが、雇用形態の不安感から良くなっている実感はない。
,,□,職業安定所（職員）,雇用形態の様子,・４月の新規求人数は前年比24.8％の増加となった。新規求職者数は前年比6.2％の減少となった。月間有効求人倍率は0.64倍となり、前年の0.47倍を0.17ポイント上回った。新規求人数のうち、正社員求人の占める割合は43.5％と依然として低く、求人者と求職者との間における職種や労働条件のミスマッチも少なくないことから、依然として厳しい状況にある。
,,▲,＊,＊,＊
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,衣料品専門店（経営者）,販売量の動き,・２月よりは来客数、販売量共に増えているが、例年に比べると全体量が減り、悪い。
,,◎,その他小売［ショッピングセンター］（統括）,販売量の動き,・３か月前の売上高は前年比が97.3％と前年割れを起こしていたのに対し、当月は、前年比108.0％と前年を大きく超過している。
,,◎,旅行代理店（店長）,販売量の動き,・３月中旬から、確実に売上が上がっていると同時に、法人需要にも動きがみられる。
,,○,商店街（代表者）,来客数の動き,・当市の中心部に限れば、なぜか人出が増えている。来街者の数が増えており、サービス、物販共に好調を持続して、被災地復興バブルは更に続きそうである。特に高価格帯と低価格帯が良くて、中間帯に元気がないようである。
,,○,商店街（代表者）,販売量の動き,・来街客数が増えてきている感がある。飲食店では新規開店もあり、客単価も上がっているようである。
,,○,商店街（代表者）,お客様の様子,・東北を中心とした大型観光キャンペーンの効果と、前年の福島第一原子力発電所事故の影響で修学旅行を中止した学校が再開されたことがプラス材料となり、にぎわい感が増している。
,,○,一般小売店［書籍］（経営者）,単価の動き,・４月は３月の揺り戻しがあり、店頭販売は少し厳しい状況がある。５月は曜日の関係があるので、計数は低いが、客単価、その他からやや持ち直しの様子がうかがえる。
,,○,一般小売店［寝具］（経営者）,お客様の様子,・寒さも落ち着き、客の購買意欲が増してきている。
,,○,スーパー（店長）,来客数の動き,・５月は社会行事が多く、前年震災で自粛ムードが強かった分、今年はその反動から来客数は好調に推移している。
,,○,コンビニ（経営者）,来客数の動き,・３か月前と比べると、来客数が増加し、それに準じて売上もアップしているが、一方では、客単価が96％台と低下している。客単価の低下は今年になって初めてであり、不安を残す結果となっている。
,,○,コンビニ（経営者）,来客数の動き,・天候が良くなった分、連休などもあり、人の動きが活発になったので、来客数が増えている。
,,○,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・前年は震災の影響で買い控え等の動きがあり、多少我慢して購入を控えた感があるが、今年は買換えが集中したようである。
,,○,観光型ホテル（スタッフ）,お客様の様子,・東日本大震災の１周年も過ぎ、いろいろな面での回復が見られつつある。具体的には同期会等、前年は中止されたものの利用が見られるようになったということである。また、ここにきて、ガソリンの値下げも、少しではあるが来客ということに対しては良い方向に向かっている。
,,○,観光型旅館（スタッフ）,販売量の動き,・商品の販売単価は厳しい状況が続いているが、販売量は安定している。先の予約についても件数は順調に増加してはいるが、ほとんどの予約が募集型であるため、実際の販売量については不透明である。状況は良くなってきているが、まだ安心はできない。
,,○,都市型ホテル（スタッフ）,お客様の様子,・桜のシーズンは爆発的ではなかったものの、その後も気候が安定していることと、秋田市内に新しく商業施設が完成する予定もあり、来客数は何となく増えているように見える。
,,○,タクシー運転手,お客様の様子,・客に乗ってもらっても暗い話がない。乗客も途切れることがない。客の話だと、景気が良くなったというよりも、今まで通りの状況になったということを言っている。
,,○,通信会社（営業担当）,販売量の動き,・当県は復興の兆しがみえ始め、住宅やインフラ関連の需要が高まっている。関連する客が機種変更などで来店することも多くなっており、来客数も落ちていない状況である。最近の動きとしては良い傾向にある。
,,○,通信会社（営業担当）,お客様の様子,・４月の勢いはないものの、全体的に景気上向き傾向の感がある。
,,○,通信会社（営業担当）,お客様の様子,・震災の影響も一段落している。客足が動きだし消費者の購買意欲が向上してきている。
,,○,通信会社（営業担当）,販売量の動き,・理由は不明だが、販売量が増えている。
,,○,観光名所（職員）,来客数の動き,・予約等は３か月前とさほど変わらないが、土曜・日曜、天候さえ晴れれば、フリーの客が大分来るようになっている。３か月前よりも状況は良くなっている。
,,○,美容室（経営者）,来客数の動き,・最近暑くなると、カットをされる客が増えてきた。季節の変わり目は、美容室に足を運ぶ方が多くなるので景気は上昇中である。
,,○,その他サービス［自動車整備業］（経営者）,販売量の動き,・来客数、販売単価、販売量、いずれも回復基調にある。前年同期よりは120％、３か月前との比較でも110％の業績である。
,,○,住宅販売会社（経営者）,販売量の動き,・ＲＣ賃貸マンション等の受注が出てきた。
,,□,商店街（代表者）,来客数の動き,・前年の今の時期とは違い、風評被害、不安も消えているが、まだまだ先行き不安が募っており、需要や消費の動きが非常に鈍くなっているため、２、３年前のような水準にはなっていない。
,,□,一般小売店［医薬品］（経営者）,お客様の様子,・客のタクシーの運転手の話では、深夜は震災前の非常に静かな状態に戻ってしまって、営業がなかなか上がらないとのことである。やはり不景気なんだということを店に来るたびに話している。
,,□,一般小売店［医薬品］（経営者）,販売量の動き,・前年と比べ、販売数の動きが悪くなっている。薬はあまり変わらないが、化粧品に波があり、売出しの日は集中するが、平日に売上をとるのがなかなか難しい状況である。
,,□,一般小売店［医薬品］（経営者）,単価の動き,・店頭売上、来客数共に、３月、４月はやや持ち直す方向であったが、５月は特に下旬にかけて来客数も単価も悪くなっている。月全体としても震災後の悪い水準に戻ってしまっている。
,,□,一般小売店［カメラ］（店長）,販売量の動き,・高額商品の販売が好調で来客数も増加傾向にあるものの、商品の入荷が少ない状態が続いている。販売量、売上共に横ばいで推移している。
,,□,百貨店（売場主任）,お客様の様子,・前年の震災需要の影響から食品、家庭用品の動きが落ち着いてきており、日によっては厳しくなっている。一方で、前年自粛されていたファッション系の動きが好調なのと、夏場に向けたクールビズアイテムも好調な動きとなっていることから、全体としては変わらない状況が続いている。
,,□,百貨店（買付担当）,来客数の動き,・当県の復興需要は鈍化傾向にあり、沿岸地区からの来客数が減少している。
,,□,百貨店（売場担当）,それ以外,・今月は、ゴールデンウィークの１週目はなんとか踏ん張り前年水準を維持したものの、２週目、３週目は夏日が続き夏物アイテムが好調だった前年と異なり気温が上がらず苦戦し、動員、売上は伸び悩んだ。また、４週目は天候が回復したものの負け幅が大きく、最後まで縮めることができなかった。最終着地は前年には及ばない結果となっている。
,,□,百貨店（経営者）,お客様の様子,・震災特需の反動があった食品は厳しいが、旅行のための衣料品や鞄、靴、時計宝飾など、緩やかではあるが支出への余裕が出てきている。ただし、上昇もしくは維持するには材料に乏しく、いつ下降してもおかしくない状況である。
,,□,スーパー（経営者）,来客数の動き,・目先の変わった商品を仕掛ければ売れるが、定番品は価格で左右されている。
,,□,スーパー（経営者）,単価の動き,・前年比でみると、１品単価が若干上がったため客単価も同程度アップしている。だが、来客数及び買上点数の推移は共に前月とほぼ同じである。
,,□,スーパー（店長）,来客数の動き,・来客数と売上、共に以前の状況と変わらない。
,,□,スーパー（営業担当）,販売量の動き,・無駄な買物を避けているようで、全体的に販売量が減っている。客の購買意欲も低下している。
,,□,スーパー（販促担当）,単価の動き,・特に露地野菜、山菜についてはセシウムの数値に敏感になっており、販売数が大幅に減っている。まだまだ震災の影響は続くとみられる。生鮮食品の売行きが回復するには時間が掛かる。また、競合店との価格競争で客単価が下がっている。
,,□,コンビニ（経営者）,お客様の様子,・震災後１年が経過し、震災直後の購買意欲に比べると、かなり落ち着いてきている。前年比は94％であり、客単価も前年を割っている。特に今月は自動車税を始め、出費が多いせいか、購買意欲が低下している。特に主婦層は堅実で必要最小限の買物をしている。
,,□,コンビニ（経営者）,販売量の動き,・依然、前年比は高水準で推移しているものの、100％に近づいてきており、どこで下げ止まるかわからない。
,,□,コンビニ（エリア担当）,来客数の動き,・ゴールデンウィーク後半とそれ以降の悪天候で伸び悩んだこともあり、良いという印象はない。ただし、米飯や調理パン、飲料等の主力商材の動きは悪くないため、単純に悪いというわけでもない。
,,□,コンビニ（エリア担当）,お客様の様子,・販売を強化したファーストフードの売上が伸長していることに加え、惣菜や青果の品ぞろえを拡張したことで、新たな顧客を呼び込みつつある。
,,□,衣料品専門店（経営者）,それ以外,・新卒採用は雇用拡大で増加したが、家電及び弱電業界は人員整理で今後失業者が増加することが予想される。
,,□,衣料品専門店（店長）,お客様の様子,・クールビズ需要で、ジャケット、スラックス、シャツ、ポロシャツ等が動き出し、気温の上昇とともに夏物商材が動き出しているが、気温が不安定で、４月のような気候であり、気温が２、３週間ずれ込んでいるのが不安材料である。
,,□,家電量販店（店長）,単価の動き,・当県では復興需要がうかがえる。家電製品のテレビなどの販売量は減っているが、白物家電といわれている冷蔵庫、洗濯機の買換え需要は引き続き堅調である。
,,□,乗用車販売店（経営者）,販売量の動き,・今月の新車販売はエコカー補助金、新型車効果、復興需要の発生で、前年比では50～60％アップで推移しているが、受注レベルでは前年実績を下回る状況である。エコカー減税、エコカー補助金による需要環境もほぼ一巡したためか、特に法人需要でその傾向が強く感じられる。
,,□,乗用車販売店（経営者）,販売量の動き,・年末からのエコカー補助金効果で堅調な新車受注状況が続いている。
,,□,乗用車販売店（店長）,販売量の動き,・依然として受注客の多くが購入理由にエコカー補助金を挙げている。しばらくはこのまま好調が続きそうである。
,,□,自動車備品販売店（経営者）,それ以外,・悪かった前年と同等の売上を何とか確保している。
,,□,その他専門店［酒］（経営者）,お客様の様子,・人の動きが出てきた状況を客の話からも感じることができる。その流れに上手く乗り売上を伸ばしている所と、好機をうまく生かせずぎりぎりで耐えている所の差が大きくなっている。結果、全体的にみるとプラスマイナスゼロという状態である。
,,□,その他専門店［食品］（経営者）,お客様の様子,・新学期の準備なども一段落し、特需効果も薄れてきている。
,,□,その他専門店［酒］（営業担当）,来客数の動き,・連休中を含め、前年からは回復しているが、前々年と比べても低調と言わざるを得ない。
,,□,その他専門店［ガソリンスタンド］（営業担当）,単価の動き,・ガソリンの販売量が前年を割っており、その影響で販売価格を下げて販売量の確保を図ろうとする動きが出ている。そのため、全国平均販売価格より局地的に10円も安い単価で販売されており、販売業者の収益を圧迫している。その影響からか地元石油販売業者の大型倒産が出てきており、影響が懸念される。倒産業者が発行しているプリペイドカードの問題が顕在化する懸念もあり、行方が心配される。
,,□,高級レストラン（経営者）,販売量の動き,・震災等も一段落して、特に目新しい材料もなく、あまり良くない低調なままの推移が続いている。
,,□,一般レストラン（経営者）,販売量の動き,・３か月前と比較して特に良くなったかといえばそうでもないし、悪くなったかというとそうでもない。
,,□,一般レストラン（経営者）,お客様の様子,・今月は特にゴールデンウィークの後が非常に悪過ぎた。後半盛り返してはきたものの、来客数、販売量共に通常よりはやや落ちている状況である。２、３か月前と比べるとそれほど変わっていない。
,,□,観光型ホテル（経営者）,来客数の動き,・前年比20％減で、震災前に戻ったような感じである。ゴールデンウィークも良かったのは数日に限られた。客層も公的な研修旅行が主である。
,,□,観光型旅館（経営者）,来客数の動き,・平日の客の動きが非常に悪い。土曜日でも空室が出るような状況になってきている。
,,□,都市型ホテル（経営者）,来客数の動き,・宿泊に関しては、前年から堅調に推移している。宴会関係については、総会シーズンなので、前年とは全く比較にならないほどであり、前々年と比較してもほぼ同数でいただいている。それに伴い、料飲施設も同様である。ただし、若い方を中心にした婚礼の動きが芳しくないために、総体的には変わらないという判断をしている。ただ、全体的な動きとしては、良い状況での変わらないという判断である。
,,□,都市型ホテル（スタッフ）,お客様の様子,・直営の割烹は、接待を目的とした法人利用が多かったが、夜間帯への個人客利用促進を図るため、４月からお手頃価格のランチタイムを新規オープンし連日満席が続いているが、今のところ誘客効果は出ていない。
,,□,都市型ホテル（スタッフ）,来客数の動き,・震災の復興特需が落ち着いてきている。今月までは法人需要も過去の売上を上回る状況となっている。しかし、来月の先行予約状況は過去の状況とあまり変わりない入込で、レストラン等の個人需要は前年比を下回る状況が出始めている。
,,□,旅行代理店（従業員）,来客数の動き,・前々年度比でも、来客数及び売上が良くなっている。
,,□,タクシー運転手,来客数の動き,・相変わらず夜間の客は少ない。それでも、ゴールデンウィークはそこそこ客はあったが、ゴールデンウィーク以降の客足は全くなくなっている。
,,□,通信会社（営業担当）,お客様の様子,・ほとんど変わらない。相変わらず消費購買が低迷している。大きなヒット商品もなく購買が控え目な状況である。東日本大震災の復興も進まず、各自治体の動きも危機感を失っている。被災地の雇用も進まず検討課題となっている。企業誘致も原発の影響でなかなか手を上げる企業がない。
,,□,通信会社（営業担当）,お客様の様子,・客の業種等にもよるが、設備投資意欲等の状況が少しずつ改善している企業も出てきている。
,,□,通信会社（営業担当）,お客様の様子,・客との商談から、好況感や設備投資意欲は相変わらずうかがえない。報道されている通り、一部の業種では特需影響の売上好調は聞こえるが、その他の業種では相変わらず停滞気味である。
,,□,通信会社（営業担当）,販売量の動き,・連休明けから、客の新規加入意欲も停滞気味で、契約解除の客が若干増えている程度である。
,,□,テーマパーク（職員）,お客様の様子,・震災復興を支援する客が引き続き来ている一方、低単価志向の震災前の通常の客層も戻ってきており、買上点数の減少もみられる。
,,□,観光名所（職員）,来客数の動き,・来場者数は前々年程度までは戻っている。
,,□,美容室（経営者）,来客数の動き,・来客数ということで、前年の震災と比較すれば当然伸びてはいるが、前月比でいうと伸び率は若干下がってきている。そういう意味で、良い状況ではなく、震災後の回復した部分で数が増えているという状況である。
,,□,設計事務所（経営者）,お客様の様子,・仕事がどんどん入ってくるような状況ではなくなったが、住宅関連の仕事は続いている。
,,▲,商店街（代表者）,販売量の動き,・景気が悪いということでなく、消費の絶対的な量が少なくなってきている。
,,▲,商店街（代表者）,来客数の動き,・商店街に客が来ない。イベントでの集客はややあるが、日常の購買意欲が低下している。
,,▲,一般小売店［酒］（経営者）,販売量の動き,・３か月前は前年より売上は良かったが、今月は売上が伸びていない。
