,,○,輸送業（経営者）,受注量や販売量の動き,・原因はよく分からないが、物流面で荷物、カーゴの流れが多少良くなってきている。
,,○,その他サービス業［建設機械リース］（営業担当）,競争相手の様子,・中小業者から大手業者に受注が移行しており、大手業者が手掛けるような地方の大型工事関連の需要が増えている。
,,○,その他サービス業［建設機械リース］（支店長）,受注量や販売量の動き,・成約は別として、前年の同時期よりも商談の情報量がやや増えている。
,,□,食料品製造業（団体役員）,競争相手の様子,・造船受注や本州資本によるホテル建設等が好調であるものの、地域企業への恩恵は少なく、雇用環境や食料品製造業には明るさが見当たらない。
,,□,輸送業（支店長）,受注量や販売量の動き,・年度末を迎え、輸入雑貨はそれなりの動きをみせているが、まだ大きな動きには至っていない。ただし、関東の景気に引きずられ、鉄工・コンクリート製品、鉄骨等は順調な動きをみせている。
,,□,輸送業（営業担当）,取引先の様子,・当社を取り巻く荷主、工場の動きに大きな変化はみられない。
,,□,金融業（企画担当）,それ以外,・設備資金は、中小企業向けのものは乏しい。大手製造業の工場建設がみられるが、大手建設業者が元請となっており、孫請の地元建設業者は利益確保が難しい。分譲・賃貸マンション建設は用地不足もあって減少基調にある。観光関連は知床、旭山動物園効果の恩恵を受けている地域は好調である。個人消費は暖冬の影響で冬物商戦が不振である。総じて景気は横ばいのままである。
,,□,司法書士,取引先の様子,・土地取引や建物の建築状況から、景気は依然として低調であり、上昇傾向がみられない。
,,□,その他非製造業［鋼材卸売］（従業員）,取引先の様子,・07年度上期の見通しに明るさが乏しく、設備投資の意欲はあるものの、実際に投資に踏み切るまでには至っていない。また金属資材、特にステンレス、非鉄の生産資材、消耗品の一部が高騰しており、収益構造を圧迫しているため、景況が上向きになるほどの状態ではない。
,,▲,出版・印刷・同関連産業（役員）,受注価格や販売価格の動き,・見積時や入札時の競争が厳しく、価格の低下が従来よりも激しくなっている。特に官公需において、その傾向が強い。
,,▲,金属製品製造業（経営者）,受注量や販売量の動き,・２月は荷動きが悪く、販売の落ち込む時期であるが、特に今年は暖冬の影響で雪に関連する製品の荷動きが非常に悪くなっている。
,,×,－,－,－
"雇用
関連

(北海道)",,◎,学校［大学］（就職担当）,求人数の動き,・今月から合同企業説明会及び会社説明会が本格的にスタートした。前年度に比べて企業の採用意欲が旺盛になっており、参加企業も増えている。売手市場になったこともあり、人事担当者の説明も熱心で、参加する学生も気を引き締めて多くの企業の説明を聞いている。
,,○,－,－,－
,,□,職業安定所（職員）,求人数の動き,・新規求人数が増加したが、パート求人の増加によるものである。
,,□,職業安定所（職員）,求人数の動き,・１月の管内有効求人倍率は0.45倍であり、２か月連続して前年を上回っているが、新規求人数は前年を下回っている。
,,▲,人材派遣会社（社員）,求人数の動き,・年末から需要の高かった家電量販店からの派遣需要が減少傾向にある。春商戦に入るため、３月は増加することが見込まれるが、前年を上回ることはない模様である。事務系の派遣ニーズに陰りはみられないが、派遣を選択すること自体、企業業績が回復しているようにみえない。
,,▲,求人情報誌製作会社（編集者）,求人数の動き,・前年と比べて、多くの業種で求人数が低調である。例えば、前年は人材不足で継続掲載の多かった運輸・物流業においても、今は人材ニーズがないと答える企業が多い。コールセンター、派遣業の求人増だけが際立っている状態である。
,,▲,職業安定所（職員）,求人数の動き,・大口求人の減少もあり、新規求人数が前年比で25％程度と大幅に減少している。
,,▲,職業安定所（職員）,求人数の動き,・新規求人数が４か月連続で前年比マイナスを記録している。
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：（財）東北開発研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,－,－,－
,,○,一般小売店［書籍］（経営者）,お客様の様子,・大型商業施設内のインショップで催事販売をしたところ、他の支店で展開したときの倍の実績が出た。目新しいものには財布のひもが緩くなっている。
,,○,一般小売店［カメラ］（店長）,販売量の動き,・雪の無いためか春へ向けての動き出しが早い。旅行などに出掛ける人も多い。一眼デジタルカメラもほぼ出そろっているため、購入者も選択しやすい環境になっている。
,,○,スーパー（店長）,販売量の動き,・雪が無く道路事情が良いため、客足が夜遅くまで良い。商品の動きはすっかり春物が中心になっている。
,,○,コンビニ（経営者）,お客様の様子,・売上が前年比99％と苦戦中だが、暖冬の影響かアイス類が140％、ソフトドリンク、乳飲料なども107％と奮闘している。主力の米飯類は94％と足を引っ張っているものの、前年末からすれば明るさがみえてきた。
,,○,コンビニ（経営者）,お客様の様子,・３か月前は雪があったが現在では全く無いため、客の活動が活発になっている。
,,○,衣料品専門店（経営者）,来客数の動き,・暖冬の影響で春物衣料の動きが良い。来客数の増加に比例して買上客数も伸びている。
,,○,衣料品専門店（店長）,来客数の動き,・前年との比較では、暖冬の影響もあってフレッシュンマンが春物を求める動きが数段早くなっており、好調に推移している。
,,○,衣料品専門店（店長）,販売量の動き,・高額な物でも、良い品質で価値があると判断されれば売上につながる。
,,○,衣料品専門店（店長）,来客数の動き,・暖冬のため入学式用のスーツ購入が早まっている。また、雇用の回復により就職する人のスーツ購入が増えている。就職活動用スーツ目的の来店も増えている。
,,○,その他専門店［化粧品］（経営者）,来客数の動き,・暖冬少雪で全体的に来客数が増えている。客単価が多少下がっているものの、春物の動きが前倒しになっている。
,,○,一般レストラン（スタッフ）,単価の動き,・客は安い単価の物ばかり求めているわけではなくなってきており、景気は若干良くなっている。
,,○,都市型ホテル（経営者）,来客数の動き,・団塊世代の退職のためか、送別会の利用が前年よりわずかながら増えている。
,,○,都市型ホテル（スタッフ）,お客様の様子,・会社説明会の開催に関する問い合わせが増えた。就職状況が好転している。
,,○,テーマパーク（職員）,販売量の動き,・暖冬のため客足が伸び、売上は前年比15％の伸びであった。
,,○,観光名所（職員）,来客数の動き,・前年同月に比べて来場者が増えている。また、売店での販売状況は来場者の増加以上に伸びている。
,,□,一般小売店［茶］（経営者）,それ以外,・２月は例年客足が落ち込む時期であり、今年の落ち込み方も例年並みで変化は無い。しかし、今年は雪の被害も少なく、客の行動が活発である点を考慮すると、客足が例年並みであることはむしろ理解し難い。
,,□,一般小売店［スポーツ用品］（経営者）,来客数の動き,・当地は除雪に予算を取っている企業が結構多いが、暖冬が響き作業用の防寒具などの注文が全く無かった。
,,□,一般小売店［医薬品］（経営者）,来客数の動き,・風俗営業法の取締りが厳しくなり、当店がある繁華街へ来る人が減っている。また、暖冬で風邪薬、及び関連商品が売れず、悪い状態が続いている。
,,□,一般小売店［医薬品］（経営者）,お客様の様子,・客の買物の様子や会話からは、あまりお金を使わないようにしている様子がうかがえる。
,,□,百貨店（広報担当）,お客様の様子,・当月は冬物クリアランスセールの後で、春物の展開時期という端境期である。セール後の一服感があり、婦人服を除いて衣料品の動きが鈍い。催事関連は好調に推移しているが、季節に左右されないスーパーブランドの動きが、円安の影響もありこの時期としては良くない。全体に苦戦を強いられ、前年の売上を下回っている。
,,□,百貨店（営業担当）,お客様の様子,・全てのカテゴリーにおいて、好不調がはっきり分かれている。以前からの傾向ではあるが、ここ２、３か月は特に顕著になっている。トータルしてみれば景気動向は変わらない。
,,□,百貨店（経営者）,お客様の様子,・前月から２月上旬までは客足も多かったが、中旬以降は失速した。下旬には春物のセールを仕掛け客の反応は良かったが、月間としてとらえるとこれまでのトレンドと変わっていない。
,,□,百貨店（売場担当）,お客様の様子,・今はオケージョン用途や、新生活向けの需要が発生する時期にもかかわらず、買い足しや手持ちの物で対応する人が多い。景気は良くなってきていると言われるが、客の買物の仕方はここ１、２年はそう変わらずシビアである。
,,□,スーパー（店長）,販売量の動き,・この２、３か月は、来客数、販売量共に大きな変化が無く推移している。
,,□,コンビニ（エリア担当）,販売量の動き,・社内でも東京、神奈川、中京圏などは上向きの傾向を示しているが、この地域は前年比の数字で厳しい状況が相変わらず続いている。
,,□,コンビニ（エリア担当）,販売量の動き,・今月も暖冬の影響で、６割の店舗が前年の売上を下回っており、これまでの状況と変わらない。
,,□,家電量販店（店長）,来客数の動き,・来客数は増えているものの、単価ダウンがみられる。
,,□,家電量販店（従業員）,販売量の動き,・商品によっては売行きが良いものもあるが、ばらつきが大きく、全体的にはそれほど良くない状況が続いている。
,,□,乗用車販売店（経営者）,来客数の動き,・経験の無い少雪のため、板金修理やエンジン始動トラブルによる整備など、冬に多くみられる受注の売上が例年の３分の１程度まで落ち込んでいる。販売部門は軽自動車を中心に例年より早めに動き出している。
,,□,住関連専門店（経営者）,来客数の動き,・例年は１メートル以上ある雪が、今は全く無く、人出が多くなっている。
,,□,一般レストラン（経営者）,来客数の動き,・個人消費の冷え込みが相変わらずである。値段だけみてメニューを選ばれる傾向がまだ強く、単価がなかなか上がらない。
,,□,一般レストラン（経営者）,お客様の様子,・景気が悪い状況のまま推移している。当店の業績は変わらないが、客の話は景気が良くないものばかりである。一般の人は先行きが不透明なことから消費を抑えがちになり、飲食業はその影響が最も大きい。
,,□,観光型ホテル（経営者）,来客数の動き,・地域全体への入込客数は週末に集中し、平日は非常に厳しい。毎年利用する固定客が多く、にぎやかな割には新鮮みに欠ける。県外からの観光客が少なく活気が無い。マンネリ化を防ぐために、何か新しいイベントが必要かもしれない。なお、雪の心配が無いため日帰り客は多い。
,,□,都市型ホテル（スタッフ）,競争相手の様子,・競合ホテルが前年閉店し、結婚式ができる会場が少なくなっていたが、新たにゲストハウス（大きな結婚式場）が建設中である。現在は、客が品定めをしている時期である。
,,□,都市型ホテル（スタッフ）,販売量の動き,・受注件数は変わらないが、個々の内容は人数規模の縮小や単価の下落がある。
,,□,タクシー運転手,来客数の動き,・とにかく客が少ない。しかも短距離が主体である。
,,□,遊園地（経営者）,それ以外,・冬期休園中のため来客は無い。団体予約や問い合わせの状況は前年と変わらない。ただし、日程が後にずれている傾向になっている。
,,□,美容室（経営者）,来客数の動き,・３か月前から現在まで、来客数の前年比がマイナス８％程度で推移している。
,,▲,商店街（代表者）,販売量の動き,・初売り後のバーゲンは良い結果ではなかったが、その後も持ち直しがみられない。
,,▲,商店街（代表者）,お客様の様子,・暖冬にもかかわらず、大雪に見舞われた前年より商店街への来客数は10％弱下回っている。前年の秋ごろから数か所オープンした郊外型の大型店に客が流れている。
,,▲,百貨店（経営者）,販売量の動き,・極端な暖冬で、気温の高い日がここまで続くとさすがに冬物、特に防寒関連のファッションアイテムの伸びを欠く結果になっている。好天で催事は好調であるが全体をカバーできず、わずかに前年を下回っている。
,,▲,スーパー（経営者）,お客様の様子,・暖冬少雪により買い回りがしやすい。また、競合するディスカウントストアによる１周年記念の安値チラシ攻勢に押されている。
,,▲,スーパー（店長）,販売量の動き,・既存店では、来客数、１品単価は前年並みであるが、買上点数が前期比95％と大きく落ち込み、売上が低迷している。前年は大雪で来店頻度が低く、まとめ買いの傾向にあったが、今年は積雪が無く来店頻度が上がった分、１人当たりの買上点数が大きく低下している。
,,▲,スーパー（店長）,お客様の様子,・暖冬のため鍋物食材など冬物商材の売行きが不振で、販売数量、客単価が低下している。
,,▲,スーパー（企画担当）,販売量の動き,・営業時間の拡大、及び改装により来客数は増えているものの、競合店の増加によって店の使い分けが進み、客１人当たりの買上点数が減少している。
,,▲,家電量販店（店長）,販売量の動き,・暖冬の影響に加え、液晶テレビの動きも悪くなっている。地区全体をみても動きが悪く、競合各社も苦戦を強いられている。
,,▲,乗用車販売店（経営者）,販売量の動き,・新車、中古車共に来客数が減少している。商談は長期化しているとともに、内容的にも値引き要求が厳しくなっている。受注、販売共に前年を下回る。
,,▲,乗用車販売店（従業員）,単価の動き,・新車販売量は前年とほとんど変わらないが、サービス部門の収益が軒並み前年実績を下回っている。暖冬による冬物商材の売行き不振が大きく響いた。
,,▲,その他専門店［酒］（営業担当）,販売量の動き,・１月の業績は例年と比較しても悪くなかったが、２月に入り再び低調になっている。２月は通常月より営業日が少ないことも影響している可能性はあるが、いずれにしても後退感がある。
,,▲,高級レストラン（支配人）,来客数の動き,・売上、来客数、客単価、いずれも前年を下回っている。予約状況も芳しくない。
,,▲,観光型旅館（経営者）,来客数の動き,・12、１月は前年比で来客数、売上共にアップしたが、２月に入り再び右下がりの傾向になっている。３月以降も休前日へ予約が集中し、平日は全く予約が入らない状況である。
,,▲,都市型ホテル（スタッフ）,販売量の動き,・一般宴会、婚礼、レストラン、宿泊、全ての部門で売上が大幅に落ち込んでいる。暖冬で客足を期待していただけに意外な結果である。
,,▲,観光名所（職員）,来客数の動き,・暖冬の影響で雪関連イベントの入場者数が近年になく少なく、売上も非常に厳しい状況である。
,,▲,その他サービス［自動車整備業］（経営者）,販売量の動き,・暖冬少雪により、除雪関係の仕事が激減した。消費も減少している。
,,▲,住宅販売会社（従業員）,販売量の動き,・全体的に受注までの時間が掛かり、見込みよりも１～２か月は多くの時間を費やしている。客は金利動向の変化にも緊迫感が無いようである。
,,×,商店街（代表者）,来客数の動き,・企業、一般にかかわらず来客数が大幅に減少した。現在が消費の底なのか見極めていきたい。
,,×,スーパー（経営者）,販売量の動き,・来客数は伸びているものの、競争激化と相場が低位に推移していることにより、生鮮食料品の売上が良くない。１品単価、客単価も下落している。
,,×,スーパー（店長）,競争相手の様子,・最大の競合店が閉店してから１年が経過し、その影響が無くなった前年同月と比較すると、今月の売上は90％台の前半となっており、一時期は集中した客が他店に分散している状況が顕著である。また、異常気象により冬物商材が売れていない。
,,×,コンビニ（経営者）,販売量の動き,・売上が前年比7.73％ダウン、前月比でも2.52％ダウンしている。来客数も5.79％ダウンするなど大変悪い状況になっている。
,,×,コンビニ（経営者）,競争相手の様子,・近隣に食品スーパーが開店した。これまではスーパーの代わりに利用していた客もいたが、多くが流れた。
,,×,衣料品専門店（経営者）,販売量の動き,・販売量の動きが悪く、来客数も少ない。
,,×,自動車備品販売店（経営者）,販売量の動き,・暖冬の影響で板金業者からの外注が激減した。また、建機会社からの外注も激減している。
,,×,住関連専門店（経営者）,競争相手の様子,・業界大手が販売網の拡大路線をとり競争が激しくなっている。当店のような零細商店にまで影響が及び、来客数が激減している。資金力が無いところは淘汰されざるを得ない。
,,×,その他専門店［呉服］（経営者）,来客数の動き,・客の高齢化が進んでおり、なかなか店まで出て来られないようになっている。
,,×,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・暖冬で雪が少なく除雪に関する予算が使われなかったことで、市内、及び県内での消費が非常に少なかった。
,,×,その他専門店［ガソリンスタンド］（営業担当）,単価の動き,・暖冬により販売数量が伸びないため販売単価も下落し、粗利益の減少が激しくなっている。販売数量と単価の落ち込みがダブルで収益を圧迫している。資産をつぎ込んで商売を継続している状況である。
,,×,旅行代理店（従業員）,来客数の動き,・人の移動が多い時期ということもあるが、来客数、及び問い合わせ件数が落ち込んでおり、厳しい状態になっている。また、少しでも安く仕上げたいという客が大半を占めている。
,,×,タクシー運転手,お客様の様子,・乗客が少ない。また、タクシーチケットの利用者も少ない。客は仕事が遅くなっても公共交通機関を利用して帰宅している様子である。
"企業
動向
関連

(東北)",,◎,＊,＊,＊
,,○,農林水産業（従業者）,受注価格や販売価格の動き,・前年１年間のりんご、桃などの果樹の収穫は前年比の９割程度であったが、販売価格が３割高であったため、収益的にはまずまずであった。
,,○,食料品製造業（総務担当）,受注量や販売量の動き,・イベント企画や新製品の投入で、受注は前年比数％伸びている。
,,○,木材木製品製造業（経営者）,受注価格や販売価格の動き,・住宅部材の受注が堅調であり、販売単価も改善されてきている。
,,○,通信業（営業担当）,取引先の様子,・年度末ということで予算消化のための動きもあるが、全体的に投資に対して意欲的な様子がある。
,,○,広告業協会（役員）,取引先の様子,・郊外型ショッピングセンター、都心部の専門店など出店が相次ぎ、広告業界はにぎわっている。しかし、競合が激しいため利益は薄い。マスメディアはセールスプロモーション部門の出稿が圧倒的に多い。
,,○,公認会計士,受注量や販売量の動き,・製造業は好調が続いており、低迷が続いていた都市型ホテルでも宴会部門が上向きに転じる気配がみられる。
,,○,その他企業［企画業］（経営者）,取引先の様子,・取引先である住宅会社（数社）の受注状況が上向きになっている。
,,□,食料品製造業（経営者）,受注量や販売量の動き,・牛タンの原料価格の相場が下がらない。アメリカでのＢＳＥ発生前と比べて、価格は高く、品質は劣る状態が続いている。
,,□,出版・印刷・同関連産業（経理担当）,受注量や販売量の動き,・売上高が横ばいで推移している。受注価格は低下している。
,,□,一般機械器具製造業（経理担当）,受注量や販売量の動き,・自動車部品は輸出を含め引き続き好調である。携帯電話用の部品については売上が大幅に減少している。
,,□,電気機械器具製造業（企画担当）,受注価格や販売価格の動き,・主力商品である半導体の価格は下降気味だが、経営努力でカバーできる範囲内であり、変わらない。
,,□,建設業（経営者）,受注価格や販売価格の動き,・受注価格はあまり変わらないが、資材の値上がりが続き、利益が減少傾向にある。
,,□,輸送業（従業員）,取引先の様子,・全体的に横ばい傾向である。衣類関連は好調を継続している。
,,□,通信業（営業担当）,取引先の様子,・法人は全体的に景気上向き感があるためか、値引きの要求は変わらないながらも、年度末での駆け込み発注がみられ受注量は増加傾向であり、差し引きゼロというところである。
,,□,金融業（営業担当）,取引先の様子,・暖冬の影響でスキー場、除雪関連業の業況は悪かったが、ゴルフ場、雪が無く作業がはかどった建設業などは良好だった。
,,□,広告代理店（従業員）,受注価格や販売価格の動き,・物件数、売上高は変わりないが、粗利益が減少している。つまり、クライアントは発注額を変えないで内容を充実させている。
,,□,コピーサービス業（経営者）,受注量や販売量の動き,・受注量、販売量共に前年を下回っている。２月は需要期であるにもかかわらず動きが悪いため、３月の最需要期に不安を残す結果となっている。
,,□,その他非製造業［飲食料品卸売業］（経営者）,受注量や販売量の動き,・依然として県内集荷数は前年比微減が続いている。一方、首都圏への出荷は好調が続いている。
,,▲,繊維工業（総務担当）,競争相手の様子,・当月、同産地のメーカー１社が廃業を決めた。受注価格の低迷、暖冬による衣料品消費の低迷に見切りを付けたものである。
,,▲,電気機械器具製造業（経営者）,取引先の様子,・年度末を控え、設備関連の受注は動きが悪くなっている。自動車関連はフル操業だが、それ以外の加工業は低調になっている。
,,▲,輸送業（経営者）,受注価格や販売価格の動き,・主要荷主から強力な値下げ要請があり、受け入れざるを得ない状況になっている。
,,▲,金融業（融資担当）,取引先の様子,・取引先との会話からは、受注減、売上減などの話しか聞かれない。
,,▲,新聞販売店［広告］（店主）,受注量や販売量の動き,・チラシ折り込みの件数が横ばいからやや減少に転じた。特に地元企業は依頼件数が少ない上に部数、回数も少ない。
,,▲,経営コンサルタント,取引先の様子,・あるホームセンターでは家庭用除雪機を大量に仕入れたが、暖冬のために売れず、資金繰りに影響している。
,,▲,その他非製造業［飲食料品卸売業］（経営者）,受注量や販売量の動き,・暖冬の影響で冬物商材が例年の７～８割程度しか動かない状況で、大変困っている。
,,×,＊,＊,＊
"雇用
関連

(東北)",,◎,人材派遣会社（社員）,求人数の動き,・前年比の求人広告の売上が1.5倍と増えている。
,,○,人材派遣会社（社員）,雇用形態の様子,・社員補充などによる派遣の注文が年度末を控え集中しており、３か月前と比較してやや良くなっている。
,,○,人材派遣会社（社員）,求人数の動き,・派遣社員の引き合いが堅調である。新規案件と従来からの取引案件の双方とも堅調で底堅い。春以降の新規案件も出始めている。
,,○,職業安定所（職員）,求職者数の動き,・暖冬の影響もあり、新規求職者数が２か月連続で前年同月を上回った。転職のチャンスととらえている在職求職者が増加しているということは、雇用環境が好転していると感じているためである。
,,○,職業安定所（職員）,求人数の動き,・今月の新規求人数は前年同月並の数字になりそうであり、若干景気が回復してきている。
,,□,職業安定所（職員）,求人数の動き,・新規求人数が一般、常用共に前年比で減少した。これまでの増加傾向が鈍化したため、景気が良くなっているとの判断はしにくい状況になった。新規求職者数は減少傾向が続いている。
,,▲,人材派遣会社（社員）,求職者数の動き,・人材不足のため１人に複数の仕事紹介が集中している状況であり、速やかに企業ニーズにマッチするための人材確保が依然として課題である。
,,▲,新聞社［求人広告］（担当者）,求人数の動き,・求人広告件数が３か月前に比べて約30％減少している。前年同月比でも約21％落ちている。
