,,□,タクシー運転手,来客数の動き,・１～２月とまずまずの来客数であったが、３月は減少しており、３か月全体では変化がみられない。
,,□,パチンコ店（役員）,お客様の様子,・消費税増税前の駆け込み需要を含めても消費動向はそれほど変わっていない。
,,□,美容室（経営者）,販売量の動き,・店内での販売商品に関して、多少の駆け込み需要はあったが、３月の総売上は前年とほぼ変わらなかった。３か月前と比較しても、多少は売上が増加しているが、時期的な変動の範囲とみられる。
,,□,住宅販売会社（経営者）,販売量の動き,・高額品の駆け込み需要も一段落してきている。
,,□,住宅販売会社（従業員）,競争相手の様子,・少しずつではあるが、売行きの良い分譲マンションと売行きの悪い分譲マンションに二極化しつつある。駆け込み需要が終わりつつあるなかで、客の選別が厳しくなってきている。
,,▲,商店街（代表者）,お客様の様子,・中旬の大雪や入学・卒業、転勤による交際費の増加など、消費にマイナスの影響をもたらす要因がいくつかあるが、高齢者が主体の商店街では、消費税に対するアレルギーが買い控えを起こしており、そのことが最大の要因となっている。
,,▲,一般小売店［土産］（役員）,来客数の動き,・消費税増税前の駆け込み需要の影響もあり、来場者が前年の同時期と比べて多くなっている。
,,▲,衣料品専門店（経営者）,お客様の様子,・３月は暴風雪警報が２週にわたり２度あった影響で商店街の客足が遠のいた。消費税増税の影響は当店では少ないが、各家庭では光熱費や生活品の消費を抑制しているようである。
,,▲,乗用車販売店（従業員）,単価の動き,・受注残の登録もあり、表面上の数字は良いが、来客数は前年比70％程度と落ち込んだ。
,,▲,乗用車販売店（営業担当）,販売量の動き,・サービス部門や中古車の受注、売上は、引き続き消費税増税前の駆け込み需要がみられるなど、変化はないが、新車の受注が想定したよりも急激に落ち込んできている。新車の駆け込み需要のピークは１月であり、３月に入ってからは来客数も少なく、４月以降が非常に心配な状況である。
,,▲,高級レストラン（スタッフ）,お客様の様子,・売上は前年を下回ったが、来客数は低価格ランチを中心に増えて前年並みとなった。来客数が増えた理由は、はっきりとは分からないが、駆け込み需要で外出ついでの外食が増えたことなどが考えられる。地方の飲食店では、価格が安めの送別会などがよく入っているようだが、たとえ売上が増加していたとしても、食材価格の高騰で利益を落としていることが少なくない。札幌市内のホテルでは、夕食のフードメニューをなくしたり、土曜日の営業を取りやめるなどして、形態を変更するレストランもみられる。
,,▲,一般レストラン（スタッフ）,販売量の動き,・食材の仕入価格の高騰で一部のメニューを値上げしたところ、来客数が前年より10％ほど落ち込んだ。
,,▲,観光型ホテル（経営者）,来客数の動き,・３月の来客数は例年並みとなっており、悪い状況ではないが、物価高の影響で採算が悪化している。
,,▲,旅行代理店（従業員）,販売量の動き,・３月は消費税増税を前にして、個人需要の拡大があり、個人向けの航空券の手配が前年を上回る傾向となっているが、その一方で４月前半の予約の動きが鈍い。
,,▲,旅行代理店（従業員）,単価の動き,・予約の際、一番安い商品を希望する客や、予約せずに料金だけ知りたいという客の来店が増えている。
,,×,乗用車販売店（従業員）,販売量の動き,・駆け込み需要が落ち着いてきている。
"企業
動向
関連

(北海道)",,◎,－,－,－
,,○,食料品製造業（経営者）,それ以外,・消費税増税前の駆け込み需要がみられる。
,,○,建設業（従業員）,受注量や販売量の動き,・消費税増税対策として、前年の秋に契約した大型建築工事の実質的な着工時期を迎え、労務者や建設機械がフル稼働し始めている。
,,○,金融業（企画担当）,それ以外,・多くの業種で駆け込み需要が顕著である。家電・乗用車など高額商品のほかに、食料品、日用品なども売行きが目立ってきた。一方で、建設関連での技能者不足、流通関連でのドライバー不足などのマイナス要因もみられる。
,,○,コピーサービス業（従業員）,取引先の様子,・取引先の決算状況が非常に良い。先行投資や消費税増税による駆け込み需要の影響を考慮しても良くなっている。
,,□,食料品製造業（役員）,受注量や販売量の動き,・消費税増税前であるが、特に需要が増えることもなく、前年と変わらない受注状況である。
,,□,輸送業（営業担当）,取引先の様子,・引っ越しシーズンの到来であるが、今年は集配トラック及び作業員の手配が難しく、客に断るケースが出ている。４月に入ってからの荷物移動も発生している。
,,□,輸送業（支店長）,受注量や販売量の動き,・年度末となり、決算見込みがみえてきたなかで、次年度の中期計画に大きなぶれも出てきていない。
,,□,司法書士,取引先の様子,・消費税増税前の駆け込み需要により、中古建物の不動産売買の取引量が多い傾向にあるが、一方で新築建物の取引量が少なく、全体的には景気が上向いているわけではない。
,,□,その他サービス業［建設機械リース］（支店長）,受注量や販売量の動き,・消費税増税による前倒し受注がみられるが、景気の底上げ感はない。
,,□,その他非製造業［鋼材卸売］（役員）,受注量や販売量の動き,・相次ぐ値上げの影響による駆け込み需要を期待していたが、商材の品薄状態が続いていたことで、目立つような大量の駆け込み需要はみられなかった。
,,▲,家具製造業（経営者）,受注量や販売量の動き,・消費税増税にともなう小売店を中心とする駆け込み需要が一巡した。住宅関連についての駆け込み需要はすでに終了している。
,,▲,通信業（営業担当）,取引先の様子,・３か月前と比較して、受注量と問い合わせ件数が大きく減少している。
,,▲,司法書士,取引先の様子,・消費税増税の影響やガソリンに対する地球温暖化対策税等で物流コストが増大している。また、物価も上昇しており、景気が良くなる要素はない。
,,×,－,－,－
"雇用
関連

(北海道)",,◎,－,－,－
,,○,人材派遣会社（社員）,求職者数の動き,・求人が増えている一方で、求職者が減っている。
,,○,求人情報誌製作会社（編集者）,求人数の動き,・直接、恩恵を受けているような話までは聞こえてこないが、現政権の経済対策の効果が出てきている。求人数が前年比110％を上回る状況が続いている。
,,○,求人情報誌製作会社（編集者）,求人数の動き,・求人にも駆け込み需要があるのか、３月に入り求人件数が一段増加した。また、企業の正社員化ニーズが高まっており、正社員求人が増加している。人手不足は深刻化しているが、在職者の転職希望が増加しており、採用に結びつくケースも多くなっている。
,,○,職業安定所（職員）,求人数の動き,・新規求人数は前年から9.0％増加し、49か月連続で前年を上回った。月間有効求人数も前年から13.9％増加し、49か月連続で前年を上回った。
,,○,職業安定所（職員）,求人数の動き,・求人の増加傾向が続いている。ただし、求人数の増加は、パート求人の増加が押し上げている傾向が強く、そのことが懸念材料となっている。
,,○,職業安定所（職員）,求人数の動き,・人手不足から産業全体的に求人数が増えている。企業の採用意欲が高まっていることが要因となっている。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・業務内容や企業規模に関係なく、求職者の絶対数の不足により、求人広告のリピートが増加していることが懸念材料となっている。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・全体の求人数は前年をやや上回る程度であり、例年どおりの傾向で推移している。
,,□,新聞社［求人広告］（担当者）,求人数の動き,・募集広告の売上は前年比107.7％と堅調な伸びを示している。上位５業種の顔ぶれは変わらないが、３月は派遣、医療系の求人伸びが30～40％と高くなっている。
,,□,職業安定所（職員）,雇用形態の様子,・２月の新規求人数は前年を8.7％下回った。新規求職者数は前年を9.1％下回った。月間有効求人倍率は0.88倍となり、前年の0.76倍を0.12ポイント上回った。しかし、新規求人数のうち正社員求人の占める割合は43.8％と高く、求人者と求職者との間における職種や労働条件のミスマッチも少なくないことから、依然として厳しい状況にある。
,,▲,学校［大学］（就職担当）,周辺企業の様子,・消費税増税前の駆け込み需要も終わった気配があり、景気の不透明さが感じられる。
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,商店街（代表者）,お客様の様子,・今月は天候不順で始めはどうなることかと心配であったが、４月からの消費税増税による駆け込み需要のこともあり、後半の追い込みは予想以上で、近年にない良い数字を記録している。
,,◎,百貨店（売場主任）,販売量の動き,・消費税増税前のまとめ買いが化粧品、日用品でほぼ１か月続いている。また、直前の駆け込み購入も月半ばごろから急激に増えている。客は増税前と後のメリットを考え、計画的に慎重に購入に至っている人が多い。
,,◎,百貨店（営業担当）,販売量の動き,・消費税増税前の駆け込み需要が売上を大きく伸ばしている。月前半は時計、宝飾、ブランド品など高額商品の動きが顕著であったが、後半にかけては生活必需品、特に化粧品の売上が増え、最終盤では衣料品にも動きが出てきている。
,,◎,百貨店（買付担当）,販売量の動き,・今月までは消費税増税前の駆け込み需要の効果が大きくなっている。
,,◎,百貨店（売場担当）,それ以外,・３月という季節柄、百貨店ではオケージョンが強いが、前半は降雪量が少なく暖かかったため、早くからピークがきていた。中旬から後半にかけては、４月の消費税増税の影響もあり、重衣料のコートなど高額商品の動きが良くなっている。顧客心理として、４、５月に購入を予定しているものは３月中に買おうというのは当然で、駆け込み需要が多く見受けられる。
,,◎,百貨店（経営者）,販売量の動き,・高額商品の好調さは３月に入り拍車が掛かった。また、必需品となる化粧品、スーツ、肌着などが大幅増となっている。来客数の伸び以上に売上が伸びていることから、１人当たりの購買点数が増えている。売上の伸び率は前回の増税前とほぼ同じとなっている。
,,◎,スーパー（店長）,販売量の動き,・消費税増税前の駆け込み需要で、景気が良くなっている。
,,◎,衣料品専門店（店長）,来客数の動き,・消費税増税前の特需で、礼服やスーツを早めに買っておこうという客が増加している。それと一緒に、４月から新入学、新入社員となる客の需要も早まっている。
,,◎,家電量販店（店長）,販売量の動き,・消費税増税前の駆け込み需要が見られる。
,,◎,家電量販店（店長）,単価の動き,・消費税増税前の駆け込み需要でテレビの売上は前年比140％となった。パソコン周辺といわれているプリンタやデジタルカメラは前年とほぼ同等、パソコン本体はウィンドウズＸＰ問題によるパソコン切替えの需要が旺盛で180％となっている。また、白物家電といわれている冷蔵庫も120％以上、洗濯機も190％。小型の調理家電が155～160％。エアコンも185％となっている。駆け込み需要で、単価の高いものが売れている。
,,◎,住関連専門店（経営者）,販売量の動き,・消費税率が上がる前に買っておこうという客が多く見られる。
,,○,商店街（代表者）,来客数の動き,・商店街には高単価の商店や専門店等が少ないので、消費税増税の影響はあまりない。しかし、商店街に存在する百貨店については、消費税増税前の駆け込み需要があるようである。
,,○,商店街（代表者）,お客様の様子,・３月１日より商店街で利用できる１割得な商品券を発売したが、消費税率引上げを見越して売行きは順調で、例年より大分早く完売している。消費者がこの商品券を利用して、食料品や生活必需品を中心に先買いする様子が目立ち、商店街への来街者も例年より多く、にぎわっている。
,,○,一般小売店［酒］（経営者）,販売量の動き,・３月３日に発売した限定販売の酒が好調であった。
,,○,一般小売店［医薬品］（経営者）,販売量の動き,・消費税増税前の駆け込み需要が増え、売上、来客数、客単価のいずれも上向きになっている。ただ、そのことを差し引いても順調に伸びている。
,,○,一般小売店［カメラ］（店長）,販売量の動き,・新型高級機種の発売により高額商品の動きが好調であることに加え、駆け込み需要もあり好調である。
,,○,百貨店（総務担当）,単価の動き,・高額商品、特に時計、宝飾、装飾雑貨、そういったものの動きが非常に良い。また、販売量についても前年を上回る推移となっており、消費税増税前の駆け込み需要の影響が見られる。
,,○,百貨店（営業担当）,来客数の動き,・消費税増税前ということもあり、化粧品や実用衣料、寝具、家庭用品に動きが見られる。
,,○,スーパー（経営者）,お客様の様子,・消費税率引上げ前の駆け込み需要が発生しており、消費を押し上げている。
,,○,スーパー（店長）,販売量の動き,・４月からの消費税増税を前に、加工品など消費期限が長い商品や家庭用品、消耗品などの駆け込み需要が目立ってきている。
,,○,スーパー（店長）,販売量の動き,・消費税増税前の駆け込み需要でストックできる商品の販売数が伸長している。
,,○,スーパー（営業担当）,販売量の動き,・消費税増税直前で買い置きのきく加工食品、酒、たばこ、雑貨の動きが良いが、それだけではなく生鮮食品の動きも良くなっている。
,,○,スーパー（営業担当）,販売量の動き,・消費税増税前のまとめ買い需要が一般食品、菓子、酒類、米、し好品、家庭用品、衣料などを中心に大きくなっている。来客数、売上共に前年を上回っているが、売上の伸びについては、１人当たりの買上点数の増加が寄与している。
,,○,コンビニ（エリア担当）,単価の動き,・消費税増税を控え、たばこを中心としたまとめ買いが全体数値を押し上げている状況である。
,,○,コンビニ（エリア担当）,単価の動き,・消費税増税前の駆け込み需要、特にたばこの販売増加により単価が向上している。
,,○,コンビニ（店長）,競争相手の様子,・近くの競合店が閉店したため、売上が増加している。また、消費税増税前の駆け込み需要なのか、たばこの販売数が大きく伸びている。
,,○,衣料品専門店（経営者）,販売量の動き,・３月は消費税増税前の駆け込み需要が多く、順調に推移している。
,,○,衣料品専門店（経営者）,来客数の動き,・例年より比較的気候に恵まれているためか、消費税増税前であるためか、商店街を歩く人が多いようである。
,,○,衣料品専門店（店長）,来客数の動き,・フレッシャーズ商戦で特にレディースが好調に推移している。また、消費税増税前の駆け込み需要で、来客数が前年比３～５％増加している。
,,○,住関連専門店（経営者）,販売量の動き,・売上は増加傾向にあるが、消費税増税前の駆け込み需要の要素が大きい。
,,○,住関連専門店（経営者）,販売量の動き,・消費税増税直前だが、ようやく耐久消費財に目が向けられ、客が購入に来ており単価が上がっている。
,,○,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・年度末需要と消費税増税前の駆け込み需要が結構ある。伝票だけ先にという要望もかなりあり、断るのに大変であった。しかし、増税前の駆け込み需要による売上増なので、景気が良いということとは少し違う。
,,○,その他小売［ショッピングセンター］（統括）,単価の動き,・前月に引き続き、高単価品の売行きが売上をけん引している。来客数は微減であるが、客単価は上昇基調にある。家具、インテリア用品、アクセサリーのまとめ買いが著しい。また、紳士スーツの売上も堅調である。保存期間の長い食品、洗剤、トイレットペーパー、医薬部外品のまとめ買いも多く見られる。
,,○,一般レストラン（経営者）,単価の動き,・客が以前より高いメニューを選んでくれるようになっており、客単価が上がっている。
,,○,観光型ホテル（経営者）,来客数の動き,・送別会などの団体客は以前よりも少なくなったが、県外からの家族旅行客が大変目立っており、入込数は震災前の状況まで回復しつつある。
,,○,観光名所（職員）,単価の動き,・消費税増税前の駆け込み需要なのか、普段よりも１品多く買い求める客が多いようである。３か月前よりは良くなっている。
,,○,美容室（経営者）,それ以外,・消費税増税前の駆け込み需要があり、景気は良くなっている。しかし、これは一時的なことである。
,,○,その他サービス［自動車整備業］（経営者）,販売量の動き,・今月は明らかに消費税増税前の駆け込み需要が見られ、売上が通常月の２倍となっている。
,,○,その他住宅［リフォーム］（従業員）,来客数の動き,・受付件数はここ３か月で最も良くなっている。
,,□,商店街（代表者）,販売量の動き,・時折冬のぶり返しの天候に客足が厳しくなることもあったが、暖かさに後押しされ、来街客は徐々に増加してきている。消費税増税前の駆け込み需要も大型店や高額商品を扱う店では顕著のようである。ただ、この駆け込み需要も商店街全体でみられるわけではない。
,,□,商店街（代表者）,来客数の動き,・購買の仕方が細かい。消費税増税前の駆け込み需要も見られない。
,,□,一般小売店［医薬品］（経営者）,来客数の動き,・今月の販売額は３か月前比、前年比のいずれも上回る見込みである。しかし、来客数はむしろやや悪くなっている。売上が上がっているのは、通常は１か月分のところ３か月分購入するといった具合で、一部の常連客がまとめ買いをしているためである。総合的にみると景気は変わっていない。
,,□,一般小売店［寝具］（経営者）,販売量の動き,・消費税増税前の駆け込み需要もなく、買い控えが続いている。
,,□,百貨店（経営者）,来客数の動き,・来客数は12月は前年並み、１～２月は前年を上回ったものの、短期的な催事の影響であった。大きなサイクルとして確実に来客数が増加する傾向にあるとまではいえない。
,,□,スーパー（経営者）,お客様の様子,・消費税増税前の駆け込み需要がある。ただし、来客数は前年並みである。
,,□,スーパー（経営者）,単価の動き,・３月は前回の消費税増税時ほどの動きはないものの、それでも前年比は伸びている。ただ、買上点数も来客数も前年比横ばいで、まとめ買いなどの１品単価の上昇による消費の傾向は変わっていない。
,,□,スーパー（店長）,来客数の動き,・消費税増税前の駆け込み需要は順調だが、買い置きできない商品の動きはほとんど変わらない。
,,□,コンビニ（エリア担当）,競争相手の様子,・競争店の出店が多くなっている。
,,□,コンビニ（エリア担当）,販売量の動き,・今月は食料品の動きが良い。消費税増税に伴う駆け込み需要が考えられる。
,,□,コンビニ（店長）,お客様の様子,・来月から消費税率が８％に上がるということで、今月はたばこを中心に若干ではあるが上向いている。しかし、大きな流れとしてはデフレに向かっているという雰囲気は変わらない。
,,□,コンビニ（店長）,単価の動き,・売上は消費税増税前で若干伸びている。
,,□,衣料品専門店（経営者）,来客数の動き,・月の後半に若干の駆け込み需要が見られたが、期待したほどではなく、売上を押し上げるまでには至っていない。
,,□,衣料品専門店（総務担当）,販売量の動き,・消費税増税前の駆け込み需要も少なく、販売数量も客単価も伸びていない。
,,□,乗用車販売店（経営者）,販売量の動き,・消費税増税前の駆け込み需要で販売好調が続いている。
,,□,乗用車販売店（経営者）,お客様の様子,・車販、車検共に、消費税増税前の駆け込み需要が若干ある。
,,□,乗用車販売店（従業員）,販売量の動き,・消費税増税前の駆け込み需要が見られる。
,,□,乗用車販売店（従業員）,お客様の様子,・土日の新規客の来店がかなり減少している。
,,□,自動車備品販売店（経営者）,販売量の動き,・業界の繁忙期のため前月よりはものが動いているが、前年、前々年と比べると動きは非常に悪い。
,,□,その他専門店［酒］（経営者）,販売量の動き,・消費税増税前の駆け込み需要などで動きは良いが、４月にその反動があると想定されるので３～４月合計では前年と変わらないとみられる。それでも前年並みが見込めそうな状況は、ここ数年の状況からすると少し動きが良いといえる。ただし、売れ筋商品とその他では非常に格差がある。
,,□,その他専門店［パソコン］（経営者）,販売量の動き,・消費税増税の影響もあって、数か月前よりは受注は多くなっているが、商品の供給や施工の人手が手配できず、売上が思うように伸びていない状況である。
,,□,その他専門店［ガソリンスタンド］（営業担当）,お客様の様子,・消費税増税を控えて、販売量が月末に向けて増えてきている。石油製品であるため買いだめが難しく、販売量の大幅な増加は困難であるが、ガソリン、灯油、重油のタンク単位の購入が増えてきている。ただし、冬場の需要期が過ぎているため、今あるタンクなどへの在庫の買い増しがほとんどである。ガソリンスタンドでは、タイヤ関連商品の買い急ぎの動きが出てきている。総じて、駆け込み需要があるが目立ったほどの動きではない。
,,□,一般レストラン（経営者）,来客数の動き,・例年３月は歓送迎会である程度は忙しいが、忙しいときと暇なときの差があり、全体的にはあまり良くはない。
,,□,一般レストラン（経営者）,お客様の様子,・今月は駆け込み需要とみられる動きもあり、月末にかけては比較的動きが良くなっている。
,,□,一般レストラン（経営者）,お客様の様子,・飲食店は歓送迎会のシーズンに入っており、団体客の予約は増えているが、フリー客の来客数は少なくなっている。消費税増税に備え無駄なぜいたくな消費を抑える傾向が若干出てきている。
,,□,観光型旅館（経営者）,来客数の動き,・１、２月は前年より売上が減少、３月は前年並みである。低調路線の傾向は変わらない。
,,□,観光型旅館（スタッフ）,単価の動き,・販売量に売上が付いてこない状況が続いている。単価を下げることで何とか販売量は目標をクリアしたが、売上がクリアできない。販売量が増えることで経費は増加しており、目標より更に上の売上を確保しなければ利益確保が難しいが、販売量の増加には限界があり厳しい。
,,□,都市型ホテル（スタッフ）,お客様の様子,・卒業や引越しなどがあり、12月同様、季節需要が見込める時期であり、12月と同じような状況になっている。
,,□,都市型ホテル（スタッフ）,来客数の動き,・３月半ばまでは前月に引き続きホテルレストランの動きは悪かったものの、後半に入ると４月を控え最後のぜいたくとみられる動きがあり、来客数は増加し、客単価も上昇している。デリカ部門については利用者数、客単価共に前月に引き続き好調をキープしている。
,,□,都市型ホテル（スタッフ）,来客数の動き,・宿泊部門は学会及び人気グループの公演が当地で開催され、それに伴う県内外からの宿泊客で満室日が続き、久々に予算を達成する見込みである。ただ、ビジネス客は減少傾向にある。
,,□,旅行代理店（従業員）,お客様の様子,・新年度以降の顧客動向や購買傾向に鈍化の様子が若干見られる。
,,□,タクシー運転手,単価の動き,・乗り控えが目立ってきている。
,,□,タクシー運転手,来客数の動き,・客から消費税増税の話が数多く出るなど、消費税を懸念している様子が見られる。
,,□,通信会社（営業担当）,お客様の様子,・３月の決算期を迎える企業と商談していると、前年より伸び率が低下している企業が多く、利益を確保できないとの声を聞く。東南アジア等、海外に輸出をしている企業は伸びているが、国内営業をしている企業は相変わらず厳しいようである。
,,□,通信会社（営業担当）,お客様の様子,・３か月前と比べても、客の状況に大きな変化はうかがえない。
,,□,通信会社（営業担当）,お客様の様子,・顧客の設備投資意欲に変化がうかがえない。
