,,□,タクシー運転手,来客数の動き,・観光面では、貸切バスの問い合わせはあるものの、タクシーやハイヤーの実績は前年並みにとどまっている。ただ、バス事業者に尋ねたところ、問い合わせがあるものの、ドライバー不足で受け入れできない現状であり、実績が伸びているわけではないとのことであった。
,,□,タクシー運転手,販売量の動き,・当社の社員の高齢化にともない、社員の減少が続いている一方で、他産業での雇用が増えているため、新入社員を確保できていない状況にある。賃金を上げるなど、雇用条件を改善できるような要素もないため、人員減による収入の減少が続いている。
,,□,通信会社（企画担当）,販売量の動き,・道内の都市部、地方を問わず、店舗への来客数が前年に比べて少なく、特に平日の昼間が閑散としていることで販売機会を失っている。
,,□,美容室（経営者）,来客数の動き,・引き続き売上が前年を３％程度上回る状況が続いている。ここ３か月、売上が安定しているため、変わらない状況にある。
,,▲,商店街（代表者）,お客様の様子,・天候不順で例年より気温が低く、初夏らしい季節の変わりを感じられないため、夏物が不振である。肌の露出がないので、腕時計やアクセサリーの売上も不振であり、特に高額商材が厳しい状況である。
,,▲,一般小売店［土産］（経営者）,来客数の動き,・天候不順の影響もあるのかもしれないが、初夏を迎えて増えてくるはずの日本人観光客が本当に少なく、どの店もなぜだろうと首をかしげている。売上は前年比98％とまずまずだったが、ムードの悪さが気がかりである。
,,▲,スーパー（店長）,販売量の動き,・前月までは販売量も来客数も少しずつ上向きになってきていたため、景気回復の兆候ととらえていたが、６月に限っては販売量が前年比81％と非常に悪かった。
,,▲,スーパー（役員）,来客数の動き,・駅前に大型店の出店があったことで、当地区のチラシ競争が激しさを増し、来客数が分散している。地域の景気が悪化しているわけでもないが、しばらくは当該店舗の来客数は今まで以上に減少することになる。客単価が前年を２～５％程度上回っている一方で、買上率や来客数がやや落ち込んでいることから、売上は前年から１％強落ち込んでいる。
,,▲,コンビニ（エリア担当）,来客数の動き,・ロシア200海里内でのサケ・マス漁の出漁遅れや漁獲割当量が前年の３割に減少していることに加えて、来年以降のサケ・マス漁自体が中止となる見込みであることから、心理的にも買い控えがみられ、来客数や客単価の落ち込みが大きい。また、天候不順の影響により農家の牧草刈作業の中止が続いていることも影響している。
,,▲,衣料品専門店（店員）,来客数の動き,・出店している施設内の来客数が少ない。
,,▲,旅行代理店（従業員）,来客数の動き,・長引く円安、客の欧州離れ、ＭＥＲＳ（中東呼吸器症候群）による風評などにより、海外旅行の申込客が明らかに減少しており、景気が悪い方向に向かっている感が否めない。
,,▲,住宅販売会社（役員）,来客数の動き,・分譲マンションのモデルルームへの来客数がやや減少傾向にある。
,,×,百貨店（売場主任）,来客数の動き,・６月に入り、天候不順が続いていることで、紳士物、婦人物とも、衣料品の動きが厳しく、売上が前年比93％となっている。夏物のセールも前年は６月下旬から始まったが、今年は７月からのスタートに変更されたため、下旬の売上が今一つ伸び悩んでいる。６月から立ち上がったお中元は前年並みで推移している。
,,×,タクシー運転手,販売量の動き,・タクシーの運行本数が前年を下回る状態が続いている。特に昼間の乗客の減少が著しい。客の消費マインドは、購入対象の商材によって大きな差があり、生活費の倹約を感じる。
"企業
動向
関連

(北海道)",,◎,家具製造業（経営者）,受注量や販売量の動き,・首都圏の好況にけん引される形で都市部の景気が良くなりつつある。
,,○,その他非製造業［鋼材卸売］（役員）,受注量や販売量の動き,・設備案件が重なったことで、全体売上は前年並みを確保できた。ただ、売上構成をみると、一般商材の売上が約70％と低迷しており、３か月前と比べると弱含みの状況にある。
,,□,食料品製造業（従業員）,受注量や販売量の動き,・３か月前と比べると若干勢いが落ちてきているが、前年よりはまだ良いため、全体的には変わらずといった状況にある。
,,□,輸送業（営業担当）,取引先の様子,・ダンボール原紙の国内販売が低迷していることで、当地区の工場で一部生産調整がなされており、本州地区向けの輸送量が落ちこんでいる。
,,□,金融業（企画担当）,それ以外,・建設業は、公共工事の発注が減少し一服感がある。個人消費は、賃金に明確な改善がみられない一方で、電気料金の値上げや日用品、食料品などの身近なもので値上がりがみられ、節約志向が強まっている。観光関連では、外国人観光客の大幅増加により、ホテルや旅館、菓子メーカーが好調である。
,,□,司法書士,取引先の様子,・旅行関連や観光バスなどを主な業務とする取引先においては、外国人観光客の増加により景気が上向きであり、設備投資なども活発に行っているが、不動産関連は売買取引を始めとして全般的に消極的である。例年であれば時期的にも上向きになるはずだが、今年は低調なままである。
,,□,司法書士,取引先の様子,・例年に比べて、土地の売買、建物の新築が少ないままである。
,,□,司法書士,取引先の様子,・土地売買の低迷により、新築建物の建築数も伸び悩んでいる。また、マンションの新築着工件数も少ないため、不動産取引の成約も芳しくないなど、全般的に景気が停滞している状況にあり、以前と比較しても変化がみられない。
,,▲,建設業（従業員）,取引先の様子,・基礎工事関連の労務者が相変わらず不足しているものの、仕上、設備工事関連の労務者が余剰状態にある。建築工事の稼動量が全体的に落ち込んでいることがうかがえる。
,,▲,輸送業（支店長）,競争相手の様子,・同業者からも荷動きが良くないとの声が聞こえる。荷主からは、同業各社が頻繁に営業に訪れ、暇なので荷物が欲しいといった話をしていると聞いている。
,,▲,その他サービス業［ソフトウェア開発］（経営者）,受注量や販売量の動き,・年度が替わって一服しているのか、新規案件の着手が遅れている。
,,▲,その他サービス業［建設機械レンタル］（総務担当）,受注量や販売量の動き,・５月以降、販売量が前年割れしており、日を追うごとに前年割れの状態が厳しくなってきている。
,,×,－,－,－
"雇用
関連

(北海道)",,◎,－,－,－
,,○,人材派遣会社（社員）,求人数の動き,・派遣の依頼と中途採用の求人が増えている。派遣については引き続きコールセンターからの依頼が旺盛であるが、これに加えて事務系や販売系の依頼も順調に増えている。求人については営業、経理、プログラマーの要望が多く、企業の業績がやや回復しているようにみえる。
,,○,求人情報誌製作会社（編集者）,求人数の動き,・基幹産業の農業は生産性が良いこともあり、農業を中心に派遣、パートの求人件数が増加傾向にある。
,,○,求人情報誌製作会社（編集者）,求人数の動き,・運輸系の求人が増えており、ここにきて人の集まりも若干上向いてきている。生活関連サービスや清掃、警備も求人意欲が高い。一方、派遣や紹介などはスタッフの集まりの悪い状態が続いている。
,,○,職業安定所（職員）,求人数の動き,・月間有効求人数が64か月連続で前年を上回り、さらに常用パートを含む常用求人の占める割合が74.2％と前年より4.6％増加していることから、景気はやや良くなっている。
,,○,職業安定所（職員）,求職者数の動き,・有効求職者数が３か月連続して前年を下回っていることもあり、有効求人倍率が３か月連続で前年を上回るなど、高い水準を維持している。
,,○,学校［大学］（就職担当）,求人数の動き,・企業側の採用意欲は非常に高く、中小企業から学内単独説明会の開催希望が多く寄せられている。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・前年と比べて求人広告の掲載件数が増えている。
,,□,職業安定所（職員）,雇用形態の様子,・正社員の求人件数が十分とはいえず、職種などにも偏りがみられる。
,,□,職業安定所（職員）,求人数の動き,・求人数の増加傾向が続いている。新規求人数は前年を0.8％上回り、18か月連続で前年を上回っているほか、月間有効求人数は前年を4.9％上回り、27か月連続で前年を上回っている。
,,▲,新聞社［求人広告］（担当者）,求人数の動き,・募集広告の売上が前年を10％下回った。特に上位業種の小売、飲食、加工製造で激減した。
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,タクシー運転手,お客様の様子,・客との会話からは不景気な話を聞かない。また、以前と違って、客待ちをしてもすぐに客の乗車があり、景気が良くなっていると実感している。
,,◎,その他サービス［自動車整備業］（経営者）,来客数の動き,・販売額、受注件数共に前年同期に比べて20％以上伸びている。また、経常利益は30％を超える伸びとなっており、この好調はしばらく続くとみている。ただし、募集を出しても人材が採用できない状況であり、人手不足を懸念している。
,,○,商店街（代表者）,販売量の動き,"・６月13日からプレミアム付商品券が販売されている。そのうちの4,000円分は地元の中小店でのみ使用できる券であるため、20日以降からは中心市街地、商店街においてプレミアム付商品券を利用して買物をする客が増えている。"
,,○,一般小売店［酒］（経営者）,販売量の動き,・プレミアム付商品券が発行されており、それを使用して商品を購入する客が増えている。
,,○,百貨店（営業担当）,販売量の動き,・今月に入り、宝飾時計、ブランド品などの高額商材に動きが出てきているものの、苦戦が続いている婦人服はまだ回復しきれていない。また、お中元に関しては、ギフトセンターにおいて客１人当たりの配達件数が増加傾向にあり、ここ２年間はマイナス傾向であった客単価が上昇している。そのため、前々年の数字と比較しても売上は増加している。
,,○,百貨店（営業担当）,お客様の様子,・消費活性化を目的としたプレミアム付商品券の販売が終了している。商品券を使用しての購買に期待が持てる状況であり、若干ではあるが景気に上向きの傾向がみられている。
,,○,百貨店（経営者）,販売量の動き,・全体的な来客数に変化はないものの、客単価は上向いている。ただし、良質なグレードの商品の動きが良くなっている一方、ボリューム商品の動きは鈍く、消費の二極化がみられている。
,,○,スーパー（経営者）,お客様の様子,・６月１日からプレミアム付商品券が販売されており、その効果が出ている。
,,○,スーパー（店長）,販売量の動き,・６月からプレミアム付商品券の取扱がスタートしている。販売量、業績共に前年を上回っており、消費動向が上向きになっているようである。
,,○,コンビニ（エリア担当）,来客数の動き,・４月以降、来客数の前年比が２～３％改善されている。梅雨入りが遅く天候に恵まれていることや、コンビニコーヒー、ドーナツなどのカウンター商材が健闘していることが要因である。
,,○,コンビニ（エリア担当）,来客数の動き,・３月と比較して、季節トレンドに関係なく来客数が微増している。
,,○,コンビニ（エリア担当）,来客数の動き,・来客数が増加しており、買上単価も上昇している。
,,○,コンビニ（店長）,来客数の動き,・気温が安定しており、農業関係従事者を中心に来客数が伸びている。また、比較的客単価の高い高齢者の来客数が増加傾向にあり、店の売上増加に直結している。
,,○,衣料品専門店（経営者）,お客様の様子,・法人では年度決算が過ぎて作業服などの動きが出てきており、多少の景気回復の兆しがみえてきている。特に大きなイベントが当県で行われた影響が大きい。
,,○,家電量販店（店長）,単価の動き,・過ごしやすい気候のためか、今月はエアコンの売上が前年比80％と前年を下回っている。ただし、テレビは好調であり前年比120％と売上を伸ばしており、その他の商品は前年並みであるものの、全体として高単価な商品も売れている状況である。
,,○,乗用車販売店（経営者）,販売量の動き,・消費税増税による反動減のあった前年同期と比較した場合、その反動により販売量の前年比は好調である。
,,○,住関連専門店（経営者）,お客様の様子,・来客数の増加は無いものの、客は気に入ったものがあれば購入している。
,,○,その他専門店［酒］（経営者）,販売量の動き,・例年より早く気温が高くなったことで、特に生ビールや清涼飲料水の販売量が伸びている。また、プレミアム付商品券が発売となり、わずかながらも消費者の購買意欲が高まっている様がうかがえる。
,,○,その他専門店［靴］（従業員）,販売量の動き,・プレミアム付商品券での購買が増えている。
,,○,一般レストラン（経営者）,お客様の様子,・この時期はさくらんぼが当エリアの目玉となっており、毎年相当数の客が県外から来ている。いつもであれば、お昼は外食に出てくるものの夜はさっぱりであったが、今年はさくらんぼ狩りで宿泊している客が、夜もホテルから外に出て外食をしている。これは景気が良くなっている兆しではないか。
,,○,観光型ホテル（経営者）,来客数の動き,・個人客はもちろん、観光バスでの団体客もみられるようになってきている。入込数はあまり伸びていないものの、館内が明るくにぎやかになり、本来の姿に戻りつつある。
,,○,観光型ホテル（スタッフ）,単価の動き,・少しずつではあるものの個人客の客単価に改善がみられており、売上増にも貢献している。
,,○,都市型ホテル（経営者）,お客様の様子,・春先から初夏において比較的天候に恵まれており、来客数が増加している。客の様子からも個人消費が活発になっているように見受けられる。
,,○,都市型ホテル（スタッフ）,お客様の様子,・以前の一般宴会では、実際の人数が予約人数より大幅に変更されて少なくなることが多かったが、５～６月の一般宴会では逆に増加しており、その傾向は顕著である。
,,○,都市型ホテル（スタッフ）,来客数の動き,・４月から実施されているデスティネーションキャンペーンの影響もあり、宿泊は連日ほぼ満室が続いている。また、レストランも色々なキャンペーンに乗っている状態であり、売上、来客数共に前年を上回っている。
,,○,都市型ホテル（スタッフ）,来客数の動き,・今年度に入り、来客数の前年比は順調に推移している。消費単価は例年並みであるものの、来客数の増加に伴い販売量も増加しており、結果的に大きく売上を伸ばしている。
,,○,旅行代理店（経営者）,お客様の様子,・ここにきて企業の動きが活発になってきており、いろいろな旅行の需要が発生している。これは前年にはみられなかった傾向である。
,,○,通信会社（営業担当）,お客様の様子,・中小企業の経営者が投資をする動きが出てきている。また、新規事業の参入とブランディング戦略を手がける動きもあり、勝負をかけている状況である。その分従業員への還元はまだないが、将来に賭ける経営者を見て従業員のモチベーションが高くなっており、３か月前より景況感は上向いている。
,,○,観光名所（職員）,単価の動き,・来客数は前年より若干落ち込んでいるものの、客単価が上昇している。特に季節であるさくらんぼは、前年と比較して購入価格帯が500円ほど上昇している。客が来ないのは営業面での問題もあるため、身の回りの景気としては良くなっているのではないか。
,,○,遊園地（経営者）,来客数の動き,・少しではあるが客単価が上昇している。
,,□,商店街（代表者）,単価の動き,・全体として、若干ではあるが来客数が伸びているものの、客単価がなかなか上昇してこない。つまり、消費意欲が上昇していないのではないか。
,,□,商店街（代表者）,販売量の動き,・晴天に恵まれていることや催事の効果により来客数は健闘している。しかし夕方～夜にかけて客足が引けるのが早く、物販店では売上の増加にはなっていない。また、飲食店では来客数は増加しているが、客単価の低下が続いている。
,,□,商店街（代表者）,来客数の動き,・かつて経験したことが無いくらいに来客数が減少している。
,,□,商店街（代表者）,お客様の様子,・消費税増税による反動減のあった前年との比較のため、前月同様に今月の売上の前年比は高い数値となっているが、実際は例年よりもややマイナスとなっている。ただし、今月は中旬まで好天が続いたことで衣料品に動きがあり、好材料となっている。
,,□,一般小売店［書籍］（経営者）,販売量の動き,・相変わらず地方の消費生活は厳しい状況であり、消費の二極化、特に低単価志向、デフレ傾向に変化が無い。一部では高価格商品が売れているという話もあるが、全体的な消費傾向は沈滞したままである。
,,□,一般小売店［医薬品］（経営者）,販売量の動き,・３か月前と比較して、徐々に良くなっている傾向に変わりは無い。また、客の動きからも販売量などが好調で良い状況である。
,,□,一般小売店［カメラ］（店長）,販売量の動き,・高額商材の動きが鈍く売上が低迷しているものの、低価格商材の販売量は好調である。
,,□,百貨店（売場主任）,お客様の様子,・単価の落ち込みや買上点数の減少傾向に大きな変化は無い。ハウスカードのポイントアップセールや優待割引などの機会でも、しっかり下見をしたうえで他店と比較してから購入するケースがほとんどであり、これまでのように気に入ったものをすぐに取り置きしてポイントアップや優待会で購入する客は少なくなってきている。
,,□,百貨店（総務担当）,販売量の動き,・今年度に入り４～５月については消費がかなり上向いていたが、売上、来客数の部分から判断すると、５月後半～６月にかけて息切れ状態が続いている。
,,□,百貨店（買付担当）,お客様の様子,・地域に根付いた店舗であり普段使いの物を購入する客が多い。ただし、客は相変わらず価格にシビアであり、まとめ買いが減少して単品購入の傾向が続いている。
,,□,百貨店（経営者）,お客様の様子,・４月以降は相応の売上を確保していたが、今月に入り婦人服を中心に売上は低迷しており動向が安定していない。また、客単価は維持しているものの、来客数の減少が売上低迷の主な要因となっており、客の慎重な買い方に変化がみられていない。
,,□,スーパー（経営者）,来客数の動き,・既存店における来客数及び単価は共に前年並みである。
,,□,スーパー（経営者）,単価の動き,・６月の平均単価は、前月同様に前年比５％増加で推移しているが、買上点数は前年割れが続いている。しかし、来客数は前年並みであるので、全体としてはやや持ち直している感がある。ただし、売上の前年比推移は地域格差と売場規模での格差があるため、全体としての景気の傾向に変化は無いように見受けられる。
,,□,スーパー（営業担当）,販売量の動き,・来客数、販売量共に前年を上回っている。ただし、これは競合他社に対する商品価格強化販促策が奏功しているためであり、必ずしも景気が良くなってきているからではない。
,,□,スーパー（営業担当）,販売量の動き,・４～５月は前年の消費税増税後との比較のため売上は大きく伸長した。しかし、６月の売上は前年比103.8％であり、来客数は微増と落ち着いてきている。
,,□,コンビニ（経営者）,単価の動き,・コンビニコーヒーの恩恵により来客数は増加している。しかし、買上点数、客単価共に低下しており、トータルとして売上の増加にはつながっていない。
,,□,コンビニ（エリア担当）,来客数の動き,・来客数が増加しないなかで買上単価も減少しており、売上が伸びていない状況である。
,,□,コンビニ（エリア担当）,来客数の動き,・来客数の動きに変化が無い。
,,□,衣料品専門店（経営者）,販売量の動き,・暑い日が続いているため夏物衣料の販売量は順調であり、売上は前年比が５％ほど伸長している。しかし、消費税増税前の前々年と比較すると売上は落ち込んでいる。
,,□,衣料品専門店（経営者）,お客様の様子,・当店は洋服の修理も請け負うオーダー専門店である。単価の低い商品が増えた影響もあるが、体に合わなくなった洋服は、お気に入りの服以外は大金をかけて修理をしてまで着ようとは思わないと言う客が増えてきている。
,,□,衣料品専門店（店長）,お客様の様子,・来客数、買上客数は増えているが、お値ごろな低単価商品中心の動きであり、高単価商品の動きが鈍い。分かりやすい例として、前年まで５千円前後であった父の日のプレゼント予算が、今年は３千円前後に減少している。
,,□,衣料品専門店（総務担当）,販売量の動き,・６月はボーナスが支給されているが、販売量、来店客数共に変化は無い。この１年半は景気の回復が実感できない状況である。
,,□,家電量販店（店長）,来客数の動き,・来客数、単価共に前年を下回っている。
,,□,乗用車販売店（経営者）,販売量の動き,・消費税増税の影響がまだ残っているのか、新車の販売数が伸び悩んでいる。しかし、一方で中古車販売及びサービス入庫は堅調である。
,,□,乗用車販売店（従業員）,販売量の動き,・軽自動車税増税以降、受注量が少し落ち込んでいる。
,,□,乗用車販売店（従業員）,来客数の動き,・土日の新規客の来客数が非常に減少している。
,,□,その他専門店［酒］（経営者）,来客数の動き,・田植えなど、地元農家の繁忙期は一段落したが、飲食店に客足が戻ってきていない。
,,□,その他専門店［パソコン］（経営者）,競争相手の様子,・周囲の取引先などからは、いまだに利益の薄い仕事が多いが、やらなければお金が回らないからやっているという話を聞いており、厳しい状況に変化は無い。
,,□,その他専門店［食品］（経営者）,お客様の様子,・３か月前と比べて販売量は増加傾向にあるが、これは例年のことであり上向きとは判断できない。客からは、加工食品の値上げなどがあるため、今は様子をみていると聞いている。
,,□,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・自動車用ガソリンは相次ぐ値上げのために需要が抑え気味になってきているが、軽油の販売は好調であり、灯油の販売も前年並みの動きである。また、仕入価格の値上げが続いているものの、価格転嫁がうまくいっており収益は改善されている。ただし、当県の軽油需要においては復興需要頼みであり、復興事業関係が高い比率を占めている。
,,□,一般レストラン（経営者）,来客数の動き,・特に良くも悪くもない状況であり、変化は無い。
,,□,一般レストラン（経営者）,来客数の動き,・周囲の飲食店からは、ゴールデンウィーク以降は客足が遠のいているという話を聞いている。一部にはまずまずといった店もあるようだが、全体的に飲食店は足踏み状態である。
,,□,一般レストラン（経営者）,来客数の動き,・３か月前と比較して、販売量、来客数共に比較的良い状態のまま横ばいで推移している。ただし、今月は、良い時と悪い時の差が極端な印象である。
,,□,都市型ホテル（スタッフ）,来客数の動き,・消費税増税により売上が減少した前年と比較して、売上、来客数共にやや回復傾向にある。しかし、法人客の利用は前年並みである。
,,□,旅行代理店（店長）,販売量の動き,・売上はほぼ前年並みで推移しており、大きな変化は無い。
,,□,旅行代理店（従業員）,販売量の動き,・ＭＥＲＳ（中東呼吸器症候群）の影響も含めて、海外旅行の販売量が極めて伸び悩んでいる。国内旅行の宿泊需要でのカバーが追い付いていない。
,,□,通信会社（営業担当）,単価の動き,・物価の上昇があるため、景気の改善には至っていない。
,,□,通信会社（営業担当）,お客様の様子,・顧客の購買意欲に特に変化は無い。
,,□,通信会社（営業担当）,お客様の様子,・新聞広告や折込チラシなどでボーナスキャンペーンを展開しているものの、新規客の加入状況に変化がみられない。また、新しく低価格のメニューを追加したが、こちらも今一つであり動きが鈍い。毎月色々な企画を展開してやっと新規加入者が横ばいとなる状況が続いている。
,,□,通信会社（営業担当）,お客様の様子,・客からはコスト削減の話ばかりであり、建設業以外からは良い話は聞こえてこない。
,,□,観光名所（職員）,来客数の動き,・元々来客数の少ない月ではあるが、消費税増税の影響を受けた前年同月を若干下回っている状況である。
