,,▲,タクシー運転手,来客数の動き,・８月は暑い日が多く、お盆前までは前年並みの売上であったが、お盆を過ぎた中旬以降は、前年よりも売上が大きく減少している。
,,▲,美容室（経営者）,来客数の動き,・７～８月と来客数が減少している。前年と比較しても減少傾向にある。
,,▲,設計事務所（所長）,お客様の様子,・問い合わせを含めて、客の動きはみられるものの、なかなか成約につながらない。客が融資を受けられないケースも増えてきている。
,,×,スーパー（店長）,販売量の動き,・気温が高いことから、今まで好調だった衣料品が前年実績を下回ってきている。７月までは前年比105％以上で推移していたが、今月は秋物衣料品の動きが悪く、前年比98％程度と低迷している。
"企業
動向
関連

(北海道)",,◎,－,－,－
,,○,金属製品製造業（役員）,受注量や販売量の動き,・受注量の前年比の動きをみると、３か月前よりもわずかではあるが上昇している。
,,○,その他非製造業［鋼材卸売］（役員）,受注量や販売量の動き,・今まで在庫を増やさずに我慢してきたが、ここにきて鉄骨加工の中型物件が決まり出し、消耗資材を中心に売行きが良くなっている。
,,□,家具製造業（経営者）,受注量や販売量の動き,・中規模の請負物件に動きがみられる。住宅関連の需要も底堅い。
,,□,金属製品製造業（経営者）,それ以外,・周辺企業で平年よりも休みが多い、残業が少ないなどの話が聞かれる。
,,□,輸送業（営業担当）,取引先の様子,・全国的に猛暑が続いていることから、前月に引き続き清涼飲料品の荷動きが順調に推移している。また、猛暑のなか、牛乳の消費量が伸びていることから、８月後半より生乳の道外出荷量も増加している。これは学校給食が再開したこと、本州エリアの牛が夏バテで生乳の生産量が減少していることなどが要因となっている。あわせて加工用の脱脂粉乳も使用量が増加しており、輸送量が増加している。
,,□,通信業（営業担当）,受注価格や販売価格の動き,・客先から取引状況の話を聞くと、依然として価格下落圧力が継続している。ただし、受注価格はすでに底値であり、結果的に横ばいとの声が多い。景況感としては、やや悪いなかでの横ばいでの推移がここ３か月程度続いている。
,,□,金融業（企画担当）,それ以外,・公共工事が大幅に減少しており、基幹産業の土木建設業界は不振となっている。政策効果の続いている自動車・家電販売業界、リフォーム関連は堅調である。観光関連は、中国人観光客が増加しているほか、天候にも恵まれたことから、持ち直している。
,,□,その他サービス業［建設機械リース］（支店長）,競争相手の様子,・商材が不足しており、競合が激しくなっている。
,,▲,食料品製造業（役員）,受注量や販売量の動き,・例年、夏場は販売量がやや減少する時期であるが、今年は猛暑が影響して例年以上に販売量が減少している。
,,▲,建設業（従業員）,受注価格や販売価格の動き,・公共工事の削減や民間設備投資の減少から、新規建築工事はほとんどなく、数少ない工事での低価格受注が日常的となっている。体力保持のため、選別営業まで強いられている。
,,▲,司法書士,取引先の様子,・土地建物の売買、建物の建築ともに減少している。
,,▲,司法書士,取引先の様子,・依然として景気回復の兆しがみられない。株式相場の下落、円高など悲観的要素が多く、高額商品である土地建物の動きが悪い。
,,▲,その他サービス業［建設機械レンタル］（総務担当）,受注量や販売量の動き,・受注量や売上が減少している。
,,×,その他サービス業［ソフトウェア開発］（経営者）,受注量や販売量の動き,・この２年くらいの間に受注環境は随分と悪くなっているが、同業他社の話を聞くと、業界の受注量自体が激減している。
"雇用
関連

(北海道)",,◎,－,－,－
,,○,求人情報誌製作会社（編集者）,求人数の動き,・求人件数は前年に比べて13％ほど増加している。宿泊業の伸びが特徴的で、中国人を始めとしたアジア人観光客の入込により、今後の需要も見越したフロントスタッフや清掃スタッフの募集が増えている。また、暑さの影響からかスーパー等の総合小売店や衣料系小売店の求人増加も目立っている。
,,○,新聞社［求人広告］（担当者）,求人数の動き,・募集広告の売上が前年比106％と今月も上向きで推移した。札幌・東京への派遣業種の回復はまだないが、小売系、医療系、そして、農繁期を迎える食品加工製造系の求人が大きく前年を上回っている。特に医療系は前年比164％と大きく伸びており、なかでも介護職員の求人が多くを占めている。介護職員は元々慢性的に応募者が少ない職種ではあるが、今月は特に介護職員を求める施設が目立った。
,,○,職業安定所（職員）,求人数の動き,・新規求人数は7.6％増加し、６か月連続で前年を上回った。月間有効求人数は14.4％増加し、６か月連続で前年同月を上回った。
,,○,職業安定所（職員）,それ以外,・有効求人倍率が0.36倍となり、５月と比べて0.05ポイント上昇した。
,,□,人材派遣会社（社員）,それ以外,・求人数はパートを中心に増加傾向にあるが、これは正社員の採用の手控えを表している。雇用調整の動きは大企業だけではなく、中堅企業においても実施され始めており、これも企業の経営状況の厳しさを表している。中途採用の手控え感もいまだ強く、雇用環境は決して回復しているとは言えない。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・求人件数が若干増加傾向にあるが、農業の１次生産及び２次加工など、季節要因による人手不足が要因であり、必ずしも産業全体での動きとなっているわけではない。
,,□,職業安定所（職員）,求人数の動き,・求人倍率は３か月前と同じく低い水準にある。
,,□,職業安定所（職員）,雇用形態の様子,・７月の新規求人数は前年を7.3％上回った。一方、新規求職者数は前年を12.2％下回った。月間有効求人倍率は0.45倍であり、前年の0.34倍を0.11ポイント上回っている。
,,□,学校［大学］（就職担当）,採用者数の動き,・例年、８月は盆時期を除き、少ないながらも所定の説明会、選考会が展開されていたが、今年はこの動きが停滞しており、それにあわせて学生の動きも鈍くなっている。学生が夏期休業に入る８月は学生が帰省する時期であるが、採用側のＵターン採用は、すでに５月のゴールデンウィークに選考が推し進められ、早い時期に採用を幕引きしていたことがうかがえる。
,,▲,＊,＊,＊
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：（財）東北活性化研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,衣料品専門店（店長）,来客数の動き,・今年の夏は暑く、半袖、サマースーツ等の夏物需要が例年の勢い上回る売行きで、売上全体を押し上げている。また、例年と比べ来客数が大変多くなっている。
,,○,一般小売店［雑貨］（企画担当）,来客数の動き,・今年の夏は気温が非常に上がったため、夏物商材の売行きが良くなっている。
,,○,百貨店（営業担当）,来客数の動き,・この数か月、来客数が前年を若干下回る状態が続いていたが、８月に入り催事の関係もあり前年を上回ってきている。また、気温が高いために高齢者の来店は減っているが、週末のファミリー層の来客が増えている。
,,○,百貨店（売場担当）,お客様の様子,・担当する婦人服部門は、暑さの影響で夏物セールの動きが好調となっており、売上は前年比を上回る伸びである。また、秋物（今すぐに着れる秋色夏素材の商材)の動きも良い。セールに関しては前年比２けたの伸びで、８月以降好調に推移している。
,,○,百貨店（販促担当）,来客数の動き,・気温の変化に対応した季節商材の打ち出しに客の反応がある。また、セールの好調も目立っていることに加え、お中元ギフトの売上も好調に推移している。
,,○,百貨店（経営者）,単価の動き,・買上単価及び買上点数が上昇してきている。
,,○,スーパー（店長）,販売量の動き,・猛暑の影響でアイス、飲料といった夏物商材の売行きが好調となっており、売上全体が上向いている。
,,○,スーパー（店長）,販売量の動き,・猛暑の影響で、前年の1.5～２倍の売行きとなる夏物商材も沢山出てきており、全体の販売量が伸びている。
,,○,スーパー（店長）,来客数の動き,・販促策を強化したこともあり、既存店売上高と客数の前期比が６月、７月、８月と月を追って回復傾向にある。また、１品単価も下げ止まり傾向にある。
,,○,スーパー（営業担当）,来客数の動き,・来店回数は増えているが買上点数がそれほど伸びていない。気温が高いために日々の買物で鮮度を重視し、無駄な買物をしない傾向がみられる。ただし、残暑の影響で、飲料やアイスなどの涼味商材中心に動きが良くなっている。
,,○,コンビニ（経営者）,販売量の動き,・暑い日が続き、冷たい飲料の売行きが好調となっている。
,,○,コンビニ（エリア担当）,販売量の動き,・猛暑の影響が大きく、客数は増加し売上も増えている。ただし、売れているのは飲料・アイスクリーム等の猛暑を反映した商品が主であり、実質的な買上点数・客単価は増加していない。
,,○,コンビニ（エリア担当）,来客数の動き,・猛暑の影響で、清涼飲料やアイスクリーム、冷し麺といった季節商材が好調に推移している。
,,○,衣料品専門店（店長）,お客様の様子,・残暑が夏物の消化促進を後押ししており、秋物の立ち上がりの遅れを客数の増加でカバーしている。
,,○,衣料品専門店（総務担当）,販売量の動き,・猛暑による夏物商材の販売数が伸びている。また、レジャー用品の売行きが好調となっている。
,,○,家電量販店（店長）,販売量の動き,・液晶テレビ、エアコン、冷蔵庫が好調に動いている。特にエアコンはメーカーの生産が追いつかないほどの売行きをみせている。
,,○,乗用車販売店（経営者）,販売量の動き,・８月に入って、エコカー購入補助金の駆け込みが本格化してきている。
,,○,乗用車販売店（従業員）,販売量の動き,・エコカー購入補助金の終了に伴う駆け込み需要により、販売量が多少伸びている。
,,○,その他専門店［酒］（経営者）,販売量の動き,・予期せぬ猛暑で、主力商品であるビール、清涼飲料水の売上が増加している。前年のようなゲリラ豪雨等の被害もなく、７月の勢いそのままに８月に入った感が強くなっている。
,,○,高級レストラン（支配人）,競争相手の様子,・向かいに外資系のホテルが開業してから明らかに人の流れが変わっており、当社にとっては良い方向で人が流れている。
,,○,その他サービス［自動車整備業］（経営者）,来客数の動き,・猛暑により受注量が増加している。
,,□,商店街（代表者）,販売量の動き,・猛暑の影響か、来街客が落ち込んでいる。
,,□,商店街（代表者）,来客数の動き,・猛暑が続いており、飲食関係、特に飲み物は好調なようだが、ファッション商品並びに物販においては消費が低迷している。
,,□,商店街（代表者）,お客様の様子,・猛暑の影響で、飲料、家電、サングラス、衣料が全体の売上をけん引しており、婦人衣料店のなかには夏物が底をついた店もある。しかし、売上高が好調だった割には、来客数は前年を下回っている。
,,□,一般小売店［医薬品］（経営者）,単価の動き,・例年、七夕まつりやお盆で来客数が増えるものの、今年は暑さでドリンク１本だけ購入する客が多く、客単価は低下している。
,,□,一般小売店［医薬品］（経営者）,お客様の様子,・猛暑で、夏物商材、飲料、滋養強壮剤、栄養剤、日焼け止めなどが良く売れている。ただし、必要なものしか購入しないという客の傾向は強くなっている。
,,□,一般小売店［医薬品］（経営者）,単価の動き,・売上の大半は一部の高単価の客層に支えられているが、客の大半は低価格志向を更に強めている客層であり、顕著に分化している。
,,□,一般小売店［カメラ］（店長）,販売量の動き,・販売量、売上共に横ばいで推移しているものの、消費者の低価格志向が続いており高額商品の動きが鈍い。
,,□,百貨店（広報担当）,お客様の様子,・猛暑でエアコンなどに動きが出ているものの、低価格志向が根強いほか、それ以外の商品の動きが悪いため、売上を大きく押し上げるまでには至らない。
,,□,スーパー（経営者）,販売量の動き,・猛暑の影響により飲料やアイスクリームが好調となっている。客単価は野菜相場の上昇により改善している。
,,□,スーパー（店長）,来客数の動き,・猛暑の影響で飲料系は伸びたが、逆に売上が落ち込んだ部門も多い。お盆商戦も13日だけが伸び、その前後の買い控えがより際立っている。
,,□,スーパー（総務担当）,単価の動き,・平均単価は前年比５％弱の減で、前月に引き続き下げ幅が減少傾向にある。猛暑の影響で冷凍食品、アイス、飲料、ビールのほか、冷やし麺など涼味、さっぱり系食材や飲料の動きが売上をけん引し、既存店売上高が前年の水準になっている。ただし、消費動向として平均単価の改善が進んでいるわけではないので、実質はほとんど変わらない。
,,□,コンビニ（経営者）,お客様の様子,"・売上は前年比101％、来客数は同103％と前月に続き好調である。猛暑の影響で飲料、ビール、アイスクリームが特に売れている。また、105円均一や、加工食品の1,000円を中心とした商品も好調で、客単価は前年の95％にとどまっている。"
,,□,コンビニ（エリア担当）,販売量の動き,・好天の影響により、販売量が改善している。
,,□,コンビニ（エリア担当）,お客様の様子,・平均気温の高さから客の購買意欲が高まり、店舗の売上増加につながっている。
,,□,衣料品専門店（店長）,来客数の動き,・猛暑により、サマーフォーマル、半袖シャツ、スラックスなどを目的に来店する客が増えている。
,,□,乗用車販売店（経営者）,販売量の動き,・エコカー購入補助金を追い風に、新車販売は依然として好調で、直近四半期も前年比130％と高い伸びを見せている。
,,□,その他専門店［呉服］（経営者）,来客数の動き,・暑い日が続いているため、主な客層である高齢者の来店が減っている。
,,□,その他専門店［パソコン］（経営者）,お客様の様子,・客が必要最低限の買物しかしないという傾向は続いている。
,,□,その他専門店［食品］（経営者）,販売量の動き,・葉物野菜の高騰や高付加価値食品の厳しい状況があり、売上の低迷が続いている。
,,□,その他専門店［酒］（営業担当）,来客数の動き,・猛暑の影響もあって、飲食店の来客数が減少している。一方で、第３のビールやパック酒等の低価格商品への移行が一層進んできている。
,,□,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・猛暑続きで例年以上に衣料品の動きが悪く、全く動きがない状態となっている。
,,□,その他専門店［ガソリンスタンド］（営業担当）,それ以外,・猛暑によりガソリンの販売量は増加しているが、円高の影響で仕入価格が下がり、それ以上に販売価格が低下したため、業務利益が減少し、経営状態が悪化している。
,,□,一般レストラン（経営者）,来客数の動き,・来客数が少なく、客単価も低い状況は変わらない。
,,□,その他飲食［弁当］（スタッフ）,来客数の動き,・来客数の少ない状況が依然として続いている。
,,□,観光型ホテル（経営者）,来客数の動き,・七夕まつり、お盆、夏休み等のイベントがあり館内はにぎわいを見せたが、団体客が少ないため人数が伸びず、全体の売上は前年比５％減となっている。
,,□,観光型ホテル（スタッフ）,それ以外,・暑い日が続いたので、客の足が温泉に向いていない。インターネット予約については、プランによって客の増加もみられるが、デフレ傾向から、通常予約の客については良い状況にはない。
,,□,観光型旅館（経営者）,来客数の動き,・前年比で10～20％割れの非常に厳しい状況が８か月以上続いている。
,,□,都市型ホテル（スタッフ）,来客数の動き,・竿燈祭りの来場者は前年より多く、猛暑による影響はさほど出ていないが、にぎわいは欠けており、売上は前年並みかやや下回っている。
,,□,旅行代理店（店長）,販売量の動き,・個人旅行の最繁忙期だったが、宿泊を伴う国内旅行が大きく前年を下回っている。前年は９月の大型連休で分散化したが、それを下回る結果となったことが非常に痛手となった。海外旅行は円高の影響からお得感が増し、ハワイ、欧州の販売が伸び、団体旅行は地域の大型団体の取扱により好調である。
,,□,旅行代理店（従業員）,それ以外,・競合他社の店舗閉鎖により来客数は増えているものの、それ以外に景気が上向くと感じられる要素はない。
,,□,タクシー運転手,お客様の様子,・連日の暑さにより高齢者が外出を控えている。
,,□,通信会社（営業担当）,お客様の様子,・初期費用の負担については、いまだ消極的な姿勢がみられる。
,,□,テーマパーク（職員）,お客様の様子,・来客数と比較して客単価が伸びず、土産物も低価格なものを探して購入している様子がうかがえる。またレジャー支出は、夏休みに入っても抑制傾向がみられる。
,,□,観光名所（職員）,来客数の動き,・ここ数か月、来客数が数％落ち込む状態が続いている。
,,□,美容室（経営者）,来客数の動き,・来客数の減少幅が前年と同じような状況で推移している。
,,□,美容室（経営者）,来客数の動き,・夏はヘアカットやヘアチェンジをする客が多いが、猛暑による出控えから来客数が減少している。
,,□,住宅販売会社（経営者）,販売量の動き,・不動産の動きも徐々に見えてくるようになっており、若年層の建築受注の動きが若干出てきている。
,,▲,商店街（代表者）,お客様の様子,・消費マインドに大きな変化はなく、消費者は節約生活が定着している。商業環境は依然として非常に厳しい。
,,▲,一般小売店［茶］（経営者）,それ以外,・お盆に動く商品が全く動かず、人は入ってきているが、どこに動いてどこにお金を落としていっているのか分からない状況である。
,,▲,一般小売店［スポーツ用品］（経営者）,お客様の様子,・猛暑も影響してか、商店街自体に人がいない状況となっている。
,,▲,百貨店（売場主任）,来客数の動き,・猛暑の影響もあり、来客数が少ない。肌着、ランジェリーなど好調な商品群もあるが、衣料品は全体的に厳しくなっている。例年であれば売れ出してきている初秋物がほとんど動かず、夏物商材は品薄のため対応できない状況である。
,,▲,百貨店（企画担当）,来客数の動き,・今年の暑さと不景気が影響して、催事の会期を前年より３日間延長したが、客数は前年を下回っている。また、書道展の入場者数も同様に、前年割れの状況である。
,,▲,百貨店（経営者）,販売量の動き,・例年だと既に動いている秋物商材、特に衣料の動きが、暑さの影響もあり悪い状況となっている。
,,▲,百貨店（経営者）,お客様の様子,・猛暑により、年配客は買物に出ることも控えている様子がうかがえる。また、景気の不透明感も重なり、単価に対して更に敏感になっており、夏物衣料セール待ちの客が多くなっている。
,,▲,スーパー（店長）,単価の動き,・来客数に大きな変化はないが、買物にあまりお金をかけない傾向が見受けられる。
,,▲,コンビニ（経営者）,単価の動き,・暑い夏の影響で、水や氷菓子が伸びているが、たばこの販売が前年比85％と大幅にダウンしており、それをカバーした程度である。また、水を求めての来客数が増加したが、買上単価は前年比マイナス４ポイントであり、前月は上昇したがまた下落している。ただし、６月に記録した最低ラインは割り込まずに踏みとどまっている。
,,▲,衣料品専門店（経営者）,来客数の動き,・連日の暑さにより、来客数が激減している。
,,▲,衣料品専門店（店長）,販売量の動き,・前月からのセールも、品ぞろえがかたよってきているため思うように売れない。今月初めから立ち上がった秋物に目が行く客も多いが、残暑が長く続くという予報もあり、すぐには売上につながらない。
,,▲,乗用車販売店（経営者）,販売量の動き,・エコカー購入補助金の再延長がないことが決定してから、予想を上回る駆け込み需要がみられ、来客数も増加している。今月は先食いの駆け込み需要の発生で、新車販売も前年比30％前後の伸びになるとみている。ただし、昨今の円高、株安により、法人需要は縮小傾向にある。
,,▲,乗用車販売店（経営者）,販売量の動き,・エコカー購入補助金が９月末で終了することもあり、売行きは前年比で鈍くなってきている。
,,▲,住関連専門店（経営者）,販売量の動き,・販売量は、一進一退を繰り返しつつも少しずつ減少している。
,,▲,高級レストラン（経営者）,来客数の動き,・全体的には上向いているものの非常に低い水準であり、利益等を考えると数字はまだ悪い。
,,▲,一般レストラン（経営者）,来客数の動き,・客単価は変動していないが来客数が減っている。客の話からは、先が見えない状況で、ぜいたくを極力控えていることがうかがえる。
,,▲,一般レストラン（スタッフ）,来客数の動き,・値下げしないと客は食べに来てくれない状況になっている。
,,▲,一般レストラン（支配人）,単価の動き,・猛暑により来客数は前年並みだが、客単価が、昼、夜共に15％減少し、財布のひもが固い状況が続いている。
,,▲,都市型ホテル（経営者）,単価の動き,・宿泊部門は単価の下落幅が大きく、大変厳しい状況になっている。また、料飲施設においては、客単価がここ数か月下がり続けている。
,,▲,都市型ホテル（スタッフ）,来客数の動き,・屋上ビヤガーデンは値ごろ感や猛暑も手伝って、８月としては過去最高を記録しているものの、その他一般宴会や宿泊については振るわず、宿泊はオンシーズンにもかかわらず低調である。お盆期間についても、期間が短いことや分散化が進んだこともあって、山といえるものはない。
,,▲,都市型ホテル（スタッフ）,競争相手の様子,・新規開業した競合の大型施設へ客が流れているため、全館で売上が前年を下回っている。
,,▲,タクシー運転手,来客数の動き,・お盆の帰省客や観光客を期待したが乗客は全くなく、売上は前年を割っている。
,,▲,設計事務所（経営者）,お客様の様子,・今月に入り受注計画のあった仕事が保留になり、先がみえない状況である。
,,×,商店街（代表者）,来客数の動き,・猛暑の影響で客足が非常に悪くなっている。
,,×,一般小売店［書籍］（経営者）,単価の動き,・アメリカ、ヨーロッパの為替変動により円高基調になっていることや、政府の経済対策の効果が全くみられないといったことにより、消費マインドが一段と低下している。
,,×,スーパー（経営者）,単価の動き,・円高が更に進み、デフレ傾向が一段と鮮明になってきており、客の購入単価が下がっている。また、物価の下落と共に販売量、販売額がますます減少している。
,,×,スーパー（経営者）,お客様の様子,・猛暑効果とお盆期間の帰省客の増加というプラス要因もあったが、依然としてデフレが進んでおり、買い控え、１品単価の下落に歯止めがかからない。
,,×,コンビニ（経営者）,単価の動き,・失業者数が依然として多く、客単価も低くなっている。
,,×,衣料品専門店（経営者）,来客数の動き,・猛暑が続くなか、来客がない日もある。
,,×,乗用車販売店（経営者）,それ以外,・円高やデフレにより、売上が減少している。
,,×,一般レストラン（経営者）,それ以外,・全てにおいて悪い状況である。イベントを開催するなど対策をしているものの集客にはなかなか結び付かず、苦心している。
,,×,観光型旅館（スタッフ）,来客数の動き,・個人客は増加しているが団体客の落込みが大きいため、原価、経費の見直しを実施しても、固定費が吸収しきれない状況が続いている。また、館内での２次消費も減少している。
,,×,都市型ホテル（スタッフ）,お客様の様子,・前年の冷夏から一転猛暑となり、宿泊部門においては期待した海水浴客、レジャー客が逆に減少している。また、高速道路料金無料化などの影響もあり、最大の集客エリアである関東圏の客が更に遠方に足を延ばした様子がうかがえる。
