,,□,タクシー運転手,お客様の様子,・今は年間で最も稼働状況が上がる季節だが、客の利用頻度が今一つ上向いてこない。
,,□,美容室（経営者）,お客様の様子,・12月という特殊性を除けば、特に客の様子に変化はみられない。
,,□,住宅販売会社（経営者）,お客様の様子,・モデルルームへの来訪客の商談に要する時間が長くなってきている。購入をちゅうちょして判断を先送りする客が以前と比べて若干増えてきている。
,,▲,一般小売店［土産］（経営者）,単価の動き,・当施設の入込はほぼ前年並みにまで回復しているが、買物客の様子をみると、客単価が低く、勢いが感じられない。北海道ふっこう割の影響で11月の売上がやや良かったが、需要を先食いしたのか、その分の反動がみられており、12月については入込客の多さほど、売上が良くなっていない。
,,▲,コンビニ（エリア担当）,来客数の動き,・北海道胆振東部地震の影響で、温泉街での観光客の減少がいまだに続いている。
,,▲,乗用車販売店（経営者）,競争相手の様子,・新車、中古車に限らず、全般的に受注量の落ち込みがみられる。収益が前年から減少している販売店も多い。
,,▲,乗用車販売店（従業員）,販売量の動き,・新型車が発表されたが、なかなか受注量が増えてこない。
,,▲,乗用車販売店（従業員）,販売量の動き,・北海道の場合、冬を迎える10～11月頃から需要が段々と落ち込み、１月頭から春先需要が出てくる傾向にあるため、12月は谷間の月となる。
,,▲,高級レストラン（スタッフ）,販売量の動き,・来年度に予定されている消費税増税と賃金の停滞感が客の心理に影響を与えている。
,,▲,タクシー運転手,お客様の様子,・依然として景気が回復してこない。３か月前と比較しても景気が上向くような兆しは感じられず、厳しい状況が続いている。当社の売上は毎月、約１千万円弱の落ち込みが続いており、とても厳しい年度末になりそうだ。
,,▲,美容室（経営者）,来客数の動き,・繁忙期であるが、例年にないほど売上が落ち込んでいる。
,,▲,その他サービスの動向を把握できる者［フェリー］（従業員）,来客数の動き,・本格的な冬期間となり、ヒト、モノのいずれも輸送量が減少している。
,,×,住宅販売会社（経営者）,お客様の様子,・株価が暴落しているため、客が将来に対して悲観的になっている。
"企業
動向
関連

(北海道)",,◎,その他非製造業［鋼材卸売］（従業員）,受注量や販売量の動き,・ここ最近、売上予測を上回る実績が続いており、既に年初計画を上回る状況となっている。
,,○,家具製造業（経営者）,受注量や販売量の動き,・小規模の請負物件に動きが出てきた。大型の案件での取引は難しいかもしれないが、質を求める小型の案件は少なくない。外国人観光客の増加に伴い、ホテルなどの新築、改装が盛んになっていることもプラスである。
,,□,食料品製造業（従業員）,受注量や販売量の動き,・３か月前と比べて売上が特に変わっていることもなく、前年を１割ほど下回る状況が続いている。
,,□,食料品製造業（従業員）,受注量や販売量の動き,・12月の販売量は前年比マイナス2.8％であり、３か月前の９月は前年比マイナス1.7％となっていることから、景気は余り変わらない。
,,□,建設業（従業員）,受注量や販売量の動き,・市内で続いていた大型建築工事がしゅん工した。新規大型工事も始まっているが、着工間もないため、まだ土工事が主体であり、景気の波及にまでは至っていない。
,,□,建設業（役員）,受注量や販売量の動き,・これまで降雪の影響が少なかったこともあり、受注工事は予定どおりに進行している。年度内案件の完成工事高と利益も順調に積み上がっており、年度計画を上回るのが確実な状況に変わりはない。
,,□,輸送業（支店長）,取引先の様子,・米中貿易摩擦の影響で荷主が輸入量を抑えざるを得ないケースや、極度の品薄から鋼材などの荷動きを先延ばしにするケースが散見される。
,,□,輸送業（営業担当）,受注量や販売量の動き,・農作物については品種によるばらつきがあるものの、おおむね順調である。製品関連もこれまでは順調に推移している。年末を迎えて一服感はあるものの、年末需要もみられており、北海道内や本州との輸送は堅調に推移している。
,,□,金融業（従業員）,取引先の様子,・北海道胆振東部地震による影響が緩和され、これまで道内景気をけん引してきた外国人観光客による消費も回復しつつあることから、道内景気は３か月前と横ばいでの推移となっている。
,,□,司法書士,取引先の様子,・観光業など、一部の業種においては景気が上向いているようだが、不動産関連業界においては客観的にみても変化はみられない。
,,□,その他サービス業［建設機械レンタル］（総務担当）,受注量や販売量の動き,・引き続き当社の売上は前年から５％程度ダウンの状況で推移している。この状況はしばらく続くとみられる。
,,▲,通信業（営業担当）,取引先の様子,・客先において、在庫量、受注量に関する楽観的な話が減少している。在庫量の増加や受注量の減少に触れる声が半数以上を占めるようになってきている。
,,▲,司法書士,取引先の様子,・前年に引き続き自然災害の影響が大きく、景気回復の兆しが見えてこない。土地を購入し、建物を建てる、又はマンションを購入するといったことを決心をするためには、実感での景気回復が必要であり、なかなか成約には至らない状況にある。
,,×,－,－,－
"雇用
関連

(北海道)",,◎,－,－,－
,,○,求人情報誌製作会社（編集者）,周辺企業の様子,・新規開店や新規事業に取り組もうとする積極的な姿勢の企業が増えてきている。周辺では、これまで落ち着いていた介護施設の新規オープンの動きもみられる。ただし、従業員数や資金的に余裕がある企業に限られた動きである。従来どおりの企業運営に終始している企業も多数あり、元気な企業との二極化が進んでいる。
,,○,新聞社［求人広告］（担当者）,それ以外,・基幹産業の農業において、今年の産出額が過去２番目の記録になったことに加えて、北海道胆振東部地震に伴う北海道ふっこう割を活用した観光客の入込増加など、農業面、観光面で良好な動きが出てきている。
,,○,学校［大学］（就職担当）,求人数の動き,・2020年卒の求人件数は順調に推移しており、市内で行われている就活セミナーへの学生の参加状況も良い。また、経団連の就活に関する指針がなくなることで、今後の就活に向けて上向き傾向が続くことになる。
,,□,人材派遣会社（社員）,求人数の動き,・求人数は年末にかけても引き続き増加傾向にある。欠員対応の求人もみられるが、業績拡大に向けた増員求人も多い。また、事務系の求人も増えている。事務系の求人については、一般事務職の求人倍率が0.2％台と低いままであるのに対して、幹部系の求人が増えていることから、好調な業績に伴う業務拡大に対応するための増員が中心であるとうかがえる。
,,□,求人情報誌製作会社（編集者）,求職者数の動き,・35歳以下の若年層の求職者が減少傾向にある一方で、60歳以上のシニア層の応募が増加傾向にある。総体的な数字に変化はみられない。
,,□,求人情報誌製作会社（編集者）,周辺企業の様子,・時期的な要因があるのかもしれないが、北海道胆振東部地震後に激減した外国人観光客が地震前の水準に戻っている。ただし、外国人観光客頼みの感は拭えず、そのほかの地元一般企業についてのプラス材料は聞こえてこない。
,,□,職業安定所（職員）,求人数の動き,・月間有効求人数が３か月連続で前年を下回ったが、月間有効求職者数が７年１か月連続で前年を下回ったことから、有効求人倍率は1.15倍と前年を８年９か月連続で上回った。
,,□,職業安定所（職員）,求人数の動き,・11月の有効求人倍率は1.16倍であり、前年を0.05ポイント上回り、引き続き高い水準で推移している。
,,□,職業安定所（職員）,求人数の動き,・新規求人数が２か月ぶりに減少したが、建設業、医療・福祉などにおける技術者、有資格者の慢性的な人手不足により、更新求人の割合が高い状態で推移している。全職種に占める専門的・技術的職業の割合は、産業ごとの増減はあっても一定の割合で推移しており、大きな増減はみられない。
,,▲,求人情報誌製作会社（編集者）,求人数の動き,・物流や小売の求人が若干良かったものの、求人件数は減少傾向が続いている。
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,その他専門店［靴］（従業員）,販売量の動き,・積雪があったため、長靴や滑り止め付きシューズが一気に売れている。
,,○,商店街（代表者）,来客数の動き,・11月下旬～12月中旬までは天候に恵まれ、非常に多くの来客数があった。12月中旬以降は雪が降るなど冬らしい天候が続き、冬物商材が売れ始めている。
,,○,一般小売店［書籍］（経営者）,販売量の動き,・消費税の引上げ前の駆け込み需要により、高額な耐久消費財や鍵盤楽器の動きが好調である。また、今年は様々な事件が多発したせいか、教養ものや自己啓発本の売行きが好調である。
,,○,百貨店（売場主任）,販売量の動き,・前月に引き続き、売上の前年同月比が伸びている。気温低下に伴い、防寒衣料やブーツ、マフラーといった冬物商材の動きが良くなっているほか、食品も堅調に推移している。ギフト関連ではお歳暮の販売が若干前年を下回っているものの、ファッション雑貨、コスメなどを中心にクリスマスギフトの動きが良い。
,,○,百貨店（営業担当）,お客様の様子,・冬物商戦やお歳暮商戦も終盤であるが、客の購買状況に落ち込みはなく、前年を維持している。
,,○,スーパー（店長）,販売量の動き,・売上の前年比が93.5％であった10月と比較して、今月は97.8％と若干の回復をみせている。12月はクリスマスがあり年末も控えていることから、ふだん以上に買物がされている様子である。
,,○,コンビニ（経営者）,販売量の動き,・来客数、売上共に堅調に推移している。固定客以外の来客数の増加によるものであるが、客単価や購入点数は横ばい状態が続いている。
,,○,コンビニ（エリア担当）,来客数の動き,・客単価はやや下がりつつあるが、来客数でカバーできている。
,,○,コンビニ（店長）,単価の動き,・クリスマスなどの年末催事がある12月は、夏の次に売上が見込める時期である。ただし、競合店が飽和状態のなか、催事予約の額は年々減少している。
,,○,乗用車販売店（本部）,単価の動き,・販売台数は若干前年を下回っているが、高額車の売行きが比較的好調のため、収益は前年を上回っている。
,,○,観光型旅館（スタッフ）,販売量の動き,・師走となり間際の申込みが多い。また、忘年会による消費が例年よりも多い。
,,○,タクシー運転手,来客数の動き,・クリスマス及び忘年会などのイベントが多く、来客数、単価が高くなっている。
,,○,通信会社（営業担当）,お客様の様子,・新たに投資した光サービスのトリプルサービスが好調である。テレビ、インターネット、ＩＰ電話の中でも特にネットが好調である。４Ｋ放送の効果もあり年末に向けてテレビ加入者も増えている。
,,○,美容室（経営者）,販売量の動き,・毎年恒例の正月向け商品券の予約販売が想定以上に伸びている。前年比としてはそれほど変わらないものの、現在の状況からは思いがけない売上であり、消費者の懐具合が良くなっているような印象を受ける。
,,○,美容室（経営者）,販売量の動き,・カット以外にもヘッドスパなどを利用したり、家庭用にシャンプーなどを購入する客が増えている。
,,○,その他サービス［自動車整備業］（経営者）,お客様の様子,・年末を迎えているが、例年同時期と比較して売上が120％で推移している。来客する客の表情は一様に明るく力強さがある。
,,○,住宅販売会社（経営者）,販売量の動き,・県外の法人から住宅用地及び賃貸住宅用のリクエストがあり、建築受注につながっている。
,,○,その他住宅［リフォーム］（従業員）,販売量の動き,・塗装工事を中心にリフォームが増えている。また、温水ルームヒーターなど暖房器具の交換や給湯器の交換工事も増えている。
,,□,商店街（代表者）,販売量の動き,・穏やかな年末であり、来街者が減少することはないが、購買には今一つ結び付いていない。年末恒例のイベント効果で人出は増えているものの、効果は飲食店やファーストフード店など限定的であり、全体への波及には至っていない。
,,□,一般小売店［医薬品］（経営者）,来客数の動き,・月前半の会員向けセールは売上が前年を３％下回ったが、後半の歳末セールにおいて前年比はかろうじて101％となっている。ただし、客からは年末の盛り上がりがみられていない。
,,□,一般小売店［酒］（経営者）,販売量の動き,・お歳暮は例年と比べて発注量が少なく単価も低い。特に今年はギフト商品の仕入価格が上昇しており、安く購入したい消費者と上昇する仕入価格に挟まれて、売れば売るほど苦しくなるような状況である。
,,□,一般小売店［カメラ］（店長）,販売量の動き,・高額商材の動きが順調のため売上を確保しているが、低額商品の動きが鈍く、販売量は減少傾向にある。
,,□,百貨店（企画担当）,販売量の動き,・売れ筋商品の単価や売上などは前年並みで推移している。
,,□,百貨店（営業担当）,販売量の動き,・食品や雑貨類は堅調に推移しているが、衣料品の動きは引き続き鈍い状態が続いている。カテゴリーごとの動きに違いがあるものの、全体的な景気に変化はみられていない。
,,□,百貨店（買付担当）,お客様の様子,・冬らしい天候になり、防寒用品が動き始めている。また、ハウスカードのポイントアップ追加の施策も後押しとなり、アウターやニットを中心に衣料、肌着、防寒靴の動きが良くなっている。
,,□,百貨店（経営者）,販売量の動き,・民間企業のボーナス増に期待した年末商戦であるが、クリスマス商戦は好調に推移したものの、高気温による前半の防寒衣料の落ち込みが響いてほぼ前年並みとなっている。
,,□,スーパー（経営者）,単価の動き,・月前半の状況が悪く、後半にやや戻したものの消費傾向は厳しいままである。平均単価はほぼ前年並みであるが、来客数の前年比は減少幅が拡大しており、同様の比率で購入点数も前年割れとなっている。
,,□,スーパー（店長）,単価の動き,・来客数は３か月前より回復傾向にある。ただし、客単価の下落が回復していないため、１品単価の底上げが課題となっている。また、特売品ばかりが売れているなど、消費者の買い回り傾向が強くみられている。
,,□,スーパー（営業担当）,販売量の動き,・ここ数か月同じような傾向にあるが、11月の売上、来客数共に97％台と厳しい結果に終わっている。生鮮部門は暖冬による影響で青果、鮮魚、精肉共に相場安や鍋物商材が不振であり、グロサリー部門はドラッグストアの低価格攻勢による影響が大きく出ている。
,,□,コンビニ（経営者）,それ以外,・今月は店舗改装のための休業期間があり、収入に多大な影響が出ている。
,,□,衣料品専門店（経営者）,お客様の様子,・ボーナス効果により、一部のブランドだけは高額でも売れているが、その他の商材については非常に厳しい状況である。そのため、売上は前年と比較して10％減少している。
,,□,衣料品専門店（経営者）,お客様の様子,・暖冬が続いているため、高校生のコートの動きがほとんどない状態である。また、お歳暮商戦は例年並みの推移となっている。
,,□,衣料品専門店（店長）,お客様の様子,・余り天候に左右されない新成人需要などは安定している。また、クリスマスを境にふだん着需要も上がってきているものの、安定していない。
,,□,衣料品専門店（総務担当）,販売量の動き,・季節商材の動きが鈍い。
,,□,家電量販店（従業員）,来客数の動き,・来客数が減少しているため売上も伸びていない。
,,□,その他専門店［食品］（経営者）,販売量の動き,・１年間で２番目の繁忙月にもかかわらず販売量が伸びていない。
,,□,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・例年どおりではあるが、冬物の動きが芳しくない。何か起爆剤でもない限りは良くならないとみている。
,,□,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・粗利益は前年より改善しているものの、暖冬の影響により灯油の販売量が前年比80％で推移しているため、収益が悪化してきている。
,,□,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・灯油やスタッドレスタイヤなどの冬物商材が下旬からの気温の低下とともにようやく動き出しており、販売量は回復傾向にある。しかし、降雪が非常に少なく結果として大きな変化はみられない。
,,□,一般レストラン（経営者）,来客数の動き,・来客数が増えているため、それなりの動きが出ている。
,,□,一般レストラン（経営者）,来客数の動き,・10年ほど前のクリスマスは混んでいたが、現在は逆に静かであり、書き入れ時を見失っている。購入したものを家で食べるという傾向が一層強まっており、外食産業は非常に厳しい状態が続いている。
,,□,一般レストラン（経営者）,それ以外,・12月であるのに、ふだんと変わらない。例年と比べてもかなり静かである。
,,□,観光型旅館（経営者）,来客数の動き,・ある程度の変動はあるものの、全体的にみると前年並みで推移している。
,,□,都市型ホテル（スタッフ）,販売量の動き,・最悪だった時に比べれば良いが、人口減少や駅前エリアへの集客不足の状況に変化はない。
,,□,都市型ホテル（スタッフ）,来客数の動き,・レストラン、宿泊といった個人利用や、法人利用の宴会の来客数はほぼ前年並みで推移している。
,,□,タクシー運転手,来客数の動き,・温暖な天候ではあったが、３か月前と比較しても街なかの人々の動きに変化はみられていない。消費者はタクシーよりも安い地下鉄やバスを利用している様子である。
,,□,通信会社（営業担当）,お客様の様子,・給料は多少上昇したものの、所得税や住民税なども上昇したため、実質マイナスであるとの声が多い。また、ボーナスが出ない会社もあるなど、厳しい現状に変わりはない。
,,□,通信会社（営業担当）,販売量の動き,・各小売業の販売量は横ばいで推移している。
,,□,通信会社（営業担当）,お客様の様子,・客の設備投資意欲に変化がみられない。
,,□,観光名所（職員）,お客様の様子,・売上自体は大分上向きになっているが、ほとんどがインバウンド客である。１年前と比べれば日本人客もよく買うようになってきているが、横ばい状態が続いており、３か月前と比べてもそれほど変わっていない。
,,□,遊園地（経営者）,来客数の動き,・土日祝日のみの限定営業であるが、前半の暖冬と後半の３連休により、前年を若干上回っている。
,,□,競艇場（職員）,単価の動き,・来客数は余り変わっていないが客単価が減少している。
,,□,設計事務所（経営者）,競争相手の様子,・大型受注できている企業は限定的であり、厳しい企業はダンピング傾向にある。今後受注量が減ることにより、同じようなダンピングが増えることが見込まれる。
,,▲,商店街（代表者）,販売量の動き,・商店街で年末大抽選会を開催し、来街者数は例年並みとなっている。ただし、１人当たりの抽選回数が前年より少なく、売上は前年比で10％減少している。
,,▲,商店街（代表者）,来客数の動き,・12月22日からの連休以降は人通りも少なく、年末の盛り上がりがない状態である。
,,▲,一般小売店［医薬品］（経営者）,来客数の動き,・12月は初旬と月末に多少の人出があったものの、例年と比べて客単価が低く来客数も減少しているなど、全ての数字が落ち込んでいる。
,,▲,一般小売店［医薬品］（経営者）,来客数の動き,・年明けに数種類の主要取扱品が値上げされる予定のため、駆け込み需要が発生している。ただし、これらの特殊要因があってようやく12月の売上は平年並みであり、前年同期比は大幅に悪化している。年末の季節要因を考慮すれば、３か月前と比べて実質的な景気は更に悪くなっていると実感している。
,,▲,一般小売店［寝具］（経営者）,販売量の動き,・年末というのに売上が伸びない。このような状況は今までに経験がない。
,,▲,スーパー（営業担当）,単価の動き,・売上は前年比100.6％と前年を維持しているものの、１品単価がマイナス５円、客単価も前年を下回っている。クリスマス商戦もごちそう関係の高額商材は動きが鈍く、小容量品が支持されている。そのため、全体的に景気は下降気味であるとみている。
,,▲,コンビニ（エリア担当）,販売量の動き,・クリスマスや年末年始の予約商材における売上が前年比で20ポイント減少しており、日販への影響が大きい。また、揚げ物やコーヒーなどのカウンターフーズの売上低下により値入率が下がっているため、収益低下にもつながっている。
,,▲,衣料品専門店（経営者）,来客数の動き,・寒くなるのが遅かったため、コートなどの大物が思うようには売れていない。
,,▲,家電量販店（店長）,来客数の動き,・来客数の前年比が減少傾向にある。４Ｋテレビなどの好材料により単価が上昇しているため売上は前年を上回っているものの、暖冬による季節商材への悪影響もある。
,,▲,乗用車販売店（経営者）,販売量の動き,・販売台数のみならず、利益率や保有ビジネスの低落傾向がみられている。
,,▲,住関連専門店（経営者）,販売量の動き,・ある程度の販売量はあるが、１品単価が下がっている。
,,▲,住関連専門店（経営者）,お客様の様子,・今月はボーナス支給月であるが、周辺の中小企業や商店で働く人は、支給金額が少なく景気回復を実感できていない人が多い様子であり、消費にも余り反映されていない。
,,▲,住関連専門店（経営者）,来客数の動き,・ネット販売は順調であるが、店頭販売は来客数の減少もあり、客単価がなかなか上がらない状況である。
,,▲,その他専門店［酒］（経営者）,販売量の動き,・純米酒以上の売上は前月より回復してきているものの、定番商品の動きはかなり悪い状態が続いている。
,,▲,一般レストラン（経営者）,お客様の様子,・首都圏からの客や地元客から話を聞くが、景気に対する内容が全く違う。首都圏の客は大企業の出張者が多く、忙しさと比例してある程度の収入がある様子であるが、地元客の大半が田舎は景気が悪いと話している。
,,▲,観光型ホテル（経営者）,来客数の動き,・忘年会利用の客が例年より減少している。特に毎年平日に忘年会をしていた業種の利用が減少している。
,,▲,観光型ホテル（スタッフ）,来客数の動き,・例年に比べて数字が悪い。
,,▲,旅行代理店（経営者）,販売量の動き,・12月に入り、直近の予約の伸びが例年に比べて非常に悪い状況である。
,,▲,旅行代理店（店長）,販売量の動き,・12月にしては国内団体旅行の動きが良かったものの、売上は今一つ伸びていない。
,,▲,タクシー運転手,競争相手の様子,・年配者及び20歳前後の若年層の動きが目に見えて悪くなってきている。
,,▲,通信会社（営業担当）,お客様の様子,・消費税の引上げに備えて、経費削減への要求が多くなってきている。
,,▲,通信会社（営業担当）,販売量の動き,・携帯電話の価格が年々高価になってきており、利用者の買換えサイクルも徐々に長くなっている。そのため、販売量が減少している。
,,▲,観光名所（職員）,来客数の動き,・前年より小雪、暖冬であるにもかかわらず、来客数が伸び悩んでいる。
,,×,スーパー（経営者）,お客様の様子,・来年10月の消費税の引上げに対する報道が続いており、消費者マインドが良くない状態となっている。
,,×,コンビニ（エリア担当）,来客数の動き,・福島県、宮城県、岩手県沿岸の数字状況が不調である。
,,×,衣料品専門店（店長）,来客数の動き,・上旬の暖かさでコートなどの防寒着の初動が止まっていたが、その後に寒くなっても動きのない状態が続いている。
,,×,衣料品専門店（店長）,来客数の動き,・競合店の新規オープンにより、多くの客が前倒しで購入しているため、来客数が大幅に減少している。
,,×,高級レストラン（経営者）,来客数の動き,・全体的に景気が悪く売上が伸びていない。活気もなく、良くなる要素もない。
"企業
動向
関連

(東北)",,◎,－,－,－
