,,▲,スーパー（役員）,来客数の動き,・大雪の影響に加えて、平昌オリンピックのテレビ放映の影響もあり、客が外出しない傾向が強くなっている。日用品の消費が全体的に落ちている。
,,▲,衣料品専門店（店長）,来客数の動き,・来客数も減っているが、客単価も落ちている。
,,▲,乗用車販売店（従業員）,販売量の動き,・当地において、かつてないほどの積雪がみられている影響で販売量の動きが停滞している。
,,▲,高級レストラン（スタッフ）,来客数の動き,・春節期間中のアジア圏からの観光客が前年よりも減少している。
,,▲,観光型ホテル（役員）,単価の動き,・国内客、国外客共、宿泊単価の伸びが止まった。一方、物価高によりコストがかさみ、収益が悪化している。
,,▲,タクシー運転手,販売量の動き,・例年、この時期は降雪によりタクシーの運行本数が増加することになるが、今年はマイカーでの移動を控えるような降雪状況であったにもかかわらず、増収とはならなかった。
,,▲,タクシー運転手,来客数の動き,・観光客の利用も、イベント関係のオーダーも減少傾向にある。事前予約が減少しており、外国人観光客を中心とした間際のオーダーが目立つ。
,,▲,タクシー運転手,お客様の様子,・ここ３か月、景気の変わらない状況が続いている。今年は特に大雪の影響で客の動きが鈍くなっている。例年、２月は厳しい月である上、当地の景況感も良くないことから、景気はやや悪い。
,,▲,パチンコ店（役員）,単価の動き,・野菜などの価格上昇や原油価格の高止まりの影響で景気はやや悪い。
,,▲,美容室（経営者）,お客様の様子,・大雪の影響で外出を控えている客が多く、来店サイクルが伸びている。
,,×,商店街（代表者）,販売量の動き,・雪が降り過ぎていることで、客足が余りにも悪い。原材料価格の高騰も収まらないことから、収益的に厳しい状況にある。
,,×,百貨店（役員）,販売量の動き,・売上に加えて、来客数も減少している。
,,×,百貨店（営業販促担当）,来客数の動き,・平昌オリンピックが始まってからの２週間の来客数が特に減少している。
,,×,コンビニ（オーナー）,来客数の動き,・外国人観光客が減少している。
,,×,住宅販売会社（経営者）,来客数の動き,・当地はまれにみる大雪に見舞われ、気温も低く推移していることから、モデルハウスや建築関係の来客数が大幅に減少している。また、小売部門の来客数も減少している。除雪費の負担も跳ね上がっており、非常に悪い状況となっている。
"企業
動向
関連

(北海道)",,◎,－,－,－
,,○,その他非製造業［鋼材卸売］（従業員）,受注価格や販売価格の動き,・２月は商材の動きが好調であり、売上も見込みを５％ほど上回った。ただ、大幅な回復まではみられない。
,,□,家具製造業（経営者）,受注量や販売量の動き,・平昌オリンピックの影響もあるが、最近の厳しい寒さの影響で、全般的に消費行動が低迷している。
,,□,建設業（従業員）,受注価格や販売価格の動き,・大手建設会社や地元大手建設会社の抱えている仕事量は飽和状態にあるが、これよりも規模の小さい建設会社には仕事が行き渡っていないため、業者間での低価格受注競争が厳しくなっている。
,,□,建設業（役員）,受注量や販売量の動き,・受注工事の進捗状況はほぼ計画どおりであり、年度計画を上回る完成工事高と利益が確定している状況に変化はみられない。
,,□,輸送業（支店長）,受注量や販売量の動き,・冬場のため、輸送量は落ちたままであるが、営業部においては建材関連輸送の見積依頼や引き合いの件数が増加してきている。
,,□,輸送業（営業担当）,受注量や販売量の動き,・前年の農作物の収穫が好調であった割に、物流への恩恵が今一つ感じられない。特に倉庫保管に関しては、在庫のない状態でスタートしているだけに、生産地から直接輸送するケースが多く、保管期間も短期になる傾向が強くなっている。
,,□,通信業（営業担当）,取引先の様子,・ここ最近、株価の乱高下がみられるものの、取引先においては案件数、受注数共に堅調に推移しており、これまでどおり業績のやや良い状況が続いている。
,,□,金融業（従業員）,取引先の様子,・生鮮食品やエネルギー関連の価格高止まりの影響から、個人消費の節約志向が強まっているが、外国人観光客の消費が引き続き堅調なことから、景気は横ばいでの推移となっている。
,,□,司法書士,取引先の様子,・冬期間のため、土地取引や建物の新築物件、中古物件などの取引が停滞傾向にある。特に今年は降雪量が記録的に多いことから、不動産業や建築業において大きな影響が出ている。
,,□,コピーサービス業（従業員）,取引先の様子,・取引先の様子をみると、設備投資に対してまだまだ慎重な姿勢が続いている。
,,□,その他サービス業［建設機械リース］（営業担当）,受注量や販売量の動き,・災害復旧工事関連が一段落したものの、北海道新幹線の延伸工事など、民間の建築意欲が旺盛である。
,,□,その他サービス業［建設機械レンタル］（総務担当）,受注量や販売量の動き,・売上が前年を10％強上回る状況が続いている。
,,▲,食料品製造業（従業員）,受注量や販売量の動き,・３か月前の11月の販売量は前年比プラス7.2％であったが、２月の販売量は前年比プラス1.7％となっている。
,,▲,司法書士,それ以外,・今冬は暖房用の灯油価格が高止まりしている上、寒さも厳しいことから、灯油の使用量が多くなりがちである。また、葉物野菜などの価格も上昇している。これらのことから、節約などの対抗策で支出を抑える状況がみられる。前年と比べて家計が厳しくなっていることで景気が下向きになっている。
,,×,食料品製造業（従業員）,受注量や販売量の動き,・年明けからの売上の落ち込みがひどく、前年と比べても１割近く減少している。
"雇用
関連

(北海道)",,◎,－,－,－
,,○,新聞社［求人広告］（担当者）,周辺企業の様子,・自動車関連、小売業、不動産業などで消費の動きが活発になっていることで雇用環境も上向いている。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・客先から、人手は欲しいが募集しても人が集まらないため、求人広告の出稿を控えるとの話があちこちで聞かれるようになった。
,,□,求人情報誌製作会社（編集者）,求職者数の動き,・建設、運輸、介護の正社員が極端に不足している。また、小売や飲食店のアルバイト、パートも不足しており、主婦やシニアへのニーズが一層高まってきている。
,,□,職業安定所（職員）,求人数の動き,・月間有効求職者数が６年３か月連続で前年を下回り、月間有効求人数が12か月連続で前年を上回ったことから、有効求人倍率は1.08倍と前年を７年11か月連続で上回った。
,,□,職業安定所（職員）,求人数の動き,・新規求人数が７か月連続で前年を上回る状況の下で、応募者が依然として少ないことから、人手不足対策として正社員への登用を積極的に行うとともに、技能講習や資格取得を支援するなど、少ない人員で効率的な作業を行うことを目指す取組がみられる。
,,□,職業安定所（職員）,求人数の動き,・新規求人数は増加に転じたが、人手不足となっている業種での増加が中心であり、景気が上向きにあるとまではいえない。
,,□,職業安定所（職員）,求人数の動き,・１月の有効求人倍率は1.08倍となり、前年を0.08ポイント上回るなど、高い水準で推移している。
,,□,学校［大学］（就職担当）,求人数の動き,・３月１日からの新卒学生の就職活動の開始を控えて、各企業の採用担当者の動きが良い。企業側が早めに良い学生と接触する機会を強く求めており、採用意欲の高さがうかがえる。
,,▲,求人情報誌製作会社（編集者）,求人数の動き,・求人件数が前年を下回って推移している。
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,＊,＊,＊
,,○,商店街（代表者）,来客数の動き,・全体的な動きに変化はないものの、天候が良いためその影響が大きく現れている。客単価は前年並みであるが来客数が前年を上回っており、全体としての前年比は102～103％で推移している。
,,○,家電量販店（店長）,販売量の動き,・寒波の影響もあり、暖房商材の売行きが好調である。また、冷蔵庫や洗濯機などの白物家電の客単価も上昇しており、前年の数字を上回っている。
,,○,乗用車販売店（経営者）,販売量の動き,・例年どおり、雪解けに合わせて車の乗換えを検討する客が増えてきている。
,,○,乗用車販売店（従業員）,販売量の動き,・３か月前は自動車メーカーの不正検査問題によるリコールのため販売量が伸びなかったが、今月は少し良くなっている。
,,○,住関連専門店（経営者）,販売量の動き,・注文家具の納品が進んでいるため、若干ではあるが販売量が増加している。
,,○,住関連専門店（経営者）,単価の動き,・今月は大型の高額商材が売れており、売上を押し上げている。
,,○,その他小売［ショッピングセンター］（統括）,単価の動き,・春物を中心とした新しいニーズにこたえる品ぞろえにしたことから客単価が上昇しており、来客数も増加している。また、春節を契機としたインバウンド客の需要も増えている。
,,○,その他サービス［自動車整備業］（経営者）,販売量の動き,・来客数、売上、販売量共に好調である。原油関連の価格高騰により値上げをしたが、販売量は減少することなく増加傾向にある。
,,○,住宅販売会社（経営者）,お客様の様子,・関東在住の相続権者による地元の空き家の処分依頼があり、解体工事、土地仲介、新築工事の受注と、１件で複数の受注が発生している。
,,□,商店街（代表者）,来客数の動き,・１月から引き続いて天候が悪く、とにかく人が外を歩かない。そのため、商店街も全く機能していない状態である。
,,□,一般小売店［医薬品］（経営者）,お客様の様子,・今年は気温が低いことと大雪により売上が前年を下回る日が続いている。また、来客数も前年比５％の落ち込みとなっている。
,,□,一般小売店［カメラ］（店長）,販売量の動き,・販売量は横ばいで推移している。また、低額商材は厳しい状況であるものの、高額商材が好調のため、売上は確保している。
,,□,百貨店（営業担当）,お客様の様子,・世の中の動きに大きな変化がないため、景気にも大きな変化はみられていない。
,,□,百貨店（経営者）,販売量の動き,・高額商材は依然として堅調に推移しているものの、これまで比較的順調であったファッション関係は、気温の低い状態が続いているため春物の購買意欲が減少気味であり苦戦している。ただし、前半のバレンタインは盛り上がっているため、全体としては前年並みの推移となっている。
,,□,スーパー（経営者）,単価の動き,・２月は、野菜の価格高騰や一部加工食品の値上げもあり、平均１品単価が前年を上回ったものの、来客数と購入点数は前年を下回っており、全体として余り芳しい状態ではない。
,,□,スーパー（店長）,来客数の動き,・客単価は前年を上回る状況が続いているが、来客数が減少している。販売店の増加による競争激化が影響している。
,,□,スーパー（総務担当）,単価の動き,・寒さや雪の影響で来客数は減少しているものの、客単価が上昇しているため、売上は前年を上回っている。
,,□,スーパー（営業担当）,単価の動き,・来客数は前年を下回っているが、特売価格の強度を上げることにより購入点数が増加し、客単価を押し上げている。結果として、客単価の上昇により前年並みの売上を確保している状態であり、変化は小さい。
,,□,コンビニ（経営者）,来客数の動き,・地方の景気は、首都圏と違いかなり悪いままで推移している。公共事業の減少により、建設関係の来客数が減少している。
,,□,コンビニ（エリア担当）,来客数の動き,・来客数が前年比で４ポイント低下している。客単価が前年を上回っているため、売上の前年比は２ポイントの低下にとどまっているものの、厳しい状況が続いている。
,,□,衣料品専門店（経営者）,来客数の動き,・クレジットカードの手数料サービスや、購入額に応じたプレゼントをつけたセールの実施により、来客数が増加し売上も伸びている。
,,□,衣料品専門店（経営者）,お客様の様子,・特定の業種において作業服、事務服の新規受注があり、販売量も多かったが、店頭では積雪による道路状況の悪化により、来客数が減少している。
,,□,衣料品専門店（店長）,お客様の様子,・卒業、入学の需要によるテーラードの動きは順調に推移しているが、春物商材へのニーズが高まっていないカジュアル関係が苦戦している。
,,□,衣料品専門店（店長）,来客数の動き,・天候の影響と、若者世代の人口減少により、フレッシャーズの来客数が大幅に減少している。
,,□,衣料品専門店（総務担当）,来客数の動き,・端境期のためセール品の多い商品構成となっているが、客に購買意欲がみられていない。
,,□,乗用車販売店（経営者）,販売量の動き,・来客数は多少増加しているものの、受注量の前年比に変化がみられない。
,,□,乗用車販売店（本部）,来客数の動き,・大規模イベントを試みたものの、来客数に伸びがみられず、業績は前年並みで推移している。
,,□,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・実際に売上に結び付くかは不明であるが、新年度に向けたそれなりの数の動きがみられている。
,,□,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・気温の低下により、灯油を中心とした季節商材の伸びはあるものの、中心となるガソリンは前年を下回っている。
,,□,高級レストラン（支配人）,競争相手の様子,・同業他社からも余り良い話を聞いていない。
,,□,一般レストラン（経営者）,来客数の動き,・団体客の予約は多少入っているものの、個人客を中心に予約が少ないため、景気が上向いているという雰囲気はない。
,,□,一般レストラン（経営者）,お客様の様子,・客からは、余り仕事の状況が良くないという話を聞くことが多い。同時に、同業他社も頭を抱えている状況のようである。
,,□,観光型旅館（スタッフ）,販売量の動き,・原因は不明であるが、販売量は横ばいで推移している。
,,□,都市型ホテル（スタッフ）,販売量の動き,・宿泊部門は前年並みであり、宴会部門も忘新年会は平年並みに受注できている。レストラン部門は和室の個人利用が減少したものの、僅かながら予算を上回っている。
,,□,旅行代理店（経営者）,販売量の動き,・団体旅行は堅調であるが、個人旅行の先行予約は前年を下回っている。
,,□,旅行代理店（従業員）,販売量の動き,・個人旅行の申込みや取扱いに大きな増加傾向はみられていない。また、大雪の影響もあり販売量はほぼ横ばいで推移している。
,,□,通信会社（営業担当）,お客様の様子,・２月は公共事業の予算消化時期でもあり、景気は横ばいの状態である。３～４月の卒業入学シーズンに備えているのか、消費動向は鈍化している。また、確定申告時期のため、中小企業の社長なども事務処理に追われており、営業も停滞気味になっている。
,,□,通信会社（営業担当）,お客様の様子,・客の設備投資意欲に変化はみられない。
,,□,通信会社（営業担当）,お客様の様子,・２月に入り今までにない豪雪となっている。例年より冬の様相が長引いているため、客の購買意欲が鈍り、契約者数も伸び悩んでいる。
,,□,通信会社（営業担当）,お客様の様子,・客はコスト削減の要求ばかりであり、新製品が売れない状態が続いている。
,,□,観光名所（職員）,来客数の動き,・売上が前年を上回り大変好調ではあるが、インバウンド客による底上げであり、日本人客が若干減っていることが気に掛かる。
,,□,遊園地（経営者）,それ以外,・今月は休園中であり営業をしていないが、団体予約は例年並みとなっている。
,,□,競艇場（職員）,来客数の動き,・イベントの有無による来客数の差が大きくなっている。
,,□,その他住宅［リフォーム］（従業員）,来客数の動き,・年明けより問合せ件数が前年を下回っている。なかでも塗装工事が増えていない。
,,▲,商店街（代表者）,販売量の動き,・例年にない寒さのため、客の出足が鈍っているように見受けられる。また、飲食店では食料品などの価格高騰による売上への影響が散見されている。
,,▲,商店街（代表者）,来客数の動き,・大雪や寒波の影響で商店街への来街者数が減少している。また、野菜などの食料品の価格が高止まりしており、消費も停滞気味である。
,,▲,一般小売店［書籍］（経営者）,販売量の動き,・世界及び国内経済のゆがみ、株価の不安定感、平昌オリンピックによる消費の停滞、局地的な雪により、全体の消費マインドが上がらない。
,,▲,一般小売店［酒］（経営者）,販売量の動き,・例年にない冷え込みと降雪量の影響が大きい。消費者は経済的にも身体的にも疲弊してしまい、夜に出歩かなくなったことで、飲食店への販売量が減少している。飲食店側も対策を立てられずに悲鳴をあげている。
,,▲,一般小売店［医薬品］（経営者）,来客数の動き,・２月後半の年金支給日以降から客単価が急速に改善したことで、売上の極端な悪化を免れているものの、来客数の減少傾向に改善の兆しが全くみられていない。大変悪い状況ではあるものの、まとめ買いをする客も多く、購買意欲が冷え切っているとまでは言い切れない。
,,▲,百貨店（売場主任）,来客数の動き,・大雪と日常的な強い冷え込みにより、来客数が著しく減少している。
,,▲,百貨店（営業担当）,販売量の動き,・時計、宝飾品、ブランド品などの高額商材の動きが鈍い状況が続いている。また、冬物の動きが好調であった衣料品においても、紳士服の動きが弱まっている。春物は立ち上がり始めているが、気温が低い状態が続いているため、定価品の出足が遅い印象を受ける。さらに、物産展も引き続き売上が厳しい状態である。
,,▲,スーパー（営業担当）,お客様の様子,・１月に続き２月も週末にかけて雪の日が多く、来客数が減少している。特に日曜日の午前中は雪かきなどにより来客数の減少幅が大きい。日曜日はポイント倍セールを実施している関係上、日曜日の来客数減少は全体の売上にも大きく影響を及ぼしている。
,,▲,コンビニ（経営者）,来客数の動き,・近隣ビルのテナントが引っ越し、なじみ客が減少している。また、恵方巻きのイベントの曜日まわりが悪く、不発に終わっている。バレンタイン商戦もぱっとせず、今月はこれといったプラス材料がない。
,,▲,コンビニ（経営者）,来客数の動き,・客単価は前年を維持しているものの、来客数の減少が続いている。特に夜中の客が減っている。
,,▲,コンビニ（エリア担当）,来客数の動き,・競合店出店の影響もあり、来客数の減少が顕著に数字に表れている。
,,▲,コンビニ（店長）,来客数の動き,・大雪により夕夜間の来客数が激減している。売上が落ちているなか、除雪費や光熱費が重く伸し掛かり、利益的にはかなり厳しい状況である。
,,▲,衣料品専門店（経営者）,販売量の動き,・季節に関係のないイベントはそれなりに好調であるが、寒さのため春物の実売にはつながっていない。一方で、冬物の動きも止まっている。
,,▲,衣料品専門店（店長）,来客数の動き,・春物への購入意欲が高まり、新生活に向けた学生などの来客数が増える時期であるが、今年は大雪や例年よりも長引く寒さの影響により、客の動きが１～２週間ずれ込んでいる。非常に大きいマーケットのため、これを今から取り返すことは難しい。
,,▲,住関連専門店（経営者）,来客数の動き,・寒さと降雪により、来客数が非常に良くない。また、客の節約志向が高まっているように見受けられる。
,,▲,その他専門店［酒］（経営者）,来客数の動き,・地元の雪まつりでは、大雪のため店舗への来客数が少ない状況である。
,,▲,その他専門店［食品］（経営者）,販売量の動き,・地元の雪まつりの来客数は期待したほどではなく、財布のひもも固いままである。
,,▲,その他専門店［靴］（従業員）,販売量の動き,・降雪のため長靴などの動きは活発であるが、春物の動きが鈍い。
,,▲,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・暖房用燃料の需要が前年並みに落ち着いてきている。前月までは、寒波の影響で伸びた需要で粗利益の落ち込みをカバーしていたが、販売量が前年並みとなったことで、利益が落ち込んできている。
,,▲,一般レストラン（経営者）,来客数の動き,・株価の下落や大雪の影響、さらには平昌オリンピックを家で観戦するため、来客数が減少している。
,,▲,一般レストラン（経営者）,来客数の動き,・２～３か月前は忘年会などがあったため忙しかったが、今月は例年同様に暇な月となっている。
,,▲,一般レストラン（経営者）,お客様の様子,・前月に引き続き悪天候が客足を止めている。天気予報の精度が高まっているため、大雪の予報がされると出張の予定もかき消されてしまう。また、家庭での雪かきでエネルギーを使ってしまうため、地元の人すら夜に繁華街に出て来られない状況である。
,,▲,観光型旅館（経営者）,来客数の動き,・悪天候の日が多く、客の動きが鈍っている。
,,▲,都市型ホテル（スタッフ）,来客数の動き,・１～２月は悪天候により来客数の動きに鈍さがみられている。予定が決まっている宴会などは堅調であり、宿泊も若干上回っているものの、レストランは来客数の減少が著しい状況である。
,,▲,都市型ホテル（スタッフ）,来客数の動き,・寒波の影響によりレストランの来客数が減少しているため、売上も伸びていない。
,,▲,旅行代理店（店長）,お客様の様子,・国内旅行において、団体旅行の問合せ件数が減っている。ただし、海外旅行の申込件数は多い。
,,▲,通信会社（営業担当）,単価の動き,・前年当初から収入はそのままで物価の上昇が続いている。消費者の支出の動きは鈍く、景気は横ばい若しくはやや悪い状態である。
,,▲,観光名所（職員）,来客数の動き,・気温が低く積雪も多いため、一般の来客数が極端に少ない状態である。
,,▲,美容室（経営者）,単価の動き,・一時は回復したかにみえた客単価が、ボーナス月を抜けて通常の動きとなったことから、前年を下回る状況となっている。
,,▲,美容室（経営者）,来客数の動き,・寒さで来客数が非常に少ない状態である。
,,×,一般小売店［医薬品］（経営者）,お客様の様子,・２月中旬の大雪により来客数が減少したが、その後も平昌オリンピックの閉会式まで、深夜のにぎわいがなくなっている。また、周辺では２月末で閉店する店舗も出ている。
,,×,百貨店（買付担当）,来客数の動き,・大雪や積雪による来客数の減少が大きい。また、平昌オリンピックも来客数減少の要因になったとみられる。
,,×,スーパー（経営者）,お客様の様子,・断続的な寒波の影響で朝晩の冷え込みが非常に厳しく、外出が控えられている。また、可処分所得が増えないなか、灯油価格の高騰などにより買い控えの行動がみられている。
,,×,スーパー（店長）,来客数の動き,・売上の前年比が93.4％という厳しい状況で２月を迎えている。２月の売上は前年比94.8％と１月よりは良くなっているが、16日に競合店がオープンしたことで、価格競争の波にのまれており、とても上向きとはいえない。
,,×,コンビニ（店長）,来客数の動き,・約２年前の地下鉄新規路線開通による人の流れの変化により、来客数が減少している。また、通信販売の台頭や超高齢化社会の進行も、来客数の減少に拍車を掛けている。
,,×,家電量販店（従業員）,販売量の動き,・日用品や野菜の価格高騰のため、家電の購入にお金が回ってこない。
,,×,高級レストラン（経営者）,来客数の動き,・景気が低迷しているのか、余り良い話はない。首都圏は景気が良いと聞いているが、地元にはその実感がない。
"企業
動向
関連

(東北)",,◎,－,－,－
,,○,建設業（従業員）,受注量や販売量の動き,・３か月前と比較して、特段の受注量増加はなく、同程度の景気となっている。
,,○,金融業（広報担当）,取引先の様子,・１次産品の小売価格の高止まりが、個人消費の心理的足かせになっているものの、住宅投資、公共投資は高水準の推移が続いている。また、雇用の動きも過去最高水準を更新しているなど、プラス要素が多い。
,,□,農林水産業（従業者）,受注量や販売量の動き,・燃料費の高騰が収益を圧迫しているものの、直売所出品の売上は前年を上回っている。
