,,□,スナック（経営者）,来客数の動き,・前月とほとんど変わりはなく、景気の悪い状態が続いている。
,,□,タクシー運転手,お客様の様子,・コロナ禍のなか、３か月前と比べると若干落ち着きがみられることで、道内客が動き出している兆しがみられるようになっている。しかしながら、まだまだ厳しい状況に変わりはない。
,,□,美容室（経営者）,来客数の動き,・３か月前とほぼ同じような売上で推移している。客同士の距離を確保するため、現在も席を１つおきに使用し、完全予約制としているため、前年と比較すると20％程度の売上減になっている。
,,□,美容室（経営者）,販売量の動き,・売上は前月と比べて５％弱の減少となっているが、減少傾向が続いているわけではない。前年と比べてもほとんど変わらないことから、景気は３か月前と変わらない。
,,□,美容室（経営者）,来客数の動き,・例年であれば、イベント開催に伴う売上の増加がみられる時期だが、今年はイベントのほとんどが中止になっているため、影響が出ている。
,,□,住宅販売会社（経営者）,お客様の様子,・希望的観測も含めてだが、新型コロナウイルスの影響は底を打ったとみられる。ただし、先行きについては予断を許さない状況にあるため、現状維持で推移することになる。
,,▲,商店街（代表者）,販売量の動き,・新型コロナウイルスの新規感染者数は横ばい傾向で推移しているが、歓楽街において感染者が出続けていることから、中心商業地は危ないというイメージを払拭できないでいる。中心商業地はいまだに他地域と比べて落ち込みが大きく、売上も依然として前年比50％を割り込んでいる。歓楽街の店舗においては、もう少し街全体に与える影響を自覚して、自助努力を行ってもらいたい。組織立って感染防止に取り組んでいかないと、いずれ自分たちの歓楽街が消滅することにつながりかねない。そこまで追い込まれている状況である。
,,▲,百貨店（売場主任）,販売量の動き,・前年９月は消費税増税前の駆け込み需要があったことに加えて、インバウンドによる売上も好調だった。今年はそれらの反動で非常に厳しい状況にある。
,,▲,百貨店（役員）,販売量の動き,・前年は消費税増税の直前で駆け込み需要がみられた月であった。その影響を考慮しても、新型コロナウイルスの影響で前年よりも景気がやや悪くなっている。
,,▲,百貨店（営業販促担当）,来客数の動き,・６月は特別定額給付金の効果もあり、一時的に高額商材に動きがみられた。それに対して、９月は前年の消費税増税前の駆け込み需要やそれに合わせたイベント開催などがあったことの反動が大きい。年配客を中心に客の来場が戻っていない状況にある。
,,▲,家電量販店（店員）,来客数の動き,・９月は夏物家電と暖房機の需要期のはざまで来客数が少なかった。ただ、新型コロナウイルスの影響は少しずつ解消されてきている。
,,▲,その他専門店［医薬品］（経営者）,お客様の様子,・国の景気支援策には一定の効果があったが、国民の不安が長期的なものになってきていることから、悪い意味で動きが落ち着いてきている。景気回復に向けて、これからが重要な時期となってきている。
,,▲,通信会社（企画担当）,来客数の動き,・新型コロナウイルス感染拡大防止の観点から、店舗への来客数を抑えざるを得ない状況にあることから、通信機器の販売量は前年から３割程度落ち込んでいる。
,,▲,住宅販売会社（経営者）,お客様の様子,・分譲マンションのモデルルームを訪れる客との商談に要する時間が長くなってきている。購入決定の判断に迷う客が増えてきている。
,,×,一般小売店［土産］（経営者）,来客数の動き,・この４連休で例年の半数程度の人出がみられたことはプラスであったが、道内客が多かったことから売上には余りつながらなかった。売上は前年の27％まで回復したが、景気の水準は悪いままである。
,,×,衣料品専門店（店長）,販売量の動き,・クールビズ期間中は単価の低いワイシャツが落ち込んだだけであったため、持ちこたえることができたが、現在は衣替えのスーツが全く動いていないことから、景気は悪くなっている。何も売れない状況にある。
,,×,タクシー運転手,来客数の動き,・９月のタクシー売上は８月と同じく前年比マイナス30％であった。４～５月の売上は前年比マイナス50％であったが、６月以降は前年比マイナス40～30％で推移している。夜の繁華街の人出は相変わらず少なく、昼間よりも夜間の売上の落ち込みが大きい。
,,×,タクシー運転手,販売量の動き,・前月まで回復傾向にあったが、イベントなどが軒並み中止となったことから、景気は下向きに転じている。
,,×,タクシー運転手,来客数の動き,・貸切りハイヤーの利用については、インバウンド客のオーダーが全滅である。国内旅行での利用も減少している。一般法人やイベント関係者からのオーダーも減少している。
,,×,美容室（経営者）,それ以外,・消費者の考え方が新型コロナウイルスを機にがらっと変わってしまった。不安を抱いたまま生活していることから、景気は悪くなっている。
"企業
動向
関連

(北海道)",,◎,－,－,－
,,○,家具製造業（経営者）,受注量や販売量の動き,・自粛ムードが緩和されてきていることで人出が増えてきた。ショップへの来客数も増えており、受注につながり始めている。
,,○,金融業（従業員）,取引先の様子,・低迷していたサービス消費は各種政策の効果に加えて、新型コロナウイルスに対する一般市民の意識が変化し、日常の消費行動が活発化していることで、持ち直しの動きがみられる。また、サービス以外の消費についても、衣料品を除けば底堅さがみられる。これらのことから、道内景気は３か月前と比べてやや良くなっている。
,,□,食料品製造業（従業員）,受注量や販売量の動き,・依然として、前年から１割以上売上が落ちた状態が続いている。
,,□,金属製品製造業（従業員）,受注量や販売量の動き,・５月から受注量が落ち込んでおり、回復の兆しがみえない。
,,□,建設業（従業員）,受注量や販売量の動き,・例年であれば、建設業の最盛期にあるが、新型コロナウイルスの影響で民間工事が減少しているため、見積りの引き合いや工事の打合せが少なく、比較的穏やかな時期となっている。
,,□,建設業（役員）,受注量や販売量の動き,・新型コロナウイルスの影響を受けて、工事の進捗が遅れていたが、ここのところ天候が安定していることもあり、進捗状況は回復してきている。また、追加の工事案件があることで、完工高の上積みにつながっている。ただし、公共工事の年度内完工に向けて、工期日程的に厳しいものがある。
,,□,輸送業（営業担当）,受注量や販売量の動き,・相変わらず紙・パルプや建材の荷動きが鈍い。倉庫部門では、冷凍バターの在庫が増えているほか、農作物関連製品も需要減により多めの在庫を抱えたまま新物のシーズンに突入している。そのため、今後、経済活動が上向くことで、貨物が回転することを期待している。
,,□,司法書士,取引先の様子,・取引先の各企業では、今後の社会状況をみながら、活動を強化したいと考えているようだが、新型コロナウイルス発生以前の状況には戻っていないのが現状である。
,,□,その他サービス業［建設機械レンタル］（総務担当）,受注量や販売量の動き,・売上は引き続き前年並みで推移している。
,,□,その他サービス業［建設機械リース］（支店長）,取引先の様子,・客の設備投資意欲は弱いが、受注に関しては変わらずに推移している。
,,▲,通信業（営業担当）,取引先の様子,・当地はこれから冬季の準備に入る時期となるが、新型コロナウイルスの再流行への漠然とした懸念により、企業各社における営業活動や投資活動について慎重な姿勢が目立ち始めてきている。観光面ではＧｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンの効果が出てきているが、取引先各社の状況から景況感を３か月前と比較すると、やや悪化している。
,,▲,司法書士,取引先の様子,・新型コロナウイルスの影響が依然としてみられる。自粛生活が当たり前となり、不要不急の外出などを控えることが習慣として身に付いたこともあり、大型案件である住宅などの新築や購入が先延ばしされている状況にある。不動産取引にかかる商談も、テレワークではなかなか進まないため、景気回復にはしばらくの時間が掛かることになる。
,,▲,コピーサービス業（従業員）,取引先の様子,・少しずつではあるが、景気は下向き傾向にある。車業界では新車販売が厳しい状況にあるため、年末に向けても景気が悪いまま推移する。
,,▲,その他非製造業［鋼材卸売］（従業員）,受注量や販売量の動き,・新型コロナウイルスの影響で仕事の仕方が変化しており、受注活動の制限や営業形態の変化による影響が出てきている。売上は前年実績から10％ほど落ちている。
,,×,食料品製造業（従業員）,受注量や販売量の動き,・９月の販売量は前年比マイナス32.8％であり、３か月前の６月の販売量は前年比プラス1.0％だったことから、景気は悪くなっている。
"雇用
関連

(北海道)",,◎,－,－,－
,,○,求人情報誌製作会社（編集者）,周辺企業の様子,・飲食関係については、夜の飲食店も含めて、若干客足が増えつつある。また、百貨店にテナント入居しているアパレル系からの求人も復活傾向にある。ただし、新型コロナウイルス発生以前の水準にはまだ達していない。
,,○,求人情報誌製作会社（編集者）,雇用形態の様子,・建設や介護、貨物運送など、新型コロナウイルスの影響を余り受けていない業種では、求職者からの反響が以前よりも増えていることもあり、正社員求人が少し戻ってきている。アルバイトやパートについても、正社員ほどの伸びではないが、前月と比べて多少増加傾向にある。ただし、先行きについては不透明な部分がある。
,,○,求人情報誌製作会社（編集者）,求人数の動き,・３か月前は国の緊急事態宣言が解除されたばかりの時期であり、企業側も様子見や自粛ムードが強く、募集、採用ニーズが弱かった。現在は必要に応じて募集する平常時に近い雰囲気がみられることから、景気はやや良くなっている。
,,○,求人情報誌製作会社（編集者）,採用者数の動き,・前年よりも掲載件数の少ない状況が続いていることもあり、応募数が前年を上回るなど、良い傾向がみられる。特に医療、介護、物流業界で顕著である。
,,○,職業安定所（職員）,周辺企業の様子,・３か月前と比べて景況感の良くなっている企業が一定程度みられる。一方、まだまだ回復していない企業もみられる。全体的には３か月前よりも景気が良いとみているが、業界や企業によるばらつきが大きい。
,,□,職業安定所（職員）,求人数の動き,・８月の有効求人倍率は1.14倍と前年を0.01ポイント上回った。新規求人も前年を上回っている。
,,□,学校［大学］（就職担当）,求職者数の動き,・2021年新卒の大学生は求人数が少ないなか、Ｗｅｂ面接などが行われていることから、企業の実際の雰囲気が分からないまま内定を得ている。この結果、企業側に内定承諾書を出さないまま、就活を長期化させる傾向がみられる。こうしたことから、将来に向けての人材確保が不十分になることが懸念され、企業業績の不振と合わせて出口の見えない不景気感が続くことになる。
,,▲,人材派遣会社（社員）,求人数の動き,・新規求人の依頼が低調である。過去に取引のあった企業に当社からアプローチしたり、求人サイトへの新規営業を行うことで月間求人数を維持している状況である。前年と比較すると、新規求人の申込みは５割減となっている。
,,▲,職業安定所（職員）,求人数の動き,・当地における８月の有効求人倍率は0.80倍であり、５月と比べて0.06ポイントの低下となっている。
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,観光型旅館（スタッフ）,販売量の動き,・Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンでの宿泊者が増えている。宿泊人数は少ないが単価が伸びてきている。
,,○,一般小売店［酒］（経営者）,販売量の動き,・３か月前は最低の売上だったので、その頃に比べると売上は上がっている。
,,○,一般小売店［医薬品］（経営者）,単価の動き,・９月の上旬までは猛暑が続き、熱中症対策の商品がかなり売れた。その後、急に温度が下がり寒くなったため、体調管理のための必要からか免疫力アップの商品が売れていて、客単価が非常に上がってきている。
,,○,一般小売店［酒］（経営者）,販売量の動き,・平日は相変わらず静かで、この新型コロナウイルス禍の状況に消費者がいい意味でも悪い意味でも慣れてしまった感がある。ただ４連休中は久々に人が動いたために、旅館、観光施設などへの販売量が良かった。今までの出控えのストレスもあり、周りが動くなら動いても許されるかもという心理があるとみられる。
,,○,百貨店（営業担当）,お客様の様子,・新型コロナウイルスの影響で、夏のイベントが軒並み中止されたことと帰省自粛もあり、来客数は伸びなかったが、高額品の動きが回復の兆しを見せ始めていることや、買上数量も高く推移している。
,,○,スーパー（店長）,販売量の動き,・今年はお彼岸の日取りが良く、そして４連休の効果もあってか、売上が前期比107.8％で推移している。また、酒、たばこが増税前で売れていることもプラスになっている。
,,○,コンビニ（経営者）,単価の動き,・新型コロナウイルスの影響で来客数は前年を大幅に下回ったままだが、客単価や買上点数は前年を上回ってきている。
,,○,コンビニ（経営者）,来客数の動き,・３か月前よりはかなり良くなってきたが、前年にはまだまだ及ばない。住宅立地の店は100％近いが、街道沿いやホテル、オフィス街の店舗はいまだ壊滅的な売上である。
,,○,コンビニ（エリア担当）,来客数の動き,・来客数は前年差マイナス10ポイント。最も減少した月はマイナス20ポイントであったため、来客数の回復傾向がみられる。特に週末の人出が増えており、Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンの効果が現れている。
,,○,コンビニ（エリア担当）,来客数の動き,・コロナ禍による自粛ムードが緩みつつあり、若者を中心に外出する方が増加している傾向がある。コロナ禍前とまではいかないが回復傾向に向かっている。
,,○,衣料品専門店（経営者）,お客様の様子,・来店数の著しい増加はないものの売上高は安定している。高額ブランド商品のニーズが多く購買につながっている。旅行等に出掛けられないので洋服を購買するケースが増えている。
,,○,乗用車販売店（従業員）,お客様の様子,・前年９月の来場者数と比較すると85％の実績だが、３か月前の新規来場件数と比較すると２週目で６月総来場件数と同等の来場があり、最終は前年並みの来場に戻りつつある。
,,○,乗用車販売店（従業員）,来客数の動き,・購入を考えている来店客が徐々に増えてきている。滞在時間も長く、商談がしやすいせいか受注が増えつつある。
,,○,乗用車販売店（本部）,お客様の様子,・前年超えとはいかないまでも、ある程度の水準まで販売台数が戻ってきている。来店傾向も家族連れが多くなっており、その会話からも過剰に新型コロナウイルスを心配する声は薄れているようである。
,,○,住関連専門店（経営者）,販売量の動き,・今月はお彼岸の月で、小物類の販売が思ったより順調で売上をやや押し上げている。新型コロナウイルスの影響で売上は期待していなかったので良い展開である。
,,○,その他専門店［ガソリンスタンド］（営業担当）,お客様の様子,・燃料油、特に灯油は季節の関係から需要が伸びてきている。生活必需品でもあるので、例年程度には見込める。
,,○,その他小売［ショッピングセンター］（統括）,お客様の様子,・新型コロナウイルスの感染状況は変わらないものの、客の慣れもあり、消費マインドは多少なりとも上向きになっている。
,,○,観光型ホテル（経営者）,来客数の動き,・７月から営業再開とＧｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーン効果で今月は良くなっているが、前年比ではまだまだマイナスである。
,,○,旅行代理店（従業員）,販売量の動き,・県民割が東北６県や全国を対象とした施策に対象エリアが拡大し、需要が喚起された。さらに、Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンとの重複利用が可能になる等、客のお買得感及び選択肢が増加したことが、旅行需要の増加につながってきている。
,,○,旅行代理店（従業員）,お客様の様子,・Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーン、市、県の宿泊割引プランより個人旅行の需要が増えてきている。一方で修学旅行のキャンセルが増え始め、法人団体も動きがないことから、全体としては、景気が良くなっているとはいえない状況に変わりない。
,,○,タクシー運転手,来客数の動き,・９月中旬から日中の平均乗車回数が３か月前の1.5倍と増加している。
,,○,通信会社（営業担当）,販売量の動き,・販売量の前年比が３か月前よりも良くなっている。
,,○,観光名所（職員）,来客数の動き,・客も増えていて景気はやや上向きの感じはあるが、まだ周りに内緒で来ている旅行客が多く、土産を持っていけないという事情もあるようで、土産店も業務としては順調に伸びているとはいえない。そして、来客数は増えているが修学旅行生が中心だったりするので、今一つ伸びきれていない。
,,○,遊園地（経営者）,来客数の動き,・４連休の天候が良くて久しぶりに込み合い、学校団体も少し戻って一息つくことができたが、前年にはまだ及ばない。
,,○,その他サービス［自動車整備業］（経営者）,お客様の様子,・来店客、フェアへの参加数などが目に見えて増えてきており、回復がうかがえる。
,,□,一般小売店［書籍］（経営者）,販売量の動き,・前年の消費税増税の影響が出ているので、前年比からすると良い数字にはなっていない。特別定額給付金も消費に回らず預金に回っているという情報もある。将来不安があるため、消費マインドが上がっているとは思えない。
,,□,一般小売店［医薬品］（経営者）,来客数の動き,・前年は消費税増税前の月で前年比130％だった。今年はその分がへこんでいるが75％なので少し良い。一昨年と比べても変わらない。
,,□,一般小売店［寝具］（経営者）,販売量の動き,・商品が動かず、メインとなる布団づくりの注文もないので、利益にもつながらない。
,,□,一般小売店［カメラ］（店長）,来客数の動き,・来客数は徐々に回復してきているが、まだまだ売上確保が厳しい状況が続いている。
,,□,百貨店（買付担当）,お客様の様子,・国内ではウィズコロナの動きが少しずつ出ているように見受けられるが、当地区に限っては行動自粛ムードにほとんど変化がない。消費動向も同様で一部ストレス発散の購入がみられるが、消費マインドは低下したままとなっている。
,,□,百貨店（経営者）,販売量の動き,・地域の経済活性化施策などにより、多少入店客数も増えてきているが、以前のような消費動向は見られず、効果は食料品、高額商品の領域に限定され、衣料品の秋物への需要は激減している。
,,□,スーパー（経営者）,単価の動き,・９月はコロナ禍のなか残暑もあり、前年比で来客数減少が若干拡大しており、買上点数もそれに比例している。ただ、１品単価は５％強と上がっている。全体としては消費の傾向はやや低下してきたようである。
,,□,スーパー（店長）,販売量の動き,・３か月前頃と比較して、１人当たりの買上点数が下落しているが、客単価は平常に戻りつつある。
,,□,コンビニ（経営者）,来客数の動き,・周りの企業に勤める人から、コロナ禍でずっと減っていた仕事がやっと少しずつ増えてきて、会社も休みではなくなってきたという話を聞いている。３か月前と同じくらいの景気である。
,,□,コンビニ（経営者）,来客数の動き,・夕夜間の来客数の減少により、売上が厳しい。
,,□,コンビニ（経営者）,来客数の動き,・来客数、単価共に変化はなく、横ばいで推移している。
,,□,コンビニ（エリア担当）,来客数の動き,・初夏と比べ外的環境に変わりなく、来客数もトレンドにあった数値である。
,,□,衣料品専門店（経営者）,お客様の様子,・法人から作業服等の注文が多少回復してきたが、店舗への来店客が減少したことや学校関係の修学旅行や体育祭などの中止により、売上が半減している。
,,□,衣料品専門店（経営者）,販売量の動き,・前年の同時期に比べて購買意欲が減少しているのか、来店数も控え目で売上につながらない。
,,□,衣料品専門店（店長）,お客様の様子,・ふだん着使いのカジュアル服に関しては徐々に需要が通常ベースに戻りつつあるが、仕事用途でのニーズは男女共に少なく、厳しい状況が続いている。
,,□,衣料品専門店（総務担当）,来客数の動き,・今年度は前年比70～80％の状態が続いており、景気が改善されることは考えられない。来客数も伸びていない。
,,□,家電量販店（店長）,お客様の様子,・給付金の影響で３か月前はたくさんの来客があったが、現在は落ち着いている。消費税増税前の駆け込みがあった前年との比較は難しい。
,,□,乗用車販売店（従業員）,販売量の動き,・個人客が車を買う状況になったとき、これまでは新車だったのが、出費を少しでも減らすため中古車を買おうとするケースが多くなっている。
,,□,自動車備品販売店（経営者）,販売量の動き,・トラックなどの動きも依然悪いので、消耗部品が動かない。
,,□,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・今年の５月以降はずっと低調のままで前年比で20～30％は落としている。また、前年９月は消費税増税前の駆け込みで売上が上がったが、今年はいきなりの低空飛行となり頭を抱えている。特に飲食店、観光業関係からの売上が全くない状況である。
,,□,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・新型コロナウイルス感染対策も一段落した感じはあるものの、需要の回復には至らず、販売量は前年比減を一定レベルで推移している。
,,□,一般レストラン（経営者）,来客数の動き,・３か月前のどん底に比べれば多少は良くなっているかもしれないが、底辺で推移していることには変わらない。
,,□,観光型ホテル（スタッフ）,来客数の動き,・新型コロナウイルスの影響が続いている。
,,□,観光型旅館（経営者）,来客数の動き,・Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンなどの対策もあり例年並みに近づいてきてはいるが、大きくは変わっていない。
,,□,旅行代理店（従業員）,お客様の様子,・Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーン対象商品の販売は個人客が中心である。団体需要は修学旅行や校外学習を中心とした学生団体が動き出したが、学校によっては延期や中止も発生している。また、一般団体は数件の発生にとどまっている。
,,□,通信会社（営業担当）,お客様の様子,・客の設備投資意欲に変化は見られない。
,,□,テーマパーク（職員）,単価の動き,・客の入込など来館は増えたが、購入数は上がらない。
,,□,観光名所（職員）,お客様の様子,・遠方から、特に首都圏方面からの来場は若干増えているようだが、それを警戒して地元の客足が伸びない。割引券等を発行して誘客を試みているもののなかなか集客につながらない。
,,□,美容室（経営者）,単価の動き,・新型コロナウイルス感染症が発生してから、カットだけでオプションのメニューは要らないという方が多くなっており、単価が伸び悩んでいる。
,,□,美容室（経営者）,お客様の様子,・客が高齢化しているので、段々と来客も少なくなってきている。
,,□,設計事務所（経営者）,お客様の様子,・官公庁からの発注件数は前月と低いところで変化はない。
,,□,住宅販売会社（経営者）,お客様の様子,・首都圏からの移住希望に伴い安価な中古住宅の需要が伸びている。
,,□,その他住宅［リフォーム］（従業員）,販売量の動き,・特別定額給付金給付の効果は収束したとみられる。給湯器交換工事が減っており、リフォーム工事は塗装工事が減っている。
,,□,その他住宅［住宅展示場運営会社］（従業員）,来客数の動き,・８月から来場者数が伸びていたが、県内で新型コロナウイルスの感染者が増加傾向にあることから、前月、前年と比較して大きな変化がなくなっている。
