"家計
動向
関連

(東北)",,◎,－,－,－
,,○,百貨店（広報担当）,単価の動き,"・10月は買上単価が前年比で99.4％と若干低下したが、11月が103.3％、12月が101.4％、１月が106％前後で推移している。
・１月は主な催事10本のうち７本が前年実績を上回っている。"
,,○,住宅販売会社（経営者）,販売量の動き,・ほかの企業では倒産しているところもあり、当社の受注量だけで景気が良いという判断は難しいが、販売量だけをみた場合、必ずしも良いとはいえないものの、受注量は前年比140％位で推移しており、３か月前と比べて若干良い。
,,□,百貨店（売場主任）,来客数の動き,・福袋、初売り、クリアランスセールと好調に推移してきたが、１月の半ば過ぎから来客数も減少し、売上も厳しくなっている。客は必要な物しか買わないという姿勢をますます強めている。
,,□,百貨店（企画担当）,お客様の様子,・来客数を含めて、初売りとクリアランスは順調であるが、１人当たりの買上点数が少なく、全体では変わらない。
,,□,スーパー（経営者）,それ以外,・例年に比べ雪も少なく穏やかな天候で、既存店ベースの来客数、客単価、売上ともに、前年比で100％近い状況である。しかし、青果物の相場が安い上、食品メーカーの牛肉偽装事件以来、客の該当ブランド購買拒否の状況が日増しに強まっている。
,,□,スーパー（経営者）,それ以外,・来客数と買上点数は増加し、客単価と平均単価は低下しており、売上は微増、粗利益は微減となっている。総じて業績は横ばいの状態である。
,,□,スーパー（店員）,販売量の動き,・予約販売を強めた結果、来客数は過去１年の中で一番の伸びを示しているが、売上はそれに対して前年実績を超えていない。
,,□,コンビニ（エリア担当）,単価の動き,・基本的に景気は変わらないが、ここにきて、売上の伸びに対して客単価の方が上昇している。
,,□,コンビニ（エリア担当）,来客数の動き,・来客数の減少のため売上低迷が続いている。各方面に同業他社が数多く展開し、客が分散化しているからで、恒久的に続く。
,,□,衣料品専門店（総務担当）,単価の動き,・売上点数は良いが、販売単価が低下している。
,,□,乗用車販売店（従業員）,来客数の動き,・ここ数か月、来客数の減少が続いている。整備の客は多いが、新車又は車の話をするための客が非常に少なく停滞している。
,,□,その他専門店［家電］（経営者）,単価の動き,・年末から年始にかけての３回のイベントで販売量はあったが、単価が低く売上には結び付いていない。他店の値段を調べてきたり、チラシを調べてきたりと少しでも安く買おうとする客が増えているため、単価が上昇しない。
,,□,その他専門店［酒］（経営者）,来客数の動き,・チラシの効果が以前より少しずつ大きくなり、来客数は少しずつ増加しているが、単価の低下基調に変わりはない。
,,□,高級レストラン（支配人）,単価の動き,・比較的穏やかな天候が続き、売上が前年比で102％、来客数で104％、客単価で98％とほぼ前年並みであるが、米国テロによる海外旅行自粛などがなければ前年を下回っていたと考えられる。特に低単価帯のカジュアルレストランの不振がひどく、高単価のレストランでカバーしている状況である。
,,□,観光型ホテル（経営者）,来客数の動き,・企画商品の宣伝、広告により、今月は来客数において前月同様に前年より５％の増加となっている。しかし、新年会の団体客の減少により、宴会が少なく、売上が伸びずにかろうじて横ばいか、若しくは微増にとどまっている。なお、当地域での同業者の入込は非常に厳しいものとなっている。
,,□,タクシー運転手,単価の動き,・タクシーでは、相変わらず近距離客が多く、遠距離客が非常に少ない。
,,□,通信会社（経営者）,単価の動き,・過当な割引競争をせざるを得なくなっており、それでも、なかなか客に商品を導入してもらえない状況が続いている。
,,▲,一般小売店［スポーツ用品］（総務担当）,販売量の動き,・松の内位までは12月の調子が続いていたが、その後、商品の動きが悪くなっている。
,,▲,百貨店（売場主任）,販売量の動き,・１月は冬物衣料のクリアランスセールのスタート時期であるが、依然として値段は安くても売れない状況が続いている。特にミセスゾーンの不振が顕著で、売上実績が前年割れとなっている。
,,▲,百貨店（売場担当）,単価の動き,・客は、セール品でも最も安くなるまで待って、安い中から選んで１点だけ買う。
,,▲,スーパー（経営者）,販売量の動き,・青果物の価格が低下しており、前年と同じ数量を売っても、前月は88％、今月は85％の売上にしかならない。
,,▲,スーパー（経営者）,単価の動き,・前年12月以降、青果物と魚介類の相場が低迷し、単価の下落がはなはだしい。それに加えて、同業者との競争、客の消費動向の堅実な動きから、買上点数等も増加せず、客単価が減少している。競争の結果、来客数の分散も複合的に重なっている。
,,▲,スーパー（総務担当）,単価の動き,・１月も前月に引き続き、青果物の単価が前年より10.3％低下、生肉は14.2％低下と生鮮の足を大きく引っ張っている。雑貨関係も8.5％低下、衣料は18.5％低下と１品単価が低下している。ドライ食品のみが1.2％上昇となっており、全体としては、5.3％の単価低下が続いている。
,,▲,コンビニ（経営者）,お客様の様子,・店売りと外販を行っているが、店売りにおいては単価の安い商品ばかりが売れ、ディスカウントも多いので、なかなか売上につながらない。外販にしても、飲食店への売上が伸びず注文も入ってこない状況である。今年は大雪等の天候の要因も加わっている。
,,▲,衣料品専門店（経営者）,来客数の動き,・初売り、福袋等を目当ての来客数が減少している。
,,▲,衣料品専門店（店長）,お客様の様子,・土、日、祝日に比較的多かった30代から40代の客が減少している。
,,▲,家電量販店（店長）,競争相手の様子,・12月末に競合店が出店したため各店間の競争が激化し、単価がますます低下している。
,,▲,乗用車販売店（経営者）,来客数の動き,・１年前に比べ、成約に至るまで倍以上の時間を要している。
,,▲,乗用車販売店（経営者）,販売量の動き,"・１月の新車販売は稼働日が少ないこともあり計画を低めにしているが、結果としては、小型車が順調であるのに対し軽自動車は80％で全体では90％にとどまっている。
・整備関係は前年並み、部品関係は前年割れで特に部品の需要が伸びていない。"
,,▲,住関連専門店（経営者）,来客数の動き,・客の買物に対する態度が非常に慎重で、一度では買わずに何度も足を運んでから買っている。
,,▲,住関連専門店（経営者）,お客様の様子,・福袋の売上状況が、前年と比べ同じ個数を売るのに約３倍の時間を要している。
,,▲,その他専門店［ガソリンスタンド］（経営者）,販売量の動き,・タイヤ商戦は、降雪が早く寒い日が続いた割には、スタッドレスタイヤの売上が前年を大幅に下回っている。客のタイヤ交換サイクルが長くなっている。
,,▲,一般レストラン（経営者）,来客数の動き,・正月明けの一週間は来客数が多かったが、その後激減し、新年会の予約もほとんどない状態である。
,,▲,一般レストラン（経営者）,単価の動き,・単価が前年より210円低下している。新年会が、前年の１月と比較すると激減している。
,,▲,観光型ホテル（スタッフ）,単価の動き,・宿泊単価の低下はもとより、館内売店や喫茶コーナーの売上、あるいは飲食費分などが大幅に減少している。
,,▲,観光型旅館（経営者）,来客数の動き,・当旅館にとっては、米国テロのさしたる好影響もなく、個人、団体とも予約状況は、今までのところ大変低調である。
,,▲,都市型ホテル（経営者）,お客様の様子,・各組合関係、各社会奉仕団体の脱会者が増加しており、特に組合関係は会費の収入が減少し、滞納者も出ているようである。そのため、例年通りの会合が難しくなり、飲食の単価を下げている。それがホテルの収入減の一因になっている。
,,▲,都市型ホテル（スタッフ）,販売量の動き,・全体的に宴会の受注量がここ数か月にわたりやや減少している。
,,▲,都市型ホテル（スタッフ）,来客数の動き,・米国テロの影響で海外旅行を控えたため、唯一おせち料理関係の売上が過去最高となっているが、来客数を前年の１月と比較すると、主力の宴会では、新年会関係が非常に厳しい状況で、宿泊関係の稼働率も低迷している。さらに消費単価も引き続き低下している。
,,▲,美容室（経営者）,来客数の動き,・前年の12月に客が集中し、その分が今月に影響してやや来客数が減少している。
,,▲,住宅販売会社（経営者）,お客様の様子,・新築に対する総予算額が減少していたり、銀行融資が難しい客が多くなったりしている。
,,×,一般小売店［雑貨］（企画担当）,販売量の動き,・単価の下落だけではなく、販売の動き自体も非常に鈍くなっている。
,,×,スーパー（経営者）,販売量の動き,・県内各地で工場閉鎖が増加し、企業の人員削減も増加し、建設業ではほとんど受注が無い状態で、購買力の中でも特に衣料費を中心に販売量が大幅に減少している。
,,×,スーパー（企画担当）,販売量の動き,・来客数は前年並みを維持しているが、販売点数が大きく減少し、客単価も低迷しているため、来客数の伸びではカバーできない状態が続いている。BSE（牛海綿状脳症）、青果の市況安、食品メーカーの牛肉偽装事件などで、食品全体がかなり厳しい状況である。
,,×,衣料品専門店（経営者）,来客数の動き,・初売りはまずまずの成績であったが、その後の来客数が例年になく少ない。客が買物そのものを我慢している。
,,×,衣料品専門店（店長）,お客様の様子,・今月は、成人式をターゲットとしたが、非常に厳しい状況である。客にアンケートしてみたところ、今回スーツを新たに購入した新成人は45％程度で、その他は以前に購入した物ですませたという状況であり、マーケットが活発化していない。
,,×,乗用車販売店（経営者）,販売量の動き,・新型車が発売され、来客数は前年よりも２、３割増加し、受注量も前年を大きく上回っているが、他の既存車種の落ち込みが大変大きく、全体では厳しい。
,,×,乗用車販売店（従業員）,販売量の動き,・展示会や日曜、祝日のショールームに来る来客数が激減している。特に輸入車ということもあり、中堅の車の動きが非常に悪く、国産の高額商品と比べても大変落ち込んでいる。
,,×,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・暖冬の影響で灯油販売が大幅な前年割れとなっている。ホームセンターの安値の影響を受け、マージンも前年割れの厳しい状態となっている。
,,×,観光型旅館（経営者）,来客数の動き,・今月は正月の来客数は伸びたが、その後急激に落ち込み、この商売を始めてから最悪の結果となっている。
,,×,タクシー運転手,販売量の動き,・全体的に客が少ない。朝５時から翌朝の２時まで営業して、３万円がやっとである。
"企業
動向
関連

(東北)",,◎,－,－,－
,,○,＊,＊,＊
,,□,食料品製造業（経営者）,受注量や販売量の動き,・新商品は順調に推移しているが、全体として販売量に大きな変化はない。
,,□,電気機械器具製造業（総務担当）,受注量や販売量の動き,・半導体産業不況の問題点の一つに過剰在庫があるが、前年７月を境に在庫が減少傾向になってきている。しかし販売量は前年７月と同程度である。
,,□,その他企業［企画業］（経営者）,取引先の様子,・営業活動のコンサル業務等を行っているが、顧客によっては業績を向上させているところもあり、企業間の優勝劣敗がはっきりしてくる。
,,▲,農林水産業（従業者）,受注量や販売量の動き,・例年、今ごろの時期は新しい農機具購入がかなりあるが、今年は、ほとんど購入の動きがみられない。
,,▲,食料品製造業（経営者）,受注量や販売量の動き,・受注量や販売量の減少に加え、取引先から価格を下げられており厳しい。
,,▲,繊維工業（総務担当）,取引先の様子,・取引先の倒産や決算状況は厳しい状況で、今月も既に１件の破産があり、被害を受けている。
,,▲,輸送業（従業員）,受注量や販売量の動き,・輸出量は前年と比べ減少率が２けたから１けたへと多少抑えられたが、輸入量が大幅に悪化し、合計では依然として前年より２けたの減少となっている。
,,▲,広告代理店（従業員）,受注量や販売量の動き,・広告業として１月は例年受注量が低い月であるが、今年は例年より更に低くなっている。
,,▲,経営コンサルタント,取引先の様子,・年明けから金融機関の締め付けがますますきつくなり、会社整理に関する相談が増えている。
,,×,一般機械器具製造業（経理担当）,受注価格や販売価格の動き,"・乗用車関係では一部の取引先の好調さに支えられて多少増加しているが、販売価格が低下しているために、かさあげにはなっていない。
・民生機器関係では、ＯＡ機器、住設ともに低迷している。携帯電話、液晶関係では依然として回復の見通しがない。"
,,×,輸送業（経営者）,取引先の様子,・取引先から頻繁に、運送量の減少と料金の値下げについて要請されている。
,,×,その他非製造業［飲食料品卸売業］（経営者）,受注価格や販売価格の動き,・取引先との商談では、受注価格は安値だけが先行し受注量が全然伴わず、従来の大体半分にとどまっている。
"雇用
関連

(東北)",,◎,－,－,－
,,○,＊,＊,＊
,,□,－,－,－
,,▲,人材派遣会社（社員）,求人数の動き,・派遣社員は、雇用調整として正社員の代わりに堅調なオーダーが続いていたが、最近は３人派遣していたのが、１人減らされるなど減員を迫られている。
,,▲,人材派遣会社（社員）,それ以外,・今年に入り、派遣スタッフの契約更改で、通信業界を中心に派遣単価の値下げ要請が強まっており、派遣数も増加していない。
,,▲,求人情報誌製作会社（編集者）,雇用形態の様子,・パートの採用が社員業務の領域で行われることが更に増加している。
,,▲,職業安定所（職員）,求職者数の動き,・20～30歳代の事業主都合離職者が大幅に増加しており、企業整理の影響が中高年だけでなく若年層にまで及んでいる。
,,▲,職業安定所（職員）,周辺企業の様子,・電気機械器具製造業において、希望退職者の募集、人員整理が進んでいることや、繊維製品製造業や合板製造業で休業する事業所が増加しているなど厳しい雇用環境である。
,,▲,職業安定所（職員）,周辺企業の様子,・一時帰休ないし人員整理という雇用調整の動きがより規模的に大きくなっている。
,,×,人材派遣会社（社員）,周辺企業の様子,・クライアントの撤退、事業所閉鎖、拠点の全面的な縮小などが進んでいる。
,,×,新聞社［求人広告］（担当者）,求人数の動き,・求人広告の申込件数が、４か月連続で前年よりも減少している。今月は前年比で65％と一番悪いところまで落ち込んでいる。
,,×,職業安定所（職員）,求人数の動き,・新規求人数が前年比で８か月連続で減少している。前月比でみても、ほとんど全ての業種で求人が減少している。
,,,,,
　３．北関東,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北関東)",,◎,スーパー（店長）,来客数の動き,・他店と差別化を図った結果、来客数、客単価ともに、前年比で２割以上伸びている。努力次第で、良くなる。
,,○,コンビニ（店長）,来客数の動き,・感謝セールなどのイベント効果により、来客数が増加している。
,,○,旅行代理店（従業員）,来客数の動き,・海外旅行の問い合わせ、申込がかなり増加している。
,,○,遊園地（職員）,来客数の動き,・新機種の導入により、来客数は増加傾向にあるが、単価は依然として低迷している。
,,○,住宅販売会社（経営者）,来客数の動き,・現場説明会の来場者数は、通常10組程度であるが、１月は20組を超えている。
,,□,一般小売店［精肉］（経営者）,単価の動き,・食品メーカーの牛肉偽装事件の影響で、客の不信感が増大しているため、卸単価が低下し、販売量も減少し続けている。
,,□,百貨店（販売促進担当）,単価の動き,・初売りの福袋が不調で、関連商品の購入も少なく、客単価が低下している。客は、必要な物以外は購入しない。
,,□,スーパー（管理担当）,お客様の様子,・来客数を前年と比較すると、上昇する気配が全くみられず、単価は低水準で推移している。
,,□,コンビニ（店長）,競争相手の様子,・競合２店の出店の影響が依然として続いており、売上が７％低下し、来客数は４％減少している。
,,□,衣料品専門店（経営者）,来客数の動き,・バーゲン時期であるが、来客数が変わらない。
,,□,家電量販店（店長）,お客様の様子,・以前は来客があった土日の繁忙日でも、時間帯によって、店内が閑散としてしまうことがある。
,,□,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・灯油、Ａ重油、暖房燃料の販売量がやや多くなっているが、それ以外は良くない。
,,□,高級レストラン（店長）,来客数の動き,・来客数の多い日が週末や祭日などに偏り、平日の来客は極端に落ち込んでいる。週末で、平日の落ち込み分をカバーしきれなくなってきている。
,,□,一般レストラン（店長）,単価の動き,・ランチタイムには、680円～800円まで６品のメニューをそろえているが、680円の品ばかりが売れている。
,,□,通信会社（事業担当）,販売量の動き,・キャンペーン等を行えば、相応の顧客増が見込まれるが、平均すると、顧客はそれほど増加していない。
,,□,競輪場（職員）,販売量の動き,・新賭式の導入により、来客数は伸びているが、販売量は来客数ほどには伸びない。
,,□,設計事務所（経営者）,競争相手の様子,・坪単価が下落しており、近隣の倒産等もあるため、非常に厳しい。
,,□,設計事務所（所長）,お客様の様子,・本当に景気が悪くなって、依頼が難しいという客と、大分上向いてきたという客とが半々である。
,,□,住宅販売会社（経営者）,単価の動き,・賃貸アパート、マンションを借りるために来店する客が、物件の安さを重点的に求めてきている。
,,▲,一般小売店［家電］（経営者）,競争相手の様子,・客は安い物を要求し、客単価、売上ともに低下している。新製品、新規商品が継続して出てくるので、まだ救われているが、商品単価は５年前の５分の１となっている。
,,▲,百貨店（販売促進担当）,来客数の動き,・冬物処分が始まり、初日の動員数、客の買上数量、割引率への反応から、景気はより悪くなっていると判断している。
,,▲,スーパー（経営者）,単価の動き,・客の買上点数、点単価が低下し続けているため、客単価の落ち込みが激しい。今年は特に、年始ギフトが減少している。
,,▲,スーパー（統括）,単価の動き,・３か月前と比べて、単価は８％程度低下している。消費者の低価格志向は、ますます進んでいる。
,,▲,コンビニ（経営者）,単価の動き,・客が余分な物を買わないため、客単価が低くなっている。
,,▲,コンビニ（店長）,来客数の動き,・以前は、友達の買物のついでに買う学生客がいたが、今は本当に買いたい人だけが購入し、その影響で買上客数が減少している。
,,▲,衣料品専門店（経営者）,来客数の動き,・土曜、日曜の商店街への来客数が激減している。
,,▲,衣料品専門店（経営者）,来客数の動き,・婦人服冬物バーゲンは、来客数、販売数量、販売高の全てが好調で、前年比30％ほど増加している。反面、推奨化粧品の売上高は15％減少している。
,,▲,乗用車販売店（経営者）,競争相手の様子,・在庫を増やす時期であるが、競争相手では、現状維持、もしくは在庫を減らしているところが目立っている。
,,▲,乗用車販売店（従業員）,販売量の動き,・新型の軽自動車の受注台数の伸びも止まり、依然として高額車が落ち込んでいるため、売上高が激減している。
,,▲,乗用車販売店（販売担当）,来客数の動き,・年末の買物が響いて、客の財布のひもが堅くなり、お正月明けの来場者数が極端に減少している。
,,▲,一般レストラン（経営者）,来客数の動き,・新年会の数が少なく、来客数も減少しているため、やや悪くなっている。
,,▲,観光型ホテル（経営者）,来客数の動き,・前年と比べ、来客数が激減し、単価もかなり落ち込んでいる。
,,▲,旅行代理店（従業員）,来客数の動き,・年末年始も終わり、これからという時期であるが、来客数が少ない。新年の初詣旅行も減少している。
,,▲,タクシー運転手,来客数の動き,・客足の途絶える時間が早くなっている。午後７時ごろから、客待ちが２時間を超えるという日が多い。
,,▲,通信会社（社員）,販売量の動き,・前年比、前月比ともに、新規契約数が落ち込んでいる。
,,▲,ゴルフ場（支配人）,単価の動き,・正月と土曜日の予約は良いが、平日の予約が少ない。周辺コースでも冬期割引期間が始まり、単価が一斉に低下している。
,,▲,ゴルフ練習場（経営者）,競争相手の様子,・冬場の来客数減少に伴い、業者間で料金値下げなどの競争が激化している。
,,▲,美容室（経営者）,販売量の動き,・少子化の影響により、例年よりも成人式の客が減少し、売上も落ち込んでいる。
,,▲,設計事務所（所長）,来客数の動き,・３か月前と同様に、新規物件が全く入ってこない。
,,×,商店街（代表者）,販売量の動き,・前年より強力な販売戦略で冬のバーゲンを行ったが、売上は減少している。
,,×,商店街（代表者）,販売量の動き,・ランドセルの販売が、前年同時期の６、７掛けである。入学の必需品がこの状況なので、不安である。
,,×,商店街（代表者）,販売量の動き,・現金売上も少ないが、クレジット関係が特に悪い。期待していたデビットカードの利用もあまりない。
,,×,百貨店（店長）,お客様の様子,・クリアランスセールにもかかわらず、客の買い控えが目立つ。
,,×,スーパー（副店長）,競争相手の様子,・競合店のチラシの価格が急激に低下している。価格競争が激化し、客の取り合いになっている。
,,×,高級レストラン（経営者）,お客様の様子,・経済的な点を考慮し、客は注文内容を吟味してきている。
,,×,観光型ホテル（スタッフ）,来客数の動き,・ビジネス客が減少している。
,,×,都市型ホテル（スタッフ）,来客数の動き,・宿泊、新年会等が、前年より２割ほど減少している。
,,×,タクシー（経営者）,お客様の様子,・３か月前と比べ、来客数が減少し続けており、特に深夜の利用が減少している。
,,×,タクシー運転手,お客様の様子,・景気の良かった時代でも、２月と８月、いわゆる二八は悪かったが、今年はかなり悪くなっている。
,,×,美容室（経営者）,お客様の様子,・客の来店サイクルが長くなり、１か月に１回来ていた客が、２か月に１回になっている。
,,×,住宅販売会社（経営者）,販売量の動き,・土地の売買の動きが非常に少なく、厳しい状況が続いている。
,,×,住宅販売会社（経営者）,お客様の様子,・安い不動産物件等では多少引き合いがあるが、いざ購入となり、ローンを組もうとすると、なかなか厳しく、キャンセルとなってしまう。
"企業
動向
関連

(北関東)",,◎,－,－,－
,,○,窯業・土石製品製造業（経営者）,受注量や販売量の動き,・年末に季節商材の動きがあったが、納品後は動きがない。
,,□,建設業（経営者）,受注量や販売量の動き,・官民ともに、依然として受注量が増加していない。
,,□,新聞販売店［広告］（総務担当）,受注量や販売量の動き,・１月のチラシ出稿量は、前年比９％減と、10か月連続の減少である。スーパー、百貨店の食品部門の話では、正月売上は好調であったが、その後は落ち込んでいる。
,,□,その他サービス業［情報サービス］（経営者）,受注量や販売量の動き,・引き合い件数は多く、受注量に関しても、特段の変化はみられない。ただし、受注単価は厳しくなってきている。
,,▲,化学工業（総務担当）,受注量や販売量の動き,・仕事量が３分の１に減少しているセクションが一部ある。これから先の受注量は、全く不透明である。
