,,,,,
　２．東北（地域別調査機関：（財）東北開発研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,－,－,－
,,○,百貨店（売場担当）,お客様の様子,・百貨店では季節を先取りしており、感度の良い客は冬物購入を始めている。
,,○,スーパー（経営者）,販売量の動き,・来客数、買上点数、客単価などの数字がここ３か月ほど上向いている。
,,○,スーパー（店長）,来客数の動き,・来客数が前年実績を上回る状況が続いているが、客単価は低下している。
,,○,コンビニ（エリア担当）,販売量の動き,・お盆期間中を除き、全体的に暑い夏であり、売上は前年に比べ1.5ポイント改善されている。全体的にはあまり良くない状況ではあるが、局所的に良い部分が出ている。
,,○,コンビニ（店長）,来客数の動き,・周囲の他業種の動きが少しずつ活発になっており、それに伴い来客数が増加している。
,,○,衣料品専門店（店長）,販売量の動き,・天候要因はあるが、１人当たりの買上点数が少しずつ増加している。
,,○,家電量販店（店長）,販売量の動き,・前年同月及び今年度７月までの販売動向よりは改善している。
,,○,乗用車販売店（経営者）,来客数の動き,・新型車発表による来場者数が従来よりも増えており、受注につながっている。
,,○,住関連専門店（経営者）,お客様の様子,・客の様子から、多少は良くなってきていると感じている。工務店に工事を発注したところ、忙しいために数件から断られている。
,,○,その他専門店［靴］（経営者）,販売量の動き,・７月に売れなかった夏物の処分量が、例年より多いため、売れている。
,,○,観光型ホテル（経営者）,来客数の動き,・10年来右肩下がりであった来客数と売上が、７、８月は前年実績を７～８％上回っている。内容は団体客は少なく、屋内プール利用の子供中心の家族連れが多く、リピート客が30％である。館内消費は飲料注文や売店などの利用が無く、安価に済ませている。
,,○,都市型ホテル（経営者）,販売量の動き,"・前月までは、前年との比較で売上が下回る状況が続いていたが、今月は月初から売上が好調で、来月も続きそうである。
・大口受注で、売上をばん回しており、婚礼件数も増えている。"
,,□,一般小売店［茶］（経営者）,お客様の様子,・養殖漁業は前月の台風で大きな被害を受け、遠洋や近海の漁では、漁獲が伸び悩んでいる。また、海水浴での民宿や海の家の売上が期待ほどではないという話である。
,,□,一般小売店［書籍］（経営者）,来客数の動き,・行楽シーズンが雨続きで、行楽地に出掛けられず、来客数が増加することを期待していたが、それほど増加していない。
,,□,一般小売店［カメラ］（店長）,販売量の動き,"・今月は雨が多く、写真業界は厳しい状況である。
・商品では、高額商品は動くが、低額商品は数がさばけず、悪い意味で変わらない。"
,,□,百貨店（売場主任）,販売量の動き,・婦人服は、ミセスゾーンが特に苦戦している。夏物処分の不振や秋物の動きも遅く、全体的にミセスの購買意欲が減退している。
,,□,百貨店（売場主任）,お客様の様子,・今月は毎日天候が悪いものの、若い客を中心に来客数は多い。しかし売上には結び付いていない。
,,□,百貨店（売場主任）,販売量の動き,・店全体の売上としては、前年を少し割っているため、自分のセクションは多少良いが、何とも言えない。
,,□,百貨店（企画担当）,それ以外,・お中元商戦の最後の一週間で前年並みになるまで伸び、お盆期間中の来客数が前年実績を上回り、お盆後の閑散期の来客数も前年実績を上回っている。しかし、これは７月の需要が８月にずれ込んだだけである。
,,□,百貨店（企画担当）,販売量の動き,・食品の売上が復調している。４、５月の伸びよりも、７、８月の伸びの方が大きい。
,,□,百貨店（販促担当）,単価の動き,・来客数が減少している中、ここ数か月は客単価が上昇している。
,,□,スーパー（経営者）,来客数の動き,・月ごとでは多少の差はあるが、基本的な客の様子や来客数などに変化はない。
,,□,スーパー（店長）,販売量の動き,"・８月の売上を左右するお盆商戦は、競合各社共に集客がうまくいかず、売上に大きく影響を与えている。
・お盆の商品の動きも、伝統商材の動きが鈍く、大きく前年実績を割り込んでいる。"
,,□,スーパー（店員）,お客様の様子,・単価の低い商品や大掛かりなセール企画品では購買点数が大きく増加するが、日常的には買い控え傾向が強い。
,,□,スーパー（総務担当）,単価の動き,"・今月の単価は、生鮮では前月より1.7％低下し、加工食品は１％の低下、食品全体では1.2％の低下となっており、平均単価が低下を続けている。
・安い割引き商品の点数が伸びており、安ければ売れる可能性がある。"
,,□,スーパー（企画担当）,お客様の様子,・客の様子から、特に欲しい商品もなく、不景気な中それなりに安定している。
,,□,コンビニ（エリア担当）,来客数の動き,・ここ１年間、来客数が前年実績を割り込む状況が続いており、一巡しても続いている。
,,□,コンビニ（エリア担当）,来客数の動き,・夏はコンビニの稼ぎ時であるが、天候不順で思ったより利益が上がらない。
,,□,コンビニ（店長）,販売量の動き,・今月前半は、好天で飲料やアイスクリームを中心として売上は上向いたが、お盆を境にして涼しくなったので、後半は例年よりも大きな失速状態となっている。
,,□,衣料品専門店（経営者）,来客数の動き,・今年の夏は、雨が多く夏らしい天候ではないため全体的に夏物が不振であるが、当店では、ねぶたグッズのレンタルなどの新規事業を展開しており、前年より売上が伸びている。
,,□,衣料品専門店（店長）,来客数の動き,・スーツや礼服の購入という目的を持った来客が増えている。前年、激安のＧＭＳに流れた低価格指向の客の一部が戻っている。
,,□,衣料品専門店（店長）,単価の動き,・実売のピークが過ぎ、価格がこれ以上下がらないという安心感で購入の動きが出ている。
,,□,家電量販店（店長）,来客数の動き,・今月初めの暑さで、エアコンや扇風機を購入する客が多い。しかしサッカーワールドカップ以降は映像関係商品の一服感がある。
,,□,乗用車販売店（経営者）,来客数の動き,・輸入車の販売業では、来場者数が減少し、受注件数も減少している。
,,□,自動車備品販売店（経営者）,販売量の動き,・今夏は、前年ほど気温が上昇せず、雨天日が多く、外出が少ないためか、故障や不具合などで入庫する車輌が少ない。
,,□,その他専門店［酒］（経営者）,販売量の動き,・梅雨明け後は天候に恵まれ、暑い夏であり、ビールなどの飲料が順調である。
,,□,その他専門店［呉服］（経営者）,販売量の動き,・高額商品を勧めても、なかなか買ってもらえない。
,,□,その他専門店［酒］（営業担当）,販売量の動き,・お中元商戦では、役所や一般企業が予想通り減少している。悪い材料はないものの良い材料も無く、大きな動きはない。
,,□,その他専門店［ガソリンスタンド］（営業担当）,お客様の様子,・販売量は増加しているが、猛暑と帰省客の増加によるものであり、常態的とは言えない。
,,□,高級レストラン（支配人）,販売量の動き,"・宴会は、一般宴会、法人宴会共にが減少し、前年実績を５％以上下回っている。
・レストランは、カジュアルレストランが不振であるものの、高級レストランが好調で、全体では前年実績並みを確保している。
・デパート地下に出店している惣菜店、弁当が好調で、前年比90％の増加となっている。
・系列レストランは12か月連続で前年実績を上回っている。"
,,□,観光型旅館（経営者）,来客数の動き,・単価低下は厳しいものがあるが、営業努力により来客数でカバーしている。
,,□,都市型ホテル（経営者）,単価の動き,・客の動きは良いように見えるが、単価は低下したままである。
,,□,都市型ホテル（スタッフ）,来客数の動き,"・店舗別にばらつきはあるものの、利用人員は前年との比較では、総じて減少しており、消費単価も前年割れを続けている。
・宿泊では、年間で一番の稼ぎ時であるにもかかわらず、利用人員の低迷により、過去最低を記録している。"
,,□,通信会社（営業担当）,販売量の動き,・販売量や単価の動き、客の様子や競争相手の状況など、どの局面においても特段の変化がない。
,,□,通信会社（営業担当）,お客様の様子,・依然として、客は価格に敏感であり、価格が安いものを求めている。
,,□,テーマパーク（職員）,来客数の動き,・当社はインドア施設であるため、お盆期間中の長雨で、来客数は過去最高となっているが、館内消費は低い水準である。
,,□,観光名所（職員）,単価の動き,"・８月に入り、悪天候が続き、地元客が減少し、遠方客中心となっている。
・遠方客は高単価を期待していたが、財布のひもが固く、厳しい状況に変わりはない。"
,,□,住宅販売会社（経営者）,お客様の様子,"・年末に向けて住宅を建てたい人が増えている。
・銀行の住宅ローンの商品が良くなっている。"
,,▲,商店街（代表者）,販売量の動き,"・８月１日から25日まで、ほとんど毎日雨が降り、この間に夏祭や各種イベントが開催され、客足が悪く、夏物商戦も不発である。
・野菜が雨のため品不足となり、価格が高騰し、家計を圧迫している。"
,,▲,一般小売店［雑貨］（企画担当）,販売量の動き,・所得環境が悪いため、必要なものしか買わず、節約ムードが強い。
,,▲,スーパー（経営者）,お客様の様子,・今月中旬から、農薬問題で山形県内が揺れ動いており、青果の買い控えが出ている。
,,▲,スーパー（店長）,お客様の様子,・牛肉産地偽装問題や無登録農薬使用などで、商品に対する信頼が失われており、それが直接客の購買に出ている。
,,▲,スーパー（企画担当）,単価の動き,・天候に恵まれ、モチベーション需要を中心に、来客数は回復しつつあるが、１品単価の下落が続き、既存店では前年割れの状態である。
,,▲,衣料品専門店（経営者）,来客数の動き,・来客数や通行客が減少しており、悪い状況が続いている。
,,▲,乗用車販売店（経営者）,販売量の動き,"・個人、法人共に車輌購入に慎重で、買い控え客が増えている。
・世間体を気にして高額車輌購入をにおわす客は出てきているが、低価格車や軽自動車への移行が進んでいる。"
,,▲,乗用車販売店（従業員）,販売量の動き,・販売量の減少と、低価格車輌への移行により、利益が大きく減少している。
,,▲,住関連専門店（経営者）,来客数の動き,・８月はお盆休暇があり、各地へ行楽に出かけているようだが、家具などの耐久消費財を扱う当社では、来客数などが減少している。
,,▲,高級レストラン（経営者）,来客数の動き,"・せっかく上向きかけた景気が、再び下降している。
・仕入先の中央市場でも、魚が売れず、価格も上昇していない。"
,,▲,一般レストラン（経営者）,お客様の様子,・ランチの常連客でも、弁当を買うようになり、来客数が減少している。
,,▲,一般レストラン（経営者）,来客数の動き,・商品単価を低く設定しているが、既存店の来客数は伸びていない。
,,▲,その他飲食［そば］（経営者）,来客数の動き,・毎年、お盆明けには人通りが多くなり、売上、来客数共に大きな伸びを示してきたが、今年は例年になくひっそりしており、来客数、売上共にこれまでに無く低い状態である。
,,▲,観光型旅館（経営者）,お客様の様子,"・例年は、お盆のピークは３、４日程度であるが、今年は１週間続いている。今月の総宿泊者数だけであれば、前年並みとなっている。
・今月の宿泊は、お盆だけに宿泊が偏り、通常日では悪い状況である。"
,,▲,都市型ホテル（スタッフ）,販売量の動き,・今月は長雨の影響で、来客数も少なく、ビヤガーデンも実施しているため悪い状況になっている。
,,▲,美容室（店員）,単価の動き,・カットの客が多くなり、パーマの客が少ないため客単価が低下している。
,,▲,設計事務所（経営者）,お客様の様子,・仕事の内容、量共にお盆明けには、回復するものだが、今年は来客も無い。
,,▲,住宅販売会社（経営者）,販売量の動き,・前年７月から12か月連続していた前年比プラスが、今月はマイナスである。
,,▲,住宅販売会社（従業員）,単価の動き,・土地の販売を仲介業者に依頼して、価格付けしているが、最近は土地の価格が低く評価されており、いい土地でも値段を下げないと売れない状況である。
,,×,一般小売店［医薬品］（経営者）,来客数の動き,・８月は仙台七夕の開催月であるが、七夕観光客が夜の繁華街に全く出てこないという珍しい状況である。また、お盆の帰省客も夜の繁華街に出てこない。
,,×,スーパー（経営者）,販売量の動き,・今月は低温や日照不足などで、夏物商材の売行きが悪い。特に稼ぎ時であるお盆時期の低下が大きい。
,,×,コンビニ（エリア担当）,販売量の動き,・天候に左右される商売であるが、秋田は今月の天候が悪く、来客数などに影響が出ている。
,,×,乗用車販売店（経営者）,販売量の動き,"・少ない見込み客に加え、各ディーラーの競争が激しく、値引き合戦が続いている。
・サービス関連では、車検の奪い合いが厳しく、来場台数は増えているが、１台当たりの粗利が減少している。"
,,×,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・例年であれば、お盆前に半袖作業服を貸与する企業が多いが、今年は全く無いという企業が出てきている。前年売上との比較でも半分近くまで減少している。
,,×,観光名所（職員）,販売量の動き,・団体客が少なく、一般客も予想以上に少ないため、売上が減少している。
"企業
動向
関連

(東北)",,◎,－,－,－
,,○,食料品製造業（経営者）,受注量や販売量の動き,・東京を含む県外出荷がとても順調で、県内も悪くない状況である。
,,○,木材木製品製造業（経営者）,受注価格や販売価格の動き,・製品価格が上昇し、収益が改善している。
,,○,一般機械器具製造業（経理担当）,受注価格や販売価格の動き,・携帯電話部品の受注が増え、夏休み返上での生産を行っており、今後も増産態勢が続く。
,,○,電気機械器具製造業（企画担当）,受注量や販売量の動き,・夏休み期間中も、休日出勤をして生産を行う企業が多い。
,,○,通信業（営業担当）,受注量や販売量の動き,・来客数は前月と変わらないが、販売量は過去最高となっている。
,,□,農林水産業（従業者）,受注価格や販売価格の動き,・７月の桃の販売価格は低迷していたが、今月に入り天候にも恵まれ、例年並みの注文数となっている。
,,□,食料品製造業（経営者）,受注量や販売量の動き,・ほとんどのスーパーがロープライス政策に転換している。数量的にも特売中心で、定番品の受注が極端に少なくなっている。
,,□,食料品製造業（経営者）,受注量や販売量の動き,・七夕で人出はあったが、売上は良くない。
,,□,出版・印刷・同関連産業（経理担当）,受注量や販売量の動き,・当社に限れば、売上の前年実績割れが続いている。
,,□,電気機械器具製造業（総務担当）,受注量や販売量の動き,"・生産面では、７～９月がピークである。
・10月以降はこれまで心配してきた不透明感や受注のまだら模様がより顕著になる。"
,,□,建設業（経営者）,取引先の様子,・得意先の設備投資計画が無くなっており、悪い状況が続いている。
,,□,建設業（経営者）,受注量や販売量の動き,・増改築、リフォーム工事の問い合わせや来客数が増加している。
,,□,輸送業（従業員）,受注量や販売量の動き,・対前年の伸長率が、２けた台から１けた台に低下し、３か月前の勢いが無くなっている。
,,□,輸送業（経営者）,受注量や販売量の動き,・輸送量の減少や、運賃低下により悪い状況が変わらない。
,,□,通信業（企画担当）,取引先の様子,・取引先の購買意欲に変化はない。
,,□,金融業（営業担当）,取引先の様子,・従来同様事業貸出しが改善されず、住宅ローンも少ない状況である。
,,□,その他企業［企画業］（経営者）,取引先の様子,・住宅業界にも低価格競争が始まっており、棟数が減少している中、受注金額も連動しているため、裾野が広い産業と言われているが、景気をけん引するものではなくなっている。
,,□,その他企業［管理業］（従業員）,それ以外,・出入りしている運送業者の話では、仕事量は何とかあるが、値引が激しいため、社員を削減しなければ採算が採れないという事である。
,,▲,繊維工業（総務担当）,受注量や販売量の動き,"・前月同様に秋冬物の最盛期であるが、随時発注が増え、安定発注が減少している。
・同業者間の競争が激しくなっている。"
,,▲,電気機械器具製造業（経営者）,取引先の様子,・以前に比べ、新規引合いが減少しており、周囲の製造業は仕事が無いため、当月の仕事確保で動いている。
,,▲,建設業（経営者）,それ以外,・受注量の減少が、経費負担増を招いており、タクシー券の廃止、広告費、新聞購読数の削減などあらゆる経費の削減に取り組んでいる。
,,▲,輸送業（従業員）,それ以外,・低温や長雨の影響により、荷動きが低調である。
,,▲,新聞販売店［広告］（店主）,競争相手の様子,・販売数量が減少し、それに伴って売上が減少し、存亡の危機に瀕している同業者がいる。
,,▲,その他非製造業［飲食料品卸売業］（経営者）,受注量や販売量の動き,・今月は暑くて良いが、飲料水が売れているだけで、それ以外の商品は動きが悪い。
,,×,広告代理店（従業員）,受注量や販売量の動き,・前年実績と比較して、売上が減少している。情報量も減少している。
"雇用
関連

(東北)",,◎,－,－,－
,,○,人材派遣会社（経営者）,周辺企業の様子,・製造業関係では、３ＤＣＡＤの技術者を必要としている。
,,○,求人情報誌製作会社（編集者）,求人数の動き,・求人広告の取扱量が、前年並みとなっており、潜在化していたニーズが一部顕在化している。
,,○,職業安定所（職員）,求人数の動き,・新規求人数が３か月連続で、前年を上回って増加している。
,,□,人材派遣会社（社員）,採用者数の動き,・最近、半導体関係の企業が閉鎖されたり、一部のメーカーから更新取り止めや減員などの話が出ており、新規受注がその穴埋めをできずにおり、悪い状況が変わっていない。
,,□,人材派遣会社（社員）,周辺企業の様子,・１年前に比べれば、企業の求人意欲は低位ながらも出てきているが、上向きとはいえず、必要最低限のレベルである。
,,□,人材派遣会社（社員）,それ以外,・長期の依頼でも、違約金を払っても解約する企業があり、悪いまま変わらない。
,,□,新聞社［求人広告］（担当者）,求人数の動き,・今のところ、大手企業の求人出稿は減少しているが、小さな出稿が増えており、総体では変わらない。
,,□,職業安定所（職員）,求職者数の動き,・依然として求職者数が高い水準で推移しており、特に無業者の増加が目立っている。
,,□,職業安定所（職員）,求人数の動き,・有効求人倍率が依然として低水準であり、15か月連続で前年割れを続けている。
,,□,職業安定所（職員）,周辺企業の様子,・依然として賃金の遅配や経営ひっ迫による事業縮小など、雇用情勢に変化が無い。
,,□,職業安定所（職員）,求人数の動き,・回復傾向にあった求人が、建設業などの主要産業であるサービス業においては減少している。
,,▲,新聞社［求人広告］（担当者）,求人数の動き,・毎年お盆の時期に帰省関係の求人広告が出るが、今年は減少している。
,,×,－,－,－
,,,,,
　３．北関東（地域別調査機関：（財）日本経済研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北関東)",,◎,－,－,－
,,○,百貨店（販売促進担当）,販売量の動き,・猛暑の影響で、夏物処分が好調である。お中元ギフトも予想を上回り、消費は多少回復傾向にある。
,,○,スーパー（店長）,来客数の動き,・来客数が前年比で110％以上、売上は同107％となっており、この状況は続く。
,,○,スーパー（経営企画担当）,来客数の動き,・８月は天候に恵まれ、盆の商戦も好調で、来客数が前年比で103％、売上は同102％となっている。特に、ビール等の夏物商材が非常に売れている。
,,○,コンビニ（経営者）,販売量の動き,・来客数が上向きの状況で、単価も前年並みの水準に戻ってきてた結果、３か月前と比べて、売上は110.6％となっている。たばこや日用品の品ぞろえを充実させた効果である。
,,○,家電量販店（店長）,単価の動き,・来客数に動きはないが、単価が上昇している。プラズマテレビ、マイナスイオン機能付きのエアコンや洗濯機など、付加価値のある単価の高い商品が売れている。
,,○,自動車備品販売店（経営者）,来客数の動き,・暑さや季節の影響もあり、エアコンの整備、車の修理などにより、３か月前と比較し、修理量、販売量がやや増加している。
,,○,一般レストラン（経営者）,単価の動き,・夏休みに入り、例年に比べ、県外からの来客数が多くなり、夏休みに入ったことで増加し、単価もやや上向きで、売上が増加している。
,,○,タクシー（経営者）,お客様の様子,・前年同月比で、売上が少し増加しているので、やや良くなっている。
,,○,通信会社（社員）,販売量の動き,・新規加入数があまり伸びておらず、第３世代携帯の販売は不振であるが、月間目標はクリアできそうである。
,,□,商店街（代表者）,来客数の動き,・特にイベント等がない限り、客は商店街には立ち寄らず、土日の来客数が極端に減少している。客の足は、やはり大型店の方に向いている。
,,□,一般小売店［精肉］（経営者）,お客様の様子,・大手食品メーカー、農薬の問題等があり、消費者は食品に対して不信の目を向けている。
,,□,一般小売店［家電］（経営者）,単価の動き,・単価は下落しているが、人件費は低下しない。現状の人件費では、仕事があっても、とても雇用はできない。
,,□,百貨店（販売促進担当）,販売量の動き,・７月には２度の台風で低迷していた夏物衣料の販売は、８月に入り、気温が高く好調である。ただし、３か月間を通じて判断すると、消費動向は一進一退で、顕著な変化はみられない。
,,□,百貨店（販売促進担当）,販売量の動き,・前年と比べて残暑が厳しく、秋物、特に衣料品関係の動きが鈍い。
,,□,コンビニ（経営者）,販売量の動き,・夏が暑いほど売上が上がるが、今年は暑い割には、海水浴、レジャー客が多くない。盆明けの来客数は増加しているが、買上点数はそれほど伸びない。
,,□,コンビニ（店長）,販売量の動き,・来客数が極端に減少しているわけではないが、客単価が大幅に低下している。
,,□,乗用車販売店（従業員）,単価の動き,・主要な販売車種は、低価格車と軽自動車になっている。販売台数も伸びない。
,,□,その他専門店［携帯電話］（店長）,単価の動き,・携帯電話業界においては、定価０円の状況が当たり前になってきている。
,,□,高級レストラン（店長）,来客数の動き,・客は、盆休みや祭などの特別なイベントに集中し、その他の日は依然として伸び悩んでいる。
,,□,一般レストラン（経営者）,来客数の動き,・３か月前と比べ、来客数、客の様子に変化はない。
,,□,都市型ホテル（スタッフ）,お客様の様子,・客単価が低いことに加え、金払いが悪くなっており、悪い状況が続いている。
,,□,都市型ホテル（スタッフ）,お客様の様子,・月初めの宿泊予約が、前年比で２割近く減少しており、月半ば、後半に入っても、増加傾向はみられない。
,,□,旅行代理店（従業員）,販売量の動き,・例年は８月中旬から始まる秋の団体旅行の予約が、今年はまだほとんど入っていない。
