,,▲,百貨店（営業販促担当）,それ以外,・来客数、買上客数はプラスとなったが、食品売場や催事場を中心とした買い回りとなっており、衣料品や雑貨関係が苦戦している。特に８月に入ってからの低温がセール商材の動きに悪影響を及ぼしている。
,,▲,スーパー（役員）,それ以外,・８月は近年にない雨と低温の日が続いたことで、アイス、飲料、乾めんなどの夏物商材の動きが悪かった。夏物商材の売上は前年の半分以下であった。
,,▲,コンビニ（店長）,単価の動き,・客単価が下がり始めており、８月は売上が前年を下回った。
,,▲,衣料品専門店（店長）,来客数の動き,・前月までは順調に来客数が伸びていたが、８月に入り客足が大きく鈍っており、夏のバーゲン品、秋の新作共に稼働が悪く、厳しい状況が続いている。
,,▲,その他専門店［医薬品］（経営者）,販売量の動き,・客に対して商材の必要不可欠な価値づくりを提案していかないと、購買まで結び付かない状況にある。衝動的な購買が明らかに減少してきている。
,,▲,高級レストラン（スタッフ）,来客数の動き,・以前は売上がやや伸びつつあったが、最近は来客数の減少傾向がみられるようになってきている。
,,▲,タクシー運転手,販売量の動き,・観光客の入込はあるものの、業種により明暗が分かれている。タクシー業界は需要の芳しくない状況にある。
,,▲,タクシー運転手,販売量の動き,・人口減少が進んでいる地域では、同業者も含めて売上が減少しているようであり、人口減少の影響がじわじわと感じられる。
,,▲,通信会社（企画担当）,お客様の様子,・春の料金プラン改正で当社の競争力が高まったとみていたが、都市圏を中心に競合他社への流出に歯止めがかからず、景気はやや悪くなっている。
,,▲,観光名所（従業員）,来客数の動き,・８月は繁忙期で、例年、利用乗降客数が最も多くなる月であるが、今年は天候不良が続いたことで利用乗降客数が激減した。８月26日時点の利用乗降客数は前年比で76.3％、前々年比で84.3％であった。
,,▲,住宅販売会社（経営者）,お客様の様子,・来客数はあまり変わらないが、客の予算が少し減ってきており、高額な物件の成約率が低くなってきている。
,,×,観光型ホテル（役員）,来客数の動き,・国内旅行客の予約状況が悪い。個人客、団体客共に予約が低調である。
"企業
動向
関連

(北海道)",,◎,建設業（従業員）,競争相手の様子,・今秋着工予定の10億円程度の建築工事の見積引き合いに対して、担当職員不在を理由とした大手建設業者の辞退が続出している。ただ、裏を返せば建築業界は活況を呈しているとみることができる。
,,○,建設業（役員）,受注量や販売量の動き,・天候に恵まれたこともあり、完工高が順調に積み上がっている。受注量、完工高とも、すでに今年度の事業計画を達成する見通しが立っている。
,,○,金融業（従業員）,取引先の様子,・節約志向は根強いものの、買換え需要で家電、自動車販売が伸びているなど、個人消費は底堅さを増している。外国人観光客による消費と公共投資も好調を維持している。道内景気は緩やかな回復が続いており、３か月前と比べてやや良くなっている。
,,○,その他サービス業［建設機械リース］（営業担当）,受注量や販売量の動き,・前年の台風上陸による災害復旧関連工事の発注が多く、建設業界は多忙である。川下である建機レンタル業界も多忙であり、特に現場のレンタルハウスの不足が続いている。
,,□,食料品製造業（従業員）,受注量や販売量の動き,・８月の販売量は前年比マイナス６％であり、３か月前と変わらなかったため、景気は変わらない。
,,□,家具製造業（経営者）,受注量や販売量の動き,・百貨店などの小売業での業績が低調である。構造的な問題に加えて、最近の天候不順が影響している。
,,□,輸送業（支店長）,受注量や販売量の動き,・北海道からの国内移出量が増えてこない状況が続いている。またドライバー不足も依然として続いており、苦戦している。
,,□,司法書士,取引先の様子,・現在の地方都市は人口が減少している傾向にあり、一部の地域の観光関連産業や食関連産業を除けば景気は停滞している。極端な伸びもみられないが、落ち込みもみられない状況にあり、不動産取引や建物の建築関連においても際立った動きはみられず、伸び悩みの傾向にある。
,,□,司法書士,取引先の様子,・本州の長雨などによる食品の価格上昇などもあり、景気回復の実感には乏しいが、不動産の売買などに極端な落ち込みはみられない。住宅の新築件数も横ばいで推移している。
,,□,コピーサービス業（従業員）,取引先の様子,・企業の慎重な姿勢が継続している。
,,□,その他サービス業［建設機械レンタル］（総務担当）,受注量や販売量の動き,・売上は引き続き前年を上回って推移しているが、伸び率が鈍化してきている。
,,□,その他非製造業［鋼材卸売］（従業員）,受注量や販売量の動き,・受注量や販売量については、前年と比べて大きな変化もみられず、ほぼ横ばいで推移しており、加工量の見込みが立っているが、工期遅れなどで仕事の時期がずれ込んできている。
,,▲,食料品製造業（従業員）,受注量や販売量の動き,・３か月前と比較して売上が減少している。
,,▲,司法書士,取引先の様子,・例年と比較して、建物の新築工事、改築工事、土地の売買が少ない。
,,▲,その他サービス業［ソフトウェア開発］（経営者）,取引先の様子,・周りの企業から受注価格が折り合わず失注するケースが増えているとの話を聞く。
,,×,－,－,－
"雇用
関連

(北海道)",,◎,－,－,－
,,○,人材派遣会社（社員）,求人数の動き,・人材が他社へ転職するなど、企業における人材不足感がますます強くなっている。業績が好調であるにもかかわらず、人材の採用ができないため、業務が滞っている企業もみられる。こうした企業では業務体制を見直すなどの工夫を行っているようだが、人手不足の解消には至っていない。また、新規事業を起こそうにも、人材が採用できず、業績拡大のチャンスを逃している企業もみられる。
,,○,求人情報誌製作会社（編集者）,求人数の動き,・前年と比較して求人広告件数が微増している。正社員の雇用も増えてきている。
,,○,新聞社［求人広告］（担当者）,周辺企業の様子,・住宅関連業界での動きがやや活発になってきている。また、観光客の入込が順調に推移していることで、飲食店を始めとするサービス業の業況も上向いてきている。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・企業の求人意欲は強いが、人材不足の影響で求人への応募数が少なく、人材確保に苦慮している。
,,□,求人情報誌製作会社（編集者）,雇用形態の様子,・アルバイト、パートの求人が前年並みとなっている一方で、正社員の求人の増加が目立つようになってきている。アルバイトを採用しづらくなってきていることで、小売や飲食などでの正社員求人も増えてきている。
,,□,職業安定所（職員）,求人数の動き,・月間有効求職者数が５年９か月連続で前年を下回り、月間有効求人数が６か月連続で前年を上回ったことから、有効求人倍率は1.02倍と７年５か月連続で前年を上回った。
,,□,職業安定所（職員）,求人数の動き,・前年や３か月前と比較して求人数に大きな変化はみられない。ただ、建設土木に関連する職種では、求職者数が減少している一方で求人数が増加しており、人手不足感がより強まっている。
,,□,職業安定所（職員）,周辺企業の様子,・人手不足感はあるものの、人口減少が進んでいることから、労働市場は多少の変動があってもタイトに推移している。
,,□,職業安定所（職員）,求人数の動き,・７月の有効求人倍率は1.01倍と引き続き高い水準で推移しており、業種によっては人手不足の状況が深刻化している。
,,▲,＊,＊,＊
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,コンビニ（店長）,来客数の動き,・夏の最盛期であり、１年で最も売上が増える時期である。ただし、今年は天候が悪く気温も低い日が続いているため、前年と比較すると来客数、単価共に下がっている。
,,◎,観光型旅館（スタッフ）,販売量の動き,・販売量が前年を下回っているものの、単価の高い客が多く、件数不足の売上を大きくカバーしている。
,,○,百貨店（営業担当）,販売量の動き,・今月は長く低迷が続いていた婦人服に回復の兆しがみられており、ミドルからシニアにかけての顧客層の売上が伸びている。また、気温が低いこともあり初秋物に動きがみられている。食品に関しても、七夕からお盆商戦にかけて土産品を中心に大きく売上を伸ばしている。
,,○,コンビニ（エリア担当）,来客数の動き,・天候不順により、ソフトドリンクやアイスクリームなどの販売量が不調である。また、来客数にも影響が出ており前年比で５ポイント減少している。
,,○,衣料品専門店（店長）,単価の動き,"・夏物礼服がメンズ、レディース共に好調であり、１品単価も前年と比較して3,000円ほど高くなっている。"
,,○,住関連専門店（経営者）,販売量の動き,・今月はお盆の時期のため、小物商品の販売量は好調である。ただし、単価が低いため大幅な売上の増加にはなっていない。
,,○,その他専門店［靴］（従業員）,販売量の動き,・今月は、暑かった７月から一転して平年よりも最高気温が７～８度ほど低く、夏物商材の動きが止まっている。一方、秋物商材は例年より早い動き出しとなっている。
,,○,その他小売［ショッピングセンター］（統括）,来客数の動き,・地元駅の再開発や改装により人の流れが良くなり、集客力が増している。
,,○,一般レストラン（経営者）,販売量の動き,・販売量、来客数共に伸びている。
,,○,観光型旅館（経営者）,来客数の動き,・夏休みやお盆の時期のため一時的に来客数は増えたものの、全体的には例年並みで推移している。
,,○,都市型ホテル（スタッフ）,販売量の動き,・宿泊部門は好調を継続している。４～５月はインバウンド客が多いためであったが、今月はスポーツ関係の大会が目白押しであり、加えて製薬関係の会合が非常に多く、一般宴会や宿泊の数字を押し上げている。
,,○,都市型ホテル（スタッフ）,お客様の様子,・屋上にあるビヤガーデンなどがにぎわっており、３か月前と比較して人の動きが良くなっている。
,,○,その他サービス［自動車整備業］（経営者）,単価の動き,・以前よりも見積案件に対する即決率が上昇しており、80％と高い水準となっている。また、１件当たりの受注単価も10％ほど増加している。
,,○,住宅販売会社（経営者）,販売量の動き,・停滞していた建て売りや宅地の売買が進んでいる。
,,□,商店街（代表者）,来客数の動き,・天候の良い日が続いているため商店街の交通量が多く、来客数も前年をやや上回っている。ただし、客単価が若干低下しているため、全体としては前年並みの推移となっている。
,,□,商店街（代表者）,来客数の動き,・商店街に動きがない状態が続いている。
,,□,商店街（代表者）,お客様の様子,・商店街による夏場のイベントがにぎわったことで、飲食関係は好調である。しかし、日照不足や長雨による天候不順で衣料品などが不調のため、全体的には大きな変化とはなっていない。
,,□,一般小売店［書籍］（経営者）,来客数の動き,・地域イベントや売り出しがあるときとそれ以外とでは、駐車場の稼働率に相当な隔たりがある。
,,□,一般小売店［酒］（経営者）,販売量の動き,・地元の大きな祭りによる観光客を期待したが、期待はずれで終わっている。
,,□,一般小売店［医薬品］（経営者）,来客数の動き,・記録的な長雨の影響で七夕や花火大会が不振に終わり、客足も途絶えてしまっている。ただし、客単価が上がっているため、売上はなんとか前年並みを維持している。
,,□,一般小売店［医薬品］（経営者）,販売量の動き,・天候が良いため平日の売上が良い。また、客も迷わず自分の欲しいものを購入するといったことで、客の消費行動についても良い状態が続いている。
,,□,一般小売店［酒］（経営者）,販売量の動き,・心配したお中元も例年並みの実績となったが、物産館などのお土産物の販売量もお盆前までは好調であったものの、お盆明けから天候が不安定だったこともあり伸び悩んでいる。
,,□,一般小売店［寝具］（経営者）,販売量の動き,・布団づくりの注文も少なく、二次商品の需要も伸びていない。
,,□,一般小売店［カメラ］（店長）,販売量の動き,・販売量は横ばいで推移しているものの、高額商材に動きがあり、全体の売上を補っている。
,,□,百貨店（売場主任）,お客様の様子,・依然として慎重な購買姿勢が続いている。夏物商材や涼感商材に関しても、クリアランスからの再値下げまで我慢しようとする様子がみられている。
,,□,百貨店（営業担当）,お客様の様子,・ファッションゾーンの苦戦が続いており、３か月前と比較しても、その状況に変化はない。
,,□,百貨店（買付担当）,お客様の様子,・雑貨、衣料品共に秋物に動きがみられるものの、依然買物に対して慎重な行動に変化はない。また、気温や天候の影響も大きい。
,,□,百貨店（売場担当）,来客数の動き,・相変わらず来客数が増える気配がなく、売上の増減は顧客の来店頻度によるところが大きい。８月のセールやお盆期間であっても新規客の来客数は非常に少なく、帰省の際のおねだり買いといったものも今年はない。景気回復がみられないまま過ぎた月となっている。
,,□,百貨店（経営者）,販売量の動き,・高額商材は引き続き好調に推移しているものの、これは一部の顧客層の動きであり、一般的にはまだまだ景気の回復感にばらつきがある。夏のセール、お中元、お盆時期の需要も決して良いわけではない。
,,□,スーパー（経営者）,来客数の動き,・８月前半は天候も良く夏物商材が売れたものの、中旬以降の長雨と気温低下によりマイナスとなったため、月全体としてはあまり変わらない状況となっている。
,,□,スーパー（経営者）,単価の動き,・８月は夏らしい日が極めて少なく、氷菓、飲料、涼味商材の動きが今一つ良くない。また、地域間の格差が若干みられている。それでも全体的な売上などの前年同月比は、横ばいで推移している。
,,□,スーパー（店長）,来客数の動き,・雨の日が多かったため、来客数が減少している。
,,□,スーパー（総務担当）,単価の動き,・買上単価の上昇により、来客数の前年比は変わらないものの、客単価が伸びており、景気は好調に推移している。
,,□,コンビニ（経営者）,来客数の動き,・７月とは一転して曇天が続き、予想に反して夏は不発に終わっている。そのため、アイスやソフトドリンクなどの売上が伸びず、来客数も増えていない。
,,□,コンビニ（経営者）,販売量の動き,・なんとか前年並みの売上を維持している。
,,□,コンビニ（エリア担当）,来客数の動き,・週末や月末、好天の日などは勢いが良いものの、それ以外の日は来客数が５～10％減少している。
,,□,コンビニ（エリア担当）,来客数の動き,・３か月前との比較では伸びているものの、盛夏時期の来客数としては、気温が高いにもかかわらず、前年比で低くなっている。
,,□,コンビニ（エリア担当）,来客数の動き,・８月は南東北の天候不順や、当地域での記録的な長雨により人の動きが悪く、来客数が減少している。
,,□,衣料品専門店（経営者）,お客様の様子,・急に気温が下がったので秋物商材の動きに期待したが、客の財布のひもは固く、期待はずれに終わっている。また、雨の日も多かったため、来客数も減少している。
,,□,衣料品専門店（経営者）,販売量の動き,・祭り用品の売上が伸びている。また、観光客によるお土産品の売上増加で、今月は順調に推移している。
,,□,衣料品専門店（店長）,それ以外,・記録的な長雨により、夏物スーツやフォーマルの需要が消えてしまうなど、順調だった夏物需要に水を差された形となっている。
,,□,衣料品専門店（店長）,それ以外,・夏物商材の動きは例年並みであるが、朝晩が過ごしやすい気温になっているため、単価の稼げる秋物商材の動きが例年よりも早まっている。
,,□,衣料品専門店（総務担当）,来客数の動き,・８月の天候不順により、来客数及び販売量に影響が出ている。
,,□,家電量販店（店長）,来客数の動き,・夏物商材、映像機器などが好調に推移したものの、多分に季節的要素が強い。
,,□,家電量販店（店長）,来客数の動き,・今月は冷夏の影響があったものの、来客数は前年並みで推移しており、売上の前年比も98％となっている。
,,□,乗用車販売店（経営者）,販売量の動き,・新型車イベントの前であるが、新車販売の前年比は堅調に伸びている。特に軽自動車の伸びが大きい。
,,□,乗用車販売店（従業員）,販売量の動き,・新型車の発表がなく、動きがない。
,,□,乗用車販売店（従業員）,来客数の動き,・ここ数か月、土日祝日の来客数に変化がない。
,,□,住関連専門店（経営者）,お客様の様子,・見積依頼は増えているものの、成約に時間がかかっている。そのため受注量もあまり伸びていない。
,,□,その他専門店［酒］（経営者）,来客数の動き,・６月から施行された酒税法の一部改正による影響は残っているものの、徐々に数字は戻りつつある。ただし、数字の動きが全く読めない状況のため、慎重に手配を進めている。
,,□,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・例年売上が落ちる時期であるが、今年は納期がずれたこともあり、夏の売上に計上できたものが多い。ただし、冷夏の影響かＴシャツやポロシャツの動きは例年よりも少ない。
,,□,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・夏らしい暑さがないため冷房用需要が減少したのか、灯油の販売量は前年を下回っている。また、単発的な現場需要により軽油は好調であるが、基調としては除染事業の縮小による軽油需要の減少傾向に変化はない。
,,□,高級レストラン（支配人）,お客様の様子,・来客数、販売量共に前年並みであるものの、単価が若干下がっている。また、客である中小企業の社長なども、景気があまり良くないと話している。
,,□,高級レストラン（支配人）,単価の動き,・予約件数は前年を上回ったものの、単価が下回ったため、相対的に前年並みで推移している。
,,□,一般レストラン（経営者）,来客数の動き,・来客数の動きに変化はない。暑いときに暑くならないと、景気は良くならない。
,,□,観光型ホテル（経営者）,来客数の動き,・スポーツ、文化系の全国大会があり、宿泊客数は前年を上回っている。しかし、それ以外の一般の来客数は増えていない。
,,□,都市型ホテル（スタッフ）,来客数の動き,・宿泊は前年を上回っているものの、一般宴会は前年並みであり、特に婚礼部門は０件で終了している。ただし、最近になり和食レストランの個室部門の伸びが目立ってきていることが救いである。
,,□,都市型ホテル（スタッフ）,販売量の動き,・停滞感が続いている。前年比の落ち込みも数か月前から同じ状況であり、大きな変化はみられない。
,,□,旅行代理店（経営者）,来客数の動き,・夏休みの影響で来客数が増えている。また、スポーツイベントの関係で団体予約も好調である。ただし、今月は一時的な要因で良くなっているだけであり、景気が良いとまではいえない。
,,□,旅行代理店（店長）,販売量の動き,・テロや北朝鮮問題など、海外情勢不安の影響が表れている。
,,□,旅行代理店（従業員）,お客様の様子,・長雨の影響で国内旅行は近場の予約でも前年並みであり、先行申込状況も好調とはいえない。また、海外旅行については、依然として欧州、北朝鮮の影響を心配する声があり、これまでの状況に変化はない。
,,□,通信会社（営業担当）,お客様の様子,・客の設備投資意欲に変化がみられない。
,,□,通信会社（営業担当）,お客様の様子,・テレビサービスでは新しく４Ｋ、８Ｋサービスを展開しているものの、客の反応はあまり良くない。また、通信サービスは相変わらず顧客の奪い合いが続いているが、獲得数が解約数をやや上回っている程度で推移している。そのため、全体としては特に大きな変化はない。
,,□,通信会社（営業担当）,お客様の様子,・新製品が売れず、値下げ要求も多い。
,,□,観光名所（職員）,販売量の動き,・夏の始まりは天候に恵まれて売上も来客数も良かったが、後半になり、東北各県の夏まつり期間やお盆期間などの日取りが良くないためか、来客数は横ばいで盛り上がりもなく、トータルの販売量は前年並みで推移している。
,,□,観光名所（職員）,お客様の様子,・無料のサービスを好むなど、客からは購買意欲があまりうかがえない。
,,□,競艇場（職員）,来客数の動き,・ここ３か月間は通常より落ち込んだ状態が続いている。来場者が減少しているため、売上にも影響が出ている。
,,□,美容室（経営者）,単価の動き,・このところ、客単価が前年比95％前後で推移している状態が続いている。
,,□,美容室（経営者）,単価の動き,・冷夏の影響なのか、夏用のメニューが売れず、売上単価が減少している。
,,□,その他住宅［リフォーム］（従業員）,来客数の動き,・リフォーム工事の受注につながる問い合わせが、前年と比較して84.6％に留まっている。
,,▲,商店街（代表者）,それ以外,・天候不順が景気に非常に悪影響を与えている。
,,▲,商店街（代表者）,来客数の動き,・天候に悩まされた１か月であり、特に書き入れ時の七夕は最悪であった。
,,▲,百貨店（総務担当）,単価の動き,・客の買上単価は低下しているが、一方で興味を持った商品に関しては費用を惜しまない客もおり、消費の二極化が進んでいる。
,,▲,スーパー（営業担当）,来客数の動き,・競合店の出店により来客数が減少している。チラシによる販促強化やポイント倍増セールにより、買上点数、買上単価共に前年を上回っている。ただし、来客数減少分をカバーするまでには至っていない。
,,▲,スーパー（営業担当）,来客数の動き,・天候不順で飲料、酒などの売上が厳しい。また、お盆期間の来客数が前年を下回っており、８月全体でも来客数は前年を下回っている。天候も大きく影響したが、買上点数も落ち込んでおり、消費の冷え込みを実感している。
,,▲,コンビニ（店長）,来客数の動き,・今月はとにかく天候が悪く、来客数が減少している。それに伴い売上も３～４％落ち込んでいる。
,,▲,衣料品専門店（経営者）,販売量の動き,・今月で夏物も最後のため動きが悪くなっている。また、やっと秋物を入荷したが、取り置きの状態のため売上につながっていない。
,,▲,家電量販店（従業員）,来客数の動き,・チラシ効果も薄く、来客数が減少しており、それに伴い売上も良くない状況である。
,,▲,乗用車販売店（経営者）,販売量の動き,・販売量の前年比の伸びが鈍化傾向にある。
,,▲,住関連専門店（経営者）,来客数の動き,・業績不振による漆器関係の廃業が続いている。
,,▲,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・長雨の影響により来客数が減少している。さらに、洗車などの売上も大きく落としている。
,,▲,高級レストラン（経営者）,お客様の様子,・来客数が伸びないため、売上も良くない。何より客のマインドが後ろ向きになっている。
,,▲,一般レストラン（経営者）,来客数の動き,・８月はランチ、ディナー共に来客数が非常に少なく、オープン22年目にして最も暇な夏となっている。天候が悪かったこともあるが、レストランの必要性が薄れているのではないか。
,,▲,一般レストラン（経営者）,競争相手の様子,・毎朝の市場で会う同業者の８～９割は、例年と比べて商売が動かないと話している。また、市場関係者の売上も落ちている様子である。
,,▲,一般レストラン（経営者）,来客数の動き,・お盆の帰省はにぎわったものの、お盆期間の前半に来店が集中して後半の来客数は少なくなっている。帰省が土日を挟んだ日程に集中したためとみている。
,,▲,通信会社（営業担当）,単価の動き,・各種商品の値上げが続いている。価格を据置いても重量を減らして実質的な値上げとなっている商品も散見されている。そのため、消費者の収入が横ばいだが、実質的な支出が増加している状況となっている。
,,▲,美容室（経営者）,来客数の動き,・顧客は年配者が多く年々減少しているが、若い客が増えないため、景気が悪くなっている。
