,,□,輸送業（営業担当）,取引先の様子,・大半の取引先の生産に大きな変化は出ていない。飼料工場は、越冬用玉ねぎと生乳増量対策で出荷状況が良く、原料価格の高騰という要因を除くと順調である。
,,□,司法書士,取引先の様子,・不動産取引関連については、依然として低調であり、回復するような要因は見当たらない。
,,□,その他非製造業［鋼材卸売］（従業員）,受注量や販売量の動き,・回復の兆しも見えない状況である。来年２～３月以降の工事量の復活に期待をしているものの、特定企業のみの回復となる可能性も高く、楽観できる状態にない。
,,▲,家具製造業（経営者）,受注量や販売量の動き,・原油価格高騰の影響により、様々な物が高くなりつつあることや、建築基準法の改正による住宅着工数の減少が家具市場にも悪影響を与えている。
,,▲,輸送業（経営者）,取引先の様子,・燃油価格の高騰が続いているが、３か月前と比べると非常にシビアな状況となっている。
,,▲,輸送業（支店長）,取引先の様子,・建築基準法の改正による建築確認申請の遅れが問題となっているほか、個人住宅においては銀行からの融資不調により、住宅を建てられないケースが続発している。道内大手ハウジングメーカーの中には、銀行の審査を通るのは10人のうち２～３人というところも出てきている。銀行の審査基準が厳格化しているということもあるが、それだけ道内企業、従業員の状況が厳しくなっているということであり、今後も景況感が更に悪化すると見込まれる。
,,▲,通信業（営業担当）,取引先の様子,・取引先から受注がやや低調との話を聞く機会が増えた。取引先の状況をみると、社内的には経費削減を進めている一方で、客先からは価格低下要求が強まっているようである。
,,▲,金融業（企画担当）,それ以外,・設備投資は、自動車関連工場の新増設やホテル、オフィスビルの建設で増加している。しかし住宅着工の大幅な減少や、原材料価格の上昇が企業収益にマイナスとなっている。個人消費も、所得環境の厳しさに加え、ガソリン価格や灯油価格の高騰で家計の防衛意識が強まっており、停滞している。総じて景気は幾分後退している。
,,▲,広告代理店（従業員）,取引先の様子,・地場のカード会社の経営破綻、地元経済界の重鎮である会社社長の急逝等、景気が落ち込むマイナス要因が相次いだ。
,,▲,その他サービス業［システムハウス］（経営者）,受注量や販売量の動き,・新たな案件が出てこない。トラブルの応援のような話ばかりで先につながるような話が少ない。
,,▲,その他サービス業［建設機械リース］（営業担当）,受注量や販売量の動き,・建設工事量が減少しており、さらにこれに連動して価格競争が厳しくなっている。
,,▲,その他サービス業［建設機械リース］（支店長）,取引先の様子,・取引先の様子をみると、燃料高騰を始めとしたコストの増加を吸収しきれていない様子であり、設備投資にまで手が回らない状況にある。
,,×,＊,＊,＊
"雇用
関連

(北海道)",,◎,－,－,－
,,○,学校［大学］（就職担当）,求職者数の動き,・北海道の地場企業の採用は厳しい状況にある。ただ、関東や中部の企業においては、北海道支店や札幌支店といった支店での採用も行われており、そのような企業の求人動向は好調である。
,,□,求人情報誌製作会社（編集者）,それ以外,・求人広告に反応するのは年配者が多くなる傾向があり、18～25歳の求職者の応募率が減少している。地域の若年労働力が減少しつつあるのが気になる状況である。
,,□,職業安定所（職員）,求人数の動き,・有効求人倍率は８か月連続で前年を上回っているが、10月の倍率は0.49倍と依然として低水準である。
,,□,職業安定所（職員）,求人数の動き,・新規求人数は、前月比0.5％減、前年比1.6％減となっており、ほぼ横ばいで推移しているが、新規求職者数は３か月連続して減少しており、前年比2.9％減となった。求職者数は前年並みとなっているものの、求人数は前年を3.7％下回っている。
,,□,職業安定所（職員）,求人数の動き,・新規求人数、月間有効求人数とも12か月連続して減少している。
,,▲,人材派遣会社（社員）,求人数の動き,・年末に向け、例年であれば販売促進関係の派遣依頼がピークを迎えるが、今年は発注側の経費が削られているようで、例年より派遣の依頼が少ない。
,,▲,人材派遣会社（社員）,採用者数の動き,・仕事の依頼はあるものの、なかなか採用までに結びつかない。また、直接雇用の傾向があるものの、賃金が抑えられている。
,,▲,新聞社［求人広告］（担当者）,求人数の動き,・20日現在の状況であるが、前年比で２割近く求人件数が減っている。
,,▲,職業安定所（職員）,求人数の動き,・新規求人が減少傾向にあり、有効求人倍率は４か月連続で前年を下回っている。
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：（財）東北開発研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,家電量販店（店長）,来客数の動き,・来客数の増加とともに、大型商品の動きも良くなっている。全体的ににぎわいが出てきており、景気は上向きになってきている。
,,○,コンビニ（経営者）,販売量の動き,・前年比で客単価は100％と伸び悩んでいるが、買上点数は107％、売上は104％、来客数が103％と改善している。例年、８、９月と比べると売上が落ち込む時期であるにもかかわらず、本年は大分盛り返している。
,,○,衣料品専門店（店長）,来客数の動き,・ビジネス衣料は商品本位で購入する客層が主体であり安定していることに加え、カジュアル衣料についても品ぞろえの豊富さが認知されるようになり、来客数、買上客数などが増えている。
,,○,家電量販店（店長）,販売量の動き,・地上デジタル放送の試験放送が始まったこと、寒さが到来したことにより、映像関係、暖房関係の商品の動きが良くなっている。
,,○,乗用車販売店（経営者）,販売量の動き,・自動車販売では東京モーターショーの効果がみられ、来場促進から販売につながるケースが出てきた。整備関連も早めの降雪により需要が増えている。
,,○,その他専門店［靴］（経営者）,販売量の動き,・例年より早い積雪で、冬物の実用品がよく売れている。
,,○,観光型ホテル（経営者）,来客数の動き,・観光シーズンと忘年会シーズンの端境期に当たるが、本年はリニューアル効果もあって来客数は順調に伸びている。ただし、１人当たりの消費単価は低く、売上はそれほど伸びていない。なお、客層は建設関係の団体が目に付く。
,,○,住宅販売会社（従業員）,販売量の動き,・長期管理客からの受注が始まっている。
,,□,商店街（代表者）,お客様の様子,・10、11月と冬の訪れを感じる寒い日が多く、衣料品を中心に冬物関連商品が好調で、１年１か月ぶりに売上高が前年同月を上回った。しかしながら、景気が良くなっているというレベルには達していない。
,,□,一般小売店［書籍］（経営者）,単価の動き,・ドラマ化、映画化されたコミックや文庫などの低単価商品の動きはまずまずであるが、専門書など学術的な分野の苦戦が目立っている。
,,□,一般小売店［カメラ］（店長）,販売量の動き,・カメラの販売関係は新製品の発売もあり順調であるが、写真プリントは例年より受注が少なくなっており、トータルでは前年並みである。
,,□,百貨店（経営者）,販売量の動き,・秋物からコート、ブーツ、マフラーといった冬物に移行する時期であるが、中旬までは暖かい日が多く動きが鈍かった。降雪もあり、やや動きがみえたが、それ以降はまた暖かくなり、売上はそれほど伸びていない。
,,□,百貨店（売場担当）,単価の動き,・客は必要に迫られなければ買わないといった様子で、例えば冬物商材（防寒アイテム）で言えば気温が10度を下回ってからやっと購買意欲が湧く、という具合である。また、値段に対して非常にシビアであり、どのブランドの店舗でも色々と比較し、悩み抜いており、即決する客は少ない。
,,□,百貨店（経営者）,お客様の様子,・来客数の減少は無いが、まとめ買いは少なく、買い控えをしている様子がみられる。ただし、気温の低下、降雪により、冬物に動きが出てきており、総体的に大きな変化はみられない。
,,□,スーパー（経営者）,来客数の動き,・既存店の来客数は安定的に推移している。
,,□,コンビニ（経営者）,販売量の動き,・売上は前月比で116％となっているが、毎年恒例のボージョレーヌーボーの貢献が大きく、それを除けば引き続き厳しい状況が続いている。
,,□,コンビニ（エリア担当）,来客数の動き,・客単価は２～３％の改善がみられるようになっているものの、来客数が依然として前年実績に満たない状況が続いている。
,,□,コンビニ（エリア担当）,お客様の様子,・例えば、ボージョレーヌーボーの売行きが前年を大きく下回り、在庫が余っているなど、客は無駄なことに出費しないという傾向がみられる。
,,□,衣料品専門店（店長）,来客数の動き,・近隣の競合店が完全閉店したことにより来客数が10％程度伸びているものの、それ以外には何も改善していない。
,,□,乗用車販売店（経営者）,お客様の様子,・新規客、固定客共に来客数は前年と比べ悪くないが、来店してもお金を落としていく機会が少なく、売れるのはサービス価格のタイヤ交換のみということが多い。スタッドレスタイヤも今年は全く売れていない。
,,□,乗用車販売店（従業員）,単価の動き,・ガソリンや灯油が高くなり、車に掛けるお金が少なくなっている。
,,□,その他専門店［食品］（経営者）,販売量の動き,・前年並みの荷動きで推移しているが、実際には活発さが足りず、やや不満感が募っている状況である。
,,□,その他専門店［酒］（営業担当）,販売量の動き,・11月はもう少し飲食店の動向が盛り上がると予測していたが稼働率が低く、当てが外れた。全体の景気は変わらないが、天候不順の影響はあった。
,,□,都市型ホテル（スタッフ）,販売量の動き,・宿泊は単価アップを図るためネット価格を上げた影響で稼働率は下がっているが、大型婚礼、一般宴会でカバーしている。ビジネス客はネット価格に敏感に反応する。
,,□,都市型ホテル（スタッフ）,お客様の様子,・当社は設備投資の効果で売上が順調に推移しているが、設備投資ができない競合他社は売上が減少しており、業界全体ではパイが伸びているわけではない。
,,□,タクシー運転手,来客数の動き,・相変わらず客が少なく、特に深夜０時を過ぎると客足がぱったりと止まってしまう。
,,▲,商店街（代表者）,お客様の様子,・何回も下見して値段を確認してからでないと購入しないなど衝動買いは全くみられず、前月あたりからの傾向であるが、客の購買姿勢が非常に慎重になっている。一時期は弱まっていた価格に対する抵抗感が、数年ぶりに強まってきた。
,,▲,一般小売店［スポーツ用品］（経営者）,お客様の様子,・店頭販売は前年を15％下回っているなど、とにかく購買につながらない。
,,▲,一般小売店［医薬品］（経営者）,お客様の様子,・繁華街であるにもかかわらず、深夜が非常に静かになっている。ほとんどの客は早い時間に帰り、深夜の住人は店のオーナーか従業員だけで構成されているなど、非常に不思議な状況になっている。
,,▲,一般小売店［医薬品］（経営者）,お客様の様子,・ここ半年ほどは順調に推移してきたが、11月は前年比で横ばいの水準に戻ってしまっている。この悪化の度合いはかなり急激である。客は、より細かい単位での購入を希望しており、消費意欲はかなり落ち込んでいる。
,,▲,百貨店（広報担当）,来客数の動き,・ガソリン価格の上昇に伴い、マイカー客の減少がみられる。
,,▲,百貨店（営業担当）,競争相手の様子,・ネガティブな要因が多いためか、売上、来客数共にかなり厳しい。自店や競合他店の販促策をみても「割引」や「特典」をうたったものが今まで以上に多くなり、地域の商況はかなり厳しくなっている。
,,▲,スーパー（経営者）,単価の動き,・郊外に大型商業施設が出店して１か月が経過したところであり、その影響もあるが、食料品などの値上げが浸透してきており、12月には日販品の値上げも相次ぐなどという情報もあって景況感を悪くさせている。
,,▲,スーパー（店長）,競争相手の様子,・競合他社もチラシ価格を強化し集客を図ろうとしているが、来客数の増加には至っていない。ガソリン、灯油の値上げにより節約ムードが高まり、消費への影響も出てきている。
,,▲,スーパー（店長）,販売量の動き,・新たな競合店の出店も無く、競争力が落ちているわけでもないのに、売上は前年比で６％ほど落ちている。地域の消費力が落ちているとしか考えられない。
,,▲,スーパー（店長）,販売量の動き,・灯油、ガソリン代の値上げ、また一部食料品の値上げに伴う客の買い控えがあり、買上点数が減少していることから、徐々に売上にも影響している。
,,▲,コンビニ（経営者）,単価の動き,・新商品が次々に開発され、店頭に並んでいるものの、単価は伸びていない。
,,▲,衣料品専門店（経営者）,お客様の様子,・気温が平年並みの寒さとなっても、コートなど防寒衣料の動きが非常に悪い。客からはすでに「セールを待っている」との声も聞かれる。
,,▲,衣料品専門店（店長）,来客数の動き,・コート需要の立ち上がり時期であるが、月の前半は暖かい日が多かったこともあり出遅れた。また、月後半はボーナス支給を控えた40代の客層を中心にスーツ需要が高まる時期であるが、今年の場合はバーゲンを待っているのか、客の動きが鈍い。
,,▲,その他専門店［化粧品］（経営者）,来客数の動き,・11月としては数年ぶりの大雪で大変だったことから、来客数に多少の影響が出ている。
,,▲,その他専門店［ガソリンスタンド］（営業担当）,単価の動き,・ガソリンなど石油製品は価格が高騰しており、客の買い控えが相当みられる。販売数量はかなり落ち込んでおり、最悪の状況になっている。
,,▲,一般レストラン（経営者）,来客数の動き,・最近では、平日のディナータイムに１組の客も無い日が見受けられるなど、景気は減速している。
,,▲,その他飲食［弁当］（スタッフ）,販売量の動き,・郊外型のショッピングセンターが新たにオープンした影響で、中心市街地への来客数が減少していることが、売上が落ちている大きな要因となっている。
,,▲,観光型旅館（経営者）,来客数の動き,・今年は紅葉期が長く11月前半までは平日でも満館の日が多かったが、20日過ぎからは客足が急激に鈍った。また、宴会を伴う団体予約は例年より減っている。
,,▲,都市型ホテル（経営者）,単価の動き,・法人関係の利用単価は前年並みであるが、料飲施設、和室、婚礼など個人を対象にした施設は客単価の低下に歯止めが掛かっていないため、全体としてはやや悪くなっている。
,,▲,都市型ホテル（スタッフ）,単価の動き,・忘年会、新年会の受注状況は、客から一層のディスカウントを求められており、また、参加人数も前年より少なくなっている。
,,▲,通信会社（営業担当）,単価の動き,・ガソリンの高騰に伴い、消費動向が低迷している様子がうかがえる。客が声をそろえて「レジャーを控えている」と言っている。
,,▲,通信会社（営業担当）,販売量の動き,・携帯電話購入時に料金プランを選択する制度が新たに導入されるなど複雑になり、11月中は買い控えがみられる。
,,▲,観光名所（職員）,来客数の動き,・予約状況、フリー客の入込状況など全てが悪くなってきた。
,,×,商店街（代表者）,来客数の動き,・低単価の客層についての来客数減少は以前からあったが、高価格帯も飲食、物販を含めて来客数が減少している。
,,×,一般小売店［雑貨］（企画担当）,販売量の動き,・個人消費が冷え込んでいるばかりでなく、これまでは好調だった建築業者などの購入も減少している。住宅着工の減少が影響している。
,,×,百貨店（経営者）,来客数の動き,・このところ夕方以降の来客数減少が顕著である。また、客単価も低下している。
,,×,スーパー（経営者）,お客様の様子,・明らかに客の財布のひもが固くなっている。また、コモディティグッズ（日用品）については買い回り傾向が更に強まっている。
,,×,コンビニ（経営者）,来客数の動き,・以前より人の動きがますます悪くなっている。「ガソリンなど石油製品があまりにも値上がりし過ぎているため外出を控えている」と言う客もいる。
,,×,衣料品専門店（経営者）,お客様の様子,・冬物衣料に関しては例年同様の品ぞろえをしているが、婦人コートなどが売れていない。前年と比べても出足が悪く、不安を抱えている。
,,×,衣料品専門店（店長）,お客様の様子,・灯油やガソリンの高騰で、衣料品などへの出費を控える傾向が見受けられる。
,,×,乗用車販売店（経営者）,来客数の動き,・11月19日から３日間の大雪もあり、客はタイヤ交換に限られている。車両販売は厳しい時期になっていることを実感している。
,,×,住関連専門店（経営者）,販売量の動き,・様々なイベントを企画しているが、客の懐は厳しいようで反応が今一つである。販売量も20％近く低下している。
,,×,一般レストラン（経営者）,来客数の動き,・同じ日に予約が集中しそれ以外の日はさっぱり、という状況が目立っている。
,,×,タクシー運転手,販売量の動き,・とにかく客は少ないが、その一方でタクシーの台数は多く、駅などで客待ちをしているタクシーの状況を見れば分かるが、大変な問題になっている。
,,×,遊園地（経営者）,来客数の動き,・寒波が予想より早く到来したという天候要因を差し引いても、イベントなどでの集客が低調である。
,,×,美容室（経営者）,来客数の動き,・美容室の数は増え、また24時間営業するなど、客の数に反比例の動きとなっており、個人経営者には大きな痛手となっている。
,,×,その他サービス［自動車整備業］（経営者）,販売量の動き,・販売数の減少や、販売価格の低下が顕著である。ガソリンなどの燃料費や、消耗品、食料品などの価格上昇により、消費はかなり引き締められている。
"企業
動向
関連

(東北)",,◎,－,－,－
,,○,通信業（営業担当）,取引先の様子,・取引先には設備投資に前向きな反応がある。
,,□,農林水産業（従業者）,受注価格や販売価格の動き,・秋口に出荷される中成種のりんごの販売価格は安かったものの、周囲の農家も含め作付面積は５％未満程度であり、今のところ影響は少ない。
,,□,食料品製造業（経営者）,受注量や販売量の動き,・賞味期限や原料の偽装表示問題が相次ぐなど、食品を扱う業者にはマイナス要因が多過ぎる。また、牛タン原料の価格が高いままであり、客離れを招いている。
,,□,輸送業（従業員）,取引先の様子,・毎年恒例のボージョレーヌーボーの輸入を取り扱ったが、例年に比べて数量が減少している。
,,□,コピーサービス業（経営者）,受注量や販売量の動き,・受注量の減少に加え、販売価格も厳しい状況である。現在は持ちこたえているのが精一杯である。
,,▲,農林水産業（従業者）,それ以外,・燃料価格の高騰がコスト増加要因となり、結果として事業所得が減っている。
,,▲,食料品製造業（総務担当）,受注量や販売量の動き,・受注量は横ばいであるものの、原材料や包装資材の値上げの影響が深刻である。
,,▲,一般機械器具製造業（経理担当）,受注価格や販売価格の動き,・為替相場の大幅な変動により輸出環境が急激に悪化し、収益率が低下している。
,,▲,電気機械器具製造業（企画担当）,受注価格や販売価格の動き,・主力の半導体製品の価格がボーダーラインをついに割り込んだ。高騰するガソリン価格も個人の立場を越えて、エネルギー費用や通勤費（ガソリン代）補助など企業の支出にも悪影響を与え始めている。
,,▲,建設業（経営者）,受注価格や販売価格の動き,・大口工事の受注はほとんど無く、小口の工事ばかりである。資材価格の値上がりも響き、客は生活に最小限必要となる工事しかしない。
,,▲,建設業（企画担当）,競争相手の様子,・競合先は、今までは多少無理をしていると思われる入札もあったが、最近は利益が望める範囲でしか応札しなくなってきた。
,,▲,輸送業（経営者）,受注価格や販売価格の動き,・10、11月と連続している軽油の値上げが大きく影響している。このコスト増加を運賃に転嫁することができず、当社の負担が大きくなり収益を圧迫している。
,,▲,経営コンサルタント,取引先の様子,・原油価格の高騰が各方面に響き始めている。
,,▲,その他企業［企画業］（経営者）,取引先の様子,・建築基準法改正に伴い、取引先である住宅会社のほとんどが春先よりも売上を減少させている。
,,×,木材木製品製造業（経営者）,受注量や販売量の動き,・住宅部材の販売量が低迷し、加えて大幅な価格低下により、業績が急激に悪化している。
,,×,広告業協会（役員）,取引先の様子,・マスコミ媒体各社は自動車メーカーや金融関係、食品飲料などの広告出稿減少が地方にも及び、苦戦が続いている。また、地方での広告出稿の引き合いがかなり少なくなっており、地元の広告関係企業は悲鳴をあげている状況にある。
"雇用
関連

(東北)",,◎,－,－,－
,,○,職業安定所（職員）,求人数の動き,・常用の新規求人が、前年比での増加が続いている。
,,□,職業安定所（職員）,求人数の動き,・新規求人数は前年比で一進一退を繰り返しており、景気の回復を感じられる状況にはない。一部の製造業では業況が上向いているが、建設業は公共事業の削減により落ち込んだままである。
,,▲,人材派遣会社（社員）,求人数の動き,・10月の後半から派遣依頼が少なくなっており、前年比で15％以上悪くなっている。
,,▲,人材派遣会社（社員）,求人数の動き,・派遣登録者数、及び企業からのオーダーの数が共に減っている。
,,▲,新聞社［求人広告］（担当者）,求人数の動き,・来年の秋口に開業予定の大型商業施設や外資系ホテルなどの着工予定があるものの、地元には採用が回っておらず、相変わらず悪い状態が続いている。
,,▲,新聞社［求人広告］（担当者）,周辺企業の様子,・11月にはゴルフ場、住宅関連会社などの破産があるなど、広告主である地元資本企業の経営不振が目立ってきている。
,,▲,職業安定所（職員）,周辺企業の様子,・新規求職者数は３か月ぶりに増加に転じた。公共事業の減少や建築基準法改正に伴う新設住宅着工件数の減少などから、建設業や不動産業で企業整備（人員整理）を実施、検討している事業所がみられる。
,,▲,職業安定所（職員）,求人数の動き,・新規求人数は、ここ数か月減少傾向にある。
,,▲,職業安定所（職員）,求人数の動き,・事業主の新規求人への意欲が低下しており、前年同月比で14.7％、数にして532人の減少となっている。新規求人数の減少傾向はここ数か月続いており、今のところ好材料は見当たらない。
,,▲,職業安定所（職員）,周辺企業の様子,・求職者数、求人数及び求人倍率などの数字は横ばいであるが、失業保険の受給資格決定件数が増加している。企業からの大量離職の相談が続いている。
,,▲,職業安定所（職員）,求人数の動き,・新規求人数は前年同月比で10％程度減少しており、前月と比較しても100人程度減少している。ほとんどの業種で同じような傾向である。
,,×,＊,＊,＊
,,,,,
　３．北関東（地域別調査機関：（財）日本経済研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北関東)",,◎,コンビニ（経営者）,販売量の動き,・売上が前年比114％、来客数は107％と好調を維持している。暖かい日があったり急に寒くなったりと目まぐるしい天候が、仕入れの量や幅を考えさせてくれた。また、売り切る努力も今まで以上に必死であった。
,,○,百貨店（販売促進担当）,販売量の動き,・近郊のショッピングセンターオープンから１年が経過し、影響が薄まりつつある。加えて寒さも厳しくなり、防寒衣料を中心に衣料品の動きがやっと良くなってきている。
,,○,スーパー（統括）,販売量の動き,・既存店の前年比での伸び率は107％で、来客数の増加より客単価上昇によるという点が注目される。
