,,▲,高級レストラン（スタッフ）,お客様の様子,・ゴールデンウィーク期間中のレジャー費支出の反動により、景気はやや悪い。知人の飲食店や出入りのタクシーなどは例年以上の落ち込みと聞いている。当店のお薦めメニューは単価を下げると売りやすいが、そのためには材料費を下げるしかなく、常連客の満足度低下につながりかねないため、取り組みづらい面がある。また、先日、訪れた本州企業の食品展示会において、道内ではあまり売れていない品質の良い道産食材が首都圏で人気があるとの話を聞き、高級商材を使いにくい道内との景気格差を感じた。
,,▲,高級レストラン（スタッフ）,来客数の動き,・外国人観光客の入込に前年までの伸びがみられず、景気が上向くような兆しがみえない。
,,▲,タクシー運転手,来客数の動き,・５月はゴールデンウィーク期間中のタクシー利用が減少する傾向にあり、今年も例年と同様の傾向で推移した。ただ、タクシー１台当たりの売上は前年並みであったが、乗務員不足で稼働率が落ちているため、会社の売上は前年を下回った。
,,▲,タクシー運転手,販売量の動き,・前年と比べて運送収入の落ち込み幅が大きくなった。
,,▲,タクシー運転手,販売量の動き,・季節要因を考慮しても、前月以降、全体的に客の動きが鈍くなっている。乗務員１人当たりの売上も思わしくない。
,,▲,タクシー運転手,来客数の動き,・５月も全体的な傾向は変わらず、３か月前と比べてタクシー利用が落ち込んでいる。前年は大きな動きとして北海道新幹線の開業効果がみられたが、今年は現状、観光客、地元客に動きがみられず、今後の景気回復を期待しているところである。
,,▲,通信会社（企画担当）,お客様の様子,・通信端末の販売量はほぼ計画どおり確保できているものの、競合他社の料金プランやキャッシュバックなどの影響で、都市部の客や大口の法人顧客の流出が想定よりも多くみられる。
,,▲,観光名所（従業員）,来客数の動き,・５月28日時点の利用乗降客数は前年比90.1％と約10％減少している。単月の前年比がここまで落ち込んだことは、ここ数年なかったことであり、前年の北海道新幹線の開業効果の反動がみられる。ただ、前々年と比べると98.4％となっており、それほど大きな落ち込みはみられない。
,,▲,美容室（経営者）,お客様の様子,・低価格サロンに客が流れている雰囲気がある。
,,×,その他専門店［医薬品］（経営者）,販売量の動き,・特にイベントや企画が手薄だったわけではないにもかかわらず、５月の売上はまれにみる落ち込みがみられた。単価や来客数を論じる以前の状況である。
"企業
動向
関連

(北海道)",,◎,－,－,－
,,○,建設業（従業員）,取引先の様子,・年度初めのこともあり、道内の各自治体から庁舎、医療施設、高齢者福祉施設の計画、設計業務が相次ぎ発注されている。ただ、受注側の設計事務所は人手不足で困惑している。
,,○,通信業（営業担当）,受注価格や販売価格の動き,・需要は横ばいであるものの、受注単価が上昇傾向にある。
,,○,その他サービス業［建設機械レンタル］（総務担当）,受注価格や販売価格の動き,・売上が前年から20％近い伸びを示している。
,,□,食料品製造業（従業員）,受注量や販売量の動き,・３か月前と比較して、受注状況、売上状況共に特に変化がみられない。ただ、前年と比較すると、若干低調に推移している。
,,□,家具製造業（経営者）,受注量や販売量の動き,・小売店の動きがあまり良くない。地元の繁華街では閉店する飲食店が増えており、全体的に消費が低迷している。
,,□,輸送業（支店長）,受注量や販売量の動き,・国内貨物について、本州からの建材類の移入が見込みよりも増えているが、移出が伸びずに苦戦している。冬場よりも良いとはいえない環境が続いている。
,,□,金融業（従業員）,取引先の様子,・公共投資と外国人観光客による消費が景気をけん引する状況は変わらない。個人消費は力強さを欠くものの、持ち直しの動きがみられる。道内全体の景気は冬季アジア大会の開催により底上げされた３か月前と変わらない水準にある。
,,□,司法書士,取引先の様子,・土地取引、マンションも含めた建物などの建築、販売について大きな伸びもみられず、停滞している状況が続いている。
,,□,司法書士,取引先の様子,・季節的に不動産取引が活発化する時期であるが、景気回復の兆しがいまだみえないため、依然として成約件数が少ない。
,,□,コピーサービス業（従業員）,取引先の様子,・当社の北海道での業績は例年並みで推移していたため、当初は例年と同様の売上を見込んでいたが、親会社からの締め付けが強くなっている客先が多く、売上は減少傾向にある。
,,▲,＊,＊,＊
,,×,食料品製造業（従業員）,受注量や販売量の動き,・３か月前の販売量は前年比プラス24％であったが、５月の販売量は前年比マイナス６％と落ち込んだ。
"雇用
関連

(北海道)",,◎,－,－,－
,,○,新聞社［求人広告］（担当者）,周辺企業の様子,・前年の台風被害の復興工事が積極的に発注されていることに加えて、観光客の入込が増加していることなどから、雇用環境はやや良くなっている。
,,○,学校［大学］（就職担当）,求人数の動き,・企業側の採用意欲が高い水準で推移している。特に建設業やＩＴ関連の採用意欲が高い。
,,□,人材派遣会社（社員）,求人数の動き,・企業の中途採用ニーズ、派遣ニーズが高まっている。中途採用ニーズについては、営業職、事務系の管理職のほか、最近は事業承継に関連して次期経営者のニーズも高くなっている。また、障がい者の採用ニーズもみられる。派遣ニーズについては、引き続きコールセンタースタッフのニーズが高いほか、販売促進に関連したスタッフのニーズも高くなっている。ホテルのベットメイクや軽作業のニーズも高く、企業における人材不足が顕著になっている様子がうかがえる。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・人手不足から企業の求人意欲は旺盛だが、求人広告を出しても応募者が極端に少ないため、手をこまねいている状況にある。
,,□,求人情報誌製作会社（編集者）,採用者数の動き,・当地の求人件数は増加傾向にあるが、地方都市の求人件数は減少している。また、中途採用の正社員求人が増えており、即戦力の転職者を獲得する動きがうかがえる。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・前年と比較して変化がみられない。
,,□,職業安定所（職員）,求人数の動き,・月間有効求職者数が５年６か月連続で前年を下回り、月間有効求人数が３か月連続で前年を上回ったことから、有効求人倍率は1.08倍と７年２か月連続で前年を上回った。
,,□,職業安定所（職員）,求人数の動き,・ここ３か月、新規求人数の減少傾向がみられたものの、直近では再び増加傾向に転じている。また、月間有効求人数は減少傾向にあるものの、企業の人手不足感は変わらない。
,,□,職業安定所（職員）,周辺企業の様子,・消費に活気がなく、大型小売店の売上が依然として前年を下回っていることなどから、雇用環境にも変化がみられない。
,,□,職業安定所（職員）,求人数の動き,・４月の有効求人倍率は0.95倍であり、８か月連続で前年を下回ったが、引き続き１倍に近い水準にある。人手不足が深刻化している業種もみられる。
,,▲,＊,＊,＊
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,コンビニ（店長）,来客数の動き,・今年のゴールデンウィークは大型連休だったこともあり、人出が多く、街道沿いの店舗の売上が良い。また、今月は前年よりも気温が低いものの、雨や荒天が少なく、来客数は前年を上回っている。
,,◎,旅行代理店（店長）,お客様の様子,・国内団体旅行の予約が好調である。１日ごとに団体旅行の問い合わせが増えてきている。また、海外旅行もハワイ、ヨーロッパ方面の予約が増えてきている。
,,◎,タクシー運転手,お客様の様子,・今月は地元で大きな祭りや学会があったため、人の流れがとても良い。客も景気が悪いという話はしておらず、景気が良いと実感している。
,,○,商店街（代表者）,来客数の動き,・良い天候に恵まれており来客数が増えている。特に飲食関係が上向いているように見受けられる。
,,○,一般小売店［医薬品］（経営者）,来客数の動き,・今年に入ってから低調で推移していたが、今月は来客数が平年を若干上回っており、単価も安定している。
,,○,百貨店（営業担当）,販売量の動き,・長く低迷していた婦人服の売上がほぼ前年並みに戻ってきている。宝飾品、ブランド品などの高額商材についても動きがあり、店外催事でも100万円以上の高額商材が売れている。食品もイベントが好調で東京からのお取り寄せ商品などが人気である。ただし、ゴールデンウィークは日まわりが良く旅行需要が高かったせいか、来客数、売上共に前年比マイナスで終わっている。
,,○,コンビニ（経営者）,販売量の動き,・例年よりも暑くなる日が早く、ソフトドリンクの売上が伸長している。地元の祭りでも好天に恵まれ人出が多く、飲料関係が良く売れている。
,,○,コンビニ（エリア担当）,単価の動き,・次世代たばこの販売が好調であり、焼鳥やコーヒーなどのカウンターフーズも販売量を大きく伸ばしている。
,,○,コンビニ（エリア担当）,来客数の動き,・天候に恵まれ、外出する機会が増加しているのか、東北全体で来客数の増加がみられている。
,,○,衣料品専門店（店長）,お客様の様子,・春物商材に加えて、ゴールデンウィークを境に平年よりも高い気温で推移していることで、カジュアル衣料を中心に夏物商材の売上が安定している。また、クールビズを意識した、ビジネス用途で着用できる商品へのニーズが高まっている。
,,○,一般レストラン（経営者）,来客数の動き,・今月は来客数の動きが良く、３月の歓送迎会シーズンが過ぎた後の月としてはまあまあであり、良い方向に向かっている。
,,○,都市型ホテル（スタッフ）,来客数の動き,・周辺の新しい施設の影響により、宿泊部門の稼働率は落ちているものの、宴会部門、料飲施設は売上、来客数共に伸びてきている。
,,○,通信会社（営業担当）,お客様の様子,・個人客の掘り起こしのために訪問開拓営業を進めている。これにより、徐々にではあるが契約数が伸びてきている。
,,○,遊園地（経営者）,来客数の動き,・ゴールデンウィークは曜日まわりが良く、近年にないくらいに天候に恵まれた。その後の週末の天候不順や、学校などの団体客の動きに鈍さがありつつも、来客数は悪かった前年を上回っている。
,,○,住宅販売会社（経営者）,お客様の様子,・需要の動きが止まっていたロードサイド店に動きが出てきている。
,,□,商店街（代表者）,販売量の動き,・ゴールデンウィークの来街者は例年並みであり、サービス店、飲食店共に来客数に大きな変化はみられてない。週末のイベント関係は好天に恵まれて客足を伸ばしているが、全体的に客単価が低下していることから、売上を押し上げるまでには至っていない。
,,□,一般小売店［医薬品］（経営者）,単価の動き,・全体的な数字は前年に届いていないものの、スタッフの努力で客単価が非常に良く、なんとか前年比５％の減少でとどまっている。
,,□,一般小売店［医薬品］（経営者）,販売量の動き,・３か月前と比較して、全体的に良い状態が継続している。買上点数が１～２点ほど増えており、通常であれば売上が減少傾向にあるゴールデンウィークでも、前年比105％を計上している。
,,□,一般小売店［酒］（経営者）,販売量の動き,・ゴールデンウィークに大きなイベントがあるため、売上の増加に期待をしていたが、今月は特に旅館関係への販売量が振るわなかった。観光客はイベントには訪れるものの、宿泊は別の場所に移動したり、宿泊しても家族などの小グループが多く、宴会の需要が少ないためアルコール類の販売量が低迷している。そのため、売上は３か月前とあまり変わっていない。
,,□,一般小売店［寝具］（経営者）,販売量の動き,・夏物商材の購入にはまだ早く、カーテンの受注も落ち着いてきており、客の買い控えが続いている。
,,□,一般小売店［カメラ］（店長）,販売量の動き,・低額商材の動きが非常に悪く、販売量は減少傾向にある。しかし、高額商材に動きがあるため売上は確保できている。
,,□,百貨店（総務担当）,単価の動き,・高単価なものは売れるが、低単価商材に対する来客数は減少しているなど、目的買いに近い状態である。一般的な消費に対する景気に変化はない。
,,□,百貨店（営業担当）,お客様の様子,・夏を迎えるが、アパレルの動きが鈍く単価も上がらない。３か月前と比べてもトレンドの推移に変化はない。食料品に関しても同様である。
,,□,百貨店（売場担当）,お客様の様子,・イベントなどで動員を行った場合を除いて、フリー客や新規客が大幅に増加することはない。顧客の来店、まとめ買いの有無によって売上が左右されている。
,,□,百貨店（経営者）,販売量の動き,・少しずつ店頭に新規客が増えてきているものの、客単価は上がっていない。また、目的買いが中心となっているため、消費に力強さがない。
,,□,スーパー（経営者）,単価の動き,・５月の平均単価の前年比は前月より１％ほど回復しているものの、依然として前年同月を下回っている。来客数及び買上点数は横ばいであり、ほとんど変化はみられていない。
,,□,スーパー（店長）,販売量の動き,・競合店の出店により、若干の来客数減少がみられている。また、それ以上に大幅な客単価の下落が発生している。
,,□,スーパー（総務担当）,来客数の動き,・来客数は若干減少しているものの、その分客単価が増えているため、売上は前年並みとなっている。
,,□,スーパー（営業担当）,来客数の動き,・ゴールデンウィークの来客数があまり伸びていない。また、それ以降の来客数と客単価も前年を下回っている。
,,□,スーパー（営業担当）,販売量の動き,・４月は日曜日が前年よりも１日多かったこともあり、既存店の来客数が前年比100％であるのに対して、買上点数、客単価共に104％と大きく数値を伸ばすことができた。ただし、５月はその反動で97％台と低調に推移している。
,,□,コンビニ（経営者）,販売量の動き,・来客数、客単価共に落ち着いてきており、売上の前年比も100％前後で推移している。
,,□,コンビニ（エリア担当）,来客数の動き,・ゴールデンウィークの来客数は例年と比較しても良かった。ただし、それ以降は来客数が減少しており、全体的に売上も通常に戻りつつある。
,,□,コンビニ（エリア担当）,来客数の動き,・３か月前から来客数の前年比に変化がない。
,,□,衣料品専門店（経営者）,お客様の様子,・今年は、前年に開催しなかったキャッシュバックセールを行って、やっと前年並みの売上を維持している。何かのメリットがないと買ってもらえない状況である。
,,□,衣料品専門店（経営者）,お客様の様子,・ゴールデンウィークは好天に恵まれ、観光地の人出は例年より多かったものの、当社の売上には結びついていない。
,,□,衣料品専門店（経営者）,販売量の動き,・イベントの時はある程度の売上があるが、日々の売上はまだまだ伸び悩んでいる。気温がまだ不安定なため、年配客は夏物を購入しようとしない。
,,□,衣料品専門店（総務担当）,販売量の動き,・レジャーや学校行事で需要のあるアウトドア関係商材の動きが悪い。
,,□,家電量販店（店長）,来客数の動き,・夏物商材の動きが例年より遅れており、前年比に影響が表れている。
,,□,乗用車販売店（従業員）,販売量の動き,・車が古くなっても、買換えではなく修理をして乗り続ける客が多い。
,,□,住関連専門店（経営者）,来客数の動き,・ゴールデンウィークは商店街でイベントがあり、多くの人出があったものの、店舗には来客がなかった。そのため、全体として売上は前年並みである。
,,□,その他専門店［酒］（経営者）,販売量の動き,・ゴールデンウィークはまずまずであるが、観光、物産関係は厳しくなってきている。飲食店も、一部の繁盛店で一定の売上が出ているものの、地元の人口などの要因を考えると、地元以外での販売を視野に入れる必要がある。
,,□,その他専門店［靴］（従業員）,販売量の動き,・ゴールデンウィークは好天で気温が高く、買物よりも行楽へ出かける人が多く見受けられている。
,,□,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・６月１日の衣替えに向けて、引き続き受注状況は好調である。
,,□,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・灯油、軽油における配達の販売量は順調であり、前年を上回っているものの、価格は横ばいで推移している。後継者不足による同業者の廃業が２件続いており、販売量の増加はその影響である。このような状況がここしばらく続いている。
,,□,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・販売量は大きな変動もなく推移している。
,,□,高級レストラン（支配人）,来客数の動き,・ゴールデンウィーク後に施設周辺でイベントが開催されており、利用客を見込んでいたものの、客の動きは前年並みで推移している。また、他社の施設でも同様の状況である。
,,□,一般レストラン（経営者）,来客数の動き,・相変わらず客の財布のひもが固い。コースのなかでも一番お手頃なものを選ぶ客が多く、ランチタイムでも最近は新しい客が増えていない。なかなか厳しい状態が続いている。
,,□,一般レストラン（経営者）,来客数の動き,・今月は各業界の総会が多く、人の流れが良い。ただし、地元の人の動きは鈍いため、全体としての景気は横ばいである。
,,□,観光型ホテル（経営者）,来客数の動き,・宿泊客数が伸び悩んでいる状態が続いている。
,,□,観光型ホテル（スタッフ）,来客数の動き,・来客数が横ばいの状態が続いている。
,,□,観光型旅館（経営者）,来客数の動き,・ゴールデンウィーク後に来客数が減少しているものの、例年どおりの動きである。
,,□,観光型旅館（スタッフ）,販売量の動き,・ゴールデンウィーク明けということもあり申込件数が落ちているものの、例年並みの動きである。
,,□,都市型ホテル（スタッフ）,販売量の動き,・ゴールデンウィークによる一般宴会の不振を危惧していたが、意外に単価も落ちることなく、持ち直している。また、宿泊も相変わらず好調であり、大きな大会がらみの宴会も催されており、思ったよりも良い状態である。婚礼はじり貧気味であるものの、全体的な数値としては横ばいで推移している。
,,□,都市型ホテル（スタッフ）,販売量の動き,・販売量の動きに変化がない状態が続いており、景気に停滞感がみられている。
,,□,都市型ホテル（スタッフ）,来客数の動き,・今月のレストランの来客数は前年と比較して10％落ち込んでいる。ただし、前月は10％の増加であり、景気が良いのか悪いのか判断できない。
,,□,旅行代理店（経営者）,販売量の動き,・ネットを含む旅行業界の景気はやや良くなっている傾向にある。ただし、実店舗販売が主力の当社については、横ばいの状態が続いている。
,,□,旅行代理店（従業員）,お客様の様子,・北朝鮮を始めとした世界情勢不安に、収束の見通しが立っていない。
,,□,通信会社（営業担当）,販売量の動き,・急激な売上の変化はなく、小売業、卸業、製造業などは横ばいで推移している様子である。また、売上を増やすためには人員を増やさなければならないため、先行投資ができない状況とも聞いている。
,,□,通信会社（営業担当）,お客様の様子,・３か月前と比較しても販売量に変化はない。プレミアムフライデーの経済効果も、一部の会社に限定されている。
,,□,通信会社（営業担当）,お客様の様子,・顧客の設備投資意欲に変化はみられない。
,,□,通信会社（営業担当）,お客様の様子,・コスト削減要求ばかりであり、新サービスが売れない状態が続いている。
,,□,観光名所（職員）,来客数の動き,・ゴールデンウィークは、曜日まわりや天候に恵まれて、最近としては良い数字となっている。ただし、その後は前年並みもしくは若干低い数字となっている。
,,□,観光名所（職員）,お客様の様子,・天候に左右される部分はあるものの、来客数に大きな増減がない。
,,□,美容室（経営者）,来客数の動き,・今年に入ってから、常連客の再来店率はほぼ100％であるものの、新規客の再来店率は90％前後が続いており、依然として厳しい状態が続いている。
,,□,美容室（経営者）,単価の動き,・４万円ほどする高価なドライヤーでも、髪に良いものであれば売れている。
,,□,美容室（経営者）,お客様の様子,・客層は年配者が多く来店間隔が長い。また、毛染めなどはドラッグストアで安い商品を買い、自分で染めている様子である。
,,□,その他住宅［リフォーム］（従業員）,販売量の動き,・塗装など主力工事の受付は増えてきているものの、受注工事自体は前年並みである。
,,▲,商店街（代表者）,来客数の動き,・ゴールデンウィーク後半は天候に恵まれたが、駅ビルの改装オープンもあり、商店街への客足は伸び悩んでいる。
,,▲,百貨店（売場主任）,競争相手の様子,・駅ビルが改装しオープン当初は来客数も多かったが、話題性が大きかった割には数日でにぎわいが落ち着き、以前と変わらない来客数に戻りつつある。予想した当社への影響は少なかったものの、来客数、売上共に厳しい状況に変わりはない。
,,▲,百貨店（買付担当）,販売量の動き,・衣料品の動きが鈍く、特にフリー客の売上が厳しい。
,,▲,スーパー（経営者）,来客数の動き,・特に週末や祭日の来客数が減少傾向にある。
,,▲,スーパー（経営者）,お客様の様子,・スーパー、コンビニ各社が日用品の値下げを進めている。客は財布のひもが固く、買い回る傾向にある。
,,▲,スーパー（店長）,販売量の動き,・以前はぎりぎり前年並みを維持していた売上が、最近では若干ではあるものの前年を下回っている。
,,▲,スーパー（店長）,来客数の動き,・３月の競合店オープンにより、来客数が減少したものの、当初の予測よりも少ない落ち込みで推移している。
,,▲,コンビニ（経営者）,単価の動き,・客は目的買いがほとんどであり、衝動買いはかなり少なくなっている。数か月前よりも景気は悪くなっている。
,,▲,コンビニ（店長）,単価の動き,・首都圏では一食完結型サラダが売れているが、地元ではそのような単価の高いサラダは売れていない。客は低単価なものを買って賢く節約をしており、景気が悪いという印象を受けている。
,,▲,衣料品専門店（店長）,販売量の動き,・今月上旬の天候不順の影響なのか、スーツを購入する客が前年と比較してかなり落ち込んでいる。今年はゴールデンウィークが長く、そちらに予算が回ってしまったのか、客は高額な買物に対してかなり慎重になっている。
,,▲,衣料品専門店（店長）,来客数の動き,・ゴールデンウィーク以降は、天候の影響もあってクールビズ需要が盛り上がらず、来客数が大幅に減少している。
,,▲,乗用車販売店（経営者）,販売量の動き,・エコカー減税の厳格化と新型車イベント前の影響により、新車販売数が低調である。
,,▲,乗用車販売店（経営者）,販売量の動き,・６月と９月に売れ筋車種の発売が控えており、買い控えの動きがみられる。また、全体的に盛り上がり感がない。
,,▲,乗用車販売店（経営者）,販売量の動き,・販売量の前年比が減少傾向にある。
,,▲,乗用車販売店（従業員）,販売量の動き,・土日の来客数が減少している。また、既存客による買換えもかなり減少している。
,,▲,住関連専門店（経営者）,販売量の動き,・今月は受注残が少なく、販売量が落ち込んでいる。
,,▲,高級レストラン（経営者）,単価の動き,・市場がどんどん縮小しており、非常に厳しい状況が続いている。特に地方の飲食業は苦戦を強いられている。
,,▲,一般レストラン（経営者）,販売量の動き,・ゴールデンウィークまでは特に問題はなかったが、それ以降の売上が減少しており、当店周辺の景気はやや悪くなっている。
,,▲,一般レストラン（経営者）,来客数の動き,・ゴールデンウィークは、前半は良かったものの後半に落ち込み、連休明けも良くない状態である。25日前後に一度盛り返したが、月前半の悪さをばん回できず、全体としてはやや悪いという印象である。
,,▲,都市型ホテル（スタッフ）,販売量の動き,・プレミアムフライデーの効果はなく、レストラン、宿泊などの個人利用は減少傾向にある。また、法人の宴会需要も前年を下回っている。
