,,○,旅行代理店（従業員）,お客様の様子,・海外旅行は例年の10％程度でしかないが、国内旅行は、秋の紅葉、宮城国体、身障者スポーツ大会などで忙しい。
,,□,一般小売店［スポーツ用品］（総務担当）,競争相手の様子,"・同業者間の割引競争が激しくなっており、ポイントカードの割増しサービスが増えている。
・売上が減少し、経費の圧迫が厳しくなっている。"
,,□,百貨店（売場主任）,販売量の動き,・全体に秋物衣料の動きが鈍く、前年割れの状態が続いている。
,,□,百貨店（売場担当）,単価の動き,・秋物衣料などの売れ筋商品で販売促進を図っているが、セット販売よりも単品販売が主であり、単価が低いため、売上は期待できない。
,,□,百貨店（企画担当）,お客様の様子,・客は目先の変わったものに興味を示し、催事は順調だが通常の売場、特に秋物関係の動きが鈍い。
,,□,スーパー（経営者）,単価の動き,・安い輸入品の急増や天候の安定による生鮮食品の値下がり、売価競争の激化で商品単価の低下が続いている。
,,□,スーパー（店員）,来客数の動き,・来客数、売上ともに前年並みになっている。
,,□,乗用車販売店（企画担当）,販売量の動き,・毎月定期的に実施している集客促進イベントで来客数は維持しているが、販売に結び付かない。
,,□,スナック（経営者）,来客数の動き,・常連客の来店頻度が減少し、会社都合の配置転換や異動で、常連客が２人転勤している。
,,□,観光型ホテル（経営者）,来客数の動き,"・予約の問い合わせが極端に多くなっている。
・国体と身障者スポーツ大会があり、客に途切れが無い状態であるが、総体的な売上は前年よりも多少減少している。"
,,□,都市型ホテル（スタッフ）,来客数の動き,"・ホテルの来客数は、レストランと宿泊を中心に減少しており、特に宿泊関係の減少が大きい。
・単価下落に歯止めがかからず、館外店舗の来客数が減少しており、売上も低迷している。"
,,□,通信会社（社員）,お客様の様子,・価格の安いサービスへの変更が多く、新規需要や解約などに変化はない。
,,□,通信会社（営業担当）,単価の動き,・単価の下落が止まらず、１人当たりの通話料金も減少し、売上は前年比で減少し続けている。
,,□,住宅販売会社（経営者）,販売量の動き,・受注量は前年を上回っているが、３か月前との比較では横ばいである。
,,▲,商店街（代表者）,来客数の動き,・例年10月は良くなる季節であるが、売上不振の状況である。
,,▲,百貨店（売場主任）,お客様の様子,・単価の安い商品をラッピングするなど付加価値のあるこだわりギフトは増加しているが、従来のギフト商品は大幅に売上が減少しており、買い方がシビアになっている。
,,▲,百貨店（企画担当）,販売量の動き,・BSE（牛海綿状脳症）問題で、牛食肉関連に影響があり、食品全体で売上が減少している。
,,▲,スーパー（経営者）,競争相手の様子,"・県内の同業大手の民事再生法申請など、地元の流通業界全体に与える影響は大きい。
・競合店では、仕入原価を大幅に下回る売価を乱発し、厳しい状況である。"
,,▲,スーパー（店長）,単価の動き,"・特売商品の構成比が上昇し、客単価が低下している。
・BSE（牛海綿状脳症）の影響で牛肉の売上が前年比40％まで減少している。"
,,▲,スーパー（店長）,競争相手の様子,・競合各社でチラシを出しているが、特別に混雑している様子もなく、効果がみられない状況が続いている。
,,▲,スーパー（企画担当）,来客数の動き,・BSE（牛海綿状脳症）の影響が本格的に表れ、生鮮食料品全体の落ち込みが大きくなり、来客数も減少している。
,,▲,コンビニ（店長）,お客様の様子,"・客は商品を選ぶ時、価格を見て悩んで買っている。
・単品目的買いが多い。"
,,▲,衣料品専門店（経営者）,お客様の様子,・青森市では、前月は大手スーパー、当月は地元スーパーと２か月連続して大型店が倒産している。これが地域の消費マインドに大きな影響を与え、じわじわと買物客の動向が鈍くなっている。
,,▲,衣料品専門店（店長）,来客数の動き,"・40歳代の来客数が減少している。
・スーパーの安売スーツの影響が、来客数、売上ともに出ている。"
,,▲,衣料品専門店（店長）,単価の動き,・量販店を中心に、上半期よりも一段と価格競争が激化している。
,,▲,家電量販店（店長）,販売量の動き,・冷蔵庫、カラーテレビ、パソコンなど、高額商品の販売数量が減少している。
,,▲,乗用車販売店（経営者）,お客様の様子,"・自店、他店ともに展示会が多いため集客効果が分散され、来客数が減少している。
・整備や修理の代金を内金や分割で支払う客が増えている。"
,,▲,乗用車販売店（営業担当）,販売量の動き,・サービス利用客は増加しているが、新車購入客が減少し、受注量、販売量ともに減少している。
,,▲,住関連専門店（経営者）,来客数の動き,・平日のＯＬの来店状況が悪く、土日の来客数も減少している。
,,▲,その他専門店［酒］（経営者）,単価の動き,・高価なブランド商品が売れなくなり、これまで高品質、低単価でも売れなかったプライベートブランド商品が売れている。利ざやは縮小し、一方で在庫コストが増大しており全体では厳しい。
,,▲,その他専門店［ガソリンスタンド］（営業担当）,単価の動き,・ガソリン給油で、千円や二千円などの低額の金額指定給油が多く、満タン給油の客が少なくなり、客単価が低下している。
,,▲,その他専門店［ガソリンスタンド］（経理担当）,単価の動き,・原油輸入価格の低下で、元売りからの仕切り価格は低下したが、セルフＳＳなどの影響で販売価格はそれ以上に値崩れし、ガソリン、軽油、灯油のマージンは縮小する一方である。
,,▲,高級レストラン（支配人）,お客様の様子,"・客単価の下落と来客数の減少に歯止めがかからず、BSE（牛海綿状脳症）の影響で洋食系レストランが苦戦しており、今後も回復の見込みが立たず売上への影響は図り知れない。
・百貨店に出店している惣菜店では牛肉系料理の売上が３分の１以下まで減少しており、魚や鶏、豚などで補っているが、以前の水準まで届かない。"
,,▲,一般レストラン（経営者）,来客数の動き,・平日のディナータイムの来客数が激減し、土日の来客数も減少している。
,,▲,一般レストラン（スタッフ）,単価の動き,・来客数は前年並みであるが、客単価が１人当たり50円も低下し、回復の方策が見出せない。
,,▲,観光型旅館（経営者）,来客数の動き,・入込客数の前年割れが続いており、厳しい状況である。
,,▲,都市型ホテル（経営者）,販売量の動き,・国体の影響で、宿泊関係は忙しいものの一般会合の受注が低調で、売上は前年比でマイナスである。
,,▲,タクシー運転手,単価の動き,・今月前半はひどかったが、国体の影響で、後半はやや持ち直している。
,,▲,通信会社（営業担当）,お客様の様子,・受注量は上向きであるが、単価が低下しており、全体としての売上が伸びない。
,,▲,テーマパーク（職員）,来客数の動き,・米国テロの影響か、海外からの予約が前年実績より落ち込んでいる。
,,▲,遊園地（経営者）,来客数の動き,・今月の連休が低調で、国体の波及効果もほとんどなく、来客数は前年より約１割減少している。
,,▲,住宅販売会社（従業員）,来客数の動き,"・住宅設計プランの作成件数が減少している。
・来客数、受注額ともに減少している。"
,,×,商店街（代表者）,お客様の様子,・お客様の様子だけでなく、全ての要素が悪く絡み合って厳しい状況となっている。
,,×,一般小売店［医薬品］（経営者）,来客数の動き,・夜の来客数が特に減少しており、繁華街にもかかわらず地下鉄の終電が過ぎると閑散としている。
,,×,百貨店（売場主任）,競争相手の様子,・大型百貨店や地元の大型スーパーでも民事再生法申請があり、景気は極端に悪い。
,,×,スーパー（経営者）,来客数の動き,・商品の平均単価が２％下落し、悪化している。
,,×,スーパー（経営者）,単価の動き,・豊作の影響で生鮮食品の単価が下落し、BSE（牛海綿状脳症）の関係で牛肉の売上減少や精肉単価の下落、米国テロの影響も加わり、全体で消費ムードが沈滞し、回復の目途が立たない。
,,×,スーパー（店長）,お客様の様子,"・創業月間で毎週激安価格で売出しをしているが、既存店では前年割れの状態である。
・必要な物しか買わないため、激安価格を出しても集客には結び付かず、一段とシビアになっている。"
,,×,スーパー（総務担当）,販売量の動き,・競合他社の折込チラシの投入回数が増えており、今月に入り来客数が７％強の減少、買上点数も約７％の減少となっている。
,,×,コンビニ（エリア担当）,それ以外,・消費が増えない中、販売チャンネルだけが増えており、そのため既存店の売上が減少している。
,,×,家電量販店（店長）,来客数の動き,・来客数が月を追うごとに減少しており、また単価も低下しているため厳しい状況である。
,,×,乗用車販売店（経営者）,販売量の動き,・輸入車販売において、低価格の新型車を投入したものの、来客数や試乗者はあるが契約に結び付かず苦戦している。
,,×,高級レストラン（経営者）,来客数の動き,・高級料理店の場合、多少の自助努力もあるが、景気の影響を大きく受ける。仙台ではデパートの倒産や関連企業の窮状などがあり、景気が悪い以上に心理的に冷え込んでいる。
,,×,一般レストラン（経営者）,販売量の動き,・最近の傾向で、料理の料金が酒代より下回る客が増えている。
,,×,その他飲食［そば］（経営者）,単価の動き,・BSE（牛海綿状脳症）の影響で焼き魚の売上が1.5倍になり、来客数も増えたが客単価が低下してしまい、全体としての状況は苦しい。
,,×,旅行代理店（従業員）,販売量の動き,・海外旅行の手控えにより、日々売上が減少している。
,,×,タクシー運転手,お客様の様子,・売上減少が大きく、退職する運転手が増えている。
,,×,住宅販売会社（従業員）,お客様の様子,"・三千万円以上の建売住宅を売り出したが見向きもされず、客は低額物件へ向かっている。
・値引き圧力が強く、成約まで時間がかかる。
・転職などにより、銀行からの借入が厳しい客が増えている。"
"企業
動向
関連

(東北)",,◎,－,－,－
,,○,＊,＊,＊
,,□,食料品製造業（経営者）,受注量や販売量の動き,・小売、飲食ともに全体としては芳しくないが、当社商品は首都圏、県内ともに順調に受注が増加している。
,,□,金融業（融資担当）,取引先の様子,・自己破産や企業倒産件数が多い状況が変わらない。
,,▲,農林水産業（従業者）,受注価格や販売価格の動き,・桃の販売単価は前年並みであったものの、全体の販売高は前年比80％である。
,,▲,食料品製造業（経営者）,受注価格や販売価格の動き,・販売店側から更に厳しい価格面での条件提示が求められている。
,,▲,木材木製品製造業（総務担当）,受注価格や販売価格の動き,・既に採算割れの状況であるにもかかわらず、商品価格の下落が始まりつつある。
,,▲,建設業（従業員）,取引先の様子,・企業の設備投資計画の見送りが多く、建設受注が減少している。
,,▲,経営コンサルタント,取引先の様子,・特に電子部品製造業の状況が悪くなっている。
,,▲,その他非製造業［飲食料品卸売業］（経営者）,受注価格や販売価格の動き,・以前は納入価格、売価も一定していたが、今は商品によっては結果的に納入価格を割り込む物も出るなど、納入価格や売価が商品ごとに日々変化する状況となっている。
,,×,一般機械器具製造業（経理担当）,受注量や販売量の動き,"・ＯＡ機器などの民生分野で急激に生産量が減少しており、生産余剰が発生している。
・主に欧米用携帯電話向け部品の需要が回復せず、生産調整したままの状態が続いている。"
,,×,電気機械器具製造業（経営者）,受注量や販売量の動き,"・月を追うごとに受注量が減少している。
・この工業団地内でも中規模の企業が受注量激減により倒産し、当社も10月からメインの取引先の受注が無くなり、厳しい状況である。"
,,×,輸送業（従業員）,受注量や販売量の動き,・米国テロの影響で、航空貨物の輸出入の量が今年度で最も悪化しており、国内航空貨物量も制約が増えたため、大幅に減少している。
"雇用
関連

(東北)",,◎,－,－,－
,,○,－,－,－
,,□,人材派遣会社（社員）,採用者数の動き,・正社員から派遣へのシフトということもあるが、オーダー数は横ばいからむしろ増加しており、必ずしも景気が悪いとはいえない。
,,▲,人材派遣会社（社員）,求人数の動き,・製造業の取引先では、長期の取引先でも、契約打切りの話が出てきている。
,,×,人材派遣会社（経営者）,雇用形態の様子,・派遣社員がしていた業務を正社員が兼務し、派遣社員の契約を中止する企業が出てきている。
,,×,人材派遣会社（社員）,求人数の動き,・前年まではエンジニアの採用に支えられてきたが、その採用もなくなり、これに代わるものがない。
,,×,求人情報誌製作会社（編集者）,雇用形態の様子,・正社員の募集数が減少し、アルバイトや派遣の募集が増えている。
,,×,求人情報誌製作会社（編集者）,雇用形態の様子,・社員としての雇用が減少し、社員からアルバイトやパートへのシフトが増えている。
,,×,新聞社職員［求人広告］（担当者）,求人数の動き,・求人の申込件数が、前年比70％まで低下している。
,,×,職業安定所（職員）,求職者数の動き,・月間で、かつてないほどの企業整理があり、電気機械器具製造業を中心に事業主都合離職による求職者が急増している。
,,×,職業安定所（職員）,求人数の動き,・新規求人数が前年比で大幅に減少し、特に電気機械器具製造業の求人が62％の減少になっている。
,,,,,
　３．北関東,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北関東)",,◎,－,－,－
,,○,百貨店（担当者）,来客数の動き,・１週間の大型催事によって、客の動きが非常に活発になっている。ファッション小物を中心に動きが出てきている。
,,○,衣料品専門店（経営者）,単価の動き,・来客数は減少しているが、婦人服、化粧品の１品当たり単価が上昇し、販売数も増加しており、売上金額全体を押し上げている。
,,□,百貨店（店長）,お客様の様子,・高額品、婦人用品、婦人服の売上は伸びているが、服飾雑貨、小物類、セール商品の売行きが芳しくなく、全体では変わらない。
,,□,百貨店（販売促進担当）,販売量の動き,・BSE（牛海綿状脳症）の影響により肉の売上は前年比50％となっているが、その他の商品の売上は全体的に前年並みで変わらない。
,,□,スーパー（統括）,来客数の動き,・来客数は５～10％程度増加しているが、客単価が低下している。特に、食品の売行きが悪くなっている。
,,□,衣料品専門店（経営者）,単価の動き,・夏物が低価格であったので、秋物、冬物も低価格となっている。
,,□,乗用車販売店（従業員）,単価の動き,・新型の軽自動車が発売になり、契約台数は増加しているが、売上単価が上昇しない。
,,□,遊園地（職員）,来客数の動き,・主要客層であるヤング層が、遊びに出かける回数を減らしている状況に変わりはない。
,,□,ゴルフ場（営業企画担当）,単価の動き,・客単価の低下が続いている。
,,□,競輪場（職員）,来客数の動き,・土日を中心に来客数が減少傾向にあり、売上も減少が続いている。
,,□,その他サービス［自動車整備業］（事務長）,お客様の様子,・前年より台数が多少増加している。ただし、高額の部品交換に関しては、客は中古品、再生品を選択している。
,,□,設計事務所（所長）,単価の動き,・単価の高い仕事が出てきているが、受注量は３か月前と変わらない。
,,□,住宅販売会社（経営者）,お客様の様子,・客の成約までの時間が従来より延びており、価格等条件面での提示も厳しい状況が続いている。
,,▲,商店街（代表者）,単価の動き,・農協祭等での売出しの際には食品は動いている一方で、身の回り品では低単価の商品しか動かず、高額商品を購入する客はいない。
,,▲,商店街（代表者）,単価の動き,・単価の低い商品は売れるが、高級品は値引きをしても売上がなかなか伸びない。
,,▲,一般小売店［金物］（経営者）,販売量の動き,・３か月前と比べて、来客数が２割減少している。
,,▲,百貨店（販売促進担当）,販売量の動き,・全体的に食品の売上がやや悪くなっている。特に、BSE（牛海綿状脳症）の影響で、肉の売上は半分以下に落ち込んでいる。
,,▲,スーパー（経営者）,来客数の動き,・競合店の影響により、来客数が前年より0.5％、売上も同0.6％下回っている。
,,▲,スーパー（経営企画担当）,競争相手の様子,・競争相手がチラシを出す回数が増え、中身も厳しくなってきている。
,,▲,乗用車販売店（経営者）,お客様の様子,・客は、好みの車があっても買い控えて現在使用している車で妥協している。
,,▲,自動車備品販売店（経営者）,お客様の様子,・今まで景気の良かった銀行や工場に勤めていた客が、リストラにあって仕事を失っている。
,,▲,住関連専門店（経営企画責任者）,販売量の動き,・客は必要な物以外購入しない。
,,▲,高級レストラン（店長）,来客数の動き,・９月まではランチタイムはほぼ満席であったが、10月には満席にならない日が目立っている。
,,▲,一般レストラン（経営者）,競争相手の様子,・ある程度人数のまとまった宴会予約が少ないので、売上増加につながらない。
,,▲,観光型ホテル（スタッフ）,来客数の動き,・前年の同時期と比べて、忘年会の問い合わせが少ない。
,,▲,旅行代理店（経営者）,単価の動き,・客の需要が減少している中で、競争が一層激しくなり、単価が低下している。
,,▲,旅行代理店（営業・管理担当）,それ以外,・米国テロの影響で、航空券、海外旅行の販売が減少している。
,,▲,通信会社（事業担当）,販売量の動き,・ＡＤＳＬ、ＣＡＴＶ、インターネット等の事業において、格安のＡＤＳＬ業者に押され、申込者数が減少してきている。
,,▲,観光名所（職員）,お客様の様子,・土産品、飲食関連の売上が、かなり落ち込んでいる。
,,▲,ゴルフ場（支配人）,来客数の動き,・秋のトップシーズンであるが、土日祝日の予約を除くと、平日のコンペが少ない。
,,▲,設計事務所（所長）,お客様の様子,・計画が先送りになっている物件が、いくつか出てきている。
,,×,商店街（代表者）,来客数の動き,・今まで客の途切れることがなかった商店街であるが、平日の昼間でも、客が全くいない通りになってしまっている。
,,×,一般小売店［精肉］（従業員）,それ以外,・BSE（牛海綿状脳症）の風評被害により牛肉が全く売れなくなり、それに伴い来客数も減少している。客が牛肉を食べないようになっている。
,,×,衣料品専門店（販売担当）,来客数の動き,・地域の銀行破綻、米国テロを受けた武力行使、BSE（牛海綿状脳症）は、客にかなりの打撃を与え、店の客足が止まっている。
,,×,家電量販店（店長）,お客様の様子,・客の商品購入態度が鈍っている。即決せずに時間をかけて購入しており、財布のひもは固い。
,,×,乗用車販売店（営業担当）,お客様の様子,・必要に迫られて自動車を購入する予定の客が、他店と比べて交渉するため販売条件が乱れ、利益が残らない商談が増えている。
,,×,その他専門店［携帯電話］（店長）,来客数の動き,・キャンペーンを行っても、客が集まらない。
,,×,スナック（経営者）,単価の動き,・来客数、客単価ともに落ち込んでいる。どの店も客寄せのために値下げに走り、悪循環となっている。
,,×,都市型ホテル（経営者）,それ以外,・地域の信用金庫が倒産し、その影響で店を閉めるところが近所にもある。
,,×,旅行代理店（従業員）,お客様の様子,・米国テロを受けた武力行使の影響で、海外の動向を気にする客のキャンセルが相次いでいる。
,,×,タクシー運転手,お客様の様子,・夜遅くなると、通行人や酒を飲む客も少なく、仕事がない。
,,×,タクシー運転手,販売量の動き,・毎年10月には９月と比べ、利用客が２、３割増加するが、今年は１割以上減少している。特に、飲み客等の夜の利用が減少している。
,,×,ゴルフ練習場（経営者）,単価の動き,・来客数は減少し続けており、客単価も低下している。
,,×,住宅販売会社（経営者）,それ以外,・不動産の価格下落が依然として続いており、銀行の融資が厳しく、痛手を負っている。街中でも、空き店舗やマンションの空室が目立っている。
"企業
動向
関連

(北関東)",,◎,－,－,－
,,○,一般機械器具製造業（経営者）,受注量や販売量の動き,・新規受注品が本格的に立ち上がってきている。
,,○,一般機械器具製造業（生産管理担当）,取引先の動き,・受注量等にはつながっていないが、新規取引先や新規の品物がかなり動き始めている。
,,□,食料品製造業（製造担当）,受注量や販売量の動き,・受注、販売数量に大きな変化はない。
,,□,化学工業（総務担当）,受注量や販売量の動き,・夏に販売量が急に減少し、そのままの状況が続いている。
,,▲,プラスチック製品製造業（経営者）,受注量や販売量の動き,・米国テロ以降客が発注を手控えることが多く、受注量が非常に減少している。
,,▲,輸送業（営業担当）,取引先の動き,・取扱商品の価格競争が激しく売り込みの力が大分鈍り、取扱数量は落ち込んでいる。
,,▲,金融業（経営企画担当）,取引先の動き,・米国テロ、BSE（牛海綿状脳症）等の影響が取引先に出ている。旅館、ホテル等で外国人のキャンセルが多くなっており、精肉店では２～３割、焼肉店では５割の売上減少となっている。
,,▲,新聞販売店［広告］（総務担当）,受注量や販売量の動き,"・チラシの出稿量は、７か月連続で前年を下回り、減少幅も１けたから２けたになってきている。
・取引先のディーラーが、チラシを２色から１色に切替えている。"
,,▲,その他サービス業［放送］（営業担当）,受注量や販売量の動き,・スポット物のコマーシャルの受注件数及び価格は、軟調に推移している。
,,×,食料品製造業（営業統括）,受注量や販売量の動き,・例年、秋には工場見学者が多く売上金額も相当あるが、今年はいずれも目立って減少しており、３か月前より悪くなっている。
,,×,電気機械器具製造業（経営者）,受注量や販売量の動き,・月を追うごとに受注量が減少している。製造業は日本で成り立たないのではないかというほど回復の見込みがなく、先がみえない。
,,×,精密機械器具製造業（経営者）,取引先の動き,・値下げ競争が激化している。
,,×,輸送用機械器具製造業（総務担当）,受注量や販売量の動き,・３か月前に比べ受注量は５％減少している。工業団地内の同業者も休業日が増加している。
,,×,その他製造業［宝石・貴金属］（経営者）,受注量や販売量の動き,・店頭での販売が大幅に落ち込んでいる。米国テロを理由に、宝飾品の買い控えが出ている。
,,×,建設業（総務担当）,取引先の動き,・ゴルフ場工事の残金の入金が遅れている。
"雇用
関連

(北関東)",,◎,－,－,－
,,○,＊,＊,＊
,,□,求人情報誌製作会社（経営者）,周辺企業の様子,・周りの企業からの受注量に変化がない。
,,▲,求人情報誌製作会社（経営者）,求人数の動き,"・焼肉チェーンなどの広告アルバイト、パートの募集は、BSE（牛海綿状脳症）の関係で極端に減少している。一般の大手ファミリーレストランについては、求人広告が相応にある。
・他方、製造業での求人は止まっており、広い意味のサービス業での求人が中心となっている。"
,,▲,職業安定所（職員）,周辺企業の様子,・電気機械器具製造業を中心とした大幅な受注減少に伴い、余剰人員を抱えている事業者においては、人員整理、配置転換等のリストラや休業等の雇用調整の実施が本格化しつつある。
