,,□,新聞社［求人広告］（担当者）,周辺企業の様子,・大型スーパーの出店があったほか、大型量販店の増床、地元デパートのリニューアルがあり、一見活気づいているように見えるが、厳しい競争が繰り広げられているため、中小零細商店の売上の減少は深刻で廃業が増加することが予測される。
,,□,職業安定所（職員）,求人数の動き,・雇用保険受給者は減少しているが、新規求人数及び月間求人数とも大きな変化はみられない。
,,□,職業安定所（職員）,求人数の動き,・有効求人倍率は前月に比べやや改善したものの、なお低い水準で推移している。
,,▲,人材派遣会社（社員）,雇用形態の様子,・派遣利用の削減など派遣社員も正社員同様、経費削減の対象となり、利用に慎重な態度が見られているのとあわせ、他の派遣会社の話のなかからも時間単価の値下げ交渉等が始まっている。また、パート、アルバイトの経費に対しても、厳しい企業側の対応が目立っている。
,,×,＊,＊,＊
,,,,,
　２．東北（地域別調査機関：（財）東北開発研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,－,－,－
,,○,商店街（代表者）,販売量の動き,・単価が下落しているものの、季節商材の動きが活発化している。
,,○,一般小売店［カメラ］（店長）,販売量の動き,・今月はハード関係や現像などのソフト関係の売上が好調である。
,,○,百貨店（経営者）,来客数の動き,・９月14日にリニューアルオープンし、来客数が前年より10％多い。
,,○,百貨店（売場担当）,お客様の様子,・気温が低下したため、ジャケットや厚手のブラウスなどが売れてきており、単価的にも上昇している。
,,○,スーパー（店長）,お客様の様子,"・客単価が上昇してきている。
・高品質の商品が売れるようになっている。"
,,○,スーパー（店員）,単価の動き,・基本的には変わらないが、客単価が少し回復している。
,,○,スーパー（総務担当）,単価の動き,"・今年初めて平均１品単価が前年比100ジャストになっている。
・来客数の増加に比例して買上点数も増えているが、前月比ではマイナス1.7％となっている。"
,,○,コンビニ（エリア担当）,来客数の動き,・来客数は、前月に比べ減少しているが、前年との比較では２ポイント改善している。
,,○,乗用車販売店（経営者）,販売量の動き,・新型のコンパクト車、ミニバンが好調で、販売量が増えている。ここ数か月と比べて、低年式車からの代替需要が増えている。
,,○,乗用車販売店（経営者）,販売量の動き,・全国に比べ遅れていた、県内の自動車販売全体の回復は、８、９月で前年実績を超え、消費の持ち直しを実感できるようになっている。
,,○,住関連専門店（経営者）,販売量の動き,・耐久消費財を販売しているが、即納客だけでなく、予約客も増えている。
,,○,スナック（経営者）,来客数の動き,・今年７月は最悪であったので、それに比べればやや良い。
,,○,都市型ホテル（経営者）,販売量の動き,・一般の顧客筋は、顧客の倒産や事業縮小などにより件数、売上金額ともに減少しているが、全国大会などの大口受注により売上をばん回しており、今月は何とか前年並みを維持している。
,,○,都市型ホテル（経営者）,来客数の動き,・当地で大会の開催があるためか、宿泊、宴会の客数が多少でも前年を上回っている。
,,□,一般小売店［茶］（経営者）,お客様の様子,・来客数、客単価は低迷ながらも小康状態である。しかし必要以外のものに手を出す余裕が無いようで、依然として買い渋り状況である。
,,□,一般小売店［書籍］（経営者）,お客様の様子,・目的買いの本は好調であるが、衝動買いは減少している。
,,□,百貨店（売場主任）,来客数の動き,・目的買いの客は確実に来店しているが、平日、土、日とも来客数が減少している。
,,□,百貨店（企画担当）,お客様の様子,・例年来客数が減少する８月中旬以降に、来客数が減少せず、売上も増加したので期待していたが、９月に入った途端に元に戻っており、状況は改善されていない。
,,□,百貨店（企画担当）,販売量の動き,・プロ野球の優勝セールなどにより売上は好調であるが、食品問題などもあり、全体では変わらない。
,,□,百貨店（広報担当）,販売量の動き,・顧客にとってカードのダブルポイントなどの実利的な施策を実施すると、ある程度の効果が出て販売量も伸びるが、その前後は苦戦し、結局は総販売量が変わらない。
,,□,百貨店（販促担当）,来客数の動き,・今月は集客催事が当たり、来客数は増加し、売上単価も上昇しているが、残暑のため秋物商材の立ち上がりが厳しい。
,,□,スーパー（経営者）,単価の動き,・悪いまま変わらないが、テナントが破綻したり、同業他社の倒産があるなど、不安がある。
,,□,スーパー（経営者）,来客数の動き,・青果物の相場変動による変化は多少あるものの、１品単価の動向、客の動向、競争相手の動向などから、総じてこの数か月は安定している。しかし一部地域で競合状態が激化し、価格がやや低下傾向という側面はある。
,,□,スーパー（店長）,単価の動き,・来客数は前年実績を上回っているが、客単価が前年割れしている。今月中旬から厳しい状態になっている。
,,□,スーパー（店長）,お客様の様子,・ＢＳＥ発生から１年、精肉自体は前年を上回る数字を上げているが、食に関する各不祥事によって客の不信感が募っており、慎重な購買行動になっている。
,,□,スーパー（総務担当）,販売量の動き,・デフレが定着し、値段が下がるのを待って購入するなど、客はデフレをうまく活かすようになっている。
,,□,スーパー（企画担当）,単価の動き,"・９月に入り、競合各店のチラシや出店などの動向が活発化している。
・来客数はまだ前年を上回ってはいるものの、客単価は更に低下傾向にある。部門ではノンフードの不振が目立っている。"
,,□,コンビニ（店長）,来客数の動き,・時期的な面もあるが、来客数が減少している。また客の購入行動が前月に比べ閉鎖的な印象である。
,,□,乗用車販売店（経営者）,販売量の動き,・依然として、質より量の客が多く、安売店との整備作業の違いを説明しながら受注している。
,,□,乗用車販売店（従業員）,販売量の動き,・販売量は前月、先々月に比べ増えているが、前年よりは販売量が減少している。
,,□,乗用車販売店（従業員）,単価の動き,・９月は量販的な月であり、販売台数は多少上向いているが、国産車も含めた販売価格の平均単価が低下している。
,,□,自動車備品販売店（経営者）,お客様の様子,・入庫数が少なく、多少のことでは修理をしなくなっている。
,,□,住関連専門店（経営者）,お客様の様子,・気温が急激に低下し、ジャケットやカーディガンなどの商品が前倒しで動いているが、シーズンインした時に厳しくなる。
,,□,その他専門店［家電］（経営者）,お客様の様子,・夏物の総販売台数は例年並であるが、依然として価格競争が激しく、客単価上昇は望めず、売上増が見込めない。また倹約するという客も多い。
,,□,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・10月１日の衣替えに向け、９月はそこそこの動きである。しかし例年に比べ単価が低くなっており、競争相手も出てきて、価格の叩き合いになっている。
,,□,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・ガソリン、軽油の販売量が前年実績を割っており、客は必要なものしか購入しない傾向である。
,,□,高級レストラン（支配人）,来客数の動き,"・一般宴会、法人宴会共に前年より件数は増えているが、１件当たりの人数が減少している。
・婚礼件数は、前年を下回っている。
・カジュアルレストランが一部持ち直しており、高級レストランでは来客数が減少しているものの、売上は維持している。
・デパート地下の出店は、依然として前年比50％以上の売上の増加が続いている。"
,,□,一般レストラン（経営者）,お客様の様子,・２、３人で来店する客で、コース料理１人前を注文し、皆で分けて食べるという客が増えている。少しでも安く済まそうという客が多い。
,,□,観光型ホテル（経営者）,来客数の動き,"・今月は連休続きで、高齢者中心の家族旅行が多く、日帰り、宿泊共に好調である。
・過去12年間右肩下がりを続けてきた売上は、７月から３か月連続で前年を上回っている。"
,,□,都市型ホテル（スタッフ）,販売量の動き,・販売量は前年並みになっているが、３か月前と状況は変わらない。
,,□,旅行代理店（従業員）,お客様の様子,・客の様子に変化はなく、どこに行くにしても少しでも安くという考えである。
,,□,通信会社（経営者）,単価の動き,・客は低価格商品や低価格のサービスを求める傾向が強い。
,,□,通信会社（営業担当）,お客様の様子,・売上高、契約数共に変化が無い。
,,□,テーマパーク（職員）,来客数の動き,・入場者数は計画数を達成しているが、館内消費が伸びない。
,,□,観光名所（職員）,来客数の動き,・来客数は前年実績を上回っているが、８月の悪天候による来客数の減少も加味すると、増加とはいえない。
,,□,遊園地（経営者）,来客数の動き,・連休が２回あり、雨も少ないため、来客数が半年ぶりに前年実績を上回っている。しかしこれまでの落ち込みをばん回するには及ばない。
,,▲,一般小売店［スポーツ用品］（経営者）,販売量の動き,・サッカーワールドカップが終了し、関連商品の動きが鈍くなっている。
,,▲,一般小売店［雑貨］（企画担当）,販売量の動き,・来客数はあるが、販売数量は増えず、月が連続して伸びるということは無い。
,,▲,百貨店（売場主任）,販売量の動き,・今月上旬は気温が高く、秋物婦人服の動きが悪い。特にミセス層では、購買意欲が感じられない。
,,▲,スーパー（経営者）,販売量の動き,・市内北部に大型量販店が出店し、ますますデフレ傾向が強まる。
,,▲,コンビニ（エリア担当）,単価の動き,・客はほぼ前年並みに来店しているが、単価が下がっており、来客数と客単価の前年比とのかい離が５％である。
,,▲,衣料品専門店（経営者）,来客数の動き,・今月に入ってから夏の暑さが来ており、品ぞろえの秋物の売行きが悪い。
,,▲,衣料品専門店（店長）,お客様の様子,・これまで順調であった、ジャケットなどを求めるアダルトシニアが不振となり、単価も伸びない。
,,▲,衣料品専門店（店長）,お客様の様子,・カジュアル衣料は好調であるが、スーツ類は不振で、購買客自体が少ない状態である。
,,▲,衣料品専門店（店長）,来客数の動き,"・商品入替え時期であり、来客数が伸び悩んでいる。
・シーズン先行で、商品を購入する層の立ち上がりが例年に比べ、遅れている。"
,,▲,乗用車販売店（経営者）,来客数の動き,・輸入車販売では、低価格の新型車導入により来客数は増えているが、成約に至らず厳しさを感じている。
,,▲,その他飲食［そば］（経営者）,単価の動き,・人通りが少なくなっているため、来客数の減少を懸念してきたが、何とか例年並みの来客数を保っている。しかし単価が極端に低下し、売上は減少している。
,,▲,観光型旅館（経営者）,来客数の動き,・団体の追い込みがうまくいかず、夏休みの疲れか、個人小グループの動きも悪い。
,,▲,タクシー運転手,販売量の動き,・全体に短距離の乗客が多く、長距離客が少ない。また夜の客も極端に少なくなっている。花金という言葉は過去のものである。
,,▲,設計事務所（経営者）,お客様の様子,・仕事はそこそこあるが、利益がどんどん少なくなってきており、ただ仕事をやっているだけで、値段もあるのか無いのか判らなくなってきている。
,,▲,住宅販売会社（経営者）,販売量の動き,"・民間の住宅ローン商品の種類は増えているが、職業などによる客の選別がより厳しくなっているため、差別の無い住宅金融公庫に依存するケースが増えている。
・着工については、ここ３か月はピークを続けている。"
,,▲,住宅販売会社（従業員）,単価の動き,・前月と比較して、売上自体は堅調に目標を達成している。需要は底難いと思うが、価格引下げの圧力は強く、近隣団地における値下の影響が出ている。
,,×,コンビニ（経営者）,販売量の動き,・近隣に競合店の出店があり、売上が減少している。
,,×,コンビニ（店長）,単価の動き,・大手ファーストフードチェーンの値下げの影響で、昼食の単価の下落が顕著である。客は安いもので済まそうという意識が強い。
,,×,衣料品専門店（店長）,来客数の動き,"・販促対策を実施しているが、来客数は増加せず、去年よりも悪い。客単価も低下している。
・客は衣料に関するエンゲル係数を下げている。"
,,×,その他専門店［靴］（経営者）,販売量の動き,・９月は気温が高く、秋物商材がほとんど動かず不調である。
,,×,観光型旅館（経営者）,来客数の動き,・土曜日や連休などには予約が集中するが、平日の宿泊客の落ち込みが大きくなっており、この影響で、前年に比べ10％以上の売上減少になっている。
,,×,タクシー運転手,来客数の動き,・今月は連休続きで、タクシーの乗客が減少し、特に後半の３連休では乗客が全くおらず、これまでで最低である。
"企業
動向
関連

(東北)",,◎,農林水産業（従業者）,受注価格や販売価格の動き,・９月の桃の注文数が例年より多く、販売価格も上昇している。
,,○,食料品製造業（経営者）,受注量や販売量の動き,・各スーパーは秋冬商品へと棚換えを終え、おでんもの中心に動き出しているが、依然として低単価である。
,,○,木材木製品製造業（経営者）,受注価格や販売価格の動き,・売上が好調である他に、製品の価格改善が続いている。
,,○,出版・印刷・同関連産業（経営者）,取引先の様子,・売上への影響は少ないが、このところチラシ広告の印刷受注が増えており、民間企業に多少積極的な動きが出てきている。
,,○,一般機械器具製造業（経理担当）,受注量や販売量の動き,・携帯電話部品の製造が好調で、フル生産の状態が続いている。
,,□,食料品製造業（経営者）,受注量や販売量の動き,・デフレで生活関連用品の値段は下がっているが、注文量や販売量が増えてはおらず、不況感はまだまだ強い。
,,□,食料品製造業（経営者）,受注量や販売量の動き,・売上が悪かった前年と同水準で推移している。
,,□,電気機械器具製造業（総務担当）,受注量や販売量の動き,・パソコンや携帯電話向けを中心にいよいよ受注減が現実化してきているが、現状は変わらない。
,,□,建設業（経営者）,受注量や販売量の動き,・増改築、リフォーム工事の問い合わせや来客数が増加しているがあまり変わらない。
,,□,輸送業（従業員）,受注量や販売量の動き,・各企業の料金値下要求が一段と強まっている。
,,□,輸送業（従業員）,受注量や販売量の動き,・国際貨物数量の伸長率が３か月前に比べ低下している。
,,□,金融業（営業担当）,取引先の様子,・企業向け貸出しの前年割れ状態が依然として続いている。
,,▲,食料品製造業（経営者）,取引先の様子,・６月の道路交通法改正により、飲酒運転の罰則が強化され、居酒屋関係の飲食店が不振であり、こういった得意先を持つ酒販店が厳しくなっており、酒造メーカーにも影響が出る。
,,▲,繊維工業（総務担当）,受注量や販売量の動き,・得意先の経営体力が徐々に弱まり、追加発注、現物発注が前年に比べ減少している。
,,▲,電気機械器具製造業（経営者）,取引先の様子,・取引先の受注が明確でなく、場当たり的な引合いが多い。部材調達や開発期間が無いため断る状況が続いている。依然として短納期低コストの連続で利益がほとんど出ない。
,,▲,建設業（経営者）,取引先の様子,・町発注工事で、３億円程度の工事を落札したところ、今まで取引のなかった会社を含め、十数社から見積の問い合わせがあり、中には通勤に３時間を要する会社もある。
,,▲,通信業（企画担当）,取引先の様子,・病院の経営は、４月の法改正により２～３％の収入減となっているようである。
,,▲,新聞販売店［広告］（店主）,受注量や販売量の動き,"・当エリアに支店を出している企業の数社が、仙台本社の指示で購読停止している。
・地元商店街からのチラシ依頼が低迷を続けている。"
,,▲,コピーサービス業（経営者）,受注量や販売量の動き,・店頭販売では法人客の来店が減少し、個人客は横ばいである。客単価も低下している。
,,▲,その他企業［管理業］（従業員）,それ以外,"・工場では勤務形態を変更し、実労時間を短縮するとともに休日を増やし、賃金を抑え始めている。
・受注量も大きく減少している。"
,,×,広告代理店（従業員）,競争相手の様子,・３か月前と比べ、客の情報が全く取れない状況であり、各得意先でもコストダウンやリストラが進み、媒体広告の費用がかなり抑えられている。
,,×,公認会計士,受注量や販売量の動き,・発注先の都合で、注文が取り消されるなど受注量の減少傾向が更に強まり、受注単価の下落も止まらない。
"雇用
関連

(東北)",,◎,－,－,－
,,○,人材派遣会社（経営者）,求人数の動き,・地方都市では求職者が増加しているようであるが、仙台では求人数も上回っており、多少明るくなっている。
,,○,人材派遣会社（社員）,それ以外,・企業に採用意欲はあるものの、コスト抑制傾向が強く、これが派遣単価にも反映している。
,,○,求人情報誌製作会社（編集者）,求人数の動き,・アルバイトの求人件数が、今年度初めて前年実績を上回り、サービス業、業務請負業、人材派遣業、販売職において前年を上回っている。
,,○,職業安定所（職員）,求人数の動き,・新規求人が前年比で増加に転じている。前月増加した新規求職者数は再び前年比で減少している。
,,□,人材派遣会社（社員）,求人数の動き,・依然として前年比95％と厳しい状況である。新規案件はあるが、前年並みに届かない。
,,□,人材派遣会社（社員）,周辺企業の様子,・メーカーの採用意欲は依然厳しいものの、サービス業ではパートやアルバイト中心ではあるが、堅調に求人が出ている。
,,□,新聞社［求人広告］（担当者）,求職者数の動き,・以前と同じで、求人件数が上向かないものの、アルバイトやパートの求人は多少増えている。
,,□,新聞社［求人広告］（担当者）,求人数の動き,・求人広告は、３か月前と量的にも変わらず、内容的にもパートなどのアルバイト的なものが多いままである。
,,□,新聞社［求人広告］（担当者）,求人数の動き,・求人広告は、８月に多少回復し、期待していたものの、今月は前年の70％台に後退している。仙台の市場が多少伸びているのが救いである。
,,□,職業安定所（職員）,求人数の動き,・製造業、卸小売業、サービス業などの主要産業において、持ち直しの気配があるが、依然として先行き不透明な状況である。
,,□,職業安定所（職員）,求人数の動き,・求人数は一進一退であり、パート求人の動きに左右されると共に、主要産業であるサービス業では引き続き減少している。
,,□,職業安定所（職員）,求人数の動き,・求人数に伸びがなく、求人倍率が依然低水準を持続している。
,,□,職業安定所（職員）,求職者数の動き,・平成13年４月から前年同月比で増加していた一般及び常用の新規求職者数が、８月は久しぶりに減少し、今月も引き続き減少している。
,,▲,－,－,－
,,×,アウトソーシング企業（社員）,それ以外,・市町村合併が急展開しており、仕事の本数が減少している。
,,,,,
　３．北関東（地域別調査機関：（財）日本経済研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北関東)",,◎,百貨店（売場主任）,来客数の動き,・プロ野球優勝セールが始まり、来客数が非常に伸びている。
,,○,百貨店（営業担当）,単価の動き,・買上単価は上がっているが、客は商品を慎重に選んでいる。
,,○,百貨店（販売促進担当）,販売量の動き,・９月中旬より気温が下がり、衣料品の動きが活発になってきている。あわせて、各売場のイベント、販促策が功を奏して、売上が好調である。
,,○,スーパー（店長）,販売量の動き,・この２か月、前年比で売上が105％、来客数が横ばいとなっており、販売量を中心に、動きが徐々に良くなっている。
,,○,コンビニ（経営者）,単価の動き,・季節商材の処理、秋物及びホット関係商品への取組を早めに実施したために、客単価が上昇している。
,,○,家電量販店（店長）,来客数の動き,・今まで動きの悪かったパソコン関連と、需要期にあるムービーデジタルカメラを求める客が多数来店し、売上が増加している。ただし、単価は下がる傾向にあるため、台数でカバーしている。
,,○,観光型ホテル（経営者）,来客数の動き,・客単価は少しずつ低下しているものの、夏前には前年割れであった宿泊客数が、ほぼ前年並みに回復してきている。
,,○,ゴルフ場（副支配人）,来客数の動き,・前年の同時期と比べて、客の動きが活発化している。
,,□,商店街（代表者）,販売量の動き,・本来、秋に入ればすぐ動く秋物の需要が一向にない状況である。
,,□,一般小売店［精肉］（経営者）,お客様の様子,・農薬問題の影響で、主婦が果物類、輸入中国野菜について勉強しており、非常に厳しい。
,,□,百貨店（販売促進担当）,お客様の様子,・猛暑の影響で、９月中旬まで秋物の動きが今一つであった。同時に、前年より店舗の企画がパワーダウンしたため、動員が悪くなっており、売上が減少傾向にある。
,,□,スーパー（経営者）,来客数の動き,・９月に大型店が新規オープンしたにもかかわらず、８、９月と来客数が増加している。ただし、客単価が低下しており、売上は前年比で横ばいとなっている。
,,□,コンビニ（経営者）,来客数の動き,・来客数はあまり変わらず、必要な物だけを買う客の姿勢に変化はない。
,,□,衣料品専門店（経営者）,来客数の動き,・土日の来客数が少ない。
,,□,衣料品専門店（店長）,来客数の動き,・中旬以降に涼しい日が続いたために、秋物の動きが活発になってきている。
,,□,乗用車販売店（従業員）,来客数の動き,・イベントを開催しても、来客数は増加せず成約率も上がらない。
,,□,乗用車販売店（販売担当）,単価の動き,・９月中旬に中古車だけの展示会を開催し、単価の安い車を並べたところ、販売が相応に伸びている。ただし、高額車両は売れない。
,,□,その他専門店［携帯電話］（店長）,単価の動き,・安い商品に客が流れ、０円という携帯電話が当たり前になってきている。
,,□,高級レストラン（店長）,販売量の動き,・以前は１人２～３品ずつ注文する客が多かったが、最近は１人１～２品の注文が多く、追加注文をする客も減少している。
,,□,スナック（経営者）,来客数の動き,・常連客の客足は比較的良いが、旅行客やフリー客は多くはなく、新規顧客の獲得は低調である。飲み歩くのではなく、予定を決めて宴会をする動きになってきているのか、予約は先々まで入っており、比較的良い。売上全体としては伸びている。
,,□,都市型ホテル（スタッフ）,お客様の様子,・９月は客の出入りが少なく、飲食関係も落ち込んでいる。日帰り圏内に入ってしまう地域なので、大きい大会等がないと、日帰りする客が多い。
,,□,旅行代理店（従業員）,来客数の動き,・米国テロの影響で前年は激減した来客数は、今年は例年通りの水準に回復している。
,,□,旅行代理店（営業・管理担当）,単価の動き,・需要は増加しているが、グループの航空券や、バス代が低下しており、客単価は上昇しない。
,,□,タクシー運転手,競争相手の様子,・地域柄、電話による仕事が主であるが、電話の鳴る回数が、数年前の50～60％に落ちたままで、変わっていない。
,,□,ゴルフ場（従業員）,来客数の動き,・９月は３連休が２回あり、来客数の増加を見込んでいたが、連休の最後の方には全く客が入らない状況である。客は、値段の安いゴルフ場に流れている。
,,□,ゴルフ場（支配人）,お客様の様子,・９月は予約が非常に少なく、非会員にしか発行していない優待券を会員にも発行した。その結果、客単価は低下したものの、売上は良くなっている。
