,,○,輸送業（支店長）,取引先の様子,・輸入品の動きは相変わらず堅調に推移している。また、建築関係、特にコンクリート製品等は、道内需要は相変わらず冷えているものの、本州の物件が道内に入り込んできて、道内企業が受注している。ただし、本州物件に絡まない業界・会社は相変わらず厳しい状況にある。
,,○,輸送業（営業担当）,取引先の様子,・国内輸送ではスポットの引き合いが頻度を増している。また、輸出貨物の紙パルプ製品が増量傾向となってきた。
,,○,その他サービス業［建設機械リース］（支店長）,取引先の様子,・企業間格差があるが、業績が上向いている取引先が増えている印象がある。
,,○,その他企業［コンベンション担当］（従業員）,受注量や販売量の動き,・高単価の商品等の販売量が増えている。
,,□,食料品製造業（経営者）,受注価格や販売価格の動き,・消費税総額表示へ変更になった４～５月の売上が低迷していたことから、取引先から、価格据置きのまま内容量を減らしたり、値下げを要求する動きが多くなってきている。一方、原材料や資材などは軒並み値上げになっており、製造メーカーの収支は悪化している。
,,□,金融業（企画担当）,それ以外,・設備資金は低調である。素材価格は高騰しているが、価格転嫁できず収益を圧迫している企業が多い。ＹＯＳＡＫＯＩソーラン祭り期間中の観光客の入込も前年を下回った。
,,□,広告代理店（従業員）,取引先の様子,・毎年恒例のものとして、出稿していた協賛広告関連が、経費削減の名目でカットされることが相次いでいる。また、地元老舗の広告代理店が、５月末に自己破産の末倒産した。
,,□,司法書士,取引先の様子,・不動産取引は依然として停滞傾向にあり、また建築着工についても停滞傾向にある。
,,□,その他非製造業［機械卸売］（従業員）,取引先の様子,・官庁物件の発注はまだ少ないが、民間の製缶・機械加工・溶接の仕事が増えてきた。ただし、鋼材値上分を加工単価で削られ、状況は厳しい。
,,▲,食料品製造業（団体役員）,取引先の様子,・加工用原材料が高騰しており、製品価格への転嫁が思うようにできない状況にある。
,,▲,金属製品製造業（統括）,受注量や販売量の動き,・住宅の需要が落ちているのか、着工が遅れているため、販売量が伸びない。
,,×,－,－,－
"雇用
関連

(北海道)",,◎,－,－,－
,,○,人材派遣会社（社員）,求人数の動き,・営業職やテレマーケティングの求人が増加している。
,,○,求人情報誌製作会社（編集者）,求人数の動き,・建設業、食品製造、業務請負、病院介護系の求人層が顕著である。全体の求人件数としては前年比７％程度の伸びであるが、大手での大量採用の求人企業も増えており、実際の求人数は前年比10％前後まで伸びていると思われる。
,,○,学校［大学］（就職担当）,求人数の動き,・大学への求人件数に加えて、会社説明会・採用試験等を行う会社が増えてきている。
,,□,求人情報誌製作会社（編集者）,それ以外,・卸売・小売・飲食・サービス業のパート・アルバイトの求人受理件数が全体の80％で雇用形態に片寄りがみられるものの、求人件数自体に大きな変化はみられない。
,,□,職業安定所（職員）,求人数の動き,・求人数は食品製造業と飲食業で増加したものの、サービス業と建設業で減少している。
,,□,職業安定所（職員）,求人数の動き,・今年は１～２月に大型ショッピングセンターの新規開店にむけた大量求人があったが、４月のオープン後、テナント等の関連求人もほぼ充足したことで、４、５月と月を追うごとに減少し、４か月連続で横ばいないし減少している。新規求人数は２か月連続で前年を下回った。
,,□,職業安定所（職員）,求人数の動き,・新規求人数は前年比で15％増加し、月間有効求人倍率も前年を0.06ポイント上回る0.40倍となったが、依然として低水準であり、新規求人の増加もパートや就業地が管外の請負求人の増加によることから、管内の雇用環境は引き続き厳しい。
,,□,職業安定所（職員）,求人数の動き,・就業場所が地元である求人で、大口採用などの雇用増の動きがあまりみられない。
,,▲,－,－,－
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：（財）東北開発研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,住宅販売会社（経営者）,販売量の動き,・予想通り、今年限りの住宅ローン減税効果が出始めており、上向きである。前年比100％、３か月前との比較で103％である。
,,○,一般小売店［カメラ］（店長）,お客様の様子,・旅行などの写真が多い。そのために商品を購入する客もいる。
,,○,スーパー（経営者）,販売量の動き,・消費税総額表示により４～５月と販売量、特に買上点数に悪い影響が出ていたが、今月に入り、その状況が和らぎ、ほぼ平常の買物レベルに戻りつつある。それに加え、ボーナス支給もあり明るい。
,,○,スーパー（総務担当）,販売量の動き,・買上点数も少しずつ上向きになっていて、客のマインドが良くなっている。
,,○,コンビニ（エリア担当）,来客数の動き,・前年の６月は月末にかけてたばこ増税に向けた特需があり、売上的には１日分増えた勘定であるが、今月は客数が伸び、前年並みの売上となっている。
,,○,衣料品専門店（店長）,販売量の動き,・蒸し暑さが続き、長期予報でも夏らしい天候が予想されているなか、シーズン商品の動きが活発で、売上をけん引している。
,,○,乗用車販売店（経営者）,販売量の動き,・売上及び単価は上がらないまでも、販売台数、入庫台数は伸びている。
,,○,住関連専門店（経営者）,お客様の様子,・ボーナス支給月ということもあり、家計状況が改善されているようで、また仕事も前よりはいくらか入っているという話であり、当社の売上もやや上昇に向かっている。
,,○,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・夏物の売行きがけっこう良い。天候も早目に暑くなっていて事務服、作業服が例年より若干早目に動いている。しかしこれも商品の在庫が切れてしまえば、注文をもらっても納品できなくなるため、限りはあるが、去年より動きは良い。
,,○,その他飲食［そば］（経営者）,来客数の動き,・４月ごろから周辺のオフィスビルの空き室に入居者が出始め、それに伴い来客数も増えているが、単価は相変わらず低いままである。
,,○,観光型ホテル（経営者）,来客数の動き,・今月は前月同様、遠方関西からの客が多く、特に建築関係で芸者も入り、館内も多少にぎやかである。売上高においては、これまで十数年右肩下がりであったが、辛うじて横ばい状態である。今月は総会シーズンであるが、件数は前年より多い。
,,○,観光型旅館（経営者）,来客数の動き,・６、７月と堅調である。今月はサクランボツアーの影響が大きい。間際の目減りが気になったもののサクランボ様々である。また交通網の整備が好影響を与えている。
,,○,通信会社（営業担当）,お客様の様子,・前年度と比較して通信機器の購入に関する引き合いが多くなっている。
,,○,住宅販売会社（従業員）,販売量の動き,・受注量が、前年比180％となっている。
,,□,商店街（代表者）,お客様の様子,・入梅当初は雨が続いたが、その後は天候に恵まれ気温も上昇したため、夏物衣料、特に婦人服が動き出し、全体の底上げに寄与した。しかし、日用品や雑貨、家電の落ち込みが激しく、総体的には変わらない。
,,□,百貨店（売場主任）,単価の動き,・当県では、夏のボーナスが前年割れとなっている。婦人服の購買動向では単品買いが増え、セット販売が減少している。加えて客単価も低下している。
,,□,百貨店（売場主任）,単価の動き,・６月から営業時間を延長しているが、認知度がイマイチである。目的買いの客は着実に来店し、特に返礼ギフトが好調であるが、単価が低い状態である。
,,□,百貨店（企画担当）,販売量の動き,・世間一般では景気がやや上向いているというイメージがあるようだが、百貨店業とりわけうちのグループでは、景気は良くなく、売上が悪い。
,,□,百貨店（売場担当）,お客様の様子,・ボーナス支給月になっているが、ボーナスを当てにした買物が少なく、広告品も売れない。若い女性層でも、あまり無理をしないで購入している。
,,□,スーパー（店長）,単価の動き,・６月は前年と比較し日曜日が１日少ないが、客数が前期比102％と好調で、客単価前年割れをカバーし、既存店の売上は前期比101％である。これまで不振であった農産物が相場の回復で久々に前年をクリアしたのが大きい。また気温の高い日が続き、夏物商材が好調に売れたのも貢献している。
,,□,スーパー（店長）,お客様の様子,・競合激化の中、客は沢山ある店の中から自分の都合に合わせて買物をしている。客はテレビ等での節約ブームの時流にのり、節約をしている。
,,□,スーパー（店長）,販売量の動き,・ＢＳＥ問題はまだまだ影響が残り、低単価のオーストラリア産輸入牛肉も値上がりしており、消費に大きな影響を与えている。消費も相変わらず低迷した状態である。
,,□,スーパー（総務担当）,販売量の動き,・食品の平均単価は前年比マイナス1.2％で、生鮮の食肉と水産の落ち込みがマイナス５％強と大きく、生鮮全体を引き下げたが、加工食品はほぼ前年並みで推移している。スーパー全体ではマイナス1.9％だが、買上点数が既存比6.4％と増えている。このうち客数既存比も５％強増えているので、ここ数か月は同じ傾向値を示している。ただ周辺にリストラがまだ続いているという話であり、就職状況も正社員採用を減らしているとも聞こえてくる。景気状況が完全な回復基調にあるようには思えない。
,,□,スーパー（企画担当）,販売量の動き,・消費税総額表示の影響で始まった客単価の下落が今でも続いている。時間延長や客数増加のための価格強化により客数は戻りつつあるが、販売点数は10％ほど減少している。
,,□,コンビニ（店長）,単価の動き,・客は使える金が限られており、近隣に出店した100円ショップの影響もあり、商品を選ぶ時は100円を規準としている様子である。
,,□,衣料品専門店（経営者）,来客数の動き,・客の動きにさほどの変化はない。相変わらず先行き不安で需要が停滞している。夏は天候に左右されるので、今後は前年の冷夏よりは暑い夏を期待しているところ大である。
,,□,衣料品専門店（経営者）,来客数の動き,・夏物商戦のＤＭに全く反応が無い。
,,□,衣料品専門店（店長）,お客様の様子,・婦人服は、客がもう夏物のバーゲン待ちに入り、少々苦戦しているが、秋冬物の受注会等は、思いの外高額の物が売れているので、トータル的に見れば現状は変わらない。
,,□,乗用車販売店（経営者）,お客様の様子,・自動車の保有期間延長により、自社客の買換え比率が落ち込んでいる。また、数年前までであれば、新型車の発売に合わせ、夏のボーナス支給前後が買換えの大きな動きがあったが、今年は動きがない。
,,□,乗用車販売店（経営者）,来客数の動き,・輸入車の販売では、新型車を投入したディーラーは集客力がある。しかし高額車の動きが鈍く、低価格車のみが売れている状況である。
,,□,乗用車販売店（経営者）,来客数の動き,・新型車投入により、若干ではあるが集客力が強まり、相乗効果で軽自動車の動きが良くなっている。
,,□,自動車備品販売店（経営者）,競争相手の様子,・同業者との話でも、部品の動きは鈍く、車検部品も例年より悪く、地域業種の全体が厳しい。デフレによる価格競争も激しく、部品のネット販売で他地域からの流入もあり粗利が取れなくなっている。
,,□,住関連専門店（経営者）,来客数の動き,・今年は月末から、例年より早目にセールを実施しているが、来客数はそれほど伸びない。
,,□,その他専門店［酒］（経営者）,単価の動き,・客単価の低下が止まり、上昇に向かうと思われたが、上昇に転ずるような勢いは無い。
,,□,その他専門店［家電］（経営者）,お客様の様子,・全体的に見て販売量が少ない。前年と比較するのが怖いほどである。そろそろ暑くなるがエアコンの動きも鈍く、苦戦を強いられている。
,,□,その他専門店［酒］（営業担当）,販売量の動き,・販売量や動向がこう着状態である。首都圏では上向いているというが、地方ではこう着状態が続いている。
,,□,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・消費税総額表示に伴なう店頭表示価格の値上げと、原油高騰に伴なう石油製品価格の引上げのダブルパンチにより、販売数量が前年割れを起こしている。それに伴ない油外商品の販売も買い控え傾向が強く前年を上回ることが困難になってきている。中小企業の倒産が得意先で今月３件発生しており、景気の回復が思わしくないことがうかがわれる。
,,□,一般レストラン（経営者）,来客数の動き,・６月中旬頃までは、まずまず堅調な来客であったが、20日ごろから低調になっている。やはりまだ弱含みである。
,,□,一般レストラン（経営者）,来客数の動き,・競合店の相次ぐロードサイド出店により、客の分散化が進み、前年実績を下回っている。
,,□,都市型ホテル（経営者）,販売量の動き,・各種総会等の受注は例年並で、一般の会合の売上は微減であるが、婚礼の売上が大きく減少している。一部好調業種の携帯電話業界等の利用は増えているが、官庁、建設業、不動産関係の利用は減ったまま戻っておらず、景気が上向きとの報道はあるが、実感はない。
,,□,都市型ホテル（スタッフ）,来客数の動き,・全体的に市場の厳しさにより婚礼関係が苦戦し、宿泊、レストラン関係も利用者数の前年割れが続いている。唯一救いはレストランの消費単価が若干上昇していることである。館外店舗についても利用者数の減少が続いている。
,,□,通信会社（経営者）,お客様の様子,・サプライヤー側の商品サービス力や低価格化など、競争が引き続き激しいが、消費者側の購買意欲は、それに連動していない。
,,□,通信会社（営業担当）,お客様の様子,・固定電話からＩＰ電話に切替えるケースが少しずつ出てきている。それにより固定電話収入の目減り分が出てきており、一時的な投資はあるにしても長い眼で見ると減収につながる。
,,□,テーマパーク（職員）,単価の動き,・入場者数は前年比で３％減であるが、館内利用単価が18％減であった。
,,□,遊園地（経営者）,来客数の動き,・学校２学期制等の要因で小学校団体の一部が６月にずれ込んでいる。週末に前線や台風の影響はあったが、全体では前年比６％のアップである。
,,□,美容室（経営者）,単価の動き,・数字的には上昇しているが、単価的にはサービス券の併用や販売も低単価のものなどで、あまり変わり映えしないという印象である。
,,□,住宅販売会社（従業員）,販売量の動き,・前月までは、目に見えて販売量が増加していたが、今月に入ってからはその勢いが持続せず、景気回復に今一つ力強さがない。
,,▲,商店街（代表者）,お客様の様子,・４月ごろからちょっと足踏み状態である。売上量、来客数等が足踏みかやや下がっている。天候はまずまずで人通りは増えているが、売上が伸びないのが気になる。
,,▲,一般小売店［茶］（経営者）,お客様の様子,・当地では、ボーナスが出たのは公務員関係だけで、一般企業は出ていない状況である。それに加え、前よりも町全体のにぎわいが少なく、人が集まるのは複合大型ショッピングセンターや全国チェーンのファミリーレストランだけで、地元商店街では企画を打ち出しても集客に結びついていない。
,,▲,一般小売店［医薬品］（経営者）,来客数の動き,・６月全般は、理由は判らないが、客数が伸び悩み繁華街は静かであった。後半は選挙の公示があり、一段と人出が少なくなっている。
,,▲,百貨店（企画担当）,それ以外,・来客数の動きや客の様子等から、ゴールデウィーク明け後、購買力が沈滞している。特に衣料品が動かず、５月中旬頃からクリアランス待ちになっている。一昨年10月～昨年５月にかけて漂っていた沈滞したムードに似ている。
,,▲,百貨店（販促担当）,来客数の動き,・今月はお中元の出足が懸念材料である。後半のクリアランスも前年と比べ、大手取引先が７月からスタートのため完全なパワーダウンであり、来客数の減少にも歯止めがかからない。
,,▲,スーパー（経営者）,お客様の様子,・相変わらずチラシに載っている商品だけを買う客が多く、それも必要なものしか買わずに、買いまわる客が多い。
,,▲,スーパー（経営者）,単価の動き,・買上の一点単価の下落状態が続いている。
,,▲,スーパー（店長）,来客数の動き,・５月に、１km商圏内に競合店が出店し、来客数は前期比マイナス3.3％、売上はマイナス５％である。
,,▲,一般レストラン（経営者）,お客様の様子,・客の様子や会話の内容で、良い雰囲気が無く、景気が悪いという話をしている。
,,▲,その他飲食［弁当］（スタッフ）,販売量の動き,・売上高を確保するためにいろいろと新商品の提案をしているが、それでも売上は前年を割っており、悪くなっている。
,,▲,都市型ホテル（経営者）,単価の動き,・ホテルの客室部門では、ネット販売は価格を多少でも上げると予約が減少し、価格を下げると予約が戻る。総体的に単価的に悪い状況である。料飲関係では低価格の居酒屋がはやっている。こうした動きからも、単価が低い状況で推移し、悪くなっている。
,,×,スーパー（経営者）,販売量の動き,・４月からの消費税総額表示により、買上個数の減少を誘発し、小売では買い控えが深刻な状況になっている。消費税総額表示に敢えてしなくても従来どおりでも何等問題はないのに、消費の悪化を招いている。
,,×,スーパー（店長）,お客様の様子,・買物客は依然として外税意識を持っており、値上がりしたように受け止めている人が多く、いまだにレジで小銭を出そうとする人がいる。
,,×,衣料品専門店（店長）,単価の動き,・去年に比べて夏物需要は盛り上がっているが、スーツではなくジャケットだけでいい等という工夫で、客単価が低下している。
,,×,住関連専門店（経営者）,来客数の動き,・決算セールの企画をしても、客の購買意欲が喚起できず、厳しい状態である。
,,×,観光型旅館（経営者）,来客数の動き,・５～６月の来客数の落ち込みが非常に激しい。前年比で両月とも30％近い落ち込みになっている。
,,×,タクシー運転手,それ以外,・タクシーの運転手であるが、販売量の動きや単価の動きもあるが、最近ホームレスが増えている。夜になると、あの出で立ちで自動販売機に手を入れている光景等をよく目にするようになっている。
"企業
動向
関連

(東北)",,◎,－,－,－
,,○,繊維工業（総務担当）,受注量や販売量の動き,・過去最悪の受注量の前年に対し、わずかながらも受注量と受注額が上回っている。今後どうなるか分からないが、今のところは前年を上回っている。
,,○,一般機械器具製造業（経理担当）,受注量や販売量の動き,・携帯電話用部品は横ばいであるが、自動車部品は国内、輸出共にやや増加傾向にある。
,,○,電気機械器具製造業（経営者）,取引先の様子,・受注数は増加傾向にあるが、採算面は厳しい状況である。ほとんどの製品は大手の丸投げ発注であり、全部品を当社で調達しなければならず、部材費高騰が利益を圧迫している。
,,○,広告業協会（役員）,取引先の様子,・下請取引適正化に対応し、中小企業への発注が微減気味であり、その反動で大手に発注するという傾向が出ている。
,,○,広告代理店（従業員）,それ以外,・営業力の問題かもしれないが、提案型（自主プレゼン）の物件が増えてきており、正式受注直前の案件が多数ある。３か月前と比べればやや良くなっている。
,,○,公認会計士,受注量や販売量の動き,・クライアントでは、新製品受注のため設備の増設と新たに35名の増員をし、当月から本格生産を開始したが、発注量が当初見込みの３分の２程度に落ち込み、設備と人員に余剰を抱えている。
,,□,食料品製造業（経営者）,受注量や販売量の動き,・ずっと冷え切った状態の中に、牛肉のＢＳＥ問題で水をさされ、食品産業の元気が無くなり、停滞状態で推移している。
,,□,食料品製造業（経理担当）,受注量や販売量の動き,・当社の売上は前年をクリアしているが、同業他社は全般的にあまり良くない。また中小メーカーではここ２～３か月に転業や廃業の話が出ている。
,,□,出版・印刷・同関連産業（経理担当）,受注量や販売量の動き,・悪い状況が普通になっている。
,,□,輸送業（従業員）,取引先の様子,・各フォワーダー（運送業者）で以前のような伸びが無くなり、前年並みの数量になっている。
,,□,金融業（営業担当）,取引先の様子,・企業倒産は落ち着いているが、企業設備投資が回復しておらず、資金需要は乏しい状況である。住宅着工件数も低迷しており、住宅ローン残高が思うように伸びない。
,,□,新聞販売店［広告］（店主）,受注量や販売量の動き,・経済的に厳しいと、購読をやめる読者もある一方、申込もあるので、一概には言えない。チラシ折込については、ある程度のラインは維持しているが、必ずしも上向き傾向ではない。
,,□,その他企業［企画業］（経営者）,取引先の様子,・エンドユーザーのチラシの発行回数が減少しつつある。広告宣伝費の支出がここに来て慎重になっている。
,,▲,食料品製造業（経営者）,受注価格や販売価格の動き,・スーパー等からの特売条件の要請が強く、加えてトレーやラップ類の包装資材の値上がりがあり、収益性の面で一段の厳しさとなる。
,,×,＊,＊,＊
"雇用
関連

(東北)",,◎,＊,＊,＊
,,○,人材派遣会社（社員）,求職者数の動き,・企業側からの求人数はそこそこあるのに対し、即戦力で働ける派遣社員の絶対数が足りない状況で、スキルのある人は３社位から紹介があり、引っ張りだこ。紹介及び設定の迅速さが決定につながっている状況であり、その中でいかに良い派遣社員を大量に確保出来るかが決め手である。
,,○,新聞社［求人広告］（担当者）,求人数の動き,・５月の落ち込みからやや持ち直し、前年並みに募集広告も増えている。東京からの申込も微増ではあるが、増えつつあり回復傾向にある。
,,○,職業安定所（職員）,求人数の動き,・４月の状況で、前年同月比30％台の増加となっていることから、やや良いといえる。
,,○,職業安定所（職員）,求人数の動き,・求人数は、常用、パート共に増加し、全数でもわずかながら増加している。求職者は事業主都合離職者の減少等から、常用で減少し、パートも６か月ぶりに前年同月比で減少している。
,,□,人材派遣会社（社員）,求職者数の動き,・求職者（登録希望者）が減っている。また、登録済のスタッフでも既に勤務している者が増えている。全体的に人手不足の感じが強まってりる。（能力、実力のある人が不足気味という意味である）
,,□,求人情報誌製作会社（編集者）,求人数の動き,・採用マインドが高くなっている。しかし、採用基準は高く、優秀な人材でなければ採用しないケースが多く、求職者から見た「就職の厳しさ」は変わらない。
,,□,職業安定所（職員）,雇用形態の様子,・求人数全体では、４月とほぼ横ばい状態である。最近３か月で増えているのは、派遣業や請負業からのもので、全体の２割になってきている。需要の多い時期には特に目立った増加傾向になっている。
,,□,職業安定所（職員）,求人数の動き,・新規求人の前年比における増加割合が、ほぼ同水準で推移している｡製造業やサービス業において、求人の増加が継続している一方で、建設業においては求人の減少が続くなど、業種間のバラツキも目立っている｡
,,▲,新聞社［求人広告］（担当者）,求人数の動き,・求人広告件数は３か月前に比べ23％減少している。住宅と酒販売の県内大手企業２社が倒産している。
,,▲,職業安定所（職員）,それ以外,・求人数の増加、求職者の減少、就職者の増加で一見景気が良いようであるが、産業別には格差がある。
,,×,アウトソーシング企業（社員）,それ以外,・新年度になり期待感がなくもなかったが、６月になり仕事量は若干増えているのに対し、利益が減っているという状況になっている。
,,,,,
　３．北関東（地域別調査機関：（財）日本経済研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
