"企業
動向
関連

(北海道)",,◎,－,－,－
,,○,その他企業［コンベンション担当］（従業員）,来客数の動き,・今年は規模の大きな新年会が何件か入るなど、例年にないほど新年会での売上が増加した。
,,○,家具製造業（経営者）,受注量や販売量の動き,・若干ではあるが、受注量が前年対比で増えてきており、多少上向きである。
,,○,通信業（営業担当）,受注量や販売量の動き,・期末、期初要因を除いたとしても、受注量、商談量が増加傾向にある。
,,□,金融業（企画担当）,それ以外,・設備資金の需要は少なく、全体としては変わらない。また、原油価格が上昇しているが、石油製品小売業者や運送業者は価格に転嫁できないため、利益を圧迫している。
,,□,その他サービス業［建設機械リース］（支店長）,競争相手の様子,・受注活動が不振との話を聞く。
,,▲,食料品製造業（経営者）,受注量や販売量の動き,・年末に買いだめした食料品の消化のため、１月上旬の水産食品の消費動向は低くなっていることに加えて、消費行動をセーブしようとする消費者の意識により、商品の売れ行きが悪い。
,,▲,輸送業（支店長）,取引先の様子,・同業者間での足の引っ張り合いやダンピング圧力が激しくなってきている。同時に、荷主サイドから値引き、支払条件の延期等の要求が激しくなってきた。
,,▲,輸送業（営業担当）,受注量や販売量の動き,・紙パルプメーカーは原材料の高騰により、輸出数量を大幅に削減している。
,,▲,その他非製造業［機械卸売］（従業員）,それ以外,・決算対策ということもあるのだろうが、３月末の納入条件でＮＣ工作機械を複数の企業から受注しているように、数は少ないとはいえ元気なユーザーも出てきている。ただし、契約価格は数年前と比べて、10％程度安くなっている。
,,×,出版・印刷・同関連産業（経営者）,受注価格や販売価格の動き,・価格破壊が進んでいる。
"雇用
関連

(北海道)",,◎,－,－,－
,,○,職業安定所（職員）,求人数の動き,・有効求人倍率は６か月連続して前年同月を上回っている。
,,□,人材派遣会社（社員）,雇用形態の様子,・リストラに関する相談が増加している。また、企業においては、リストラを検討しながら、同時に社内の業務を外注、アウトソーシングすることを検討する企業が増加するなど、固定費となる正社員を削減する傾向が強まっている。
,,□,求人情報誌製作会社（編集者）,雇用形態の様子,・求人広告件数はほぼ横ばいの状況であるが、季節就労、期限付き雇用、アルバイト、パートのウエイトがますます高まっている。
,,□,新聞社［求人広告］（担当者）,それ以外,・先行きの景気状況に不透明感が強く、広告出稿に企業がこれまで以上に慎重になってきている。
,,□,職業安定所（職員）,求人数の動き,・12月の月間有効求人数のパートの占める割合は、前月比をやや下回っているものの、相変わらず30％近くを占めており、前年比でも増加している。また、新規求職者は前年比で16.1％増えている。
,,□,職業安定所（職員）,求人数の動き,・管内の有効求人倍率は0.41倍で、前年比をやや上回ったものの、相変わらず低い数値で推移している。
,,▲,求人情報誌製作会社（編集者）,求人数の動き,・３月に札幌駅南口にオープン予定の商業施設に求人が増えているため、全体としての求人数は前年と変わらないが、逆にそれを除くと前年と比べて求人数は減少し始めている。特に建設業の落ち込みが激しくなっている。
,,×,職業安定所（職員）,求人数の動き,・新規求人数が前年比で５か月連続減少し、有効求人数も９か月連続減少している。
,,,,,
　２．東北（地域別調査機関：（財）東北開発研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,住宅販売会社（経営者）,販売量の動き,・３か月前との比較では、受注は倍増、前年比100％まで回復している。計画をまだ下回っているため、満足度は低いが、若干ながらも良くなっている。
,,○,スーパー（店長）,それ以外,・４か月連続で、既存店売上が前期比を超えている。ポイントセールやイベントの効果と、精肉がBSEの反動で好調に推移し、農産物の相場高により売上効果が出ているためである。
,,○,衣料品専門店（店長）,来客数の動き,・初売りは、好調である。顧客に喜んで貰えるセールを行えば、客は戻ってくるものだと実感している。
,,○,衣料品専門店（店長）,お客様の様子,"・機能性、付加価値商品など少々値が張っても、その価値を評価し、購入する客が増えている。
・タンス在庫には無い、便利なものや扱いやすいものに対する需要は想像以上に奥深い。"
,,○,乗用車販売店（従業員）,販売量の動き,・来場客数、販売量が目標を上回っている。しかし前年に比べれば横ばいで、単価の安い小さい車に集中している。多少は上向きではあると思うが、景気は良くなってはいない。
,,○,その他専門店［靴］（経営者）,販売量の動き,・当社が出店しているショッピングセンターの閉店セールが、思ったより順調である。開店セールよりも閉店セールの方が、客の財布のひもが弛む。
,,○,観光型旅館（経営者）,単価の動き,"・気持ちの上では、悪いと言いたいが、久しぶりに消費単価が前年並みになっているのでやや良くなっている。
・正月休みが曜日の関係で良かった事もあり、単純に喜べない面はある。"
,,○,都市型ホテル（スタッフ）,来客数の動き,"・当ホテルは駅前地区に立地しているが、前年末近隣に一般市民用の卸センターが開設され、それに付随した飲食店の出店があり、客が流れ込む仕掛けができている。
・ホテルも２軒建設中であり、大型店に流れない客の取り込み方法を模索中である。"
,,□,商店街（代表者）,来客数の動き,・当町における今年の初売りは、概ね好調に推移しているが、中旬以降は例年以上の落ち込みであり、特に衣料品や身の回り品などが顕著である。
,,□,商店街（代表者）,販売量の動き,"・今年の初売りのにぎわいは、例年より上回っているが、景気が悪い時ほど初売りが好況を呈する傾向にある。
・初売り後のバーゲンでは、苦戦している店が多い。"
,,□,百貨店（売場主任）,来客数の動き,・婦人衣料はクリアランスセールに入っており、12月ほどの落ち込みではないが、依然として前年割れである。消費者が、価格に対し敏感になっている証左である。
,,□,百貨店（企画担当）,お客様の様子,・物産展などでは、食品は大きく伸びるが、工芸品は前年を割り、トータルで前年並みかやや下回る。ちょっとした食品のぜいたくはできるが、工芸品などの高額品については伸びず、消費の奥行きが浅いと感じている。
,,□,百貨店（広報担当）,お客様の様子,・初売りとそれに続くクリアランスセールでは、記録的な売上であるが、これらが一段落すると沈静化している。景気が良くない時は、初売りやバーゲンが動くという定説のとおりで、極めてシビアな消費行動が顕在化している。
,,□,百貨店（売場担当）,販売量の動き,・セールをずっと続けているが、一段とマークダウンをしている状態で、それでも販売量確保にならず、赤字覚悟で価格を下げ、集客を図っている状況である。
,,□,百貨店（販促担当）,来客数の動き,・ここ数か月、来客数の前年割れ、客単価の上昇という状態が続いている。シーズン商品や歳時記の提案を新鮮な形で続けていかなければならないが、それにも限界がある。
,,□,スーパー（経営者）,販売量の動き,・当市北部と南部は、大型店の進出で安売合戦が展開されているが、客は特売品以外は買わずに、普通で２～３軒の買いまわりをしている。
,,□,スーパー（店長）,お客様の様子,・今月に入り、年末の出費が影響しているのか、必要な商品しか買わない。チラシで目玉商品を出しても、飛びつかず、財布のひもがきつくなっている。
,,□,スーパー（店長）,単価の動き,・前年からポイントカードを導入し、来客数は増加しているが、客単価低下は依然として続いている。客は必要なもの以外買わない。
,,□,スーパー（総務担当）,単価の動き,"・12月は既存店が大きく落ち込んだが、今月は食品の１品単価が前年並みに戻っている。
・既存店では、客単価が前年比99.8と、ほぼ前年並みである。"
,,□,コンビニ（エリア担当）,単価の動き,・前年比で見ると、来客数はほぼ100％であるが、客単価がマイナス５％であり、何とも言えない状況である。
,,□,コンビニ（エリア担当）,来客数の動き,・依然としてデフレ感が強く、値段を下げれば動くが、一過性のもので終わってしまう。
,,□,コンビニ（エリア担当）,単価の動き,・正月ごろから、買上単価の低下が顕著になっている。景気動向が悪いという情報ばかり流れているため、客は敏感に反応している。
,,□,コンビニ（店長）,単価の動き,・固定客の来店頻度に変化は無いが、買上額が低くなっている。
,,□,衣料品専門店（経営者）,販売量の動き,・正月商戦では、福袋だけが動き、他の商品の動きが悪い。買い控えが多く、必要最小限の購入で抑えている。
,,□,乗用車販売店（経営者）,来客数の動き,・輸入車の販売では、商談件数はそこそこ発生しているが、成約に至るまで早い客で３回目、２週間かかる人もいる。客は慎重で売上台数の増加になかなか結び付かない。
,,□,乗用車販売店（経営者）,お客様の様子,・サービス需要はほぼ横ばいであるが、今までになかった少額整備にまで見積要求が出ている。
,,□,住関連専門店（経営者）,お客様の様子,・今月は、冬物のクリアランスバーゲンがメインとなっている。今年は割引率を大きくし、価格メリットを訴求したため、来客数は増加しているが、客単価が低下し、売上は前月並みの前年比で推移している。
,,□,その他専門店［家電］（経営者）,販売量の動き,・販売量を維持するための価格競争が続いており、単価の下落が著しく、悪循環が続く。
,,□,高級レストラン（経営者）,来客数の動き,・景気は良くなっていないが、比較的裕福な客層の食事利用が少しずつ増えてきている。
,,□,高級レストラン（支配人）,販売量の動き,"・宿泊の客室稼働率は前年並みを確保しているが、エージェント経由の小グループの単価低下が響き、前年売上を下回っている。
・宴会は、一般宴会、婚礼の件数は前年を上回っているが、1件当たりの人数が減少し単価も低下しており、売上は前年並みである。
・レストランは、駅前デパートの改装により、買い回りの主婦層の客が激減し、カジュアルレストランの売上が減少している。惣菜販売やテイクアウトは前年を上回っているが、全体として厳しい状況に変わりない。"
,,□,一般レストラン（スタッフ）,来客数の動き,・当社では安売りの実験をしているが、安売りをすると客が増えるため、そういう意味で景気は悪い。
,,□,観光型ホテル（経営者）,来客数の動き,"・今月はこれまでの月よりも、まとまった団体客が多い。内訳は自動車関連の新年会、建築関連の安全祈願祭などで、特に目に付いたのは還暦祝賀などの人生の節目の集まりや同窓会などの団体である。人数的には前年比188％であるが、売上は横ばいである。
・入込は金、土、日曜日の３日間に集中している。"
,,□,都市型ホテル（経営者）,単価の動き,"・大人数の団体客が減少し、小口の客でカバーしている現状である。
・単価も下げの状況であり、前年並みの売上確保がやっとである。
・高単価の客が極端に減少している。"
,,□,都市型ホテル（経営者）,単価の動き,・客単価の200円程度の低下が続いている。
,,□,都市型ホテル（スタッフ）,来客数の動き,・店舗によっては来客数が前年比15％も減少し、苦戦を強いられている。来店してもらえなければ売上にもならない。救いは企画商品がなんとか支持されている点である。
,,□,観光名所（職員）,来客数の動き,・正月は当牧場で産まれたばかりの羊との触れ合いに訪れる客が多く、来客数は前年を上回っており、中旬以降は前年並みかそれを下回る状況である。
,,□,遊園地（経営者）,来客数の動き,・イベント効果が出て、天候にも恵まれており、前年を上回る集客となっているものの、この流れが定着するかについては見通せない。
,,□,競輪場（職員）,販売量の動き,・12月27日から、新車券を発売しているが、来場者数は増えているものの、１人当たり購買額は４％ほど低下している。
,,▲,一般小売店［茶］（経営者）,来客数の動き,・過去数年間と比較しても来客数が減少している。悪天候の影響もあると思うが、近隣にできた大型スーパーで、安い商品を求める人が増えている。
,,▲,百貨店（売場主任）,お客様の様子,"・初売り、クリアランス前半は良いが、中旬過ぎからとても厳しい。
・別会場で実施した半端品バーゲンでは来客数が多く、買物の仕方を見ていると、はっきりとデフレ現象が表れている。"
,,▲,百貨店（企画担当）,販売量の動き,・冬物クリアランスの時期が早まり、期間の終息も早くなっている。それ以降に売る商品が無くなってきていて、衣料品は厳しい。
,,▲,スーパー（経営者）,お客様の様子,・年明け直後の売上は、そこそこであるが、それ以降は客単価が低下し、元の状態に戻っている。
,,▲,スーパー（経営者）,販売量の動き,"・前年12月ごろから、客の買物状況が変わっており、無駄なものは買わず、価格にも一段とシビアになっている。
・増税や、賃下げなどがあるため、客は限られた家計の中で、一段と厳しい消費行動を始めている。"
,,▲,スーパー（総務担当）,単価の動き,・年末年始の売上高は、前年と比べてやや横ばいでる。例年12月と１月は販売指数が高い月ではないが、前年に比べ落ち込み幅が大きい。
,,▲,衣料品専門店（経営者）,来客数の動き,・物品購入をためらう傾向がますます強まっている。
,,▲,衣料品専門店（店長）,来客数の動き,・今月のピークは初売りであるが、そこから売上が落ちていく速度が早い。
,,▲,衣料品専門店（店長）,単価の動き,・来客数は前年を上回っているが、買上点数は減少している。来店はしても、必要なもの以外は買わない客が多い。
,,▲,家電量販店（店長）,お客様の様子,・例年であれば、年明け早々に新築用の家電商品の見積依頼をする客や下見客が増えるが、今年はそういった様子の客がいない。
,,▲,乗用車販売店（経営者）,販売量の動き,"・来場者数は前年を上回っているが、初荷セールは不発である。
・新車購入意欲が冷え込んでおり、今の車で辛抱するという客が多い。"
,,▲,乗用車販売店（経営者）,販売量の動き,・新型車の投入があったにもかかわらず、前年並みの受注を確保できていない。
,,▲,住関連専門店（経営者）,来客数の動き,・今は学習机が売れる時期であるが、その動きが前年より遅れている。
,,▲,住関連専門店（経営者）,来客数の動き,"・初売りでの来客数増加を期待していたが、期待外れである。
・目玉商品を出しても、成約に至らず、前年よりも成約数は減少している。"
,,▲,その他専門店［ガソリンスタンド］（営業担当）,競争相手の様子,・販売不振から、過当競争になっており、販売単価が下がり粗利益が減少し、月次決算が厳しい。
,,▲,その他専門店［ガソリンスタンド］（営業担当）,単価の動き,・原油価格に合わせ製品価格が値上りしているにもかかわらず、市況に転嫁されず、マージンの圧縮につながっている。
,,▲,一般レストラン（経営者）,お客様の様子,・最近はほとんどが常連客で、一見の客は少ない。たまにフリー客が来店しても食事が主体である。
,,▲,一般レストラン（経営者）,単価の動き,・既存店では、来客数が前年実績を上回ってはいるが、商品単価を低く設定しているため、売上は前年実績を下回っている。
,,▲,その他飲食［そば］（経営者）,単価の動き,"・一時は底をついたと思われた単価が、今月は更に下がり、これからもこの傾向は続く。
・近所の立ち食いそば屋では、これまでなかった中高年のサラリーマンの姿が見られるようになっている。"
,,▲,観光型ホテル（スタッフ）,単価の動き,・単価の低下に限りがないという状況になっている。
,,▲,観光型旅館（経営者）,来客数の動き,"・今月の売上は前年比でやや減少している。
・農閑期は女性グループが多い時期であるが、今年は激減している。
・新規の客よりもリピーター客で何とかしのいでいる状況である。"
,,▲,通信会社（営業担当）,単価の動き,・客からＩＰ電話化の問い合わせが急激に増えている。
,,▲,美容室（経営者）,お客様の様子,・低価格でモニターを募集したところ、応募者が殺到し、絶対的な低料金を求める動きが年齢層に関係無く強い。
,,▲,設計事務所（経営者）,お客様の様子,・年が明けて、仕事の話も出てきているが、まとまってこれといった案件も無くはないという程度である。
,,▲,住宅販売会社（従業員）,お客様の様子,・最近、住宅を求めて来場する20歳代後半～30歳代前半の客層が増えてきている。年齢が若いため、親に相談するケースが多く、親のアドバイスは将来不安からか、まだ早いとか借入金が大きいといった消極的なものになるため、若い層の購買意欲を冷やしている。
,,×,商店街（代表者）,来客数の動き,・正月休み明けの来客数が極端に少ない状態で、３連休後も少なく、１月の３連休は意味が無い。
,,×,一般小売店［医薬品］（経営者）,お客様の様子,"・今月上旬は、前年はけっこうあった新年会がほとんど無く、今年は悲惨な状態である。
・中盤には２年ぶりの大雪で繁華街に人が入らず、月末も寒さが厳しく客が来ないという状況である。"
,,×,百貨店（売場主任）,来客数の動き,・初売りは、前年並みに推移しているものの、それ以降は来客数、購入点数、購入単価が非常に悪く、厳しい状況である。
,,×,スーパー（経営者）,販売量の動き,・消費動向が今月に入り、ますます悪化している。特に今月は平均買上個数が年間最低で平均値より５％低下している。購買力が低下し、客単価も大幅に低下している。
,,×,スーパー（経営者）,お客様の様子,・一点単価の下落が下げ止まらず、必要なもので安いものしか買わず、欲しいものが安くても買わない。
,,×,スーパー（企画担当）,来客数の動き,・競合店の元旦営業や天候不順もあり、来客数は１％強減少している。単価の低下と合わせ、極めて厳しい状況である。
,,×,衣料品専門店（経営者）,お客様の様子,・大型店やコンビニが、元旦にも平常どおりの営業をしたためか、初売りでもいつもの平日と同じような売上や客数であり、３か月前と比べても悪い。にぎわいのある歴史的、文化的な初売りの風景が失われており寂しさを感じている。
,,×,自動車備品販売店（経営者）,お客様の様子,・今季は、早い降雪の割にはまとまった雪が降らず、除雪車の稼働率も悪く、シーズンリース料にも困っている様子である。
,,×,その他専門店［酒］（経営者）,販売量の動き,"・前月はまあまあだったが、今月に入り既存店の売上が急激に低下している。
・単価はあまり低下していないが、買上点数が減少している。
・例年は、12月の反動で、１月の家庭在庫を減らそうという動きがあるが、今年はその動きが一段と強い。"
,,×,タクシー運転手,来客数の動き,・以前は客数も多く40人くらいの客がいたが、今では１日走っても20人程度である。
,,×,タクシー運転手,来客数の動き,"・とにかく利用者が少なく、売上の減少が続いている。
・帰宅時間が早く、深夜の繁華街は閑散としている。
・前年、市内でタクシーが約300台増車しているという影響も大きい。"
,,×,観光名所（職員）,来客数の動き,・正月１、２日は来客数が多いものの、３日以降は急降下し、冬期間続いている企画商品での集客も予想以上に少なく、吹雪の日にはフリー客が０の事もある。
"企業
動向
関連

(東北)",,◎,－,－,－
,,○,一般機械器具製造業（経理担当）,受注量や販売量の動き,"・北米向け自動車部品が引き続き好調で、携帯電話用部品も好調である。
・売上高は、過去最高を記録している。"
,,□,食料品製造業（経営者）,受注量や販売量の動き,・個々には年末ボーナスの支給減による個人消費の手控えや、飲食店不振など厳しい話は多いものの、新しい流通との取組み効果があり、今月の出荷実績は予算を超えて順調である。
,,□,食料品製造業（経営者）,受注価格や販売価格の動き,・初売りでは、福袋や商品券などがよく動き、現品の動きが少ない。
,,□,木材木製品製造業（経営者）,受注価格や販売価格の動き,・製品の採算面、売上共に前年同時期より良く、ここ２～３か月順調である。
,,□,電気機械器具製造業（経営者）,受注量や販売量の動き,"・各取引先で、在庫レスを徹底しているためか受注決定が遅れており、ますます短納期対応が増えつつある。
・国内メーカーが電子部品を海外展開しているため、短納期対応が困難になり、ビジネスチャンスを逃す事が多くなっている。"
,,□,電気機械器具製造業（営業担当）,取引先の様子,・研究開発に係る費用と人を削減する動きがまだ続いている。
,,□,電気機械器具製造業（企画担当）,受注量や販売量の動き,・価格が厳しいものの作業量確保のための活動もしており、稼働率確保に懸命な状況である。
,,□,建設業（経営者）,取引先の様子,・得意先の設備計画が後倒しになっており、何ら変わっていない。
,,□,輸送業（従業員）,受注量や販売量の動き,・輸出入の航空貨物数量は、３か月前と同じであるが、各社毎の数量にはバラツキが出てきている。
,,□,金融業（営業担当）,取引先の様子,"・依然として貸出しの減少が続いているが、減少幅は改善傾向にある。
・個人預金の伸び率は低下している。"
,,□,新聞販売店［広告］（店主）,取引先の様子,"・例年より年末年始売出しのチラシが少ない。
・経営が厳しいため広告やチラシを手控えるというクライアントが多い。"
,,□,その他企業［企画業］（経営者）,取引先の様子,・住宅建築の仮契約をした人のキャンセルが複数社において見られる。手付金支払後であり、他社への離脱ではなく、ローン支払への不安が原因である。
,,▲,農林水産業（従業者）,受注価格や販売価格の動き,・前年のりんごの販売価格を今月に入り農協から示されたが、とても安い値段である。
,,▲,食料品製造業（経営者）,受注価格や販売価格の動き,・長期におよぶ原料高と製品安の状況下で、特にこの１年間は逆ざやの経営を強いられ、多方面からの経営革新に取り組んでいる状況である。
,,▲,食料品製造業（経営者）,取引先の様子,・得意先の売上が前年実績を割っており、それもまた２～３か月前と比較して、売上がますます停滞している。消費者の財布のひもは固く、消費が伸びていない。
,,▲,出版・印刷・同関連産業（経理担当）,受注量や販売量の動き,・例年１月は悪いが、今年は特に悪く、工場の稼働率も低下している。
,,▲,コピーサービス業（経営者）,受注価格や販売価格の動き,・競争が激しく、価格競争になりがちであり、客先からの値引交渉が多くなっている現状である。
,,×,繊維工業（営業担当）,受注量や販売量の動き,・市場は低価格競争と同質化現象が起こり、ますます消費者の購買意欲を低下させており、販売量が大きく低下している。
,,×,繊維工業（総務担当）,受注量や販売量の動き,・繊維業界の秋冬物の企画段階での予想は、単価を抑える傾向にあり、大変悪く苦しい状況である。
,,×,広告代理店（従業員）,受注量や販売量の動き,・今年度に入ってから、今月は最低の売上である。
,,×,その他非製造業［飲食料品卸売業］（経営者）,受注量や販売量の動き,・今月に入ってからは、正月の影響もあり、12月商戦の残りを消化するのに手いっぱいで今月の取引を控えるという取引先が多い。
"雇用
関連

(東北)",,◎,－,－,－
,,○,人材派遣会社（社員）,周辺企業の様子,・今月は、前年を上回る件数の派遣受注があり、企業によっては人員ニーズが底固くある。
,,○,職業安定所（職員）,求人数の動き,・新規求人、有効求人共にここ数か月連続で、前年比を超えている。
,,○,職業安定所（職員）,求人数の動き,・最近数か月は、新規、有効共に一般求人数が前年より増加しており、一般の新規、有効の求職者数が減少しており、有効求人倍率は上昇傾向にある。
,,□,人材派遣会社（社員）,雇用形態の様子,・アウトソーシングなどの相談が数件発生し、雇用の外注化の動きが出てきている。
