,,▲,タクシー運転手,来客数の動き,・前年比で注文数が減少している。ただ、問い合わせ件数については、前年並みで推移している。
,,▲,通信会社（企画担当）,販売量の動き,・通信機器の販売が最大となる春商戦を前にして競争が激化しているが、他社のサービスを魅力的に感じる客が増えてきている。
,,▲,観光名所（従業員）,来客数の動き,・３か月前の来客数は前年比で約90％まで回復していたが、今月は現時点で約86％となっており、回復基調の勢いが鈍化している。
,,▲,美容室（経営者）,来客数の動き,・来客数が３か月前及び前年よりも減っている。
,,×,商店街（代表者）,来客数の動き,・消費税の増税問題などの影響もあり、正月が明けてからの来客数は前年の半分近くまで減少している。
,,×,スーパー（店長）,販売量の動き,・当月の販売量は前年比89％と前月に引き続き悪く、３か月前と比較しても96％と右肩下がりの状況にある。
"企業
動向
関連

(北海道)",,◎,－,－,－
,,○,建設業（従業員）,取引先の様子,・補正予算による追加公共工事や、補助金を前倒しで適用する年度内着工が条件の工事などが発注されていることから、建設業界の景気は上向いている。
,,○,金融業（企画担当）,それ以外,・外国人を始めとする観光客が前年と比べて増加している。建設関連では、一部ではあるが復興需要を取り込む企業もみられ、人手不足感が出てきている。個人消費は例年以上の雪と寒さで冬物商材が売れている。
,,○,その他サービス業［ソフトウェア開発］（経営者）,受注量や販売量の動き,・年度末の納期に向けて、短期のヘルプ作業が出てきている。
,,○,その他サービス業［建設機械リース］（支店長）,取引先の様子,・設備投資に関する情報が増えてきている。
,,□,食料品製造業（団体役員）,それ以外,・東日本大震災の影響による代替受注の増加などで、販売量が前年を上回って推移しているものの、消費者の購買価格の二極化が顕著になってきている。
,,□,食料品製造業（役員）,受注量や販売量の動き,・３か月前と比較して、受注量に大きな増減はみられない。
,,□,家具製造業（経営者）,受注量や販売量の動き,・首都圏での売行きが鈍ってきているが、地方都市についてはまずまずの動きとなっており、全体としては横ばいで推移している。
,,□,輸送業（営業担当）,取引先の様子,・製紙業製品や医薬品、飼料製品の輸送量が順調に推移している一方で、円高の影響により、輸出スクラップの船積が落ち込んでいる。
,,□,司法書士,取引先の様子,・冬期間のため、土地取引が減少している。中古住宅や中古マンションの取引があるため、辛うじて倒産や廃業を免れているような状況である。
,,□,コピーサービス業（従業員）,受注量や販売量の動き,・業績は変わらず、横ばいで推移している。
,,▲,通信業（営業担当）,取引先の様子,・取引先の様子や商談の状況から、今年度の業績見込みや来年度の予算策定が厳しいという声が多い。
,,▲,司法書士,取引先の様子,・例年と比べて、冬期間の不動産の売買、建物の新築が少ない。
,,▲,その他サービス業［建設機械レンタル］（総務担当）,取引先の様子,・建設業の受注について、前倒しで発注が進められたことの反動が出始めている。
,,×,その他非製造業［鋼材卸売］（役員）,それ以外,・稼働日数が少なかったこともあるが、消耗資材関連の販売量が悪かった。
"雇用
関連

(北海道)",,◎,－,－,－
,,○,求人情報誌製作会社（編集者）,求人数の動き,・季節変動分を除くと、求人件数は前年と比較して３～５％伸びている。ただし、業種や職種によって状況はまだら模様であり、まだ不確実感が否めない。
,,○,求人情報誌製作会社（編集者）,求人数の動き,・求人件数は前年比117％と年が明けても順調に推移している。飲食店の来客数が好転しつつあることに加えて、春先のスタッフの入替時期に向けての動きが目立ってきている。また、厳寒及び大雪の影響により、冬物衣料が好調であり、ファッション関連店舗からの求人も増加している。
,,○,職業安定所（職員）,求人数の動き,・新規求人数は前年から17.3％増加し、23か月連続で前年を上回った。月間有効求人数も前年から13.8％増加し、23か月連続で前年を上回った。
,,○,学校［大学］（就職担当）,周辺企業の様子,・業界や業種によって異なるが、道内での営業拡大を理由に求人を行いたいとする企業の訪問が何件か続いており、将来に向けての計画が動き出している。
,,□,人材派遣会社（社員）,採用者数の動き,・求人内容をみると、欠員補充が目立っており、状況に変化はみられない。
,,□,求人情報誌製作会社（編集者）,周辺企業の様子,・季節要因もあり、求人数の微増傾向が続いているが、募集内容をみると欠員補充がほとんどである。周辺企業からは、相変わらず明るい話が聞こえてこない。
,,□,新聞社［求人広告］（担当者）,求人数の動き,・募集広告の売上が前年比104％となっている。１月は前年割れを懸念していたが、予想以上に地域経済が堅調であることがうかがえる。落ち込んでいた飲食関連も盛り返しており、加工業、製造業、卸売業のほか、自動車関連や派遣も前年を大きく上回った。
,,□,職業安定所（職員）,雇用形態の様子,・12月の新規求人数は前年を5.8％上回った。その一方で、新規求職者数は前年を10.2％下回った。月間有効求人倍率は0.55倍であり、前年を0.07ポイント上回った。また、新規求人数のうち、正社員求人の占める割合が49.9％と高まっているなど、明るい兆しも見えつつあるものの、依然として求人者と求職者の間における職種や労働条件のミスマッチも少なくないことから、引き続き厳しい状況にある。
,,□,職業安定所（職員）,それ以外,・管内の求人倍率は0.47倍と前年を0.05ポイント上回ったが、依然として低水準で推移している。
,,▲,人材派遣会社（社員）,求人数の動き,・求人数は減少することなく、堅調に推移している。ただし、求人の職種をみると、飲食店を含むサービス業や慢性的に人材が不足する医療関連での常用求人が目立っており、パート及びアルバイトの求人に対しての応募がないため、求人条件を見直したようにも見える。その一方で、若年者の求職意欲は低迷している。
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：（財）東北活性化研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,衣料品専門店（店長）,来客数の動き,・初売り前後から、スーツ、礼服、コートといった高単価商品を購入する客が多くなっており、好調が続いている。
,,○,商店街（代表者）,販売量の動き,・東日本大震災後の支援効果で商店街は全体的に好況さがうかがえ、店によっては宝飾など高額品の動きが活発である。
,,○,百貨店（総務担当）,販売量の動き,・初売り商戦の動きが前年と比べ好調となっている。
,,○,百貨店（営業担当）,販売量の動き,・初売り２日間は売上、来客数共に前年比２けたの増加で、その後のクリアランス商戦も前年比２けた増と好調である。基幹アイテムはブーツを中心に売上を大きく伸ばしている。防寒アイテムも紳士、婦人共にセーターが売れている。気温が低くなった後半も客足は衰えていない。
,,○,百貨店（売場担当）,お客様の様子,・初商から好スタートを切り、その後も好天に恵まれたため、来客数が極端に落ちることもなく順調に推移している。少し積雪があると、ひざ丈のダウンコートなど防寒衣料を探す客が多く見受けられ、在庫があるブランドは売上に直結している。降雪で天候が荒れた月末の数日は前年割れしたが、１か月を通してみると、セールの成功がけん引し、前年比をクリアしている。
,,○,コンビニ（経営者）,単価の動き,・周辺の工事関係が一段落した影響か、来客数が次第に減っている。また、年賀状の売行きがオープン以来最低となっている。しかしながら、売上は前年比112％と好調を維持しており、買上点数も12月から３点台を維持し、堅調に推移している。
,,○,衣料品専門店（店長）,お客様の様子,・春物商材のインナー、ボトム需要がある。加えて、例年とは異なり、気温の低下によって下旬に入っても冬物商材のニーズが下がっておらず、売上を確保できている。
,,○,家電量販店（店長）,来客数の動き,・来客数の増加が続いている。消費行動も活発化してきている。
,,○,乗用車販売店（経営者）,お客様の様子,・実施が見込まれているエコカー補助金制度の復活と新型エコカー発売の相乗効果で客の購買意欲が刺激され、来客数も増えているため、店頭が活気付いている。販売ベースでは、前年比50％増であり、２年前をも上回る勢いで推移している。
,,○,乗用車販売店（経営者）,販売量の動き,・自動車の供給制約が解消されてきたことで納車も進み、受注も順調に推移している。
,,○,乗用車販売店（経営者）,販売量の動き,・新型の軽自動車とハイブリッド車を中心に、初売りから受注が好調である。
,,○,乗用車販売店（経営者）,それ以外,・初売りでの新車販売が好調である。
,,○,乗用車販売店（経営者）,販売量の動き,・新型ハイブリット車が好調に推移している。例年、販売が伸びる季節ではあるが今年は更に好調で、前年比132％の伸長である。
,,○,住関連専門店（経営者）,来客数の動き,・必ずしも販売に結び付いているわけではないが、仏壇を求めて来店する客が多くなっている。
,,○,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・寒波の到来に加え、復興のための工事が順調に動いていることもあり、販売量が増加している。
,,○,一般レストラン（経営者）,単価の動き,・来客数はそれほど増えていないが、客単価が若干上がってきている。
,,○,観光型ホテル（スタッフ）,来客数の動き,・東日本大震災の復興支援の方に来ていただいていることで来客数は増加している。また、週末も来客数の多い状況が続いている。しかしながら、単価は少し落ちている。
,,○,旅行代理店（従業員）,競争相手の様子,・販売量等が前月に続き伸びている。同業他社からも景気の良い話が聞こえてくる。
,,○,通信会社（営業担当）,販売量の動き,・沿岸部も東日本大震災から大分落ち着いてきており、精神的にも余裕が出てきて、購買意欲も高まっている。内陸部はもともと影響が少ないせいか、年が変わり、来客数が増えているようである。景気は上向いている。
,,○,通信会社（営業担当）,来客数の動き,・新商品が発売され、スマートフォンへの買換え需要が伸びている。
,,○,設計事務所（経営者）,お客様の様子,・東日本大震災関連の仕事が増えたことで、住宅の建て替え工事も含め、図面の依頼が増えてきている。
,,□,商店街（代表者）,販売量の動き,・初売り商戦は物販、飲食共におしなべて好調であった。しかしながら、その後は寒波のせいか、復興景気の息切れのせいか低調が続いており、全体的には前年比プラスマイナスゼロといったところである。
,,□,商店街（代表者）,来客数の動き,・東日本大震災の復興景気といわれているが格差がある。
,,□,一般小売店［医薬品］（経営者）,来客数の動き,・三が日が過ぎたころから寒さがひどくなり来客数は減少しているが、販売努力により客単価が上がっているため、売上は３か月前とほとんど変わらない。
,,□,一般小売店［医薬品］（経営者）,来客数の動き,・販売量は前年比約10％増となっている。しかしながら、来客数はそう良いわけではないので、全体的にみると３か月前と変わらない。
,,□,一般小売店［カメラ］（店長）,来客数の動き,・大雪のため来客数は減少傾向にあるものの、高額品の動きが好調で、売上は横ばいで推移している。
,,□,百貨店（売場主任）,来客数の動き,・前年と比べ雪が少ない分、客足がスムーズなことから、来客数にむらがなく、売上も順調に推移している。また、寒さが厳しいことから、クリアランスでの冬物の動きも良く、コートなどの重衣料やウォームビズ関連商材も依然として動きが見られる。
,,□,百貨店（企画担当）,販売量の動き,・初売りは過去３番目の好成績を残すことができ、その後の数字も順調に伸びていた。ただし、寒さと重なってきたこともあるが、このところ一時の勢いに陰りが見え始めており、客の買上総点数が落ちてきたことが気掛かりである。
,,□,百貨店（経営者）,お客様の様子,・寒波、降雪の影響もあり、３か月前と同様に来客数の減少が続いている。季節商材の処分セールにおいても、購買意欲の高まりはうかがえない。
,,□,百貨店（経営者）,来客数の動き,・降雪や厳冬の影響もあり、予約品受取の来店延期の連絡等が多くなっている。遠方顧客や路面が凍結する夕方以降の来客数が減少している。
,,□,スーパー（経営者）,来客数の動き,・年末年始は天候に恵まれて前年並みとなった。野菜の価格が高値に入ったこともあり、足元も前年並みである。
,,□,スーパー（店長）,販売量の動き,・売上は好調に推移している。スーパーマーケットはここ数か月、家庭内の絆の強化による内食傾向に助けられ、来客数、買上点数共に増加傾向にある。特にハレの日やイベント時にはその傾向が顕著になっている。
,,□,コンビニ（経営者）,単価の動き,・これまで400円台のたばこを購入していた客が200円台の商品に切替えている様子が見受けられる。
,,□,コンビニ（エリア担当）,お客様の様子,・たばこの値上げによる販売額の増加は３か月前と変わらず続いており、全体の売上を下支えしている。
,,□,衣料品専門店（経営者）,単価の動き,・冬のセールに入りコートなど防寒衣料が売れているため単価は上がってきているが、来客数が若干下がっているため、売上は横ばいである。
,,□,衣料品専門店（経営者）,単価の動き,・入札等の単価が極端に低く、原価割れでないと太刀打ちできない状況が続き、地元中小企業は大変である。商品の適正価格は無いに等しい。
,,□,衣料品専門店（店長）,単価の動き,・来客数は増加しているが、１品単価が低下してきている。
,,□,衣料品専門店（総務担当）,販売量の動き,・季節商材の売上が前年並みに戻ってきているほか、買上点数もわずかながら上がっている。
,,□,家電量販店（店長）,販売量の動き,・来客数、販売数量共に伸びず、景気は低迷している。
,,□,家電量販店（店長）,販売量の動き,・やや落ち着いてきているものの、引き続き復興需要がみられる。地元客に加え、被災地から避難している人が暖房器具を買い求めている。
,,□,住関連専門店（経営者）,販売量の動き,・来客数の減少傾向が続いているなか、大雪の影響で来客が極端に少ない日が増えている。
,,□,その他専門店［パソコン］（経営者）,競争相手の様子,・発注したくても東日本大震災の復興に関わる業者が値をつり上げているらしく、客への金額提示と請け負う側のバランスが崩れてきているため、良い形でお金が回っていない。
,,□,その他専門店［酒］（経営者）,販売量の動き,・年末年始は飲食店も多少はにぎわい、動きも良かったが長続きせず、三が日を過ぎると一気に通常の動きに戻ったため、全体的には３か月前とさほど変わらない。
,,□,その他専門店［酒］（営業担当）,来客数の動き,・年末年始の飲食の会合がかなり減っており、来客数も少ない。特に少人数グループの客が減っている。地元以外で仕事をする人が多くなっているようで、平日、週末共に出歩く人も少ない。
,,□,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・ガソリン関係は変わりないが、軽油は東日本大震災の影響で多少伸びている。
,,□,一般レストラン（経営者）,来客数の動き,・まずまず良い状態を維持している。
,,□,観光型ホテル（経営者）,来客数の動き,・３か月前も前年比20％強の入込増であったが、今月も同約15％増となっている。これは、例年の新年会に加え、復興関連の企業による利用が上積みされたことによる。また、芸子の入る率も高くなっており、特に三が日と週末は盛況である。
,,□,観光型旅館（スタッフ）,販売量の動き,・予約数に加え、空室状況などの問い合わせも増えていない。予約は直前の傾向が強くなっており、ぎりぎりまで数字が読みにくい状況にある。
,,□,都市型ホテル（経営者）,販売量の動き,・３か月前と変わらず、復興特需が続いている。今月は曜日の並びが良くなかったが、宴会、宿泊、料飲施設共に前年を上回っている。
,,□,都市型ホテル（スタッフ）,お客様の様子,・レストランは、個人やグループ客を中心に低単価の新年会プランの利用が活発だが、企業等の宴会場を利用した新年会は激減している。
,,□,都市型ホテル（スタッフ）,来客数の動き,・法人宴会部門の件数と売上が引き続き前年を上回り、来月の先行予約状況も順調に推移している。また、宿泊とレストランの売上も前年を上回る状況が続いている。
,,□,タクシー運転手,販売量の動き,・乗客が途切れることがなく、乗せる回数も増えており、やや良いといえる状況が続いている。
,,□,通信会社（営業担当）,お客様の様子,・スマートフォン、タブレット端末の導入が加速している。
,,□,通信会社（営業担当）,お客様の様子,・景気が上向く材料も下向く材料も見当たらない。
,,□,通信会社（営業担当）,お客様の様子,・顧客の設備投資意欲に改善がみられない。
,,□,通信会社（営業担当）,販売量の動き,・注文、受注量が極端に減少している。
,,□,通信会社（営業担当）,販売量の動き,・販売量はここ２、３か月横ばいである。
,,□,通信会社（営業担当）,お客様の様子,・上旬までは客の購買意欲も上向きであったが、後半は豪雪の影響もあり、一旦小休止といった状況で、例年と比べてもあまり変化が無い。その結果、３か月前と比べてもあまり変わらない。
,,□,観光名所（職員）,販売量の動き,・入込状況はここ数か月、前年比で10％強のマイナスが続いている。ここにきて、若干買い控えがあるようで、単価が下がっている。３か月前と変わりないようではあるが、少しずつ下向きの傾向になりつつあるような感もある。
,,□,遊園地（経営者）,来客数の動き,・１月の営業期間は９日間のみで、寒波に見舞われた。前年と比べ来客数は減少しているが、売上はわずかに上回っている。
,,□,美容室（経営者）,単価の動き,・単価は前年比８～９割の状態が続いている。
,,□,美容室（経営者）,来客数の動き,・寒い時期であり、外に出る機会も少なく、来客数は減る一方である。
,,□,その他サービス［自動車整備業］（経営者）,販売量の動き,・年明けからの来客数と売上は低調である。
,,□,住宅販売会社（経営者）,お客様の様子,・顧客が新築住宅の相談に来るが、予算で中古住宅に変わるケースも増えており、仲介手数料とリフォーム工事費を合わせた１件あたりの客単価は下がっている。
,,▲,商店街（代表者）,来客数の動き,・数十年ぶりの大雪が12月から続いており、毎日雪かきに追われ、街のなかに買物にゆっくり出てくるという気分にはなれない。そのため、日用品や食料品は通信販売やインターネットでの購入であるとか、家にいながらにして買物をしているような状況である。
,,▲,商店街（代表者）,お客様の様子,・初売りは福袋などを目当てにした来店客が例年より少なかった。当地域は寒さが厳しい割に積雪は少なく、除雪用具やブーツ、防寒衣料の動きが鈍くなっている。
,,▲,一般小売店［雑貨］（経営者）,来客数の動き,・年末年始もそれほど盛り上がらず、売上もそれほどではなかった。10日を過ぎてからは徐々に消費を抑える動きが見られるようになってきている。
,,▲,一般小売店［スポーツ用品］（経営者）,来客数の動き,・バーゲンをして前年を何とか上回ったが、通常販売だけでは前年を上回ることはかなり厳しい。
,,▲,スーパー（経営者）,販売量の動き,・９、10月ごろまでは前年比10％台であった販売量の伸び率が、現在は１～２％まで下がっている。
,,▲,スーパー（経営者）,単価の動き,・前年比の伸び率が鈍化しており、前月の推移よりも３％ほど低下している。平均単価は農産物の高騰があるものの、前年度上期のように前年割れとなっている。買上点数の伸び率も若干下がり、買い控えの傾向がうかがえる。建築、土木関係とその近隣の飲食店やコンビニのみが好景気で、ほかに波及していない。製造業からも悪い話ばかりで、良い話が聞こえてこない。やや悪くなってきた様子である。
,,▲,スーパー（店長）,販売量の動き,・何年かぶりの厳しい冬で、家庭における灯油の消費量も増えている。切り詰められるところを切り詰めていることが客の様子から見て取れる。
,,▲,スーパー（店長）,来客数の動き,・年末年始と出費がかさむためか、正月明けから、客の倹約ムードは強く、来客数の伸び率もやや低くなる傾向にある。来店回数が減っているようである。
,,▲,スーパー（営業担当）,販売量の動き,・正月明けということもあり、消費者の財布のひもが固くなっていて、買上点数も伸びていない。
,,▲,コンビニ（経営者）,お客様の様子,・来客数は今月に入り、３か月前の前年比104％から98％へと前年割れしている。店の周辺の復興需要も一段落している。住民の買い方にも変化が起きつつあり、以前のように菓子や飲料で買物かごを一杯にする光景は少なくなっている。
,,▲,コンビニ（経営者）,単価の動き,・来客数は前年比100％以上で推移しているものの、客単価の伸びが鈍化してきている。
,,▲,コンビニ（エリア担当）,来客数の動き,・来客数、客単価共に前年より高い水準であるが伸びは鈍化しており、少しずつ悪くなってきている。店によってばらつきはあるが、ブルーカラーの来店が若干減ってきている印象がある。
,,▲,コンビニ（エリア担当）,来客数の動き,・来客数の伸張が鈍化している。東日本大震災の影響でプラスに転じているが、ピーク時の11月よりマイナス６ポイントと低調である。
,,▲,乗用車販売店（従業員）,販売量の動き,・大雪により、販売量が伸び悩んでいる。
,,▲,住関連専門店（経営者）,単価の動き,・来客数は前年とさほど変わらないが、先行きが不透明なこともあり、単価は下がっている。
,,▲,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・相次ぐ値上げに客も社員もとまどいがある。継続して納品する場合などはいちいち価格を調べ、値上げの場合は連絡をしてという煩雑な手間がかかる。続けざまの値上げに双方ともうんざりしている。
,,▲,一般レストラン（経営者）,来客数の動き,・一部の飲食店では客が戻ってきているという話も聞くが、レストランとなると、まだぜいたく感があるようで、そこまで客は戻っていない。
,,▲,一般レストラン（経営者）,お客様の様子,・年末から年始にかけての集まり事で、いろいろな客層の来店があったが、フリー客の来店は思ったほどではないため、経済状況はやや厳しい傾向にあることがうかがえる。その根底にあるのは、不安定な政治と財政の先行き不透明感だという話を客からよく耳にする。
,,▲,都市型ホテル（スタッフ）,販売量の動き,・東日本大震災以降の好景気で12月半ばくらいまでは回復を実感できたが、年末年始以降、当館への来客も新幹線で当地を訪れる客も、トーンダウン気味になってきている。
,,▲,都市型ホテル（スタッフ）,来客数の動き,・当社は、宴会、レストラン、宿泊、デパート地下の総菜店などいろいろな部門で営業を展開しているが、総菜店を除いて来客数及び客単価の減少が続いている。特に主力の宴会は動きが大変鈍く、新年会も厳しい結果となっている。
,,▲,タクシー運転手,単価の動き,・乗り控えがますます増えてきている。また、料金を負けてくれと言う客も増えている。
,,▲,タクシー運転手,来客数の動き,・期待した新年会客は非常に少なくなっている。客の話から、身近に亡くなった人や被災した人がいるため、新年会を控えている人が多い様子がうかがえる。
,,▲,競艇場（職員）,販売量の動き,・東日本大震災特需による景気上向き感があったものの、前年の暮れ前後から販売額の伸びが鈍化してきている。
,,×,一般小売店［医薬品］（経営者）,販売量の動き,・売上は３か月前と比べ２割ほど落ちている。前年の３月も含め、東日本大震災以来最低水準となる見込みである。
,,×,一般小売店［寝具］（経営者）,販売量の動き,・例年この時期は販売量が落ち込む。寒さは厳しいが、暖房器具の追加購入や買換え需要もない。
