,,□,金融業（企画担当）,それ以外,・設備資金は低調であるが、300万円程度の運転資金の需要は堅調である。建設業界では新規物件が乏しいなか、リフォーム・メンテナンス工事で売上を確保している。
,,□,その他サービス業［建設機械リース］（支店長）,受注量や販売量の動き,・依然として、企業の設備投資の商材が少ない。
,,□,その他企業［コンベンション担当］（従業員）,受注価格や販売価格の動き,・宴会部門について忘年会受注時期になっているが、予算単価が前年より低い傾向にある。同業他社の料金設定も、前年より安い商品を追加していると思われる。
,,▲,＊,＊,＊
,,×,＊,＊,＊
"雇用
関連

(北海道)",,◎,－,－,－
,,○,人材派遣会社（社員）,求人数の動き,・長期求人の募集が、若干ではあるが増加してきている。
,,○,求人情報誌製作会社（編集者）,求人数の動き,・季節的要因もあるが、３か月前と比べて求人広告件数が数％増加している。
,,□,職業安定所（職員）,求人数の動き,・新規求職申込件数は前年と変化がないものの、新規求人数が前年より下回っており、全体としては変わらない。
,,□,職業安定所（職員）,求人数の動き,・管内の有効求人倍率は0.38倍で、前年と比べてやや上昇したが、相変わらず低い数値で推移している。
,,□,職業安定所（職員）,採用者数の動き,・求人数は若干増加する傾向にあるが、就職者数は前年よりも若干減少しており、全体としては変わらない。
,,▲,求人情報誌製作会社（編集者）,求人数の動き,・病院介護系の仕事、あるいは業務請負業の仕事が著しく増加しているが、逆に、建設業の求人の減少は止まらない。全体としても、前年と比べて若干マイナスになっている。
,,▲,新聞社［求人広告］（担当者）,周辺企業の様子,・経済指標はやや上向きとあるが、流通関係の求人は冷夏の影響を受け、消極的である。
,,×,＊,＊,＊
,,,,,
　２．東北（地域別調査機関：（財）東北開発研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,－,－,－
,,○,一般小売店［カメラ］（店長）,単価の動き,・今月は、デジタルカメラの新製品の発売があり、それに伴う高額商品の販売で数字を伸ばしている。
,,○,コンビニ（エリア担当）,お客様の様子,・高価格なおにぎりや通常の1.5倍するようなミネラルウォーターでも、付加価値が価格に見合っていれば売れるようになってきている。特に水は健康に気を使う人が増えているためか、値段に関係無く購入する人が増えている。
,,○,衣料品専門店（経営者）,来客数の動き,・ファッション業界はどうしても天候に左右される。８月に秋物商材を品ぞろえしたが、今月10日ごろまで残暑が厳しく、それが過ぎてからやっと秋物が動き出している。しかしこの動きは期待ができる。
,,○,衣料品専門店（店長）,来客数の動き,・今までの来客数減、商品単価アップの傾向から、商品単価アップを維持しながら来客数が増加するという傾向に変化してきている。消費者のタンス在庫に無い商品をどれだけ提供できるかが鍵となる。
,,○,乗用車販売店（経営者）,来客数の動き,"・輸入車販売では、決算月で気合が入ったことや、1.9％や0.9％の低金利策に季節的な要因も加わり、今年最高の受注と登録台数になっているが、価格帯は1,785～2,810千円の受注である。"
,,○,乗用車販売店（経営者）,来客数の動き,・フルモデルチェンジする軽自動車の受注が好調であり、相乗効果で他の車種の売行きも好調である。
,,○,乗用車販売店（従業員）,販売量の動き,・単価は低下しているが、販売量は去年よりも30％増加し上向きになっている。
,,○,その他専門店［酒］（経営者）,販売量の動き,・今月に入り、冷夏の反動か、気温が急上昇し、清涼飲料やビールなどの売上が良くなってきている。既存店の売上全体では前年比105％である。
,,○,その他専門店［靴］（経営者）,販売量の動き,・決算セールでの割引商品しか売れていない。
,,○,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・10月１日の衣替えに向け、月後半から注文が増えており、不景気な中ではあるが季節商材は多少動いている。まだ楽観はできないが、前年と比べてもやや良くなっているような感じがする。
,,□,一般小売店［医薬品］（経営者）,お客様の様子,・８月までは冷夏であったが、そのまま秋になると思っていたら、９月に入り急に残暑が厳しくなったりして、体調を崩す客も増えている。
,,□,百貨店（企画担当）,販売量の動き,・リニューアル効果が出ている。高額なファッション商品の動きは良いものの、あと１か月続くかどうかを見てみなければ、景気判断はしかねる。
,,□,百貨店（企画担当）,来客数の動き,・店舗で年数回実施する動員企画があまり好調ではなく、特に秋物衣料の伸長が悪い。
,,□,百貨店（広報担当）,お客様の様子,・低単価アイテムのセールや食品中心の催事は好調であるが、残暑のため、秋物の定価品の出足が芳しくない。しかし、催事の波及効果で入店客数が伸び、売上も前年並みを達成できている。
,,□,百貨店（経営者）,お客様の様子,"・８月後半は涼しく、秋物衣料品特にレディスが好調であったが、今月は残暑で、衣料品が厳しい。
・前年９月にレディス中心に改装しミセス等の顧客化が進んだものの、天候不順で苦戦している。"
,,□,百貨店（売場担当）,販売量の動き,・秋物では価格帯を広く品ぞろえしており、高価格帯商品は比較的動くが、低価格品はよく検討してから購入している。長持ちする商品には投資するという傾向である。
,,□,百貨店（販促担当）,お客様の様子,・改装効果で来客数は増加しているが、いつも好調な特選品などの動きが不調で、客単価の低下が懸念される。
,,□,スーパー（経営者）,販売量の動き,・株価の１万円台回復や、有効求人倍率の若干の回復など、マクロの指標では景気が多少良い方向に向かう条件が整いつつあるが、現実的な販売量の動きや単価の動き、客の動向などに変化はない。
,,□,スーパー（店長）,単価の動き,・既存店では、来客数及び買上点数は前年比100％であるが、１品単価が98％と前年割れになっている。
,,□,スーパー（店長）,お客様の様子,・目玉商品はよく売れるが、必要以上なものは買わない傾向にあり、購買が今以上増えるとは考えにくい。
,,□,スーパー（総務担当）,単価の動き,"・サンマや生イカなどの生鮮鮮魚が豊漁で、平均単価が前年より10.6％も低下している。生鮮全体でも1.8％低下で、あまり良い傾向ではない。
・加工食品では、平均単価は全体として若干持ち直しており、前年より３％伸びているが、住居関連品が2.1％低下で、スーパー全体としてはちょうど前年比100％となっている。
・推移状態を見ると、非食品の価格下落が続いており、この傾向は当分続く。"
,,□,コンビニ（エリア担当）,販売量の動き,・３か月前と比べ売上の前年比自体は戻しつつあるが、３か月前の悪天候と現在の平年並みの天候を考慮すると、見掛け上は回復しているようだが、実態は違う。
,,□,コンビニ（店長）,来客数の動き,・スーパーの深夜営業や百円ショップなどの業態に押され、なかなか来客数が戻らない状況になっている。
,,□,衣料品専門店（経営者）,来客数の動き,・天候不順のためか、来客数が多い日や極端に少ない日など、安定した来客状況ではなく、また長続きしない。３か月前と変わらず悪い状況である。
,,□,衣料品専門店（店長）,来客数の動き,・今月は、秋物が比較的順調に推移していたが、途中の残暑でアダルト客層の来店が出遅れ、その分で差し引きゼロになっている。
,,□,その他専門店［呉服］（経営者）,販売量の動き,・毎年恒例の売り出しを実施しているが売上は前年より若干少ない。しかし、売上低迷状態に馴れてきたので、来客があるだけ嬉しい。
,,□,その他専門店［家電］（経営者）,お客様の様子,・客の大半は、全くと言っていいほど衝動買いが無い。相変わらず壊れるまで使い、買換えまでのサイクルが延びている。気に入ったものは欲しいものがあっても、まだ使えれば購入には至らない。
,,□,その他専門店［酒］（営業担当）,お客様の様子,・９月は業界としては小康状態であり、それほど大きい動きはないが、これから先の見通しが悪く、守勢に入っている。
,,□,高級レストラン（支配人）,販売量の動き,"・宿泊は、ビジネス客及びコンベンション関係で増加したものの、客単価は低下しており、売上は前年をやや上回る程度である。
・宴会は、ハウスウェディングの相次ぐ進出で婚礼は苦戦しているが、法人関係宴会の増加で前年をやや下回る程度で済んでいる。
・レストランは、カジュアルレストランの洋食系は好調であるが、中華系レストランが苦戦し、前年並み確保が精一杯である。またレストランウェディングは好調に推移しているが、全体としては変わらない。"
,,□,観光型旅館（経営者）,来客数の動き,・ようやく、去年並みの数字に近づいており、単価もまずまずのところに来ている。ただし無理をするとすぐに単価が低下し、利益を削るという悪循環に陥る。
,,□,都市型ホテル（スタッフ）,競争相手の様子,・市内の老舗ホテルが８月末に倒産し、大きな波紋を広げている。宴会利用客などが他のホテルに散らばり、当社への問い合わせも増えて、にぎわってはいるが、景気が良くなったからではない。
,,□,都市型ホテル（スタッフ）,来客数の動き,"・ごく一部の店舗では、企画商品のヒットにより前年比で増加しているところもあるが、総じて減少傾向は変わっていない。
・当市は新規ホテルの参入により、地場の主要ホテルは軒並み売上が前年比２けたマイナスを余儀なくされている。
・ニーズにこたえる商品の提供と、客の視点に立ったコンセプトによる対応しかない。"
,,□,テーマパーク（職員）,単価の動き,・客単価は前月同様１人当たり230円のマイナスである。
,,□,遊園地（経営者）,来客数の動き,・台風や秋の長雨がさほどみられず、まずまずの天候となっている。８月分のばん回にはほど遠いが、前年実績よりは若干上回りそうである。団体客は前年並みで推移している。
,,□,住宅販売会社（経営者）,販売量の動き,・現在の有利な住宅ローン減税を受けるための駆け込みが続いている。当社に限らず他社も同様の駆け込みが続いているが、それもここまでのような気がしている。
,,▲,商店街（代表者）,販売量の動き,・天候のせいばかりでなく、９月は本当に物販、飲食、サービスなどで低調感が強く、押しなべて良くないというのが商店街の印象である。
,,▲,商店街（代表者）,お客様の様子,"・冷たい夏に終わったことが、商売上悪い。
・当市の場合、巨大ショッピングセンター出店の影響もあり、地元中心商店街が苦労している。
・日常生活の買物も慎ましく、納豆の売上が良く、夜の飲食店では焼き鳥の売上が伸びている。"
,,▲,百貨店（売場主任）,販売量の動き,"・今月中旬に全館リニューアルオープンをしたが、入店客数は増えているものの売上は厳しいままである。
・大型ショッピングセンターオープンの時に減少した入店客数は戻っているが、ウィンドウショッピングの客ばかりである。"
,,▲,スーパー（店長）,競争相手の様子,・当店では、24時間営業を開始して以来好調に推移してきたが、先々週に自社ではあるが２km圏内に競合店が出店し、その影響で売上が低迷している。
,,▲,スーパー（店長）,来客数の動き,・店舗の幹線道路アクセスが、都市計画により飛躍的に良くなったものの、商圏外への流出も促したため、来客数が減少している。
,,▲,スーパー（企画担当）,単価の動き,・当市に出店している競合の影響が大きく、来客数は様々な企画で前年実績を維持しているが、買上単価が６％以上低下し、売上を直撃している。
,,▲,乗用車販売店（経営者）,販売量の動き,"・新型車が発売され、来場者数は多く、受注はまずまずの立ち上がりを見せているが、新型車といえども商談が長引き、既存商品の動きがさっぱりである。
・サービス入庫は前年実績超で動いている。"
,,▲,一般レストラン（経営者）,来客数の動き,・７月上旬から、商品単価をやや高目に設定して提供しているが、既存店の来客数が前年実績を下回っており、売上が予測より伸び悩んでいる。
,,▲,その他飲食［そば］（経営者）,来客数の動き,・周辺のオフィスビルに入居している会社では、今年に入ってから次々と完全週休二日制となり、土曜日は日曜日のような静けさで、土曜日の売上は月を追うごとに減少し、このままでは土曜日の営業自体を検討する必要が出てくる。
,,▲,都市型ホテル（経営者）,販売量の動き,・東北大会や全国大会など、組合等の大口受注はあるものの、頼みの個人客が伸びず、特に地元企業先の元気が回復しておらず、婚礼なども含め、実績はマイナスである。
,,×,百貨店（売場主任）,販売量の動き,・当地区では、８月の大型ショッピングセンターオープンに続き、今月は競合店のリニューアルなど、市場環境が激化しており、さらに、残暑により婦人衣料の秋物が不振である。
,,×,スーパー（経営者）,販売量の動き,･販売量と来客数の減少、それに伴う買上率、買上個数の減少が今年に入ってから続いている。その背景には競争の激化ということもある。
,,×,スーパー（店長）,競争相手の様子,・７、８月と競合店が相次いで出店しており、その影響が出たままの状態である。
,,×,観光型ホテル（経営者）,来客数の動き,"・６月まで上向きであった入込も、７月の宮城北部地震により2,000名以上のキャンセルが発生。その後の余震の影響で予約客の回復も少なく、前年比10％以上の減少。さらに、料金においては入込数を補うために客任せで、売上は15％以上の低下である。
・当県の稲の不作で、農業関連の農機具や共済関連の客が皆無である。"
,,×,観光型旅館（経営者）,来客数の動き,・８、９月は前年比で30％以上の売上減少である。７月がそれほど落ち込んでいないところを見ると、冷夏や地震の影響が大きいと考えられる。平日はほとんど客がおらず、連休や週末にだけ集客があるというパターンが続いている。
"企業
動向
関連

(東北)",,◎,－,－,－
,,○,木材木製品製造業（経営者）,受注価格や販売価格の動き,・住宅部材の売上が順調であり、収益性もまずまずの状態である。
,,○,広告代理店（従業員）,取引先の様子,・宮城県北部連続地震などによる、災害対策パンフや災害時対応マニュアルなどといった印刷物の引き合いが出てきており、一時的ではがあるが若干良くなっている。
,,○,その他企業［管理業］（従業員）,それ以外,・前年から社内に出されていた非常事態が解除となり、社内の備品や事務用品、消耗品などが、ある程度自由に使っていいようになっている。
,,□,食料品製造業（経営者）,受注量や販売量の動き,・東京市場への出荷は好調で、県内向けは不調という状況に変わりはない。
,,□,食料品製造業（経営者）,受注量や販売量の動き,・蒲鉾業界はいよいよ繁忙期に入ったものの、９月中は残暑が厳しく、特におでん関連商品の動きが悪く、出鼻をくじかれた状況である。
,,□,食料品製造業（総務担当）,受注価格や販売価格の動き,・廉価商品の動きはそこそこあり、売上は確保できそうであるが、利益的には厳しい状態である。
,,□,出版・印刷・同関連産業（経営者）,受注量や販売量の動き,・今月に関して言えば、記念誌の受注があり、予定どおりの売上になっているが、それを除くと非常に悪い状態である。
,,□,電気機械器具製造業（企画担当）,受注量や販売量の動き,・自社の生産品目別に良い悪いが二極化しているが、平均的には変わらない。
,,□,建設業（経営者）,受注量や販売量の動き,・上期に、今までにない大型で長期的な物件の受注が２件あり、当社としては喜ばしい状況であるが、業界全体では依然として低調に推移している。
,,□,新聞販売店［広告］（店主）,受注量や販売量の動き,・チラシが安定して入る一方で、新聞を複数購読していた業者で、紙数を減らすところが出ている。
,,□,その他企業［企画業］（経営者）,取引先の様子,・取引先では受注が横ばいの住宅会社が多く、雇用を控えるか若しくは縮小の傾向がみられる。
,,▲,繊維工業（総務担当）,取引先の様子,・秋冬物生産の最盛期で繁忙期ではあるが、取引先のリスク回避のため追加発注が少なく、生産体制の縮小の動きが出てきている。
,,▲,一般機械器具製造業（経理担当）,それ以外,・為替相場の急激な円高により、社内レートを上回る水準まで円高が進んでいる。したがって、このままの状態が続けば、輸出環境がかなり悪化し、収益にも大きな影響が出る。
,,▲,電気機械器具製造業（経営者）,取引先の様子,・従来は客先からのフォーキャストで生産体制を取ってきたが、前月から急変し、注文書が出ていないものは検収不可能となっている。注文書発行後では、手配の部材が間に合わず、そのため在庫が急増している。
,,×,農林水産業（従業者）,受注量や販売量の動き,・冷夏、長雨のため、晩生の桃の収穫量も半減である。注文数も例年の８割程度である。
,,×,コピーサービス業（経営者）,受注量や販売量の動き,・受注の絶対額が少なくなっており、それに伴い競争が激しく、単価も低下しているのが現状である。
"雇用
関連

(東北)",,◎,人材派遣会社（社員）,求人数の動き,"・毎年９月からの求人の動きが多く、今年も同様の傾向である。
・正社員の募集が少ないため、派遣での就業を希望する人が多く、企業側の受け入れも良い。
・専門職の派遣への切替えも多く検討されており、求人の動きは多い。"
,,○,人材派遣会社（社員）,雇用形態の様子,・下期に向けた派遣の集約、アウトソーシング、行政機関からの外注などが続き、受注が増えており、２～３か月前よりは若干良くなっているし、先行きにもつながる。
,,○,人材派遣会社（社員）,周辺企業の様子,・通信業界を中心に、幅広い職種で派遣依頼が増え、先々の見通しも明るい話題が多い。
,,○,職業安定所（職員）,求職者数の動き,・新規求職者が、前年同月比で10か月連続の減少となっている一方で、求人は増加し、就職件数も増加している。
,,□,人材派遣会社（社員）,雇用形態の様子,"・派遣よりも、表面的な支払額が少なくて済むパートやアルバイトなどの雇用形態に人材の募集が流れている。
・派遣のオーダー数は変わらず、その一方でパートやアルバイトの募集が増えている。こうした求人への応募が少なければ派遣に移行するのに、もったいないような人材でも、750～800円の仕事に応募するため、賃金も上がらない状態が続いている。"
,,□,新聞社［求人広告］（担当者）,求人数の動き,・求人数の増減が月によって差があり、前月はやや回復傾向にあったが、今月は落ち込み状態である。しかし、３か月前とは変わりない状態である。
,,□,職業安定所（職員）,求人数の動き,・求職者数は減少傾向にあるが、求人数はほとんどの産業において伸びがなく、低迷状態が続いている。
,,□,職業安定所（職員）,周辺企業の様子,"・求人倍率は高いが、雇用の不安定な請負求人が多いため、就職が伸びない。
・繊維関係を中心に企業整理が多く発生している。"
,,□,職業安定所（職員）,求人数の動き,・新規求人数は前年同月比で増加を続けているものの、請負や派遣関連の求人及びパートや臨時といった非正規型の求人が、依然として多い。
,,▲,アウトソーシング企業（社員）,それ以外,・これまで委託を出していたところが、自前で行うようになってきている。
,,×,－,－,－
,,,,,
　３．北関東（地域別調査機関：（財）日本経済研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北関東)",,◎,百貨店（売場主任）,それ以外,・各コーナー、各ブランドで今年の傾向等を打ち出した企画を開催し、ダイレクトメールを出して来店を促している。
,,○,百貨店（店長）,販売量の動き,・９月の売上は前年比110％と好調である。
,,○,コンビニ（経営者）,販売量の動き,・残暑のためにまとめ買いが目立ち、前年比105％とやや良くなっている。
,,○,家電量販店（店長）,お客様の様子,・高額商品の液晶テレビ、プラズマテレビ等が売れ始めてきている。
,,○,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・秋冬を迎えるに当たり、暖房用燃料等の販売量が徐々に増加してきているので、やや良くなっている。
,,○,通信会社（社員）,販売量の動き,・新規加入数に大幅な伸びはないが、９月の月間目標は達成する。エリア拡大、新機種発売により、第三世代携帯電話の加入者数が増加している。
,,○,遊園地（職員）,来客数の動き,・入場者数が前年同月比で１割以上増加している。食堂部門の大幅な単価上昇が、客単価の底上げに貢献している。
,,○,その他サービス［自動車整備業］（事務長）,来客数の動き,・最近、車検戻り年の兆候が若干見受けられる。
,,□,商店街（代表者）,単価の動き,・量販店と差別化するため、例年よりも品質、単価が一段高い秋物を選んで仕入れたものの、客は安価な商品に向かっている。
,,□,スーパー（経営者）,販売量の動き,・９月は８月同様、農作物及び海産物の販売量が減少している。特に農作物の減少が響いたことから、全体の売上が前年割れとなっている。
,,□,スーパー（店長）,お客様の様子,・８月から気温の変化が激しく、客は何を食べるか迷っている。急にうどんが売れたり、冷やし中華はないかと聞かれたり、非常にやりづらい状況である。
,,□,スーパー（販売担当）,販売量の動き,・この３か月の売上は良くも悪くもないが、夏場から９月にかけての天候不順で季節衣料の売行きは非常に悪く、販売数量も少ない。
,,□,コンビニ（経営者）,単価の動き,・９月は残暑が厳しく、前年に比べ、ドリンク、調理麺類が売れている。他はほとんど変わらない。
,,□,家電量販店（店長）,販売量の動き,・単価が高い商品と極端に低い商品が売れている。販売量は変わらないが、単価が若干上がっている。
,,□,乗用車販売店（販売担当）,販売量の動き,・とにかく毎月宣伝をしないと売れないので、自転車操業的に広告費を使って売っている状況である。この２～３か月の販売量は横ばいで、新車は全く売れない。
,,□,高級レストラン（店長）,販売量の動き,・９月前半は残暑が厳しく、客が外出を控える傾向が強かった。中旬からは予約も入り、客足は回復したものの、前年を下回っている。
,,□,観光型ホテル（スタッフ）,来客数の動き,・来客数は前年比１～２％増であるが、客単価が下がっており、実績は前年に届くか届かないかという金額である。宿泊単価はほぼ横ばいであるが、宿泊付き帯単価が下がっている。
,,□,都市型ホテル（スタッフ）,単価の動き,"・バブル期は7,000円程度であった宿泊単価が、現在は6,300円を維持するのがやっとである。"
,,□,旅行代理店（経営者）,単価の動き,・ＳＡＲＳ（新型肺炎）の問題も一段落し、秋の行楽シーズンが始まり、例年は単価が上がる時期だが、３か月前と比べて変わっていない。
,,□,旅行代理店（従業員）,単価の動き,・旅行業界も深刻なデフレで、宿泊料は下がる一方である。なおかつ、安い商品しか売れない。
,,□,タクシー運転手,お客様の様子,・地元の会社も経費節約でタクシーを使わなくなっている。
,,□,タクシー運転手,来客数の動き,・地域の全社が料金を競争前に戻し、実質値上げになって初めての１か月であるが、売上は増加していない。選挙の影響と１メーターの客がやや減少したことが原因である。
,,□,通信会社（営業主任）,お客様の様子,・電気通信系では、情報インフラの普及で爆発的にパソコンが売れ、通信事業者への新規加入があったが、現在は買換え需要が多く、伸び率は停滞している。
,,□,観光名所（職員）,お客様の様子,・厳しい残暑の日があったが、旅館、ホテル、レストラン関係は、期待したほどの売上はなく、例年を若干下回っている。
