,,○,百貨店（広報担当）,単価の動き,"・来客数は微減であるが、客単価、買上単価ともに２か月連続でわずかながらも前年を上回り、８月の売上高は前年を上回る見通しである。
・お中元商戦も全体で前年を上回っている。"
,,○,スーパー（店員）,来客数の動き,・来客数の減少が回復し、３か月前の水準になっている。前年比では６月の落ち込みが大きく、７月が99.7％、８月が100.9％である。
,,○,都市型ホテル（スタッフ）,お客様の様子,・ワールドゲームズの影響で、来客数が増加している。
,,○,住宅販売会社（経営者）,販売量の動き,・他社との競争が激しくなってきており、価格が低下傾向にあるものの受注量がやや良くなっている
,,□,百貨店（企画担当）,お客様の様子,・お中元ギフトが前年比２けたの伸びであり、水着や浴衣などの夏の季節商材もよく動いているが、客は必要ない商品については全く関心を示さない。
,,□,スーパー（店員）,単価の動き,・セールでは、良い品物であっても金額の高いものは売れず、単価が安ければ売れるという状況で、依然として客単価低下が続いている。
,,□,都市型ホテル（スタッフ）,来客数の動き,・来客数はレストランを中心に前年比で減少し、消費単価の下落傾向にも歯止めがかからない状況が続いている。
,,▲,商店街（代表者）,販売量の動き,・今月は天候不順で、夏物の売行きが不振である。
,,▲,一般小売店［カメラ］（店長）,来客数の動き,・地元でイベントが開催されたにもかかわらず、来客数が減少している。
,,▲,百貨店（売場主任）,単価の動き,"・お中元ギフト商戦では、食品が好調であったものの、石けんや洗剤ギフト商品は大苦戦であり、別会場に設けたセール品販売では、売上は良いが、単価が非常に低い水準である。
・普段の売場は、来客数の減少が著しい。"
,,▲,スーパー（経営者）,来客数の動き,・競争激化での来客数の減少もあるが、堅実な消費や節約などで、客の買物回数そのものも減少している。
,,▲,スーパー（店長）,来客数の動き,・今月に入り来客数が減少に転じ、売上が前年比でマイナスとなっている。
,,▲,スーパー（企画担当）,単価の動き,・依然として１品単価を下げる動きが活発で、特売比率が上昇している。競合各社も同様であり、売上が思ったほど伸びない。
,,▲,スーパー（総務担当）,来客数の動き,・３か月前と比べ来客数がおよそ５％強減少しており、平均単価も98.8％と1.2％低下している。
,,▲,衣料品専門店（店長）,来客数の動き,・比較的好調だったスラックスやビジネスシャツの売上が減少し、スーツや礼服などの重衣料の売上減少と重なり、来客数も減少している。
,,▲,家電量販店（店長）,お客様の様子,・客は２、３か所の店で価格比較をしてから来店しており、値引き要求をする客も多くなっている。
,,▲,乗用車販売店（営業担当）,販売量の動き,"・２か月前からの新型車を中心とした受注残を振替計上でき、販売高は前年並みを維持しているが、今月の新車受注は前年比で10％のマイナスである。
・サービス業務は順調に推移している。"
,,▲,住関連専門店（経営者）,お客様の様子,・例年８月は、客が秋物に興味を示し、購入しないながらも商品をよく見ていたが、今年はそのような動向もなく、来客数も減少している。
,,▲,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・店舗ごとにばらつきはあるが、全体的に新規の来客数が減少し、トラックなどへの販売量の減少が目立っている。
,,▲,その他専門店［ガソリンスタンド］（経理担当）,単価の動き,・販売量は前年比で同水準だが、利益幅が縮小しており、同業者のほとんどが赤字経営で、中小業者のなかには、店主の私財をつぎ込んで経営を維持している店も多い。
,,▲,高級レストラン（経営者）,来客数の動き,・おいしいものを食べることにお金を使う人が少し増えてきてはいるが、全体としての景気は悪い。
,,▲,都市型ホテル（経営者）,単価の動き,"・今年に入りずっと忙しかったが、客単価は前年を多少下回っている。
・期待していた七夕の売上も前年を下回っている。"
,,▲,旅行代理店（従業員）,単価の動き,・旅行相談では、少しでも単価の安いパック商品を確認してから話が始まっており、多少行ほどをずらしてでも、パック商品を利用する客が増えている。
,,▲,通信会社（社員）,単価の動き,・単価の安い契約に変更しても、通話量が増えるという動きは全くみられない状況である。
,,▲,通信会社（営業担当）,単価の動き,・単価というより割引が大きい会社を選択する動きが強まっている。
,,×,一般小売店［スポーツ用品］（総務担当）,単価の動き,・東北の太平洋岸では、ヤマセによる冷夏のため、水着、キャンプ用品などの売れ筋商品の売上が伸び悩んでいる。
,,×,スーパー（経営者）,単価の動き,・客単価は、平成８年を100とした場合、73～75で、まだまだ下落する。このため店舗の売上はどんどん悪化しており、盛岡市全体でも消費者物価が大幅に下落している。
,,×,住関連専門店（経営者）,単価の動き,・高額商品を主流に営業をしてきたが、最近は高額商品が売れず、単価が低下し、雑貨並みの販売を行っており、利益が上がらず四苦八苦である。
,,×,その他飲食［そば］（経営者）,来客数の動き,・当店の来客数の減少だけでなく、客の通る道が変わったのではないかと思われるほど人通りが少なく、車両通過台数も減少しており、オフィスビルの入居者も減少している。
,,×,タクシー運転手,来客数の動き,・タクシー利用客の動向のばらつきが大きくなり、金曜日がいつも良いわけでもなく、日曜日よりも月曜日の方が悪かったりしている。
,,×,タクシー運転手,販売量の動き,"・利用客の減少により収入が減少し、生活が成り立たないため退社する者が増加している。
・昼食はファミリーレストランを利用しているが、以前は満席で空席待ちの時間がかなり多かったが、最近は空席が多く待ち時間がない。"
,,×,通信会社（営業担当）,競争相手の様子,・ブロードバンド関連の料金値下げ競争が、もう限界まで達している。
,,×,住宅販売会社（従業員）,お客様の様子,"・チラシ広告に対する客のレスポンスがない。
・６月から来客数が激減し、現在も回復していない。
・自己資金を持つ客や年収の多い優良客が減少している。"
"企業
動向
関連

(東北)",,◎,－,－,－
,,○,＊,＊,＊
,,□,農林水産業（従業者）,受注価格や販売価格の動き,・農産物の店頭販売で、価格が安ければ客は来るが、高い商品は売れない。
,,□,その他企業［企画業］（従業員）,取引先の様子,・取引先の住宅会社の受注戸数が前年より大幅に減少している。また、建売部門でもローコスト商品を出しているのに、見学者すら来ないという状況である。
,,▲,食料品製造業（経営者）,受注量や販売量の動き,・８月は観光シーズンであるが、土産品店を含め軒並み売上が例年よりも減少している。
,,▲,食料品製造業（経営者）,受注価格や販売価格の動き,・秋冬商品の商談会もほぼ終了したが、各大手スーパーからの値切り要請が一段と厳しくなっており利益率がますます圧縮されている。
,,▲,木材木製品製造業（総務担当）,受注価格や販売価格の動き,・３か月前に比べて、製品原価が低下したものの、価格競争の激化により、販売価格の下落幅の方が大きく、売上が減少している。
,,▲,電気機械器具製造業（従業員）,受注量や販売量の動き,・受注が中休みしている状況で、見込みのあった案件も、まだ動いていない。
,,▲,電気機械器具製造業（企画担当）,受注価格や販売価格の動き,・最近の価格の決定状況が、今までの原価の積み上げ方式から市場価格によるものになってきている。
,,▲,建設業（従業員）,受注量や販売量の動き,・今期契約予定であった半導体工場の増設と、食品工場の新設が先送りとなっている。
,,▲,金融業（営業担当）,取引先の様子,・取引先の状況をみると、販売価格の低下を主因として非常に景況が悪化している。特に卸売業や小売業が厳しい。
,,▲,広告代理店（従業員）,受注価格や販売価格の動き,・異業種企業の参入により競争が激化し、受注価格が低下している。
,,▲,その他企業［管理業］（従業員）,受注価格や販売価格の動き,・工場ではラインの統廃合を進める計画があり、生産量が極端に低下したまま回復の兆しがみえない。
,,×,一般機械器具器具製造業（経理担当）,受注価格や販売価格の動き,"・携帯電話向けの部品のうち欧米向け機種が生産休止となり、それが長期化する可能性がある。
・ＯＡ機器などの民生分野では生産が海外にシフトし価格競争が激化している。"
,,×,電気機械器具製造業（経営者）,受注量や販売量の動き,・受注が激減している上、コストダウン要求が想像以上に厳しい。
,,×,輸送業（従業員）,受注量や販売量の動き,・航空貨物輸出量が前年比で50％近くの減少で、３か月前と比べても30％の減少となっている。
,,×,コピーサービス業（総務担当）,競争相手の様子,・同業他社などの競争相手も最近は、倒産やそれに近い状況にあり、販売量も減少している。
,,×,その他非製造業［飲食料品卸売業］（経営者）,受注価格や販売価格の動き,"・注文が非常に減少し、少ない注文も価格先行で、数量をなかなかはっきり示さない。
・良くて安く売れる商品や付加価値の高い商品だけを要求されるが、なかなかそれに見合った商品がなくて困っている。"
"雇用
関連

(東北)",,◎,－,－,－
,,○,＊,＊,＊
,,□,人材派遣会社（社員）,雇用形態の様子,"・人材派遣市場では、正社員の雇用が困難なため派遣の選択をしている会社が多い。
・派遣でも金額的に高いという企業も出てきており、パートあるいは低賃金の契約社員を採用する傾向が出ている。"
,,▲,人材派遣会社（社員）,雇用形態の様子,・派遣社員を、契約終了後アルバイトとして採用するケースが出てきている。
,,▲,職業安定所（職員）,求職者数の動き,"・企業整理による解雇人員が高水準にあり、事業主都合により退職した新規求職者が増加している。
・雇用保険の受給者実人数が増加している。"
,,×,求人情報誌製作会社（編集者）,求人数の動き,・これまで比較的堅調であったサービス業、小売業において、求人を控えるケースが増えている。
,,×,職業安定所（職員）,求人数の動き,"・５月から連続して新規、有効共に求人が前年比マイナスである。
・有効求人倍率が0.32倍で平成11年６月以来の低い水準である。"
,,,,,
　３．北関東,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北関東)",,◎,－,－,－
,,○,一般レストラン（経営者）,来客数の動き,・天候に恵まれ、県外客が増加している。
,,○,美容室（経営者）,販売量の動き,"・売上は、前年比で１％増であり、３か月前より良くなっている。
・暑さのため、髪をカットする客が多い。"
,,□,一般小売店［精肉］（経営者）,お客様の様子,・客は夏休みで各地の納涼祭などへ出かけ、現地で金を使うため、地元には金が落ちない。
,,□,百貨店（販売促進担当）,販売量の動き,・例年と比べ、盆の帰省土産などの買上客数が減少しており、客の節約傾向がうかがえる。
,,□,スーパー（店長）,販売量の動き,・来客数は変わらないが、売上が増加しない。
,,□,衣料品専門店（統括）,来客数の動き,・街の活性化事業、街作り等いろいろなイベント行っているが、街ににぎわいがなく、来客数は変わらない。
,,□,衣料品専門店（経営者）,来客数の動き,・ボーナス減少の影響を受け、公務員の来客数が減少している。
,,□,自動車備品販売店（経営者）,お客様の様子,・全体としては変わらないが、車の修理代金を支払えない客が増加している。
,,□,住関連専門店（店長）,販売量の動き,・来客数は横ばいか若干増加しているが、１人当たりの買上点数がやや減少している。
,,□,観光名所（職員）,お客様の様子,・客は必要最低限の物しか購入しない。多額の費用を要する物は、購入を先送りしている。
,,□,その他サービス［自動車整備業］（経営者）,単価の動き,・車検や一般修理で入庫する際の付加的な仕事がなく、１台当たりの単価は変わらない。
,,□,設計事務所（所長）,来客数の動き,・得意先やリピート客はあるが、新規の客に動きがない。
,,▲,商店街（代表者）,来客数の動き,・前年と同様のイベントを開催し、集客に一層の努力をしても、前年実績はなかなか達成できない。
,,▲,商店街（代表者）,それ以外,・異常な暑さのせいか、商店街の人通りが少なく、売上につながらない。
,,▲,商店街（代表者）,来客数の動き,・商店街の通行量が落ち込み、来客数も相当減少している。
,,▲,一般小売店［衣料］（経営者）,来客数の動き,・売出しをしても盛り上がりが全くなく、通常の定価販売の日はほとんど客が来ない。
,,▲,百貨店（店長）,単価の動き,・高額品の売上が減少し、低価格商品の売行きが伸びている。
,,▲,百貨店（担当者）,販売量の動き,・暑さで売行きが伸びている商品もあるが、必需品以外は依然として売れない。
,,▲,スーパー（統括）,お客様の様子,・来客数は若干増加しているが、客単価、１点当たり単価、買上点数は若干低下傾向にある。
,,▲,スーパー（経営者）,販売量の動き,・低価格品の構成比が高くなり、客単価の低下が進んでいる。
,,▲,コンビニ（経営者）,来客数の動き,・建設業と土建業者の仕事がなく、関連客が減少している。
,,▲,コンビニ（経営者）,販売量の動き,・８月に入り、客単価が11円低下している。
,,▲,衣料品専門店（経営者）,来客数の動き,・猛暑の疲れにより、客の購買意欲が更に減退している。来客数、販売数量ともに減少している。
,,▲,乗用車販売店（経営者）,販売量の動き,・販売量が減少しており、利益を確保したいが、ままならない状態である。
,,▲,自動車備品販売店（経営者）,お客様の様子,・周辺の店が全て倒産し、廃業している。
,,▲,住関連専門店（経営企画責任者）,単価の動き,・買上単価が落ち込んでいる。
,,▲,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・近隣に同業者が増え、販売量がやや落ち込んでいる。
,,▲,その他専門店［ガソリンスタンド］（従業員）,販売量の動き,・前年と比べ、販売量が大幅に減少しており、３か月前よりやや悪くなっている。消費者は趣味やレジャーには、ほとんど金を使わない。
,,▲,高級レストラン（店長）,来客数の動き,・盆過ぎから月末までの来客数が、極端に減少している。
,,▲,一般レストラン（経営者）,来客数の動き,・例年と比べ、来客数が減少しており、３か月前よりやや悪くなっている。
,,▲,都市型ホテル（スタッフ）,来客数の動き,・宿泊客数は変わらないが、レストランの来客数の減少、祝宴会の客単価の低迷で、売上は厳しい。
,,▲,タクシー運転手,お客様の様子,・目的地までの乗車ではなく、最寄りの交通機関のバス停や駅までなど、必要最小限の乗車距離の客が目立つ。
,,▲,ゴルフ場（支配人）,来客数の動き,・８月に入って、予約が全く伸びない。来場者も、プレーが終わると、すぐ帰宅してしまう。
,,▲,ゴルフ場（営業企画担当）,来客数の動き,・来場者、売上ともに減少している。
,,▲,設計事務所（所長）,競争相手の様子,・同業者の集まりで、受注量の減少が話題になる。
,,▲,住宅販売会社（経営者）,単価の動き,・地価が５～10％程度低下しているため、それに応じた仕入れをしないと、なかなか利益が出ない。
,,×,一般小売店［金物］（経営者）,お客様の様子,・客の買物が慎重になっており、無駄な消費を我慢している。
,,×,スーパー（経営者）,それ以外,・買上点数の減少、１品単価の低下が目立つ。
,,×,コンビニ（店長）,販売量の動き,・売上、来客数、客単価のいずれも、前年割れの状況であり、３か月前より悪くなっている。特に、日曜日の売上が悪い。
,,×,コンビニ（店長）,競争相手の様子,・近隣に同業他社が新規オープンした影響で、来客数、売上ともに大幅に減少している。
,,×,衣料品専門店（経営者）,来客数の動き,・商店街に客が来なくなっている
,,×,乗用車販売店（営業担当）,販売量の動き,・車の販売台数、工場への入場台数ともに減少している。
,,×,乗用車販売店（販売担当）,販売量の動き,・盆休みがあり、レジャー等で金が出たため、客の車の購入台数は極端に減少している。
,,×,その他専門店［携帯電話］（店長）,来客数の動き,・来客数が減少しており、新商品が出ても、客の反応は鈍い。
,,×,高級レストラン（経営者）,来客数の動き,・客単価が低下し、価格を下げても注文が少ない。
,,×,スナック（経営者）,来客数の動き,・盆明けから急激に悪くなっており、街の中に人がいない。既存客は激減し、新規客もほとんどいない。
,,×,観光型ホテル（スタッフ）,単価の動き,・客単価が低下する一方である。
,,×,都市型ホテル（スタッフ）,単価の動き,"・客単価が低下している。
・リピーターの利用がなく、大手業者からも予約をもらえない状況である。"
,,×,ゴルフ練習場（経営者）,販売量の動き,・客は価格に敏感になっている。
"企業
動向
関連

(北関東)",,◎,－,－,－
,,○,一般機械器具製造業（経営者）,受注量や販売量の動き,・新規受注量が当初の計画数に達し、従来品の在庫調整は８月で終了する。
,,○,輸送業（営業担当）,受注量や販売量の動き,・季節商材の配送量は減少しているが、全体では、まずまずの配送量を確保している。
,,□,食料品製造業（製造担当）,受注量や販売量の動き,・例年にない暑さに期待していたが、数量は意外に伸びず、前年と変わらない。
,,□,輸送業（経営者）,取引先の様子,・客が景気の悪い話ばかりしている。
,,▲,化学工業（総務担当）,受注量や販売量の動き,・客の仕事が落ち込んでいるため、原材料品としての当社の受注量は減少している。
,,▲,金属製品製造業（経営者）,受注量や販売量の動き,・取引先の中間決算があるため、例年７～９月には受注量が多いが、今年は約30％の受注減である。
,,▲,輸送用機械器具製造業（経営者）,受注量や販売量の動き,・当社も、取引先、周辺企業のいずれも、仕事量が激減している。
,,▲,新聞販売店［広告］（総務担当）,取引先の様子,・折込チラシの出稿量が10％減少している。客の話では、８月は例年売上が伸びないので、広告宣伝費を削っているとのことである。
,,▲,その他サービス業［放送］（営業担当）,受注価格や販売価格の動き,・３か月前と比べ、コマーシャルの受注件数が低調に推移している。特に、スポットコマーシャルの受注価格が低下している。
,,×,食料品製造業（営業統括）,受注価格や販売価格の動き,・500円以下のワインが主流を占め、月を追うごとにリットル当たりの単価が低下し、原価率が高くなっている。
,,×,一般機械器具製造業（生産管理担当）,受注量や販売量の動き,・受注量が全く増加せず、減少する一方である。
,,×,電気機械器具製造業（経営者）,取引先の様子,・取引先の一部上場企業では、仕事量の減少により、45歳以上の従業員のリストラを実施している。
,,×,精密機械器具製造業（経営者）,受注量や販売量の動き,・取引先の業況が非常に悪く、仕事量が減少している。
,,×,建設業（経営者）,競争相手の様子,・同業者の倒産が増えてきている。官民ともに、仕事がほとんどない。
"雇用
関連

(北関東)",,◎,－,－,－
,,○,－,－,－
,,□,新聞社［求人広告］（担当者）,求人数の動き,・前年同時期と比較し、求人事業所数、求人件数、求人数のいずれも少ない状況で変わらない。
,,□,民間職業紹介機関（経営者）,それ以外,・近隣店の改装で求人が増加しているが、別の取引先でリストラがあり、相殺されて変わらない。
,,▲,職業安定所（職員）,求人数の動き,・新規求人数は減少し、新規求職者数、事業主の都合による離職者数は増加傾向にある。
,,▲,職業安定所（職員）,求人数の動き,・パート以外の求人数が減少している。特に、電気機械器具製造業での減少が顕著であり、情報処理サービス業の求人にも力強さがない。
,,▲,学校［短期大学］（就職担当）,求人数の動き,・例年であれば求人をする企業が、先行きの見通しが立たないため、採用を見合わせている。
,,×,職業安定所（職員）,求人数の動き,・有効求人数が減少傾向にある。
,,×,民間職業紹介機関（経営者）,求人数の動き,・科学技術者の中途採用に急ブレーキをかけた企業が２社あり、その他県内大手企業の業況も大変悪くなっている。求人があるのは、依然としてソフトウェア業界だけである。
,,,,,
　４．南関東,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(南関東)",,◎,－,－,－
,,○,百貨店（企画担当）,単価の動き,・来客数は前年比でマイナスとなっているが、リビング関係や時計、宝飾関係で単価の高いものが売れ、売上全体はやや増加している。
,,○,百貨店（営業担当）,単価の動き,・高額のコートなど秋冬商品に加え、旬の商品についても、付加価値が付けば売行きは伸びている。低価格商品に飽き、ファッションにお金をかけるキャリア層が増加している。
,,○,乗用車販売店（営業担当）,来客数の動き,・土日に加え、平日の来客数が増加しており、平日来店の客から短期間のうちに受注するケースが増えている。
,,○,設計事務所（経営者）,お客様の様子,・内装修繕の仕事が多く出ている。
,,○,住宅販売会社（経営者）,来客数の動き,・猛暑にもかかわらず、住宅を見に来る客が非常に多く、販売戸数も若干増加している。
,,□,一般小売店［衣料・雑貨］（経営者）,お客様の様子,・客は、高額品であっても、自分に合う商品であれば購入しているが、必要な商品以外は買わない。
,,□,百貨店（総務担当）,お客様の様子,・必要であれば高額品でも購入するが、必要がなければ値下げした品でも購入しない。客は商品を選別して購入している。
,,□,百貨店（販売促進担当）,販売量の動き,・ヤング、キャリア層の秋物の動きが良いが、夏物を引っぱっているミセス向けの婦人服、紳士関係は非常に厳しい。食料品は好調である。
,,□,百貨店（営業企画担当）,お客様の様子,・婦人部門で、秋物商材が例年より早く動く一方、夏物の購入を決めるまでの時間が長引くなど、支出への慎重さも伺える。
,,□,スーパー（統括）,販売量の動き,・部門による好不調がある。雑貨の売上は良いが、衣料品が低調であり、全体としては変わらない。
,,□,スーパー（店長）,来客数の動き,・客数は増加しているが、客単価が低下している。特に、食品の単価が落ちている。客数はイベントの時だけ増加し、終了後は減少している。
,,□,スーパー（店長）,お客様の様子,・必要なものを必要なだけ購入する客の消費行動は変わっておらず、安くすれば売れるという状況ではない。
,,□,コンビニ（経営者）,販売量の動き,・猛暑によるビールや飲料水等の売上の伸びに加え、お中元用品販売の増加が、８月前半の売上減少分をカバーしている。
,,□,その他専門店［ガソリンスタンド］（団体役員）,販売量の動き,・販売量、売上ともに減少している。
,,□,その他専門店［ドラッグストア］（経営者）,来客数の動き,・来客数は増加しているが、売上及び利益が減少している。
,,□,高級レストラン（支配人）,販売量の動き,・イベントによる売上は伸びたが、それ以外は以前と比べて良くなっていない。
,,□,旅行代理店（従業員）,お客様の様子,・海外パッケージ旅行、国内の宿泊の状況は、３か月前と変わらない。
,,□,競馬場（職員）,単価の動き,・単価、全体の売上が10％減で推移しており、３か月前と変わらない。
,,□,その他レジャー施設［アミューズメント］（職員）,お客様の様子,・来客数が増加したが、客単価は変わっていない。
,,▲,商店街（代表者）,お客様の様子,・１人当たりの買上単価が全ての業種で低下している。
