,,▲,観光名所（役員）,来客数の動き,・観光客の動きをみると、国内団体客の減少が続いているなか、新型インフルエンザに対する過度の対策の影響から、台湾を始めとする海外客が減少しており、更に悪化している。
,,×,百貨店（売場主任）,販売量の動き,・６月は天候不順の影響もあり、夏物商材の動きが非常に鈍かった。特にミセス向けの高級ブランドの落ち込みは厳しく、客単価は前年を下回った。クリアランスセールも前倒しで月末から始めたが、大きな効果は出ていない。
,,×,スーパー（企画担当）,単価の動き,・低価格弁当がますます好調で、弁当類全体の売上をけん引しているが、他社も追随してきており、価格競争が激化している。豆腐、納豆なども数量は大きく伸びているものの、極端に低い価格での競争が続いているため、全体の売上は減少している。
,,×,コンビニ（エリア担当）,単価の動き,・タスポ効果が一巡し、売上の伸びに一服感がみられるなか、低温や雨の多さといった天候要因により、来客数が減少している。さらに、大手スーパーとの価格競争も厳しく、商品の単価が低下している。
,,×,高級レストラン（スタッフ）,来客数の動き,・朝食時を含めると、来客数は３か月前よりも若干増加しているが、地元客が利用する時間帯は来客数が減少しており、いまだ回復に時間がかかっている。
,,×,観光型ホテル（スタッフ）,販売量の動き,・観光目的の宿泊客の動きをみると、不景気に対する警戒感が強まっていることから、前年を２割ほど下回っている。安く抑えた宿泊料金を打ち出しても、旅行者の反応は鈍くなっている。
"企業
動向
関連

(北海道)",,◎,通信業（営業担当）,受注価格や販売価格の動き,・３か月前と比較して、客からの料金面への強い下押しニーズが明らかに減少しており、製品の質や納期などの料金面以外の条件を比較したうえでの購入が増加している。これは顧客層における景況感の回復基調の表れとみられる。
,,○,家具製造業（経営者）,取引先の様子,・高額商品にも少し動きが出てきた。まだ実売につながってはいないが、請負物件の話も増えつつある。
,,○,金属製品製造業（役員）,受注量や販売量の動き,・前年と比べると、まだ悪い状態ではあるが、３か月前と比べると良くなってはきている。
,,○,その他サービス業［建設機械レンタル］（総務担当）,受注量や販売量の動き,・受注量は引き続き前年を下回って推移しているが、３か月前と比べて、減少幅が縮小してきている。
,,○,その他非製造業［鋼材卸売］（役員）,受注量や販売量の動き,・客先の仕事量が増えてきており、特に消耗品の動きが活発になってきた。また、延期、凍結していた設備計画も再燃してきている。
,,□,食料品製造業（役員）,受注量や販売量の動き,・受注量、販売量ともに変化がみられない状況である。
,,□,輸送業（営業担当）,取引先の様子,・酪農も生乳生産も順調ではあるが、飲用向けの生乳は価格が上昇していることから生産量が減少している。代わりにバター、粉乳、チーズなどの加工品の生産が増加している。
,,□,輸送業（支店長）,取引先の様子,・３か月前と比べて、輸送量が増えたり、価格が上昇したりなどの動きはみられない。ほとんど状況は変わっていない。
,,□,金融業（企画担当）,それ以外,・雇用環境が厳しいことから、消費者の低価格志向が強い。住宅着工戸数も減少しており、大手住宅建設会社の倒産が相次いでいる。公共工事関連の建設業は景気対策効果が表れつつあるが、総じて厳しい状態にある。観光関連は、旅行需要の低迷に加えて、新型インフルエンザの流行、天候不順の影響から入込客数が減少している。
,,□,司法書士,取引先の様子,・例年と比較しても、不動産取引や建物の建築着工が少ないままであり、大きな変化はみられない。
,,□,司法書士,取引先の様子,・相変わらず不動産取引や融資について、増加の動きがみられない。また、建物の新築も少ないままである。
,,□,その他サービス業［建設機械リース］（支店長）,取引先の様子,・ガソリンや軽油の価格が上昇傾向にあることから、原価が上昇している。
,,▲,＊,＊,＊
,,×,司法書士,取引先の様子,・土地の売買、建物の新築の登記が減少している。会社を解散して、個人で再生を図る起業者が増加傾向にある。
"雇用
関連

(北海道)",,◎,－,－,－
,,○,職業安定所（職員）,求職者数の動き,・５月の新規求職者数が前年を0.9％上回り、やや落ち着きを取り戻している。
,,□,人材派遣会社（社員）,雇用形態の様子,・派遣利用の手控え感が強くなってきている。大口で派遣を受け入れていた企業の解約が続いており、派遣の利用を止め、経費の安いパートに変える動きもみられる。また、夏物商戦の時期であるが、販売業の派遣利用も低調である。
,,□,求人情報誌製作会社（編集者）,それ以外,・求人広告取扱件数は相変わらず低調であり、大きな変化はみられないが、広告を執行する企業に地域の中堅企業が少なくなってきている。
,,□,新聞社［求人広告］（担当者）,求人数の動き,・例年６月の募集広告の売上は比較的堅調で、前年並みの売上を維持してきたが、今年は前年比73.2％と前年を大きく割り込む結果となった。派遣、流通、運輸運送、製造加工業などの業種で、前年まで継続して出稿していたクライアントが、出稿自体を見送るというケースが目立った。
,,□,職業安定所（職員）,求人数の動き,・５月の新規求人数は前年を26.2％下回り、新規求職者数は前年を13.7％下回った。月間有効求人倍率は0.33倍となり、前年を0.09ポイント下回った。
,,▲,求人情報誌製作会社（編集者）,求人数の動き,・今月の全業種での求人件数は前年を35％下回ったが、今年に入ってからのマイナス幅としては比較的穏やかな方であった。底を打ったかどうかを判断するにはもう少し様子をみる必要があるが、クリーニングやスーパーなど、生活に密着した業種の求人は若干底を
,,▲,職業安定所（職員）,求人数の動き,・月間有効求人数は前年を19.6％下回り、31か月連続で前年を下回った。新規求人数は前年を16.7％下回り、15か月連続で前年を下回った。
,,▲,学校［大学］（就職担当）,周辺企業の様子,・大手就職情報誌主催の合同企業説明会が、６月の開催を中止したほか、他のイベントについても会場変更を余儀なくされている。背景には、採用方針を変更する企業が多く、当初予定の出展企業数を確保できないことが挙げられる。今後、開催が予定されているイベントも慎重に進められているようである。また、関連セミナーなども、例年にないほど参加企業が少なく、未内定の学生にとっては厳しい就職環境となっている。
,,×,職業安定所（職員）,求職者数の動き,・５月の有効求人倍率は0.26倍で、前年を0.1ポイント下回り、７か月連続で前年を下回った。前年差は、前月から0.03ポイント低下しており、平成になってからの最低記録を更新している。事業主都合離職者の増加傾向も依然として続いている。
,,,,,
　２．東北（地域別調査機関：（財）東北開発研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,－,－,－
,,○,商店街（代表者）,競争相手の様子,・高単価商品の動きは依然として鈍く、来客数も回復していないが、売上に下げ止まり感がみられる。仕入先では価格を10％引下げるなど努力をしているが、客は30％割引となるバーゲンまで買い控えをしている。
,,○,一般小売店［医薬品］（経営者）,来客数の動き,・当店の主力商品である薬や雑貨が、客の日常的な買物のなかに組み込まれつつあり、来客数が増加している。
,,○,百貨店（経営者）,販売量の動き,・プレミアム付商品券が、景気刺激に寄与している。
,,○,百貨店（販促担当）,来客数の動き,・４月から婦人服の売上が上向いていたが、６月は、前年の秋口から低迷が続いていたラグジュアリーブランド商品の売上が増加に転じている。
,,○,コンビニ（経営者）,お客様の様子,・来客数は前年比97％にとどまっているが、客の購買意欲は徐々に高まっている。30代の客は低単価志向が強く、100円台の商品を中心に購入しており、70代の高齢者層は、客単価が比較的高い。
,,○,衣料品専門店（経営者）,お客様の様子,・ここのところ客は必要な物は買い控えせずに、購入するようになっている。
,,○,衣料品専門店（店長）,お客様の様子,・価格志向の強い客層と、物寄りで商品を選択する客層の２軸に応えられる品ぞろえを強化したところ、買上客数が増加し、客単価の低下を補うほどの売上に結び付いている。
,,○,家電量販店（店長）,販売量の動き,・省エネ家電へのエコポイント制度の効果により売上が増加している。
,,○,乗用車販売店（経営者）,販売量の動き,・環境対応車への減税の浸透と補助金の決定に伴い、受注量が増加している。
,,○,乗用車販売店（経営者）,来客数の動き,・環境対応車への減税や補助金の効果により、新車購入に関する問い合わせが増え、予定より前倒しして購入する客も増えている。
,,○,乗用車販売店（経営者）,それ以外,・政府による環境対応車への補助金の効果により、自動車市場は活性化している。
,,○,乗用車販売店（経営者）,来客数の動き,・環境対応車への減税や補助金効果により来客数、販売台数共に前年より50％増加している。一方で整備台数の減少に歯止めが掛からず、入庫しても費用を抑えた整備を依頼されることが多くなっている。
,,○,高級レストラン（経営者）,お客様の様子,・来客数に動きが出てきており、最悪の状態から脱しつつある。
,,○,都市型ホテル（経営者）,来客数の動き,・周辺の県外資本の企業では、週休３日から２日に戻すところが出始めており、出張等の宿泊者数も若干回復しているが、客単価は依然として低迷が続いている。
,,○,都市型ホテル（スタッフ）,販売量の動き,・当ホテル及び隣接の駅ビルに新しい飲食店がオープンしたことで、市内の客の流れが変わり、来客数が増加している。
,,□,商店街（代表者）,来客数の動き,・ボーナスの支給や定額給付金の給付の効果が現れ、商店街では青果や精肉、水産関係に明るさがみられるが、その他の業種は厳しい状況が続いている。
,,□,商店街（代表者）,お客様の様子,・５月の定額給付金の給付にあわせて商店街が販売した１割のプレミアム付商品券の効果により、売上、来客数共に前年を上回って推移している。
,,□,一般小売店［酒］（経営者）,販売量の動き,・売上は、これ以上落ち込みようがないところまで落ち込んでおり、悪い状態のまま変わらず推移している。
,,□,百貨店（売場主任）,単価の動き,・セール期間拡大の影響もありクリアランスセールに突入しても盛り上がりに欠けている。客の買い方はシビアであり、必要な物を吟味して１点のみ購入する傾向が目立っており、買上単価も低下している。商品別では、Ｔシャツや、チュニックなどのブラウスの単品買いが多い。
,,□,百貨店（広報担当）,お客様の様子,・定額給付金の給付や、省エネ家電のエコポイント制度など、一部にプラス要素は出てきているが、先行き不安から相変わらず買い控えが続いている。
,,□,百貨店（売場担当）,来客数の動き,・売上対策のため、７月のセールに先駆けて得意客を対象としたプレセールを開催しており、前年と同様に大きな実績を残している。一方で、フリー客の購買意欲が低下していることから、平日、休日問わず来客数が低迷しており、売上に影響している。
,,□,スーパー（店長）,販売量の動き,・来客数は前年並みに回復しているが、先行不安による消費低迷が続いており、客単価は前年に比べ３％低下している。
,,□,スーパー（総務担当）,単価の動き,・来客数、客単価共に前年を上回って推移しているが、生活防衛型の消費傾向が食料品関係にも色濃く出始めており、１品単価は前年比２％の低下、売上は前年並みとなっている。
,,□,コンビニ（経営者）,お客様の様子,・他の小売店では、利益を得るため様々な工夫をしていることから、客は目的に応じて店を使い分けるようになっており、コンビニでは必要な物のみ購入する傾向が強まっている。
,,□,コンビニ（経営者）,来客数の動き,・売上、来客数共に前年並みで推移している。コンビニチェーン本部で実施している雑貨類の値下げの影響により、買上点数は若干増加している。
,,□,コンビニ（経営者）,来客数の動き,・来客数が前年に比べ60～70名減少しており、売上は20％程度減少している。
,,□,コンビニ（エリア担当）,お客様の様子,・依然として客単価が前年を下回る状況が続いている。来客数は、給料日前の中旬から25日までの落ち込みが目立っている。売上は、都市部の店舗で増加傾向にあるが、全体的には低迷が続いている。
,,□,コンビニ（エリア担当）,単価の動き,・必要な物のみを安価に購入する客が増加していることから、客単価は依然として前年を下回って推移している。
,,□,衣料品専門店（経営者）,競争相手の様子,・顧客招待セールを実施している小売店が増加しているが、売上増加の効果はない。
,,□,衣料品専門店（店長）,販売量の動き,・景況感の悪化とクールビズの浸透により、スーツの売上が減少している。
,,□,衣料品専門店（総務担当）,販売量の動き,・ボーナスシーズンであるが、客の消費マインドは上向かず、買上点数、客単価共に低迷している。
,,□,乗用車販売店（経営者）,販売量の動き,・個人、法人を問わず、環境対応車への減税や補助金への関心が高まっており、ハイブリッド車の売行きが好調であるが、全体需要は低迷が続いており、売上は前年に比べて10％程度減少している。
,,□,乗用車販売店（経営者）,来客数の動き,・環境対応車への減税や補助金の効果により、ハイブリッド車の売行きが良くなっているが、需要が同車種に偏っている。また、次回の車検時まで購入を我慢する客も多く、低年式車の車検が増加している。
,,□,その他専門店［化粧品］（経営者）,来客数の動き,・ゴールデンウィーク明けから気温が上がらず、初夏物の動きが鈍くなっている。
,,□,その他専門店［酒］（経営者）,お客様の様子,・客からは景気に対する悲観的な声はあまり聞かれなくなっているが、選挙や突発的な景気悪化要因の発生など、先行き不透明状況が続いている。
,,□,その他専門店［酒］（営業担当）,販売量の動き,・夏の季節商材に動きが出始めているが、動きが良い商品と悪い商品の差が顕著になっている。売上の落ち込みは小康状態にあるが、飲食店での需要が低迷しており、厳しい状況が続いている。
,,□,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・自動車やその関連部品工場などでは依然として休みが多く、当店への注文数も低迷している。
,,□,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・販売量の伸びが縮小傾向にあり、スタンドによる売上格差が広がっている。また、ガソリン等の需要低迷に伴い単価が低下しており、収益悪化を招いている。
,,□,一般レストラン（経営者）,来客数の動き,・５月の来客数は比較的安定していたが、６月は忙しい時と暇な時の差が極端になっており、先行き不透明な状況が続いている。
,,□,一般レストラン（経営者）,お客様の様子,・ボーナスカットもしくは減額の影響で、客の飲食回数が減少している。
,,□,一般レストラン（経営者）,お客様の様子,・観光シーズンを迎え、客に動きが出てきているが、地元客の動きは相変わらず低迷している。
,,□,その他飲食［弁当］（スタッフ）,お客様の様子,・休日の来客数が落ち込み、平日でなければ集客できない状況にあることから、売上の低迷が続いている。
,,□,観光型ホテル（スタッフ）,お客様の様子,・前年に発生した岩手・宮城内陸地震による風評被害は大分落ち着いてきているが、リストラの増加や企業の接待交際費の縮小により、厳しい状況は変わらずに続いている。
,,□,観光型旅館（経営者）,来客数の動き,・前月に引き続き、売上が前年比20％の落ち込みとなっている。予約がやや回復の兆しをみせているが、大きな回復は望めない。
,,□,旅行代理店（店長）,販売量の動き,・国内旅行の動きが鈍く、前年を大きく下回る実績となっている。海外旅行ではわずかな回復がみられるものの依然として低迷している。
,,□,タクシー運転手,単価の動き,・タクシーへの乗り控えが顕著となっており、厳しい状況が続いている。
,,□,通信会社（営業担当）,来客数の動き,・前月よりも来客数が２割ほど増加している。
,,□,通信会社（営業担当）,お客様の様子,・景気が良くなるような好材料が見当たらず、厳しい状況が続いている。
,,□,遊園地（経営者）,来客数の動き,・週末の悪天候の影響により一般客の来客数が弱含んでいるが、新型インフルエンザによる学校団体への影響がほとんどないことが幸いし、全体では前年並みを確保している。
,,□,美容室（経営者）,来客数の動き,・定額給付金の給付に伴う売上増加を期待していたが、美容業界への波及効果は感じられず、来客数は、前年比10％減の状況が続いている。
,,□,その他サービス［自動車整備業］（経営者）,お客様の様子,・客の来店頻度が低迷しており、必要最小限の物を可能な限り安価に購入するという消費傾向が徹底されていることから、売上増加や粗利率の改善が見込めない状況が続いている。
,,▲,商店街（代表者）,来客数の動き,・定額給付金の給付が始まっているものの、来客数に動きがみられず、景気の状況は厳しさを増している。
,,▲,百貨店（経営者）,来客数の動き,・７月のクリアランスセールを前に、夏物の季節商材の買い控えが顕著となっており、来客数が大幅に減少している。
,,▲,スーパー（経営者）,来客数の動き,・前月までは、来客数、客単価共に前年を若干上回って推移していたが、６月は前年割れに転じている。
,,▲,スーパー（経営者）,お客様の様子,・賃下げやボーナスカットの影響で生活防衛型の消費傾向が強まるなか、天候不順や低温傾向が続き、夏物商材の動きが鈍くなっている。
,,▲,スーパー（店長）,単価の動き,・客の節約志向の高まりや、競合店との値下げ競争により、客単価、売上共に落ち込んでおり、前年実績を下回っている。
,,▲,コンビニ（経営者）,競争相手の様子,・新たなコンビニチェーンの進出に伴い、売上が減少している。
,,▲,乗用車販売店（従業員）,販売量の動き,・環境対応車への減税や補助金制度が打ち出されているにもかかわらず、販売量が伸び悩んでいる。
,,▲,自動車備品販売店（経営者）,お客様の様子,・高齢者は、多少修理代がかさんでも慣れた車に乗り続ける傾向にあり、車検や修理、整備による入庫が期待できるが、全体的には動きが悪くなっている。
,,▲,住関連専門店（経営者）,販売量の動き,・銀行による住宅ローンの審査が厳しくなり、新築住宅が減少していることから売上が減少している。
,,▲,住関連専門店（経営者）,お客様の様子,・様々な催事を企画しても、客の買い控えや厳選購入が顕著になっており、耐久消費財の売上は減少している。
,,▲,住関連専門店（経営者）,来客数の動き,・周囲では経済的に余裕がない消費者が増加しており、来客数が減少している。
,,▲,その他専門店［パソコン］（経営者）,お客様の様子,・消費者の収入が激減しており、消費マインドが落ち込んでいる。
,,▲,その他専門店［ガソリンスタンド］（営業担当）,来客数の動き,・客の買い控え傾向が顕著となっており、来客数が減少している。
,,▲,一般レストラン（スタッフ）,来客数の動き,・ボーナスの減額もしくは無支給の企業が増加するなか、客の財布のひもはますます固くなり、来客数が減少している。
,,▲,観光型ホテル（経営者）,来客数の動き,・平日は、依然として厳しい入込であるが、週末はようやく満室となる日が出てきており、ゴルフ客も目に付くようになっている。ただし、全体の入込は前年比５％の減少となっている。
,,▲,都市型ホテル（スタッフ）,単価の動き,・一部の業界では明るい兆しがあるものの、全般的には厳しい状況が続いている。客の低価格志向が高まっており、必要な物のみ購入する消費傾向が顕著となっている。
,,▲,都市型ホテル（スタッフ）,それ以外,・前年よりも大型イベントが少なく、景気低迷も続いていることから売上が減少している。また、新型インフルエンザの影響により、宿泊のキャンセル件数が前年に比べ増加している。
,,▲,都市型ホテル（スタッフ）,お客様の様子,・出張のキャンセルが増加し、宿泊者及び一般宴会の出席者の減少が続いている。
,,▲,タクシー運転手,来客数の動き,・タクシーの乗車客が減少しており、特に23時以降の落ち込みが顕著となっている。
,,▲,設計事務所（経営者）,お客様の様子,・取引先からは、受注量が減少しているという話ばかりが聞こえてくる。
,,×,商店街（代表者）,来客数の動き,・来客数が前年に比べ30％減少している。
,,×,一般小売店［書籍］（経営者）,来客数の動き,・来客数、客単価、売上共に低下している。
,,×,一般小売店［医薬品］（経営者）,お客様の様子,・周辺の飲食店では、ここ数か月、前年に比べて売上が20％程度下回っており、底が見えない最悪の状況にある。当店もその影響を大きく受けて売上が減少している。
,,×,一般小売店［医薬品］（経営者）,来客数の動き,・常連客の来店頻度が目にみえて低下しており、回復基調にあった前月から一転して、来客数の落ち込みがここ１年間で最も大きくなっている。
,,×,一般小売店［雑貨］（企画担当）,来客数の動き,・客の節約志向が高まっており、来客数、買上点数共に前年を下回って推移している。
,,×,スーパー（経営者）,単価の動き,・商品単価が大幅に下落しており、デフレ傾向が強まっている。
,,×,スーパー（店長）,それ以外,・１品単価や買上点数は、前年並みを維持しているが、来客数が大幅に減少している。前年よりも日曜日が１日少ないことによる影響以上に売上が落ち込んでいる。
,,×,スーパー（店長）,来客数の動き,・来客数が３か月連続で前年を下回る状況が続いている。価格訴求を強化しているが、他店も同様に実施していることから効果は薄い。
,,×,衣料品専門店（店長）,来客数の動き,・例年、ボーナス支給月はスーツの購入客が増加するが、今年は来客数が全く伸びず苦戦している。
,,×,衣料品専門店（店長）,販売量の動き,・他のショッピングセンターや専門店では、例年よりも早くセールの広告を仕掛けていることから、バーゲン待ちの下見客が多く、売上につながらない。
,,×,一般レストラン（経営者）,来客数の動き,・これまでもレストランへの来客数は低迷していたが、６月は更にランチタイムも含めて大幅に落ち込んでおり、周辺の飲食店でも同様の状況にある。
,,×,旅行代理店（従業員）,来客数の動き,・新型インフルエンザの影響により、来客数、売上共に減少しており、特に海外旅行に関しては申込や問い合わせがほとんどない状況にある。
,,×,旅行代理店（従業員）,販売量の動き,・新型インフルエンザの影響により、消費者の旅行マインドが低下し、売上が減少している。
,,×,タクシー運転手,販売量の動き,・タクシーチケットを利用する企業関係の客が減少しており、近距離客が増加している。
,,×,通信会社（営業担当）,お客様の様子,・製造業では一時帰休が継続しており、夏のボーナス支給額も前年より減少していることから、景気の状況は厳しさを増している。
,,×,住宅販売会社（従業員）,販売量の動き,・受注はあるが、全体的に小予算の客が多く、受注額は前年を大幅に下回っている。
"企業
動向
関連

(東北)",,◎,－,－,－
,,○,食料品製造業（経営者）,受注量や販売量の動き,・お中元商戦がスタートしているが、予想以上に健闘しており、前年実績を上回っている。
,,○,出版・印刷・同関連産業（経理担当）,受注量や販売量の動き,・前月の売上は前年比20％の減少となっていたが、今月は同10％の減少にとどまっており、減少幅が縮小傾向にある。
,,○,金融業（広報担当）,取引先の様子,・取引先の製造業では、操業度が若干上向いている。
,,○,広告業協会（役員）,取引先の様子,・これまで引き合いが少なかった自治体や農業団体などからのプレゼン要請が出てきている。また、流通関係ではクリアランスセールが始まり、広告出稿が増加している。
,,□,農林水産業（従業者）,受注価格や販売価格の動き,・この時期出回る農産物の作況が、前年に比べて若干良くなったものの、価格は大幅に低下している。
