,,○,その他サービス業［建設機械リース］（支店長）,受注量や販売量の動き,・わずかではあるが商談が出てきている。ただし、高額の商材は少なく、価格は少額傾向にある。
,,□,家具製造業（経営者）,受注量や販売量の動き,・前年の９月以降、大都市部の好況を受けて受注が伸びている。
,,□,輸送業（営業担当）,取引先の様子,・得意先である製紙業、飼肥料業、酪農畜産業等に大きな変化は出ていない。
,,□,金融業（企画担当）,それ以外,・中小企業向けの設備資金は乏しい。観光客の増加や道産品の人気から、土産品を製造する水産加工業や菓子メーカーは堅調であるが、民間工事の不振や公共投資の削減で建設関連業者は厳しい。また暖冬で例年より降雪が少なかったことから、灯油販売店や除雪業者はマイナスの影響を受けている。総じて景気は横ばいで推移している。
,,□,司法書士,取引先の様子,・不動産取引は横ばい状態であり、これに関連する建物建築も同様であり、この分野の景気は変動していない。
,,▲,輸送業（支店長）,受注量や販売量の動き,・輸入雑貨等は前年並みで推移しているが、一部商品の中には、中国での生産遅れから輸入が減少しているものもある。鋼材関係については本州サイドからの引き合いが強いこと、また輸出が堅調なこともあり、道内向けは大きく数量を減らしている。
,,▲,司法書士,取引先の様子,・公示地価も下げ止まりとはならず、建物建築の動きが少ない。
,,×,出版・印刷・同関連産業（役員）,受注量や販売量の動き,・例年３月は納期が集中して混乱するが、今年は集中度が低く、売上が減少している。
"雇用
関連

(北海道)",,◎,学校［大学］（就職担当）,採用者数の動き,・３月末の内定率は、前年度を８ポイント上回る約89％になる見込みである。今年度は、企業からの求人票も増え、学生にとっては売手市場となった。
,,○,人材派遣会社（社員）,雇用形態の様子,・人材派遣という形態であるが、コールセンター、販売業務、事務業務などの要望が多くなっている。派遣受け入れ先の業績が向上しており、人材需要が高まっていることがうかがえる。首都圏とは全く比較にならないが、中途採用、それも経験の少ない若年者の採用ニーズも増えてきており、企業に若干の余裕が出てきているようである。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・飲食業、サービス業の求人件数の増加がみられるものの、建設や二次加工の工場の求人件数は伸びていない。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・例年３～４月にかけて、春先の求人件数のピークがあるものだが、今年は低調もしくは時期が後ろにずれ込んでいるように感じる。動きを見せ始めるはずの建設業や運輸なども、３月現在、例年のような高まりを見せていない。
,,□,職業安定所（職員）,求人数の動き,・新規求人数は前年比で3.4％増加しているが、一部の業種のみの増加であり、全産業に至っていない。
,,□,職業安定所（職員）,求人数の動き,・前年10月から連続して新規求人数が前年比マイナスで推移しており、景気改善の動きが感じられない。常用ベースでの新規求職者数が前年から１ポイント弱の増加で推移しているものの、新規求人数は前年から３ポイント減少しており、差が拡大している。
,,▲,求人情報誌製作会社（編集者）,それ以外,・求人総数は前年と同じくらいだが、業種の偏りがある。
,,▲,職業安定所（職員）,求人数の動き,・新規求人数の前年比が２か月ぶりに減少した。
,,×,＊,＊,＊
,,,,,
　２．東北（地域別調査機関：（財）東北開発研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,衣料品専門店（店長）,来客数の動き,・入学などを控えている客の来店が順調に推移している。また、不景気が一段落したためか、ある程度の価格の物が選ばれており、単価が上昇し売上も伸びている。
,,○,百貨店（企画担当）,単価の動き,・客１人当たりの購入金額が上がってきている。
,,○,衣料品専門店（店長）,来客数の動き,・フレッシャーズと呼ばれる、高卒、大学卒の就職予定者の来店が多い。
,,○,衣料品専門店（総務担当）,販売量の動き,・客単価は上昇していないが、３か月前と比較すると、来客数、買上点数は若干増えている。
,,○,住関連専門店（経営者）,来客数の動き,・恒例のイベントを開催したところ来客数は多く、成約も前年より30％程度多い。単価も改善がみられる。
,,○,その他専門店［ガソリンスタンド］（営業担当）,単価の動き,・暖冬の影響で販売単価が下がってきていたが、収益悪化に販売側が耐えきれず市場価格が修復に向かっているため、収益率は上向いている。ただし、販売量が相変わらず低迷しているため粗利益の絶対額がなかなか改善しない状況が続いている。
,,○,高級レストラン（支配人）,来客数の動き,・来客数、売上は横ばいで推移しているが、合理化を図り、経費削減により増収となっている。
,,○,一般レストラン（経営者）,競争相手の様子,・朝、市場で会う同業者の話にも「客が少しずつ戻ってきた」というものが多くなっている。酒屋など業者の話を聞いても、幾らかは活気が出てきたようである。
,,○,一般レストラン（スタッフ）,来客数の動き,・来客数が増えている。また、採用も担当しているが、積極的になっている会社も多い。
,,○,タクシー運転手,お客様の様子,・３月になってから、卒業式、謝恩会、送別会などで街の中がざわざわしており、乗客が結構多い。
,,○,観光名所（職員）,販売量の動き,・団体予約はキャンセルがあり、あまり伸びていないものの、土日のフリー客が多く、それに伴い土産の販売数量も伸びている。
,,○,美容室（店員）,来客数の動き,・今月は卒業式などもあり来客数がかなり増え、前年の実績を上回っている。
,,○,設計事務所（経営者）,お客様の様子,・製造業を中心に設備投資の物件が増加している。
,,□,商店街（代表者）,来客数の動き,・２月末に郊外に出店した大型ショッピングセンターの影響かどうかは判別しかねるが、各店、各業種とも10％前後は確実に来客数がダウンしている。来月まで注意深く見守る必要がある。
,,□,商店街（代表者）,来客数の動き,・零細商店街の活気の無さは停滞感となって全てに響いている。
,,□,商店街（代表者）,お客様の様子,・暖冬により２月ごろから春物婦人服が前倒しで動きが良い。卒業、入学シーズンで、父兄参列用の高級スーツを買い求める母親が多く、婦人服の売上は前年より10％以上高くなっている。
,,□,一般小売店［書籍］（経営者）,単価の動き,・辞書の売上が大きい月であるが、今年は紙の辞書と電子辞書の両方を購入する率が例年に比べ低くなっている。冊単価は上がっているが、トータルすると同じ結果である。
,,□,一般小売店［医薬品］（経営者）,来客数の動き,・選挙が間近ということもあり、当店のある繁華街に平日は人が出てこない。金曜日と土曜日は若い客が多いものの、若い人は持ち合わせが少なく客単価が低いため、売上に貢献していない。
,,□,百貨店（売場主任）,お客様の様子,・上旬は館内（一部）のリニューアル効果と暖かい日が多かったこともあり、順調に春物が動いていたが、中旬以降は天候の悪化が春物商材の動きに影響した。特に、今年のトレンドであるベージュ、ホワイトなど白っぽい商品を中心にしているショップは肌寒い印象があるためか、苦戦している。
,,□,百貨店（経営者）,お客様の様子,・２月とは打って変わって低温で降雪もあり、天候が春物衣料の販売不振の大きな要因となったが、客の様子は３か月前と変わっていない。
,,□,スーパー（経営者）,販売量の動き,・来客数はある程度増えているものの、競合から販売量が減少している。客１人当たりの買上点数が減少している。
,,□,スーパー（経営者）,お客様の様子,・来客数、客単価共に安定的で変化はみられない。
,,□,スーパー（経営者）,単価の動き,・２月に比べて気温が低く、売れていなかった冬物商材が売れるなどの動きはあったものの、全体的には引き続き買い控えが目立つ。
,,□,スーパー（経営者）,販売量の動き,・世の中の流れとして景気が良くなっているという話も多いが、食料品に関しては、販売量、単価などに大きな変化はみられない。客のニーズという点でも、おおむね満たされた状態が続いているため、大きな動きはみられない。
,,□,スーパー（経営者）,お客様の様子,・３月においても暖冬の影響で道路事情が良く、客の買い回り、流動化が進んだ。
,,□,スーパー（店長）,販売量の動き,・暖冬により平日の来客数は増加したが、逆に売上最大の日曜日は来客数が減少した。日曜日のまとめ買い減少に伴い買上点数が減少し売上に影響している。また、暖冬により冬物衣料、鍋商材の不振で衣料、鮮魚の前年割れが全体の売上に影響している。
,,□,スーパー（店長）,単価の動き,・野菜は相場安の影響が出ているが、その他には大きな変化が無い。
,,□,スーパー（店長）,単価の動き,・曜日別の差はあるが、客単価がぜんぜん上がらず、１人当たりの販売点数も伸びない。
,,□,コンビニ（エリア担当）,来客数の動き,・客単価は改善の兆しがあるものの、来客数そのものは厳しい状況が続いている。気候などの影響もあるとは考えられるが、いずれにしても来客数の改善が遅れているため、結果的に売上も伸びない。
,,□,コンビニ（エリア担当）,来客数の動き,・担当エリア内の店舗のうち約７割が前年割れであり、前月の前年比より１ポイント低下している。
,,□,コンビニ（店長）,お客様の様子,・新入学シーズンで支出が多いためか、例年この時期は高単価商品の買い控えがみられる。
,,□,衣料品専門店（経営者）,来客数の動き,・寒の戻りの影響が大きいと考えられるが、例年の３月に比べて来客数が激減している。
,,□,衣料品専門店（店長）,お客様の様子,・以前と比べると商品をまとめて購入する客が減り、必要な物だけを選択して購入する傾向が強まってきている。
,,□,家電量販店（従業員）,販売量の動き,・単身者向けの家電用品のセット売りをしているが、今年はピックアップして欲しいものだけを購入する客が多く、販売数量がまとまって出ない状況である。
,,□,乗用車販売店（経営者）,販売量の動き,・３月前半の降雪でも整備需要は思ったほど伸びず、ここ数か月の売上は前年割れが続いている。暖冬のため車、機械の不具合が少なく、乗換えの促進が難しかった。
,,□,乗用車販売店（経営者）,販売量の動き,・雪が降らなかったため、２月20日過ぎから軽自動車を中心に販売が順調であったが、逆に３月に入ってからは動きが悪く、販売台数は前年を下回っている。
,,□,その他専門店［化粧品］（経営者）,来客数の動き,・不安定な状態が続いており、日によって来客数に微妙なばらつきがある。全体的には盛り上がりに欠けることが多い。
,,□,その他専門店［靴］（経営者）,販売量の動き,・３月に入ってから気温が低く、雪も降っているほどで春物商材の動きが止まってしまった。
,,□,その他専門店［酒］（営業担当）,販売量の動き,・年度末で販売先が在庫調整に入ったため、販売量が減少したという事情があるが、全体的には横ばいで推移している。ただし、あまり明るい状況ではない。
,,□,高級レストラン（経営者）,来客数の動き,・近年にない業況の悪さが続いている。建設関係などの不祥事などが影響している。
,,□,一般レストラン（経営者）,来客数の動き,・前年との比較では予約の状況は変わらないが、予約以外の客が極めて少なく、相変わらずの状態が続いている。
,,□,その他飲食［弁当］（スタッフ）,販売量の動き,・３か月前から今月までの売上の推移は前年比98～101％という状況で、景気の悪い状態が継続している。
,,□,観光型旅館（経営者）,来客数の動き,・季節はずれの寒の戻りがあり列車が運休することもあったが、ほぼ目標どおりの営業成績である。
,,□,都市型ホテル（経営者）,お客様の様子,・一部の製造業では好調をキープしているとのことであるが、市内の基幹産業である建設業の落ち込みが大きく、建設業関係のホテル利用が減少している。
,,□,都市型ホテル（スタッフ）,単価の動き,・特に飲食に関しては官公庁を始めとして価格に厳しく、これまでよりも安価にして欲しいという要望が多い。
,,□,タクシー運転手,来客数の動き,・とにかく乗客数が少ない。特に夜間の乗客はまだまだ回復していない。
,,□,観光名所（職員）,販売量の動き,・来場者数は上向きになってきているものの、それに見合う売上高の伸びがない。
,,□,美容室（経営者）,来客数の動き,・前年の秋以降は前年比90％台の実績が続いている。
,,□,住宅販売会社（従業員）,来客数の動き,・３月は繁忙期であるが、客の動きが全体的に遅くなっており、受注までの期間が以前より長くなっている。
,,▲,商店街（代表者）,来客数の動き,・郊外に出店した大型ショッピングセンターの影響で、市中の客が極端に少なくなっている。週末は特に顕著である。
,,▲,一般小売店［雑貨］（企画担当）,来客数の動き,・３月に入って、暖冬から一転して気温が低くなったため、個人消費の動きが鈍くなっている。
,,▲,百貨店（営業担当）,来客数の動き,・販促施策に掛ける経費は前年よりも増やしているが、月初めより断続的に来客数が減少している。特に、土日は街全体が静かである。郊外に出店した大型店の影響が少なくない。
,,▲,スーパー（店長）,競争相手の様子,・競合店が商圏内に出店したことにより、自店の商圏が狭まり価格競争が激しくなっている。客単価が低下し、売上が低迷している。
,,▲,スーパー（店長）,競争相手の様子,・競合店の閉店から１年が経過し、集中していた客も分散するようになり、結果として来客数は前年を下回るようになった。また、天候不順によって農産物価格が高騰した影響を受けている。
,,▲,スーパー（店長）,お客様の様子,・競合店が出店して以来、来客数が５％程度減っている状態がしばらく続いている。
,,▲,スーパー（企画担当）,来客数の動き,・大型ショッピングセンターの開店に伴い、週末を中心に客の流出がある。
,,▲,衣料品専門店（店長）,来客数の動き,・天候がなかなか春らしくならず、春物の動きが鈍くなっている。春物を目当ての来店数も少ない。
,,▲,家電量販店（店長）,単価の動き,・来客数は前年並みであるが、客単価が低下しているため売上も減少している。
,,▲,乗用車販売店（経営者）,販売量の動き,・３月が最大需要期であることに変わりは無いが、新車、中古車の販売は低調だった前年を更に10％以上下回る。好調を維持していた軽自動車の販売も２けた近い前年割れとなる。車自体の耐久性が向上したこと、及び車への関心が低くなったことなどで、車購入の優先順位が低くなり、ほかの必需品に比べ車にはお金が回らない。
,,▲,乗用車販売店（従業員）,来客数の動き,・来客数が前年と比べてかなり落ち込んでいる。雪不足の影響か、特に板金修理での入庫客が前年の３分の１以下で、サービス部門の減収が目立つ。新車販売は販売数が減っているものの、単価が上がっている事、及びオプション販売などの周辺利益で何とか前年並みの収益をキープしている。
,,▲,その他専門店［呉服］（経営者）,来客数の動き,・暖かくなったり寒くなったりで天候が安定せず、客が出てこない。
,,▲,その他専門店［ガソリンスタンド］（営業担当）,単価の動き,・ここ２、３か月はセルフスタンドがどんどん進出し、ますますマージンが圧縮されており景気が悪くなっている。
,,▲,一般レストラン（経営者）,来客数の動き,・今月は良い日と悪い日の差がはっきりしており、平均するとやや悪い。
,,▲,観光型ホテル（経営者）,来客数の動き,・来客数、消費単価、及び総売上について、２月は前年比で横ばいであったが、３月はこれまで見たことも無いような数字になっている。ホテルを利用した送別会は減少しており、辛うじて週末に義理堅い官公庁関係の送別会が残っている。
,,▲,都市型ホテル（スタッフ）,来客数の動き,・婚礼予約、相談の来館者が予想以上に少なかった。景気以外にもいろいろな要素があるためある程度の減少は予想していたが、これだけ少なければ不安になる。
,,▲,旅行代理店（従業員）,販売量の動き,・販売額の前年比が、若干ではあるが以前よりも落ちている。
,,▲,遊園地（経営者）,来客数の動き,・入場者数は前年と比較しても低調に推移している。中旬からの寒の戻り、週末の悪天候のほかに、東北最大級の郊外型ショッピングモールの開業が大きく影響している。
,,×,コンビニ（経営者）,来客数の動き,・店舗前で歩道改修工事があり通行しにくくなっていること、また、工事車両によって車道も１車線少なくなっていることから来客数が減少している。タクシー運転手など常連客の来店回数も減少している。
,,×,衣料品専門店（経営者）,来客数の動き,・年明けから商店街の人通りが少なくなり、もちろん来客数も減少している。２月中旬に近隣の大型スーパーが閉店した後は更に人通りが少なくなった。
,,×,自動車備品販売店（経営者）,お客様の様子,・建築関連業者は暖冬の影響が響いている。企業合併などもささやかれている。
,,×,住関連専門店（経営者）,お客様の様子,・客の買い求める商品の単価が、最近また下がっている。さらには成約率も低くなっている。
,,×,その他専門店［酒］（経営者）,販売量の動き,・今年の暖冬で建設会社の倒産などが相次ぎ、市全体の消費が酒類に限らず悪化している。
"企業
動向
関連

(東北)",,◎,＊,＊,＊
,,○,農林水産業（従業者）,受注価格や販売価格の動き,・「前年１年間の農協の果物販売価格が２年ぶりに良かった」と組合長が話していた。同様に自身の販売価格も一昨年に比べ３割高程度だった。
,,○,木材木製品製造業（経営者）,受注価格や販売価格の動き,・住宅部材の販売量、単価共に依然として好調を持続している。
,,○,出版・印刷・同関連産業（経理担当）,受注量や販売量の動き,・受注単価は下がっているものの、受注量が次第に増加している。
,,○,土石製品製造販売（従業員）,競争相手の様子,・当社も景気の回復傾向がみられるが、他社も仕事の状況や会社の雰囲気が良い方向に向いている。
,,○,金融業（営業担当）,取引先の様子,・国体に向けた道路工事などの公共工事が順調に推移している。
,,○,広告業協会（役員）,それ以外,・空港アクセス鉄道の開業により沿線は様変わりしている。特にショッピングセンターは買物客でにぎわい、乗降客数は予想以上となっている。また周辺での宅地分譲も、予想を大きく上回る需要が見込まれている。仙台圏における戸建住宅の分譲ではバブル期以来の活況である。
,,○,広告代理店（従業員）,受注量や販売量の動き,・年度末でもあり受注量は堅調に伸びている。駆け込み受注も前年度より多い。全体的に予算締め付けの緩和が感じられる。
,,○,その他非製造業［飲食料品卸売業］（経営者）,受注量や販売量の動き,・宮城県内酒類メーカーの出荷量に回復がみられ、前年を上回っている。ただし、出荷量の回復がみられるのは、東北では宮城県だけである。
,,○,その他企業［管理業］（従業員）,受注量や販売量の動き,・近隣の工場ではフラッシュメモリーの増産が行われるため、活況が続く。
,,□,食料品製造業（経営者）,受注量や販売量の動き,・牛タン原料（オーストラリア産）の価格が相変わらず高いので、製品の価格やレストラン部門でのメニューの価格を大きく変えられず、需要も伸びていない。
,,□,食料品製造業（経営者）,受注量や販売量の動き,・郊外型大型店の開店により、競合する地区で客足が落ちている。
,,□,食料品製造業（総務担当）,受注量や販売量の動き,・価格競争が厳しく、製品の末端価格が低下してきている。原材料価格は全体として横ばいで推移している。
,,□,輸送業（従業員）,取引先の様子,・飛行機の機種変更があり、貨物があまり積めないため輸入貨物は減少傾向にある。
,,□,通信業（営業担当）,取引先の様子,・取引先の契約更新に対する姿勢は依然として慎重であり、他社サービスへ切替えられる可能性については予断を許さない。
,,□,経営コンサルタント,取引先の様子,・地方選挙が本格化し、本業にいろいろな影響が出ている企業が少なくない。
,,□,その他非製造業［飲食料品卸売業］（経営者）,受注価格や販売価格の動き,・前年の今ごろは商品を低価格にすると飛ぶように売れていたが、今年は同じようなことをしても、価格面だけでは商品が動かない。
,,□,その他企業［企画業］（経営者）,取引先の様子,・各取引先の決算見通しの良し悪しにばらつきがあり、景気の判断がつきにくい。
,,▲,繊維工業（総務担当）,競争相手の様子,・消費の低迷とコストダウンが限界に到達したことにより、前月に引き続き来月も廃業を予定しているメーカーがある。産地全体が衰退傾向にあり、生産資金の調達に苦慮している。
,,▲,電気機械器具製造業（経営者）,取引先の様子,・今年度上期の状況は順調であったが、年度末になり先行きが不透明になってきた。東北の景気は完全に回復しておらず、全般的に低調である。取引先の動向を静観し、新規分野の展開を考えている。
,,▲,電気機械器具製造業（企画担当）,受注価格や販売価格の動き,・半導体価格がここ１、２か月で大幅に下落した。下げ幅は小さくなっているものの、現在も小幅な下落が続いており、対応するために具体的な経営努力が必要となってきている。
,,▲,輸送業（経営者）,取引先の様子,・主要荷主との間で、料金値下げについて厳しい交渉が続いている。結果によっては当社の利益を圧迫する。
,,×,＊,＊,＊
"雇用
関連

(東北)",,◎,人材派遣会社（社員）,求人数の動き,・前年の２倍の求人があった。
,,○,人材派遣会社（社員）,求人数の動き,・年度末需要が旺盛である。また、保険業界での不払い問題の人的対応に東北でも100名単位での派遣社員受け入れがあったことや、例年以上に多い行政業務の外部委託化（入札）、地方選挙関連の見積依頼などの事例がある。
,,○,人材派遣会社（社員）,周辺企業の様子,・住宅メーカーの分譲マンションや戸建販売に向けた採用が非常に増えており、契約社員への紹介予定派遣が好調である。
,,○,新聞社［求人広告］（担当者）,求人数の動き,・地元企業の求人数がようやく前年並みまでに回復してきた。逆に先行して増加していた京阪からの求人は一段落（減少）した。トータルすればあまり変わらないが、地元企業の回復傾向に期待感がある。
,,○,職業安定所（職員）,求人数の動き,・新規求人数が２か月連続で前年同月より増加している。
,,□,職業安定所（職員）,求職者数の動き,・前月、今月と求職者が増加し窓口が混雑しており、転職のマインドが高まっている。転職できる可能性が高いと感じている求職者も多い。
,,□,職業安定所（職員）,求人数の動き,・新規求人数は、前年同月比で全数では若干上昇しているものの、常用では逆に1.1％の減少となっている。求人に占める臨時求人の割合が高くなっている。
,,▲,職業安定所（職員）,求人数の動き,・新規求人数が前年同月比で11.4％減少している。業種別では医療、福祉が増加したものの、その他の業種は減少している。
,,▲,職業安定所（職員）,求人数の動き,・新規求人、有効求人共に連続して減少している。
,,×,－,－,－
,,,,,
　３．北関東（地域別調査機関：（財）日本経済研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北関東)",,◎,スーパー（統括）,販売量の動き,・来客数は既存店で110％以上と伸びている。それに加え、１人当たりの買上点数が増加しており、業績は好調である。暖冬で買物に出る機会が増えているのが一因と思われる。
,,○,スーパー（販売促進担当）,販売量の動き,・今月は衣料品、住居商品、食品共に前年をクリアしている。特に、衣料品は入園式、入学式用の婦人のフォーマルを中心として伸びており、住居商品ではヒット商品がけん引役となっている。食品はそう菜を中心に全体的に良い状況である。
,,○,コンビニ（経営者）,販売量の動き,・長く続いていた前年割れにやっと歯止めが掛かったようで、前年比105％と上向きに転じている。
