,,▲,タクシー運転手,販売量の動き,・ゴールデンウィーク中は、観光客の入込が多かったため、売上は前年を約10％上回ったが、ゴールデンウィークが終わると一気に売上が減り、３か月前と比較しても約８％ほどの落ち込みとなった。
,,▲,観光名所（職員）,来客数の動き,・国内及び海外の団体客が減少している。３か月前と比較すると、さっぽろ雪まつりなどの大型イベントで集客があったことの反動減もあり、輸送人員は53.8%となっている。また、新型インフルエンザの影響がこれから出てくることも懸念される。
,,▲,その他サービスの動向を把握できる者［フェリー］（役員）,来客数の動き,・前月以降、来客数が２けた台の減少となっている。
,,×,商店街（代表者）,単価の動き,・母の日等のギフト商品の動きをみると、単価が前年を20％以上低下しており、販売量が前年を30％以上下回っている。先行き不安による買い控えが増えていることがうかがえる。
,,×,百貨店（売場主任）,お客様の様子,・消費が非常に冷え込んでおり、浮上する気配が全くうかがえない。
,,×,スーパー（店長）,単価の動き,・商品単価が低下するなか、買上点数、来客数ともに伸びず、食品部門の売上を確保できない状況になっている。競合店の価格も下がる一方である。
,,×,家電量販店（地区統括部長）,販売量の動き,・定額給付金の給付や市町村のプレミアム付商品券の発売等の景気刺激策も、今の段階ではあまり効果がみられない。また、エコポイント制度も内容が不明りょうとの声が多く、地上デジタル放送対応テレビは前年を上回ったものの、冷蔵庫は前年を下回っている。
,,×,高級レストラン（スタッフ）,来客数の動き,・ゴールデンウィーク期間中の売上、来客数ともに予算を達成したものの、北海道には影響がないと思われた新型インフルエンザの風評被害により、その後は来客数の減少が顕著に現れた。
,,×,高級レストラン（スタッフ）,それ以外,・初旬のゴールデンウィーク期間中は店も混雑したことから、少々期待したが、結局、前年を下回った。その後の新型インフルエンザの影響も大きく、ゴールデンウィーク以外の週末は大きく前年を下回った。日ごろ、繁盛している飲食店も、今年は我慢の月とあきらめていた。
,,×,スナック（経営者）,来客数の動き,・観光客が飲食店街に足を運ぶ機会が少なくなっている。特に新型インフルエンザの影響からか、外国人観光客の客足が遠のいている。
,,×,観光型ホテル（経営者）,来客数の動き,・ゴールデンウィークの曜日の並びが良かったことから、ゴールデンウィーク期間中の宿泊客数は前年を上回ったものの、ゴールデンウィーク以降は極端に動きが悪くなっており、月を通しては10％強のマイナスとなった。
,,×,観光型ホテル（スタッフ）,販売量の動き,・円高の影響で海外からの宿泊客が減少しているなか、不況感や新型インフルエンザの影響なども重なり、旅行客が大幅に落ち込んでいる。
,,×,旅行代理店（従業員）,販売量の動き,・海外旅行は大きく悪化している。国内旅行も個人旅行が前年を15％下回っている。新型インフルエンザの影響で人が動かなくなっており、定額給付金の効果もほとんどみられない。
,,×,旅行代理店（従業員）,販売量の動き,・新型インフルエンザの影響により、旅行の取消しが続いている。
,,×,タクシー運転手,来客数の動き,・前年と比べて利用客が大きく減っており、売上は前年を15％程度下回っている。観光客のタクシー利用も大きく減っている。
"企業
動向
関連

(北海道)",,◎,－,－,－
,,○,家具製造業（経営者）,取引先の様子,・法人需要に一定の動きが出てきた。企業の在庫調整が一段落し、マインドが前向きになりつつあることがうかがえる。
,,○,通信業（営業担当）,取引先の様子,・パニック状態とも思えるほど受注が減少した３か月前と比較すると、取引先や当社の業績に回復傾向がみられる。
,,□,食料品製造業（団体役員）,受注量や販売量の動き,・天候に恵まれたゴールデンウィーク時は、高速道路料金引下げの効果もあり、一時的な受注の増加があったものの、新型インフルエンザの国内感染等の影響を受けて、外食業の受注や生産が後退しており、月全体での受注量は前年を下回った。消費者の節約指向が続いているなか、航空路線の減便、観光客数の減少などもあり、業界の状況はやや悪くなっている。
,,□,食料品製造業（役員）,受注量や販売量の動き,・ゴールデンウィーク前の受注はやや良かったが、ゴールデンウィークが明けた後は、以前の状態に戻っている。
,,□,輸送業（支店長）,受注量や販売量の動き,・鋼材の入荷量、製紙の出荷量ともに、引き続き前年を大きく下回っている。また、雑貨の輸出入コンテナの数量も相変わらず前年を下回っている。これらのことから、経済活動、消費活動の低迷がうかがえる。
,,□,金融業（企画担当）,それ以外,・住宅投資は分譲や貸家の供給過剰で新築着工が大幅に減少している。設備投資の先送りも目立ってきた。観光関連は、外国人観光客のほか、ビジネス客も減少していることから、ホテル・旅館の売上は不振である。個人消費は節約志向が強く、弱い動きが続いている。
,,□,その他サービス業［建設機械リース］（支店長）,取引先の様子,・主要取引先である車両と建設機械の販売会社の販売量が前年比で半減している。
,,▲,金属製品製造業（役員）,受注量や販売量の動き,・官庁物件、民間住宅着工件数の減少にともない、受注量、販売量が減少している。
,,▲,司法書士,受注量や販売量の動き,・例年であれば雪解け後に不動産の動きも活発化してくるが、今年は月を追うごとに取引量が減少している。
,,×,＊,＊,＊
"雇用
関連

(北海道)",,◎,－,－,－
,,○,－,－,－
,,□,求人情報誌製作会社（編集者）,求人数の動き,・地域内の需要による求人広告掲載件数は微減となっており、現在のところ大きな変化はみられない。
,,□,職業安定所（職員）,求職者数の動き,・４月の新規求職者数が前年を14.2％上回るなど、引き続き高い水準にある。
,,□,職業安定所（職員）,求人数の動き,・４月の新規求人数は前年を9.9％下回り、新規求職者数は前年を7.2％下回った。月間有効求人倍率は0.36倍となっており、前年を0.08ポイント下回った。
,,□,学校［大学］（就職担当）,求人数の動き,・就職情報誌主催の合同企業説明会において、出展企業の減少が顕著となっている。求人の絶対数の不足を受けて、積極的な学生でも結果が出ない状況にあり、弱音を吐く学生も多くみられる。大手企業の内定は例年どおり早めであるが、道内企業については、採用スケジュールも不確定であり、採用活動が若干長引いている傾向がみられる。一方、これまで６月以降も企業セミナーを実施していた企業が、今年は５月で終えるなど、採用期間が極端に短くなっている状況もうかがえる。また、北海道労働局が５月に発表した若年層の有効求人倍率は0.41倍となっており、北海道の雇用情勢は、極めて厳しい状況にある。
,,▲,新聞社［求人広告］（担当者）,求人数の動き,・募集広告の売上が前年を33％下回るなど、非常に厳しい状況にある。業種別にみると、派遣業が前年を53％下回っており、特に東京、札幌などの都市部に本社がある派遣業者の落ち込みが際立っている。これまで比較的堅調だった医療系も今月は前年を27％下回るなど、好材料が見当たらない。
,,▲,職業安定所（職員）,求人数の動き,・新規求人数は前年を8.8％下回り、14か月連続で前年を下回った。月間有効求人数は前年を19.1％下回り、30か月連続で前年を下回った。
,,×,求人情報誌製作会社（編集者）,求人数の動き,・ここ数か月、求人数の減少傾向は変わらない。底が見えてきた感触もなく、マイナス幅が鈍化した様子もみられない。特に減少が目立つのは衣料品販売に関する求人であり、求人件数は前年の約３分の１となっている。
,,×,職業安定所（職員）,求職者数の動き,・４月の有効求人倍率は0.29倍で、前年を0.12ポイント下回り、６か月連続で前年を下回った。求人倍率が0.2倍台となったのは約22年ぶりである。また、依然として事業主都合離職者の増加傾向が続いている。
,,,,,
　２．東北（地域別調査機関：（財）東北開発研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,乗用車販売店（経営者）,来客数の動き,・新型ハイブリッド車の発売や、県独自で実施している環境対応車への購入補助策が功を奏し、来客数や新車の引き合いが増加している。
,,○,商店街（代表者）,来客数の動き,・高速道路料金引下げや定額給付金の給付の効果が現れており、商店街への客足が徐々に戻ってきている。ただし、高級飲食店や、高額商品の取扱店は依然として低迷している。
,,○,一般小売店［医薬品］（経営者）,販売量の動き,・新型インフルエンザの感染拡大の影響で、低単価ではあるがマスクの売行きが良くなっており、店頭はにぎわっている。
,,○,百貨店（広報担当）,販売量の動き,・定額給付金の給付が始まり、消費マインドに回復の兆しが出てきている。
,,○,百貨店（販促担当）,販売量の動き,・百貨店の売上に占める割合が高い婦人服の売上が伸びている。
,,○,百貨店（売場担当）,お客様の様子,・着回しの効くブランドや、客の呼び込みがしっかりできているブランドが好調で売上が前年を上回っているが、着回しの効かないブランドや、夏物ファッションでフリー客を取り込めないブランドは苦戦している。また、市内のホテルを会場に行っている催事も年々来客数が減少しており、苦戦している。
,,○,百貨店（経営者）,来客数の動き,・買上単価は上昇していないものの、来客数は増加傾向にある。
,,○,衣料品専門店（店長）,お客様の様子,・吟味して買物する客の消費傾向に変化はなく、買上点数、買上単価は依然として低迷しているが、消費マインドは回復傾向にあり、買上率が上昇している。
,,○,衣料品専門店（店長）,お客様の様子,・ようやく気温が上昇し、初夏物を目当てに来店する客が少しずつ増加している。
,,○,家電量販店（店長）,販売量の動き,・省エネ家電のエコポイント制度などの政策により、客の購買意欲が高まっている。
,,○,乗用車販売店（経営者）,販売量の動き,・環境対応車への補助金目当ての購入が増加している。客は車種の選定に時間を掛けており、購入までの期間が長くなっている。
,,○,乗用車販売店（経営者）,それ以外,・環境対応車への補助金制度が導入されることから、客に動きが出てきている。
,,○,その他専門店［化粧品］（経営者）,来客数の動き,・市内で使える11億円のプレミアム付商品券を発行しているが、中心商店街では、同商品券の取り込み策を展開し、３億円程度回収している。
,,○,その他専門店［食品］（経営者）,販売量の動き,・高速道路料金引下げや大河ドラマ効果により観光客が増加しており、当地域に経済効果をもたらしている。
,,○,その他専門店［酒］（営業担当）,来客数の動き,・客足が少しずつ戻ってきているが、客の財布のひもが固い状況に変わりなく、風評に消費マインドが左右されやすい状況が続いている。
,,○,一般レストラン（経営者）,来客数の動き,・客単価は相変わらず低迷しているが、景気に底打ち感が広がっており、企業関係の接待や家族の会食などの来客数が増加している。
,,○,都市型ホテル（スタッフ）,販売量の動き,・リニューアル効果もあり、婚礼や一般宴会の取り込みに成功し、宴会部門の売上が増加している。
,,○,遊園地（経営者）,来客数の動き,・ゴールデンウィーク期間中は前年よりも天候に恵まれたため、来客数は４年ぶりの高水準となり、前月までの落ち込みをカバーしている。
,,□,商店街（代表者）,来客数の動き,・ゴールデンウィーク期間中は、商店街では各種イベントを展開したものの、来客数は横ばいで推移している。
,,□,商店街（代表者）,お客様の様子,・５月の定額給付金の給付に合わせ、商店街独自の10％のプレミアム付商品券を販売したところ、３日で完売し、商店街の売上に貢献している。
,,□,一般小売店［医薬品］（経営者）,お客様の様子,・新型インフルエンザの感染拡大の影響で、関連商品の売上が増加しているが、そのような特殊要因を除けば、景気に変化はみられない。
,,□,百貨店（売場主任）,お客様の様子,・仕事や会議用のスーツ、ブラックフォーマルなどの商品の動きが良くなっているが、それ以外の商品は、必要な物以外は購入しない客の消費傾向が相変わらず続いている。
,,□,スーパー（店長）,単価の動き,・客の節約志向が続いており、１品単価が下落傾向にある。
,,□,スーパー（店長）,来客数の動き,・高速道路料金引下げの効果により、ゴールデンウィーク期間中は帰省客の増加を期待していたが、逆に流出商圏となってしまい、売上が減少している。
,,□,スーパー（店長）,単価の動き,・来客数は前年並みで推移しているが、客の節約志向の高まりを背景に、低単価商品や特売品の販売構成比が上昇していることから客単価が低下しており、前年に比べて売上がやや減少している。
,,□,スーパー（店長）,販売量の動き,・特売品や新型インフルエンザ関連商品の動きは良くなっているが、それ以外の商品は客の買い控え傾向が続いており、来客数、売上共に前年並みに推移している。
,,□,スーパー（総務担当）,単価の動き,・新型インフルエンザ対策の備蓄用として加工食品の缶詰、レトルト、冷凍食品などの保存系食品の買上点数が伸びている。買上単価は、生鮮食品では前年並みで推移する一方で、加工食品では低下が進んでおり、全体では前月よりやや低下し、前年並みとなっている。
,,□,コンビニ（経営者）,来客数の動き,・売上は前年比110％、来客数は同105％と引き続き好調を維持している。タスポ導入から１年経過しているが、たばこの売上も同107％と好調に推移している。
,,□,コンビニ（経営者）,来客数の動き,・来客数は前年並みに推移しているが、買上単価が前年に比べ５％低下している。客の生活防衛意識は依然として高く、100円の菓子や調味料などの低単価商品を中心に購入する傾向が続いている。
,,□,コンビニ（エリア担当）,単価の動き,・来客数は前年並みで推移しているものの、客の低価格志向に変化がみられず、客単価は依然として前年を下回る状況が続いている。
,,□,衣料品専門店（経営者）,来客数の動き,・定額給付金やプレミアム付商品券を利用する客はいるが、来客数の増加までには至っていない。
,,□,衣料品専門店（経営者）,販売量の動き,・例年、気候が温暖になり、売上が伸びる時期であるが、落ち込んだままの状況が続いている。
,,□,衣料品専門店（総務担当）,販売量の動き,・景気低迷が続き、先行き不安が高まるなか、消費支出を抑制する傾向が強まり、学校用品などの必需品についても低価格の物に移行している。
,,□,乗用車販売店（経営者）,販売量の動き,・環境対応車への減税や補助金制度、さらには新型ハイブリッド車の発売が追い風になり、ハイブリッド車の大量受注を確保している。ただし、全体の需要減少に歯止めが掛からず、販売や試乗実績は前年比90％程度にとどまっている。
,,□,乗用車販売店（経営者）,販売量の動き,・環境対応車への減税など効果により来客数が増加しているが、売上が伸びていない。前年12月から販売台数は前年比２割減の状況が続いており、さらに小型車の比率が上昇しているため単価も大幅に低下している。
,,□,乗用車販売店（経営者）,来客数の動き,・自動車業界では、ハイブリッド車のみが売れ、それ以外は厳しい状況が続いている。
,,□,住関連専門店（経営者）,来客数の動き,・仏壇仏具は、我慢可能な商品であり、本当に必要な人以外は購入しない傾向にあることから来客数が低迷している。
,,□,その他専門店［呉服］（経営者）,お客様の様子,・客は、当店の主力商品である衣料品や布団の購入を先送りし、今ある物を我慢して使っている様子がうかがえる。
,,□,その他専門店［酒］（経営者）,お客様の様子,・一般家庭では、これまで安価な発泡酒や第三のビールが需要の中心となっていたが、ここにきてビールを購入する客が増加している。依然として厳しい状況は続いているものの、定額給付金の給付効果もあり、客からは景気に対する悲観的な声が聞かれなくなっている。
,,□,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・主力商品である制服は、低価格品への移行が進んでおり、業種別では、建設業関係の動きが悪くなっている。一方で、病院の白衣や事務服のクリーニング付リースが増加している。
,,□,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・ガソリンなどの燃料油の販売量が前年を若干下回っている。また、燃料油以外のタイヤやオイルなどは安価な商品に需要が偏っており、交換サイクルも長期化している。
,,□,一般レストラン（経営者）,来客数の動き,・ディナータイムの来客数が、前年に比べて大幅に下回る状況が続いている。
,,□,一般レストラン（経営者）,来客数の動き,・来客数が多い時と少ない時の差が大きく、全体では前年をやや下回っている。
,,□,一般レストラン（経営者）,販売量の動き,・ゴールデンウィーク明けから消費が縮小し、売上、客単価共に低下している。
,,□,その他飲食［弁当］（スタッフ）,お客様の様子,・売上の低迷が長期間にわたり続いている。
,,□,観光型ホテル（スタッフ）,販売量の動き,・ゴールデンウィークや高速道路料金引下げの影響で、４月より売上が多少増加しているが、前年を下回る状況が続いている。
,,□,旅行代理店（店長）,販売量の動き,・新型インフルエンザの世界的な感染拡大により、海外旅行の見合わせが増加している。さらにその後の国内感染により国内旅行の取消や計画見合わせ、延期が予想以上に発生している。
,,□,タクシー運転手,単価の動き,・ゴールデンウィーク終了後、タクシーの乗り控えが顕著になっている。
,,□,タクシー運転手,来客数の動き,・乗車客が減少し続けており、特に夜間の客の落ち込みが大きい。
,,□,通信会社（営業担当）,販売量の動き,・春先の需要期が終了し、携帯電話の売上が極端に落ち込んでいる。特に、客の買換えサイクルの長期化に伴い、機種変更の需要が落ち込んでいる。
,,□,観光名所（職員）,販売量の動き,・来客数及び土産品の売上は前年並みで推移している。
,,□,美容室（経営者）,販売量の動き,・美容室は高速道路料金引下げによる経済効果は全く享受できず、客の回転率が上がらない状況が続いている。
,,□,その他サービス［自動車整備業］（経営者）,お客様の様子,・来客数、売上共に落ち込んだまま回復していない。廃業や倒産、撤退、統廃合により、法人客の減少も目立っている。
,,▲,一般小売店［書籍］（経営者）,来客数の動き,・来客数、客単価、買上単価共に低下傾向にある。
,,▲,スーパー（経営者）,来客数の動き,・客単価は横ばいで推移しているものの、買物頻度が低下している。
,,▲,スーパー（店長）,販売量の動き,・消費者の低単価志向の高まりを背景に、商品の値下げが相次いでいることから、買上点数の増加策を実施しても、客単価の低下をカバーできない状況にある。したがって、全店舗ベースでは売上が前年並みを維持しているものの、既存店ベースでは前年を下回る状況が続いている。
,,▲,コンビニ（エリア担当）,販売量の動き,・タスポ効果が一巡し、売上は前年を下回っている。
,,▲,コンビニ（エリア担当）,単価の動き,・依然として客単価が回復せず、厳しい状況が続いている。特に中旬から25日までの売上及び客単価の低下が目立っている。
,,▲,衣料品専門店（経営者）,来客数の動き,・高速道路料金引下げに伴い、客は郊外に流れ、ゴールデンウィークや休日の売上が減少している。
,,▲,衣料品専門店（店長）,来客数の動き,・高速道路料金引下げの影響で、消費支出が行楽に回り、衣料品の売上が減少している。30代の来客数が激減しており、帰省客の来店も例年より減少している。
,,▲,住関連専門店（経営者）,単価の動き,・特別優待セールの実施により、前年に比べて来客数は増加しているが、買上単価が20％低下している。
,,▲,その他専門店［パソコン］（経営者）,競争相手の様子,・同業他社では、全くと言っていいほど、受注がない状況が続いている。
,,▲,一般レストラン（スタッフ）,来客数の動き,・関西地域での新型インフルエンザの感染拡大の影響で、外食を控える消費傾向が強まっており、来客数が減少している。
,,▲,観光型ホテル（経営者）,来客数の動き,・ゴールデンウィーク期間中は、満室が３日間のみであり、例年よりも厳しい状況となっている。さらに新型インフルエンザ感染拡大の影響で、関西方面からの客のキャンセルが相次いで発生しており、入込は前年に比べて20％の減少となっている。
,,▲,都市型ホテル（経営者）,単価の動き,・高速道路料金引下げの効果により、ゴールデンウィーク期間中は、一般の宿泊客が増加してある程度の客単価を確保できたが、その後のビジネス宿泊客の客単価が低下している。また、宴会部門でも単価が前年に比べ５～６％低下しており、ホテル全体の売上は前年を下回っている。
,,▲,都市型ホテル（スタッフ）,販売量の動き,・上旬は高速道路料金引下げの効果もあり、宿泊、宴会、レストランの各部門は好調に推移していたが、新型インフルエンザの発生により、下旬に予約が入っていた全国大会がキャンセルになるなど、予想外の展開となっている。
,,▲,都市型ホテル（スタッフ）,それ以外,・新型インフルエンザへの過剰反応により、出張の自粛など、人の移動に多大な影響が出始めており、宿泊客数や宴会人数が減少している。
,,×,商店街（代表者）,来客数の動き,・天候が良い日が続いているが、来客数は減少している。
,,×,一般小売店［医薬品］（経営者）,お客様の様子,・新型インフルエンザの感染拡大に伴い、マスクや消毒薬を買い求める客が増加しているが、品切れのため売上には全く貢献していない。
,,×,一般小売店［雑貨］（企画担当）,来客数の動き,・来客数の減少に加え、買上点数が減少しており、客単価が低下している。
,,×,百貨店（企画担当）,単価の動き,・前年の秋以降、売上低迷が続いているが、ここにきて来客数や買上点数、客単価が更に低下している。
,,×,百貨店（経営者）,お客様の様子,・来客数に大きな落ち込みはないが、不要不急な物の買い控えに加え、食料品の客単価も低下しており、客の財布のひもがこれまで以上に固くなっている。
,,×,スーパー（経営者）,単価の動き,・客の可処分所得の減少に加え、競合店との競争激化により、売上、客単価共に低下している。
,,×,スーパー（経営者）,お客様の様子,・ゴールデンウィーク明けから消費者の財布のひもは再び固くなり、安い物を買い回る消費傾向が顕著になっている。
,,×,衣料品専門店（店長）,来客数の動き,・周辺地域の工場が次々に閉鎖し、地域全体の景況感が更に悪化していることから、来客数が減少している。
,,×,住関連専門店（経営者）,販売量の動き,・前年に比べて売上が大幅に減少しており、人員削減などあらゆる経費削減に努めている。政府が打ち出した省エネ家電のエコポイント制度は、ポイント付与対象外の耐久消費財業界に深刻な影響を与えている。
,,×,観光型旅館（経営者）,来客数の動き,・新型インフルエンザの感染拡大に伴うキャンセルは発生していないが、新規予約の動きは非常に悪くなっており、前年比で20％以上の落ち込みとなっている。
,,×,都市型ホテル（スタッフ）,来客数の動き,・景気の状況は、最悪の事態から脱しつつあるという見方が強まっているが、消費者の財布のひもは依然として固く、必要な物のみを購入する客の消費傾向が顕著となっていることから客単価が低下している。
,,×,旅行代理店（従業員）,販売量の動き,・新型インフルエンザの影響で海外旅行、国内旅行共にキャンセルが相次いでおり、例年に比べて取扱量が減少している。
,,×,旅行代理店（従業員）,販売量の動き,・新型インフルエンザ発生に伴い、売上が更に減少している。
,,×,タクシー運転手,販売量の動き,・乗客数の減少というより、街中のタクシー台数が増加して、客待ちする場所が少なくなっていることが、売上減少の要因となっている。また、経営悪化のため健康保険料を支払えないタクシー会社が出てきている。
