,,▲,旅行代理店（従業員）,来客数の動き,・冬季観光と春の花観光の端境期に当たるため、国内客、外国人観光客共、観光需要の少ない時期となっている。ただ、ビジネス客は増加傾向が続いている。
,,▲,旅行代理店（従業員）,来客数の動き,・毎回、選挙があると客足が鈍る傾向にあり、３月の景気はやや悪くなっている。
,,▲,タクシー運転手,来客数の動き,・例年３月は12月に次いでタクシーの売上の多い月であるが、今年は20日頃まで天気の良い日が多かったこと、雪の日が少なかったことなどから、タクシー１台当たりの売上が２％ほどマイナスとなっている。会社の売上も乗務員不足で稼働率が落ちていることから、前年比マイナス10％と大きな落ち込みとなった。
,,▲,タクシー運転手,来客数の動き,・２月後半から３月にかけての注文が減少している。観光客やイベント関係での利用も減少してきている。
,,▲,タクシー運転手,お客様の様子,・前年と比較すると、年度末を迎えての客の利用頻度が今一つである。統一地方選挙の影響が出ている。
,,▲,住宅販売会社（経営者）,お客様の様子,・株式市場が低迷していること、中国と米国の貿易摩擦が激化していることなどから、客のムードがとても悪い。
,,×,コンビニ（エリア担当）,競争相手の様子,・客単価が低下している。
,,×,観光型ホテル（経営者）,来客数の動き,・国内客、外国人観光客共に来客数が増えてこない。特にアジアからの団体客の減少が目立っている。また、これまで伸びていた宿泊単価、消費単価もマイナスに転じてきている。
,,×,タクシー運転手,販売量の動き,・降雪量の少なさによりタクシー利用が激減している。また、消費税増税を前にして食料品などの値上げが相次いでいることもあり、消費者のマインドは低下する一方である。
"企業
動向
関連

(北海道)",,◎,－,－,－
,,○,家具製造業（経営者）,受注量や販売量の動き,・請負物件が動き始めた。外国人観光客の増加に伴いニセコなどでの需要が活況を呈している。
,,○,輸送業（営業担当）,受注量や販売量の動き,・農作物出荷の動きは一段落しているものの、本州からの建築資材、飲料容器の物量が伸びている。
,,○,金融業（従業員）,取引先の様子,・米中貿易摩擦の影響により一部業種の生産、輸出に陰りがみられるほか、公共工事請負金額が前年を下回る傾向で推移しているものの、観光関連の業種では北海道ふっこう割の効果もあり、国内客、外国人観光客共に前年を上回る傾向にある。個人消費の動きにも底堅さが感じられる。総じてみると、道内景気は３か月前に比べてやや良くなっている。
,,□,建設業（役員）,受注量や販売量の動き,・今年は雪解けが早いこともあって、年度内工事が順調にしゅん工を迎えている。完工高、利益共、見込みどおりの数字を確保できている。
,,□,司法書士,取引先の様子,・観光業は好景気が続いているが、不動産業や建築業は人口減少などの影響で伸び悩みの状況が続いている。業種や企業ごとに景気判断が異なっていることから、地域全体としての景気は変わらないままである。
,,□,コピーサービス業（従業員）,取引先の様子,・客先へのヒアリングにおいて、景気は良くないとする回答が多くを占めている。
,,□,その他サービス業［建設機械レンタル］（総務担当）,受注価格や販売価格の動き,・３月に入り、売上が前年から10％強ダウンしている。また、ここにきて道内のホテルの安値が目立ってきている。
,,□,その他サービス業［建設機械リース］（支店長）,取引先の様子,・台風被害からの復興需要も落ち着き、機械の設備投資意欲も落ちてきているが、現状、取引先から受注量が大きく減少したという話は聞こえず、取引先の様子も安定していることから、景気は変わらない。
,,▲,食料品製造業（従業員）,受注量や販売量の動き,・３月の販売量は前年比マイナス２％であった。３か月前の12月の販売量はマイナス３％であり、前年を下回る状況が続いていることから、景気はやや悪い。
,,▲,建設業（従業員）,受注量や販売量の動き,・公共工事の完工時期を迎えている中、民間工事での新規受注工事が少なく、仕事量が減少している。
,,▲,通信業（営業担当）,取引先の様子,・中国を始め、海外との取引が多い企業を中心に、景気減速の影響が業績にも表れ出したと話す取引先がみられるようになってきている。
,,▲,司法書士,取引先の様子,・市内の積雪がゼロとなるなど、長い冬期間が終わったことから、多少は不動産取引が増加すると期待していたが、10月に予定されている消費税増税が心理的に影響しているのか、期待するほどの駆け込み需要もみられず、先行きが心細い状況にある。
,,▲,その他非製造業［鋼材卸売］（従業員）,受注量や販売量の動き,・受注案件の納入などで売上は順調に推移しているが、ベース商材の受注量が落ち込んできている。
,,×,食料品製造業（従業員）,受注量や販売量の動き,・３月はここ１年間で最も売上が少なく、前年比でも数パーセントの落ち込みとなった。そうした状況の中で、人件費、エネルギー費、物流費などの経費が高騰していることから、利益がマイナスとなっている。
"雇用
関連

(北海道)",,◎,－,－,－
,,○,人材派遣会社（社員）,求人数の動き,・求人が堅調に増えている。中途採用については、営業、経理事務を中心に求人ニーズが急激に増えている。派遣についても、コールセンター、携帯ショップを始めとした販売系など、求職者に人気が余りなく、人材確保に苦労する職種でのニーズが底堅い。４月から改正される入管法についての問合せも増えており、外国人労働者に対するニーズも高まりをみせている。企業の経営状況はいまだ堅調で人材不足が常態化している状況がうかがえる。
,,○,求人情報誌製作会社（編集者）,求職者数の動き,・年度替わりということもあり、退職者の増えるタイミングになっている。企業では、卒業する学生、配偶者の転勤で当地を離れる主婦、契約が切れる契約社員などの穴を補充しようと人材獲得意欲が強い。春先からの新しい仕事を求める求職者も活発に動いている。
,,□,求人情報誌製作会社（編集者）,それ以外,・農業関連では、ゴールデンウィーク明けの繁忙期に向けて、非正規の求人需要が増えてきているが、前年に比べて求人数が減っているとの声がある。
,,□,求人情報誌製作会社（編集者）,雇用形態の様子,・売手市場ではあるが、就職できていない大学生も意外と多い。一方で中小企業の正社員採用は苦戦している。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・新年度に向けて、求人募集数が増えてきているが、季節なりの増え方にとどまっている。外国人観光客の需要を見越したホテルの新規オープンなどの明るい材料も一部にはあるが、波及効果は余りみられない。求人ニーズが低いわけではないが、人が集まりづらい状況の中で、今まで以上に企業が費用対効果に敏感になってきている。
,,□,新聞社［求人広告］（担当者）,周辺企業の様子,・今年の冬の雪が少なかったことの影響で冬物衣料の販売が不調である。また、除雪業者などへの発注量が激減したことで、消費の動きにも減退ムードがみられている。
,,□,職業安定所（職員）,求人数の動き,・月間有効求人数が６か月連続で前年を下回ったが、月間有効求職者数が７年４か月連続で前年を下回ったことから、有効求人倍率は1.11倍と８年12か月連続で前年を上回った。
,,□,職業安定所（職員）,求人数の動き,・２月の有効求人倍率は1.16倍であり、前年を0.06ポイント上回り、引き続き高い水準で推移している。
,,□,職業安定所（職員）,求人数の動き,・大型小売店舗の閉店に伴う従業員の失業や５月オープン予定の施設への応募を希望する求職者の増加などで、新規求職者が４か月ぶりに増加し、有効求職者も２か月ぶりに増加している。このため、有効求人数は前年並みであったが、有効求人倍率が前年を大きく下回った。
,,□,学校［大学］（就職担当）,求人数の動き,・各企業の新卒採用意欲は一昨年や前年と比較しても、ほぼ同様の意欲の高い状況にあり、４～５月にかけてもこの状況が続くとみられる。特に今年はＢtoＢの企業よりもＢtoＣの企業の採用意欲が高く、個人消費が若干上向きにあることが影響しているとみられる。
,,▲,－,－,－
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,－,－,－
,,○,商店街（代表者）,販売量の動き,・天候に恵まれて来街客が増えており、飲食店はその恩恵をかなり受けている。
,,○,スーパー（店長）,来客数の動き,・客単価の前年割れは続いているものの、来客数の動きに回復がみられている。
,,○,スーパー（店長）,販売量の動き,・当社の取組が成功しており、売上が前年比102％と前年を上回ることができている。
,,○,コンビニ（エリア担当）,来客数の動き,・ワンブランド化による効果や、競合店舗の閉鎖などの外的環境の好転のため、好調に推移している。
,,○,コンビニ（店長）,来客数の動き,・雪が解けたことで客足が戻りつつある。また、除雪代の支払も今月で終わるためほっとしている。
,,○,衣料品専門店（経営者）,販売量の動き,・春らしくなってきたところで雪が降り、冬に逆戻りしている。そのため、春物の動きが止まっている。
,,○,乗用車販売店（本部）,販売量の動き,・消費税の引上げ前の駆け込み需要として、新車の購入が多くみられている。大きく受注を伸ばしており、前年比120％の販売量となっている。
,,○,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・年度末の影響もあるが、商品が活発に動いており、問合せも多い。この勢いがもう少し続いてくれると有り難い。
,,○,その他小売［ショッピングセンター］（統括）,販売量の動き,・暖かい日が続いているため、来客数が増えている。
,,○,観光型旅館（スタッフ）,販売量の動き,・天候が安定しており、宿泊の申込みが増えている。ただし、首都圏からの客については隣接する県での動きは良いものの、地元の動きは鈍い。
,,○,旅行代理店（店長）,販売量の動き,・国内旅行、海外旅行共に、団体個人問わずに予約が伸びてきている。
,,○,観光名所（職員）,来客数の動き,・日本人客や予約なしの来客数は横ばいであるものの、インバウンド客が伸びており、前年同時期と比較しても非常に好調な予約状況となっている。
,,○,その他サービス［自動車整備業］（経営者）,販売量の動き,・３月の販売量が前年比160％となるなど、年度末の駆け込み需要としては前年及び一昨年と比較しても非常に伸びている。
,,□,商店街（代表者）,来客数の動き,・今月は穏やかな日が続いたことで、学生や若い人に人気のある飲食関係が好調である。
,,□,商店街（代表者）,お客様の様子,・商店街の核となっていた商業施設が、経営不振及び店舗の老朽化により６月に閉店することが決定している。現在は閉店セール中のため、来街者数に大きな変化はないが、利用者からは不安や困惑の声が多くあがっている。
,,□,商店街（代表者）,来客数の動き,・年度末の需要を期待していたが、特に増えてはいない。
,,□,一般小売店［書籍］（経営者）,来客数の動き,・全体的に供給過剰の状態が続いている。社会不安から消費マインドの持ち直しがみられず、なかなか数字に反映していかない状態である。
,,□,一般小売店［医薬品］（経営者）,販売量の動き,・今月は、来客数が少なかったものの、客単価が上昇したため、売上は横ばいで推移している。客の様子は悪くないが、物価の上昇のため節約をしているのか、来店頻度が落ちているように見受けられる。
,,□,一般小売店［カメラ］（店長）,販売量の動き,・低価格商材の動きが非常に悪いものの、高額商材の動きが好調のため、売上を確保している。
,,□,百貨店（売場主任）,お客様の様子,・買上点数、買上単価共に、目立った動きはみられていない。購入に至るまでが依然としてシビアであり、不要なものは買わないという傾向が続いている。
,,□,百貨店（営業担当）,お客様の様子,・３月は春の新生活に向けて消費が活発になる時期であるが、前年と比較しても大きな変化はなく、景気の動きにも余り変化はない。
,,□,スーパー（経営者）,単価の動き,・平均１品単価、来客数共に前年並みで推移している。消費全体の傾向に変化はないものの、以前より客の財布のひもが固くなっているのか、買上点数は前年を下回っている。
,,□,スーパー（営業担当）,お客様の様子,・売上97％、来客数98％、客単価96％と前期を下回っている。同業他社やドラッグストアの出店による影響が大きく、買上点数や客単価が特に落ち込んでいる。
,,□,スーパー（営業担当）,来客数の動き,・来客数は前年比99.6％と前年を下回っている。買上単価98.9％、買上点数99.9％と消費者は買物を控えている。特に生鮮部門の売上が不振である。
,,□,コンビニ（経営者）,単価の動き,・競合店の閉店による来客数の増加に伴い、販売量も伸びている。ただし、買上点数は横ばいで推移しており、客単価は１～２月を下回っているなど、微妙な状況である。
,,□,コンビニ（店長）,来客数の動き,・復興需要の減少により、作業員数も少なくなっており、来客数が減少している。
,,□,衣料品専門店（経営者）,来客数の動き,・例年よりも気温が高めの日が多いにもかかわらず、来客数が少ない。必要なものだけを必要な時期にしか買わないという傾向がますます強くなっている。
,,□,衣料品専門店（経営者）,お客様の様子,・学生服の売上は前年並みとなっているものの、法人関係は決算期のため、建築関連の受注が増加している。
,,□,衣料品専門店（店長）,お客様の様子,・季節が前倒しで推移しており、春物商材の立ち上がりが早い。しかし、単価が稼げる冬物商材の売上分をカバーするまでには至っていない。
,,□,衣料品専門店（店長）,来客数の動き,・競合店の出店により、入学式需要の前年比が40％も減少している。
,,□,家電量販店（店長）,販売量の動き,・季節商材においてエアコンは好調であるが、暖冬気味のため石油系の暖房商材は余り売れていない。また、冷蔵庫や洗濯機は単価が上がり売上を伸ばしているが、テレビは４Ｋ需要が期待していたほどではなく、前年並みとなっている。
,,□,乗用車販売店（従業員）,販売量の動き,・決算月ではあるものの、販売量がなかなか伸びない状況である。
,,□,乗用車販売店（従業員）,来客数の動き,・３月は決算月の会社が多いが、来客数の動きは鈍いままである。
,,□,住関連専門店（経営者）,販売量の動き,・注文家具なので手の込んだものを受注できれば売上は良くなるが、現在は余り変化がない。
,,□,住関連専門店（経営者）,販売量の動き,・店頭での販売は振るわないものの、ネット販売が順調である。
,,□,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・暖冬の影響により減少した石油製品の販売量は、結局シーズン最後まで回復していない。
,,□,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・例年よりも気温が高く天候が良いが、販売量に大きな変化はみられていない。
,,□,一般レストラン（経営者）,単価の動き,・来客数や単価に目立った動きがみられていない。
,,□,一般レストラン（経営者）,来客数の動き,・３月は送別会などを期待していたが、思ったほどの来客数とならずに、動きの鈍い状態が続いている。
,,□,観光型旅館（経営者）,来客数の動き,・来客数、売上共に例年並みで推移しており、余り変化はみられていない。
,,□,都市型ホテル（スタッフ）,お客様の様子,・宿泊に関しては、ビジネス客の減少をインバウンドで埋めている状況が続いている。首都圏のように何十万人という数ではないが、東北の各都市においても宿泊におけるインバウンドの重要性が高まっている。ただし、ブライダルは衰退傾向が続いており、景気に関してはどちらともいえない状況である。
,,□,都市型ホテル（スタッフ）,来客数の動き,・個人利用のレストランや、宿泊客、団体客利用の宴会場は、来客数、売上共にほぼ前年並みで推移している。
,,□,旅行代理店（経営者）,販売量の動き,・ゴールデンウィークの期間が長く、春休みに影響が出ているのか、売上が例年と比べて落ち込んでいる。
,,□,通信会社（営業担当）,お客様の様子,・客の設備投資意欲に変化はみられていない。
,,□,通信会社（営業担当）,お客様の様子,・消費税の引上げを控えて、コストダウンの話ばかりとなっている。
,,□,通信会社（営業担当）,お客様の様子,・客の様子に変化はみられていない。
,,□,遊園地（経営者）,来客数の動き,・中旬までは温暖であった天候が春休み以降は寒の戻りで芳しくなく、来客数は結果として前年並みとなっている。
,,□,美容室（経営者）,単価の動き,・客単価はここ数か月横ばいで推移しており、前年比も99～101％という動きが続いている。
,,□,設計事務所（経営者）,お客様の様子,・年度末を迎えているが、入金のタイミングは５月頃となるため、各社共に厳しい様子である。業者から請求の前倒しの依頼がきている協力会社も出てきており、正規の支払期日を前倒しして対応している。その一方で、３月だけで４件の民間企業からプロポーザルへの参加要請がきている。先行き不透明といわれている業界ではあるものの、このような元気な企業もある。
,,□,住宅販売会社（経営者）,販売量の動き,・来客数及び新規受注客の減少により、受注量が減少傾向にある。
,,□,その他住宅［リフォーム］（従業員）,販売量の動き,・リフォームにおいて、塗装工事は増えているものの、増改築工事は減少している。また、住宅設備機器は、給湯器や温水ルームヒーターが減少している。
,,▲,一般小売店［医薬品］（経営者）,販売量の動き,・今月は決算セールを開催している。セール自体の売上は110％であるものの、日々の売上が落ち込んでいる。販売量も若干減少しているため、全体としての売上は96.4％となっている。
,,▲,一般小売店［酒］（経営者）,お客様の様子,・予想以上に苦しい月となっている。卒業式後の謝恩会などの予約はあるものの、酒類を飲まない若しくは１次会のみという会が少なくない。そのため、飲食店への販売量の動きが特に鈍くなり、結果として支払の遅れが出てきている。
,,▲,百貨店（経営者）,販売量の動き,・前年以上にミセス向けのセミフォーマル需要などの衣料品の動きが鈍い。婦人服に対する消費意欲の低下を、今まで以上に実感している。
,,▲,スーパー（経営者）,単価の動き,・メーカー各社の値上げの方針により、段階的に店頭価格が上がっている。また、消費税の引上げを控えて、節約志向がますます強まっている。
,,▲,コンビニ（経営者）,来客数の動き,・この時期は、建設業などの年度末に関わる人達の動きで良くなるものだが、今年はそれほどの動きがなく、売上も減少傾向にある。
,,▲,コンビニ（経営者）,来客数の動き,・来客数が減少している。
,,▲,コンビニ（エリア担当）,来客数の動き,・地元の都市部では来客数が回復傾向にあるものの、地方の動きは鈍いままである。人口減少、風評被害により売上が伸びない地域や、降雪が少ない影響か建設業の客の購入率が低下している。
,,▲,衣料品専門店（店長）,来客数の動き,・入社関係の来客数は順調に推移しているものの、中心客層となる50歳台の来客数が前年を大きく下回っている。
,,▲,衣料品専門店（総務担当）,来客数の動き,・既存店の来客数及び買上点数はほぼ前年並みであるものの、客単価の低下により、予算未達となっている。
,,▲,乗用車販売店（経営者）,販売量の動き,・例年であれば春を迎えて雪も終わりの季節となるが、今年は春分の日以降も降雪が続いているため、客足が遠ざかり動きも悪くなっている。
,,▲,乗用車販売店（経営者）,販売量の動き,・将来への不安から、消費者は財布のひもを固くしている。
,,▲,住関連専門店（経営者）,来客数の動き,・今月は彼岸のため期待をしていたが、来客数が少なく売上にもつながっていない。
,,▲,一般レストラン（経営者）,競争相手の様子,・仕入先で話す同業者からも、来客数や販売量などが落ち込んでいる様子がうかがえる。
,,▲,一般レストラン（経営者）,単価の動き,・送別会シーズンのため来客数はあるものの、３か月前と比較してコース単価が下がっている。客からも景気は余り良くないという話を聞いている。
,,▲,タクシー運転手,競争相手の様子,・３月の寒波はそこまで強くなかったが、送別会などの動きが悪い。
,,▲,通信会社（営業担当）,お客様の様子,・工事事業者の不足により、設備投資をした事業の工事対応が遅れている。そのため、新規加入者の契約ができない状況が続いている。労働者が首都圏などに流出しており、人手不足の影響は１～２か月ほど続くとみている。
,,▲,通信会社（営業担当）,来客数の動き,・例月と比較すれば来客数、販売量共に増加しているものの、前年比としては大きく減少している。
,,▲,競艇場（職員）,単価の動き,・今年度最高記録の売上であった年末との比較のため、やや見劣りする数値となっている。
,,×,一般小売店［医薬品］（経営者）,それ以外,・繁華街では必需品である花屋が３月で閉店している。空き店舗は居酒屋となり営業をしているが、このように必要な店舗が少なくなってしまうことに、景気の悪さを実感している。また、１人で経営している飲食店やスナックなども閉店していると聞いている。
,,×,一般小売店［寝具］（経営者）,販売量の動き,・季節の変わり目ではあるがまだ寒いため、春物商材などの需要が伸びていない。
,,×,百貨店（買付担当）,お客様の様子,・天候や気温に大きく左右されている。また、消費税の引上げを意識してなのか買い控えが顕著にみられている。
,,×,スーパー（経営者）,お客様の様子,・３月から食品の値上げがスタートしている。対象となった商品の伸びは非常に鈍化しており、消費者の動きは節約志向に大きくかじを切っている。
,,×,その他専門店［酒］（経営者）,販売量の動き,・これまでは定番商品の不振を何とか他の商品や販路拡大でカバーしていたが、今月は大幅な売上の落ち込みが避けられない状況となっている。地元よりも県外の売上が伸びてきているため、今後は重要販売先を大幅に変更して対応していく。
,,×,その他専門店［靴］（従業員）,販売量の動き,・気温が下がっているため、春物商材の動きが鈍い。
,,×,高級レストラン（経営者）,お客様の様子,・客は景気の下向き感に敏感に反応して、消費をいろいろ抑えている様子である。これでは景気は悪くなっていくばかりである。
,,×,観光型ホテル（経営者）,来客数の動き,・10連休となるゴールデンウィークの影響なのか、前年より宿泊客数が減少している。
,,×,タクシー運転手,競争相手の様子,・地元のタクシードライバーは、利用者がいない場合は市内を流さずタクシー乗り場において付け待ち営業をしている。年明け以降は、市街で乗車した客から流しのタクシーをつかまえるために15分以上も待ったといわれることが普通となっている。
"企業
動向
関連

(東北)",,◎,－,－,－
,,○,建設業（従業員）,受注量や販売量の動き,・大型の官庁案件や民間案件の受注により、景気は上向きとなっている。
,,□,農林水産業（従業者）,それ以外,・前年の果樹農家の収入は単価が１～２割程度少なかった。そのため、春の農作業前に農業機械を買い換える農家が例年より少ないと農機具販売店が話している。
,,□,食料品製造業（経営者）,受注量や販売量の動き,・３月は前半の動きが余り良くなかったものの、春休みに入ってからはようやく土産関係が動き出している。
,,□,食料品製造業（営業担当）,受注量や販売量の動き,・販売量の前年割れが続いているなど、悪い状況に変化はない。
,,□,出版・印刷・同関連産業（経理担当）,受注量や販売量の動き,・売上は３か月前と比べてほぼ横ばいで推移しているが、前年同月比では約５％落ちこんでいる。
,,□,金属製品製造業（経営者）,受注量や販売量の動き,・客によって状況に差が出ている。幸いにして好調な客が多く受注量は増えているが、全体的に良くなっているとは言いがたい。
,,□,電気機械器具製造業（企画担当）,受注量や販売量の動き,・特に大きな変化はない。
,,□,電気機械器具製造業（営業担当）,取引先の様子,・新規案件の受注が停滞している状況が続いている。
,,□,建設業（企画担当）,受注価格や販売価格の動き,・手持ち工事の繁忙度の高い状態が続いている。
,,□,通信業（営業担当）,取引先の様子,・客の他社への契約切替え傾向は、年々強くなってきている。
