,,▲,その他専門店［ガソリンスタンド］（経営者）,販売量の動き,・前年と比べて販売量が減少している。
,,▲,高級レストラン（スタッフ）,来客数の動き,・緊急事態宣言の影響で移動などが制限されているため、来客数が減少している。
,,▲,旅行代理店（従業員）,お客様の様子,・関東圏や関西圏などの緊急事態宣言が長引いていること、Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンが一時停止となっていることの影響が大きく、新規の旅行申込みがほぼみられない。特に企業などの団体旅行についてはこちらから営業できる状況にもないことから皆無である。ギフト券類の販売や旅行以外のソリューション営業への切替えを進めているが、なかなか販売まで至らない。
,,▲,タクシー運転手,販売量の動き,・当地における新型コロナウイルス感染者数が減少傾向にあることから、繁華街への人出が若干増加しており、タクシー利用も上向きとなっているが、これまでの感染動向から景気が順調に上向くとは考えられない。
,,▲,タクシー運転手,来客数の動き,・前月末から少しずつ電話での予約がみられるようになっており、徐々にではあるが、受注件数も増えてきた。ただ、月全体での景気はやや悪い。
,,▲,タクシー運転手,販売量の動き,・例年であれば、運送収入が上向き始める時期だが、今年は一向に上向く兆しがみられない。
,,▲,タクシー運転手,お客様の様子,・新型コロナウイルス禍のなか、景気は３か月前とほぼ変わっておらず、むしろ若干悪くなっている。季節的な影響もあるが、新型コロナウイルスがとにかく早く終息しない限り、景気はこのまま変わらない。
,,▲,住宅販売会社（経営者）,お客様の様子,・新型コロナウイルスの影響で、多くの客がモデルルームに来場できない状況が続いている。リモート営業は可能だが、分譲マンションは大きな買物であるため、リモート営業だけで客が購入を決めることに難しい面がある。
,,×,商店街（代表者）,来客数の動き,・一部地区における飲食店などへの営業時間の短縮要請が、２月半ばから市内全域にまで拡大されたことから、他業種も含めて壊滅的な打撃を受けている。新型コロナウイルス感染者数が落ち着いてきたことから、２月末日で解除されることになったが、中心市街地に根付いた悪いイメージが簡単に払拭されることはないため、影響は長期にわたると見込まれる。こうした影響の大きな地域を対象とした直接的な救済策を打たない限り、産業の早期回復は見込めない。積極的な政策立案を期待している。
,,×,一般小売店［土産］（経営者）,来客数の動き,・新型コロナウイルスの影響による全国的な観光客の減少傾向に歯止めが掛からない。緊急事態宣言の影響もあり、観光を控える傾向が以前よりも強まっている。また、感染状況が落ち着いたとしても、すぐには観光や遊びに出掛けるという心理にはならない。
,,×,高級レストラン（スタッフ）,来客数の動き,・緊急事態宣言の影響で人の移動がなくなっているため、観光に特化している地域では観光客による需要がほとんどみられない状況になっている。
,,×,スナック（経営者）,来客数の動き,・現在は基本的に営業していないが、街の人出をみる限り、利用客が減少していることがうかがえる。
,,×,観光型ホテル（経営者）,来客数の動き,・Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンが停止されていることも大きな要因だが、新型コロナウイルスに関する誤った情報も多く流布されていることで社会不安が形成されている面がある。その結果、多くの国民の行動が抑制されており、感染抑制と社会経済活動のバランスが著しく崩れている。特に飲食、観光にそのしわ寄せが集中して現れており、来客数の激減につながっている。
,,×,旅行代理店（従業員）,来客数の動き,・緊急事態宣言が延長されたことで、Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンの再開も不透明な状態となり、道内宿泊の問合せすらない日が続いている。当地では一時閉店する旅行代理店がみられたり、完全閉店した旅行会社さえみられる。
,,×,タクシー運転手,来客数の動き,・２月も11～12月と同様にタクシーの売上が前年比マイナス50％であった。前年２月28日に北海道独自の緊急事態宣言が発出されてから１年が過ぎるが、新型コロナウイルス禍での自粛が続くほか、関東圏などでの緊急事態宣言も続いていることから、夜の人出もみられず、タクシーの売上は一向に回復してこない。
,,×,観光名所（従業員）,来客数の動き,・３か月前はＧｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンの恩恵もあって、例年の平均的な来客数の70％ほどの利用があったが、２月の来客数は約７％と激減している。
,,×,美容室（経営者）,お客様の様子,・前年と比べると、客が新型コロナウイルスに慣れてきている面もみられるが、外出については引き続き自粛している。
"企業
動向
関連

(北海道)",,◎,家具製造業（経営者）,受注量や販売量の動き,・新型コロナウイルス感染者の減少に伴い、人の動きが出てきている。自粛ムードは続いているものの、春に向かい世の中が少し明るくなっている。
,,○,－,－,－
,,□,食料品製造業（従業員）,受注量や販売量の動き,・売上が落ち込んでいる状態が続いている。前年と比べると１割減、一昨年と比べると２割減となっている。
,,□,建設業（役員）,受注量や販売量の動き,・新型コロナウイルス禍のなか、民間設備投資について業種による濃淡が鮮明になってきている。足元の受注競争は激しく、次年度工事の受注が積み上がってこない状況にある。
,,□,通信業（営業担当）,受注量や販売量の動き,・新型コロナウイルスの影響で、営業活動の量と幅は限られているものの、政府による新型コロナウイルス対策の施策効果などにより、周囲の景況感は３か月前と同様の水準を維持している。
,,□,司法書士,取引先の様子,・冬期間であることに加えて、新型コロナウイルスの影響もあり、建築業ではなかなか受注が進まない状況にある。不動産業も不振な取引先が多くみられるなど、以前と比べて変化は余りみられない。不動産の売買が決まった場合も、地域間の移動の制限や自粛などの影響で契約が先延ばしになるケースがみられ、売上につながるまで通常より時間を要している。
,,□,コピーサービス業（従業員）,取引先の様子,・景気は横ばいでの推移となっている。業種による差が大きいことから、今後も厳しい状況が続く。
,,□,その他サービス業［建設機械リース］（営業担当）,受注量や販売量の動き,・建設関連業界は基本的に官高民低の状況にある。都市部では民需も比較的旺盛である。
,,□,その他サービス業［建設機械レンタル］（総務担当）,受注量や販売量の動き,・引き続き売上が前年並みで推移している。
,,□,その他非製造業［鋼材卸売］（従業員）,受注量や販売量の動き,・以前と比べると、物の動きが鈍くなっている。大きな変化ではないが、前月と比べて状況は余り好転していない。
,,▲,建設業（従業員）,取引先の様子,・公共工事、民間建築工事共に年度末しゅん工の時期を迎えているなか、下請業者の手持ち仕事量が少なくなっている。なかには廃業を検討している業者もみられる。
,,▲,輸送業（営業担当）,受注量や販売量の動き,・例年、荷動きの鈍くなる時期であり、年末に倉庫間移送などを先取りして行ったこともあり、その傾向がますます強まっている。特に本州送りの砂糖、でん粉、建材の輸送量が減少している。飲料や紙パルプ関連も相変わらず低調であり、少なくても春までは今の状況が続く。
,,▲,金融業（従業員）,取引先の様子,・道内では事業所数、従業者数、ＧＤＰにおいて、宿泊業、飲食業の占める比率が高いが、Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンの一時停止により、宿泊業、飲食業の業況が悪化している。このため、道内景気はＧｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンにより景気が押し上げられていた３か月前と比べてやや悪くなっている。
,,▲,司法書士,取引先の様子,・新型コロナウイルスの感染拡大に伴う各種規制の影響により、経済活動が大きく制約された状態が継続しているため、不動産取引などの金額の大きい取引はストップしたままである。景気は悪化している。
,,▲,その他サービス業［建設機械リース］（支店長）,取引先の様子,・観光関連以外の業種にも新型コロナウイルスの影響がじわじわと出始めており、設備投資意欲が減少傾向にある。
,,×,食料品製造業（従業員）,受注量や販売量の動き,・２月の販売量は前年比マイナス35％であったが、３か月前の11月の販売量は前年比マイナス25％だったため、景気は悪くなっている。
"雇用
関連

(北海道)",,◎,－,－,－
,,○,求人情報誌製作会社（編集者）,求人数の動き,・新型コロナウイルスの感染者数の減少とワクチン接種に関する報道の影響で、若干ではあるが、求人件数が増加傾向にある。求人に対する反響も良い状態が続いており、介護や建設などの人手不足業界の求人が堅調である。
,,○,職業安定所（職員）,採用者数の動き,・１月の有効求人倍率は1.28倍と前年を0.06ポイント上回った。新規求人数、就職件数が前年を上回っていることから、景気はやや良くなっている。
,,□,人材派遣会社（社員）,周辺企業の様子,・企業からの求人は徐々に増えてきているが、業績が前年を大きく下回っている企業が多い。業績回復を目指して営業系の求人が多くみられるが、即戦力の人材を求める求人がほとんどであり、未経験可の求人が減少している。求職者とのマッチングが難しくなってきている。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・求人件数に下げ止まり感がみられる。ただ、衣料品販売や居酒屋を始めとした飲食店への客足をみる限り、前年末よりも厳しい状況にあることがうかがえる。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・ここ２～３か月、求人広告の申込件数、掲載件数が、新型コロナウイルス発生以前の７割程度で推移している。
,,□,職業安定所（職員）,周辺企業の様子,・ここ最近、余り良くない状況が続いている。離職者の状況をみても、事業主都合の離職者が多くみられる。また、これまで耐えてきた事業主がそろそろ危ないのではないかという話もちらほらと聞こえてきており、景気はまだまだ厳しい状況が続いている。
,,□,職業安定所（職員）,求人数の動き,・当地における１月の有効求人倍率は0.84倍となっている。前月との比較では0.03ポイント下回ったが、３か月前とは同率であった。
,,□,学校［大学］（就職担当）,採用者数の動き,・2021年新卒者の就職内定率はここ10年間での最低水準となっている。新型コロナウイルス禍で企業の採用活動が遅れたことに加えて、Ｗｅｂ対応が多かったことで、企業も学生も混乱した１年であった。採用人数を絞り込む企業が多くみられたが、必要数を採り切れなかった企業が目立った。一方、未内定の学生に残された時間はあと１か月であり、大学側の支援にも限界が生じている。
,,▲,求人情報誌製作会社（編集者）,周辺企業の様子,・国による緊急事態宣言や北海道による集中対策期間などによって、旅行や外食などの消費活動の落ち込みが広まっており、企業や店の体力をじわじわと削っている。
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,－,－,－
,,○,百貨店（買付担当）,お客様の様子,・コロナ疲れのためか、来店客がショッピングを楽しんでいる様子がみられ、来客数も回復傾向である。気温が暖かくなってきた月後半はより購買意欲が高まってきているようで、厳しかった衣料品も回復傾向がみられる。
,,○,百貨店（経営者）,来客数の動き,・食品関連の催物開催時は来客数も増え、店内も年末年始に比べれば、活気が出てきている。休日など近場で余暇を過ごす人が、百貨店の物産展に来場しているようである。ただ、13日の福島沖地震により、その後３日程度は影響が出て、来客数は減少した。
,,○,コンビニ（経営者）,来客数の動き,・来客数は若干回復傾向にある。販売単価が高めで推移しており、来客数の回復分が販売量の増加につながっている。
,,○,衣料品専門店（経営者）,お客様の様子,・中旬から日中の気温の上昇に伴い来客数は増加してきた。高額ブランド商品のニーズが多く、購買につながっている。
,,○,衣料品専門店（店長）,来客数の動き,・各種学校での入学式開催が増えてきたことで、スーツ需要が回復してきている。
,,○,家電量販店（店長）,来客数の動き,・前年比ベースで来客数が増加している。近隣のショッピングモールでも駐車場が土日満車に近い状況となっている。
,,○,乗用車販売店（従業員）,来客数の動き,・新規来場者数は前年末と比較し３週目時点でちょうど２倍である。前年２月との比較では、最終週次第だが、月末が土日ということもあり前年よりも多くなる見込みである。
,,○,住関連専門店（経営者）,来客数の動き,・新型コロナウイルス感染者が減少傾向になってきたため、来客数、売上共に例年に近い数字に戻ってきているが、商談に要する時間は以前よりずっと短縮されている。
,,○,タクシー運転手,来客数の動き,・今月に入ってから、１日当たりの営業回数が増加傾向にある。そして、基本料金の客よりも中距離の客が増えてきている。
,,○,住宅販売会社（経営者）,販売量の動き,・遊休地所有の法人が賃貸マンションを検討し、受注が増えている。
,,○,その他住宅［住宅展示場運営会社］（従業員）,来客数の動き,・前年や前月と比較しても、来場者数は安定している。アンケート内容からは、住宅購入を１年以内に検討するという客が目立っている。
,,□,商店街（代表者）,来客数の動き,・前年から新型コロナウイルスの影響が続いており、集客に苦労している。今年はここにきて大雪になり、通行量や来客数の減少が著しくなっている。
,,□,商店街（代表者）,お客様の様子,・積雪量が多いことに加え、寒波及び新型コロナウイルスの影響で客足が伸びず、景気は３か月前の悪い状況と変わりない。
,,□,商店街（代表者）,来客数の動き,・新型コロナウイルスの影響が続いているが、慢性化してきており急激な変化はみえない。
,,□,一般小売店［医薬品］（経営者）,来客数の動き,・来客数は回復傾向にある。景気がもっと沈滞していた時期は本当に店頭が静かだったが、今の状態は明らかにそれとは違う。
,,□,百貨店（売場主任）,来客数の動き,・前月と比べると来客数の伸びがみられるが、まだまだ購買行動は慎重な客が多く、回復基調にあるとまでは言い切れない。
,,□,スーパー（経営者）,単価の動き,・緊急事態宣言が再度発せられ地方でも自粛要請があり、食品等一部を除き消費状況は芳しくない。13日の福島沖地震による揺れは大きかったが、10年前ほどの被災はなく一部を除き復旧は早く進んだ。即食系、簡便品、被災時商材が瞬間的に動いたがすぐに収まり、通常の動きに戻った。平均１品単価の前年比は前月とほぼ同推移。来客数減、買上点数減は前月同様で、客単価は上がっており、消費の全体的傾向は前月とほぼ変わらない。
,,□,スーパー（店長）,販売量の動き,・買上点数増加で客単価は高い状況で推移している。
,,□,スーパー（店長）,販売量の動き,・売上は前月の前期比109％に続き、前期比111％と依然好調である。
,,□,コンビニ（経営者）,販売量の動き,・売上は前年比で79％と相変わらず低調である。ここ数か月でみると悪いままで横ばい状態できており、落ち込みもなく上昇もみられない。
,,□,コンビニ（経営者）,来客数の動き,・前月に続き、新型コロナウイルスの影響で土日は行楽客がほとんどいない。平日は横ばいだが土日が下がっているので、景気は下がり気味になっている。
,,□,コンビニ（経営者）,来客数の動き,・新型コロナウイルスの影響で人が動いていない。
,,□,コンビニ（エリア担当）,お客様の様子,・大きな変化要因がなく、来客数低下トレンドが続いている状況である。
,,□,コンビニ（エリア担当）,来客数の動き,・季節トレンドや天候要素もあるが、来客数に変動がない。
,,□,コンビニ（エリア担当）,来客数の動き,・新型コロナウイルスによる自粛が続いている状態で、夜間、ビジネス街、行楽地の売上が激減している。この状態はワクチンが一般の人に接種されるまで続き、今年一杯は好転することはないとみている。
,,□,衣料品専門店（経営者）,お客様の様子,・新型コロナウイルスの影響で依然として冠婚葬祭や宴会の中止や延期が続いているため商品が動かない。ホテルの宿泊者も激減し、酒の提供を中止した所もある。
,,□,家電量販店（従業員）,来客数の動き,・緊急事態宣言の該当地域ではないので、来客数は比較的安定している。購入されるのも巣籠りに関する商品であり、そういった需要があるように見受けられる。
,,□,乗用車販売店（従業員）,来客数の動き,・自動車販売に関していえば、買い回り客は減ってきている。既存客の滞在時間は一時期より伸びてはきているものの、本格的な商談に至るまでは時間が掛かっているようである。受注はあるが、いろいろな事情により収益は伸び悩んでいる。
,,□,乗用車販売店（本部）,単価の動き,・扱い車両拡大の影響で、新車販売は現状ある程度の数字はまとめている。しかし、中古車購入客の動きが鈍く、新車、中古車販売全体では90％台の進捗である。
,,□,住関連専門店（経営者）,販売量の動き,・受注生産なので、前受注の生産のみで、販売量はここ数か月変わっていない。
,,□,住関連専門店（経営者）,お客様の様子,・２～３か月前から、とりわけ好材料も見当たらないまま推移している。
,,□,その他専門店［食品］（経営者）,来客数の動き,・当県の新型コロナウイルス感染者数は落ち着いているが、首都圏等の緊急事態宣言が延長されたことで冬の誘客ができなかった。市内での雪祭りも中止となり、悪い状況に変わりはない。
,,□,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・相変わらず景気が良いという実感は全くなく、ただただ売上のために苦心している。また、企業もこの状況で新入社員を採らないところも多く、新年度の制服の追加も厳しい。医療と介護はほぼ例年どおりで余り変化はみられない。
,,□,その他小売［ショッピングセンター］（統括）,来客数の動き,・緊急事態宣言発出後、客の動きは今一つ低迷している。その傾向は今月も余り変わっていない。
,,□,高級レストラン（スタッフ）,来客数の動き,・夜の営業は予約制としているが、営業は週に１回か２回しかしていない。営業しても１組か２組の予約しかない。
,,□,観光型ホテル（スタッフ）,それ以外,・１月後半から休業状態が続いている。来客数の見込みがなければ３月後半まで休業が続きそうである。
,,□,通信会社（営業担当）,お客様の様子,・新型コロナウイルスの影響がまだまだ続いており、居酒屋、小売業、観光業の売上が20％減少していることから、消費動向も下がっているとみている。また、若年層の失業が増えており、就職難であるという話も聞いている。
,,□,通信会社（営業担当）,来客数の動き,・客の設備投資意欲に変化は見られない。
,,□,通信会社（営業担当）,お客様の様子,・コロナ禍が長引いている影響で再び巣籠り需要が出てきている。スマートフォンの利用時間が増え、動画配信を利用する人も増えている。このため、自宅でのＷｉ－Ｆｉ環境が必須となり、自宅のインターネット設備を準備する家庭が再び増えてきている。また、ＣＳ等のテレビサービス利用者も高齢者を中心に若干増えている。
,,□,観光名所（職員）,それ以外,・１月下旬から２月上旬に掛けて冬のイベント等で誘客を図ったが、大雪や低温、さらには新型コロナウイルスの影響で効果はみられなかった。周辺の温泉施設等をみてもガラガラな状態で、休業又は週末のみの営業に切り替えているところが増えている状況である。
,,□,美容室（経営者）,お客様の様子,・客は固定客で、寒い時期は客足が伸びない。しかし、ある程度、髪の手入れには訪れている。
,,□,その他住宅［リフォーム］（従業員）,販売量の動き,・リフォームは増改築や塗装などの金額の大きい工事が減っている。住宅設備器具はエアコン、温水ルームヒーター、ＦＦ暖房など暖房器具の販売並びに工事が増えている。
,,▲,一般小売店［書籍］（経営者）,販売量の動き,・全体的には新型コロナウイルスの影響で消費マインドは低下しているが、こちらからＳＮＳなどで個別の商品の情報を発信すると客は動いてくれる。
,,▲,一般小売店［酒］（経営者）,お客様の様子,・東京の業務店からの注文がない。
,,▲,一般小売店［医薬品］（経営者）,来客数の動き,・新型コロナウイルスの影響で来客数が減っており、前月比でも15％ほど落ち込んでいる。来客数が減っていることで売上も減っている。前年の売上は良かったので、前年の75％ほどである。
,,▲,百貨店（営業担当）,来客数の動き,・新型コロナウイルスの感染状況は落ち着きをみせているものの、緊急事態宣言下の都市でなくとも自粛の動きがみられる。来街への影響が出ており、来客回復の鈍さが続いている。
,,▲,スーパー（営業担当）,来客数の動き,・コロナ禍で来店頻度が減少し、買上点数は増加しているが、来客数は前年比95.1％まで減少している。来客数の減少幅が大きく、買上点数の伸びが悪化した場合は売上が厳しくなる。
,,▲,スーパー（営業担当）,来客数の動き,・客単価は106％、買上点数は104％と、まとめ買いの傾向は続いているが、低価格志向が高まっているようである。競合店の価格帯も下がってきている。
,,▲,コンビニ（経営者）,来客数の動き,・来客数が前年比91％まで落ち込んでいる。　
,,▲,コンビニ（店長）,来客数の動き,・時短要請は終わったが、飲み歩いたり、歓送迎会をしたりしている様子もなく、学生も外を歩いていない。特に深夜の来客数が減っている。
,,▲,衣料品専門店（店長）,お客様の様子,・年明け以降、成人式、入学、卒業、旅行、出張用途といったモチベーション需要が減少している。また、ふだん着需要においても値ごろでお買い得な商品が中心となっており、厳しい状態が続いている。
,,▲,衣料品専門店（総務担当）,販売量の動き,・販売量は、前月は前年比で戻りつつあったが、今月は再び減少してしまっている。また、客単価も低い。
,,▲,家電量販店（店長）,来客数の動き,・２月の売上が前年を下回っている。暖房商品などの季節要因もあるが、巣籠り需要もなくなり、通常商品の客単価が下がっている。先行き不安もあり客の購買意欲が下がってきているようである。
,,▲,乗用車販売店（従業員）,販売量の動き,・半導体の不足により納期の掛かる車が多くなってきている。
,,▲,その他専門店［靴］（従業員）,販売量の動き,・来客数の減少が続いている。ショッピングセンターでゆっくり買物する客は少ない。
,,▲,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・新型コロナウイルス感染防止のための緊急事態宣言等による外出自粛の影響が販売数量に出ている。さらに、２月中旬の福島沖地震により後半から日ごとの販売数量が減少傾向にあり、車両の移動が少なくなっている。
,,▲,旅行代理店（従業員）,単価の動き,・旅行需要はＧｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンの一時停止により、個人も団体も新規申込みはほぼない状況である。緊急事態宣言が解除されつつあるがＧｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンの再開に至らない限り厳しい状況に変化はなく、観光業界の落ち込みはより深刻さを増している。
,,▲,通信会社（営業担当）,来客数の動き,・コロナ禍により、特に飲食業、宿泊業、またそれらに関連する業種において売上がかなり落ち込み、廃業を余儀なくされる状況が継続している。全体的に見てかなり景気が悪くなっている。
,,▲,通信会社（営業担当）,お客様の様子,・新型コロナウイルスで客との接点が減ってきている。
,,▲,通信会社（営業担当）,販売量の動き,・前年同月と比較し、販売数量が１～２割程度減少している。
