,,□,食料品製造業（団体役員）,受注量や販売量の動き,・天候不良による農作物の育成遅れや水産物漁獲の不漁による原料価格の高値推移で企業の採算面が悪化している。
,,□,輸送業（営業担当）,取引先の様子,・当初予算では今月より取扱数量も持ち直す予定であったが、原油の再高騰により、特に外航船による輸出入貨物が減少気味である。
,,□,通信業（営業担当）,取引先の様子,・今月も受注量など例月に比べての変化はない。良くも悪くもなっていない。
,,□,金融業（企画担当）,それ以外,・設備資金の需要は低調である。本州系企業の大型投資が全体を押し上げているが、道内企業の設備投資意欲は弱い。大型スーパーの進出している地方都市の商店街は客足が遠のき厳しい。原材料仕入価格の値上がりは多くの企業の収益を圧迫している。
,,□,その他サービス業［建設機械リース］（営業担当）,受注量や販売量の動き,・建設投資が減少し、建機レンタルなどの建設業界の川下産業は受注活動に躍起になっているのが現状である。
,,□,その他企業［コンベンション担当］（従業員）,受注量や販売量の動き,・道外客に関しては、愛知万博や航空会社のトラブルによる影響により動きが鈍い。また東南アジアからの旅行客については、反日感情による影響が薄れ、若干回復傾向にある。
,,▲,その他非製造業［機械卸売］（従業員）,受注量や販売量の動き,・３か月前はまだ前年度下期の仕事の消化時期に当たり、多少工具資材の購入気運が強かったが、現在は今後の見通しから手控え傾向にある。
,,×,輸送業（経営者）,取引先の様子,・輸送関係は燃料等の値上げで企業収益は相当ひっ迫している状況である。
"雇用
関連

(北海道)",,◎,－,－,－
,,○,求人情報誌製作会社（編集者）,求人数の動き,・前年と比較して、コンビニエンスストアと飲食店の求人件数の伸びが著しい。しばらく下落傾向が続いていたスナックの求人も４月からプラスに転じており、６月は前年比で18%のアップとなっている。
,,○,職業安定所（職員）,求人数の動き,・新規求人数は前年比でみると５か月連続で増加している。
,,○,学校［大学］（就職担当）,雇用形態の様子,・企業からの採用内定が順調に進んでおり、重複内定者が増えている。複数社からの内定通知を受け取っている学生は、最終的な会社を決めかねている状況が続いている。
,,□,人材派遣会社（社員）,求人数の動き,・新規求人は増加しているが、選考基準が高く、なかなか採用に至っていない。また道外企業の進出に伴う求人問い合わせも目立っており、派遣のオーダーも拡大基調となっている。これらのことは企業が社員の採用には相変わらず慎重であり、人件費や経費についても無駄な経費は一切使わないという企業の意志の現れとみえ、決して景気が良い方向に向っているとはいえない状況である。
,,□,求人情報誌製作会社（編集者）,採用者数の動き,・求人広告の決定率が企業規模や職種によって格差が拡大してきている。安定成長企業の決定率は高いが、飲食や小規模販売店等は低い状態になっている。
,,□,求人情報誌製作会社（編集者）,周辺企業の様子,・採用控えがやや強まっている傾向がうかがえる。
,,□,新聞社［求人広告］（担当者）,それ以外,・土木建設業の受注減による影響は大である。目に見えない自主廃業も多い。
,,□,職業安定所（職員）,求人数の動き,・新規求人数が前年に比べ0.3％減少した。パート求人の占める割合が35.3％と前年に比べ3.4ポイント上昇している。
,,□,職業安定所（職員）,求人数の動き,・新規求人数が増加し、有効求人倍率も上向きになっているものの、就業地が地元である求人はそれほど増加していない。
,,□,職業安定所（職員）,求人数の動き,・新規求人数は前年比で16％の増加となった。業種別にみると、増加した業種は製造業、飲食業、サービス業で、減少した業種は卸小売業となっている。またパート求人の割合は36％と依然として高い割合を占めている。
,,▲,＊,＊,＊
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：（財）東北開発研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,＊,＊,＊
,,○,商店街（代表者）,来客数の動き,・商店街で駐車場のサービス券を発行している。８～９年前から、前年比２けた程度のマイナスが続いていたが、ここ１年マイナス幅が少しずつ減り、今月は１％程度マイナスとなった。少しずつ客が戻ってきている。
,,○,一般小売店［カメラ］（店長）,販売量の動き,・機材の販売数は前年より多くなっているが、単価が下がっている。写真関係も販売件数は増えている。取引件数が全体的に増えている。
,,○,一般小売店［雑貨］（企画担当）,来客数の動き,・３、４月の春の遅れ、低温が続いた状況から、気温が上昇し、来客数が伸びているが、これが長続きするかはわからない。
,,○,百貨店（売場主任）,販売量の動き,・気温の上昇とともに客足が増え、梅雨入りが前年より８日遅れ、雨による来客数減が少なかったことにより、夏物衣料が好調に推移している。
,,○,衣料品専門店（店長）,販売量の動き,・クールビズ効果がプラス面とマイナス面と出でいる中、ワイシャツ、下着、スラックスが全体の売上をけん引し、マイナス面を大きくカバーしている。
,,○,乗用車販売店（経営者）,販売量の動き,・新潟県中越地震の復興需要も含めて、新型車投入効果から販売量が大幅に増加した。
,,○,乗用車販売店（経営者）,来客数の動き,・輸入車の販売について、３年ぶりの新型車の発売のテレビＣＭ等の告知の増加により、来客数が増え、やや高額な新車については契約に時間がかかっているが、小型車の契約台数は増えている。
,,○,その他専門店［靴］（経営者）,販売量の動き,・梅雨入りが遅れ、気温の高い日が続いているため、夏物商材が売れている。
,,○,高級レストラン（支配人）,来客数の動き,・宿泊稼動率は前年比104.1％とアップし、順調に推移している。レストランの来客数も増加傾向にあり６月の計画も全体でクリアしそうである。
,,○,旅行代理店（従業員）,販売量の動き,・特に海外旅行において、前年を上回っている。
,,□,商店街（代表者）,お客様の様子,・売上高は前年比でやや上向いているものの、５月中は寒い日が続き、衣料品関連の夏物への切替えが遅れた。６月に入り梅雨入りが遅れており、季節関連の業種で大きなでこぼこが見られる。
,,□,百貨店（売場主任）,お客様の様子,・婦人服の中でもヤング売場は好調に推移している。特に売れ筋がはっきりと打ち出されているブランドは前年をクリアしている。しかし、ミセス売場は全体的に大苦戦している。クリアランス待ちという客が多く単品買いが目立つ。
,,□,百貨店（広報担当）,お客様の様子,・月の中盤までは、売上、来客数ともに前年並みに推移した。前年の猛暑に比べ今年は平年並みの天候となり、ビヤガーデンの売上が前年比約３分の２であったように夏物が大変苦戦した。特に下旬は、７月のセール待ちの状況が強まり、売上、来客数ともに失速し、前年を割り込むこととなった。
,,□,百貨店（売場担当）,お客様の様子,・ボーナスを当てにした買物が極端に少なくなっている。下見に来て、セールを待っている客が多い。
,,□,百貨店（販促担当）,お客様の様子,・特選ラグジュアリー部門の新作プロモーションは好調であった。父の日商戦についても、クールビス効果で紳士部門が前年を超えた。しかし、相変わらず来客数の減少が続いている。
,,□,スーパー（経営者）,販売量の動き,・消費税総額表示に変わってから１年あまり経過したが、その反動から、来客数、買上個数がわずかながら上昇している。しかし、絶対額については前年を若干上回る程度である。大きな変動はなく一前年のレベルに達していない。
,,□,スーパー（店長）,販売量の動き,・前年４～５月の消費税総額表示の影響で売上を落としたことで、前年６月は、売上マイナス分をカバーするため、販促及びチラシ強化を行った。今年は通常の販促のため前年売上を確保するのがやっとの状態である。今月は、前月まで相場高で好調だった青果部門が、野菜相場下落で前年売上並となり、前月より前期比で８％低下している。
,,□,スーパー（店長）,販売量の動き,・来客数は前年並みに推移しているが、販売点数と単価の落ち込みで決して良い状況にない。チラシの目玉品には敏感に反応し、買い回りしているのが目立つが、その他は必要なもの以外は買わない傾向にある。
,,□,スーパー（店長）,販売量の動き,・空梅雨で飲料やアイスクリームは売れているが、余計なものの購買はない。
,,□,スーパー（総務担当）,単価の動き,・６月は野菜が潤沢に出回り平均単価を前年比10％強下回った。鮮魚と精肉は今年初めて平均単価が前年を上回ったが、生鮮全体では、前年比で3.4％も平均単価を落とした。加工食品は米が継続して２けたの単価下落の推移で、その点数も他の商品群より２けた少ない伸び率で低迷している。加工食品全体では単価は前年並みが続いている。全体では平均単価が前年比２％低下で前年割れが続いている。既存店客数は４月から前年比伸び率が一段低下した状態だが、今月も同じ推移で伸び率が停滞している。消費の購買動向は依然として同じ傾向が続いている。
,,□,衣料品専門店（経営者）,来客数の動き,・６月前半は相変わらず寒い日が続き、やませの状態で15～16度であったが、２～３日前から急に暑くなり28度前後である。天候に左右されるのが衣料商品の売れ行きであり、今まで売れていたものが全く売れないという難しい状態が続いている。
,,□,衣料品専門店（経営者）,お客様の様子,・雇用は増加傾向にあるがパート社員の増加が目立ち、身分が安定していない。
,,□,衣料品専門店（経営者）,お客様の様子,・本来、夏物のジャケット、ワイシャツ、ネクタイを取り揃えて販売しているが、クールビズの影響でバランスが崩れている。
,,□,衣料品専門店（店長）,お客様の様子,・３か月前もあまり良くなかった。今月は、秋物の受注会等の予約販売会の時期だが、前年より客の反応が良くない。
,,□,乗用車販売店（経営者）,来客数の動き,・購入を前提とした商品確認の来客数は非常に多かった。また、新型車についても、関心は相変わらず根強いものがあった。しかし、販売面については、ボーナス月前の一服感があった。
,,□,自動車備品販売店（経営者）,お客様の様子,・リサイクル業の一部が忙しいようだが粗利が取れないとの事である。大型車ブレーキ関係が今期は当たり年で、昨年一昨年よりは動きがよいが一過性のものである。
,,□,住関連専門店（経営者）,単価の動き,・空梅雨の影響でＴシャツなどカットソーの動きは良いものの、数量的にはさほど伸びがなく、単価の低下が大きい。
,,□,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・原油価格の上昇に伴って、ガソリンの消費が落ち込んでいる。前年比90％から95％で推移している。購入数量も、金額指定1000円分、2000円分等や10リッター、20リッターの数量指定の購入が増えてきている。総じて、車の使用を控えている傾向が強い。また、軽油の数量も、工事の減少に伴なって、前年比大幅減となっている。販売数量が全体的に落ち込んできており、それに伴い、燃料以外の販売も低調になってきている。
,,□,一般レストラン（経営者）,来客数の動き,・ディナータイムの来客数が少なくなっている。タクシーの運転手、他の飲食店の話を聞いても同じである。
,,□,一般レストラン（スタッフ）,単価の動き,・先日安売りのキャンペーンを実施したところ非常に売れ行きが良かったことから景気は良くなっていると思ったが、価格には敏感である。
,,□,都市型ホテル（スタッフ）,来客数の動き,・レストラン関係は前月に引き続き利用人員が増加した上に、消費単価も全てのレストランで上昇し動きが活発化しているが、館外のレストランは前月に続き利用人員を減らし、宿泊についても、低め安定の状況が続いている。業種間格差、同じ会社にあってもセクション別格差がますます拡大し不安定な状況が続いている。ボーナス時期、お中元商戦を控え、天候等に大きく左右されず本格的に回復に向かうことが期待される。
,,□,都市型ホテル（スタッフ）,販売量の動き,・宿泊は、ビジットジャパンの一環として２月に官民で韓国、台湾へのセールスが功を奏して台湾からのチャーター便が４月から６月で13本設定され、ある程度の実績を残した。一般宴会もセールス強化で増員した結果、予算達成したが、婚礼の落ち込みまでカバーできない。
,,□,観光名所（職員）,お客様の様子,・土産は売れないが、舟下りの客が多く、食べるものやつまむものが売れている。まわりの人に土産にもっていくような無駄な部分は売れない。
,,□,遊園地（経営者）,来客数の動き,・４月～５月の団体が、今月にずれていることから、前年とほぼ同じで推移している。週末が大半梅雨空であったことも加わり、一般客は弱含んでいる。
,,□,住宅販売会社（従業員）,お客様の様子,・顧客の若年化が目立ち、一定の販売量は確保できるが、客単価が下がっている。
,,▲,百貨店（企画担当）,競争相手の様子,・６月は天候に恵まれて前半は順調に推移したが、中旬以降はクリアランス待ちという客の傾向がはっきりして沈滞したムードである。夏物商材の中で、特にファッション関係でヒット商品がなく、素材、デザイン含めて際立ったものがないことも大きく影響している。
,,▲,スーパー（経営者）,それ以外,・当地域は、農家の動向によりいろいろな面が大きく左右されるが、今年は気候が不順で、６月はサクランボが１週間近く遅れ、あまり良い出来ではない。
,,▲,スーパー（経営者）,来客数の動き,・前年の水害、地震、台風上陸によりかなり状況が変わり、今年になって同じ経過をたどっていたが、５月のゴールデンウィーク後から６月の上旬にかけて状況が大きく変化している。特に来客数が急速に変化しているのが実態である。
,,▲,コンビニ（エリア担当）,販売量の動き,・売上は前年を若干下回って推移している。下げ止まりつつある感じは受けるが、数字を見ると景気が良いという状況ではない。
,,▲,衣料品専門店（総務担当）,お客様の様子,・実売期であり、ボーナスの月でもあるが、客の動きの中に購買意欲が感じられない。
,,▲,その他専門店［酒］（営業担当）,販売量の動き,・例年に比べ、飲食店の動きが非常に悪くなっている。他のことを優先して飲食を抑えているように感じられる。
,,▲,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・６月に入り気候が持ち直し、暑い日が続いたので、夏物が急に動いた。注文数については、例年通りであるが、単価が下がっている状況で売上が前年より落ちている。また、夏物商材を売りたい時には、品物がないという状況があり、受注数をこなすことができない悪循環がある。
,,▲,観光型ホテル（経営者）,来客数の動き,・観光シーズンに入り、遠方からの客でにぎわう時期であるが、今月は観光バスが少ない。地元の客については、男性客が少なく、保養目的の年齢の高い女性が目立つ。愛知万博の影響もあるが、例年より15％ほど来客数は減っている。入込が悪く、低単価の占める割合が高く売上は伸びない。
,,▲,都市型ホテル（経営者）,販売量の動き,・依然として婚礼、宴会ともに件数、単価が悪い。ホテル間の競争が激しく、他ホテルとの比較で値引きを強いられる場合が多く、利益を圧迫している。株主総会後の懇親会は前年並みであるが、歓送迎会が減っている。
,,▲,タクシー運転手,お客様の様子,・サラリーマンの増税報道について、客の多くが敏感に感じているようである。
,,▲,通信会社（営業担当）,競争相手の様子,・出先の統廃合が進んでいる。従来県単位であった出先が、集約され経費削減の動きが見られる。通信業界でのデフレ傾向は引き続き進んでいる。また、石油価格の値上がり、県内における求人倍率の低迷等があり全体の雰囲気が悪い。夏のボーナスのシーズンであるが地方の地場企業においては首都圏と格差があり期待できない。
,,×,一般小売店［医薬品］（経営者）,それ以外,・客からは、新球団が負けている間は繁華街の景気は良くならないという声が常時聞かれる。
,,×,スーパー（経営者）,競争相手の様子,・ディスカウントストアの出現により、乱売状況が続いている。
,,×,衣料品専門店（店長）,来客数の動き,・クールビズの影響か、40代の客を中心にスーツの来客が激減しており大きな打撃を受けている。
,,×,一般レストラン（経営者）,お客様の様子,・東京からの大企業の客はボーナスはいくらかアップしているという話であるが、地方の会社ではボーナスはなし、給料も下がっているということで、かなりの格差がある。９割は不景気の話ばかりで今年は今までの中で最悪とのことである。
,,×,タクシー運転手,販売量の動き,・客が少ないうえにタクシー会社が増えている。全体的に客が減っているので販売量に影響している。
"企業
動向
関連

(東北)",,◎,－,－,－
,,○,通信業（営業担当）,取引先の様子,・時期的に株主総会や社内異動の関係もあり、組織変更等に伴っての業務効率化目的の新規受注の雰囲気が出ているように感じられる。
,,○,その他企業［企画業］（経営者）,取引先の様子,・流通関係のチラシ、広告、販促物の需要が質量ともに前年に比べて顕著に多くなっている。
,,□,一般機械器具製造業（経理担当）,受注量や販売量の動き,・自動車部品は計画を上回る水準で推移しているが、携帯電話用部品は低水準で推移している。
,,□,電気機械器具製造業（経営者）,受注量や販売量の動き,・一部の半導体設備に動きが出てきているが、全般的に静かな状況である。自動車関連は相変わらず繁忙の状況である。秋田、山形地区では加工業者の受注が減っていると聞いている。地元大手の動向でアップダウンしている。
,,□,電気機械器具製造業（企画担当）,それ以外,・原油の高値が最大の懸念事項である。原油に依存する業界の悲鳴が聞こえ始めてきており気になる兆候である。
,,□,輸送業（従業員）,取引先の様子,・輸入関連は衣類が好調、輸出関連はやや停滞気味である。
,,□,新聞販売店［広告］（店主）,受注量や販売量の動き,・前年同期と比較し、ややチラシの売上は増えているが、日々のチラシ折込に波があり安定していない。地元の折込は、１月からずっと前年比で月３万から４万円の減少が続いている。購読者については、転勤、引越以外は、経済的要因による購読取り止めがあまりなく様子見の状況である。
,,□,経営コンサルタント,取引先の様子,・商店街の多くが、郊外大型店との戦いに疲弊し、各種行政支援も笛吹けど踊らずの状況になっている。
,,□,その他企業［管理業］（従業員）,それ以外,・商品を納品している業者の話では、ほんの少しの量でも毎日配達しなければならず大変であるとのことであった。かなり注文が少なくなっており、儲からないとのことであった。
,,▲,食料品製造業（経営者）,受注量や販売量の動き,・駅内の店舗の動きは良いが、お中元のダイレクトメールの戻りの動きが前年より良くない。
,,▲,食料品製造業（経理担当）,それ以外,・売上は前年比105％を確保する見込みである。原料単価、包装材単価、燃料単価の上昇で製造原価が大幅に上昇しており、収益面で厳しい状況が続いている。
,,▲,出版・印刷・同関連産業（経営者）,受注量や販売量の動き,・受注量が減る時期であるが、役所からの発注量が前年に比べ減少してきている。
,,▲,輸送業（経営者）,受注価格や販売価格の動き,・ガソリンの高騰に対して、料金の値下げ要求が続いている。
,,▲,金融業（営業担当）,取引先の様子,・地方公共団体の合併により、公共事業の縮小が不可避である。
,,▲,公認会計士,受注量や販売量の動き,・製造業は受注価格の厳しさは残るもののフル稼働に近い受注量が確保され、期待がもてる。観光関係は、客足が落ち、売上の減少が続いている。
,,▲,コピーサービス業（経営者）,受注量や販売量の動き,・販売の絶対量が増えず、減る傾向にある。客単価も日を追うごとに下がる傾向にある。
,,▲,その他非製造業［飲食料品卸売業］（経営者）,受注量や販売量の動き,・梅雨時期は苦労する時期であるが、今期は湿度は低く、飲料、乾めん、麦茶等夏物が売れず困っている。
,,×,食料品製造業（経営者）,受注量や販売量の動き,・長期にわたる包装資材の高騰や主原料の大幅な高騰の中で業界としては今週からの商品価格の値上げ方針を打ち出したが、消費減退に影響を及ぼしかねず、各メーカーとも難しい対応を強いられている。
"雇用
関連

(東北)",,◎,－,－,－
,,○,人材派遣会社（社員）,雇用形態の様子,・件数的には突出したものはないが、採用を派遣の注文で補って、適正であれば又は余裕があれば紹介予定派遣に切替えるとか最初から紹介予定派遣を受け入れるとか採用の段階でプロパー社員の採用にこだわらず、初めから派遣の採用という注文が今月数社あったので、雇用形態のわりきりがみられる。
,,○,人材派遣会社（社員）,求人数の動き,・派遣の需要が安定している。商品販売やカード勧誘などは手が回らないほどである。コールセンターなどの需要も高いが、希望者は少なく時給は上昇の気配である。登録希望者も前年比微増程度で推移しており、全体に人手不足の雰囲気が漂う。
,,○,人材派遣会社（社員）,雇用形態の様子,・３年以上就業している派遣社員を契約や正社員に積極的に登用する動きが多くなっており、雇用の安定化が実現されつつあるのを感じる。それと同様に新規での紹介予定派遣の引き合いも多くなり、企業側のニーズに合った形での雇用が実現し満足感も得ている。
,,○,求人情報誌製作会社（編集者）,求人数の動き,・企業の求人意欲が高まっている。採用を控えていた企業が採用を再開するという動きも出てきている。ただし、正社員の採用ハードルは高く、パート、アルバイト、派遣などの使い分けをしており、シビアになっている。
,,○,新聞社［求人広告］（担当者）,求人数の動き,・求人数は、前年に比べ若干であるが増えつつある。しかし、京阪からの出先系の求人の増加が地元の求人の減少をカバーしているのが現状である。
,,□,職業安定所（職員）,求職者数の動き,・求人数は常用、パートともに20％、30％の増加となり、13か月連続して増加した。このうち常用は、派遣求人を中心にサービス業が45％と大幅に増加した。一方、求職者は常用がわずかに減少したものの、求人の増加によりパートが大幅に増加したことから、２か月連続で増加した。常用の減少は、在職者が大幅に増加したものの、自己都合、無業者が減少に転じたことが要因である。
,,□,職業安定所（職員）,求人数の動き,・価格競争、原油高等の影響により収益が悪化しており、事業所は経費節減を図るため、パートの求人が大幅に伸びており、新規求人に占めるパートの割合が40％を超えた。一般求職者にとってはまだまだ厳しい状況が続いている。
,,□,職業安定所（職員）,採用者数の動き,・新規求人は前年比31.3％増加したが、非正規型雇用の増加や資格経験等のミスマッチから就職数は伸び悩んでいる。
,,▲,人材派遣会社（社員）,それ以外,・企業が求めるスキルに見合う登録者が減ってきており、依頼されるオーダーを決定する際の懸念材料が増えている。
,,×,＊,＊,＊
,,,,,
　３．北関東（地域別調査機関：（財）日本経済研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北関東)",,◎,コンビニ（店長）,来客数の動き,・当店オリジナルのキャンペーンの評判が非常に良く、来客数が前年比107％、売上が同109％と絶好調である。例えば、クッキーに紅茶やスティックコーヒーを１つつけただけでも50個くらいあっという間に売れてしまう。また、朝定食と銘打ったごはん、納豆、卵、のり、みそ汁のセットが40くらい売れたりと、客が喜んで買ってくれている。
,,◎,通信会社（営業担当）,販売量の動き,・集合住宅向けに商品宣伝チラシを入れたところ、意外なほど反応があり、休日返上で対応している状況である。
