,,▲,観光型ホテル（役員）,来客数の動き,・国内客は団体客、個人客共に予約状況が悪かった。外国人観光客は個人客の予約状況が増加傾向にあるものの、団体客が悪かった。10月は全体的に宿泊予約が低調であった。
,,▲,旅行代理店（従業員）,来客数の動き,・国内客、外国人観光客の端境期となり、これから冬の流氷観光が始まるまでは来客数の伸びない時期となる。一方、管内からの旅行客は、高校の修学旅行や農業系団体などの需要が活発になる時期だが、全体的な旅行客数は夏場繁忙期には及ばない。
,,▲,タクシー運転手,来客数の動き,・衆議院選挙の公示が始まった時期から利用客数がやや落ち込んだ。また、台風などの天候の影響もあり、観光目的の客からのキャンセルが発生した。
,,▲,通信会社（企画担当）,お客様の様子,・新商品が想定の７割程度しか売れなかった上、格安なサービスへの乗換えが想定よりも多かった。ただし、道内法人部門については好調を堅持している。
,,▲,観光名所（従業員）,販売量の動き,・当施設における飲食・販売部門の10月25日時点の売上は前年の約83％となっている。例年よりも早い冷え込みがみられることや台風の影響などで、来客数が減っている。
,,▲,パチンコ店（役員）,単価の動き,・冬に向けて、燃料などの単価が上昇していることで、消費者の生活が苦しくなっている。また、加工業、製造業にも影響が生じている。
,,▲,美容室（経営者）,来客数の動き,・月によって来客数にばらつきがあることから、景気はやや悪くなっている。
,,×,一般小売店［酒］（経営者）,お客様の様子,・当社の得意先である飲食店についてみると、食事が中心の店も、酒が中心の店も同様に客がとても少なく苦戦していたことから、当店の販売量も落ち込んだ。理由はよく分からないが、極端に売上の悪い月であった。
,,×,コンビニ（オーナー）,それ以外,・地元客が少なくなっている傾向にあるなかで、外国人観光客の利用も減ってきている。
,,×,タクシー運転手,販売量の動き,・売上が前年を下回り続けていることから、景気は確実に後退傾向にある。
"企業
動向
関連

(北海道)",,◎,－,－,－
,,○,食料品製造業（従業員）,受注量や販売量の動き,・３か月前の７月の販売量は前年比92.8％であったが、10月の販売量は前年比99.8％であったことから、景気はやや良くなっている。
,,○,建設業（役員）,受注量や販売量の動き,・工事の追い込み時期に入り、完成工事高が計画を上回っている。民間建築工事の引き合いも引き続き多い。
,,○,通信業（営業担当）,取引先の様子,・取引先から、上半期を終えた段階での今期の業績見通しについて拡大傾向とみている話を聞く機会が増えている。
,,○,コピーサービス業（従業員）,受注価格や販売価格の動き,・店舗展開している客先から、店舗の建て替えに関する話を最近よく聞くようになった。2018～2019年にかけての建て替えも複数件予定があるようである。
,,○,その他非製造業［鋼材卸売］（従業員）,受注量や販売量の動き,・人手不足の影響により省力化を進めようという動きが強まっており、生産効率改善のための設備需要などが増えてきている。
,,□,食料品製造業（従業員）,受注量や販売量の動き,・３か月前と比べても、特に売上に変化はみられず、前年とほぼ同様の状況で推移している。
,,□,家具製造業（経営者）,受注量や販売量の動き,・百貨店などの小売の状況が良くない。政治的に不安定な状況が市況に悪影響を及ぼしているようにみえる。天候不順も影響している。
,,□,建設業（従業員）,受注量や販売量の動き,・中堅以上のゼネコン建築部門はおおむね年度内の受注目標を達成するなど、飽和状態にあり、新規受注物件に対応できない状況となっている。
,,□,輸送業（支店長）,受注量や販売量の動き,・道外との貨物の移出入量のバランスが取れてきたが、道内農産物の出荷もピークを迎えているため、全体的にトラック不足に陥っている。結果的に、価格の高い下請業者にも声をかけざるを得ず、忙しい割にもうかっていない状態となっている。
,,□,金融業（従業員）,取引先の様子,・住宅投資に陰りがみられる。公共投資もピークアウトしつつある。一方、小売販売額が堅調に推移するなど、個人消費は底堅く推移しており、道内景気は３か月前と比べて横ばいとなっている。
,,□,司法書士,取引先の様子,・前年の同時期と比べて、不動産関係の売買取引、建物の建築などが下向き傾向にある。
,,□,司法書士,取引先の様子,・日経平均株価が上昇傾向にあるものの、一向に景気回復の実感がない。また、衆議院選挙の影響による一過性のものか、季節的な要因かは不明だが、不動産取引の成約件数も減少している。
,,□,その他サービス業［建設機械レンタル］（総務担当）,受注量や販売量の動き,・受注量の前年比をみると、前月は前年並みの伸びとなったが、10月は再び前年から５％程度の伸びを示している。
,,▲,輸送業（営業担当）,受注量や販売量の動き,・農作物関連は、前年の不作の影響により倉庫の在庫もほとんどなかったことから、今秋の収穫が始まった８～10月までの輸送量が少なく、厳しい状態が続いている。また、北海道付近を台風が通過したことで、海上輸送への影響もみられた。
,,×,－,－,－
"雇用
関連

(北海道)",,◎,－,－,－
,,○,人材派遣会社（社員）,求人数の動き,・企業の求人意欲が高まっている。特に営業職の求人依頼が多く、続いて経理、総務、ＩＴ系の人材へのニーズが強い。有効求人倍率が高いこともあり、すぐに採用できないことは企業側も承知しているようで、すぐ見付からなくても、継続して探してほしいとの要望も多い。企業の業績が安定又は拡大していることで、余裕のある様子がうかがえる。また、販売促進の人材ニーズも高く、企業の商材を売る意欲が高まっているようにみえる。
,,○,新聞社［求人広告］（担当者）,周辺企業の様子,・流通業の売上が前月を上回る傾向がみられる。また、新車販売台数や住宅着工数の伸びも顕著になってきている。これらのことから、当地の雇用環境はやや良くなっている。
,,□,求人情報誌製作会社（編集者）,求職者数の動き,・紙媒体やＷｅｂ、ＳＮＳなどの媒体にかかわらず、求人に対する求職者の反応が著しく鈍化しつつある。全業種、全職種で同様の傾向がみられる。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・人手不足だが人材が集まらないため、求人を諦める事業所が増えている。一方で、正社員化や制度、待遇の見直しなど、現在いる従業員を定着させるための動きが出てきている。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・市役所の移転工事、駅前の再開発、台風被害の復旧工事など、公共事業を中心に、建築、土木系の事業が今後数年にわたり見込めるが、人手不足で仕事を受けられないケースも多く、道外の事業所に仕事が流れている。結果的に仕事はあっても、人を雇用することができないという課題が多く聞かれる。
,,□,職業安定所（職員）,求人数の動き,・月間有効求職者数が５年11か月連続で前年を下回り、月間有効求人数が８か月連続で前年を上回ったことから、有効求人倍率は1.09倍と前年を７年７か月連続で上回った。
,,□,職業安定所（職員）,求人数の動き,・建設関連の受注が順調である。また、スキーなどの冬季アウトドアシーズンを控えて、宿泊業などにおいて体制を確保するための求人申込の動きがみられる。
,,□,職業安定所（職員）,求人数の動き,・９月の有効求人倍率は1.11倍となり、１年１か月ぶりに前年を上回った。業種によっては人手不足が深刻化している。
,,▲,＊,＊,＊
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,衣料品専門店（店長）,来客数の動き,・スーツ、礼服などの重衣料を購入する客や、単価を気にしないで購入する客の割合が増えている。出張や結婚式を機会に服の購入をしようとする気運が、消費行動のなかに表われている。
,,○,一般小売店［医薬品］（経営者）,単価の動き,・今月は衆議院選挙があったにもかかわらず、高額商材が売れたため、客単価が上がっている。お金を持っている客が増えたように見受けられる。
,,○,一般小売店［医薬品］（経営者）,販売量の動き,・特に販売量の動きが活発であり、前年比約102％となっている。医薬品、化粧品の好調は相変わらずであるが、更に生活にすぐに必要ではないバッグなどの雑貨類の売行きが良い。
,,○,百貨店（買付担当）,お客様の様子,・前月に引き続き秋物が好調に推移しているが、特に定価品の動きが良くなっている。
,,○,スーパー（店長）,販売量の動き,・10月の売上は前年比99％であるが、９月の売上は95.8％のため、若干の改善が見受けられている。
,,○,スーパー（総務担当）,単価の動き,・１品単価が上昇しているため、来客数は若干減少しつつも、それ以上に客単価が上がっている。
,,○,コンビニ（経営者）,販売量の動き,・以前からの客単価や買上点数の好調が継続している。今月も特に大きなイベントやキャンペーンがなかったにもかかわらず、堅調に推移している。
,,○,衣料品専門店（店長）,お客様の様子,・９月に１度寒くなったこともあり、秋冬物商材の立ち上がりが早い。例年と比較しても高単価な商品の動きが活発である反面、全体の来客数が伸び悩んでいることが懸念材料である。
,,○,乗用車販売店（経営者）,販売量の動き,・年末に向けて営業活動を強化しており、その効果が徐々に表れてきている。
,,○,住関連専門店（経営者）,販売量の動き,・受注量が増えている。
,,○,その他小売［ショッピングセンター］（統括）,来客数の動き,・衆議院選挙や台風の影響が多少あったものの、駅前を取り巻く集客環境は依然として好調である。
,,○,都市型ホテル（スタッフ）,販売量の動き,・多くの全国大会や東北地区大会が地元で開催されている。その恩恵を受けて、宿泊部門はかなりの高稼働率を維持している。また、インバウンド誘致による飛行機の直接乗り入れがあり、台湾から多くの観光客が来日している。婚礼部門が若干の落ち着きをみせているものの、一般宴会も好調であり、全体的に上向きで推移している。
,,○,旅行代理店（店長）,販売量の動き,・国内団体旅行の受注件数が増えている。また、個人での国内航空券購入件数も増えている。
,,○,通信会社（営業担当）,販売量の動き,・各企業の業績が良く、日経平均株価も値上がりしており、景気は上向きになっている。
,,○,通信会社（営業担当）,お客様の様子,・自宅でＷｉ－Ｆｉを利用する頻度が増えているため、インターネットの固定回線を導入する利用者が増加している。価格競争は厳しく、他社と比較して低価格のメニューが人気である。
,,○,その他サービス［自動車整備業］（経営者）,単価の動き,・秋に入ってからも受注量が多く、単価が上がってきている。
,,○,その他住宅［リフォーム］（従業員）,来客数の動き,・リピーターによる受付が前月より７％増えている。
,,□,商店街（代表者）,販売量の動き,・例年であればイベントも多く、来客数、販売量の増加に期待できる時期であるが、衆議院選挙や大型台風で出足が鈍り、特にサービス関連、飲食店関係は苦戦の月となっている。
,,□,商店街（代表者）,来客数の動き,・９月以降は暖かく良い天候が続いて雨の日も少なく、来客数は少しずつ増えている。また、飲食店、更に衣料品関係は、バーゲンによるものではあるものの、ここにきて秋物の動きが大変良くなっている。
,,□,商店街（代表者）,お客様の様子,・衆議院選挙が行われ、街中はにぎわったものの、消費者の購買意欲に変化はない。
,,□,商店街（代表者）,販売量の動き,・例年どおりの注文量はあるものの、販売量は減少している。
,,□,一般小売店［酒］（経営者）,販売量の動き,・突然の衆議院選挙による売上への影響はそれほどないものの、平日は相変わらず飲食店への配送が少なく静かである。
,,□,一般小売店［医薬品］（経営者）,来客数の動き,・最低値まで落ち込んだ７月の来客数と10月の来客数が同程度となっているなど、来客数の減少傾向が顕著に表れている。
,,□,一般小売店［カメラ］（店長）,販売量の動き,・販売量は横ばいで推移している。低額商材の動きが鈍いものの、高額商材の販売が好調なことで売上を確保している。
,,□,百貨店（売場主任）,お客様の様子,・気温の低下に伴い、秋冬物の動きに例年以上の反応がみられている。ただし、セールやカード施策などの動員をしても、単価、買上点数共に前年を下回っており、回復傾向とは言い難い。
,,□,百貨店（営業担当）,販売量の動き,・夏物商戦から回復傾向にある婦人服、紳士服などの衣料品は、今月も前年を上回っている。ただし、比較的堅調であった食品がやや苦戦しているため、全体的な景気に変化はみられていない。物産展は引き続き苦戦が続いており、展開内容や商品内容の見直しが求められている。また、高額商材においては、ブランド品の店外催事が苦戦しているものの、本来の売場は堅調である。
,,□,百貨店（営業担当）,お客様の様子,・大きく変動する要因がなく、景気は横ばいで推移している。
,,□,百貨店（経営者）,販売量の動き,・さまざまな販売施策を行っているものの、不要不買の動きはますます明確になっている。現在はそのマイナス分を高額商材の好調さがカバーしているという傾向が続いている。富裕層にとっては景気が良いといえるが、中間層に浸透しているとはいえない。
,,□,スーパー（経営者）,単価の動き,・10月の平均１品単価は前年を下回っているものの、推移は前月から横ばいである。来客数の若干の減少に伴い買上点数も同様の推移となっている。
,,□,スーパー（店長）,お客様の様子,・長雨の影響により、来客数の前年比が減少している。
,,□,スーパー（営業担当）,来客数の動き,・天候の影響もあり、来客数は前年比98.3％と減少している。買上点数が前年を上回っているため、売上は前年並みを確保できているが、このことで景気が変化してきているとは言い難い。
,,□,コンビニ（エリア担当）,来客数の動き,・夏前と比較しても外的環境などに変化がなく、来客数も横ばいで推移している。
,,□,コンビニ（エリア担当）,来客数の動き,・８月の長雨に始まり台風などもあったため、全体的に客の動きが悪くなっている。残暑もなく、夏の需要を見込んでいた商品の販売量が激減している。
,,□,衣料品専門店（経営者）,単価の動き,・富裕層の顧客を中心に高額な冬物アウターが好調である。来客数の減少を単価の上昇でカバーしているものの、売上は前年並みとなっている。
,,□,衣料品専門店（経営者）,販売量の動き,・介護施設関連からの消耗品の受注は多いものの、衣料品の冬物作業服、事務服の動きが鈍い。
,,□,衣料品専門店（経営者）,販売量の動き,・秋物の動きが今一つ盛り上がっていない。
,,□,衣料品専門店（店長）,来客数の動き,・来客数が天候に大きく左右されており、売上が安定していない。
,,□,衣料品専門店（総務担当）,販売量の動き,・東北のなかでも北東北の売上が悪い。気温の低下に伴い季節商材が売れるはずなのだが、北東北の動きが悪く、南東北も前年並みであるため、景気が良いとはいえない。
,,□,家電量販店（店長）,来客数の動き,・来客数は前年並みで推移している。冷蔵庫や４Ｋテレビなどの高額商材は好調であり、前年を上回ることができているが、ガソリン代などの高騰により、買い控えもみられている。
,,□,家電量販店（従業員）,来客数の動き,・客単価の低下が継続している。
,,□,乗用車販売店（店長）,それ以外,・自動車メーカーの不正検査問題により、イメージダウンしている。
,,□,住関連専門店（経営者）,単価の動き,・客の多くは来店前にすでに予算を設定しているが、安価な予算が多く、高額商材の販売につながらない。インターネットによる安売りが原因ではないかとみている。
,,□,住関連専門店（経営者）,来客数の動き,・来客数、売上共に大きな変化はなく、横ばいで推移している。
,,□,その他専門店［酒］（経営者）,来客数の動き,・今月は衆議院選挙があり、飲食店の状況が悪い。店頭商品が動いているため何とかなっているものの、数字が非常に読みづらくなってきている。
,,□,その他専門店［食品］（経営者）,販売量の動き,・長雨の影響により観光客の動きが鈍い。来客数の減少に伴い販売量も減少しており、単価も落ちている。原材料費の高騰の影響もあり景気が良いとはいえない。
,,□,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・今のところ、販売量の動きは好調に推移している。
,,□,その他専門店［ガソリンスタンド］（営業担当）,来客数の動き,・10月は例年よりも早く寒くなっているため、販売量は前年を上回っている。ただし、仕入価格が上昇しているにもかかわらず価格転嫁が遅れているため、利益は減少している。そのため、全体としては横ばいの状態となっている。
,,□,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・大きな変動要因もなく、夏場の天候不順による販売量は低迷の状態が続いている。
,,□,高級レストラン（経営者）,来客数の動き,・選挙の影響もあり、あまり良くない状態である。
,,□,高級レストラン（支配人）,来客数の動き,・観光客など他県からの来客数は前年に比べて伸びている。ただし、衆議院選挙などの影響もあるのか、地元客の来客数は前年を下回っている。
,,□,一般レストラン（経営者）,単価の動き,・３か月前と比較しても特に良くも悪くもなく、小康状態が続いている。
,,□,一般レストラン（経営者）,来客数の動き,・レストランでの食事が、非日常的なジャンルになりつつある。ランチタイムでも以前のような女性客を中心とした活気がみられていない。このような状況が長く続いている。
,,□,観光型ホテル（経営者）,来客数の動き,・来客数には月ごとに波があり、来客数が好調であった８～９月と比較すれば悪くなっているものの、今一つであった３か月前と比較すればあまり変わらない状況となる。
,,□,観光型ホテル（スタッフ）,来客数の動き,・景気が上向いていることを実感できない。
,,□,観光型旅館（経営者）,来客数の動き,・紅葉シーズンに入り来客数は増えてきているものの、週末に台風など天候が崩れる事もあり、景気が上向いていることを実感するまでには至っていない。
,,□,観光型旅館（スタッフ）,単価の動き,・単価は前年をやや下回っているものの、行楽シーズンに入り、単価の低下を来客数の増加でカバーしている。
,,□,旅行代理店（経営者）,販売量の動き,・景気の動きに特に変化はないが、今月は台風などによるキャンセルが発生している。
,,□,旅行代理店（店長）,来客数の動き,・相変わらず店頭の売上が低迷している。
,,□,旅行代理店（従業員）,お客様の様子,・価格重視の傾向が続いている。アジア方面やハワイ方面は前年並みの人気であるものの、韓国やグアムの問い合わせは少なく、欧州の落ち込みも大きい。客は様子見を続けており、海外から国内へという傾向も強い。
,,□,通信会社（営業担当）,販売量の動き,・発売したばかりの新型スマートフォンの安売りが始まるなど、売れない状況に苦戦している。インフラ整備も終わり通信業界は低迷している。
,,□,通信会社（営業担当）,お客様の様子,・顧客の設備投資意欲に変化がみられていない。
,,□,通信会社（営業担当）,お客様の様子,・コスト削減の話ばかりであり、新サービスが売れない状況が続いている。
,,□,通信会社（営業担当）,お客様の様子,・相変わらず商品購入に至る決定要因は価格重視となっている。
,,□,観光名所（職員）,単価の動き,・天候に恵まれず、来客数が振るわない。ただし、客の購買意欲は高く、天候の良い日は同じ来客数でも客単価が高い状態となるため、景気がどの方向に向いているのか判断しにくい。
,,□,遊園地（経営者）,来客数の動き,・中旬まではまずまずの来客数であったが、後半の週末に２度も台風が襲来し、期待していたイベントに打撃を与えている。結果として、来客数は前年比において20％を超える落ち込みとなっている。
,,□,競艇場（職員）,来客数の動き,・ここ数か月、固定客のみの来客数となっている。新規客が少ないため売上も増えていない。
,,□,美容室（経営者）,単価の動き,・客単価の前年比は横ばいで推移している。
,,□,住宅販売会社（経営者）,お客様の様子,・不動産から取得する顧客が増えているが、決定までの時間が長く受注予定が組みづらくなっている。
,,▲,一般小売店［書籍］（経営者）,販売量の動き,・政治に対する不安や、ネット通販の利用頻度の増加など、景気が良くなるような要因がない。
,,▲,一般小売店［酒］（経営者）,来客数の動き,・天候が悪い日が多く、来客数が減少している。
,,▲,一般小売店［寝具］（経営者）,販売量の動き,・急に寒くなったため冬物商材の需要を期待しているが、客の反応は今一つ鈍いままである。
,,▲,スーパー（営業担当）,来客数の動き,・売上は横ばいであるが、競合店の出店により来客数は98％と減少傾向にある。チラシやポイント販促策の強化により、客単価、買上点数共に102％台で推移しているが、競合店による来客数減少に歯止めがかからない状況である。
,,▲,コンビニ（経営者）,来客数の動き,・客の動きがかなり悪くなっている。競合店が増えたこともあるが、建設関係や、まだ稲刈りが残っている農業関係の客の動きが鈍い。
,,▲,コンビニ（経営者）,来客数の動き,・前半は来客数、客単価共に良かったが、後半の来客数は前年を下回ったため、売上は前年に届いていない。
,,▲,コンビニ（エリア担当）,来客数の動き,・コーヒーやドーナツなどのカウンターフーズの販売量が減少しており、来客数も前年比で３ポイント減少している。
,,▲,コンビニ（店長）,来客数の動き,・前月は単価が良くなかったが、10月は天候不順の影響により、来客数が減少している。
,,▲,コンビニ（店長）,来客数の動き,・夏に比べれば来客数、売上共に減少している。また、前月から除雪の支払も始まっており、経営的には厳しくなってきている。ただし、客単価の前年比は100％を維持しているため、客の購買意欲は低下していないとみている。
,,▲,乗用車販売店（経営者）,販売量の動き,・相次ぐ自動車メーカーの不正検査問題による、自動車業界全体に対する不信感の拡大が心配である。
,,▲,乗用車販売店（従業員）,販売量の動き,・自動車メーカーの不正検査問題によるリコールで、販売量が伸び悩んでいる。
,,▲,一般レストラン（経営者）,競争相手の様子,・市場で会う同業者からは、あまり景気は良くないと聞いている。夜の繁華街の景気は全体的に落ち込んでいる。
,,▲,一般レストラン（経営者）,来客数の動き,・今月は衆議院選挙の影響なのか、来客数が激減している。８～９月が好調であったため、かなりの痛手となっている。
,,▲,一般レストラン（経営者）,来客数の動き,・地元客による夜の外食率はかなり低い。イベントがあれば県外からの客で来客数を維持できるが、それがなければかなり厳しくなる。
,,▲,都市型ホテル（スタッフ）,来客数の動き,・Ｏ157や冷夏の関係かレストランの来客数が芳しくない。衆議院選挙の影響もあり、飲食関係の売上が厳しい。
,,▲,都市型ホテル（スタッフ）,来客数の動き,・宿泊部門、宴会部門、レストラン部門全ての数字が前年に届いていない。競合店オープンの影響もあるが、市内全体で宿泊客が減少している。また、衆議院選挙の影響もあり、レストランの来客数も減少している。
,,▲,観光名所（職員）,お客様の様子,・入場料金が発生すると聞いて帰る客が多く、特に年配の男性客に多い。
,,▲,美容室（経営者）,お客様の様子,・客は高齢者が多く、施設に入所するなどして、だんだんと来客数が減少している。
,,×,スーパー（経営者）,お客様の様子,・衆議院選挙があり、消費税増税の議論が高まっている。また、米の不作、デフレなどの要因で、消費者の財布のひもは固く締まっている。
,,×,その他専門店［靴］（従業員）,販売量の動き,・客は必要な物や安い物は購入するものの、それ以外の購入には慎重である。
