,,▲,スナック（経営者）,来客数の動き,・来客数を維持できない状態が続いている。天候不順の影響なのか、人口減少の影響なのかは分からないが、毎月少しずつ客が減っていることが事実としてある。
,,▲,観光型ホテル（経営者）,来客数の動き,・団体客、個人客共に国内客の予約が低調である。ここ最近の全国的な災害や猛暑の影響が考えられる。
,,▲,タクシー運転手,お客様の様子,・ホテル業は外国人観光客が好調なことで稼働率が堅調に推移しているようだが、他業種は軒並み業績が低迷しており、活況が感じられない。
,,▲,通信会社（社員）,販売量の動き,・気温が高いこともあり、稼ぎ時である週末に客が行楽に流れており、販売量が低下している。
,,▲,観光名所（従業員）,来客数の動き,・天候不順の日が続いていることで、利用乗降客が３か月連続で減少している。７月28日時点の利用乗降客数は前年の約80％となっている。
,,▲,美容室（経営者）,お客様の様子,・鮮魚、野菜、調味料などの日用品やガソリンなどの値上がりの影響で、支出に対する引締め感が少しではあるがみられる。
,,×,タクシー運転手,販売量の動き,・客の輸送回数が前年比で２％低下している。夜間の人出のさえない状況が続いている。
,,×,タクシー運転手,お客様の様子,・前年と比べて客の移動頻度が少なく、客単価も低くなっている。乗務員不足の影響もあり、改善の方向に向かっていない。
"企業
動向
関連

(北海道)",,◎,食料品製造業（従業員）,受注量や販売量の動き,・３か月前の４月の販売量は前年比マイナス４％であったが、７月の販売量はプラス６％であった。
,,○,家具製造業（経営者）,受注量や販売量の動き,・2020年の東京オリンピックに向けての需要が活性化している。
,,○,建設業（従業員）,取引先の様子,・公共建築工事が一斉に発注されている。ただ、建築鉄構工事や一括下請を担う建設業者などは人手不足から引き合い工事を断るのに大変な労力を強いられている。
,,○,建設業（役員）,受注量や販売量の動き,・建築、土木共に受注の積み上がりが良好で、年度計画を上回る完工高確保のめどが立っている。
,,○,コピーサービス業（従業員）,取引先の様子,・前年まで実施を控えていたフェアなどのイベントを積極的に実施する取引先が増えた。
,,○,その他サービス業［建設機械リース］（営業担当）,受注量や販売量の動き,・機材の出荷が進み、在庫薄の状態になってきた。
,,○,その他非製造業［鋼材卸売］（従業員）,受注量や販売量の動き,・ベース商材が安定して動いているなか、鉄骨加工企業の受注見込みが多くなっており、今後一層の上向きへの期待感がある。
,,□,輸送業（支店長）,受注量や販売量の動き,・国内からの移入貨物については臨時で置き場を借りざるを得ないほどの増量がみられる状況にあるが、その分の過剰経費やトラックの燃料油の高値停滞がみられるため、物量の割にもうからない状況にある。
,,□,金融業（従業員）,取引先の様子,・個人消費は力強さを欠いている。投資は減速感のみられる公共投資をホテル、都市開発関連の民間建設投資が補填している。堅調な外国人観光客による消費が道内景気を下支えする構図は変わらず、道内景気は３か月前と比べて横ばいとなっている。
,,□,司法書士,取引先の様子,・人口減少や高齢化などの社会現象の影響もあり、当地の経済情勢は国やほかの地方とは異なり、下降傾向にある。
,,□,その他サービス業［ソフトウェア開発］（経営者）,取引先の様子,・弊社を含めて、人手不足により案件を受注できないケースが多い。
,,□,その他サービス業［建設機械レンタル］（総務担当）,受注量や販売量の動き,・売上がほぼ前年並みで推移している。
,,▲,司法書士,取引先の様子,・例年と比べて不動産の売買、建物の新築、増改築が少ない。
,,▲,司法書士,取引先の様子,・不動産取引の成約率が悪い。住宅の新築も少なく、景気が停滞していることがうかがえる。また、景気回復の兆しが見えないなか、大雨や台風による膨大な被害が生じるなど、景気回復への期待感が持てない。
,,×,食料品製造業（従業員）,受注量や販売量の動き,・末端の小売の動きが悪いようで、販売量が１割近く落ち込んでいる。
"雇用
関連

(北海道)",,◎,－,－,－
,,○,人材派遣会社（社員）,求人数の動き,・求人の増加傾向は変わらず、企業の採用意欲が旺盛である。管理系の求人が営業系の求人を上回っていることから、企業の業績拡大の意欲がうかがえる。特に７月は新規事業開始に伴う求人が数件みられたことから、企業の攻めの姿勢がうかがえる。
,,□,求人情報誌製作会社（編集者）,求職者数の動き,・雇用形態はもとより、ほぼ全職種にわたって求職者の応募が鈍化しており、仕事を求める人の絶対数が大幅に減少している。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・求人件数が減ってきている。採用が困難なため、求人広告の頻度を抑える事業所や採用をあきらめる事業所が増えていることが要因とみられる。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・前年と比較して、求人数がやや減少している。
,,□,新聞社［求人広告］（担当者）,周辺企業の様子,・建設土木関連業界において、２年前の台風被害の復興事業による特需が一段落している。
,,□,職業安定所（職員）,求人数の動き,・月間有効求人数が３か月ぶりに前年を上回り、月間有効求職者数が６年８か月連続で前年を下回ったことから、有効求人倍率は1.02倍と８年４か月連続で前年を上回った。
,,□,職業安定所（職員）,求人数の動き,・６月の有効求人倍率は1.06倍となり、前年を0.10ポイント上回り、引き続き高い水準で推移している。
,,□,職業安定所（職員）,求人数の動き,・有効求人は２か月ぶりに減少、新規求人は２か月連続して減少しているが、求人事業所数は増加しており、人手不足が続いている。
,,□,学校［大学］（就職担当）,採用者数の動き,・新卒採用については前年と比較して企業側の内定出しが活発であり、前年より10％以上上向いているが、６月以降は動きがやや低調となっている。また、８月は未内定学生の動きが止まる時期であるため、採用活動からみる道内景気は横ばいで推移している。
,,▲,＊,＊,＊
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,コンビニ（店長）,来客数の動き,・夏の最盛期のため来客数、客単価が１年で一番高くなっている。厳しい冬に備えての大切な稼ぎ時である。
,,○,商店街（代表者）,来客数の動き,・ワゴン販売や接客販売において、過去の売り方を見直して若干目先の変わった売り方をしている店舗はまずまずの成績を残している。また、専門店同士によるコラボ販売などを効果的に行っている店舗も存在している。
,,○,一般小売店［医薬品］（経営者）,来客数の動き,・７月は、梅雨の期間が少なく非常に高温の日が続いている。また、金曜日土曜日の繁華街がにぎやかであり、良い状態である。
,,○,一般小売店［酒］（経営者）,販売量の動き,・気温の高い日が続いており、自動販売機の飲料水や飲食店へのアルコール類の販売量が伸びている。ただし、今年はお中元の動きが鈍く、特に一般消費者の動きが遅い。確かに良くなってはいるものの、手放しで喜べるような状況でもない。
,,○,百貨店（営業担当）,お客様の様子,・例年よりもセール期間が長く、気温の上昇に伴って夏物などの動きも良くなっている。
,,○,スーパー（店長）,来客数の動き,・梅雨明けが早く好天が続いていることで、来客数は３か月前と比較して３％ほど上向いている。
,,○,スーパー（店長）,販売量の動き,・来客数は前年比92％にとどまっているが、売上は前月の92.8％に対して今月は96％であり、若干持ち直している。
,,○,コンビニ（経営者）,来客数の動き,・近隣でビル解体工事と新築ビル建築工事が同時にスタートしている。人の動きが良くなっており、工事関係者による来客数の増加に伴い、売上も伸びている。また、平日はサラリーマンの多い立地であるが、最近は家族連れが増えて日曜日の売上も増加している。
,,○,コンビニ（エリア担当）,来客数の動き,・７～８月は年間における最盛期である。さらに、猛暑の影響もあり、来客数の動きが好転している。
,,○,コンビニ（エリア担当）,来客数の動き,・猛暑の影響で夏物商材が活発に動いており、各数値が改善している。
,,○,住関連専門店（経営者）,来客数の動き,・お盆が近いため、仏具販売が好調である。来客数もふだんより多く、売上を伸ばしている。
,,○,旅行代理店（店長）,販売量の動き,・国内旅行、特に団体旅行が好調である。また、海外では欧州、ハワイを中心に、前年を上回る予約申込みがある。
,,○,通信会社（営業担当）,お客様の様子,・大規模な設備投資をして、サービスアップやリーズナブルなメニューを投入した結果、既存客の追加サービスの申込みが増加している。客単価がアップすることで売上も増加している。
,,○,観光名所（職員）,お客様の様子,・予約のない客は横ばいか若干良い状態で推移している。団体客としては社員旅行が増えてきており、購入意欲もある。そのため、３か月前より良い方向に向かっている。
,,○,その他サービス［自動車整備業］（経営者）,販売量の動き,・夏になり来客数、販売量、成約率、粗利率共に好調になってきている。
,,○,住宅販売会社（経営者）,お客様の様子,・消費税の引上げを意識する客が増えてきており、受注量が伸び始めている。
,,□,商店街（代表者）,販売量の動き,・お中元シーズンに入りにぎわう時期であるが、猛暑続きのせいか来客数の減少が続いている。涼しさを売る飲食関連の店でさえ、こう暑過ぎると人が出てこないとのぼやきが聞こえている。
,,□,商店街（代表者）,来客数の動き,・夏にかけて商店街でのイベントがめじろ押しであり、例年並みににぎわっている。また、近隣で開催されている有名漫画家の展覧会にあわせて、商店街でもコラボ企画を開催しているため、イベントや県外からの来街者で商店街が一色に染まっている。
,,□,商店街（代表者）,来客数の動き,・夏休み期間であり猛暑でもあるが、その割に来客数の変動が少ない。
,,□,一般小売店［書籍］（経営者）,販売量の動き,・店頭販売については供給過剰の地域もあり、一概に数字は評価できない。ただし、細かいジャンル、特に児童書といったものは数字を出している。また、外商においては目的買いが増えており、何とか売上の下支えができている。
,,□,一般小売店［カメラ］（店長）,販売量の動き,・高額商材の動きが好調のため売上を確保しているものの、低額商材の動きが鈍い傾向が続いている。
,,□,百貨店（売場主任）,お客様の様子,・クリアランスセールが６月に前倒しでスタートした影響はあるものの、セール品の動きは鈍く、価格が下がったからといって客が飛びつくような状況ではない。不要なものは買わないという生活防衛意識が依然としてみられている。
,,□,百貨店（営業担当）,お客様の様子,・お中元商戦も中盤を経過しているが、ほぼ前年並みの推移となっている。
,,□,百貨店（経営者）,販売量の動き,・夏のセール、お中元共にほぼ前年並みの推移である。セールを前倒しにするなどの施策を行ったものの、流れが前後しただけであり、全体的な販売量に変化はみられていない。また、高額商材がカバーしているものの、衣料品の動きが落ちてきている。
,,□,スーパー（経営者）,単価の動き,・一部メーカーの値上げがあったものの、平均１品単価は前年比１％のマイナスである。異常な暑さのため、生鮮品の動きが芳しくなく、日中の来客数も減少している。単価の低い涼味品、飲料、アイスなどは伸びたが、依然として前年割れが続いているなど消費の傾向は変わっていない。
,,□,スーパー（営業担当）,来客数の動き,・既存店の来客数が前期を下回っており、チラシ、ポイントなどの販売促進策を強化しても回復しない。さらに、価格競争による粗利益率の低下、販促コストの上昇など、経営的にますます厳しくなってきている。
,,□,スーパー（営業担当）,単価の動き,・特売価格の強度を上げたものの、競合店もクーポンやチラシ価格の強化をしており、結果、来客数の前年比99.5％、１品単価98.3％など前年並みの売上を確保することが厳しい状況である。また、来客数の減少により、生鮮品、特に水産品の売上が前年を大きく下回っている。
,,□,コンビニ（経営者）,来客数の動き,・今月は好天に恵まれているため好調に推移するとみていたが、結果として横ばいとなっている。客は目的買いが多く、アイスやジュースなどの冷たいものは買うものの、ついでのお菓子や弁当などは伸び悩んでいる。
,,□,コンビニ（経営者）,来客数の動き,・来客数、客単価共に前年並みで推移している。
,,□,コンビニ（店長）,来客数の動き,・街なかのコンビニの来客数が軒並み悪くなっている。客の購買意欲にさほどの変化はないものの、天候や気温によって消費が大きく左右されるという傾向が強くなっている。
,,□,衣料品専門店（経営者）,単価の動き,・ここ数か月、来客数に余り変化はないが、今月に入り客単価が前年比で15％下回っている。
,,□,衣料品専門店（経営者）,お客様の様子,・お中元商戦は順調に推移している。また、祭用品も出足は好調である。
,,□,衣料品専門店（経営者）,来客数の動き,・周囲は夏のセールの最盛期であるが、当店はセールをしないスタイルのため、静かである。
,,□,衣料品専門店（店長）,お客様の様子,・この暑さで、レジャー、旅行、ビジネス用途などの目的買いを除き、一般消費者のふだん着へのニーズは下がっている。そのため、セール品などの値頃な商品の動きが中心となっている。
,,□,衣料品専門店（店長）,単価の動き,・クールビスの浸透で需要が大幅に減少しており、客単価で苦戦している。
,,□,衣料品専門店（総務担当）,来客数の動き,・客単価、購入点数は前年並みで推移しているものの、来客数が90％のため予算未達となっている。
,,□,家電量販店（従業員）,販売量の動き,・７月は猛暑の影響でエアコンや扇風機を中心に売行きが良いものの、エアコンは取り付け作業のキャパシティが限界であり、これ以上の伸びは期待できない。ただし、持ち帰ってすぐに使える扇風機などは今後も期待ができる。
,,□,乗用車販売店（経営者）,販売量の動き,・新型車が発売されているが、受注量の動きがまだ本調子ではない。
,,□,乗用車販売店（従業員）,販売量の動き,・来客数も低迷しているが、客の買換え意欲も鈍い状態が続いている。
,,□,乗用車販売店（本部）,お客様の様子,・新型車の発売により一時的な新規客の増加につながったものの、あくまで限定的な現象であり、すぐに来客数は前年並みに戻っている。また、買い回りや即決商談も少なく、足踏み傾向がみられている。
,,□,住関連専門店（経営者）,販売量の動き,・来客数の動きに変化はないものの、売上に結び付いていない。購入意欲はあるようにみえるが、客は買い控えをしている。
,,□,その他専門店［酒］（経営者）,来客数の動き,・猛暑の影響もあり、飲食店が振るわない。店頭もアルコール以外の夏物商材が消費の中心であり、良い状態ではない。
,,□,その他専門店［食品］（経営者）,販売量の動き,・暑さが続いており、主力商品である肉の販売量が伸びていない。家庭において火を使って調理する機会が減っているのかもしれない。
,,□,その他専門店［靴］（従業員）,販売量の動き,・客は何度も来店して割引率を確認している。そのため、割引商品は売れるものの、それ以外の商品の動きは鈍い。
,,□,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・景気は特に良くなってはいないものの、悪いという実感もそれほどない。ただし、客に選択肢がたくさんあるなかで、受注を獲得することは難しい。
,,□,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・販売量の前年比は、軽油130％弱、灯油90％弱となっている。軽油は順調であるものの、灯油が猛暑の影響からか販売量が減少している。そのため、景気がどちらの方向にあるのか判断に苦しむ状況である。
,,□,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・猛暑の影響による販売量の増加を期待していたものの、変化はみられていない。
,,□,その他小売［ショッピングセンター］（統括）,単価の動き,・バーゲンセール終了後の客の動きからは、ひところの勢いはみられていない。
,,□,一般レストラン（経営者）,来客数の動き,・暑さもあるのか、外食に足を運ぶ人が少ない。ディナータイムだけではなく、ランチタイムでも人が来てくれない状況が続いている。
,,□,一般レストラン（経営者）,来客数の動き,・領収書を必要とする客が多く、企業的にはやや良くなっているように見受けられるが、個人消費が全く伸びていない。当店は企業の客がいるため、何とかなっている。
,,□,観光型ホテル（経営者）,来客数の動き,・ここしばらくは大きなイベントや大会がなく、一般の観光客の動きは良くも悪くもない状況である。
,,□,観光型旅館（スタッフ）,販売量の動き,・問合せはあるものの、予約の決定までには至らない。競合各社に聞いても同じような状況である。単価を上げて売上を伸ばすしか方法がない。
,,□,都市型ホテル（スタッフ）,販売量の動き,・前年が好調すぎたため、今年も取り立てて悪いわけではないものの、一般宴会などはなかなか前年に届かない状況である。宿泊はようやく動きが出てきており、一般宴会とあわせて前年並みとなっている。ただし、相変わらず婚礼は上向きの兆しがみられていない。
,,□,都市型ホテル（スタッフ）,販売量の動き,・宿泊の売上は前年並みで推移しているものの、宴会部門は落ち込んでいる。連日の暑さの影響か、レストラン部門においてランチタイムの売上は増加しているが、個室利用は少ない。
,,□,通信会社（営業担当）,単価の動き,・一部企業の業績は良いものの、賃金上昇の底上げにはなっていない。消費需要も伸びていないため、景気は横ばいで推移している
,,□,通信会社（営業担当）,お客様の様子,・客の設備投資意欲に変化がみられていない。
,,□,通信会社（営業担当）,お客様の様子,・新規の売上が不振な状態が続いている。
,,□,遊園地（経営者）,来客数の動き,・早い梅雨明け、例年以上の暑さ、週末の天候不順に振り回されたものの、前年並みの数字を確保している。
,,□,美容室（経営者）,来客数の動き,・来客数の増加が見込めず、再来店率が前年比95.5％の状態が続いている。
,,□,その他住宅［リフォーム］（従業員）,販売量の動き,・リフォーム工事の問合せ件数はほぼ前年並みであるものの、工事の受注量はそれほど増えていない。
,,▲,一般小売店［酒］（経営者）,来客数の動き,・お中元の客が少ない。
,,▲,一般小売店［医薬品］（経営者）,来客数の動き,・好調であった前年と比較して売上が15％ほど下回っている。暑さのせいもあるが、来客数の落ち込みが大きく影響している。
,,▲,一般小売店［医薬品］（経営者）,来客数の動き,・３か月前と比べて、更に来客数の減少が続いている。ここ半年、来客数の減少、単価の高い客層への偏りの状況に変化はないが、今月はその傾向が加速しているように見受けられる。来客数が下げ止まる気配や、反転する勢いがみられない。
,,▲,百貨店（買付担当）,お客様の様子,・クリアランスセールがかなり苦戦している。施策により前年並みまで回復したものの、施策がなければ前年を大きく下回るような状況である。
,,▲,コンビニ（エリア担当）,来客数の動き,・来客数の前年比がマイナス４ポイントと大きく落ち込んでいる。また、カウンター回りの揚げ物、コーヒーなどの販売量も低調である。
,,▲,衣料品専門店（店長）,来客数の動き,・暑すぎる日が続いている。サマー礼服などが売れることもあるが、積極的に買物に出掛ける意欲が減退するような暑さのため、それ以外の服については集客力、買物動向が鈍っている。
,,▲,乗用車販売店（経営者）,販売量の動き,・来客数が明らかに減少している。
,,▲,乗用車販売店（従業員）,競争相手の様子,・新型車が発売されたものの、販売量が伸びていない。
,,▲,一般レストラン（経営者）,来客数の動き,・ラーメンを提供しているが、この異常気象による暑さのため、売上に影響が出ている。
,,▲,一般レストラン（経営者）,競争相手の様子,・同業者も来客数などが良くないと聞いている。取引業者も全体的にかなり落ち込んでいる様子であり、景気はかなり悪いとみている。
,,▲,一般レストラン（経営者）,お客様の様子,・異常な暑さにより来客数が減少傾向にある。ここまで暑い日が続くと体調不良を起こす人も少なくないため、外出を控える要因となっている。
,,▲,観光型ホテル（スタッフ）,来客数の動き,・事前予約、特に団体客の予約が少ない。
,,▲,観光型旅館（経営者）,来客数の動き,・夏休み前という事もあるが、手控え感が例年よりも強くみられている。また、相変わらず波が荒く、全体としては微減の状態である。
,,▲,都市型ホテル（スタッフ）,来客数の動き,・団体や法人の宴会場利用は比較的堅調に推移しているものの、レストラン、宿泊の個人利用が前年を下回っている。
,,▲,旅行代理店（経営者）,販売量の動き,・猛暑や平成30年７月豪雨の影響により、個人旅行を中心に動きが鈍くなっている。団体旅行は先行予約が中心のため特に変化はないものの、今後の個人旅行の動きが気になるところである。
,,▲,通信会社（営業担当）,競争相手の様子,・平成30年７月豪雨、酷暑などの異常気象で野菜価格が高騰しているが、飲食店では価格を据え置いて提供しているため、利益の減少若しくは赤字との声を聞いている。この状態が続くと企業が倒産して雇用に影響するなど、消費が鈍る可能性もあり、景気はやや悪くなっている。
,,▲,競艇場（職員）,単価の動き,・来客数にさほど変化はないものの、客単価が大きく減少している。
,,▲,美容室（経営者）,来客数の動き,・急に暑くなったため、客も最低限の利用しかしない。日中は外に出るのも危ない状態である。
,,×,スーパー（経営者）,お客様の様子,・平成30年７月豪雨による需給のバランスの乱れから値上がりする商品が出始めており、客の購入点数が落ちている。
,,×,住関連専門店（経営者）,販売量の動き,・受注生産をしているが、７月に入ってから受注量が減ってきており、生産量及び販売量が減少している。
,,×,高級レストラン（経営者）,来客数の動き,・１～３年前と比較しても、今年の７月は記録的な悪さである。余り良い話も聞かない。
"企業
動向
関連

(東北)",,◎,金属製品製造業（経営者）,受注価格や販売価格の動き,・新規の引き合いが増えている。難易度が上がっているが、単価も上がっている。
,,○,輸送用機械器具製造業（経営者）,受注価格や販売価格の動き,・大手自動車メーカーによる東北への生産集約に伴い、地元企業の役割も増えると期待している。
,,□,農林水産業（従業者）,受注価格や販売価格の動き,・梅雨が早く明けて天候に恵まれたこともあり、果物の品質は良い。これから最盛期を迎える桃は雨が少なく１回り小さいが、甘みの強さでカバーして、例年より高い単価で販売されている。
,,□,農林水産業（従業者）,それ以外,・さくらんぼが豊作だったことで、価格が前年より下回っている。
,,□,食料品製造業（経営者）,受注量や販売量の動き,・暑さのせいなのか、お中元商戦も今一つ盛り上がらず、動きが良くない。
,,□,食料品製造業（営業担当）,受注量や販売量の動き,・販売量が前年を上回ったが、価格の値上げから１年が経過したことが要因である。販売に苦戦している状況は、３か月前と変わらない。
,,□,電気機械器具製造業（企画担当）,競争相手の様子,・競合他社の製品開発状況が当初の予想を下回っている状況である。
,,□,建設業（企画担当）,受注価格や販売価格の動き,・手持ち工事の繁忙度が高い状態が続いている。
,,□,輸送業（経営者）,受注量や販売量の動き,・ここ数か月の状況は横ばいで推移している。
,,□,通信業（営業担当）,取引先の様子,・他社への切替えを条件にした値下げ要求が多くなっている。
