,,▲,タクシー運転手,来客数の動き,・12月は１年間でタクシーの利用が最も多く、売上も１番良い月であるが、今年は例年よりも雪が少ないことから、タクシーの利用が前年よりも少なくなっている。タクシー１台当たりの売上も前年をやや下回っており、乗務員不足でタクシーの稼働が大きく低下しているため、会社の売上は前年比で５％強のマイナスと大きな減収となった。
,,▲,タクシー運転手,お客様の様子,・例年であれば、年末で最も稼働の高まる時期であるが、前年よりも客の利用頻度が少ない。降雪が例年より少ないことも影響している。
,,▲,通信会社（企画担当）,販売量の動き,・通信に付随して、より価値のあるサービスを付けたものの、都市部の高年齢層を中心に、客の反応が見込みよりも鈍い。
,,▲,美容室（経営者）,お客様の様子,・消費税増税以降、客の消費に関する傾向が明らかに変わってきている。
,,▲,その他サービスの動向を把握できる者［フェリー］（従業員）,来客数の動き,・例年と比較して輸送量が減少している上、天候悪化による欠航があることから、悪化の一途をたどっている。
,,▲,住宅販売会社（経営者）,お客様の様子,・モデルルームへの来訪客の多くは、分譲マンションの購入を検討しているが、購入時期については慎重に判断している。どちらかといえば、消極的な姿勢の客が主流となっている。
,,×,スーパー（店長）,販売量の動き,・携帯電話や家電など、住関連の商材の動きが非常に悪い。
,,×,衣料品専門店（店長）,それ以外,・スーツ需要を抑える風潮になってきており、業界自体が冷え込んでいる。
,,×,乗用車販売店（従業員）,販売量の動き,・例年12月は販売量が多少落ちるものの、今年は特に落ち込み幅が大きかった。
,,×,観光型ホテル（経営者）,来客数の動き,・国内客、外国人観光客、団体客、個人客、全ての予約状況が良くない。外国人観光客の団体については韓国が全く回復せず、中国、台湾なども伸びがみられない。国内からのメディア団体において多少の伸びがみられる程度である。大手旅行会社やオンライン・トラベル・エージェントの集客数も悪化している。
,,×,タクシー運転手,販売量の動き,・消費税増税直後こそ、売上への影響はみられなかったが、年末の忘年会シーズンに入ってからは前年比マイナスで推移しており、増税の影響が感じられる。
,,×,観光名所（従業員）,来客数の動き,・暖冬の影響で12月に入ってからの雪の量は多くないものの、降雨を伴う霧による視界障害、暴風雪を理由とした営業見合わせ、運休が多く生じている。12月26日時点の利用乗降客数は前年比84％と激減している。
,,×,住宅販売会社（経営者）,販売量の動き,・各業種において、消費税増税の影響が大きく表れている。
"企業
動向
関連

(北海道)",,◎,－,－,－
,,○,家具製造業（経営者）,受注量や販売量の動き,・2020年の東京オリンピックに向けて公共施設の整備が進行しており、それに伴う特需が多くみられる。また、為替が安定していることで、海外への輸出も比較的好調に推移している。
,,○,建設業（役員）,受注量や販売量の動き,・例年と比べて積雪量が極めて少なく、各工事現場では年度内完工へ向けて順調に進行している。それに伴い、利益確保の上振れが見込める。
,,□,食料品製造業（従業員）,受注量や販売量の動き,・相変わらず前年と比較して１割ほど売上が落ちている。
,,□,輸送業（営業担当）,受注量や販売量の動き,・紙パルプ関連製品の荷動きが停滞気味であり、それに伴い古紙の荷動きも鈍い。生乳、飲料の荷動きは順調であるが、例年並みの年末需要にとどまっている。
,,□,通信業（営業担当）,取引先の様子,・需要について、客先からは引き続き一定の量と質を維持しているとの声が多くみられる。
,,□,金融業（従業員）,取引先の様子,・観光関連で韓国人観光客の減少による影響がみられる一方で、個人消費は消費税増税前の駆け込み需要の反動減が剥落してきている。また、公共投資と民間設備投資は堅調に推移しており、道内景気は３か月前と変わらない水準にある。
,,□,司法書士,取引先の様子,・冬本番を迎えて、取引先である建築業者は停滞期に入ってきたが、例年よりも受注量がやや減少しているようである。消費税増税などが要因となり、全般的に景気は停滞気味である。
,,□,司法書士,取引先の様子,・今回の消費税増税は２％の増税であったが、高価格の住宅建築においては増税分がかなりの金額となるため、増税が確定した時点から増税前契約が始まっており、10月以降の住宅新築契約が減少している。ただ、住宅建築の着工には時間が掛かるため、景気動向は変化のないまま推移している。
,,□,コピーサービス業（従業員）,取引先の様子,・多少は消費税増税の影響があるが、大きな変化はないとみている客先が多い。
,,□,その他サービス業［ソフトウェア開発］（経営者）,受注量や販売量の動き,・要員確保が難しいため、新たな案件を消化できない状況にある。
,,□,その他サービス業［建設機械レンタル］（総務担当）,受注量や販売量の動き,・売上が前年比でプラス10％程度の伸びを示している。
,,□,その他サービス業［建設機械リース］（支店長）,取引先の様子,・人手不足の声は相変わらずである。受注状況に大きな変化はないが、働き方改革による仕事の効率化を課題としている業者が多い。
,,□,その他非製造業［鋼材卸売］（従業員）,受注量や販売量の動き,・ここ数か月は売上予測を上回る結果が続いている。人手不足や働き方改革など、企業が様々な設備投資を行っており、そうした企業努力が要因となっている。
,,▲,建設業（従業員）,受注量や販売量の動き,・東京オリンピック後の新規建設を計画している建築主において、次年度着工の是非を判断する時期にあるが、人手不足などの影響で一向に建設単価が下がらないため、着工を先送りするケースが目立ち始めた。
,,×,食料品製造業（従業員）,受注量や販売量の動き,・３か月前の９月の販売量は前年比プラス８％であったが、12月の販売量は同マイナス６％であった。
"雇用
関連

(北海道)",,◎,－,－,－
,,○,求人情報誌製作会社（編集者）,求人数の動き,・今年は雪が少なく、除排雪に関係する運送業の求人が少なくなっているものの、小売や生活関連サービスなどの求人が堅調である。
,,□,人材派遣会社（社員）,求人数の動き,・企業からの求人依頼は３か月前と比較して２割の増加と堅調に推移している。企業では、業績安定及び拡大に向けて、既存戦力の強化と新たな取組に前向きなようである。
,,□,求人情報誌製作会社（編集者）,それ以外,・地域の有効求人倍率が、毎月、過去最高を更新する中、人手不足に対応するためのサービスを提供する企業がみられる。
,,□,求人情報誌製作会社（編集者）,周辺企業の様子,・12月が１年を通じて１番の繁忙期という業界が多いこともあり、どの企業、店も忙しく過ごしている。ただ、実際の売上や利益がどのような状態なのかが分かるのは年が明けてからになる。
,,□,職業安定所（職員）,求人数の動き,・11月の有効求人倍率は1.21倍と前年を0.06ポイント上回り、平成22年３月以降９年９か月連続で前年を上回った。
,,□,職業安定所（職員）,求人数の動き,・有効求人数が減少し、有効求職者数がほぼ前年並みだったことで、有効求人倍率は低下した。有効求人数の減少は、募集人数や求人条件などの精査で新規求人が５か月連続で減少したことによるもので、人手不足の状況は変わらない。
,,□,職業安定所（職員）,求人数の動き,・11月の有効求人倍率は1.25倍であり、前年を0.09ポイント上回り、引き続き高い水準で推移している。
,,▲,求人情報誌製作会社（編集者）,周辺企業の様子,・消費税増税の影響が出始めている。増税前の駆け込み需要の反動で、前年比８割の売上となっている大型電気量販店がみられる。また、居酒屋では、通常営業だけでの売上確保が厳しいため、年末オードブル、おせち料理などで第２の売上を作っていこうとしている店が多いが、例年になく売行きが悪いようで、取引業者への購入圧力が増しているようである。９月に開店したリーズナブルな価格で大人気の全国チェーン店からは、クレジットカードでの２回払いがこれほど多い土地は初めてとの声を聞いた。さらに、今年は雪不足が追い打ちを掛けており、当地のスキー場はオープンできず、全国的に有名な当地の動物園では、冬の大イベントが実施できないでいることもマイナスに働いている。
,,▲,学校［大学］（就職担当）,求人数の動き,・大手及び人気企業の新卒求人活動は例年どおり、ほぼ満足できる充足状況のようであるが、不人気業界や中小企業にとっては今年度も新卒採用の厳しい年であった。未充足部分をアルバイトやパートで埋める悪循環が続いており、新規事業への着手も難しいようである。特に中小企業では収益向上も期待できない状況にある。これらのことから、道内全体をみても好景気に転じる要素が見当たらない。
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,＊,＊,＊
,,○,一般小売店［酒］（経営者）,販売量の動き,・消費税の引上げの影響を心配していたが、お歳暮の注文数は例年並みとなっている。ただし、今回はビールギフトではなく軽減税率対象である食品のギフトを選択する客が見受けられている。増税で厳しいなか、消費者は消費者なりに対策を考えている様子である。
,,○,スーパー（経営者）,販売量の動き,・来客数は減少傾向であるものの、消費税の引上げ後は徐々に１人当たりの買上点数が前年比プラスで推移している。
,,○,コンビニ（経営者）,来客数の動き,・来客数が前年比で14％増加しているため、売上も増加している。特に土日は家族連れの客が増加傾向にある。店の立地による認知度が増し、定着したとみている。
,,○,衣料品専門店（経営者）,お客様の様子,・冬物需要により、12月前半の来客数が増加している。
,,○,その他小売［ショッピングセンター］（統括）,来客数の動き,・天候に伴うマイナス要因はあるものの、クリスマス、ボーナスサンデーと順調に推移し、年末商戦にも期待が持てる状況である。
,,○,一般レストラン（経営者）,来客数の動き,・12月は忘年会により忙しい状況となっている。
,,○,通信会社（営業担当）,お客様の様子,・既存加入者のサービス追加と、サービスエリア拡張による新規加入者の増加がみられている。また、キャンペーン価格によるテレビ、ネット、電話のトリプル加入も増加している。
,,○,美容室（経営者）,来客数の動き,・年末であり天候も良かったため、来客数が増えている。
,,○,その他サービス［自動車整備業］（経営者）,来客数の動き,・来客数の好調が続いており、販売額や成約件数も前年を上回っている。
,,□,商店街（代表者）,来客数の動き,・10月以降、例年よりも暖かい気温が続いている。そのため、来客数は増えているものの、冬物衣料のうちコートやダウンジャケットなどの高単価なものが売れていない。
,,□,商店街（代表者）,来客数の動き,・年末の来客数、売上共に、前年並みで推移している。買物においてキャッシュレス決済の比率が高まっているものの、高額商材ほど売上が伸びないため、景気回復感は実感できていない。
,,□,一般小売店［医薬品］（経営者）,お客様の様子,・数字は前年比で８％減少しているものの、消費税の引上げ前の９月との比較は想定の範囲内である。客の様子からも買い渋りなどはみられず、通常の買物をしている。
,,□,一般小売店［医薬品］（経営者）,販売量の動き,・年末商戦は消費税の引上げの影響で大幅な悪化を見込んでいたが、前年比は若干の減少にとどまっている。
,,□,一般小売店［カメラ］（店長）,販売量の動き,・低額商材の動きが鈍い状態が続いているものの、高額商材の販売により売上を確保している。
,,□,スーパー（経営者）,単価の動き,・12月の平均１品単価は前年を２％弱下回ったものの、買上点数は２％強増加しているなど、客は価格に敏感になっている。キャッシュレス・消費者還元事業は、社内の価格施策や販促と合わせて来客数増加につながっている。ただし、売上の推移をみる限り全体としての消費動向に変化はない様子である。
,,□,コンビニ（経営者）,来客数の動き,・来客数が少しずつ減少しているものの、３か月前と比較して下げ止まったように見受けられる。
,,□,コンビニ（経営者）,来客数の動き,・来客数、販売額共に、横ばいで推移している。
,,□,コンビニ（エリア担当）,来客数の動き,・天候以外の環境変化要因がないエリアは横ばいで推移している。
,,□,衣料品専門店（経営者）,お客様の様子,・個人客のお歳暮が前年よりも減少している。ただし、法人関係については業種にばらつきがあるものの、建設業関連の受注が増加している。
,,□,衣料品専門店（店長）,お客様の様子,・暖冬傾向のため、単価の高いアウターコートやニットなどの防寒着の需要が少なく、苦戦している。
,,□,乗用車販売店（従業員）,販売量の動き,・消費税の引上げ後、個人への販売量が伸び悩んでいる。
,,□,乗用車販売店（従業員）,販売量の動き,・10月以降から販売量は伸びておらず、今月も新規客の来場件数に変化はみられていない。
,,□,乗用車販売店（従業員）,販売量の動き,・マーケットが縮小傾向なのか３か月前と比較しても受注量がさほど変わらない。
,,□,乗用車販売店（本部）,販売量の動き,・消費税の引上げについては多少の影響がある様子であるが、県内では浸水被害にあった車の買換えが進んでいるため、ほぼ前年並みで推移している。
,,□,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・灯油、軽油の販売量は前年比約105％と好調に推移しており、ここしばらく仕入価格の高騰で悪化していた収益も前年並みを維持している。そのため、前年と比較してまずまずの出足となっている。
,,□,一般レストラン（経営者）,来客数の動き,・近年の傾向としてレストランでクリスマスを楽しもうという雰囲気が薄れているため、23～24日も来客数は非常に少ない状況である。景気が悪いのか、内食が進んでいるのか、いずれにしてもレストランには厳しい環境となっている。
,,□,一般レストラン（経営者）,単価の動き,・状況に余り変化はない。単価が低下傾向にあるものの、年末のため多少の売上を確保している。
,,□,観光型ホテル（経営者）,来客数の動き,・台風19号の被害により、忘年会においても自粛や中止などの影響が出ている。
,,□,観光型旅館（経営者）,来客数の動き,・前年比が大きく落ち込んでいるわけではないが、宴会数がやや少なく、微減の状態が続いている。
,,□,観光型旅館（スタッフ）,販売量の動き,・予約申込みが伸びていない。自社のみならず地域全体的に良くない状況である。
,,□,都市型ホテル（スタッフ）,販売量の動き,・大きなイベントもなく、消費税の引上げにより多少下向きに推移している。
,,□,旅行代理店（経営者）,販売量の動き,・個人旅行の前年比が特に落ち込んでいるものの、３か月前と比較して傾向は変わっていない。
,,□,タクシー運転手,来客数の動き,・大都市を除いて、タクシーの売上はその日の気温に大きく左右される。３か月前は過ごしやすい気温だったため、前年よりも少ない乗客数であった。今月は３か月前よりも寒くなるため乗客数が増える見込みであったが、24日から明らかに乗客数が激減しており、売上の前年比が20％の減少となっている。
,,□,通信会社（営業担当）,お客様の様子,・客の設備投資意欲に変化はみられていない。
,,□,通信会社（営業担当）,お客様の様子,・消費税の引上げ後も特に客の要望に変化はない。
,,□,観光名所（職員）,それ以外,・来客数は増えているが、日本人客は減少しており、インバウンド客に支えられている。また、そのインバウンド客においても買物を控えている様子がうかがえるため、売上は余り伸びていない。
,,□,遊園地（経営者）,来客数の動き,・土日のみ７日間の限定営業であるが、天候が良く、消費税の引上げの影響もそれほどみられていない。ただし、休日が減少したことにより前年の数字を下回っている。
,,□,競艇場（職員）,来客数の動き,・今月は特にイベント不足が影響している。
,,□,住宅販売会社（経営者）,販売量の動き,・予定していた大型物件のうち、数件の受注に時間が掛かっており、現場の待ちが続いている。
,,□,その他住宅［リフォーム］（従業員）,販売量の動き,・次世代住宅ポイントとキャッシュレス還元の効果により、リフォーム工事並びに住宅設備器具の交換が増えている。
,,▲,商店街（代表者）,お客様の様子,・物販店の来客数が少ない。消費税の引上げとインターネット通販の影響とみられる。
,,▲,一般小売店［書籍］（経営者）,販売量の動き,・児童書、文芸一般、小説類、雑誌の売上が低調のため、全体の売上を底上げできていない。
,,▲,一般小売店［寝具］（経営者）,販売量の動き,・年末商戦に向けて、若者向けにキャッシュレス決済の環境を整えたりもしたが、効果は今一つである。
,,▲,百貨店（売場主任）,お客様の様子,・12月には消費税の引上げの影響が落ち着くとみていたが、老後の生活費問題や天候の影響など複合的な要因によって、生活防衛意識が続いている様子である。
,,▲,百貨店（経営者）,販売量の動き,・年末商戦による高額商材の回復を期待したが、前年並みとなっている。そのため、消費税の引上げによる衣料品の落ち込みをカバーするまでには至っていない。
,,▲,スーパー（店長）,販売量の動き,・競合店舗の開店により、近隣店舗の客単価や買上点数が減少している。
,,▲,スーパー（店長）,販売量の動き,・売上、来客数、客単価全てが振るわず、回復の兆しがみえない。一部の日用雑貨品のみ前年の売上を超えている状況であるが、ここ何か月間の推移は停滞している。
,,▲,スーパー（営業担当）,販売量の動き,・来客数が前年比98.6％と前年を下回っており、売上の前年比も同様に推移している。クリスマス商戦も、クリスマスが平日ということもあり前年を下回る厳しい状況となっている。
,,▲,コンビニ（経営者）,販売量の動き,・12月の予約催事の売行きが悪く、予想以上に厳しい経営となっている。
,,▲,コンビニ（経営者）,来客数の動き,・12月はクリスマスやおせちなどの年末商戦により売上が伸びる月である。ただし、今年は年末商戦が振るわず、売上を大きく落としている。また、除雪費の負担もかなり大きい。
,,▲,コンビニ（経営者）,来客数の動き,・売上は減少しているものの、キャッシュレス還元の効果か客単価は上昇している。
,,▲,コンビニ（エリア担当）,販売量の動き,・コンビニ業界はキャッシュレス還元などの後押しがあるものの、お歳暮やクリスマス関連商材の予約及び販売量が減少している。また、揚げ物やコーヒーなどのカウンター商材の売上も減少しており、利益確保が難しくなっている。
,,▲,コンビニ（店長）,お客様の様子,・客は商品を選ぶ際に定価よりも安いものを探している。多少値引きしたものには反応が早いが、価格が高めの商品には手を出さないという雰囲気が顕著にみられている。
,,▲,衣料品専門店（経営者）,お客様の様子,・気温低下による冬物防寒アイテムの販売量の増加を期待したが、11月同様売れているアイテムは限られており、全体的には苦戦している。
,,▲,衣料品専門店（総務担当）,来客数の動き,・ボーナスの支給月にもかかわらず、客の購買意欲は高まっていない。また、来客数も減少傾向にある。
,,▲,家電量販店（店長）,来客数の動き,・消費税の引上げの影響がまだ残っている。また、暖冬気味のため暖房商材が前年よりも売れていない。テレビなどの映像商材は前年を上回っているものの、他の商品をカバーするには至らず、全体的な売上は前年比で５％減少となっている。
,,▲,家電量販店（従業員）,販売量の動き,・消費税の引上げ後の景気回復のスピードが遅い。また、暖冬により暖房需要も今一つである。パソコンについては、年明けに迫ったＯＳのサポート終了に伴い多少好調ではあるものの、そのほかは伸びていない状況である。
,,▲,住関連専門店（経営者）,お客様の様子,・受注活動がメインとなるが、客に見積書を提出してもなかなか決定まで至らない状況である。
,,▲,住関連専門店（経営者）,販売量の動き,・消費税の引上げの影響がいまだに残っており、売上が減少している。
,,▲,その他専門店［酒］（経営者）,来客数の動き,・12月前半はボーナスが出るまで動きが鈍かった。月後半も最後の伸びが期待できず、販売を広域展開することでようやく一定の成果となる見込みである。アルコール飲料については、消費税の引上げのダメージから抜けきるまでに時間が掛かるとみている。
,,▲,その他専門店［靴］（従業員）,販売量の動き,・暖冬の影響が非常に大きい。積雪が全くないため、長靴やブーツなどの冬物商材の動きが止まっている。
,,▲,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・例年になく積雪がないため、特にスタッドレスタイヤなどの冬物商材の販売が著しく不振である。さらに、原油コストが上昇した分を販売価格に転嫁できずに粗利の圧縮となっている。
,,▲,一般レストラン（経営者）,お客様の様子,・年末のため様々な客層で忘年会は忙しかったが、消費税の引上げによる家計負担により、プライベートでの飲食は控え気味となっている。
,,▲,通信会社（営業担当）,お客様の様子,・製造業では、売上と利益が前年を下回っている企業が60％を占めていると聞いている。人手不足と投資の減少もあり、消費動向も全体的に下降気味となるなど、地方ではこのような傾向が顕著である。
,,▲,通信会社（営業担当）,販売量の動き,・消費税の引上げ前の駆け込み需要が一段落した後から、各種業界の販売量が伸びていない。
,,▲,通信会社（営業担当）,来客数の動き,・来客数は前年比80％程度にとどまっており、客の声からも景気は決して良くなっているように見受けられない。
,,▲,美容室（経営者）,販売量の動き,・年末は商品券の予約販売をおこなっているが、前年比が伸び悩んでいる。整髪剤などの関連商材の販売量も激減している。客はこれからの景気動向などをみて買い控えをしている様子である。
,,▲,設計事務所（経営者）,販売量の動き,・設計や工事監理業務が減少している。
,,×,商店街（代表者）,来客数の動き,・客は消費に消極的であり、年末なのに売上が伸びない状況である。
,,×,一般小売店［医薬品］（経営者）,販売量の動き,・12月上旬は好調に推移し前年を上回ったが、中旬以降は通常に戻り、年末の３日間だけが良い状態である。そのため、月全体の売上は前年比で15％の減少となっている。
,,×,スーパー（経営者）,お客様の様子,・消費税の引上げから３か月が経過したものの、客の買い控えが散見されている。
,,×,コンビニ（エリア担当）,来客数の動き,・消費税の引上げ後はコンビニ業界にも変革があり、売上は伸び悩んでいる。また、営業時間の短縮なども進めており、来客数の減少は続く見込みである。
,,×,衣料品専門店（店長）,来客数の動き,・消費税の引上げの影響がいまだに抜け切っていない。初売りやバーゲンセールを期待しているのか来客数も減少しており、大苦戦している。
,,×,衣料品専門店（店長）,来客数の動き,・ボーナスが支給されたにもかかわらず、ビジネスマンの来店がほとんどない状態である。
,,×,住関連専門店（経営者）,お客様の様子,・消費税の引上げ以降は個人の消費動向が節約志向に傾いており、少しずつ売上が落ちてきている。
,,×,その他専門店［食品］（経営者）,販売量の動き,・１年で最も忙しくなるお歳暮時期であるが、客足が鈍い。軽減税率対象の食料品に余り影響は出ないとみていたが、単価は変わらないものの、販売量が目に見えて減少している。客の財布のひもが非常に固くなっている様子がうかがえる。
,,×,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・消費税の引上げから販売量がかなり減少している。また、防寒着の売行きが非常に悪い。天候要因もあるが、前年に比べて約10～20％も減少するのは初めてのことである。
,,×,高級レストラン（経営者）,来客数の動き,・今年の夏以降ずっと低迷しており、同業者も同様に余り良くない状態である。景気が悪いのだろう。
,,×,タクシー運転手,お客様の様子,・12月に入って忘年会などの年末行事による忙しさを期待したが、むしろ11月よりも乗客数が少なく、30％ほど減少している。
