,,×,求人情報誌製作会社（編集者）,求人数の動き,・建設業と運輸業の求人依頼件数が極端に減少している。
,,×,職業安定所（職員）,求人数の動き,・求人数が２か月連続で前年を下回っているが、新規求職者は増加傾向にある。
,,,,,
　２．東北（地域別調査機関：（財）東北開発研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,＊,＊,＊
,,○,商店街（代表者）,来客数の動き,"・散歩がてらの来街者が増え、草花や草花の手入れ用品を購入する客が増えている。
・修学旅行生も増えている。また、夜の飲食街も客が増え、二次会客も増えている。"
,,○,一般小売店［書籍］（経営者）,販売量の動き,・雑誌は売上構成比が高く、順調に推移している。書籍も一般読物以外に、英語学習ものや日本語にスポットを当てた関連本の売行きが好調である。
,,○,百貨店（広報担当）,販売量の動き,・依然として来客数の微減が続いているが、今月の減少分は下旬に実施された競合店のリニューアルの影響であり、全体的に来客数の減少幅は改善され、中旬までは雑貨や衣料品が前年実績を超えている。
,,○,スーパー（経営者）,販売量の動き,・バブルがはじけてからはデフレ傾向が続いてきたが、５月に入り緩やかながらも回復基調に入っている。前年比で1.2～２ポイントの下落を続けてきた単価が、今月は下落が止まっている。これはここ10年来初めてのことである。
,,○,スーパー（経営者）,来客数の動き,・４月の後半、連休あたりから来客数が増えている。
,,○,コンビニ（エリア担当）,お客様の様子,・依然として、欲しくないものを購入することはないが、本当に欲しいものは高くとも購入する客が増えている。
,,○,家電量販店（店長）,来客数の動き,・来客数は増加しているが、実売では依然として単価の低下が大きい。しかし、客の購買意欲は以前より上向いている。
,,○,乗用車販売店（経営者）,販売量の動き,・例年３、４月の影響で５月は落ち込むが、今年は業界全体で開催した大商談会が功を奏し、成約数が増加している。
,,○,高級レストラン（経営者）,来客数の動き,・業界によっては厳しさが続いているものの、一般的に景気は底を打っており、来客の顔色も良く、当店の売上も増えている。
,,○,一般レストラン（経営者）,来客数の動き,・東北エリアで４月から実施している価格均一や学校週五日制の影響で、やや良くなっている。
,,○,観光型ホテル（経営者）,来客数の動き,"・県外の団体客が増えている。宴会に芸子が入る割合が増え、二次会付きの宴会も増えている。
・５月は一般企業や小団体などの総会の季節であり、ホテル利用が復活しつつあると共に、半分くらいはゴルフ付きになっている。"
,,○,観光型旅館（経営者）,来客数の動き,・冬の地元向け企画の売り込み以来良い状況が続き、バス会社のシリーズ商品などは堅調ではあるが、料金は下げ止まっておらず、楽観はできない。
,,○,競艇場（職員）,来客数の動き,・３月から販売を始めた人気商品により、来客数が増加している。
,,○,美容室（経営者）,単価の動き,・客に合わせたメニューを出したところ、反響があり、客単価が上昇している。
,,□,商店街（代表者）,お客様の様子,・固定客の来店頻度に変化はないものの、遠来者や企業関係の動きが鈍く、総体的には横ばいである。
,,□,一般小売店［茶］（経営者）,販売量の動き,・中心街にオープンしたデパートが話題を呼び、久々に市内は明るくなってはいるが、実際の売上に結びついていない。
,,□,百貨店（売場主任）,お客様の様子,"・母の日の定番ギフトであるエプロンは、連休中は好調であったが、母の日の当日や前日は振るわず、トータルで前年実績を７％下回っている。
・母の日ギフト自体が多様化しており、ラッピングにこだわる商品を求める客が多い。"
,,□,百貨店（売場主任）,お客様の様子,・セールやバーゲンをしても来客数が増えるのは初日だけであり、あまり変わらない。
,,□,百貨店（販促担当）,来客数の動き,・イベントなどを企画しなければ、来客数が増えない。顧客満足度を高めるサービスを常に意識して提供する必要がある。
,,□,スーパー（経営者）,販売量の動き,・１～３月にかけて単価が急速に下落したが、今月は下落率が縮小しており、また来客数は前月～増加している。
,,□,スーパー（経営者）,来客数の動き,・１品単価、買上点数などに変化はなく、青果物や一部魚介類では相場に連動して単価の動きはあるが、大きな変化はない。来客数にも変化がなく一定の水準で推移している。
,,□,スーパー（経営者）,単価の動き,・来客数、客単価共に前年並みまで回復しつつあるが、競合店のチラシをみると目玉商品の価格は更に低下していて、厳しさに変わりはない。
,,□,スーパー（店長）,単価の動き,・農産物の相場安が回復し始め、牛肉の不振は豚肉や鳥肉でカバーし、青果、精肉共に前年実績を超えている。しかし全体では１品単価の低下、客単価の前年割れが続いている。
,,□,スーパー（店長）,単価の動き,・来客数、買上点数は前年実績を上回っているが、１品単価が前年実績を下回っている状態が続いている。
,,□,スーパー（店員）,来客数の動き,"・来客数の伸びは前年水準を超えているものの、売上が比例しないという状況が続いている。
・前月と比べ、来客数の伸びは半分であり、売上は前年実績を下回っている。良いのか悪いのか判断がつかない状況である。"
,,□,スーパー（総務担当）,単価の動き,"・前年に比べ、加工食品の単価は下げ止まっているが、住居関連や衣料はまだ単価が低下している。
・生鮮食料品も単価は若干低下しているが、買上点数が2.2％増加しており、生鮮全体の単価の下落は2.8％で推移しているため相殺である。"
,,□,スーパー（企画担当）,単価の動き,・販売点数増加促進のため１品単価を下げているが、思うように伸びず、客単価も前年の96％である。来客数は辛うじて前年水準を維持しているが、低下傾向である。
,,□,コンビニ（エリア担当）,販売量の動き,・売上は前年に比べ厳しい現状で、加えて来客数の減少や客単価の下落も続いている。客の様子も低単価の商品にシフトしている。
,,□,コンビニ（エリア担当）,来客数の動き,・今月の客単価は前年並みであるが、来客数の前年割れは依然として続いている。
,,□,コンビニ（店長）,単価の動き,・最近低調であった客単価は回復してきているが、来客数の伸びは鈍化している。
,,□,衣料品専門店（経営者）,お客様の様子,・客は必要なものしか買わず、また単価の安いものしか売れないため、依然として悪い。
,,□,衣料品専門店（店長）,来客数の動き,・連休までは好調であったが、それ以降は天候不順などもあり、夏物スーツや礼服を購入する客が減少している。
,,□,家電量販店（店長）,来客数の動き,・来客数が大きく減少しており、先々の買物のための下見客も相当少ない。
,,□,乗用車販売店（経営者）,単価の動き,・販売量は、前年に比べて若干増えているが、単価は前年より13％低下している。楽観的に見れば変わらないといえる。
,,□,乗用車販売店（従業員）,販売量の動き,・販売量がここ数か月連続して頭打ちで、計画を下回っており、変わらず悪い。
,,□,自動車備品販売店（経営者）,お客様の様子,・自動車部品の部品交換をする際に、新品ではなく中古のリサイクル部品を使用する頻度が増えている。
,,□,住関連専門店（経営者）,来客数の動き,・高額品の動きが多少良くなっている。
,,□,住関連専門店（経営者）,お客様の様子,・催事を企画しても集客に結び付かない。
,,□,住関連専門店（経営者）,お客様の様子,・客が安い商品に慣れ、高額商品を求めなくなっている。安い商品が出回り、あらゆる分野で安いものを求めている。
,,□,その他専門店［呉服］（経営者）,来客数の動き,・購買力のある50歳代の客層が減少している。
,,□,スナック（経営者）,単価の動き,・高いボトルから安いボトルに流れており、客単価が低下している。
,,□,その他飲食［そば］（経営者）,単価の動き,・客層の大半はサラリーマンで、連休中の出費がかさむためか、例年連休明けは客単価が低下している。しかし今年は、去年よりも低い客単価が続いているものの連休明けでも単価の低下が無い。
,,□,観光型旅館（経営者）,販売量の動き,・来客数、売上ともに、低調に推移している。ここ３か月は、低調なままで変わらない。
,,□,都市型ホテル（経営者）,販売量の動き,・大型イベントを受注したが、従来客の売上が減少し、全体では売上増に結びついていない。
,,□,旅行代理店（従業員）,お客様の様子,・職場旅行などが減少している。個人、家族旅行の件数は変わりないが、あまり予算をかけずに近場に行こうとしている。
,,□,タクシー運転手,販売量の動き,・依然として売上の減少が続いており、前年に比べ、１日あたり７、８千円の減収になっている。
,,□,通信会社（営業担当）,単価の動き,・物品や商品の単価が下がり続けており、コスト割れの状態である。
,,□,観光名所（職員）,単価の動き,"・客単価は依然として前年実績を下回り、厳しい状態が続いている。
・桜の開花が早まり、連休は天候に恵まれたにもかかわらず前年を下回っている。"
,,□,観光名所（職員）,来客数の動き,・観光シーズンに入り、前月よりは来客数が増えているものの、期待していたほどではなく、あまり変わらない。
,,□,遊園地（経営者）,来客数の動き,"・連休は、曜日まわりや天候に恵まれたものの、休みの分散化のためか前年実績を４％下回っている。
・客単価は、フリーパス券の比率が高まり、上昇している。"
,,□,競輪場（職員）,来客数の動き,・競輪場入場者数が減少し、個人購買額が低下している。
,,□,住宅販売会社（従業員）,単価の動き,"・エンドユーザー向けの戸建用地とマンション用地を販売しているが、買い付け価格は当社の見込み価格を下回っている。
・エンドユーザーや投資家も価格面で折り合えば購入するなど、顧客の購入意欲が顕在化しているが、値下げ圧力は強い。"
,,▲,商店街（代表者）,お客様の様子,・例年５月は連休明けに厳しくなっているが、非常に悪かった２月との比較でも、今年は特に悪い。
,,▲,スーパー（店長）,お客様の様子,・低単価でなければ売れないため、チラシ売価がいっそう激化しており、安いチラシ売価の時は客が購入してくれている。
,,▲,コンビニ（エリア担当）,競争相手の様子,・当店周辺への競争店の出店が激しくなっており、対策を迫られているが、具体的な打開策を見出せずにいる。客という少ないパイを奪い合っている現状である。
,,▲,衣料品専門店（経営者）,来客数の動き,・３、４月は温暖で夏物が先行して売れたが、５月は天候不順で暖かい日が少なく、夏物の動きが止まっている。
,,▲,衣料品専門店（店長）,お客様の様子,・前月にもまして、ビジネス層の来客数が増えない。前年と比較しても来客数は減少している。
,,▲,乗用車販売店（経営者）,販売量の動き,・新型車の発売や整備などのサービス関係で来客数は増加しているが、販売台数では新車、中古車共に伸び悩み、１台当たりの単価も低下している。
,,▲,乗用車販売店（従業員）,販売量の動き,・輸入販売台数が前年の70％まで落ちている。３か月前との比較でも80％程度の販売量である。
,,▲,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・仕入価格の上昇を末端価格に転嫁できず、粗利益の減少が起きている。
,,▲,通信会社（営業担当）,単価の動き,・通信業界では格安のＩＰ電話を販売する会社が増えており、それに伴い、客１人当たりの利用単価が、割引き制度の普及なども手伝い、低下している。
,,▲,住宅販売会社（経営者）,販売量の動き,・受注量は、前年との比較では、６％増加しているが、３か月前との比較では20％減少している。
,,×,百貨店（売場主任）,来客数の動き,・４月は夏物商材が好調で、前倒し消化ができたが、５月に入ってからは気温の低下により不調である。加えて大手ゼネコンの倒産に伴い、来客数が極端に減少している。
,,×,住関連専門店（経営者）,来客数の動き,・連休中のイベントでも月後半のイベントでも来客数が伸び悩んでいる。また、相変わらず財布のひもは固い。
,,×,その他専門店［靴］（経営,販売量の動き,・気温が低いためか、前年に比べサンダルの売行きがとても悪い。
"企業
動向
関連

(東北)",,◎,－,－,－
,,○,農林水産業（従業者）,それ以外,・今月も天候に恵まれ、農業機械の買換えなどの動きが出てきている。
,,○,食料品製造業（経営者）,受注量や販売量の動き,・首都圏向けの出荷が順調に増えている。
,,○,電気機械器具製造業（経営者）,取引先の様子,・半導体業界の受注増に伴い、関連設備大手の動きが活発になっている。しかし国内向けではなく大半が海外向けの受注である。
,,○,電気機械器具製造業（企画担当）,受注量や販売量の動き,・周辺部品事業者が大量に増員し、増産体制を整えつつある。
,,○,電気機械器具製造業（総務担当）,それ以外,・２、３か月前に比べると、工場の稼働率が上がってきている。
,,○,電気機械器具製造業（総務担当）,受注量や販売量の動き,・前月より更に受注量が増えており、これが９月まで続く見込みである。
,,○,建設業（経営者）,受注量や販売量の動き,・トイレや浴室、台所の水回り関係の改修工事が、新規顧客も含め増加している。
,,○,輸送業（従業員）,受注量や販売量の動き,・前年と比較した輸出入の数量は、前月に引き続き２けたの増加である。
,,○,広告代理店（従業員）,受注量や販売量の動き,・ワールドカップ関係やその他記念事業のイベントなどの関係で受注が増加しており、また、思ったよりも駆込みの仕事が増え、やや良くなっている。ただし今月に限っての事である。
,,○,経営コンサルタント,取引先の様子,・小売業では、主に女性もので販売単価が上向いている。
,,○,その他企業［企画業］（経営者）,受注量や販売量の動き,・取引先の家電販売店では白物家電の売上が伸びている。
,,□,農林水産業（従業者）,それ以外,・今月はほとんどの農家で田植えを実施しているが、新しい田植え機を購入したり、新しい方法で行うという設備投資の動きはない。
,,□,食料品製造業（経営者）,受注量や販売量の動き,・春になれば、気分的に明るくなり、売上が上昇すると期待していたが、消費者に自己防衛の動きがあるためか、良くならない。
,,□,出版・印刷・同関連産業（経営者）,受注量や販売量の動き,・役所関係の仕事が、前年に比べ、かなり減少している。
,,□,建設業（経営者）,取引先の様子,・公共投資が減少し、民間設備投資には動きが無く、あまり変わらない。
,,□,輸送業（従業員）,競争相手の様子,・桜の開花が早まったため、連休中の荷動きが悪く、特に飲料品の荷動きが悪い。
,,□,金融業（営業担当）,受注量や販売量の動き,・電子関連部品業に受注回復の動きはあるが、建設業や木工業では依然として回復の兆しがない。
,,□,金融業（融資担当）,取引先の様子,・小口の受注に対する環境までもが厳しくなっている。
,,□,その他企業［管理業］（従業員）,取引先の様子,・業務量は増えているが、受注額が低く利益が出ない。協力会社も赤字覚悟で受注している状況である。
,,▲,繊維工業（総務担当）,受注量や販売量の動き,・秋冬物の受注がある程度固まってきているが、依然として低調である。
,,▲,建設業（経営者）,受注価格や販売価格の動き,・工事量の減少に伴い、ダンピング受注が増加している。発注者の予定価格を下回り、低入札価格制度の対象となる案件が増加し、中には失格となるケースもある。体力勝負の消耗戦である。
,,▲,新聞販売店［広告］（店主）,受注価格や販売価格の動き,"・資金繰りの都合で、購読をやめたり、紙数を減らす会社が多い。
・各商店からのチラシ折込依頼が低迷している。"
,,×,食料品製造業（経営者）,競争相手の様子,・業界全体が販売不振に喘いでいる状況下で、各社とも売上確保のために、更なる価格競争を始めている。
"雇用
関連

(東北)",,◎,－,－,－
,,○,人材派遣会社（社員）,それ以外,・派遣単価は下落しているが、依頼内容に見合った価格設定、特に低料金の職種を掘り起こせば人材ニーズはある。
,,○,職業安定所（職員）,求人数の動き,・今まで、前年比で大幅に減少していた電気機械器具製造業の求人が、２月から連続して増加している。
,,□,人材派遣会社（経営者）,求人数の動き,・５月に入り、求人数が大きく減少しており、新聞広告でも人材派遣会社の募集広告が激減している。
,,□,新聞社［求人広告］（担当者）,求人数の動き,・求人広告件数、正規雇用の求人広告の件数は、依然として少なく、３か月前とほとんど変わらない。
,,□,新聞社［求人広告］（担当者）,採用者数の動き,・前月、前々月に比べ、求人広告の申込は多少増加しているが、これが一時的なものなのか、恒常的なものなのか分からない。
,,▲,アウトソーシング企業（社員）,それ以外,・市町村の今年度予算が10％近く削減されており、悪い。
,,▲,新聞社［求人広告］（担当者）,求人数の動き,・新聞だけではなく、求職情報誌でもアルバイトや臨時職員の募集が減少している。
,,▲,職業安定所（職員）,求職者数の動き,・年度末に製造業を中心とした極めて高水準の人員整理が行われ、その影響で求職者数が過去最高の水準となっている。
,,▲,職業安定所（職員）,求職者数の動き,・製造業などからの非自発的離職者の増加により、新規求職者数の増加に歯止めがかからない。
,,×,＊,＊,＊
,,,,,
　３．北関東（地域別調査機関：（財）日本経済研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北関東)",,◎,スナック（経営者）,来客数の動き,・例年、少し落ち込む連休明けは、気になるほど落ちこんではいない。客がいくらか元気になっているので、景気は上向いている。
,,◎,住宅販売会社（経営者）,販売量の動き,・契約高が前年同月比で15％上昇している。
,,○,スーパー（店長）,販売量の動き,・前年比で来客数が120％、売上も115％以上と伸びており、数店舗あるチェーンのほとんどの店が、前年をクリアしている。
,,○,スーパー（経営企画担当）,販売量の動き,・１人当たりの買上点数が、約３％上昇している。
,,○,コンビニ（経営者）,来客数の動き,・水族館などのオープンにより、客単価は低いものの、来客数が伸びている。
,,○,一般レストラン（店長）,競争相手の様子,・以前は、どの競合店でも単価の安いメニュー主体であったが、最近では、付加価値の付いた商品をメインに打ち出している競争相手が目に付くようになっている。
,,○,タクシー運転手,来客数の動き,・近隣に建築中の大工場に来る客が増加しており、やや良くなっている。
,,○,設計事務所（経営者）,お客様の様子,・客の注文が増加してきており、やや良くなっている。
,,□,商店街（代表者）,単価の動き,・千円均一等の商品は少々動いているが、単価の高い商品の動きは鈍い。
,,□,商店街（代表者）,来客数の動き,・大型店、専門店に客が流れている状況が続いている。
,,□,百貨店（売場主任）,来客数の動き,・郊外にある自社の他店舗に客が流れている。来客数は土曜日が多く、日曜日が少ないという状況である。
,,□,百貨店（販売促進担当）,販売量の動き,・高級婦人服の動向は、依然として芳しくないが、一般的な婦人服については、活発になってきており、商品の動きにやや力強さがみえ始めている。
,,□,百貨店（販売促進担当）,来客数の動き,・来客数は少しずつ増加しているが、それに売上が付随してこない。
,,□,スーパー（経営者）,競争相手の様子,・競合店の閉鎖により、売上、来客数ともに５％増加している店舗もあるが、従来の店舗では、依然として厳しい商戦が続いている。競合店では、毎日がチラシ特売期間である。
,,□,スーパー（経営者）,販売量の動き,・客は、余計な物は絶対に買わず、計画的な買物に徹しているため、販売量は多くない。
,,□,スーパー（統括）,来客数の動き,・依然として、来客数は105～107％程度の伸びをみせており、客単価、１点単価は97～98％台で推移している。食品は一時下げ止まった感があったが、継続して２、３％ずつダウンする傾向が続いている。
,,□,衣料品専門店（経営者）,単価の動き,・客は、単価の安い物しか買い求めない。
,,□,衣料品専門店（店長）,単価の動き,・母の日のプレゼント購入客が減少し、コーディネートして、まとめ買いをする客は極端に減少している。
,,□,家電量販店（店長）,単価の動き,・来客数は前年並みである。ワールドカップ需要を加味すると、もう少し単価が上昇しても良いが、売上は前年並みである。
,,□,住関連専門店（店長）,お客様の様子,・来客数は増加しているが、客は無駄な物は買わず、必要最小限な物だけ買物をしている。
,,□,その他専門店［携帯電話］（店長）,単価の動き,・価格の安い、０円に近い機種が売れており、値が付くと動きが鈍い。
,,□,高級レストラン（店長）,単価の動き,・客は相変わらずランチ等の低価格商品に集中しており、ディナーや単価の高い商品は、依然として低調である。
,,□,都市型ホテル（スタッフ）,販売量の動き,・コンベンションなどで忙しい時期もあるが、暇な時との差が激しい。依然として、市内は不景気で、空き店舗が多い。
,,□,旅行代理店（従業員）,単価の動き,・市場が低価格路線となり、安値競争が激化している。売上は前年比で、約20％の落ち込みとなり、小人数客の売上も、価格競合等により利益幅が圧縮している。
,,□,観光名所（職員）,お客様の様子,・連休の来客数は例年以上であったが、レストラン、ホテル等の利用は少ない。
,,□,遊園地（職員）,来客数の動き,・ＰＲ券と割引券の利用者は増加しているが、団体客では前年割れの状況が続いている。
,,□,ゴルフ場（従業員）,単価の動き,・予約申込時の値段交渉が多く、以前にも増して、薄利多売を強いられている。
,,□,ゴルフ場（支配人）,競争相手の様子,・周辺コースの料金値引きが激しくなっている。そのため、来場者数は確保できても、営業収益に結びつかない。
,,□,競輪場（職員）,来客数の動き,・大型連休には、入場者、売上高が多少増加しているが、前月と変わらず、購入単価も上昇していない。
,,□,設計事務所（所長）,販売量の動き,・低値安定であるが、これまでと変わらない程度の販売量はある。ある程度のまとまった物件については、情報すらない。
,,□,住宅販売会社（経営者）,販売量の動き,・住宅用地の広告に対し、問い合わせが少なく、成約に結びつかない。回復のきっかけが全くみられない。
,,▲,一般小売店［金物］（経営者）,競争相手の様子,・近隣に３つ目となる大型ホームセンターの出店計画があり、更なる過当競争によって苦戦する。
,,▲,コンビニ（経営者）,販売量の動き,・買上点数、来客数が前年比で５％減少しており、客単価も低くなっている。
,,▲,コンビニ（経営者）,来客数の動き,・３か月前と比べ、来客数が６％減少し、客単価は９％上昇している。
,,▲,乗用車販売店（従業員）,販売量の動き,・販売台数は依然として前年比70％台で、回復してこない。
,,▲,都市型ホテル（スタッフ）,単価の動き,・宿泊単価は平常の２割近く下がっている。宴会の客単価は５千円程度で、以前と比べると６～８千円のものがない。
,,▲,都市型ホテル（スタッフ）,来客数の動き,・宿泊、レストランの来客数が減少している。特に、レストランが良くない。
,,▲,タクシー運転手,それ以外,・街で目印にしていたほどの老舗が、５月に入り、３軒倒産している。レストラン、家具店、パチンコ店と業種も様々である。
,,▲,タクシー（経営者）,お客様の様子,・スナック等の夜の店が暇なため、タクシーの利用客が少なくなり、収入が減少している。
