,,▲,観光名所（職員）,来客数の動き,・東日本大震災及び福島原子力発電所の事故問題以降、東南アジアからの来場者が激減している。ただし、５月に入り、台湾、香港の来場者が若干訪れるようになっている。また、東北方面に出かける修学旅行が減少し、道内に来る修学旅行が増加している。
,,▲,住宅販売会社（経営者）,お客様の様子,・東日本大震災の影響で足元の景気は非常に悪くなっている。
,,×,スーパー（店長）,販売量の動き,・自社新店も含めこの３か月間に競合店が４店舗増えており、それにともなう価格競争のため、客単価が下がっており、売上も利益も減少している。
,,×,高級レストラン（スタッフ）,来客数の動き,・今月の売上は前年比80％を下回り、東日本大震災以降で最も厳しい月となった。高速道路無料化社会実験の廃止、福島原子力発電所の放射能問題等から観光客の落ち込みはひどく、７月以降の対策に腐心している。
,,×,通信会社（社員）,お客様の様子,・客の購買意欲が慎重になっており、この先どうなるか全く見えないから今はいらないという言葉を毎日のように聞いている。閉店する店も出てきている。
,,×,その他サービスの動向を把握できる者［フェリー］（従業員）,来客数の動き,・東日本大震災の影響から、前月に引き続き観光客が減少している。特に観光最盛期が近づいていることから、その輸送量の減少は当社を始め地域経済に深刻な影響を与えている。
"企業
動向
関連

(北海道)",,◎,その他サービス業［建設機械レンタル］（総務担当）,受注量や販売量の動き,・前年比でみると売上は伸張している。
,,○,家具製造業（経営者）,受注量や販売量の動き,・東日本大震災後の混乱が少し落ち着いてきた。滞っていた請負物件が動き始めた。
,,○,建設業（従業員）,競争相手の様子,・医療施設や高齢者福祉施設の工事の見積発注が相次いでいるが、一部に東日本大震災や福島原子力発電所の事故問題の影響もあって、建設会社によっては職員配置に困難が生ずることから、受注を断念する事態も生じ始めている。
,,○,通信業（営業担当）,受注量や販売量の動き,・東日本大震災直後の３か月前と比較した場合、受注量や問い合わせの件数が多少回復傾向にある。
,,○,金融業（企画担当）,それ以外,・東日本大震災直後からみれば、景気は低水準ながら良くなっている。自粛ムードも薄れ、観光関連もわずかに持ち直してきた。建設業などでは、復旧工事で需要増の企業もみられる。一方、原材料価格は更に上昇していることで収益確保に悩む企業が多い。
,,○,その他サービス業［建設機械リース］（支店長）,取引先の様子,・農家が繁忙期に入り活気が出てきた。
,,□,食料品製造業（役員）,受注量や販売量の動き,・確保している原料に限りがあるため、積極的に受注に出ることができない状況にある。
,,□,金属製品製造業（経営者）,受注価格や販売価格の動き,・加工単価が下がっている一方で、材料代が上がっているため、なかなか景気が良くなってこない。
,,□,金属製品製造業（役員）,受注量や販売量の動き,・販売量などをみてもあまり動きに変化がみられない。
,,□,輸送業（営業担当）,取引先の様子,・本州地区が暑くなってきたことで、飲料品は出荷が順調になりつつある。牛乳の本州への輸送も前年より早く増量輸送となっている。ただし、前年の農産物不作により在庫が少ないため、輸送量は激減している。
,,□,司法書士,受注価格や販売価格の動き,・住宅関連企業では例年になく受注量が低下している。そのため、土地取引関係も思うように伸びない状況にある。
,,□,司法書士,取引先の様子,・政治の混迷、災害復旧の遅れ、景気回復のための諸策の不足等で大型消費に期待できない状況に変化はない。消費税増税の動きもあり、消費拡大、経済向上の動きが不足している。
,,▲,食料品製造業（団体役員）,それ以外,・東日本大震災後にみられた生鮮食品や珍味の受注量の増加も平常に戻った感がある。一方で、福島原子力発電所の事故解決の不透明さと原料や資材の高騰の影響もあり、受注量は以前よりも減少している。また、電力需要のひっ迫や高速道路無料化社会実験の廃止、観光産業の回復遅れと地域経済が落ち込んでいることもマイナス要因となっている。
,,▲,輸送業（支店長）,受注量や販売量の動き,・東日本大震災の影響により、代替港として貨物の取扱量が増加傾向にあったが、時間の経過と共に落ち着きがみられるようになってきた。
,,▲,その他サービス業［ソフトウェア開発］（経営者）,受注量や販売量の動き,・仕事量が減っている会社が周りで増えてきている。
,,▲,その他非製造業［鋼材卸売］（役員）,受注量や販売量の動き,・東日本大震災の影響で北海道全体での仕事量が一時的に減っている。
,,×,司法書士,取引先の様子,・土地売買、建物の新築の件数が相変わらず少ない。
"雇用
関連

(北海道)",,◎,－,－,－
,,○,人材派遣会社（社員）,求人数の動き,・３月に発生した東日本大震災直後は、流通業界においてキャンペーン、販売促進イベントが皆無となり、パートを含めて求人が激減したが、３か月がたって、ようやく前年の２割減まで持ち直してきている。
,,○,求人情報誌製作会社（編集者）,求人数の動き,・求人数は前年比107％と東日本大震災前の状況に戻りつつある。激減していた観光客も少しずつ戻ってきており、これにともなって宿泊業関連の求人が増えてきている。道外の業務請負系の求人も、復興需要と思われる増加がみられる。道内の業務請負、紹介・派遣の求人も活発になってきている。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・本州方面への製造業の派遣、紹介を含む求人が若干増加傾向となってきているが、いまだ安定的ではない。
,,□,新聞社［求人広告］（担当者）,求人数の動き,・今月も募集広告の売上が前年を上回った。売上の大きい派遣業種は15％ほど数字を落としたものの、介護関連を中心とした医療、農作物運搬の運輸、運送業種が前年を大きく上回り、派遣業種の減少を補い、更に上乗せしている。
,,□,職業安定所（職員）,求人数の動き,・求人倍率に変化がみられない。
,,□,職業安定所（職員）,雇用形態の様子,・４月の新規求人数は前年を6.9％上回った。新規求職者数は前年を1.7％下回った。月間有効求人倍率は0.48倍となり前年の0.38倍を0.10ポイント上回ったが、新規求人数のうち、正社員求人の占める割合が44.4％となっている。求人者と求職者との間における職種や労働条件のミスマッチも少なくないことから、依然として厳しい状況にある。
,,□,職業安定所（職員）,求職者数の動き,・新規求職は8.3％増加し、16か月連続で前年を上回った。また、月間有効求職者数は2.3％増加し、２か月連続で前年を上回った。
,,□,職業安定所（職員）,それ以外,・管内の求人倍率は0.38倍と前年を0.07ポイント上回ったが、前月を0.04ポイント下回るなど、水準の低い状況が継続している。
,,□,学校［大学］（就職担当）,周辺企業の様子,・３月の東日本大震災から時間がたち、新卒採用を初めとした就職環境の回復を期待しているところではあるが、社会全体の節約、節電等の方向が維持されているなか、企業との対応においても採用等の動きが停滞している。一部の企業からは2013年卒業生の採用動向も今年度並み、もしくは減少の方向にあることを伝えられている。
,,▲,＊,＊,＊
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：（財）東北活性化研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,商店街（代表者）,来客数の動き,・人通りは明らかに増えている。飲食、物販、ファッション、食品、家庭雑貨等において、大きな消費から身の回りの着実な消費へと転換している様子が見られる。高級店よりも一般店の方がより追い風を受けている。
,,◎,コンビニ（経営者）,単価の動き,・売上が前年比110％以上で推移している。たばこ増税によるところも大きいが、１人当たりの買上点数もアップしている。
,,◎,コンビニ（エリア担当）,来客数の動き,・東日本大震災の発生時に比べ、店舗の品ぞろえはもちろん周辺環境も平時に戻っている。一部店舗では復興需要も見られ、全体としても良くなっている。
,,◎,衣料品専門店（店長）,来客数の動き,・東日本大震災以降、礼服やクールビズの需要に加え、服をしっかりそろえようという人が多くなっており、来客数、売上共に増加が続いている。
,,◎,衣料品専門店（店長）,お客様の様子,・東日本大震災の直後に比べ、購買意欲も少しずつ戻ってきている。
,,◎,住関連専門店（経営者）,販売量の動き,・単純に比較はできないが、休業状態であった３か月前と比べると良くなっている。
,,◎,その他専門店［食品］（経営者）,来客数の動き,・東日本大震災の直後と比べれば確実に良くなっているが、震災前とは雲泥の差であり、前年比でもまだ回復したとはいえない。
,,◎,美容室（経営者）,それ以外,・東日本大震災の前後で単価は３、４割下がっているが、震災直後との比較では、たいがいのことが良くなっている。
,,○,商店街（代表者）,販売量の動き,・生活関連基礎資材に動きが見られ、関連する店は前年を上回っているところもある。また、飲食店でも価格帯の低い店は活況を呈している。
,,○,商店街（代表者）,来客数の動き,・東日本大震災後、風評被害や消費者の消費意欲の減退が続いていたが、少しずつ改善し始めている。
,,○,一般小売店［酒］（経営者）,販売量の動き,・現在、たばこの銘柄及び出荷数量が限定されているため、コンビニから客が流れてきている。
,,○,一般小売店［医薬品］（経営者）,お客様の様子,・当地には震災復旧の関係で県外の人が多く集まっており、土日になると繁華街に食事に来るため、人の流れは良くなっている。
,,○,一般小売店［寝具］（経営者）,販売量の動き,・インテリア関係の受注が多くなっている。
,,○,百貨店（売場主任）,お客様の様子,・東日本大震災による特需が続いている。また、仕掛けに対する反応が大きく、前年比でも大きく伸ばしている。
,,○,百貨店（企画担当）,来客数の動き,・先週から始まっているお中元商戦は、直前に梅雨入りしたことから売上が心配されたが杞憂ですみそうな状況である。前月に引き続き今月は中心街の人出も多く、当店の来客数も２けたの伸びである。また、海外ブランドの高額品が堅調に推移している。したがって、今月の売上は前月に続き前年を上回っている。
,,○,百貨店（営業担当）,販売量の動き,・震災特需が相変わらず継続している。お中元ギフトセンターが開設されたが、通常の用途に加え、震災のお見舞い返しも多い。売場ではリビング用品が好調である。
,,○,百貨店（買付担当）,販売量の動き,・業界としては景気が上向きといえる状態ではないが、当社に限っていえば、東日本大震災後、売上高、来客数共に前年比２けたの伸びを示している。
,,○,百貨店（売場担当）,お客様の様子,・東日本大震災後の３～４月は客の動きも鈍く、自粛ムードも感じられたが、５月になると今まで自粛、我慢していた状況から一転し、セールの動員を含め来客数は増加している。５、６月開催の催事は全て前年比、予算共にクリアーしている。ただし、定価商品は好調とはいえない。好調なのは客の関心が高いセールのみである。
,,○,スーパー（経営者）,販売量の動き,・来客数、売上点数、販売額共に右肩上がりになっている。
,,○,スーパー（店長）,来客数の動き,・東日本大震災後、競合店やショッピングセンターの復旧が遅れており、来客数及び売上が増加傾向にある。
,,○,コンビニ（経営者）,販売量の動き,・たばこの売上増加の影響で単価は前年比111％と依然として高い水準が続いている。通常の生活に戻りつつあり、衝動買いなども増えているようで、買上点数は同106％、売上も同114％と好調である。
,,○,コンビニ（エリア担当）,お客様の様子,・弁当や総菜類の販売量が前年を上回るほどの回復を見せており、コンビニへの顧客回帰の傾向がうかがえる。
,,○,衣料品専門店（経営者）,販売量の動き,・例年に比べサマーセールが前倒しで行われているため、来客数の増加に伴い、販売量も増加している。
,,○,衣料品専門店（経営者）,販売量の動き,・３か月前と比べて良くなっていることは確かであるが、この時期にしては注文が少なすぎるため、持ちこたえるだけで精一杯である。
,,○,衣料品専門店（総務担当）,販売量の動き,・低価格帯の商品が中心だが、買上点数が増えてきている。
,,○,家電量販店（店長）,来客数の動き,・地デジ化完全移行前の需要により、テレビコーナーへの来客が増えている。
,,○,家電量販店（店長）,販売量の動き,・景気がやや活発化してきており、客の買上点数も増加している。
,,○,乗用車販売店（経営者）,お客様の様子,・東日本大震災の影響による買換え客は減少してきたが、保有車の車検や老朽化による一般の買換え客が増えてきている。自粛ムードも徐々に解消されてきたようで、総じて良い傾向である。
,,○,乗用車販売店（従業員）,販売量の動き,・東日本大震災の影響がなくなりつつあり、販売量が伸びてきている。
,,○,住関連専門店（経営者）,来客数の動き,・東日本大震災の直後に比べればやや良くなってはいるが、例年のような動きにはなっていない。
,,○,その他専門店［酒］（経営者）,お客様の様子,・東日本大震災直後と比べると、人の流れもあり落ち着きを取り戻しつつある。飲食店街も多少にぎわいが戻りつつあり、ビヤガーデン等も自粛することなく予定通りオープンしている。また、隣県と近いため特に週末は隣県から訪れる人が多くなっており、日中は家族連れも多くみられる。
,,○,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・東日本大震災の発生時からは回復しているが、販売量は前年を割っている。販売不振により価格競争が激化しており、充分な利益確保ができない状況が続いている。
,,○,高級レストラン（経営者）,単価の動き,・大分上向いてはきているものの、あまり良くなかった前年にもまだまだ追い付いていない状況である。
,,○,一般レストラン（経営者）,販売量の動き,・売上も少しずつ良くなってきている。
,,○,一般レストラン（経営者）,来客数の動き,・客は少しずつ戻りつつあるが、日によってかなりむらがある。
,,○,一般レストラン（経営者）,来客数の動き,・復興特需があり、前年よりもやや良くなっている。
,,○,一般レストラン（経営者）,来客数の動き,・来客数の低迷が３か月ほど続いていたが、客足の良い日が出始めている。
,,○,一般レストラン（支配人）,来客数の動き,・来客数は東日本大震災後から徐々に上向いているものの、前年比80％である。
,,○,観光型ホテル（経営者）,来客数の動き,・３か月前は一般客が皆無であったため、比較はできない。料金面は考えず入込数だけをみれば、一般客は前年比７割程度まで回復しつつある。
,,○,観光型旅館（経営者）,来客数の動き,・東日本大震災の沿岸部被災者の２次避難受け入れにより、最低限の売上は確保できている。また、一般客についても、観光というよりは心身を休めに来るという需要が予想以上に発生している。
,,○,観光型旅館（スタッフ）,販売量の動き,・東日本大震災により激減した販売量は元に戻りつつあるが、単価が低下しており、収益の回復には至っていない。
,,○,都市型ホテル（スタッフ）,お客様の様子,・東日本大震災の復興支援の動きが広がり、宿泊、会合とも需要が増加している。ただし、婚礼の需要は回復せず、全体としての売上は依然として厳しい状況である。
,,○,旅行代理店（従業員）,来客数の動き,・回復基調にある。
,,○,通信会社（営業担当）,販売量の動き,・災害支援措置が６月末まで適用されるため、駆け込み需要で携帯電話の販売台数が大幅に増加している。
,,○,通信会社（営業担当）,お客様の様子,・東日本大震災の影響で例年であれば、新規の客が最も多い４月は今回最悪の状況であったが、その後は、平年ほどではないが、新規の客も徐々に増えている。震災から時間が経ち、趣味や遊興への支出に対する抵抗感もやや薄れてきている。
,,○,観光名所（職員）,来客数の動き,・来客数において、４月は前年比２割、５月は３割、６月は４割と、若干ではあるが回復の傾向が見られる。
,,○,設計事務所（経営者）,お客様の様子,・被災した住宅の建て替えや増改築の仕事が入り忙しくなっている。
,,□,商店街（代表者）,お客様の様子,・東日本大震災以来、来店する客の層が変わってきている。
,,□,一般小売店［雑貨］（経営者）,来客数の動き,・復旧復興需要により景気はまずまずで、３か月前とそう変わらない業況となっている。
,,□,一般小売店［医薬品］（経営者）,来客数の動き,・来客数にはあまり変化が見られない。客はいくら価格が安くても必要のないものは購入しない。
,,□,百貨店（販促担当）,来客数の動き,・東日本大震災後の生活スタイルの変化に対応した商品や暮らしに密着した商品等の打ち出しに対する反応が非常に良くなっており、売上を押し上げる状況が続いている。また、今月からスタートしたお中元ギフトも堅調に推移している。
,,□,スーパー（店長）,競争相手の様子,・競争相手においても、チラシの目玉商品の価格を継続的に安くして販促をしており、厳しい状況がうかがえる。
,,□,スーパー（店長）,お客様の様子,・自粛傾向は少しずつ落ち着いてきている。また、震災特需も終わり、完全に戻っている。
,,□,スーパー（総務担当）,単価の動き,・平均単価はここ３か月ほとんど変わらない。来客数、買上点数共に前年比でみると推移に変化はなく、東日本大震災前の数値と同じような状況に戻りつつある。避難された方が多い地域の店では食品関係の客数が若干増えているが、それ以外は前年並み。節約疲れからか、やや高額で良い商品も動き出したが、全体的には横ばいが続いている。
,,□,スーパー（営業担当）,販売量の動き,・客が無駄な買物を一切しないため、買上点数、客単価共に前年を下回っている。
,,□,コンビニ（経営者）,販売量の動き,・来客数は増加しているが、販売量は伸び悩んでおり、厳しい状況が続いている。
,,□,コンビニ（エリア担当）,販売量の動き,・復興需要とともに、即時に飲食できるコンビニ商品のニーズが高まっている。
,,□,コンビニ（エリア担当）,それ以外,・県内の店舗における売上は、平均で前年比約10％強の増加となっている。ただし、東日本大震災後いまだ再開できない個人商店等の店舗や地域があり、コンビニに客が集中していることに加え、復興で人が流入してきているための特需であり、景気が良くなったわけではない。
,,□,コンビニ（エリア担当）,お客様の様子,・東日本大震災以降、傾向は変わっていない。東北地方は全国と比較して高い伸びを示しており、特に沿岸地区は最大で前年比２倍の伸びとなっている。
,,□,衣料品専門店（店長）,単価の動き,・スーパークールビズにより、スラックスとワイシャツは例年より売れているが、夏物スーツの売行きが非常に悪いため、単価は大幅に減少している。
,,□,乗用車販売店（経営者）,販売量の動き,・車両や部品の供給が徐々に回復し、宣伝広告も再開されたが、新車受注やサービス入庫等に目立った変化はない。来客数も低水準が続いている。
,,□,乗用車販売店（経営者）,単価の動き,・例年６、７月は車の販売や整備の需要期であるが、今年は新車の納期に時間がかかるような状況である。
,,□,乗用車販売店（経営者）,販売量の動き,・需要期が過ぎた割には新規の来店客も比較的多く、受注状況はさほど落ち込んでいない。
,,□,住関連専門店（経営者）,販売量の動き,・東日本大震災の影響は徐々に薄れてきており、３か月前に比べ平常に戻りつつある。しかし、売上はなかなか回復せず、低水準であった前年をまだ下回っている。
,,□,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・東日本大震災の影響で売上は減少するかと思われたが、横ばい状態が続いている。節電の影響でクールビズに対する意識が高まり、ポロシャツや半袖ワイシャツなどの売行きは好調だが、既に在庫が無い商品も結構ある。
,,□,その他専門店［ガソリンスタンド］（営業担当）,来客数の動き,・来客数は３か月前と同程度になってきたが、販売量は減少している。
,,□,旅行代理店（従業員）,販売量の動き,・来客数は徐々に増えているものの、販売量の増加に結び付いていない。
,,□,タクシー運転手,販売量の動き,・客数、販売量共に３か月前とほとんど変わらない。
,,□,通信会社（営業担当）,お客様の様子,・東日本大震災の発生時と比べ、買い控えや節電の意識が依然として強く、３か月前と比べて状況は変わらない。
,,□,通信会社（営業担当）,お客様の様子,・新規設備投資には依然として消極的である。
,,□,通信会社（営業担当）,お客様の様子,・客との商談から好況感は依然として感じられない。政局の不安定さや震災復興の停滞感により、攻めより守りの姿勢を強く感じる。
,,□,その他サービス［自動車整備業］（経営者）,単価の動き,・仕事量、来客数、受注量など量的には回復傾向が見えてきたが、資金難や先行きの不安感による値引きの要請が強く、販売単価の低下傾向が止まらない。また、油脂類燃料を中心に仕入価格の上昇が止まらず、非常に苦しい状態は変わらない。
,,□,住宅販売会社（経営者）,お客様の様子,・建築は来年までの受注残があるものの、土木に関しては前年比50％とあまり良いとはいえない。個人客の住宅については、東日本大震災以降、持ち家か賃貸か迷っている人も多く、買い控えも含め、受注までの時間が必要となっている。
,,▲,商店街（代表者）,来客数の動き,・震災ショックが沈静化し、平和に慣れてきている。
,,▲,商店街（代表者）,お客様の様子,・節電や省エネといった言葉に消費者が敏感に反応しており、被災地を思うあまりか消費動向が弱い。浪費とはいわないが、普段の消費をしてほしい。
,,▲,一般小売店［カメラ］（店長）,来客数の動き,・来客数の減少傾向に加え、高額商品の動きも大変鈍く、売上は減少している。
,,▲,百貨店（経営者）,来客数の動き,・３月は下旬になって消費も回復傾向にあったが、今月は消費意欲が特に感じられない。年配客の来店減少と観光客の減少が顕著である。
,,▲,スーパー（経営者）,来客数の動き,・既存店の来客数がじわじわと下がってきている。
,,▲,スーパー（経営者）,お客様の様子,・東日本大震災以降、客の価値観も変わり、マインドは節約、節電の方向に向かっている。
,,▲,スーパー（販促担当）,販売量の動き,・被害の大きかった地域の復興は進んでおらず店舗数が減少したままで、客は限られた店舗へ集中しており、好調な売上が続いている。一方、東日本大震災による特需も一段落し、被害の少ない地域では買置き消費が少なくなってきている。
,,▲,衣料品専門店（店長）,お客様の様子,・スーパークールビズの影響でジャケット、パンツ、シャツなどの動きが良くなっており、買上客数は増加傾向にあるが、ここにきて、単価の稼げるスーツの減少分をカバーしきれなくなってきている。
,,▲,乗用車販売店（経営者）,来客数の動き,・メーカーの生産回復に伴い、落ち込み幅は縮小傾向にあるが、市場が回復しているとの実感はない。復旧需要も一段落したようで、新車、中古車共に受注は前年割れを起こし始めている。
,,▲,その他専門店［パソコン］（経営者）,来客数の動き,・見積などの相談はあるものの、購買や受注には結び付きにくくなっている。
,,▲,高級レストラン（支配人）,それ以外,・休業や雇用の面で東日本大震災による影響は甚大で、収入は明らかに減っている。
,,▲,観光型ホテル（スタッフ）,販売量の動き,・福島第一原子力発電所事故の風評被害により、依然として県外からの客が落ち込んでいる。
,,▲,都市型ホテル（経営者）,お客様の様子,・東日本大震災の影響により、各種団体の総会関係が例年より１か月遅れで行われたが、総会後の懇親会に関しては、弁当だけにしたり、一切しないという状況が続いている。また、福島第一原子力発電所問題の影響により、婚礼を控えたり、秋に移行する客が出てきており、足を引っ張られている状況である。
