,,▲,旅行代理店（従業員）,お客様の様子,・景気低迷の影響から、年末年始も客の巣ごもり傾向が強い。また、単価の高い年末年始を避けて、比較的単価の安い１月の３連休に客が流れているため、売上も増えていない。一方、インターネットを通じた販売は依然として堅調である。
,,▲,旅行代理店（従業員）,販売量の動き,・一部の季節商材の販売量は前年並みかそれ以上となっているにもかかわらず、全体の売上は減少している。宿泊商品については、当店の取扱が減っているだけではなく、宿泊先そのものが空いている状況である。
,,▲,観光名所（職員）,来客数の動き,・前月と同様に、国内客、海外客とも、利用者が減少している。国内の景気低迷が要因として挙げられる。一方、海外客については、中国人客による利用が増加傾向にある。
,,▲,美容室（経営者）,販売量の動き,・商品売上が前年よりも15％程度減少している。安くても当面必要のない物は買わない傾向が顕著に表れている。
,,▲,その他サービスの動向を把握できる者［フェリー］（従業員）,来客数の動き,・例年であれば、年末に向けて輸送量が増加するが、今年は減少傾向にある。
,,▲,住宅販売会社（従業員）,単価の動き,・顧客からの商品に対する値下げ圧力が強くなってきている。住宅のような高額商品はデフレの影響を受けやすいため、事業収益に悪い影響を及ぼしている。
,,×,スーパー（役員）,お客様の様子,・お金がある時にしか客の消費が伸びない。毎月25日の給料日になるとＡＴＭの前に行列ができるが、当社の売上が伸びるのは25日だけで、月が変わると売上が前年を下回る状況が続いている。
,,×,観光型ホテル（経営者）,単価の動き,・安価な宿泊プランの人気が高いことに加えて、宿泊客の館内での消費単価も引き続き低下傾向にある。
,,×,旅行代理店（従業員）,販売量の動き,・国内旅行、海外旅行とも法人需要が壊滅的な状態にある。また、海外旅行については、個人客の取扱人員数が前年を10％上回っているものの、売上は前年を47％下回っている。パッケージ商品については、前年を10％下回っている。一方、業務性商品については堅調であり、前年を５％上回った。
,,×,旅行代理店（従業員）,来客数の動き,・９月から来客数が減り始めている。前年比の動きをみると、９月が87％、10月が85％、11月が73％となっており、低下傾向が顕著である。問い合わせや申込の電話も少なく、11月に引き続き、残業がほとんどない状態にある。１日の受注額が過去最低を記録した日がみられるなど、底が見えない様相を呈している。
,,×,タクシー運転手,来客数の動き,・12月は１年間で最も忙しい稼ぎ時だが、今年は前年よりも売上が10％近く減少している。
,,×,住宅販売会社（経営者）,販売量の動き,・全国の住宅着工数が、12月時点で前年から30％のダウンが見込まれるなか、北海道では全国を上回る40％のダウンが見込まれている。
"企業
動向
関連

(北海道)",,◎,－,－,－
,,○,金属製品製造業（役員）,受注量や販売量の動き,・微増ではあるが、受注量及び販売量が前年比ベースで増えている。
,,○,金融業（企画担当）,それ以外,・景気対策の効果が持続している土木建設業、家電販売、乗用車販売は堅調であるが、雇用環境、所得環境が厳しいことから、住宅建築、観光業、スーパー・百貨店業界は不振が続いている。総じてみれば、持ち直しているのは一部の業界にとどまる。
,,○,その他サービス業［建設機械レンタル］（総務担当）,受注量や販売量の動き,・受注額の前年比でのプラス幅が３か月前よりも拡大している。
,,□,食料品製造業（役員）,受注量や販売量の動き,・受注量、販売量ともに横ばいで推移しており、大きく変わらない。
,,□,家具製造業（経営者）,受注量や販売量の動き,・一般家庭用の家具は低位安定しているが、法人需要は極端に低迷している。
,,□,輸送業（営業担当）,取引先の様子,・例年、年末は牛乳の流通がだぶつき気味となるが、今年は各乳業メーカーで、チーズや生クリーム等の製造機器が新増設されたこともあり、順調に推移している。
,,□,司法書士,取引先の様子,・土地価格の下落により、売手サイド、買手サイドとも取引に消極的である。景気の悪化とともに不動産取引は下向き傾向となっている。
,,□,その他サービス業［建設機械リース］（支店長）,取引先の様子,・土木建設業は旧政権の補正予算に伴う特需があったが採算性が悪く、売上にあまりつながっていない。一方、農業は畑作が不良だった割に悲壮感がみられない。
,,□,その他非製造業［鋼材卸売］（役員）,取引先の様子,・ここにきて取引先の大型物件が途切れ、仕事量が減少したため、鋼材の購入量を抑えている。価格上昇等の外的要因がない限り、こうした傾向は続く。
,,▲,通信業（営業担当）,取引先の様子,・投資が伴う案件に対する客の様子は、極めて慎重であり、中止、延期となるものが多い。また、当社に対して、値下げや事業所閉鎖に伴うサービス解除の話が散見される。
,,▲,司法書士,取引先の様子,・住宅着工数及び土地取引の減少、物品などの販売不振等により、個人経営の店や規模の小さな企業が廃業に追い込まれている。
,,▲,その他サービス業［ソフトウェア開発］（経営者）,競争相手の様子,・人余りがひどくなってきている。周囲では年明けから仕事が空きそうだという話も急に増えている。
,,×,食料品製造業（団体役員）,受注量や販売量の動き,・先行きへの厳しさから、受注の少量低価格化が進んでおり、年末の繁忙期にもかかわらず、休日や残業で工場を稼働させる企業が少なくなっている。業界では、およそ８割の企業で、売上が前年を10～15％下回っている。
,,×,建設業（従業員）,競争相手の様子,・民間の建築工事発注は皆無であり、公共の建築工事発注も期待できない。建設会社への見積照会もほとんどなく、工事費決済が予定される年末又は期末に向けて、建設関連企業の倒産が多くなることが心配される。
,,×,司法書士,取引先の様子,・例年みられるような、年末の駆け込みでの不動産売買の登記は今年は全くみられなかった。また、解散する会社法人が例年に比べて多い。
"雇用
関連

(北海道)",,◎,－,－,－
,,○,＊,＊,＊
,,□,求人情報誌製作会社（編集者）,雇用形態の様子,・農閑期ということもあり、地元での求人数は微減傾向だが、求人全体に影響を及ぼしているほどではない。ただ、正規雇用の求人は減少している。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・依然として、コールセンターの求人件数が増加している。また、前年激減していた道外からの業務請負の求人も若干ではあるが戻りつつある。ただ、前年割れしている業種もまだまだ多く、全体的に状況は変わっていない。
,,□,職業安定所（職員）,求人数の動き,・11月の有効求人倍率は、0.36倍で前年を0.05ポイント下回り、13か月連続で前年を下回った。新規求人数は増加したが、月間有効求人数は前年を下回った。
,,□,職業安定所（職員）,求人数の動き,・新規求人数は前年から3.3％増加し、21か月ぶりに前年を上回った。月間有効求人数は前年から2.1％減少し､37か月連続で前年を下回った。
,,□,職業安定所（職員）,求人数の動き,・11月の新規求人数が前年を5.1％下回った。また、求人倍率は横ばいで推移しているものの、29か月連続で前年を下回るなど、依然として厳しい雇用情勢が続いている。
,,□,職業安定所（職員）,求職者数の動き,・11月の新規求人数は前年を7.6％上回った。新規求職者数は前年を7.5％上回った。また、月間有効求人倍率は0.39倍であり、前年の0.40倍を0.01ポイント下回った。
,,□,学校［大学］（就職担当）,求人数の動き,・採用形態の多様化により、例年９月以降は秋採用の求人が相当数あったが、今年の秋採用は各月とも前年の半数にとどまっている。
,,▲,人材派遣会社（社員）,求人数の動き,・企業の中途採用ニーズは低下傾向にあり、求人の手控え感が強くなっている。人材派遣のニーズに関しても、契約更新の中断と合わせて新規の派遣ニーズが減少している。特に販売関連では、例年、年末に大量の人材派遣ニーズが発生するが、今年は前年比で大幅なマイナスとなった前年並みにとどまるなど、厳しい状況が続いており、企業の業績低迷が継続している。
,,▲,新聞社［求人広告］（担当者）,求人数の動き,・例年12月は求人の動きが鈍いが、今年はそれにも増して厳しい。求人広告の売上は、前年比72.4％となっており、３年前からは半減している。11月に前年比90％と持ち直したかに見えたが、12月に入り、再び大きく減少しており、どの業種も軒並み大幅に減少した。
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：（財）東北開発研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,－,－,－
,,○,商店街（代表者）,来客数の動き,・客単価は低迷しているものの、来客数が回復傾向にある。
,,○,一般小売店［医薬品］（経営者）,お客様の様子,・客単価は低迷しているものの、繁華街の人通りは前月に比べて増加している。
,,○,衣料品専門店（店長）,お客様の様子,・価格低下のデフレ傾向は続いているものの、価値ある商品の値下げに消費者の反応は良く、買上客数の増加により収益が値下げコストを上回っている。
,,○,衣料品専門店（店長）,販売量の動き,・必要のない物はバーゲンでも買わないが、必要な物はバーゲンにかかわらず購入するという消費者の強い意志が感じられる。
,,○,家電量販店（店長）,来客数の動き,・省エネ家電のエコポイント制度の効果により、関連商品の売上が増加している。
,,○,家電量販店（店長）,販売量の動き,・地上デジタル放送対策として液晶テレビをまとめ買いする客が増え、売上が増加している。年齢や性別により消費マインドに差が感じられる。
,,○,乗用車販売店（経営者）,販売量の動き,・中古車販売や点検整備は落ち込んでいるものの、環境対応車への減税や補助金の効果により新車販売は堅調に推移しており、12月としては珍しい大雪のためスタッドレスタイヤ等の季節需要が増加している。
,,□,商店街（代表者）,来客数の動き,・食料品店や飲食店への来客数はあるものの、冬物の動きが期待される衣料品専門店への来客数が低迷している。
,,□,一般小売店［書籍］（経営者）,単価の動き,・客単価が低下しているものの、販売量は前年並みで推移している。
,,□,一般小売店［スポーツ用品］（経営者）,お客様の様子,・前月に比べて暖かい日が多いために冬物の動きは低調で、さらに新型インフルエンザの影響から大会が中止や延期されているために、主な購買層の中高校生の売上が低迷している。
,,□,一般小売店［医薬品］（経営者）,販売量の動き,・例年に比べて販売量が低迷している。
,,□,百貨店（企画担当）,販売量の動き,・クリスマス商戦の売上は前年を下回るものの、売上が前年を上回る日が増えており、景気が低迷するなかで売上に変化も現れている。
,,□,百貨店（経営者）,単価の動き,・客単価は低下しているものの、来客数は増加傾向にあり、お歳暮商戦は好調に推移している。
,,□,百貨店（経営者）,単価の動き,・食品の売上は堅調に推移しているものの、暖冬の影響から防寒衣料の動きが悪く、消費者はセールまで買い控えている様子がうかがわれる。
,,□,コンビニ（経営者）,単価の動き,・依然として客単価は低迷しているものの、プライベートブランド食品の新製品を発売したため、夕方の来客数が増加し、来客数、売上共に前年をわずかに上回っている。
,,□,衣料品専門店（経営者）,販売量の動き,・消費者の節約志向が強まり、新年向けの背広の新調などが減少して、売上は低迷している。
,,□,乗用車販売店（経営者）,お客様の様子,・企業の業績が回復しても冬季ボーナスを削減される顧客がおり、生活防衛型の消費傾向が続いている。
,,□,乗用車販売店（従業員）,販売量の動き,・環境対応車への減税や補助金の影響により、対応車種の売上は伸びているものの、対象にならない車種の売上は低迷している。
,,□,その他専門店［呉服］（経営者）,来客数の動き,・大雪により交通機関に影響が出たため、前月に比べて来客数が減少している。
,,□,その他専門店［酒］（経営者）,販売量の動き,・忘年会などの規模縮小や中止が影響した宴会場や飲食店への販売量が低迷し、お歳暮の単価、数量共に伸びていないため、売上は前月同様に落ち込んだままである。
,,□,その他専門店［ガソリンスタンド］（営業担当）,お客様の様子,・消費者の節約志向や買い控えが強まり、低価格な店舗に消費者が流れているため、販売量は低迷している。また、得意先の経営悪化により倒産や内金回収などの対応も増加傾向にある。
,,□,一般レストラン（経営者）,お客様の様子,・公務員や大手企業などではボーナスが出ているものの、多くはボーナスを減額あるいは支給されていないため、依然として景気は低迷している。
,,□,一般レストラン（経営者）,単価の動き,・ボーナス支給月で後半の来客数が増えたものの、前半の落ち込みは大きく、また客単価が低迷している。
,,□,タクシー運転手,来客数の動き,・忘年会シーズンに入り、前月に比べて売上は増加しているものの、前年の売上を下回っている。
,,□,美容室（経営者）,販売量の動き,・毎年先行して行っている初売商品券の予約販売が低迷しており、消費者の節約志向が続いている。
,,□,住宅販売会社（従業員）,お客様の様子,・道路拡張などの要因で一般物件の受注はあるものの、景気の先行き不透明から低価格層での競合となっている。
,,▲,商店街（代表者）,販売量の動き,・イベントの効果で商店街への人出はあるものの、買物につながらないため、年末のお歳暮商戦は客単価、販売数量共に前年に比べて落ち込んでいる。
,,▲,商店街（代表者）,単価の動き,・消費者の低価格志向に対応して、商店街でも経費節減などの自助努力が求められている。
,,▲,商店街（代表者）,お客様の様子,・降雪や寒波の日はあるものの、暖冬傾向が続いて冬物商戦の時期を失ったため、売上が前年を下回っている。
,,▲,一般小売店［医薬品］（経営者）,来客数の動き,・前月に比べて大口顧客の売上が回復しているものの、全体的な来客数が減少しており、売上は前年を下回っている。
,,▲,一般小売店［カメラ］（店長）,来客数の動き,・来店客、販売量、売上共に前月を下回っている。
,,▲,百貨店（売場主任）,単価の動き,・気温低下の影響でコートの販売量は前年を上回るものの、１品単価の低下により売上は前年並みで推移している。クリスマスギフトは衣料品の売上が減少し、１品単価の安い小物を買い求める客が増加している。
,,▲,百貨店（広報担当）,単価の動き,・ボーナスの減額により、消費者の低価格志向が強まっている。
,,▲,百貨店（営業担当）,お客様の様子,・消費者は、必要最低限の買物で済ませ、より低価格品を買い求める傾向が強まっている。
,,▲,百貨店（売場担当）,来客数の動き,・得意客対象として１月セールに先駆けたプレセールを開催するものの、市内が大雪に見舞われて来店数が著しく低下したため、売上が前年を下回っている。
,,▲,百貨店（販促担当）,来客数の動き,・お歳暮は人気商品を除いて全体的に売上が落ち込み、他部門でも売上が低調なことから、全体的な売上は厳しかった前年を更に下回っている。
,,▲,スーパー（経営者）,単価の動き,・来客数、１品単価、売上共に例年に比べて落ち込んでいる。
,,▲,スーパー（店長）,来客数の動き,・景気の低迷による消費者の低価格志向が強まり、競合店との価格競争で来客数が減少している。
,,▲,スーパー（総務担当）,来客数の動き,・天候の急な悪化の影響に加えて、平均単価、来客数、買上点数共に前年を大幅に下回っている。
,,▲,スーパー（営業担当）,競争相手の様子,・消費者は急を要しない商品を特売まで買い控えしており、さらにチラシ特売の値下げなど競合店との価格競争が続いているため、１品単価、客単価共に前年を下回っている。
,,▲,コンビニ（経営者）,来客数の動き,・低価格品への消費者の支持が強く、競合店との価格競争の影響から、来客数、客単価共に前年を下回り、前月よりも悪くなっている。
,,▲,コンビニ（エリア担当）,販売量の動き,・一部の大手企業や業界では景気が回復しているとも聞かれるが、周囲の景気は悪く、来客数、客単価共に数か月低迷している。
,,▲,コンビニ（店長）,単価の動き,・デフレ傾向による客単価の低下が続いて、売上は前年を下回っている。
,,▲,衣料品専門店（経営者）,お客様の様子,・他店との比較購買が多く、必要な物をできるだけ安く購入する消費者の傾向が強くなっている。
,,▲,衣料品専門店（店長）,単価の動き,・消費者は単価にシビアになっており、販売促進のための原価割れした特売商品ばかりが売れ、収益率は落ち込んでいる。
,,▲,衣料品専門店（総務担当）,販売量の動き,・低価格志向により高額品の売上は低迷し、また買上点数は前月に比べて減少している。
,,▲,家電量販店（店長）,単価の動き,・デフレ傾向で商品単価が低下しており、収益の悪化が続いている。
,,▲,乗用車販売店（経営者）,販売量の動き,・環境対応車への減税や補助金、新車投入の効果により、新車の販売台数は悪かった前年を大幅に上回るものの、需要先食いの影響から来客数、商談数共に減少している。
,,▲,乗用車販売店（経営者）,来客数の動き,・国や県による環境対応車への減税や補助金の効果が続いているものの、大雪の影響により商談を見送る客が増えている。
,,▲,乗用車販売店（経営者）,販売量の動き,・提案営業への客の反応は悪く、前月に比べて受注が低迷している。
,,▲,その他専門店［パソコン］（経営者）,お客様の様子,・消費者の購買意欲はあるものの、周囲の雰囲気から財布のひもを固くしている。
,,▲,その他専門店［靴］（経営者）,お客様の様子,・消費者の財布のひもは固く、必要最低限の物しか購入しない。
,,▲,その他専門店［酒］（営業担当）,来客数の動き,・３か月前に比べて来客数は回復しているものの、例年の12月に比べると苦戦している。
,,▲,その他専門店［ガソリンスタンド］（営業担当）,来客数の動き,・週ごとに価格が変動するため、価格に敏感な消費者の来店が減少している。
,,▲,高級レストラン（支配人）,単価の動き,・新型インフルエンザの感染は減っているものの、消費マインドは弱く、客単価は低迷している。
,,▲,一般レストラン（スタッフ）,単価の動き,・料金を下げると来客数は増加するものの、安売りを止めると来客数は減少する状況が続いており、景気は悪くなっている。
,,▲,一般レストラン（支配人）,来客数の動き,・地域の景気は低迷しており、夜の来客数の落ち込みが著しく、全体的な来客数も前月に比べて減少している。
,,▲,観光型ホテル（スタッフ）,お客様の様子,・来客数はあるものの客単価が低迷しており、各種団体の会議数は例年に比べて減少している。
,,▲,観光型旅館（経営者）,単価の動き,・来客数、販売量、客単価共に前年を下回っており、特に客単価が大きく落ち込んでいる。
,,▲,都市型ホテル（経営者）,販売量の動き,・紅葉の時期が早く終わったため、前年に比べて来客数、客単価、売上共に低下している。
,,▲,都市型ホテル（スタッフ）,来客数の動き,・忘新年会やおせち料理の予約は前年を下回り、デパ地下の惣菜売場は来客数、客単価共に落ち込んでいる。消費者の低価格志向と必要な物しか買わない傾向が強まっている。
,,▲,都市型ホテル（スタッフ）,お客様の様子,・新型インフルエンザの影響による医療関係の会合中止や、企業主催の会合では参加者の減少傾向が続いており、予約、売上共に落ち込んでいる。
,,▲,旅行代理店（店長）,販売量の動き,・各種団体の忘年会、年末年始の温泉地宿泊、海外旅行共に前年の受注を30％以上割り込む厳しい状況が続いている。海外旅行の受注については、不況のほかに正月の曜日配列も影響している。
,,▲,タクシー運転手,単価の動き,・一段と客の乗り控えが強まっている。
,,▲,通信会社（営業担当）,来客数の動き,・例年のボーナス商戦やクリスマス商戦に比べて、来客数、売上共に下回っている。
,,▲,観光名所（職員）,来客数の動き,・前月に比べて個人客が減少しており、売上は低迷している。
,,▲,遊園地（経営者）,来客数の動き,・週末の限定営業をしており、新型インフルエンザのほか天候の影響が大きく、来客数は前年を30％程度下回っている。
,,▲,美容室（経営者）,お客様の様子,・来店客とはボーナスの減額や節約などの不景気な会話が増えている。
,,▲,その他サービス［自動車整備業］（経営者）,お客様の様子,・ボーナスが出ない消費者は、年末の買物も必要最小限にとどめており、低価格品しか売れない状況が続いている。
,,×,商店街（代表者）,お客様の様子,・飲食店などに来店する単位は少人数になり、客待ちのタクシーが列を作って全く動かないなど、商店街の人通りが激減している。
,,×,一般小売店［茶］（経営者）,それ以外,・来店客からは、年末年始の外食を控えたり、習字の紙代を節約したりするなどの暗い話題が多く、消費者の節約志向が強まっている。
,,×,一般小売店［雑貨］（企画担当）,単価の動き,・来客数の減少のほか、競合店との低価格競争が進み、小売業は厳しい状況である。
,,×,百貨店（経営者）,お客様の様子,・消費者は買物を必要最低限に抑えており、来客数、客単価共に前年に比べて大幅に落ち込んでいる。
,,×,スーパー（経営者）,単価の動き,・食料品、日用品共にデフレによる低価格化が進んでいる。
,,×,スーパー（経営者）,お客様の様子,・デフレ宣言以降の消費マインドは低迷し、暖冬基調で消費者が鍋物商材を買い控えているため、売上は前年を下回っている。
,,×,スーパー（店長）,競争相手の様子,・競合各社がポイントセールなどチラシ以外の販売促進を強化する一方で、消費者の節約志向によりギフトや高額商品の売上不振が続いているため、売上は前年を大きく下回っている。
,,×,スーパー（店長）,来客数の動き,・前月に比べて来客数が減少している。
,,×,コンビニ（経営者）,単価の動き,・前月に比べて来客数は回復傾向にあるものの、目的買いのため客単価が落ち込んでいる。
,,×,コンビニ（エリア担当）,来客数の動き,・前月に引き続き、来客数、客単価共に悪化している。
,,×,衣料品専門店（経営者）,来客数の動き,・暖冬傾向が続いて、来客数が減少し冬物衣料の売上は前年を下回っている。
,,×,衣料品専門店（店長）,販売量の動き,・スーツ２着の購入率は前年を50％下回っており、シャツやネクタイの売上も大幅に低下している。
,,×,住関連専門店（経営者）,販売量の動き,・リストラなどで経費の圧縮に取り組んでいるものの、売上の減少が続いている。
,,×,住関連専門店（経営者）,来客数の動き,・ボーナス支給月ではあるものの、チラシの効果はなく、来客数が前月に比べて減少している。
,,×,住関連専門店（経営者）,来客数の動き,・ボーナスの減額や所得の減少により、耐久消費財の買い控えは強まっている。
,,×,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・一時暖冬傾向で推移した影響で防寒着の動きが悪く、防寒着に変わる売上が無いため非常に厳しい状況である。
,,×,高級レストラン（経営者）,来客数の動き,・客単価、来客数、売上など全ての項目が悪化し、景気は悪くなっている。
,,×,一般レストラン（経営者）,来客数の動き,・景気が悪化しており、昼夜とも来客数が激減している。
,,×,一般レストラン（経営者）,お客様の様子,・来店客の話題はボーナスの未支給やリストラの予定など暗い話が多く、消費者の生活防衛意識が強まっているため、前月に比べて来客数、客単価共に落ち込んでいる。
,,×,観光型旅館（経営者）,来客数の動き,・忘年会の予約や個人宿泊客が激減しており、前年に比べて売上が10％以上落ち込んでいる。12月に宿泊者０人の日が発生したのは、営業開始から初めてである。
,,×,都市型ホテル（スタッフ）,販売量の動き,・前年健闘したおせち料理の予約は前年を30％下回り、一般宴会、宿泊、レストラン共に売上が激減している。
