,,○,その他非製造業［機械卸売］（従業員）,取引先の様子,・ＳＡＲＳの影響でプラスチック金型が活況を呈している。中国から仕事を引上げ、一時的に国内生産で対応するユーザーからプラスチック金型の受注が増加し、短納期を要求されるため、毎日数時間の残業が続き、休日も取れない状況となっている。
,,□,食料品製造業（団体役員）,それ以外,・行楽期を迎え、ＳＡＲＳの感染拡大は観光産業や食品加工業界に深刻な影響を与えている。また、景気回復の見通しはほど遠く、金融機関の中小企業対応がより厳しくなってきている。
,,□,金属製品製造業（統括）,受注量や販売量の動き,・マンション物件の受注や見積依頼は多いが、客先の戸建住宅が前年比で40％程度落ち込んでおり、全体としては変わらない。
,,□,輸送業（支店長）,受注量や販売量の動き,・例年であれば連休明け以降、悪いなりにも道内経済は活性化され、その結果、本州からの貨物の流入も増加するが、今年は前年にもまして荷動きの悪化が目立つ。また、各地で企業はリストラや工場生産の縮小により収支バランスを保っているが、住宅・建築業界で不振が目立ち、一般消費財も振るわないのが現状である。
,,□,通信業（営業担当）,取引先の様子,・今月は受注量、金額について特段大きな動きはなかった。取引先の様子も変化は感じられなかったので、良くも悪くもなく、横ばいといった感じである。
,,□,金融業（企画担当）,それ以外,・企業の設備資金は低調であり、建設業及び小売業では競争が厳しくなっている。また、企業の人件費圧縮傾向が強く、賃上げも低水準となっているなど、消費回復には程遠い状況であり、全体としては変わらない。
,,□,その他サービス業［建設機械リース］（支店長）,競争相手の様子,・商談が少なく、少ない商談に競合が激化している。
,,▲,出版・印刷・同関連産業（経営者）,受注量や販売量の動き,・取引先が一層の経費節減を推進しており、その結果、取引価格の引き下げから、発注そのものをやめてしまう動きが強まっている。
,,▲,広告代理店（従業員）,取引先の様子,・函館は観光で食べている街だが、今年はゴールデンウィークも休みが短く、観光客の入込は今一つだった。観光だけでなく、流通・ディーラー等各業界とも広告費の引き締めが更にきつくなっている。
,,▲,司法書士,取引先の様子,・５月は不動産取引、住宅関連、建設関連とも前月と比較して下降気味である。
,,×,食料品製造業（経営者）,受注量や販売量の動き,・景気好転の先行きが全くみえず、市民は自己防衛から生活支出を抑えようとしている。そのため、一番簡単な食費の切り詰めから支出を押さえている。
,,×,その他サービス業［システムハウス］（経営者）,受注量や販売量の動き,・仕事量が少なすぎる。また、単価についても自助努力によって改善される範囲を超えており、やってもやっても赤字になる。条件面での劣悪化も仕事の量が減っていることに起因している。
"雇用
関連

(北海道)",,◎,－,－,－
,,○,職業安定所（職員）,求人数の動き,・有効求人倍率は10か月連続して前年同月を上回っている。
,,□,人材派遣会社（社員）,それ以外,・どの業界の話を聞いても、業績の改善が見当たらない。建設・土木業では受注の減少から、利益が取れない状況となっている。流通業においてもスーパーは来客数の減少に加え、１人当たりの単価が減少している。他のサービス業においても利益確保が難しい状況となっている。人材業界においてもダンピング競争による利益圧縮圧力が強くなっている。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・求人広告受注件数だけをみた場合、ここ３か月ほど、大きな変動はみられない。
,,□,職業安定所（職員）,求職者数の動き,・求人は増加しているが、相変わらずパート・派遣求人が多く、新規求職者数は前年と変化はない。事業主都合による離職者も３か月連続増加している。
,,□,職業安定所（職員）,求人数の動き,・管内の有効求人倍率は、前年比を上回ったものの、相変わらず低い数値で推移している。
,,▲,人材派遣会社（社員）,求人数の動き,・長期契約の求人数が減少している。
,,▲,求人情報誌製作会社（編集者）,求人数の動き,・求人件数を対前年で比較すると、全体としては若干のマイナスとなっている。建設・飲食店で10％程度の減少が影響している。
,,▲,新聞社［求人広告］（担当者）,それ以外,・広告売上がやや持ち直したかの感じがあったのだが、今月に入り、売上がやや落ち込んでいる。
,,▲,職業安定所（職員）,採用者数の動き,・求人数は前年同期と比べ15％程度減少している。また、就職者数も前年同期と比べて減少している。
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：（財）東北開発研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,住宅販売会社（経営者）,販売量の動き,"・前年比で158％、３か月前と比べても103％である。
・いつも地鎮祭を依頼している神社の話では、他社からの地鎮祭も増えているという話である。
・年内完工という客が多い。"
,,○,百貨店（売場担当）,販売量の動き,・全体的に今月は、夏物の動きが良く、カットソーやスカート、パンツ、ドレスなども売れている。ボーナス間近ということもあり、客の財布のひもは緩んでいる。
,,○,衣料品専門店（店長）,単価の動き,・安かろう良かろうという傾向から、価格に見合った商品を選ぶ傾向が強まり、商品単価上昇と共に、売上も回復傾向にある。
,,○,乗用車販売店（経営者）,来客数の動き,・新規の来店客は依然として少ないが、一部の客で買換え情報が出てきている。
,,□,商店街（代表者）,来客数の動き,・来客数の減少が前年比２けたで、何とか中級品以上の商品で積極販売をして売上を維持しているが、今後が不安であるという町内のカバン屋のような話が、他の業種からも聞かれる。
,,□,一般小売店［茶］（経営者）,お客様の様子,・何か物を買いたくても、先が見えないという不安から、自然に財布のひもが固くなっているという状況が続いている。世の中の情報として明るいニュースがあれば、その波紋を広げて行きたいという雰囲気はあるが、まだまだきっかけがどこにもないというのが現状である。
,,□,百貨店（売場主任）,販売量の動き,・依然として婦人衣料の前年割れが続いている。消費者の購買動向も単品買いが多く、重衣料、中衣料の不振が続いている。
,,□,百貨店（売場主任）,お客様の様子,・前半は母の日需要を期待していたが、母の日需要商品は大苦戦である。客はシビアな買い方になっており、エプロンでは単価が３千円と年々低下している。
,,□,百貨店（広報担当）,販売量の動き,"・単月で見れば、多少良い月もあるが、持続性が無く、凸凹を繰り返している。
・来客数に対する購買客の比率は前年実績を超えており、目的意識のより明確な消費行動が顕在化している。"
,,□,百貨店（販促担当）,お客様の様子,・前年秋の改装から、来客数の減少、客単価の上昇というパターンになっていたが、ここ数か月はほぼ両者の数値が前年実績に近づきつつある。
,,□,スーパー（経営者）,販売量の動き,・当地は、大手の進出により価格競争が激しくなっている。そのため買い回り客がとても増え、最近ではチラシを持って来るのではなく、店名と商品をメモして来ている。来客数は増えているが、客単価が１割程度下がっている。
,,□,スーパー（経営者）,お客様の様子,・ここ数か月の堅実でシビアな消費行動に変化はない。ＳＡＲＳなどのマイナス要因はあるが、これらについても大きく変えるものではなく、流れの中でしっかりした消費行動が定着している。
,,□,スーパー（企画担当）,単価の動き,・客単価は依然として低下傾向にあるものの、営業時間延長により来客数は前年並みである。しかし全体的な売上は前年を大きく下回り厳しい。
,,□,乗用車販売店（経営者）,販売量の動き,"・個人客を対象とした新型車効果にも陰りが出て、法人需要も先細りが感じられ、それ以上に個人､法人客の買い控えや買い渋りが目立っている。
・サービス入庫量は着実に増加している。"
,,□,住関連専門店（経営者）,販売量の動き,・例年、正月明けとゴールデンウィーク後は悪くなるが、今年の場合は、その先の展望が不透明である。
,,□,その他専門店［家電］（経営者）,お客様の様子,"・このところ、景気動向に大きな変化がなく、客の様子にも変化がなく、売上も横ばいである。
・売れる商品と売れない商品との偏りが大きくなっている。エアコンも出始めているが、依然として単機能の商品しか出ない。"
,,□,その他専門店［酒］（営業担当）,販売量の動き,・今月は、国内旅行がＳＡＲＳの影響で増えたためか、出荷量が安定している。
,,□,高級レストラン（支配人）,販売量の動き,"・宿泊は、去年にサッカーワールドカップがあったため、大幅に前年実績を下回っているが、基調は前年横ばい状態である。
・宴会は、大型ケータリングがあり、前年を上回ったものの、それを除けば横ばいである。
・レストランは、低単価のカジュアルレストランが前年を下回っており、高単価のプレステージレストランは横ばいである。
・デパートデリカはデパートの集客力に左右され苦戦しており、郊外デリカは計画比120％と好調である。"
,,□,一般レストラン（経営者）,お客様の様子,・単価を全体的に低くしても、客は一番安いものから注文するため、売上がますます低下する。
,,□,一般レストラン（経営者）,単価の動き,・既存店で、来客数は前年実績を上回っているが、商品単価を低く設定しているため、売上は前年実績を下回っている。
,,□,観光型ホテル（経営者）,来客数の動き,"・今月は暦の関係上、料金の高い日は３日、４日のみで、その他の日は平日料金となる。館内は忙しさだけが目立ち、最終売上は10％ほどマイナスになる。
・総会などの団体客がめっきり少なくなり、辛うじて記念行事関連の団体が残っている。また個人客にもかかわらず基本料金が低く、館内消費が伸びない。"
,,□,都市型ホテル（スタッフ）,来客数の動き,・今月は、新規ホテルの開業もあり、レストラン関係を中心に軒並み前年を下回り、当ホテルの柱である婚礼部門は大幅に前年を下回っているが、その分を差し引いても、消費単価は下落傾向から抜け出せず、財布のひもの固さがうかがえる。
,,□,美容室（経営者）,単価の動き,・引き続き状況は悪く、様子見をしている人が多く、変わらない。
,,▲,商店街（代表者）,お客様の様子,"・ポイント事業では、ポイント３倍サービスデーには来客数も売上も伸びるが、普通の日は閑である。
・イベントへの人出はそこそこあるが、売上には結び付かず、家族での外食なども控えられている。
・休日に温泉や銭湯などに行くと、人出は多い。"
,,▲,百貨店（企画担当）,お客様の様子,・ゴールデンウィークの来客数が減少している。金をかけずに遊ぶという傾向がはっきり出ている。
,,▲,スーパー（経営者）,単価の動き,・客単価の下落が大きくなっており、来客数も既存店ベースで減少している。
,,▲,スーパー（店長）,販売量の動き,・発泡酒の増税のため、４月後半にはある程度の買い溜めはあったが、今月に入り数量的にもさっぱり売れなくなっている。
,,▲,スーパー（店長）,販売量の動き,・来客数は前年並みであるが、買上点数が減少し一点単価が低下している。安くても不要なものは買わないという傾向である。
,,▲,スーパー（店長）,来客数の動き,・前月までの来客数伸長が103％台から100％台に減っており、客単価も100％台となってきている。消費動向は低迷している。
,,▲,スーパー（総務担当）,販売量の動き,"・食料品は前年並みの単価で推移しているが、住居関連品や衣料品は４～５％ほど単価の下落が続いている。
・来客数は前月並の推移であるが、買上点数が1.3％マイナスになっている。"
,,▲,衣料品専門店（経営者）,来客数の動き,・３か月前と比べ、陽気が良くなっているため、例年であれば来客数が増えるのに、今年は夏物の時期に入っても、来客数が増えず、以前よりも悪い。
,,▲,衣料品専門店（店長）,来客数の動き,・やっと夏物の需要が動き出している。しかし30～40歳代の客の来店状況が芳しくなく、今後に懸念がある。
,,▲,乗用車販売店（従業員）,お客様の様子,・一つの例であるが、法人客で毎年新車に代替えしてきた客が、今年は業績不振で車検になっている。
,,▲,自動車備品販売店（経営者）,販売量の動き,・毎年この時期は、物が動くのであるが、前年に比べ売上が２割ほど減少している。
,,▲,住関連専門店（経営者）,お客様の様子,・来店客はあるが、競合店と比較してより安価な方で購入する人が増えている。
,,▲,その他専門店［酒］（経営者）,販売量の動き,・発泡酒やワインの増税があり、前月の駆け込み需要の反動が大きく、その後の回復が鈍く、今月の売上が大きく減少している。
,,▲,その他専門店［ガソリンスタンド］（営業担当）,単価の動き,・ガソリンスタンドの販売量が、単価設定によって変わり、消費者の安値指向がますます強まっており、安値であれば販売量が増えるという状況である。
,,▲,その他飲食［そば］（経営者）,それ以外,"・事業の縮小などでオフィス人口が目に見えて減少している。そのため人通りが少なく、売上は何とか横ばい状態を維持している状態である。
・今月閉店した飲食店が２店舗あり、シャッターを閉めたままで、通りに活気が無い。"
,,▲,観光型旅館（経営者）,単価の動き,・単価の下落に歯止めが掛からず、人数を追い込んでも、目標額はもとより、前年実績にも至らない。
,,▲,都市型ホテル（経営者）,来客数の動き,・ＳＡＲＳの影響が大きい。アジアバスケット大会が延期になり、それに伴う宿泊や宴会がキャンセルとなっている。また中国や台湾、韓国からの客がキャンセルとなりレセプションも全てキャンセルとなり、売上が減少している。
,,▲,都市型ホテル（経営者）,来客数の動き,・今月は各組合や企業の総会時期である。総会への出席人数が前年実績よりも少なくなっており、事業規模縮小や倒産などによる出席者の減少という話である。
,,▲,通信会社（営業担当）,お客様の様子,・企業の大小を問わず、経費削減を目的としたＩＰ電話への関心が高まっている。
,,▲,テーマパーク（職員）,それ以外,・ＳＡＲＳ問題でインバウンド客を受け入れているが、国内の客からもインバウンドが来ているのではと、キャンセルや問い合わせが多い。
,,×,スーパー（経営者）,販売量の動き,・５月に入ってから、客１人当たりの購買個数の減少が一段と顕著になっている。同業者の競合の厳しさや買い控えが主な原因だと考えている。
,,×,スーパー（店長）,販売量の動き,・本当に必要な必需品のみの購買で、ついで買いがなくなっている。ディスカウントストアなどの安い商品をまとめ買いして、日中は買物に出ないという傾向も出ている。
,,×,観光型旅館（経営者）,来客数の動き,・４、５月の宿泊人数が過去に無いほど落ち込んでいる。特に連休は曜日並びが悪く、３日と４日に宿泊が集中し、それ以外の日は空室が発生した日もある。特に５日以後の数日間は、連休の反動か客が少なく、以後の平日も悪いままである。
,,×,旅行代理店（従業員）,お客様の様子,・海外旅行客がＳＡＲＳ問題で、前年実績の８割程度がキャンセルとなっている。そのうち国内旅行にシフトしたのはわずかである。
,,×,旅行代理店（従業員）,販売量の動き,・ＳＡＲＳの影響が大きい。
,,×,タクシー運転手,お客様の様子,・客の話では、辞めた人の分の仕事が回ってきて、残業代も出ないのに、遅くまで仕事があり、深夜２時頃まで働いて、朝９時に出社しているような状況である。
"企業
動向
関連

(東北)",,◎,－,－,－
,,○,その他企業［企画業］（経営者）,取引先の様子,・取引先住宅会社の受注棟数が、上向いている。営業努力の成果もあるが、潜在的需要が抑えきれずに出てきている。とはいえ顕在化は難しい。
,,□,電気機械器具製造業（経営者）,取引先の様子,・この３か月間は開発に追われていたが、先々の受注に結び付くかは予断を許さない。量産となれば、結果的に合い見積となる。
,,□,建設業（経営者）,取引先の様子,・得意先の設備計画に進展が無く、この先も当面変わらない。
,,□,新聞販売店［広告］（店主）,取引先の様子,"・購読停止がある一方で、新規申込もあり、拮抗している。
・チラシ折込も半年前よりも少し増えているが、当面様子見が必要である。"
,,▲,食料品製造業（経営者）,取引先の様子,・東京市場は順調であるが、県内は特に飲食店が総じて不振である。前年来の飲酒運転罰則強化や、４月の選挙､健康保険の自己負担率アップなどを理由とする人が多い。
,,▲,食料品製造業（経営者）,受注量や販売量の動き,・生活応援タイプの低価格帯商品は、スーパーの特売時のみ動きは良いが、通常価格帯の商品は受注量が依然として低い。
,,▲,出版・印刷・同関連産業（経営者）,受注量や販売量の動き,・今月に入り、仕事がぱったり止まっている。しかも来月も読めない状況である。
,,▲,出版・印刷・同関連産業（経理担当）,受注量や販売量の動き,・５月の売上は、大変悪かった前年同月よりも下回っている。
,,▲,一般機械器具製造業（経理担当）,受注量や販売量の動き,"・国内の車両販売の一部に陰りが出てきている。
・為替水準が想定以上の円高で推移しており、輸出環境が悪化している。"
,,▲,建設業（経営者）,それ以外,・最近、市街地や郊外の看板で、倒産か規模縮小か、経費節減と思われる白地の看板が目立つようになっている。
,,▲,輸送業（従業員）,受注量や販売量の動き,・輸出貨物量は、対前年で依然伸長しているが、欠航便が相次ぎ、輸入量が20％前後減少している。
,,▲,コピーサービス業（経営者）,受注量や販売量の動き,・努力をしても、結果に結び付かない状況である。供給量の絶対数が減少している。
,,×,広告代理店（従業員）,受注量や販売量の動き,・２～３か月前にあった情報が消えていたり、前年実績と比べて10～15％ほど販売量、販売額共にマイナスになっている。
"雇用
関連

(東北)",,◎,－,－,－
,,○,人材派遣会社（社員）,雇用形態の様子,・派遣社員の場合は、期の初めに増員するという動きはあるが、正社員の採用については慎重である。
,,○,人材派遣会社（経営者）,求職者数の動き,・募集広告や職安などにおいて、人材募集をかけているが、応募者が極端に少ないため、求職者は減少している。
,,□,人材派遣会社（社員）,周辺企業の様子,・取引先企業が、最小の人員となっており、業務を遂行する余裕が無く、派遣社員の管理や教育をする余裕も無い企業が多く、不景気も極まっている。
,,□,人材派遣会社（社員）,周辺企業の様子,・人が欲しいという企業は沢山あるが、今いる正社員などで何とか仕事をしてしまうという傾向が根強い。
,,□,アウトソーシング企業（社員）,周辺企業の様子,・価格の下落などが不透明で見えなかった部分が、最近各企業である程度めどがついてきて、デフレに対応できるような状況になっている。
,,□,職業安定所（職員）,求人数の動き,・小売業で、大型店出店に伴う求人が一段落し、減少したものの、他の産業では増加傾向となっている。
,,□,職業安定所（職員）,雇用形態の様子,・冷え切っていた求人需要が底を脱し、決して高くはないが、一定水準を辛うじて維持している。しかし、臨時やパート、請負など不安定な形態への依存度が高い。
,,□,職業安定所（職員）,求人数の動き,・求人数は増加しているが、請負求人が３割以上を占めており、先行き不透明感が強い。今後ＳＡＲＳの動きに注意が必要である。
,,□,職業安定所（職員）,求職者数の動き,・大型ショッピングセンターのオープンに伴うパートを中心とした求人が大量に出たものの、一時的なもので、求職者数は大きく減少してはいない。
,,▲,人材派遣会社（社員）,周辺企業の様子,"・求職者に対し、求人数の絶対数が足りない。
・少ないオーダーの中で、確実性を意識しているが、他社も似たような状況にあるため競合になり、獲得数が厳しくなっている。
・企業側も厳しくスタッフを吟味しており、派遣業が何社もあるため、決定に結び付けるのが大変である。"
,,×,＊,＊,＊
,,,,,
　３．北関東（地域別調査機関：（財）日本経済研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北関東)",,◎,百貨店（売場主任）,来客数の動き,・ゴールデンウィーク中の大型催事や、全店企画の１年間の買物券の締めがあったことから、非常に大勢の客が来店している。
,,○,コンビニ（経営者）,来客数の動き,・５月に入り、夜中でも暖かいことから来店客が増加している。また、暖かい日は調理麺の売行きが良くなっている。
,,○,一般レストラン（経営者）,それ以外,・接客利用の宴会は依然として少なく、若者客は低料金の居酒屋に集中しており厳しいが、専門店の味が見直されていることからやや良くなっている。
,,○,スナック（経営者）,来客数の動き,・名刹のご開帳が予想以上に盛況で、遠来の客に恵まれ、やや良くなっている。
,,○,都市型ホテル（スタッフ）,来客数の動き,・名刹のご開帳のため、家族連れの客が多少増加している。
,,○,通信会社（営業主任）,販売量の動き,・ゴールデンウィーク中に比べ、消費活動は低下してきているが、インターネットの利用を考えている潜在的な顧客はまだ多くいるので、ボーナスシーズンに向けての購買力は、内在している。
,,○,その他サービス［自動車整備業］（事務長）,来客数の動き,・入庫量が４月以降若干増加しており、２年前の水準に戻りつつある。前年度に最大の落ち込みをみせた小型車も回復の兆しがある。
,,□,商店街（代表者）,販売量の動き,・名刹のご開帳により、50日程度の間に全国から550万人もの人が来ているが、一般の店の売上はほとんど変わらない。ソフトクリーム等が飛ぶように売れているのが目立つが、土産物はあまり売れていない。
,,□,商店街（代表者）,販売量の動き,・近隣にショッピングモールとアウトレットがオープンしてから約１か月経ち、ゴールデンウィーク中は落ち込みが非常に激しかった。現在はあまり良くなかった前年並みには取り戻しているので、全体で10％程度の落ち込みといえる。インターネットの通販が非常に伸びており、落ちている分を埋め合わせている状況である。
,,□,一般小売店［精肉］（経営者）,お客様の様子,・５月の連休は人の動きが少しあったが、その後は沈滞している。文化的な催しには大勢参加するが、買物までは回らない。総合的な安売スーパーに人が集まっている。
,,□,スーパー（店長）,来客数の動き,・来客数はやや回復してきているが、客単価が落ち込んでいる。食品の点数は前年をクリアしているが、衣料品は不振である。
,,□,スーパー（統括）,単価の動き,・ゴールデンウィークを含めた前半は、レジ通過客数が既存店ベースで前年比106～108％、客単価が101～103％、買上点数は107％となり売上は堅調に推移している。前月下げ止まりをみせた点単価は97～98％とまた下がってきている。衣料品は春、初夏物の動きが鈍く苦戦しているが、全体としては回復基調にある。ＳＡＲＳの影響が秋冬物に出てきそうである。
,,□,コンビニ（経営者）,お客様の様子,・客は行楽に消極的で、ゴールデンウィークの初日３日の午前中の動きは鈍く、例年とは異なる結果となっている。遅く出て早く帰宅する、地域密着の気分転換型で、消費は少ない。
,,□,家電量販店（店長）,来客数の動き,・来客数、買上客数共に動きが鈍い。時間帯でみても、早くから出てこないで早く退けている。
,,□,乗用車販売店（販売担当）,販売量の動き,・中古車の売行きが好調で、販売量は３か月前より良くなっているが、周辺の商店街、ホテルなどがあまり良くないので変わらない。
