,,□,スナック（経営者）,来客数の動き,・元々、景気の悪い状況にあり、これ以上景気が悪くなることはない。
,,□,タクシー運転手,お客様の様子,・コロナ禍のなか、ここ２～３か月の景気は良いとも悪いともいえない状況にある。Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンなどの効果もあり、若干人の動きがみられるようになっているが、そうした動きが賃金に反映されるまで時間が掛かることになる。
,,□,美容室（経営者）,販売量の動き,・直近３か月、ほぼ同じような来客数、売上で推移しており、変化が余りない。ただ、今年は完全予約制で人数制限をしたうえでの営業となっているため、前年と比較すると約10％程度の売上減となっている。
,,□,美容室（経営者）,販売量の動き,・３か月前、前年と比べて、売上はほとんど変わっていない。
,,▲,商店街（代表者）,お客様の様子,・景気が悪いことを肌で感じている客が多い。客がそのように話しているのを耳にする機会も多い。
,,▲,一般小売店［土産］（経営者）,お客様の様子,・Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンの対象地域に東京が含まれたことで、客が本格的に増え始めている。特に地域共通クーポンの効果は大きく、売上の３～４割強を占めている。
,,▲,コンビニ（エリア担当）,販売量の動き,・キャッシュレス・消費者還元事業が終了し、たばこや酒類の増税前の駆け込み需要もなくなったことから、商材の動きが悪くなっている。これまで販売量が伸びていた商材であっても、前年割れするものがみられる。今後、こうした商品群が増加するとみられる。
,,▲,コンビニ（エリア担当）,来客数の動き,・観光についても少し動きがみられるようになっているが、当地ではまだ一部の団体客しか訪れていない。店舗の来客数もやや減少する傾向がみられる。
,,▲,乗用車販売店（従業員）,販売量の動き,・例年、寒くなると客足がやや落ちてくる傾向にあるが、当地における新型コロナウイルスの感染者が増えてきていることから、２～３か月前と比べて客足が鈍くなってきている。
,,▲,旅行代理店（従業員）,来客数の動き,・新型コロナウイルスの感染状況やその報道によって、景気が左右されやすい状況にあり、景気はやや悪くなっている。
,,▲,旅行代理店（従業員）,それ以外,・北海道における新型コロナウイルスの感染者が増え、警戒ステージがステージ２に引き上げられたことで消費マインドが低下している。
,,▲,タクシー運転手,来客数の動き,・イベント関係や国内旅行客による予約件数が減少しているなか、予約キャンセルもみられることから、利用客数が減少傾向にある。
,,▲,住宅販売会社（経営者）,お客様の様子,・新型コロナウイルスが終息するという期待を持っていたが、ここに来て感染者が増えてきていることから、再び景気が下向きになるのではないかと懸念している。
,,▲,住宅販売会社（経営者）,お客様の様子,・分譲マンションのモデルルームへの来場者の多くが購入に慎重であるなど、様子見の客が多い。
,,×,商店街（代表者）,お客様の様子,・新型コロナウイルスの感染者数が落ち着いてきたことで、客足も戻りつつあったが、ここに来て歓楽街でクラスターが発生する状況が続き、とうとう１日の感染者が最高を更新した。気の緩みなのか、マスクを着用しない人も増えており、これから冬に向かうなかで一層の感染拡大が懸念される。商業は年末に向けて壊滅的な状況となることが懸念される。
,,×,スーパー（従業員）,来客数の動き,・来客数が回復するような要素がみられない。コロナ禍における消費低迷が今後一層進行することが懸念される。
,,×,衣料品専門店（店長）,販売量の動き,・例年であれば、実売期を迎えて、スーツ関連の動きが盛り上がる時期だが、今年は消費が落ち込んでおり、全く動きがみられない状況となっている。
,,×,タクシー運転手,来客数の動き,・10月の売上は前年比マイナス30％であった。今年は５月の売上が前年比マイナス50％となり、６月以降マイナス30％程度で推移している。例年であれば、寒くなるとタクシーの利用が増える傾向にあるが、今年は新型コロナウイルスの影響で利用客は減ったままである。特に歓楽街が閑散としており、歓楽街での利用客が極端に減っている。
,,×,美容室（経営者）,お客様の様子,・Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンの影響で全国的に人の移動が増えているなか、新型コロナウイルスの感染者が収まるどころか増えていることから、外出を控えたいと考える客が増えている様子がうかがえる。
"企業
動向
関連

(北海道)",,◎,家具製造業（経営者）,受注量や販売量の動き,・新型コロナウイルスの感染者は減っていないが、重症者が少ないこともあり、社会活動が活発になってきている。家での暮らしが見直され、家具インテリアに金を使う人が増えていることもプラスとなっている。
,,○,輸送業（営業担当）,受注量や販売量の動き,・農作物関連商材の荷動きは、新シーズンを迎えて順調な滑り出しとなっている。生乳は本州向けの荷動きが一段落しているものの、紙パルプは年末需要に向けて動き始めている。一方、一般雑貨の荷動きは相変わらず鈍い。トレーラー物流については、消費の底上げによって上向くことを期待している。
,,○,通信業（営業担当）,受注量や販売量の動き,・新型コロナウイルスの影響で営業行動が落ち込んでいるものの、客の購買行動がみられ始めていることから、受注量は増加している。
,,○,金融業（従業員）,取引先の様子,・新型コロナウイルスに対する意識が変化していることから、日常の消費行動が活発化している。観光も政策効果により道外客の持ち直しがみられる。サービス以外の消費は引き続き底堅いことから、消費の持ち直しに伴って景気は３か月前と比べてやや良くなっている。
,,□,食料品製造業（従業員）,受注量や販売量の動き,・３か月前と比べて変化がみられず、売上の悪い状態が続いている。
,,□,建設業（役員）,受注量や販売量の動き,・工事の追い込み期に入り、新型コロナウイルスの影響で進捗が遅れていた工事もばん回しつつある。一方、収益的にはコストアップを避けられず、計画を下回る状況から脱せずにいる。
,,□,司法書士,取引先の様子,・取引先企業において、業務の範囲を広げて営業活動を行うことで、業績アップを図る動きがみられる。
,,□,司法書士,取引先の様子,・以前と比べて、不動産取引の動きが少しはみられるようになってきたが、依然として新型コロナウイルスの影響が大きい。Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンについて、百万人泊単位で利用されているとの報道もあるが、景気が良くなってきたとの実感はない。
,,□,コピーサービス業（従業員）,取引先の様子,・受注量からみても、景気は大きく変わっていない。
,,□,その他サービス業［建設機械リース］（営業担当）,受注量や販売量の動き,・コロナ禍においても建設現場が動いていることから、景気は変わらない。今後についても、公共、民間共、工事需要が継続するとみられる。
,,□,その他サービス業［建設機械レンタル］（総務担当）,受注量や販売量の動き,・売上はほぼ前年並みで推移している。こうした状況は年度内一杯続くとみられる。
,,▲,建設業（従業員）,取引先の様子,・コロナ禍で資金リスクが増大しているためか、建設業界において、受注者が工事費の前倒し入金や着手金の増額を求める例が増え始めている。
,,▲,司法書士,取引先の様子,・不動産の売買、建物の新増改築工事が減少している。
,,▲,その他非製造業［鋼材卸売］（従業員）,受注量や販売量の動き,・下期の鉄骨出荷の総量が前期よりも減少することが見込まれており、業界の仕事量が限界を迎えているとの予測がみられる。
,,×,食料品製造業（従業員）,受注量や販売量の動き,・10月の販売量は前年比マイナス46％となっている。３か月前の７月は前年比マイナス２％であったため、景気は悪い。
"雇用
関連

(北海道)",,◎,－,－,－
,,○,求人情報誌製作会社（編集者）,周辺企業の様子,・Ｇｏ　Ｔｏキャンペーンの効果により、居酒屋のなかには新型コロナウイルスの流行以前よりも多忙になり、満席で客を入れることができなかったとの声も上がっている。ホテルでは、例年並みの宿泊数に戻りつつあるという話も聞く。家電配送業者は、特別定額給付金の効果で例年以上に多忙だったようである。
,,○,職業安定所（職員）,周辺企業の様子,・全体的には上向き傾向にあるとみられるが、業種間でのばらつきが大きく、上向きになっていないところもみられる。全体的には景気はやや良くなっている。
,,□,人材派遣会社（社員）,求人数の動き,・既存客からの求人は特に減少していないが、新規求人の問合せが極端に減少している。新型コロナウイルスの影響で、販売系、飲食店からの求人がほぼゼロになっている一方で、業績回復を狙うための営業系の求人が増加している。一方、客の話を総合すると、業績が前年から30％ほどダウンしている企業が多く、そうした企業では中途採用を完全にストップしている。
,,□,求人情報誌製作会社（編集者）,周辺企業の様子,・新型コロナウイルスの感染者が地方でもじわじわと増えていること、報道などで繁華街の状況が伝えられていることから、飲食店への客足が伸び悩んでいる。求人件数の増加にブレーキが掛かっている。
,,□,求人情報誌製作会社（編集者）,雇用形態の様子,・建設業、運輸業、介護、卸売業の求人件数は前年を上回るほど堅調である。また、アルバイトやパートよりも正社員の求人件数の方が順調に回復している。
,,□,求人情報誌製作会社（編集者）,周辺企業の様子,・当地中心部では、依然としてコロナ禍からの回復傾向の声が聞こえてこない。一部では、政策効果による改善傾向がみられるが、最近の新型コロナウイルス感染者の増加傾向を考えると、先がみえないのはもちろん、予断を許さない状況にある。
,,□,職業安定所（職員）,求人数の動き,・９月の有効求人倍率は1.20倍と前年を0.01ポイント上回っている。新規求人数も前年を上回っている。
,,□,職業安定所（職員）,求人数の動き,・当地における９月の有効求人倍率は0.80倍となったが、６月との比較では0.05ポイントの低下となっており、下げ止まっている状態にある。
,,□,学校［大学］（就職担当）,求人数の動き,・2021年卒業予定者の就活状況から、企業の採用活動量は小さく、採用予定枠も少ないことがうかがえる。内定率をみても前年から10ポイントほど減っており、特に女子学生が好む旅行業界やファッション業界の採用枠が大幅に縮小している。経済活動、消費行動が上向きになる要素が見当たらず、Ｇｏ　Ｔｏキャンペーンも一時的な景気底上げにしかならないため、今年一杯は就活生の苦戦が続く。
,,▲,＊,＊,＊
,,×,＊,＊,＊
,,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,一般小売店［書籍］（経営者）,販売量の動き,・我々の業界は今某アニメの大ブームである。商品の調達がうまくいったので、全体の来客数や販売量も相当良くなっている。また、郷土作家の映画化作品も動いているために全体を押し上げている。
,,◎,スーパー（店長）,販売量の動き,・７月の売上は前年比105.4％、８月は103.9％であった。10月は107.6％と更に数値を伸ばしている。
,,◎,衣料品専門店（経営者）,お客様の様子,・今年の冬は寒くなるという気象予報の影響もあり、しっかりとした防寒着のニーズが多い。アウターの品ぞろえを強化していたこともあり、十分に対応ができている状況である。
,,◎,高級レストラン（スタッフ）,来客数の動き,・レストラン部門ではランチの客数が前年比で９割の数字が出ている。だがディナーの客数は伸び悩んでいる。
,,◎,観光型ホテル（経営者）,来客数の動き,・Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーン利用客が増えている。休前日は先々まで満室の状況であり、平日の予約も増えてきている。
,,◎,観光型旅館（スタッフ）,販売量の動き,・県の宿泊割引キャンペーンとＧｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンの併用が可能になり、個人の予約が急激に増えている。また、ツアー募集団体の催行率が異常に高い。
,,◎,観光名所（職員）,販売量の動き,・土産店においては、地域共通クーポンの効果が非常に大きい。旅行中や使用期限内に使い切らなければならない感じでクーポンが使用されている。金額も大変大きく、売上に占める割合は40％を超えている。この効果が大変大きく、売上も徐々に戻りつつある。
,,○,商店街（代表者）,来客数の動き,・新型コロナウイルス関連の影響が大変大きく、長く続いている。３月以降、地域、商店街においてイベント、催事等が中止になっているため、人出が極端に減っている。ようやく今月から少しずつ取り戻してきている。
,,○,一般小売店［医薬品］（経営者）,来客数の動き,・９月は前年より落ち込んだが、今月の売上は現在のところ前年比130％前後となっている。来客数及び販売量が多くなっている。
,,○,一般小売店［酒］（経営者）,販売量の動き,・消費者がコロナ禍の生活に慣れてきたのか、動く又は集まることへの抵抗が薄れてきている。その影響で、少しずつではあるが小規模な会合や飲み会、ゴルフコンペなどが開催されるようになり、飲食店への販売量も今月中旬以降は良くなってきている実感がある。また、Ｇｏ　Ｔｏ Ｔｒａｖｅｌキャンペーンの影響で宿泊施設などへの販売量もようやく上昇してきている。
,,○,百貨店（経営者）,販売量の動き,・来客数はまだ大きく前年を割っているが、１回の来店時での買上金額や数量は上がってきている。経済活性化施策が直接的に功を奏しているという実感はないが、３か月前に比べれば買い方も活発になってきている。
,,○,スーパー（経営者）,来客数の動き,・平日の売上はさほど変わらないが、土日にイベント等があるときは混雑する日が増えてきた。
,,○,コンビニ（経営者）,来客数の動き,・例年７月が売上のピークであるが、今年は新型コロナウイルスの影響で大幅ダウンとなっている。ようやく７月に比べ来客数が１日当たり100人程度戻ってきているが、前年よりは20％以上のダウンのままである。
,,○,コンビニ（エリア担当）,来客数の動き,・３か月前と比べると、Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーン等の効果もあり人の動きが活発になってきた。しかしながら、夜の飲食店でのクラスター等の発生もあり、夜間の来客は相変わらず悪い状況である。この傾向は今後も続くと思われ、Ｇｏ　Ｔｏキャンペーンによる新型コロナウイルス感染の拡大も懸念されることから、持ち直しは難しいと予測される。
,,○,衣料品専門店（経営者）,お客様の様子,・我慢していた反動が少しずつ出始めている。
,,○,衣料品専門店（店長）,お客様の様子,・現状は新型コロナウイルスの影響で苦戦しているが、ここ数か月見られなかった結婚式でのスーツや礼服の需要、転職に伴うスーツの準備といったことが、客の購入動機として出てきている。こうしたニーズが増えてくれば少しずつ回復してくるのではないかという明るい兆しが見えてきている。
,,○,衣料品専門店（店長）,お客様の様子,・３か月前と比べ新型コロナウイルス感染者が横ばい状態となっているなか、Ｇｏ Ｔｏキャンペーンなどで外出意欲が高まり、新型コロナウイルス対策をしながらも買物を楽しもうとする方が増えてきている。
,,○,衣料品専門店（総務担当）,販売量の動き,・気温低下の影響もあってか、前月までの動向から販売量、来客数が若干増えてきている。
,,○,家電量販店（店長）,単価の動き,・前年は増税後に来客数が減ったが、今年は前月と比較してもほぼ変わらず、単価は上がっている。
,,○,乗用車販売店（従業員）,来客数の動き,・展示会イベントを開催したところ思った以上に来場者があり、新車、中古車共に受注、販売台数が確保できた。
,,○,乗用車販売店（本部）,来客数の動き,・来店客、とりわけ新規客の来店がかなり増えてきている。単価は余り高くないが、カー用品や小物類の売上も徐々に上がってきている。
,,○,自動車備品販売店（経営者）,来客数の動き,・飲食店の来客数が行政のお得なプレミアム付商品券などで増加している。また、行政独自のタクシーを利用した飲食店のお持ち帰りグルメデリバリーサービスもプラスに作用しており、観光での利用低下分を補っているようである。車検等に関しては例年と変わらない様子ではあるが、乗用車、トラック共に自粛、受注減少によって移動距離が少ない分が消耗部品にも作用している現状である。
,,○,住関連専門店（経営者）,販売量の動き,・受注生産で納品が可能になったために、販売量が増えている。
,,○,住関連専門店（経営者）,お客様の様子,・客の出入りが少し多くなってきている。仏壇の予約や問合せも多くなっており、景気は少し上向きになってきている。
,,○,その他専門店［食品］（経営者）,販売量の動き,・コロナ禍で激減していた観光客が僅かではあるが戻ってきている。Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンの地域共通クーポンの利用も思った以上である。一過性のものでないことを祈っている。
,,○,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・秋冬物の動きが活発になってきている。前年は消費税増税のあおりで10月は非常に厳しかった。また、前月も割と気温が高く、動き自体は良くなかったのだが、日々気温も順調に下がっていき、秋冬物へと移行したようである。前年見送ったものを今年に入って購入しているのかもしれない。
,,○,その他小売［ショッピングセンター］（統括）,来客数の動き,・Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンの効果もあり、土日週末の来客数はかなりの増加がみられる。土産、飲食店の売上も徐々に回復傾向になってきている。
,,○,高級レストラン（経営者）,来客数の動き,・コロナ禍ではあるが、客も少しずつ増えてきている。
,,○,一般レストラン（経営者）,それ以外,・政府のＧｏ　Ｔｏキャンペーンや地方の割増商品券などで幾らかは盛り上がってきている。心配なのはこのキャンペーンが終わってからのことである。
,,○,一般レストラン（経営者）,来客数の動き,・今月の中旬過ぎくらいからか、少しずつだが客が戻ってきている。ただ、決して景気が良くなったというわけではなく、我慢していたものが少し開放されたという感じを受ける。このままの状況で続いてくれれば良いが、客からはまだまだ厳しい状態だという話も聞くので、一概に景気が良くなったとは言い切れない。
,,○,観光型ホテル（スタッフ）,来客数の動き,・Ｇｏ　Ｔｏキャンペーン効果が出ている。
,,○,観光型旅館（経営者）,来客数の動き,・Ｇｏ　Ｔｏキャンペーンなどの景気刺激策が過剰とも思えるぐらいあり、効果も例年を上回る動きとなっているが、個人客が中心である。
,,○,旅行代理店（従業員）,来客数の動き,・Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンにおいて東京発着が解禁となり、地域クーポンの付与も始まっている。それにより、夏休み期間と９月の大型連休を除いて需要が低迷していた頃よりは景気が良くなってきている。しかしながら、近場の需要が引き続き好調ではあるものの、東京を中心とした新幹線や航空機を利用しての客が徐々に動き出している状況にとどまり、本格的に動き出してはいない。
,,○,旅行代理店（従業員）,販売量の動き,・団体旅行は依然として動きが止まっている状況だが、個人旅行においてはＧｏ　Ｔｏキャンペーンの効果で回復基調となっており、ややではあるが良くなっている。
,,○,通信会社（営業担当）,来客数の動き,・コロナ禍の影響で特に飲食業は大きなダメージを受けたが、国民の危機意識が浸透してきた。緊急事態宣言解除以降も徐々にではあるが、少しだけ持ち直してきている。
,,○,通信会社（営業担当）,お客様の様子,・サービスエリアの拡大に伴い、徐々に新規の加入者が増えてきている。特に放送サービスの加入者が大きく伸びており、巣籠り需要の掘り起こしが一気にできている。これに引っ張られるように通信サービスも増え始め、ＩＰ電話もプラスしたお得なトリプルメニュー加入も増えている。
,,○,テーマパーク（職員）,来客数の動き,・Ｇｏ　Ｔｏキャンペーンで宿泊や来客等以前よりは良い。なかったらひどい状況になっていた。
,,○,観光名所（職員）,来客数の動き,・Ｇｏ　Ｔｏキャンペーンの効果はある程度実感できるようになっている。また、春からずれ込んだ教育旅行の団体も来場するようになっている。ただ、３密回避のため席数制限で食事を断らざるを得ない場面があり、売りこぼしも発生している。
,,○,その他サービス［自動車整備業］（経営者）,販売量の動き,・強烈な自粛ムードが収まり、行動や消費には明るさが感じられ、来店数、売上額共に増加している。
,,□,一般小売店［医薬品］（経営者）,お客様の様子,・10月の上旬に市では繁華街を対象に新型コロナウイルス感染症のＰＣＲ検査を実施した。関係者の約半分の人が受けたが全員陰性だったと報道されている。ただし、その後すぐに接客を伴う飲食店で新型コロナウイルスのクラスターが発生し、非常に大変な状況になっていると客も心配している。そのような理由で、繁華街の夜はゴーストタウンになっている。
,,□,一般小売店［寝具］（経営者）,販売量の動き,・依然として商品の動きが鈍い状況である。
,,□,一般小売店［カメラ］（店長）,来客数の動き,・来客数は徐々に回復してきているものの、まだまだ売上確保が厳しい状況が続いている。
,,□,百貨店（売場主任）,単価の動き,・来客数は戻りつつあるが不要不急の物は買われていない。また、感染予防の意識から客の滞留時間が短くなっており、結果として客単価が下がっている。
,,□,百貨店（営業担当）,来客数の動き,・前年比でみれば増税月だったことによりプラスに転じているようにみえるが、来客数に大きな変化は見られず、上向きになっているとは言い切れない。
,,□,百貨店（買付担当）,お客様の様子,・宝飾や化粧品等今まで苦戦していたカテゴリーが好調で、コロナ疲れを発散させるかのような購買動向がみられる。しかし、衣料品、特にシニア層に関してはそこまでの伸びはなく、全体をならすと変わっていない。
,,□,スーパー（店長）,販売量の動き,・３か月前との比較ではさほど数値状況に変わりないが、前年は増税後の落ち込みがあったため、その反動で前期比が良くなっている。
,,□,コンビニ（経営者）,来客数の動き,・来客数の前年割れが続いている。
,,□,コンビニ（エリア担当）,来客数の動き,・盛夏と比べ外的環境に変化がない。立地によるが、コロナ禍の生活スタイルの変化も大差ない。
,,□,衣料品専門店（経営者）,お客様の様子,・新型コロナウイルスの影響で来客数が著しく減少し、売上が４割減少している。国のキャンペーンも観光地が少ない当地では余り恩恵がない。
,,□,衣料品専門店（店長）,来客数の動き,・増税があった前年10月と比較して売上は前年並みなので、決して良いとはいえない。
,,□,家電量販店（従業員）,販売量の動き,・前年は増税があったので10月の実績は大きく落ち込んだ。それと比べると随分良くなっているようにみえる。しかし、一昨年と比較すると大差はない。
,,□,乗用車販売店（従業員）,販売量の動き,・新車、中古車共に販売台数が伸び悩み、修理などサービスの利益も前年よりも落ち込んでいる。
,,□,乗用車販売店（従業員）,来客数の動き,・前年実績と比較し販売台数は増加傾向だが、新型コロナウイルスの影響か新規客は減少にあることは変わっていない。
,,□,その他専門店［酒］（経営者）,来客数の動き,・コロナ禍の影響も最悪から持ち直してきてはいるが、悪い状況が続いていることに変わりはない。個人客や居酒屋等、食がメインの飲食店はかなりの企業努力をして売上確保に尽力している。応援できるような施策を展開している。
