,,▲,その他専門店［医薬品］（経営者）,お客様の様子,・客の健康志向の高まりは肌で感じるほどだが、テレビやマスコミなどによる過剰な健康宣伝と購買誘導で客が混乱している。正しい情報ばかりではなく、誘導的な情報も多々みられる。
,,▲,高級レストラン（スタッフ）,販売量の動き,・６月21日に緊急事態宣言と営業自粛期間が明けたが、売上は前々年の２割台にとどまりそうで景気は悪い。ただ、宣言解除後は低単価ではあるものの、ランチの売行きが良いなど、明るい材料もみられる。一方、感染再拡大や再度の自粛がいつ生じてもおかしくないため、余り期待しすぎないように淡々と営業していきたい。
,,▲,高級レストラン（スタッフ）,来客数の動き,・ゴールデンウィーク期間中は道内観光客に動きがみられていたものの、その後、まん延防止等重点措置が発出されてからは平日を中心に来客数が激減し、緊急事態宣言が発出された５月中旬以降は週末も来客数が減少するようになった。その状況はいまだに続いている。
,,▲,観光型ホテル（経営者）,来客数の動き,・緊急事態宣言、まん延防止等重点措置など、人流を強力に抑制する施策が採られていることから、旅行、出張などは引き続き低調に推移している。また、観光需要喚起策も長期間停止しており、万策尽きた状況にある。
,,▲,タクシー運転手,販売量の動き,・長期間の緊急事態宣言が解除されたものの、まん延防止等重点措置に移行したため、人の流れは停滞したままであり、当社の売上も危機的な状態となっている。
,,▲,タクシー運転手,来客数の動き,・前年から続いているコロナ禍のなか、国内客も地元客も動きが全くみられない。今回の緊急事態宣言は解除されたものの、いまだに人の行動が規制されている雰囲気が強いことから、厳しい状況は変わっていない。
,,▲,観光名所（従業員）,来客数の動き,・現時点ではまだまん延防止等重点措置の最中であることから、観光施設としては、かなり利用客の少ない状況が続いている。ただ、金曜～土曜などはそれなりに入込があるため、まん延防止等重点措置の解除によってプラスに転じることを期待している。
,,▲,美容室（経営者）,来客数の動き,・緊急事態宣言が解除されたことで来客数が増加しているが、期間中の客の落ち込みが大きかったことから、月全体の売上は通常月に届かないことが見込まれる。
,,▲,美容室（経営者）,お客様の様子,・緊急事態宣言が解除された後も一定数の消費者はそのまま外出を控えているとみられることから、景気はやや悪くなっている。
,,×,一般小売店［酒］（経営者）,販売量の動き,・６月20日まで緊急事態宣言が発出されたため、飲食店で酒類を提供することが全くできなかった。酒類は当社の主力商材であるため、当社の売上も壊滅的な状況にある。
,,×,スーパー（店長）,それ以外,・新型コロナウイルスの感染拡大により、５月中旬から６月20日まで緊急事態宣言が発出され、当店も土日の休業要請に応じたため、週末の売上が大きく落ち込んだ。
,,×,スーパー（従業員）,お客様の様子,・前年の緊急事態宣言期間中は来客数が大幅に減少したものの、巣籠り需要に伴う客単価の伸びがみられたことで、売上は好調であった。今年は前年と同様に来客数が減少しているうえ、客単価も大きく落ち込んでおり、景気が悪くなっている。売上は前々年の水準よりも下回っている状況にある。
,,×,乗用車販売店（従業員）,販売量の動き,・新型コロナウイルスの感染拡大に伴って緊急事態宣言が発出されたことで、新車購入のための来場が減少している。
,,×,スナック（経営者）,来客数の動き,・緊急事態宣言、まん延防止等重点措置が続いているため、営業を行うことができなかった。街中の人通りも余りみられないことから、景気は悪くなっている。
,,×,タクシー運転手,来客数の動き,・５月に緊急事態宣言が発出されたことで、人の動きが一段と少なくなってきている。緊急事態宣言期間中は酒類の提供が禁止されたため、夜の人出はほとんどみられなかった。特に繁華街では20時以降はネオンも消え、人が全く歩いていなかった。そのため、タクシーの利用もなく、６月の売上は前年比マイナス30％となった。新型コロナウイルス発生前の前々年と比べると60％のマイナスとなっており、相当厳しい状況にある。
"企業
動向
関連

(北海道)",,◎,－,－,－
,,○,食料品製造業（従業員）,受注量や販売量の動き,・６月の販売量は前年比マイナス46％であったが、３か月前の３月の販売量は前年比マイナス53％であったため、景気はやや良くなっている。
,,○,輸送業（営業担当）,受注量や販売量の動き,・農産品は本州向けの荷動きがあるものの、保管量は依然として高い水準で推移している。九州方面を中心に、魚粉も動き始めている。飲料関連は夏の需要に期待しているものの、出足は鈍い。一般消費が拡大してきているようだが、物流にはまだ反映されていない。
,,○,コピーサービス業（従業員）,取引先の様子,・客の動きは確実に活発になっている。受注量も増加している。景気回復への期待もあり、経済を回す前向きな動きがみられる。
,,○,その他サービス業［建設機械レンタル］（総務担当）,受注量や販売量の動き,・売上の前年比をみると、５月は微増であったが、６月は10％近い伸びを示していることから、景気はやや良くなっている。
,,○,その他サービス業［建設機械リース］（支店長）,取引先の様子,・緊急事態宣言が解除されてから、設備投資意欲が増している。一方、半導体不足の影響で機械の納期遅れが出てきており、今後に向けて注視が必要となってきている。
,,□,食料品製造業（従業員）,受注量や販売量の動き,・新型コロナウイルス発生以前と比べて、販売量が15％ほど落ち込んでいる状況が続いている。
,,□,建設業（従業員）,取引先の様子,・建設施工者の動向は、前月と変わらず悪いままであった。今年度から来年度に掛けての仕事量の減少が目立ってきているようだ。
,,□,建設業（役員）,受注量や販売量の動き,・年度前半の工事量は確保済みであり、各現場では本格的な着工期を迎えている。新型コロナウイルスの直接的な影響は出ていないため、工事進行に併せて出来高が順調に積み上がってきている状況に変わりはない。
,,□,輸送業（支店長）,取引先の様子,・道内の新型コロナウイルス感染者数は減少傾向にあるものの、まだ景気回復には向かっていない。
,,□,通信業（営業担当）,受注価格や販売価格の動き,・一時期の景況感悪化に伴う値下げ圧力が弱まっている。販売量についても、特段大きな増減がなく、計画値で推移していることから、景況感の変化は感じられない。
,,□,金融業（従業員）,取引先の様子,・現在の状況は、緊急事態宣言が解除され、集中対策期間が終了し、経済活動の一部の規制が緩和された３か月前に近い状況にあることから、景気は３か月前と変わらない。
,,□,司法書士,取引先の様子,・コロナ禍のなか、各業種の自粛が前年から続いていることで、業績を大きく落としたまま回復していない取引先が多くみられる。特に運送業などは倒産こそしていないものの、回復もしていない低空飛行状態が続いている。国の支援も余り期待できないことから、今後の回復も期待できない状況にある。
,,□,その他サービス業［建設機械リース］（営業担当）,受注量や販売量の動き,・現在の主要プロジェクト工事が今後しばらく継続するとみられるため、景気は変わらない。
,,□,その他非製造業［鋼材卸売］（従業員）,受注量や販売量の動き,・最近の物流の動きに変化は余りみられないが、全体的に流通量が鈍くなっている雰囲気がある。
,,▲,家具製造業（経営者）,受注量や販売量の動き,・新型コロナウイルスの感染拡大の影響が大きく、景気はやや悪くなっている。
,,▲,金属製品製造業（従業員）,受注量や販売量の動き,・鋼材、銅、アルミなどの材料費が高騰している。さらに、ウッドショックで新築住宅の着工に悪影響が出てきている。
,,▲,司法書士,取引先の様子,・緊急事態宣言、まん延防止等重点措置による規制が長期間に渡っていることで、全ての面で自粛ムードが広がっている。人との接触もままならない状況のなかで、景気が良いと考える人は一握りの人だけである。
,,×,＊,＊,＊
"雇用
関連

(北海道)",,◎,－,－,－
,,○,人材派遣会社（社員）,求人数の動き,・コロナ禍ではあるものの、求人数は堅調に推移している。特に営業系の求人が目立っており、業績を回復させようという企業の動きがうかがえる。また、派遣で使っていた人材を社員に登用する動きがみられるなど、企業の採用意欲が増していることもうかがえる。
,,○,求人情報誌製作会社（編集者）,求人数の動き,・緊急事態宣言からまん延防止等重点措置に移ったが、飲食店の活気が戻ってこない状況にあるため、求人意欲を上向かせる材料とはならなかった。ただ、３か月前と比べれば景気はやや良くなっている。今後については、感染者数と求人件数が反比例して推移することになる。
,,○,求人情報誌製作会社（編集者）,求人数の動き,・緊急事態宣言の解除を受けて、当地では個人経営の飲食店や中小零細企業の採用マインドが上向いてきている。また、ある大手企業からは、数年先を見越した50名程度の正社員採用の相談も受けている。
,,○,職業安定所（職員）,求人数の動き,・５月の有効求人倍率は1.27倍と前年を0.25ポイント上回り、新規求人数も前年を上回っていることから、景気はやや良くなっている。
,,○,学校［大学］（就職担当）,求人数の動き,・前年は企業側も新卒学生側もコロナ禍での説明会開催や選考に当たっての大きな戸惑いがみられたが、今年は前年の試行錯誤で得られた知見から、上向きに転じている。企業の採用意欲と学生の内定獲得意欲も６月に入ってから上向いてきている。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・農業関連の一次加工業、二次加工業において、非正規を含めて人材が不足していることから、弱含みながらも求人数に伸びがみられる。
,,□,求人情報誌製作会社（編集者）,周辺企業の様子,・緊急事態宣言からまん延防止等重点措置に移行したことで、経済や消費活動への制限が段階的に減っているものの、目に見えるような変化がまだみられないことから、企業では様子見の状況が続いている。
,,□,職業安定所（職員）,周辺企業の様子,・３か月前と大きな変化はみられない。緊急事態宣言が解除され、当地における新型コロナウイルスの感染者もここ数日はほとんど出ていないが、改善にはもうしばらく時間が掛かるとみられる。
,,□,職業安定所（職員）,求人数の動き,・当地における５月の有効求人倍率は0.82倍であり、３か月前との比較では0.01ポイントの低下にとどまっていることから、景気は変わっていない。
,,▲,＊,＊,＊
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,衣料品専門店（店長）,販売量の動き,・緊急事態宣言が解除になり、出張でスーツを着るとか、結婚式でのニーズが明らかに増えてきている。また、65歳以上のワクチン接種が進んだことで、り患するおそれがなくなり首都圏から子供が帰省するといった声も２～３聞いているので、少しずつだが経済が回りつつあるのではないかとみている。
,,○,一般小売店［酒］（経営者）,販売量の動き,・東京の飲食店がお酒を提供することができるようになったので販売量が少し増えている。
,,○,百貨店（経営者）,来客数の動き,・前月より１割ほど来客数が増加している。高齢の客の来店が午前中を中心に増加している。また、県外からの客も多少戻りつつある。
,,○,コンビニ（経営者）,販売量の動き,・売上は徐々に回復傾向にあるが、夜間帯の売上がまだまだ持ち直していない状況である。飲食街に近いせいもあるので、回復にはもう少し時間が必要とみている。
,,○,コンビニ（経営者）,来客数の動き,・来客数の微増に比例し売上も若干上向いているが、前年割れの状況である。
,,○,衣料品専門店（店長）,お客様の様子,・ワクチン接種が進んでいる海外では日常を取り戻しつつあるという報道や、ワクチンの職域接種開始への期待、東京オリンピック開催など、気持ち的に前向きなマインドになるようなことが出てきたことで、消費者のマインドが回復してきている感じを受ける。
,,○,家電量販店（店長）,単価の動き,・白物家電も黒物家電も高額商品が売れている。来客数は、特別定額給付金が出てコロナバブルとなった前年よりは悪く、前々年と比べても若干落ちている。単価の伸びでカバーできている状況である。
,,○,乗用車販売店（従業員）,販売量の動き,・半導体の不足により納期は少し延びているが、個人客への販売が少し伸びてきている。
,,○,住関連専門店（経営者）,来客数の動き,・来客数も売上もコロナ禍前に近い状態に戻りつつある。高齢客が多い当店としては、ワクチン効果が多分にあるとみられる。
,,○,その他小売［ショッピングセンター］（統括）,来客数の動き,・首都圏の感染拡大の影響で新幹線を始めとした旅客数が戻っていないものの、当エリアの感染の落ち着きにより、来客数が徐々に増えてきている。
,,○,観光型旅館（スタッフ）,来客数の動き,・５月までは１割にも満たなかった関東や首都圏からの来客が増えている。また、県内客を始め、隣県や東北各地からの来客も前月よりも30％増加している。
,,○,旅行代理店（従業員）,販売量の動き,・緊急事態宣言が解除されたことにより、７月の連休、東京オリンピック・パラリンピックの有人観客、夏休み等に対する売上及び売上見込みが、多少ではあるが３か月前よりは良くなっている。
,,○,旅行代理店（従業員）,販売量の動き,・旅行業につき、感染者数動向、ワクチン接種状況等含め客の外出に対する心理的な不安や障壁が予約動向に直結する。その点において、東北６県は感染者数の減少が維持できていることや、高齢者を始めワクチン接種が加速してきていること、東北の一部県のまん延防止等重点措置適用が５月に解除されたこと、首都圏マーケットの緊急事態制限の緩和等により、低迷していた予約が上昇基調にある。
,,○,タクシー運転手,来客数の動き,・暑さもほどほどであり、雨も少ない毎日であるが、１日当たりの乗車回数が微妙にアップしている。
,,○,観光名所（職員）,お客様の様子,・来客数は県内外の新型コロナウイルスの感染状況に大分左右されているが、県内が落ち着いてくるとともに、県内客の来店は増えている。また、県外客の話を聞いても、２回目のワクチン接種が終わったので動いているという人が徐々に増えてきている。大分明るい兆しが見えてきている。
,,○,観光名所（職員）,来客数の動き,・県内在住者への割引特典プランを販売している。
,,○,遊園地（経営者）,来客数の動き,・ワクチン接種が加速し、徐々にではあるが県内外の客の動きが出てきている。
,,○,その他住宅［住宅展示場運営会社］（従業員）,来客数の動き,・来場者数に大きな変化はないが、９月末の注文住宅の住宅ローン控除の期限が近づいていることにより、住宅購入を直近で考える質の高い客の来場が増えている。
,,□,一般小売店［医薬品］（経営者）,お客様の様子,・６月の前半は時間短縮営業だったため、売上は３か月前とほとんど変わらない状況である。６月14日から時間短縮営業が解除になり、少しずつ客が戻りつつある。店を訪れた繁華街を流しているタクシーの運転手が、乗客がおらずいまだに困っているとこぼしていた。
,,□,一般小売店［医薬品］（経営者）,来客数の動き,・来客数が前年の８割である状況が続いている。
,,□,一般小売店［酒］（経営者）,販売量の動き,・依然として景気は良くなっていない。特に前半は、近隣市の飲食店でクラスターが発生したことで、飲食店の中には自主的に営業を自粛する店舗もあった。それにより販売量が著しく低下した。後半は暑さの影響もあり、ようやく少しずつ動き出している。
,,□,一般小売店［寝具］（経営者）,販売量の動き,・相変わらず仕立ても減少しており、二次製品も動かない。
,,□,百貨店（営業担当）,来客数の動き,・新型コロナウイルス感染が３か月前よりも落ち着いてきたにもかかわらず、来客数は３か月前と比べても回復しておらず、前年を下回っている状況である。
,,□,百貨店（買付担当）,お客様の様子,・月前半は購買意欲が高い傾向にあったが、徐々に落ち着いていった。それでも肌着や靴等必需品に近いものはコンスタントに稼働していたが、衣料品やバッグは外出控えが影響し低調である。クリアランスセールに入っても厳しいブランドが多くなっている。
,,□,スーパー（経営者）,単価の動き,・６月の平均１品単価、来客数、買上点数の前年比はいずれも下げ止まり感を見せていた前月と同様に推移している状況である。依然、消費は回復傾向に至っていない状況が続いている。
,,□,コンビニ（経営者）,来客数の動き,・客単価はほぼ前年を維持しているが、来客数の前年比が悪い。特に夜間の来客数が少なくなっている。遅くまで外出している人が少ないようである。
,,□,コンビニ（経営者）,来客数の動き,・新型コロナウイルスの影響で人の動きが鈍いため、来客数が増加しない。
,,□,コンビニ（エリア担当）,来客数の動き,・天候要因もあるが安定的な伸長がみられない。
,,□,コンビニ（エリア担当）,来客数の動き,・来客数の変化が前年と変わらない。特に夜間の客、ビジネス街の店舗が悪い状況である。売上も緊急事態宣言中だった前年並みであり、まだまだ景気は悪い状況である。
,,□,衣料品専門店（経営者）,お客様の様子,・高校生の夏制服で何とか売上を計上しているが、一般客は依然として新型コロナウイルスの影響で客足が鈍い。
,,□,衣料品専門店（店長）,来客数の動き,・夏のクールビズアイテムのビジネスシャツ、ビジネススラックスの動きが非常に鈍く、来客数は前年の６割の状況である。
,,□,衣料品専門店（総務担当）,来客数の動き,・緊急事態宣言により来客数及び客単価が減少した。今後の東京オリンピック開催による人流増加で感染拡大も懸念され、来客数に影響が出ることも考えられる。
,,□,家電量販店（従業員）,販売量の動き,・購入点数に変化がみられる。
,,□,乗用車販売店（従業員）,お客様の様子,・既存客の入庫状況も、新規客の来場件数も前年と変わらず推移している。３か月前の決算期からの動向も例年どおりで特別変化はない。
,,□,乗用車販売店（従業員）,来客数の動き,・来客数、受注共に増えつつあるが、いずれも横ばい状態である。
,,□,乗用車販売店（店長）,販売量の動き,・新車の受注数はある程度戻ってきているが、一方で中古車の動きが悪く、前年比70％程度の進捗になっている。程度の良い中古よりも新車を選ぶ傾向が強いようである。
,,□,自動車備品販売店（経営者）,お客様の様子,・物流が少なく、トラックの動きも少ない。
,,□,その他専門店［食品］（経営者）,販売量の動き,・当県は新型コロナウイルス感染者数も落ち着いているが、県外から訪れる人の数が上向いていないので、厳しい状況が続いている。
,,□,その他専門店［白衣・ユニフォーム］（営業担当）,来客数の動き,・夏物の動きがまだまだ良くない。追加注文数も少なく、夏服の変更なども少ない。ほんの一部で注文数が増えているところもあるが、ごく少数であり、飲食店を始め観光業はおしなべて動きがない状態が続いている。
,,□,高級レストラン（スタッフ）,来客数の動き,・平日及び土日のランチの来客数はコロナ禍以前の８割程度まで戻っているが、ディナーの来客数は厳しい。
,,□,観光型ホテル（スタッフ）,来客数の動き,・７月も平日の客足は伸びない。
,,□,観光型旅館（経営者）,来客数の動き,・今月も相変わらず動きは鈍いが、６月中旬頃より先の予約に動きが出てきている。
,,□,旅行代理店（従業員）,お客様の様子,・旅行需要における個人の新規申込みは繁忙期でもある夏休みシーズンを前にしても依然として鈍化傾向にある。また、団体旅行においては新規申込みがない状況が継続しており、３か月前と比較してもほぼ変わらない状況である。
,,□,タクシー運転手,来客数の動き,・新型コロナウイルスの影響で規制が緩和されても、客の動きが戻らない。
,,□,通信会社（営業担当）,お客様の様子,・ボーナス時期を迎えたが、決算状況の悪化や赤字決算のためボーナスが支給されない企業が多くみられる。よって、自然と消費動向が下降していく。
,,□,通信会社（営業担当）,お客様の様子,・客の設備投資意欲に変化はみられない。
,,□,通信会社（営業担当）,お客様の様子,・新型コロナウイルスの感染が収束せず、相変わらず活動ができない。
,,□,テーマパーク（職員）,単価の動き,・買い控えが続いており、以前よりももっと厳しくなったような印象を受ける。客単価が以前より悪くなった。
,,□,遊園地（経営者）,来客数の動き,・新型コロナウイルスの感染状況が落ち着き、前年と同程度で推移しているが、コロナ禍前と比較して学校団体が激減しており、低迷している状況に変わりない。
,,□,競艇場（職員）,来客数の動き,・常連客の来場ばかりで新規客がいない。
,,□,その他サービス［自動車整備業］（経営者）,お客様の様子,・依然、感染のリスク回避のために人の往来が自粛されている。その結果、来客数、売上単価、売上金額のいずれも低調である。
,,□,設計事務所（経営者）,来客数の動き,・新規計画の引き合いが継続的に発生し、業務へ結実している。いい意味で特に変化はない。
,,▲,商店街（代表者）,来客数の動き,・６月のイベントや祭りが新型コロナウイルスの影響で中止となり、来街者が前年比１割程度減少し、景気は停滞している。
,,▲,一般小売店［医薬品］（経営者）,来客数の動き,・来客数が大きく落ちてきている。
,,▲,スーパー（店長）,販売量の動き,・春先と比較すると、安い商品、価格優先の買物動向が強くなってきている。結果として買上点数が減少傾向にある。
,,▲,スーパー（店長）,来客数の動き,・４月と比べて商品の売上が前年比３％のマイナスになっている。来客数は１％のマイナスになっており、客単価が落ちている状況である。
,,▲,スーパー（営業担当）,来客数の動き,・来客数が伸び悩んでいる。特に日曜日が悪く、月間でも前年比98.0％の推移となっている。
,,▲,スーパー（営業担当）,単価の動き,・新型コロナウイルス感染者数が減少傾向になり、外出、外食への需要が高まっているようで、内食に対しては必要最小限の購買にとどめる傾向がみられる。生鮮食品については相場高や県内産の不作もあり、客単価が97％と下がってきている。
,,▲,コンビニ（経営者）,来客数の動き,・新型コロナウイルスの影響が一番大きく、１年以上続いている。さらに、今月は天候が悪かったこともあり、客の動きが大変悪く、売上が下がっている。
,,▲,コンビニ（経営者）,来客数の動き,・新型コロナウイルスの影響で前年比での売上が落ち続けている。特に今月は前年に特別定額給付金10万円の支給があったので落ち込みがひどい。やはりリモートワークが主流になっているので、朝夕の通勤時間帯の来客数が減っている。
,,▲,コンビニ（エリア担当）,来客数の動き,・３～５月は来客数が前年を超える実績だったが、６月は前年比95％と落ち込んでいる。前年より週末の来客数低下が大きい。
,,▲,コンビニ（店長）,単価の動き,・コロナ禍で来客数が減った前年は、10万円の特別定額給付金があったので、単価は前年比100％だった。今年は来客数が大分戻ってきたが、明らかに単価が落ちている。コンビニでは前年比100％となるには厳しい状況である。
,,▲,衣料品専門店（経営者）,来客数の動き,・ワクチン接種も始まり、少しずつ気持ちも前向きになるはずなのだが、この時期はセールを意識してか来客数が少ない。
,,▲,衣料品専門店（経営者）,お客様の様子,・コロナ禍での軽衣料ニーズによって、客単価がダウンしている。
,,▲,家電量販店（店長）,来客数の動き,・前年は特別定額給付金が配られ多数の客が来店したが、今年は大きく減少している。
,,▲,住関連専門店（経営者）,販売量の動き,・受注生産なので、受注量が少ないことから販売量が減少している。コロナ禍においての営業活動がなかなか厳しくなっている。
,,▲,その他専門店［靴］（従業員）,販売量の動き,・新型コロナウイルス感染者数増加の影響が続いており、客足が戻らない。
