,,×,旅行代理店（従業員）,お客様の様子,・イラク情勢やＳＡＲＳ（新型肺炎）騒動により、海外旅行のキャンセルが相次ぎ、新規申込も極めて少ない。
,,×,旅行代理店（従業員）,販売量の動き,・イラク情勢により、客の海外旅行熱が冷える。
,,×,旅行代理店（従業員）,それ以外,・イラク情勢や東南アジアにおけるＳＡＲＳ（新型肺炎）の件から、旅行の見合わせが多く、海外旅行は打撃を受けている。国内旅行が堅調であれば良いが、国内旅行も勢いがあるわけではない。
,,×,旅行代理店（従業員）,販売量の動き,・香港、中国でのＳＡＲＳ（新型肺炎）騒ぎ、イラク情勢による影響が国内旅行にも出ている。
"企業
動向
関連

(北海道)",,◎,－,－,－
,,○,家具製造業（経営者）,受注量や販売量の動き,・家具産業全体としては縮小方向にあるが、高級品など、部分的には、横ばい、あるいは拡大方向にある。
,,○,通信業（営業担当）,取引先の様子,・経費削減のための投資ではなく、業務拡張のための積極的な投資が数件みられた。ここ数か月はあまりみられなかった傾向である。
,,□,輸送業（経営者）,取引先の様子,・イラク情勢の影響による燃料の高騰が悪影響を及ぼすのではないかと思う。
,,□,輸送業（営業担当）,受注量や販売量の動き,・農産物の倉庫保管数量は増加したものの、出荷及び輸送数量は低調に推移しており、全体としては変わらない。
,,□,通信業（営業担当）,受注価格や販売価格の動き,・需要自体は平年並みだが、価格面でデフレ圧力が強く、収益と景況感を圧迫する要因となっている。
,,□,金融業（企画担当）,それ以外,・設備投資の資金需要は乏しい。燃料店や運輸業者などでは、イラク情勢による石油製品の価格動向を懸念する声が強い。
,,□,司法書士,取引先の様子,・土地の取引や、建物の建築状況から判断して、全体では変わらない。
,,□,その他企業［コンベンション担当］（従業員）,受注価格や販売価格の動き,・前年と比較して来客数は増加しているが、消費単価が下がっているため、売上金額的にみると横ばい状態である。
,,▲,食料品製造業（経営者）,受注量や販売量の動き,・海外情勢の影響から、一部の商品で値上がりがあるうえ、医療費など公的支出の大幅増加も見込まれているため、食費などの切詰でカバーしようとする動きがみられる。
,,▲,食料品製造業（団体役員）,それ以外,・受注量や受注単価の底打ち感はあるものの、企業間の経営体質の格差拡大がはっきりしてきている。また、製造業の求人数が大幅に減少している。
,,▲,輸送業（支店長）,受注量や販売量の動き,・輸出動向も絡み、鋼材の一部には出荷数量が増加したものもあるが、その他の業界では年度末とはいえ、荷動きに変化がみられない。また、製紙業界では、現在、順調に出荷が推移しているが、古紙の値上がり等もあり、輸出を中心に今後減少に向かうものではないかとの心配も出ている。
,,▲,その他サービス業［建設機械リース］（支店長）,それ以外,・倒産や手形書替などが増える傾向にある。
,,×,金属製品製造業（統括）,受注量や販売量の動き,・住宅向け商品の販売量が前年同月比で30～40％の落ち込みであり、また、関連業種においても同様な動きが感じられる。
"雇用
関連

(北海道)",,◎,－,－,－
,,○,求人情報誌製作会社（編集者）,求人数の動き,・札幌駅の大型複合商業施設のオープンにともなう求人が一段落したが、これまである程度静観していた、その周辺地域の求人が活発に動き出している。
,,○,職業安定所（職員）,求人数の動き,・有効求人倍率は８か月連続で、前年同期を上回っている。
,,□,人材派遣会社（社員）,求人数の動き,・新年度に向けての求人数が例年よりも少ない。また、契約更新時に料金据置きの企業が多い。
,,□,求人情報誌製作会社（編集者）,雇用形態の様子,・全求人件数のうち、正社員の割合は１割を割り込み、パートやアルバイトなど労働期間を定めた雇用形態が大幅に増加している。なかでも請負契約の増加が顕著である。
,,□,新聞社［求人広告］（担当者）,それ以外,・広告主による媒体の選別が顕著になっている。求人広告売上は底を打った感はあるが、広告需要そのものは落込んでおり、楽観を許さない状況である。
,,□,職業安定所（職員）,採用者数の動き,・新規求職者、新規求人数ともに増加しているが、紹介件数、就職件数は変わらない。
,,□,職業安定所（職員）,求人数の動き,・管内の２月の有効求人倍率は0.40倍で、前年同月比で0.07ポイント上回ったものの、相変わらず低い数値で推移している。
,,▲,－,－,－
,,×,人材派遣会社（社員）,周辺企業の様子,・決算期を迎える企業が多いが、売上、利益とも前年割れの話が多くなっている。春を迎えるに当たって、土木・建設業者からの受注拡大の話も少なく、流通業者からも業績に当たっては良い話がない。ベースアップの話にしても、今春は期待できないようである。
,,×,職業安定所（職員）,求人数の動き,・新規求人が対前年７か月連続減少し、有効求人も11か月連続減少している。
,,,,,
　２．東北（地域別調査機関：（財）東北開発研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,住宅販売会社（経営者）,販売量の動き,・受注は、４か月連続して、前年対比及び対３か月前比でプラスになっており、好調である。
,,○,商店街（代表者）,来客数の動き,・中旬以降は、卒業、入試発表、春休みがあり、気温も暖かくなっているため、家族連れが増えている。
,,○,百貨店（広報担当）,販売量の動き,"・前年12月から４か月連続で、売上の前年比クリアを続けている。また、年度でもわずかながら増収という結果が出ている。
・競合店のクローズという要因はあるが、業界全体の動きと比較すると悪くない。"
,,○,乗用車販売店（経営者）,販売量の動き,・グリーン税制の変更に伴う駆け込み需要の予想どおり、特に環境に配慮した小型車の販売が増えている。
,,○,乗用車販売店（従業員）,販売量の動き,・販売は前年実績を上回っている。単価は低下しているが、客の動き、商品の動き、道路の通行状況など、前年よりも良くなっている。
,,○,住関連専門店（経営者）,販売量の動き,・当業界では、規模の大小にかかわらず、廃業したり、支店や営業所を閉鎖する業者が多いが、その割には売上が伸びないと皆で嘆いている。
,,○,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・品物の動きが出ており、官公庁関係の駆け込み需要が発生している。一般企業においても新入社員の数は少ないながらも動きはあるが、例年に比べれば弱い。
,,○,観光型旅館（経営者）,来客数の動き,・今月はやや良しであるが、前月マイナスであったため、素直に喜べない状況である。１か月、１か月本当に難しいということを実感している。
,,○,都市型ホテル（経営者）,販売量の動き,・各レストランの動きは、良いとは言えないが、宴会や婚礼などの売上は、今年に入ってから前年実績プラスを続けている。要因は小口の宴会の受注件数が増えており、時期的にプラン商品を発売した影響もあり、謝恩会や歓送迎会などで予想以上の反応である。
,,○,観光名所（職員）,来客数の動き,・フリー客は変わらないが、団体客の伸びが大きい。
,,□,商店街（代表者）,販売量の動き,"・例年より寒いためか、洋服関連の春物の動きの遅れが目立っている。
・入学、卒業、就職シーズンであるが、中心部商店街では、そういった雰囲気が全く見られないというのが、今年の特徴である。"
,,□,商店街（代表者）,お客様の様子,"・３月に入っても寒さが続き、春物は月末になってからようやく動き出している。
・客は一品買いに集中し、駐車時間が短く、駐車料金を少しでも安くしようとしている。"
,,□,一般小売店［茶］（経営者）,販売量の動き,・客の動きは前月よりも良く、３か月前よりも増えているが、売れているわけでもなく、客足の割には売上が変わっていない。
,,□,一般小売店［スポーツ用品］（経営者）,お客様の様子,・子供連れが多いが、子供が親の財布を気にしている様子が感じられる。
,,□,百貨店（売場主任）,単価の動き,・新入学、新生活、転勤異動関連の御礼などのギフト需要が多くなっているが、単価が低くなっており、前半の負け分をカバーできないで終わりそうである。
,,□,百貨店（企画担当）,お客様の様子,"･モチベーション需要の衣料品、雑貨関連の動きが悪い。人口規模から見ても、モチベーション需要のパイが更に小さくなっている。
・市場特性から、卒業式、終了式が、合格発表後の３月後半になっており、その10日間が勝負となっている。３月が売れる月ではなくなっている。"
,,□,百貨店（企画担当）,販売量の動き,"・３月後半に入り、売上がやや低迷状態である。
・企業関連のお祝いや返礼といった部分の売上が特に厳しい。"
,,□,百貨店（売場担当）,販売量の動き,"・春物商材では、単価は低いが購入者数が増えている。
・カジュアルなデニムに合わせるトップスなどが好調で、土日では、目標値を超えている。"
,,□,百貨店（販促担当）,単価の動き,・ここ数か月の動向を見ると、バレンタイン、ホワイトデーや３月人形などの歳時記提案では、前年を上回っているが、依然として来客数が減少しており、来客単価でカバーしているパターンから抜け出せない。
,,□,スーパー（経営者）,来客数の動き,・来客数がやや回復傾向にあり、客単価が多少上向きであるが、一品の売価をかなり下げた状態にあるため、何とも言えない。
,,□,スーパー（店長）,お客様の様子,・当店では、来客数は増えているが、１人当たりの買上点数が減少し、まとめ買いが少なくなっている。
,,□,スーパー（店長）,来客数の動き,"・ポイントカード導入による来客数の動きは、前期比104％であるが、３か月前との比較では2.8％の減少である。
・買上個数の前期比99％は、客単価の前期比105％であり、景気はほぼ横ばいである。"
,,□,スーパー（総務担当）,単価の動き,"・生鮮の１品単価は、野菜のみが前年より10％以上高いだけで、他は前年並みである。
・ドライ、加工食品の１品単価は前年比98％であるが、買上点数は前年よりやや増えており、売上は前年並みになっている。"
,,□,スーパー（企画担当）,お客様の様子,"・就業率が悪く、収入が無いため無駄使いができない。
・イラク情勢により石油製品の値上がりが予想されており、悪いまま変わらない。"
,,□,衣料品専門店（経営者）,来客数の動き,・高校制服などの販売で、来客数はそこそこであるが、制服のみの購買で、他の商品の動きが悪い。
,,□,衣料品専門店（店長）,来客数の動き,・フレッシュマンの来店は例年通りであるが、寒いためかビジネスマンの春物購入の動きが１～２週間遅れている。
,,□,家電量販店（店長）,単価の動き,・高単価商品も売れてはいるが、春の進入学、就職、引越し・異動など、安ければ良いということで低単価商品を求める客が増えている。
,,□,乗用車販売店（経営者）,来客数の動き,・今月は新聞広告７段を第１、２週、チラシ折込６万枚を２回実施し、前半は受注は好調であったが、後半は商談はあるものの決定に時間がかかり、数が伸びない。
,,□,住関連専門店（経営者）,来客数の動き,・今年は異動となっても新規の消費財購入を控える傾向が強く、依然として厳しい。
,,□,その他専門店［酒］（経営者）,販売量の動き,・３月の売上は、これまでの厳しい状態が下げ止まっている印象である。特に３連休では、予想を下回らない程度の動きである。
,,□,その他専門店［家電］（経営者）,お客様の様子,・客の電化製品の買換えサイクルが延びている。価格が安くても、不要なものは買わない。
,,□,高級レストラン（支配人）,販売量の動き,"・宿泊は、学会や宴会の関係で増加し、前年比115％である。
・宴会は、婚礼、法人、学校の謝恩会などの件数が大幅に増加し、前年比150％である。
・レストランは、３月27日の駅前デパートの新装オープンにより、1日当たり40～50万円の売上増となっているが、月前半のマイナス分を補いきれず、前年比92％の売上である。
・全体としては、前年を大幅に上回る実績であるが、これは一時的なものであり、維持できるものではない。"
,,□,一般レストラン（経営者）,来客数の動き,・年度末であれば、例年歓送迎会の予約があるが、今年は例年になく少ない状況で、景気は依然として弱含みである。
,,□,一般レストラン（経営者）,単価の動き,・既存店の来客数は前年実績を上回っているが、商品単価を低く設定しているため、売上は前年実績を下回っている。
,,□,その他飲食［そば］（経営者）,来客数の動き,・毎年３月は人の出入りがあるため来客数が増加しており、今年も去年と同率で増加している。しかし、単価が低いため売上が伸びない。
,,□,観光型ホテル（経営者）,来客数の動き,"・今月に入り、間近での予約、特に役所関係の課単位の小グループの送別会が多い。しかし一般企業の送別会は全く無い。
・人生の節目の祝い事を家族単位で実施するグループが多い。
・今月の特徴は、地元リピーター客が多く、館内消費が伸びず、売上は全体的に前年並みで横ばいである。"
,,□,観光型旅館（経営者）,来客数の動き,"・今月は、宿泊人員、売上共に前年並みに推移している。
・週末や連休に宿泊が集中する傾向は、完全に定着化しており、その分収益が不安定で、予約の少ない週末が１日でもあると売上に大きく影響を与える。
・３月は平日の当日フリー客が多い印象である。
・ここ数か月はほぼ前年並みに推移しており、今月という局面でも、景気は変わらない。"
,,□,都市型ホテル（スタッフ）,販売量の動き,・11月以降、忘年会が盛り上がったり、今年に入ってからも人の動きが良く、来館者数が増え、販売量も増えている。当地の老舗旅館の倒産が原因かもしれないが、理由が判らないというのが正直なところである。
,,□,都市型ホテル（スタッフ）,来客数の動き,"・総じて消費者は利用を控えており、単価の低下も続き、状況は変わっていない。
・前年より来客数が大幅に減少している店舗もあり、苦戦を強いられている。"
,,□,通信会社（経営者）,単価の動き,・値引き競争が激化し、サービスの低価格化が続いている中、客の購買意欲は低調なままである。
,,□,通信会社（営業担当）,販売量の動き,・販売量の動き、単価の動き、客の様子、競争相手の様子などに変わった動きは無い。
,,□,通信会社（営業担当）,競争相手の様子,・競合他社の割引や値引きが大きくなり、これまで値引きに消極的であった会社でも大幅な値引きを行っている。これによって価格がまた引き下げられ、利益が減少している。
,,□,遊園地（経営者）,来客数の動き,"・中旬までは春の到来が遅く、低調であったが、３連休はイベントの展開などもあり、例年並に戻っている。
・イラク情勢に関するテレビ引きこもりは今のところ目立っていない。
・単価面では弱含みで推移している。"
,,▲,商店街（代表者）,お客様の様子,・イラク情勢と最悪の企業決算で、景気は停滞している。
,,▲,一般小売店［カメラ］（店長）,単価の動き,・商品の数は出るが、単価が下がっており、大型店や量販店との競争があり厳しい状態である。
,,▲,百貨店（売場主任）,販売量の動き,・今月は上旬から気温が低く、春物婦人衣料の動きが悪いが、イラク情勢により更に一段と来客数が減少している。
,,▲,スーパー（経営者）,販売量の動き,・この狭い当市に、大手や準大手のスーパーが次々出店し、過酷な競争をしており、日本で一番安いと思われるほど特売価格が低下している。それに加え客単価が低下し、この部分をカバーするために超目玉を無理して入れるという悪循環になっている。
,,▲,スーパー（経営者）,単価の動き,"・年が明けてから、更なる価格競争の激化などで、１品単価が下落している。加えて購買点数などに大きな変化がなく、客は堅実かつ節約指向で動いている。
・３月に入ってからは、イラク情勢や株価の動きなどもあり、心理的にも防衛的な消費行動になっている。"
,,▲,スーパー（店長）,販売量の動き,・来客数は、前年とほぼ同じであるが、販売点数の前年割れ状態が続いている。
,,▲,スーパー（店長）,販売量の動き,"・買上点数が減少している。
・安いディスカウントストアへの客の流出が著しい。"
,,▲,スーパー（総務担当）,単価の動き,・客は、買う必要があるものしか買わない。買いたいものはあっても我慢しており、wantsよりもneedsを優先している。
,,▲,コンビニ（エリア担当）,販売量の動き,・２月末に、高額ハイウェイカードの特需があり、1.5か月分の売上となったため、今月は売上が目減り状態にある。特需分を差し引いても悪い状態である。
,,▲,衣料品専門店（経営者）,来客数の動き,・春めいた暖かい天候になり、アパレル衣料品も春物が少しずつ動き出しているが、イラク情勢や、株価の問題などの社会情勢が、購買を停滞させている。
,,▲,衣料品専門店（店長）,販売量の動き,・苦戦している要因は、フレッシュマン需要で、ご祝儀相場として購入する層と、価格重視で購入する層とに分かれている内の、価格重視での購入層を取り込めなかったことと、高卒の就職率が６割台となっていることなどである。
,,▲,乗用車販売店（経営者）,お客様の様子,"・新型車効果で、受注も販売も前年実績を上回っているが、個人、法人共に購買に慎重で、一部では買い控えも発生し、保有期間がますます伸びている。
・サービス需要は堅調に推移している。"
,,▲,その他専門店［酒］（営業担当）,競争相手の様子,・年度末であり、ある程度は物の動きを予測していたが、予測よりは、やや悪い。しかし、落ち込み度合いは小さくなっている。
,,▲,高級レストラン（経営者）,お客様の様子,・株安やイラク情勢など、先行きが不安で、客は財布のひもを締めたがっている。
,,▲,スナック（経営者）,来客数の動き,・例年であれば、歓送迎会の時期であり、歓送迎会の二次会などの来客が多いが、歓送迎会をしないという声が多い。
,,▲,観光型ホテル（スタッフ）,単価の動き,・単価低下の中身は、宿泊料金の低下に加え、館内消費の減少も大きい。
,,▲,旅行代理店（従業員）,販売量の動き,・年度末は、旅行を控える時期であるが、春休み直前のイラク情勢により、海外旅行の取り消しが続出している。
,,▲,美容室（経営者）,単価の動き,・一番最低のメニューを選択する客が多く、単価の上乗せができない。
,,▲,住宅販売会社（従業員）,販売量の動き,・受注件数と販売件数の減少はそれほどでもないが、販売価格の低下が著しく、売上高の減少というよりも利益の減少が響いている。
,,×,一般小売店［医薬品］（経営者）,お客様の様子,・決算が厳しいため、繁華街に飲みに出られないという声が多い。
,,×,一般小売店［雑貨］（企画担当）,販売量の動き,・個人の所得環境が異常なほど悪く、買い控えや節約というムードがとても強く、販売が伸びるような状況ではない。
,,×,スーパー（経営者）,販売量の動き,・購買動向を見ると、数か月前から単価の下落に歯止めがかかっているようだが、しかし買い控え、購入量の減少が顕著になっている。
,,×,スーパー（経営者）,お客様の様子,・買い回り頻度が更に多くなり、一点単価や客単価の下落に歯止めがかからない状況である。
,,×,衣料品専門店（店長）,来客数の動き,・就職率の悪さから、新卒者のスーツ需要が減少している。
,,×,衣料品専門店（店長）,単価の動き,・来客数は、前年より増加しているが、客単価が２～３割低下している。買う意思はあっても、実際には財布のひもを緩めない客が多い。
,,×,その他専門店［ガソリンスタンド］（営業担当）,お客様の様子,・イラク情勢の影響で、燃料油の仕入単価が上昇し、末端に転嫁せざるを得なく、そのためユーザーの高値感が強まり、買い控えが起きている。
,,×,一般レストラン（経営者）,来客数の動き,・３月に入り、ランチの客や、送別会の夜の予約が無く、来客数が極端に減少している。
,,×,タクシー運転手,単価の動き,・遠くに行く客が減少し、１～２時間待っても、１メータしか乗らない客ばかりである。
,,×,タクシー運転手,来客数の動き,"・乗客数が減少している現状で、タクシーばかりが増車され、客の奪い合いから大幅な値引き競争が行われている。
・代行業者も、乗客の搬送までもタクシー料金の半分くらいで行っているということであり、値引き競争の拡大が見込まれる。"
"企業
動向
関連

(東北)",,◎,＊,＊,＊
,,○,電気機械器具製造業（企画担当）,受注量や販売量の動き,・価格に変化はないが、受注量が増加傾向にあり、増産利益が出てきそうな気配である。
,,□,食料品製造業（経営者）,受注価格や販売価格の動き,・受注数量に伸びが無いのに、流通業者から厳しい値引き要求がある。
,,□,一般機械器具製造業（経理担当）,受注量や販売量の動き,・携帯電話用部品は依然として好調な生産が続いており、自動車用部品も安定的に推移している。
,,□,電気機械器具製造業（経営者）,取引先の様子,・新年度を迎える状況下、在庫レスが一段と進み、直前になって受注量が変動するケースが多発している。
,,□,輸送業（従業員）,受注量や販売量の動き,・人事異動などによる引越しは、前年より少し落ち込んでいる。
,,□,金融業（営業担当）,取引先の様子,・売上不振、取引先の倒産を主因とした企業倒産が相変わらず続いている。
,,□,経営コンサルタント,取引先の様子,・輸出関連の下請企業では、イラク情勢の行き先を見極められない状況が続いている。
,,□,その他企業［管理業］（従業員）,取引先の様子,・取引している物流業者の話では、仕事量は前より増えており、安くて赤字になるような仕事は、断っているということである。
,,▲,食料品製造業（経営者）,受注価格や販売価格の動き,・１月、３月と続けて、地元大手の同業者が経営破綻している。原料高と製品安の逆ざや状況がその要因と考えられる。政府に対し一刻も早いデフレ対策を望みたい。
,,▲,食料品製造業（総務担当）,受注価格や販売価格の動き,・前年並みの販売数量は確保しても、価格低下が続き、販売額は前年並みを確保できない。
,,▲,繊維工業（総務担当）,取引先の様子,・今月、得意先アパレルから秋冬物の販売中止の連絡があり、現況において商圏が減るのは痛い。
,,▲,木材木製品製造業（経営者）,受注価格や販売価格の動き,・２月ごろから、商品の受注が落ち込み、販売単価も低下し、収益が徐々に悪化してきている。
,,▲,電気機械器具製造業（総務担当）,受注量や販売量の動き,・第二四半期の受注量が減少しているのに加え、イラク情勢により更なる受注減が懸念される。
,,▲,出版・印刷・同関連産業（経理担当）,受注価格や販売価格の動き,・ここに来て、値引き要求が一段と強くなっている。
,,▲,建設業（経営者）,それ以外,"・東北における建設投資はピーク時の３割以上減少している。
・倒産企業でも建設業がトップではあるが、全体の業者数はピーク時と大差なく、過剰である。"
,,▲,輸送業（従業員）,受注量や販売量の動き,・期末になると、毎年貨物量が大幅増加するが、今年は前年同期をクリアするのが難しい状況である。
,,▲,輸送業（経営者）,受注価格や販売価格の動き,・運賃及び料金の値下げ要求が増えている。
,,▲,コピーサービス業（経営者）,競争相手の様子,・仕事の絶対量が少ない中で、仕事を確保するため原価割れの仕事を多く受注している状況である。
,,▲,その他非製造業［飲食料品卸売業］（経営者）,取引先の様子,・取引先の話を聞くと、毎月毎月客数が減少したり客単価が低下するなどしていて、心配だという声が多い。
,,▲,その他企業［企画業］（経営者）,競争相手の様子,"・住宅の受注が総じて減少している。
・収入への不安を言う人は多いが、職種によってばらつきがあるようである。"
,,×,＊,＊,＊
"雇用
関連

(東北)",,◎,＊,＊,＊
,,○,＊,＊,＊
