,,▲,百貨店（売場主任）,来客数の動き,・７月中旬までは来客数が増えてきていたが、下旬に入り、新型コロナウイルスの感染者が全国的に増加傾向に転じていること、東京オリンピックの開催が始まったことなどから、来客数が減ってきている。
,,▲,スーパー（従業員）,お客様の様子,・前年はコロナ禍の影響で客の来店頻度が低下し、来客数が大きく減少したものの、客単価の上昇により、売上を確保できた。今年は来客数が前年並みにとどまっている一方で、客単価が低下しており、売上確保が困難な状況となっている。
,,▲,乗用車販売店（従業員）,販売量の動き,・新型コロナウイルスがいまだに終息に至らないことから、販売も滞っている状況にある。
,,▲,その他専門店［医薬品］（経営者）,来客数の動き,・客の動向から、家庭での静穏な生活に慣れてきていることがうかがえる。ワクチン接種の遅れもあり、客が余計な行動をしないようになっており、店舗販売を行うには厳しい状況にある。
,,▲,高級レストラン（経営者）,来客数の動き,・観光シーズンに入ったこともあり、来客数が増えてきている。東京オリンピック開催に伴う連休の際は、多くの観光客がみられ、売上も良かった。ただ、今後、段々と新型コロナウイルスの感染者が増えていくとみられるため、再び景気が悪くなっていくのではないかと懸念している。
,,▲,高級レストラン（スタッフ）,来客数の動き,・東京オリンピック開催によって北海道でも競技が行われるため、人の往来が増えることを期待していたが、東京都における緊急事態宣言の発出、札幌市における新型コロナウイルスの感染拡大などによって、競技の無観客開催が決定したことから、観光客の入込が限定的になり、週末以外は思っていたほどの集客がみられない状況が続いている。
,,▲,旅行代理店（従業員）,お客様の様子,・新型コロナウイルスの感染者数が急速にぶり返しており、第５波が始まったとみられる。またかという思いが全国に広がっており、サービス業への逆風がより強くなっている。
,,▲,タクシー運転手,来客数の動き,・一時は夜間の人出もみられるようになっていたが、新型コロナウイルスの感染再拡大によって、以前の状況に逆戻りしている。
,,▲,通信会社（企画担当）,販売量の動き,・大型店舗で実施している通信端末の出張販売について、都市圏でも徐々に来客数が増えてきているが、商材や価格での他社との競合が激しくなってきている。また、客が販売ブースに慣れてきており、ブースへの集客や客の反応が半年前と比べると悪くなってきている。
,,▲,美容室（経営者）,お客様の様子,・様々な面で客の消費行動が縮小していることがうかがえる。当店の場合、店販品の買い控え、来店頻度の低下がみられており、そのことが気掛かりである。
,,▲,美容室（経営者）,お客様の様子,・例年であれば繁忙期に当たる時期だが、東京オリンピック後の感染拡大を心配している客が多いことから、景気はやや悪くなっている。
,,▲,住宅販売会社（経営者）,お客様の様子,・新型コロナウイルスの感染者が再拡大しているため、積極的な営業活動をできない状況にあり、景気はやや悪くなっている。
,,×,商店街（代表者）,お客様の様子,・まん延防止等重点措置が解除されたことで、飲食店の予約が少しずつ回復に向かっていたが、感染者が再び増加傾向となったことで減少に転じている。また、今年の北海道は猛暑であることから、外出を控えている客も多いとみられ、中心市街地は閑散としている。東京オリンピックの開催が経済回復に寄与すると期待していたが、無観客となったことで崩壊した。北海道の場合、観光なくして経済の復活は見込めないため、早期の対策を期待したい。
,,×,百貨店（営業販促担当）,来客数の動き,・３か月前は来客数の回復傾向がみられたが、５～６月にかけての緊急事態宣言の発出以降、来客数が前年を下回っており、いまだに前年を上回ってこない状況にある。
,,×,衣料品専門店（店長）,販売量の動き,・７月前半は流れが戻ってきたようにみられたが、東京オリンピック開催前後から全てが売れない状況となっている。
,,×,スナック（経営者）,来客数の動き,・北海道の緊急事態宣言は７月11日で解除されたため、12日から営業を再開しているが、客足の回復には程遠い状況にある。以前の２割の来客があれば良い方かもしれない。
,,×,タクシー運転手,販売量の動き,・７月に入り、観光客とみられる北海道外からの車両やレンタカーが増えてきており、宿泊や一部飲食店への客入りは良くなっている。ただし、タクシー事業には何も恩恵が生じていないのが現実である。地元住民の消費行動は相変わらず低迷していることから、当分は景気回復が望めない。
"企業
動向
関連

(北海道)",,◎,－,－,－
,,○,食料品製造業（従業員）,受注量や販売量の動き,・７月の販売量は前年比マイナス39％だったが、３か月前の４月の販売量は前年比マイナス48％だったことから、景気はやや良くなっている。
,,○,通信業（営業担当）,受注量や販売量の動き,・通信・ＩＴ企業の状況をみると、新型コロナウイルスの終息を見据えた新たな社会基盤や事業の枠組みなどに関する案件が増えてきており、総じて景況感が上向いている。
,,○,その他サービス業［建設機械レンタル］（総務担当）,受注量や販売量の動き,・売上の前年比をみると、伸び率がやや縮小傾向にあるものの、依然として５％近い伸びを示している。こうした傾向はしばらく続くとみられる。
,,□,食料品製造業（従業員）,受注量や販売量の動き,・前年と比べると受注量がやや増えているものの、コロナ禍前の水準には程遠い状況にある。
,,□,建設業（従業員）,取引先の様子,・受注量が減少傾向にあることから、受注金額を下げる傾向が強まっている。
,,□,建設業（役員）,受注量や販売量の動き,・厳しい暑さながらも好天が続いており、新型コロナウイルスの直接的な影響も出ていないことから、順調に工事が進んでいる。出来高が積み上がっている状況に変わりはない。
,,□,輸送業（営業担当）,受注量や販売量の動き,・本州での生乳生産が順調な上、全体での需要に伸びがみられないことから、北海道からの送り出しが大きく減っている。古紙も在庫が積み上がってきていることで輸送量が減少している。飲料関連は好調だが、全体としては例年並みの輸送量となっている。
,,□,輸送業（支店長）,取引先の様子,・新型コロナウイルスの感染者について、減少と増加の波が繰り返されていることから、いまだに正常な経済活動に戻っていない。取引先の景気も良くなっているとはいえない。
,,□,金融業（従業員）,取引先の様子,・コロナ慣れによって人の動きが増えているものの、サービス消費については依然として低水準で推移している。一方、マインドの改善により、民間投資は持ち直しの動きがみられる。業種、業態によって、足元の業況のばらつきが大きい状況に変化はなく、道内景気は３か月前と変わらない状況にある。
,,□,司法書士,取引先の様子,・新型コロナウイルスの感染拡大が止まらず、依然として自粛が要請されるなど、人との接触が制限される状況にある。不動産取引の営業はリモートでは難しく、成約に進むまでに時間が掛かるようになってきていることから、景気回復には相当の時間が必要な状況にある。
,,□,司法書士,取引先の様子,・不動産業や建築業の取引先において、新型コロナウイルスの影響が良い面と悪い面の両方に現れている。悪い面としては、人と人の接触を回避せざるを得ないことから、営業活動に制限が生じていること、公務員を中心にテレワークが行われていることで手続きに時間が掛かってしまうことなどが挙げられる。一方、良い面としては、行楽などの遊興費が抑えられている分、家の修繕や小型の新築住宅の購入などが徐々に増えてきていることなどが挙げられる。
,,□,その他サービス業［建設機械リース］（営業担当）,受注量や販売量の動き,・公共工事、整備新幹線延伸工事、再生可能エネルギー関連工事、民間プロジェクト工事などが切れることなく動いている。
,,□,その他サービス業［建設機械リース］（支店長）,取引先の様子,・取引先の設備投資意欲は変わらないが、木材や半導体などの不足に伴って納期遅れが生じることなどが懸念される。
,,□,その他非製造業［鋼材卸売］（従業員）,受注量や販売量の動き,・数か月前の売上予測を上回る実績が続いている。コロナ禍の影響でベース商材の動きは鈍っているが、物件の受注が思いの外順調であり、ベース商材の落ち込みをカバーしている。
,,▲,家具製造業（経営者）,受注量や販売量の動き,・新型コロナウイルスの感染再拡大や東京オリンピックの異例な開催状況を受けて、これまで不透明だった市況が停滞気味になってきている。
,,×,－,－,－
"雇用
関連

(北海道)",,◎,－,－,－
,,○,求人情報誌製作会社（編集者）,周辺企業の様子,・当地では観測史上初の猛暑が続いていることから、エアコン、飲物、アイスなど、暑さ対策関連の商材を取り扱っている業界が活況である。また、４連休の際は、新型コロナウイルスの発生以前ほどではないが、道内のみならず道外からの観光客も多数みられた。
,,□,人材派遣会社（社員）,求人数の動き,・今年に入ってから求人数が増加傾向にあり、特に営業、ＩＴ系の求人が目立つ。一方、飲食店、ホテル、アパレルなどからの求人はほとんどみられない状況にあり、コロナ禍の影響を受けていることが分かる。
,,□,求人情報誌製作会社（編集者）,それ以外,・畑作、畜産などの基幹産業に支えられている面もあるが、地域中核都市として第三次産業が大きな雇用の受け皿となっているため、コロナ禍の影響が大きく、全体としては踊り場で足踏み状態にある。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・建設や運輸、介護など、人手不足の業界における採用意欲は高いものの、新型コロナウイルスの影響を受けている飲食、小売、宿泊は先が見通せないため、混迷している。ただ、悪い状態が長く続いているため、底を打ったようにもみえる。
,,□,求人情報誌製作会社（編集者）,周辺企業の様子,・当地では、相変わらず飲食店に対する営業時間短縮などが要請されている。一部では集客につなげている飲食店もあるようだが、残念ながら目立って景気が回復しているような話は聞こえてこない。
,,□,職業安定所（職員）,周辺企業の様子,・最近の情勢として、経営環境が一層悪くなっているという話は余り聞かないが、改善していないという話をよく聞く。雇用調整助成金を申請する事業所数もまだまだ減っていないことから、当分景気は変わらないとみている。
,,□,職業安定所（職員）,求人数の動き,・当地における６月の有効求人倍率は0.84倍であり、３か月前との比較では0.03ポイント下回っている。
,,□,職業安定所（職員）,それ以外,・６月の新規求人数が前年を上回ったことで、有効求人倍率は1.33倍となったが、大手企業の事業撤退に伴う工場閉鎖が予定されているため、地域経済への影響が懸念される。
,,□,学校［大学］（就職担当）,求人数の動き,・相変わらず業種によるばらつきがみられる。新卒の採用活動を６月で終了したとみられた企業が再度動き出したりしている一方で、業績立て直しの出口がみえない業種は学生たちも敬遠しており、上向きになる要素が見当たらない。全体的にみると、企業側の採用意欲も学生の内定獲得意欲もいまだに低調なままである。
,,▲,＊,＊,＊
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,－,－,－
,,○,百貨店（経営者）,販売量の動き,・ワクチン接種が進むにつれて、シルバー層や県外客の来店が増え、高額商品を中心に好調に推移している。ただし、百貨店の中心領域だったアパレルについては、セールスタート後も苦戦している。
,,○,スーパー（店長）,来客数の動き,・東京オリンピックにおける連休の影響から、現在非常に売上が良い状況である。前年は夏休みの期間が短かかったが、今年は夏休みの昼食需要も増えてきているようである。
,,○,コンビニ（経営者）,来客数の動き,・来客数、販売金額共に微増しているものの極端な変化はみられない。例年は販売のピークを迎える月でもあるが、動きはかなり鈍い。
,,○,コンビニ（エリア担当）,来客数の動き,・来客数は前年比が100％を超える日が出てきている。気温上昇も後押しし、客単価は102％程度で推移している。１日の売上は前年比100％を安定的に超えてきている。
,,○,コンビニ（エリア担当）,来客数の動き,・コロナ禍２年目、梅雨明けも２週間早く、盛夏に向かい高気温に押され、来客数の増加がみられる。
,,○,コンビニ（エリア担当）,来客数の動き,・東京オリンピックの影響と気温上昇に伴い、人の動きが出始めている。まだまだ前々年と比べると立地別にみても売上は悪い状況にあり、観光系、飲食系の立地店舗は東京の緊急事態宣言もあり売上不振が続いている。
,,○,衣料品専門店（経営者）,お客様の様子,・市内はワクチンの接種も進んできて、地域的には少し前向きな状況になってきているが、首都圏などの感染拡大で旅行などもできない状態で需要にブレーキが掛かる。また、暑い日が続き、外出もしづらい日も多くなっている。
,,○,衣料品専門店（店長）,お客様の様子,・東京オリンピック開催など消費者のマインドが明るく前向きになるような要素が出てきているため、以前よりも消費が戻ってきている反面、全国的に新型コロナウイルスの感染状況が悪化してきていることから、消費に慎重な客も多い。
,,○,衣料品専門店（総務担当）,来客数の動き,・来客数が前年より増加したなかで、猛暑による夏物商材の買上点数が伸びたが、前年を３％上回っただけであり、景気が回復しているとはいえない。
,,○,家電量販店（店長）,来客数の動き,・ＡＶ商品、特にテレビなどは東京オリンピック需要などもあり好調に動いている。特に有機ＥＬなどの販売比率が増えてきていることから、単価アップにつながっている。エアコンは前半暑さがなかったために前年よりもやや売上が低かったが、中盤以降暑くなり、梅雨も明けたために売上が上がっている。白物家電全般で好調である。
,,○,乗用車販売店（従業員）,来客数の動き,・新型車の発表や投入効果もあり、来客数や受注が増加傾向にある。
,,○,住関連専門店（経営者）,販売量の動き,・どちらかというと高齢者を対象に商いをしている当店としては、高齢者のワクチン接種が２回目まで進み、動きが活発になってきて、販売量の動きが少し増えてきている。お盆が近いということもある。
,,○,その他小売［ショッピングセンター］（統括）,お客様の様子,・新型コロナウイルスの懸念があるものの、夏のセールも始まり、客の消費マインドは上向きになっているとみられる。
,,○,観光型旅館（経営者）,来客数の動き,・ワクチン接種や景気刺激策により少しずつではあるが動きが出てきている。しかし、警戒感からか前年よりも動きが鈍い。
,,○,観光型旅館（スタッフ）,来客数の動き,・東京と沖縄に緊急事態宣言が発出されているにもかかわらず、当該地からの来客もあり、コロナ禍前の前々年並みの来客数に戻ってきている。
,,○,旅行代理店（従業員）,販売量の動き,・旅行業につき、感染者数やワクチン接種動向が数値に直接的に影響する。そのため、４度目の緊急事態宣言発出までは順調に数値が快復基調に進むも、発出により足止めとなっている。昨今の需要傾向として、例年にはないほどの超間際の申込み傾向があり、現在は年間の最大商戦である夏季需要の取組に向けて鋭意対応中である。とはいえ、自社による各種販促よりも、地域観光支援事業を元とした県民割の自治体施策が重要である。現状、東北６県においては、宮城、福島を除く４県で県民割を実施中である。最大マーケットである宮城、福島の施策展開を強く期待したい所である。
,,○,テーマパーク（職員）,来客数の動き,・東京オリンピックと緊急事態宣言で来客などに影響が出るかと考えていたが、影響はなかった。
,,○,遊園地（経営者）,来客数の動き,・依然新型コロナウイルスの影響が大きいものの、イベントを実施したオリンピック４連休が好天に恵まれて、前年を上回り、単月ながらコロナ禍以前のレベルとなった。
,,○,美容室（経営者）,来客数の動き,・来店客はリピーターだが、前年比10～15％減であった来客数が、約10％減と若干減少幅が狭まってきている。しかし、予断を許さない状況である。
,,○,美容室（経営者）,来客数の動き,・暑くなってくると髪の手入れをしたくなる客が多いようなので良くなっている。
,,○,設計事務所（経営者）,お客様の様子,・民間案件の引き合いは順調に推移し受注へつながっていることから、客の運営状況は良いとみられる。
,,□,一般小売店［医薬品］（経営者）,来客数の動き,・今年に入って来客数は鈍化傾向にあり、前年を割っている。前々年比で10％ほど落ちている。来客の減少が売上にも響いているのが現状である。
,,□,一般小売店［酒］（経営者）,販売量の動き,・他県と比較しても感染者数が少なかったことに加えて、県民限定の飲食、宿泊キャンペーンがようやく浸透しつつあり、利用者が増えてきている。それに伴い、客の旅館、飲食店からの受注が前月と比べれば上向き傾向にある。ただ、お中元ギフトの出だしは前年と比べても鈍く、今年はお中元を見送る法人も出てきている。景気自体に大きな変化はない。
,,□,一般小売店［医薬品］（経営者）,販売量の動き,・来客数は前年同月より少なくなっているが、月間の総売上高は横ばいとなっている。客は外出をできるだけ控えるためにまとめ買いをしているとみられる。
,,□,一般小売店［寝具］（経営者）,販売量の動き,・相変わらず商品の動きは鈍く、猛暑であるのに季節商材の動きもない。仕立てはほとんどなく、例年にない厳しさである。
,,□,百貨店（売場主任）,販売量の動き,・前々年比でみても３か月前と同水準で推移しており、改善傾向にあるとはいえない。
,,□,百貨店（営業担当）,来客数の動き,・新型コロナウイルスの感染状況は比較的落ち着き、購入量も前年並みに戻りつつあるものの、来客数の回復はいまだ鈍い状況であり、身の回りの景気に進展はみられない。
,,□,スーパー（営業担当）,単価の動き,・東京オリンピックが始まり、買物の傾向が変化してくるのではないかとみている。夕方からのテレビ視聴が増え、買物は午前中に集中の傾向がある。夕方の客単価が伸びず、結果トータルでの売上が前年を割る状態となっている。
,,□,コンビニ（経営者）,来客数の動き,・再度時短要請が出たり、４連休の影響で来客数が落ち込んでいる。例年連休だと何かしら催物があって人が出るが、今年は何も開催されず、その分来客数が落ちている。
,,□,コンビニ（経営者）,来客数の動き,・新型コロナウイルス感染者数の増加によって、天候の良さによる集客の機会が妨げられている状態が続いている。梅雨明けも早かったのでそれなりにはなったが、そのため客の動きが今一つ鈍い。
,,□,コンビニ（経営者）,販売量の動き,・夕方から夜に掛けての、客単価が高くなる時間帯の来客数が落ちており、売上が思うようには上がらない。
,,□,コンビニ（経営者）,来客数の動き,・新型コロナウイルスの影響がまだまだあるので余り変わっていない。
,,□,コンビニ（店長）,来客数の動き,・来客数は前々年と同じくらいに戻っている。前年と比べると回復してきたといえる。
,,□,衣料品専門店（経営者）,お客様の様子,・依然として新型コロナウイルスの影響で店舗では来店客が減少している。お中元品も売上が落ち込み電話等での売り込みに懸命である。当地の大きな夏の祭りも中止になり観光客が皆無で土産品の売上がほぼゼロの状態である。
,,□,家電量販店（店長）,来客数の動き,・当店の来客数、近隣の大型ショッピングモールの来客数共に、前年比で変わらない。
,,□,家電量販店（従業員）,販売量の動き,・買上点数の増加がみられない。
,,□,乗用車販売店（従業員）,販売量の動き,・中古車で我慢している客が増えているので、新車の販売よりも中古車の販売が伸びている。
,,□,乗用車販売店（従業員）,販売量の動き,・一部の車両と部品の供給が間に合わず納期に影響は出たが、受注台数は例年どおりで推移している。
,,□,その他専門店［食品］（経営者）,来客数の動き,・ワクチンの接種が進んでいるが、まだまだ安心材料とはいえない。首都圏の感染拡大もあり、県内への流入人口は増えていない。年内はこのような感じで進むとみている。
,,□,その他専門店［靴］（従業員）,販売量の動き,・客単価は上がっているが来客数の減少が大きく、依然として厳しい状況である。
,,□,高級レストラン（経営者）,お客様の様子,・まだまだ新型コロナウイルスの影響は大きく、うまくいっていない。
,,□,高級レストラン（スタッフ）,来客数の動き,・宴会、食事会が月間で数回しかない。
,,□,一般レストラン（経営者）,来客数の動き,・ここ半年、低調な状況が変わらないまま推移している。時短営業していることもあり、ディナータイムは客がほとんどいない状態で、依然として厳しい状態が続いている。
,,□,観光型ホテル（スタッフ）,来客数の動き,・前年よりファミリー層の客足が伸びている。
,,□,観光型ホテル（スタッフ）,来客数の動き,・ワクチン接種が進み、来客数の増加を期待したが、感染者数が増えているのでそこまで来客数が増えてこない印象を受ける。
,,□,旅行代理店（従業員）,販売量の動き,・新型コロナウイルスは第５波が到来し、東京オリンピックも無観客となっている。悪い状況から抜け出せる要素が全くない。
,,□,タクシー運転手,お客様の様子,・買物帰りのタクシー利用者の荷物が少ない。聞いてみると、買物は楽しいから、必ずしも必要な商品ではないが、欲しい商品の中から選んで購入していると話す。この状況は春先から変わっていない。
,,□,通信会社（営業担当）,お客様の様子,・前月同様、良くも悪くも変化がない。東京オリンピック需要もなく消費動向も控えめなため、小売業界の値引き合戦が目立っている。この状況が続くと売上は伸びるが利益が少なくなる。よって、消費動向は伸びているが利益は横ばいのため変わらず、小売業界の低迷は続く。
,,□,通信会社（営業担当）,お客様の様子,・客の設備投資意欲に変化はみられない。
,,□,通信会社（営業担当）,お客様の様子,・コロナ禍の状況下、長らく取引先の状況に変化はみられない。
,,□,通信会社（営業担当）,お客様の様子,・休業中の飲食店などが多い一方で、これまで止まっていた人流が増加している。店舗での通信利用者は解約が増えているが、個人利用者は徐々に回復してきている。自宅でのＷｉ－Ｆｉ利用者が増加傾向にあるが、まだ４月の契約者数と同じくらいである。
,,□,観光名所（職員）,来客数の動き,・周りの状況もいろいろと変わりすぎて、景気は悪い方には向かっていないが、良い方向に向かっているとも言い切れない状況である。２回目のワクチン接種後２週間がたったから出歩いているという客が結構増えている。ただ、関東方面ではまだ緊急事態宣言が発出中というところもあり、また、東京オリンピックもあり、団体がこちらまで回ってこない。振りの２～３人の客は少しずつ増えているが、まだまだ景気が良い方向に向かうとは言い切れない状況である。
,,□,競艇場（職員）,来客数の動き,・前月と比較しても全く来客数が変わらない。ほぼなじみ客の来場だけになっている。
,,□,その他サービス［自動車整備業］（経営者）,お客様の様子,・相変わらず、外出の懸念から客足は増えず、売上も低迷している。前年と比べ新型コロナウイルス関連の支援策もない。
,,□,その他住宅［リフォーム］（従業員）,販売量の動き,・住宅設備機器はエアコン、コンロ、給湯器の販売が減っている。リフォームは増改築と屋根外壁塗装などの工事が増えている。
,,▲,商店街（代表者）,来客数の動き,・新型コロナウイルスの影響で、夏～秋にかけての祭り、イベントが軒並み中止若しくは規模縮小となり、景気はやや悪化している。
,,▲,商店街（代表者）,販売量の動き,・新型コロナウイルスも東京オリンピックも遠くの出来事なのに、休みは増えるし売上も減る。
,,▲,百貨店（買付担当）,お客様の様子,・新型コロナウイルス感染者数の微増が続いたほか、高温や悪天候が重なった影響か、外出を控える傾向が強くなった。一時期高まった購買意欲も鈍化している。
