,,▲,乗用車販売店（従業員）,販売量の動き,・３月の決算期を迎えたが、予想に反し自動車販売の動きが鈍く、予想販売台数の確保が難しい状況にある。
,,▲,その他専門店［医薬品］（経営者）,お客様の様子,・イベントなどの集客行事を開催しても今一つ顧客の反応が悪く、全体的に客に余裕がなくなってきている。
,,▲,高級レストラン（スタッフ）,販売量の動き,・３月に入り、２月までの閑散期対策の定休日を解除したが、イベント効果に前年ほどの勢いがみられない。スタッフもベテランがいないため、回転率が悪く、売上は前年比で14％の減少となっている。
,,▲,高級レストラン（スタッフ）,来客数の動き,・前年までと比べて、外国人観光客の動向に変化がみられ、小グループ客が中心になってきている。
,,▲,観光型ホテル（役員）,来客数の動き,・円高が進行していることで、外国人観光客を中心に来客数が伸び悩んでいる。また、地元空港の海外路線が減便された影響も大きい。
,,▲,タクシー運転手,販売量の動き,・前年並みの売上を確保できない状況にある。季節要因や天候要因を考慮しても下げ圧力が強い。
,,▲,タクシー運転手,来客数の動き,・積雪が少ないためか、乗客が減少しており、３か月前と比較して売上が３～４％落ち込んでいる。観光客が少ない上、地元客の動きもみられないなど、景気低迷が長引いていることが影響している。この先、春に向かって、客の動きにどのような変化が出てくるのかを注視している。
,,▲,住宅販売会社（経営者）,単価の動き,・札幌などの大都市では土地が値上がり傾向にあるが、地方都市では土地が値上がりしていないことから、当地の景気は下向き傾向にある。
,,▲,住宅販売会社（経営者）,お客様の様子,・分譲マンション購入時の商談に要する時間が長くなってきており、客の歩留まり率も低下している。
,,×,＊,＊,＊
"企業
動向
関連

(北海道)",,◎,－,－,－
,,○,建設業（従業員）,取引先の様子,・建築工事の年度末しゅん工の時期を迎え、特に仕上げ工事や設備工事の労務者は残業をして工事に対応しており、休日も返上している状況にある。
,,○,建設業（従業員）,受注量や販売量の動き,・公共工事は災害関連も含めて相応の発注がなされており、今後の予定分も合わせると、良好に推移することが期待できる。民間建築工事も引き続き引き合いが多くみられる。
,,○,コピーサービス業（従業員）,取引先の様子,・新入社員の採用数や設備投資の動向について、企業の積極性が前年より上向いている様子がみられることから、景気はやや良くなっている。
,,○,その他非製造業［鋼材卸売］（役員）,受注量や販売量の動き,・客先の鉄骨加工業の仕事量は堅調に推移している。また、決算対策及び溶接材料値上げに伴う駆け込み需要などで、品薄状況が続いた反動もあり、販売量が急増している。
,,□,食料品製造業（従業員）,受注量や販売量の動き,・受注状況がやや低調であり、生産ラインに余力があるなど、景況感のやや悪い状況が続いている。
,,□,家具製造業（経営者）,受注量や販売量の動き,・百貨店は元気がないものの、ハウジングメーカー関連ではそこそこの仕事量があり、全体的には景気は変わらない。
,,□,輸送業（支店長）,受注量や販売量の動き,・スポット需要の輸送物件が動き出しているが、期待ほどの忙しさまでは至っておらず、収支的にも変わりがない。
,,□,輸送業（営業担当）,受注量や販売量の動き,・本州向けの農産品輸送は相変わらず伸びていないが、年度末を迎えて消費財の輸送に動きが出ており、農産品の落ち込み分を補っている。
,,□,金融業（従業員）,取引先の様子,・外国人観光客による消費と公共事業が下支えする状況となっている。個人消費の節約志向は変わらないが、新車販売に明るさがみられるなど、底堅く推移している。総じてみれば、道内景気は３か月前と変わらない水準にある。
,,□,司法書士,取引先の様子,・季節要因もあり、土地取引は若干増加傾向にあるが、建物取引はこれまでと変わらない傾向で推移している。
,,□,司法書士,取引先の様子,・冬期間は積雪の影響で測量ができず、物件の形状も分かりづらくなるため、不動産の取引が減少する傾向にあるが、３月に入り、成約まで至っている例は少ないものの、取引に関連する動きが出ている。
,,□,その他サービス業［建設機械レンタル］（総務担当）,受注量や販売量の動き,・ここ数か月、受注量が前年比110％程度で推移している。
,,▲,＊,＊,＊
,,×,食料品製造業（従業員）,受注量や販売量の動き,・３か月前の12月の販売量は前年比マイナス0.2％であったが、３月は前年比マイナス9.1％と大きく落ち込んだ。
"雇用
関連

(北海道)",,◎,－,－,－
,,○,人材派遣会社（社員）,求人数の動き,・企業からの人材派遣、人材紹介へのオーダーが多い。人材派遣では、人材の手当に苦労しているものの、販売系のオーダーが増えている。また、中途採用についても依頼が多く、企業の求人意欲が旺盛であることがうかがえる。しかしながら、売手市場ということもあり、人材側が企業を選択しているようにみえ、知名度のない企業は採用に苦戦している状況が続いている。
,,○,学校［大学］（就職担当）,求人数の動き,・今まで一度も来校のなかった企業が、採用活動の挨拶に多数訪れている。
,,□,求人情報誌製作会社（編集者）,それ以外,・ほとんどの業種において労働力不足が顕在化しており、求人を出しても人の採用が困難になりつつある。
,,□,職業安定所（職員）,求人数の動き,・前月、１年10か月ぶりに前年を上回った新規求職者数が再びマイナスに転じたが、月間有効求職者数が５年４か月連続で減少し、求人倍率が７年連続で前年を上回っていることから、人手不足の状況が続いている。
,,□,職業安定所（職員）,求人数の動き,・月間有効求人数が前年から13.7％減少し、７か月連続で前年を下回り、有効求人倍率も前年から0.13ポイント低下し、６か月連続で前年を下回ったものの、有効求人倍率が1.00倍と引き続き１倍を超える水準にあることから、雇用情勢は引き続き改善している。 
,,□,職業安定所（職員）,求人数の動き,・管内の主要産業である卸小売業や医療・福祉、宿泊サービス業などの新規求人が前年並みの水準を維持しているものの、有効求職者の増加により、ここ３か月、求人倍率が１倍を下回る状況が続いている。
,,□,職業安定所（職員）,周辺企業の様子,・北海道新幹線の開業２年目を迎える中、観光業の好調が続いており、夏場までは好調に推移するとみられるが、初年と比べると勢いに欠けている。
,,▲,求人情報誌製作会社（編集者）,求人数の動き,・札幌圏の求人件数は前年とほぼ同じであったが、地方都市の求人件数は減少している。ただ、建設業、運輸業は人材不足の影響もあり、どのエリアにおいても企業の求人意欲が高い状況にある。
,,▲,求人情報誌製作会社（編集者）,求人数の動き,・前年と比較して求人件数が１割程減少している。
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,衣料品専門店（店長）,来客数の動き,・天候にも恵まれ、４月から進学、就職をするフレッシュマン以外の客の動きも好調に推移している。特に女性客や体型の大きい客が伸びており、大変良い状況である。
,,○,商店街（代表者）,お客様の様子,・景気は少しずつ良くなっている。高度経済成長期やバブル期を知っている者にとっては物足りないかもしれないが、ここ２～３か月をみると、落ち着いているという表現がしっくりくる。
,,○,一般小売店［書籍］（経営者）,単価の動き,・新年度に向けて子どもの教育関係商品の購入がある。また、年度末に向けてセールがあるが、単価の高いものが動いている。
,,○,一般小売店［酒］（経営者）,来客数の動き,・例年より雪が降る日が少なく、来客数の減少がない。
,,○,一般小売店［医薬品］（経営者）,来客数の動き,・現在のところ前年比120％で推移している。今年に入ってから良い状況が続いているが、今月は特に良い結果となっている。客は買い控えもなく、必要なものを買っている。
,,○,百貨店（総務担当）,単価の動き,・２か月前と比較して、買上単価が相当上昇している。また、目的以外のものについても複数購入する傾向がみられており、景気は少し上向いている。
,,○,スーパー（総務担当）,それ以外,・売上の前年比は順調に推移している。１品単価はほとんど変わっていないが、販売点数の伸びが著しい。
,,○,コンビニ（経営者）,販売量の動き,"・客単価、買上点数が安定している。10円単位の駄菓子が売れていることに加え、2,000～3,000円のスマホ関連器材が売れるなど、幅広く商品が動いている。"
,,○,コンビニ（エリア担当）,単価の動き,・コーヒーや揚げ物などのカウンター商材が好調に推移している。揚げ物は前年比５ポイント増加、コーヒーは３ポイント増加であり、プラス１品の購入に寄与している。
,,○,コンビニ（エリア担当）,来客数の動き,・３か月前と比較して、降雪など天候による影響も少なくなっており、来客数の動きは回復傾向にある。
,,○,コンビニ（店長）,来客数の動き,・競合店の影響や、除雪代の支払があり、売上、経費的に厳しい。ただし、例年に比べて雪が少なく、客の動きが良い。
,,○,衣料品専門店（経営者）,来客数の動き,・春らしい天気であれば、春物を見に来店する客が増えるが、雪がちらつけば客足はぱったりと途絶えてしまう。もう少し暖かくなるまでと春夏物の取り置きが増えている。
,,○,乗用車販売店（経営者）,販売量の動き,・エコカー減税の基準厳格化を前に駆け込み需要が発生している。また、３年前の消費税増税前の駆け込み需要で登録された車の車検時期となり、点検整備入庫も増加している。
,,○,乗用車販売店（経営者）,販売量の動き,・年間で最大の需要期であるにもかかわらず、盛り上がりに欠けている。
,,○,乗用車販売店（店長）,販売量の動き,・３か月前と比較すると景気は上向きではあるが、予算計画は達成されていない。
,,○,住関連専門店（経営者）,販売量の動き,・年度末に向けて取引先の出荷台数が増えてきているため、販売量も改善している。
,,○,住関連専門店（経営者）,販売量の動き,・彼岸の月のため、仏具や小物の売上が増えており、大型商品の落ち込みをなんとかカバーしている。
,,○,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・年度末のため、注文の内容、数量共にかなりの物量が動いている。ただし、予算消化の意味もあるため、単純に景気が良いとはいえない。
,,○,高級レストラン（支配人）,来客数の動き,・卒業や合格発表の時期であり、客の動きが活発である。また、送別会などの法人利用も多数みられており、客単価も上昇している。このことから、行事に伴う外食に対する消費意欲が改善してきているように見受けられる。
,,○,一般レストラン（経営者）,来客数の動き,・３月に入り、混雑するとまではいかないものの、ようやく通常の状態に近づきつつある。年度末ということもあり、客単価も若干上昇しており、２～３か月前と比較し景気は良くなっている。
,,○,一般レストラン（経営者）,来客数の動き,・３月は転勤による歓送迎会があるため、３か月前と比べるとやや良い。また、だんだん暖かくなってきて人の動きも良くなっており、来客数がやや増えている。
,,○,観光型旅館（スタッフ）,単価の動き,・卒業、入学、就職のお祝いを旅館で行う家族が増えている。また、祖父母の歳祝いなどの申込も増加している。
,,○,都市型ホテル（スタッフ）,来客数の動き,・春に向けて暖かくなっており、人の動きが良くなってきている。
,,○,旅行代理店（店長）,販売量の動き,・海外旅行は、ヨーロッパ方面とハワイ方面の予約が少しずつ入ってきており、回復傾向にある。また、春休みの影響でテーマパークを利用した関西方面の国内旅行も予約数を伸ばしてきている。
,,○,その他サービス［自動車整備業］（経営者）,販売量の動き,・春の需要期を迎えており、来客数も販売量も伸びている。
,,□,商店街（代表者）,販売量の動き,・穏やかな天候に恵まれても商店街への来客数が増加していない。そのため、物販、飲食店共に売上の伸び悩みが続いている。また、地元百貨店破産による各経営者への精神的影響があるのではないか。
,,□,商店街（代表者）,来客数の動き,・今年は数十年ぶりの小雪であり、前年の12月から雪がない。冬物のバーゲンが早まっているが、手ごたえは今一つであり、衣料品店は大変苦戦している。また、飲食店については、良いところと悪いところのばらつきが大きくなっている。
,,□,商店街（代表者）,来客数の動き,・暖かくなってきたが、景気の好転の兆しはない。さらに、地元百貨店の破産も不景気感をあおっている。
,,□,商店街（代表者）,来客数の動き,・新入学の準備などにより、冬場に比べて来客数は増えているが、売上は横ばいで推移している。
,,□,一般小売店［カメラ］（店長）,販売量の動き,・販売量は横ばいで推移している。高額商材の動きは良くなってきているものの、売上増加には至っていない。
,,□,百貨店（営業担当）,販売量の動き,・売上が前年を下回っているが、前年に行ったカード会員向けイベントの反動減であり、その分を除けば、ほぼ横ばいで推移している。また、引き続きブランド品を始めとした高額商材の動きは良いが、同じく前年のイベントの反動減により、これまで前年比プラスを続けていた化粧品が前年を下回っている。ただし、婦人服は高齢者向けのフロアが好調である。
,,□,百貨店（営業担当）,お客様の様子,・３月はセレモニーのシーズンである。年間でも購買単価が上がる月にもかかわらず、アパレルを中心に客の動きが鈍い。
,,□,百貨店（買付担当）,お客様の様子,・来客数は減少しているが、客単価は上昇している。また、春物のまとめ買いなどもあり、衣料品は前年並みで推移している。しかし、返礼ギフトの不調により全体的には厳しい状態である。
,,□,百貨店（売場担当）,お客様の様子,・３月は、大きなイベントのほか、例年２月に行われるセールを３月に開催している。そのため、大きく売上が伸びると見込んでいたが、セール分を除いても、売上は前年を上回ることができていない。
,,□,百貨店（経営者）,販売量の動き,・若干ではあるが、インポート高額商材の動きが良くなってきている。ただし、生活に密着している食料品、衣料品の動きは変わらない。よって、景気が良くなっているという実感はない。
,,□,スーパー（経営者）,来客数の動き,・消費者は普段の買物では無駄なものは買わないものの、ひな祭りやお彼岸などの時は、高品質なものや高額なものを購入している。
,,□,スーパー（経営者）,単価の動き,・３月の平均１品単価は前年を３％強下回っている。ただし、来客数が横ばいではあるものの、買上点数が平均単価の落ち込みをカバーしており、売上を維持している。
,,□,スーパー（店長）,来客数の動き,・一部のエリアでは競合店の出店の影響により、来客数の減少がみられている。ただし、全体的には３か月前とあまり変化はない。
,,□,スーパー（店長）,販売量の動き,・売上が前年比101.1％と、若干伸びてはいるものの、大きな変動ではない。
,,□,スーパー（営業担当）,販売量の動き,・競合店の出店により来客数の減少傾向が続いているものの、電子マネーの利用拡大、ポイントサービスなどの販促策強化、買上点数や客単価を上げる取組、既存店の改装により、既存店の売上はほぼ前年比100％で推移している。ただし、数値の結果は企業努力によるものであり、景気回復によるものではない。
,,□,コンビニ（経営者）,来客数の動き,・本部施策のキャンペーンなども実施しているが、今一つ売上の増加にはつながっていない。
,,□,コンビニ（エリア担当）,来客数の動き,・来客数の減少が止まらないため、客単価の上昇分でもカバーしきれていない。セールなどの顧客誘引施策も一時的な増加にしかならず、根本的な原因が改善されていない。
,,□,コンビニ（エリア担当）,来客数の動き,・東北地方全体で地域差が表れている。特に数値の落ち込みが顕著な地域では、外部からの流入人口が減少しており、特に除染作業従事者の人数が減少している。
,,□,コンビニ（店長）,販売量の動き,・年度の変わり目は人の動きが活発化する時期であるが、今年は全体的に客の財布のひもが固い傾向にある。特に年配客は、介護保険の改正をにらんでか、来店頻度が減り、購入を必要最小限に留める傾向がある。
,,□,衣料品専門店（経営者）,単価の動き,・前年に比べて買上客数は増えている。しかし、スプリングコートやスーツなどの高単価な商材が売れず、ニットやブラウスなど低単価なものが好調であるため、単価が大きく低下している。
,,□,衣料品専門店（経営者）,販売量の動き,・学生服や作業服などの制服が順調に動いている。年度末に向けて更に売り込みをしている。
,,□,衣料品専門店（経営者）,お客様の様子,・相変わらず来客数が少なく、消費意欲がわかないのか売上も伸びていない。景気は少しも良くなってない。
,,□,衣料品専門店（店長）,単価の動き,・今回のフレッシャーズ商戦は、高単価な客が多かったが、一方で極端に単価の低い客もおり、二極化が顕著になっているように見受けられる。
,,□,衣料品専門店（総務担当）,販売量の動き,・前年同月と比べても春物商品の動きが悪い。
,,□,家電量販店（店長）,来客数の動き,・来客数、客単価の前年比が減少傾向にある。
,,□,家電量販店（店長）,来客数の動き,・来客数は前年比99％、単価は前年比101％と、どちらもほぼ前年並みで推移している。客の消費行動に変化はなく、特に景気が良いわけではないが、悪いというわけでもない。
,,□,家電量販店（従業員）,販売量の動き,・家電業界をけん引するような商品がない。
,,□,乗用車販売店（従業員）,来客数の動き,・例年忙しいはずのこの時期でも、休日の来客数が平日と変わらない。
,,□,住関連専門店（経営者）,来客数の動き,・来客数、販売量共に変化はなく、景気が上向いている実感はない。
,,□,その他専門店［酒］（経営者）,販売量の動き,・全体的な景気は大きく変わっていないが、年度末で流通在庫量を絞ってきているため売上が落ちている。この時期は年々在庫を減らす方向に動いているため、３～４月にまたがった売上を考える必要がある。
,,□,その他専門店［靴］（従業員）,販売量の動き,・春物商戦に勢いがない。
,,□,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・３月の販売量は灯油が前年比115％、軽油が90％となっている。寒さが続いているため、前年と比較して灯油の販売量は増加しているが、除染需要が無くなったため、軽油の販売量は減少している。
,,□,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・景気が大きく変動するような要因がない。
,,□,一般レストラン（経営者）,来客数の動き,・一時は米国の大統領に対する懸念があったが、３か月前と比較しても、来客数に変わりはない。
,,□,一般レストラン（経営者）,単価の動き,・今年に入ってから不調が続いており、売上、来客数、販売量共に前年をかなり下回っている。これは同業他社も同じであり、全体的に景気は伸び悩んでいる。
,,□,一般レストラン（経営者）,お客様の様子,・歓送迎会などの動きは例年並みに活発である。高校の合格発表のある週は前年よりも静かであったが、その前後の週に予約が重なっており、結果として売上の動きに変動はみられていない。
,,□,観光型ホテル（経営者）,来客数の動き,・秋口は良かったものの、それ以降の来客数は減少傾向である。
,,□,観光型旅館（経営者）,来客数の動き,・前年並みの動きではあるものの、景気が上向いている様子はみられていない。
,,□,都市型ホテル（スタッフ）,来客数の動き,・首都圏にあるインバウンドの波は当県には届いておらず、来客数は伸びていない。
,,□,都市型ホテル（スタッフ）,販売量の動き,・宿泊、レストランは、個人需要、法人宴会需要共に回復傾向であり、前年並みまで戻している。ただし、プレミアムフライデーに関しては、特に反応はみられていない。
,,□,都市型ホテル（スタッフ）,販売量の動き,・宿泊部門は前年と比較して20％減少、宴会部門は微増、レストラン部門は横ばいで推移している。そのため、全体としては前年並みとなっている。
,,□,都市型ホテル（スタッフ）,来客数の動き,・顧客の利用は安定して推移しており、大きく落ち込むことはない。ただし、フリー客による売上にはばらつきがあり、あまり伸びていない。そのため、停滞感が継続している。
,,□,旅行代理店（経営者）,販売量の動き,・年を越してからの旅行業界の景気に変化はなく、今月も販売量が前年を下回っている。
,,□,旅行代理店（店長）,来客数の動き,・来客数、受注数共に前年を下回っている。
,,□,タクシー運転手,販売量の動き,・前年から、良くも悪くもない成績が継続している。
,,□,通信会社（営業担当）,競争相手の様子,・入学、就職シーズンが始まり、物品購入が増えて消費動向が上向いている。しかし、物流関連業者からは、前年度より下回っており、主な原因は人手不足によるものであるとの話を聞いている。
,,□,通信会社（営業担当）,お客様の様子,・一般の小売業の販売が伸びておらず、特に百貨店がさえない。一般消費者の購入需要が伸びていない。
,,□,通信会社（営業担当）,お客様の様子,・顧客の購買意欲に大きな変化がみられない。
,,□,通信会社（営業担当）,お客様の様子,・契約者数、解約者数共にあまり変化はみられない。有料テレビの加入者は減少しているが、インターネットの加入者は増加している。特に、他社のインターネットコースから当社の低価格コースへの乗換えが増えてきている。
,,□,通信会社（営業担当）,お客様の様子,・客との会話からも良い話を聞かない。
,,□,通信会社（営業担当）,お客様の様子,・消費者は、相変わらず価格を優先して商品を選択している。
,,□,遊園地（経営者）,来客数の動き,・エントランスリニューアルの効果を期待したが、温暖だった前年と比べて低温傾向にあり、来客数は若干下回っている。
,,□,美容室（経営者）,単価の動き,・サブメニューであるヘッドスパをする客が増えている。また、高額のドライヤーを購入する客も多い。
,,□,美容室（経営者）,来客数の動き,・客層が年配者だけになっており、どうしても客足は遠のいてしまう。
,,□,住宅販売会社（経営者）,来客数の動き,・内覧会を行っても来場者は以前よりかなり少ない。しかし、商談の進度の高い顧客が多く成約率が高くなっている。
,,▲,一般小売店［寝具］（経営者）,販売量の動き,・今月は１～２月に結構あった布団づくりの注文が止まり、二次製品の動きも止まっている。
,,▲,百貨店（売場主任）,お客様の様子,・来客数の減少のほか、新生活の準備関係の客単価や買上点数も減少が続いている。また、様々な返礼ギフトについても単価の下落が著しい。さらに、３月に入っても例年より気温が上昇せず、春の新生活への切替えが遅れている。
,,▲,スーパー（経営者）,お客様の様子,・周囲に競合店がオープンしている。そのため、価格が下落傾向にあり、消費者の買い回りも散見されている。
,,▲,コンビニ（経営者）,来客数の動き,・年度末であり、例年であれば建設関係は忙しいはずである。しかし、復興関係などの仕事が終わってしまい、かなり人の流れが悪くなっている。また、高校生などが卒業して県外に出てしまうなど、地元に残る人間が少なくなってきている。
,,▲,コンビニ（エリア担当）,来客数の動き,・来客数の前年比が減少傾向にある。
,,▲,コンビニ（店長）,単価の動き,・３月は、カードのポイントで支払う客や、単価の安い商品を選ぶ客が多く、客単価が低下している。
,,▲,衣料品専門店（店長）,お客様の様子,・目的買い要素の強い商品は例年並みの需要があるが、気温の低下により春物商材の動きが鈍い状態である。
,,▲,乗用車販売店（経営者）,販売量の動き,・週末のイベントが低調である。
,,▲,乗用車販売店（従業員）,販売量の動き,・販売量が、前年の決算時期と比較してもがく然とするくらいに落ち込んでいる。
