,,▲,タクシー運転手,来客数の動き,・例年であれば、４月は入学式や歓迎会などで忙しくなるはずだが、今年は動きがなかった。
,,▲,設計事務所（所長）,お客様の様子,・打ち合わせのなかで慎重な発言や悲観的な発言が目立つようになってきた。
,,×,スーパー（店長）,お客様の様子,・様々な商品の値上げが相次いでおり、必要な物だけを購入したり、より安いセール時に購入するなどの動きがみられる。このため、特売時の売上が増え、通常時の売上が減る傾向がみられる。また、衣料品、生活用品の節約傾向も出ている。
,,×,コンビニ（オーナー）,販売量の動き,・客の購買は低単価の商品に集中している。
,,×,家電量販店（経営者）,販売量の動き,・３月の中旬から、客足が極端に鈍くなっている。地上デジタル放送開始の効果も小休止といった状況である。
,,×,高級レストラン（スタッフ）,来客数の動き,・３月と同様に、新規開業したホテルへの客の移動が顕著であり、来客数が落ち込んでいる。また、ゴールデンウィークを控えての利用控えもあるようで、全体的にレストラン利用が落ち込んでいる。
,,×,タクシー運転手,来客数の動き,・例年よりも暖かく、雨の日も少なかったため、タクシーの利用客は前年よりも減っている。夜間のタクシー利用は、年末から減っているが、暖かくなると昼間の利用も少なくなる。
"企業
動向
関連

(北海道)",,◎,－,－,－
,,○,＊,＊,＊
,,□,輸送業（経営者）,取引先の様子,・輸送関係では、燃料高騰の影響で、売上に対する燃料代の占める割合が依然として高いままである。
,,□,輸送業（営業担当）,取引先の様子,・製紙、飼料、飲料といった得意先の各工場の生産に大きな変化は出ていない。
,,□,その他サービス業［建設機械リース］（支店長）,取引先の様子,・各社とも受注量の減少が続いている。
,,▲,食料品製造業（団体役員）,それ以外,・ガソリン税の暫定税率廃止による恩恵はみられるものの、加工食料品の値上げが相次いでおり、生産コストが上昇している。生産コスト上昇分の価格転嫁も進んでいない。生鮮野菜類は天候に恵まれ、安定した供給量と価格形成になっているが、生鮮水産物は漁獲量の減少から価格が高騰しており、消費者の購買意欲は低下している。
,,▲,食料品製造業（役員）,受注価格や販売価格の動き,・引き続き原材料価格が高騰しており、一度値上げしたものについても、更にもう一度値上げしようという動きがある。その一方で、販売価格の改定については、部分的に理解を得ることができても、なかなか実行できない状況にあり、利益率が低下している。
,,▲,家具製造業（経営者）,取引先の様子,・住宅着工数の減少が大きく影響している。消費マインドも低迷している。
,,▲,金融業（企画担当）,それ以外,・設備投資は大手企業が押し上げているが、道内中小企業は低迷している。原材料価格の上昇に対して大半の企業は価格転嫁が進んでおらず、収益環境は極めて厳しい。また公共投資の削減に加え、住宅着工戸数の減少は建設業を始め各業界に深刻な影響を与えている。
,,▲,司法書士,取引先の様子,・土地取引や建物の建築件数の減少など、状況が悪化している。
,,▲,その他非製造業［鋼材卸売］（役員）,受注価格や販売価格の動き,・鋼材を中心に値上げが進んでいるなか、中国需要が急進しているため、価格が後追い状態となり、受注物件において利益を確保するのが困難な状況となっている。また、受注量は増えているが、一部の材料が入手できないため、高い材料を購入しなければならず、当初予定の利益が確保できない。
,,×,通信業（営業担当）,取引先の様子,・最近になり、客が価格に対して敏感になっている傾向が強まっている。また競争相手の価格攻勢も再度強くなっている。沈静化していたデフレ方向への圧力、動きが再度強まったことから、景況感としては悪化している。
,,×,その他サービス業［建設機械リース］（営業担当）,受注量や販売量の動き,・建設投資が減っているなか、原材料高騰の影響で一層の受注額の減少圧力が強まっている。
"雇用
関連

(北海道)",,◎,－,－,－
,,○,学校［大学］（就職担当）,雇用形態の様子,・４月に入り、採用活動が本格的になってきている。前年度末に採用予定者を確保できなかった企業では、中途採用や来年度新規採用を含め、多様な採用を意欲的に始めている。
,,□,求人情報誌製作会社（編集者）,それ以外,・若年者層での応募数の減少とスキルダウンによるミスマッチで決定率が上がってこない。また、求人広告はリピーターが多く、求人件数は横ばい状態である。
,,□,職業安定所（職員）,求人数の動き,・有効求人倍率は９か月連続して前年を下回っている。新規求人の受理状況は、医療・福祉、情報通信業を除き、やや厳しさが現れてきている。
,,□,職業安定所（職員）,求人数の動き,・３月の有効求人倍率は0.56倍であり、前月及び前年と同率となった。３か月前と比較すると0.06ポイントの増加となっている。
,,▲,人材派遣会社（社員）,周辺企業の様子,・広告代理店数社と話をしたが、広告費の削減が顕著であり、各企業の業績の低迷を裏付ける格好となっている。建設・ハウスメーカーとの話からは、住宅は極端な需要の落ち込みが目立っている。また、当社では、新聞社との共催の転職フェアでの参加企業の獲得に向けて営業活動を行っているが、各企業からは人材は確保したいものの、参加費用のねん出が困難なほど業績の落ち込みが激しいとの話を聞く。
,,▲,職業安定所（職員）,求人数の動き,・３月の有効求人倍率は0.45倍で、４か月連続して前年を下回っている。新規求人数は前年から16.3％減少している。
,,×,求人情報誌製作会社（編集者）,求人数の動き,・求人件数は前年を１割程度下回っている。コールセンター、派遣、道外の業務請負以外は軒並み前年割れしており、特に、建設、運輸・物流などは前年から20％の減少となっている。小売業も前年から15％の減少となっている。
,,,,,
　２．東北（地域別調査機関：（財）東北開発研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,－,－,－
,,○,一般小売店［カメラ］（店長）,販売量の動き,・天候も良く気温も高い日が続き、花見などに出掛ける人が多かったため、写真プリントの受注が好調で前年を上回っている。
,,○,一般小売店［雑貨］（企画担当）,来客数の動き,・天候に恵まれていたこともあり、これまで消費を抑制していた反動が、ガソリン価格の下落により増幅されたものとみられる。
,,○,コンビニ（経営者）,来客数の動き,・久しぶりに来客数、売上、買上点数がプラスに転じている。来客数は７ポイント、売上は６ポイントの上昇であるが、買上点数はいまだ前年比ではマイナス２ポイントであり、底を打った感はあるが、完全に上昇局面に入ったとまでは言い切れない。
,,○,コンビニ（経営者）,販売量の動き,・前年比での売上は、３か月前よりも５ポイント上昇している。来客数はほとんど変わらないものの、客単価が上昇している。客単価の上昇は商品価格の値上げも影響しているものとみられる。
,,○,コンビニ（エリア担当）,販売量の動き,・既存店の前年比での売上高、来客数が共に改善傾向がみられる。
,,○,衣料品専門店（経営者）,お客様の様子,・来店する客の動向をみていると、品定めを始めてから購入を決めるまでの時間が短くなっているなど、買いたいという気持ちが以前より強まっている。
,,○,乗用車販売店（従業員）,販売量の動き,・暫定税率の一時的な解除に伴い、車を購入する際の税金も安くなったことが好材料となっている。
,,○,住関連専門店（経営者）,来客数の動き,・最近亡くなる人が多く、当店で扱っている仏壇の需要が若干高まっている。
,,□,商店街（代表者）,お客様の様子,・３月から天候に恵まれ春物衣料が好調であったこと、花粉の飛散が早く花粉症対策の医療品などの動きがみえたことなど、良かったことはその程度であり、総体的に消費は弱含みである。
,,□,百貨店（営業担当）,お客様の様子,・当月は天候的に恵まれたことや、ガソリンの実質的な値下げが来客数増加につながったことなどで、業績は好調に推移した。ただし、これらの要因は多分にラッキーな面があり、景気が回復基調にある実感は無い。
,,□,百貨店（企画担当）,来客数の動き,・市内の主な大型店売上総額は前年同月比で微増であったが、当社の来客数はこれまでよりも減少幅が大きくなってきている。ガソリン価格が下がった４月でも当社の売上は前年同月割れが予想されており、前月同様に波に乗り切れないようで残念である。
,,□,百貨店（広報担当）,お客様の様子,・ポイント３倍セールや割引セールに客が集中する傾向がある。それ以外の日の買物を控えるという傾向も強まっている。
,,□,スーパー（総務担当）,単価の動き,・４月の１品単価をみると、中国野菜の減少などにより続いていた野菜の高騰は最近落ち着いてきたが、生肉は飼料高騰の影響もあり一段と高くなっている。また、加工食品では価格抑制品の買上点数は増加しているものの、乳製品や乾めん等の値上げが１品単価を顕著に引上げている。しかしながら、買上点数の前年割れは依然として続き、全体的には今までと同じ状況で推移している。
,,□,コンビニ（エリア担当）,来客数の動き,・３か月前に比べて、売上の前年比は変わらない。来客数は微減、客単価が若干の上昇で相殺されている状態であるが、危惧するような状況に変わりは無い。
,,□,衣料品専門店（経営者）,お客様の様子,・ここ数年は季節の催事、特価品の案内を送付しても、客は消費に慎重、消極的である様子に変わりは無い。
,,□,衣料品専門店（店長）,お客様の様子,・値ごろ感のある商品が売れ筋であり買上客数は増えているものの、高単価の商品の動きは鈍いため、全体的な売上は変わらない状態が続いている。
,,□,衣料品専門店（総務担当）,販売量の動き,・食料品などの値上げがあるため、し好的な要素のある衣料品などの商品では買い控えが発生している。
,,□,家電量販店（店長）,単価の動き,・販売量は前年をやや上回っているものの、客単価が下がっている。客の安い物志向が強まっている。
,,□,住関連専門店（経営者）,お客様の様子,・耐久消費財も「良い物」が売れず、割安感のある商材のほうが売れる状況が続いており、まだまだ財布のひもは固い。
,,□,高級レストラン（支配人）,来客数の動き,・ランチタイムの来客数は順調に推移している。一方、ディナータイムは、来客はあるものの客単価の低下がみられ、売上に結び付かない状況が続いている。
,,□,一般レストラン（経営者）,お客様の様子,・客層が安定しており、当店では来客数、客単価共に変化が無い。暫定税率の問題や様々な物の値上げがあるが、当店の客層をみる限りでは節約している様子は無い。地域には工業関係の会社が多いが、一部に景気が良いところもあるものの、全体的には良くも悪くもなく安定しているという会社が多いようである。
,,□,観光型ホテル（経営者）,来客数の動き,・数字だけみると前年比で入込数は13％、売上は８％の増加となっているが、前年は改装工事中であったことを考慮すれば、好景気といえる状況ではない。送別会に比べ歓迎会の需要は少なく、ゴールデンウィークの前半は平常と変わらない入込である。
,,□,都市型ホテル（スタッフ）,販売量の動き,・一般宴会は、大型のお別れの会が予想外の入りで予算を達成するものの、宿泊、レストラン部門は低迷が続いている。
,,□,タクシー運転手,単価の動き,・乗り控えがまだ目立つ。各社とも減車の方向で検討を進めている模様であるが、現状ではまだ効果が現れていない。
,,□,美容室（経営者）,来客数の動き,・引き続き客のリターン率は正常な状態まで戻っていない。特に新規客のリターン率は悪くなっている。来店のスパンも長いままであり、厳しい状況が続いている。
,,▲,商店街（代表者）,販売量の動き,・時期的な来街者の増加はあるが、各店の販売実績にはつながっていない模様である。イベントなどを実施した店が一時的に前年を上回った例はあると聞くが、それ以外は厳しい様子である。
,,▲,一般小売店［医薬品］（経営者）,単価の動き,・花粉症関連の医薬品及びグッズの販売が好調で客単価は上がっているものの、全体的な数字は上がっておらず、景気は落ち込んでいる。
,,▲,一般小売店［医薬品］（経営者）,来客数の動き,・４月は天候が良いにもかかわらず、来客数は前年を毎日少しずつ下回っている。また、客単価の低下もみられ、景気の悪化が感じられる。
,,▲,百貨店（売場主任）,お客様の様子,・４月に入り、客は一気に生活防衛に走っている。いつもならばにぎわう年金支給日も、今月はほとんど活況が無い。ボリュームゾーンであるミセスの客層も、何度も吟味を重ね必要最小限の物しか買わない傾向が強い。
,,▲,百貨店（販促担当）,単価の動き,・食料品部門での客単価の低下など、生活防衛意識が一般消費者の中に芽生えている。
,,▲,百貨店（経営者）,販売量の動き,・３月は天候も良好で来客数も多く、卒業、就職、入学などにかかる衣料品、準備品の動きは比較的堅調に推移した。その反動かどうかは定かでないが、４月に入り衣料品の売上が低調になってきている。
,,▲,スーパー（経営者）,お客様の様子,・価格を上げていない商品の売行きは良いが、それ以外は下降気味である。
,,▲,スーパー（経営者）,販売量の動き,・食料品を中心に様々な商品の価格が上昇しているが、客の収入は変わらないことから、客の購買行動は、無駄な物は一切買わない、特売品に売れ筋が集中するなどの傾向が顕著であり、荷動きの絶対量が低調に推移している。
,,▲,スーパー（経営者）,お客様の様子,・ガソリンは値下げになったものの、それ以外の商品では値上げが本格的になり、物価高が進行しているため、消費者は完全に節約志向、生活防衛型になっている。
,,▲,スーパー（店長）,販売量の動き,・前年と比較し日曜日が１日少ないため、売上で３％減、来客数2.5％減となっている。また、食料品の値上げにより、１品単価は１％上がったが、逆に買上点数は４％減少し、売上が前年を下回る要因になっている。
,,▲,スーパー（店長）,販売量の動き,・相次ぐメーカー商品の値上げが影響し、１品単価、客単価は上昇しているものの、客の来店頻度、買上点数が共に前年比98％台となっているなど、景気は低迷している。
,,▲,スーパー（店長）,お客様の様子,・高単価の商品の動きが非常に鈍くなっているが、逆にチラシ掲載商品など日替わり低単価商品の動きは以前より良くなっていることから、結果として客単価が低下している。また、来客数もあまり良くない。
,,▲,コンビニ（店長）,来客数の動き,・暫定税率の期限切れでガソリン価格が安くなっても、小売業に関しては効果がみられない。むしろ、道路建設工事関係の客が減ってきており、マイナス効果となっている。
,,▲,衣料品専門店（店長）,単価の動き,・４月に入り20代、30代の若いビジネスマンの来店が増えているものの、低価格の商品に敏感に反応しており、客単価が上がらない。
,,▲,衣料品専門店（店長）,来客数の動き,・団塊世代のリタイアに伴うスーツ需要の縮小、及び団塊ジュニアである30代の買い控えが顕著になってきている。
,,▲,乗用車販売店（経営者）,来客数の動き,・３月末にガソリン税などの暫定税率が期限切れになったが、自動車重量税の暫定税率は４月末まで期限が残っているため、５月の車検を前倒しで入庫させることもできずにいる。政治の泥仕合に巻き込まれ、暫定税率の扱いなどで仕事がやりにくくなり、現場は困惑している。その結果、新車の売上も上がらない。
,,▲,乗用車販売店（経営者）,お客様の様子,・３月までは販売がマイナスでも入庫で何とか持ちこたえていたが、直近ではそれすら危ぶまれている。客からは税金関係の問い合わせも多く、車検の入庫控えと登録車の減少とのダブルパンチに関係各社は頭を悩ませている状況である。
,,▲,その他専門店［化粧品］（経営者）,来客数の動き,・客の様子は、将来の生活、経済に対する不安がまだまだ大きく、買物需要につながっていない。
,,▲,その他専門店［パソコン］（経営者）,競争相手の様子,・同業者の話のほとんどが、「受注が激減している」というものである。
,,▲,その他専門店［酒］（営業担当）,販売量の動き,・流通関連の年度末の在庫調整も終わるため４月は少し上向くかと思われたが、予想に反しかなり悪い状況であり景気の悪化を実感している。各種値上げの影響で、消費者は買い控えなどにより支出を抑える状況になっている。
,,▲,その他専門店［ガソリンスタンド］（営業担当）,それ以外,・暫定税率の廃止で、販売競争の激化もあるため高い税率の在庫を税抜きの価格で販売せざるを得なくなり、「かぶり」の発生で収益が悪化している。また、前月分の支払資金は今月の収入から回すが、この状況で資金繰りも悪化してきている。実際の営業に係わらない外部的な要因で収益が悪化し、それに合わせ販売店の淘汰が始まってきている。
,,▲,その他専門店［ガソリンスタンド］（営業担当）,来客数の動き,・客は買い控えの状態に入っている。価格変動、特に暫定税率の問題では、客も業界も翻ろうされている。
,,▲,高級レストラン（経営者）,お客様の様子,・ブライダルや法事などでの利用はまずまずであるが、接待利用など社用の客は激減している。
,,▲,一般レストラン（経営者）,来客数の動き,・週に１、２度はまとまった来客があるものの、基本的には平日のディナーを中心に低調な状態が続いており、２、３か月前と比べても客の財布のひもは固くなっている。
,,▲,その他飲食［弁当］（スタッフ）,単価の動き,・販売個数は増えているものの売上は落ちているなど、悪い方向に向かっている。
,,▲,観光型旅館（経営者）,来客数の動き,・４月の営業成績は、前年をやや下回っている。
,,▲,都市型ホテル（経営者）,単価の動き,・客単価は前月に引き続き３～５％程度の下落である。来客数が前年並みで推移していることから、客単価の低下が景気を悪くしている。
,,▲,都市型ホテル（スタッフ）,販売量の動き,・景気の悪さから花見などの宴会も手控えられている。また、開花の時期が早まったことによりツアーのキャンセルが相次ぎ、宿泊の稼働率にも打撃を与えているなど、全体的な盛り上がりに欠けている。
,,▲,都市型ホテル（スタッフ）,お客様の様子,・諸物価の値上がりもあり、客は新年度の予算取りが難しくなっているようである。例年実施している行事などでも見直しがあり、特に飲食を伴う接待などは例年のような利用がみられない。
,,▲,遊園地（経営者）,来客数の動き,・中旬までは前年並みの推移であったが、学校、団体の動きが遅いこと、ゴールデンウィーク前半の出足が芳しくないことから、低調な動きとなっている。
,,▲,観光名所（職員）,来客数の動き,・団体以外のフリー客が減少している。ガソリン価格が下がったことで来場者が増えるのでは、という期待していたが、また上昇すること不安のほうが大きかったようである。
,,×,商店街（代表者）,来客数の動き,・客単価が比較的高い店では、４月になって全く動きが無い。
,,×,商店街（代表者）,単価の動き,・天候に恵まれたこととガソリン価格が一時的に下がったことがあり、前月に予想していたほどは悪くならなかったものの、消費マインドの冷え込みはかなり厳しい。
,,×,商店街（代表者）,来客数の動き,・政治経済の先行きがみえず、今後の不安感から消費者に節約志向がみられる。
,,×,一般小売店［茶］（経営者）,それ以外,・人の出入は例年と変わらないが、全く買物をしない客も目立っている。知り合いの神主の話では「３、４年前は、日が良ければ２、３件重なることもあった地鎮祭の依頼が、今年は全く無い」とのことである。
,,×,一般小売店［スポーツ用品］（経営者）,来客数の動き,・客単価の低下が著しい。特価品の販売比率が非常に高くなっている。
,,×,一般小売店［医薬品］（経営者）,来客数の動き,・客単価も平均的な水準を下回っているが、それ以上に来客数の減少が著しい。偶数月の15日、つまり年金支給日の後の店頭は活況を呈するのが常であるが、今月は急激に悪化した。前月までの来客数の半分もいかない日が続き、「悪い」という表現では到底追いつかないほどの印象を受けている。
,,×,百貨店（経営者）,来客数の動き,・３月中旬に郊外型商業集積施設がオープンした以降は、食品関係で苦戦している。高齢者の医療制度の問題もあり、今月15日の年金支給日以降の来客数も激減している。
,,×,コンビニ（経営者）,お客様の様子,・ガソリンなど物価上昇の影響を受けても、客は決まった予算で家計をやりくりしており、例えばジュース１本買う場合でも、少しでも安く買い求めるためにスーパーなどに流れてしまっている。
,,×,コンビニ（経営者）,来客数の動き,・原材料の高騰に伴い様々な食料品の価格が上昇していることが、経営に影響している。
,,×,コンビニ（経営者）,お客様の様子,・客が商品を探している時の様子は、単価を見比べるなどよく見極めてからお買い得商品を購入するケースが多い。最近は毎週のように商品価格の上昇があり、「また上がったね」と客に言われることも多くなっている。
,,×,衣料品専門店（経営者）,来客数の動き,・土日の来客数が特に減ってきている。
,,×,住関連専門店（経営者）,販売量の動き,・来客数の減少が続いている。桜の開花が早くなり売出し期間と重なり、売上が大幅に減少している。
,,×,一般レストラン（経営者）,販売量の動き,・ここ３か月の売上は、前年比で10～20％程度減少している。これは危機的な状況であり、景気が悪いとしか考えられない。
,,×,タクシー運転手,来客数の動き,・花見客の動向に期待していたが、乗客数は非常に少なく、前年を下回っている状況である。
,,×,その他サービス［自動車整備業］（経営者）,来客数の動き,・景気が悪いという次元を超えて、疲弊してきている。販売単価の低下や販売量の減少を通り越して、客が１人も来ない日もある状況である。工事などの動きは全くみられず、ただ物価高にさらされて、消費者は死んだようになっている。
"企業
動向
関連

(東北)",,◎,－,－,－
,,○,通信業（営業担当）,受注量や販売量の動き,・新年度に入り、既存契約の確保についてはある程度見通しが立ってきている。ただし、依然として予断を許さない状況には変わりが無い。
,,○,その他非製造業［飲食料品卸売業］（経営者）,受注量や販売量の動き,・県内需要は予想以上の回復がみられた。
,,□,農林水産業（従業者）,受注量や販売量の動き,・中国産冷凍ギョウザ問題に伴う国内農産物への回帰があり、農産物直売所での売行きが少し良くなってきているものの、収益を大きく引上げるほどではない。
,,□,木材木製品製造業（経営者）,受注量や販売量の動き,・春先の需要が思いのほか鈍く、住宅部材の動きが悪い。販売価格も採算が取れていない。
,,□,電気機械器具製造業（営業担当）,取引先の様子,・受注はそれなりにあるものの、キャッシュが回らないなどの事情で窮乏している中小・ベンチャーが多い。
,,□,広告代理店（経営者）,受注量や販売量の動き,・前年の10月以降、受注量は厳しい状態が続いている。
,,□,コピーサービス業（経営者）,受注量や販売量の動き,・グロスの販売量は減少傾向にあるが、販売価格は横ばいの状態となっており、景気の方向性も横ばいである。
,,▲,農林水産業（従業者）,それ以外,・農業資材も前年比５～10％程度は値上がりしている。それに対し前年の農家収入は前々年比85～90％であったことから、生産資材の購入に資金が回らない。
,,▲,食料品製造業（経営者）,受注量や販売量の動き,・今まではアメリカでのＢＳＥ発生に伴う原料相場の上昇という牛タン業界特有の不況であったが、最近ではガソリンの暫定税率問題や高齢者の医療制度などで社会全体の空気が悪くなっている。
,,▲,食料品製造業（経営者）,受注量や販売量の動き,・４月に入り動きが急に悪くなっている。駅の乗降客数や市内のホテルの稼働率も良くないと聞いている。ガソリン価格は下がったものの、他の物は値上げが多いため、し好品は買い控えられている。
