,,▲,スーパー（企画担当）,来客数の動き,・来客数の減少傾向に歯止めがかからない。客は価格上昇に対する生活防衛策として、一度の買物の品数を抑えるとともに、買物の頻度そのものを減らす傾向が出てきている。
,,▲,スーパー（役員）,来客数の動き,・今年の12月は前年よりも日曜日が１日少なかったことに加えて、暴風雪の日が例年より多かったこと、さらに総選挙が行われたことなどから、前年と比べて来客数や売上が落ち込んでいる。客単価は前年から２％アップしたほか、商品単価も前年から３％アップしているなか、買上率は前年並みで推移しているものの、来客数が前年から３％前後落ち込んでいる。
,,▲,スーパー（役員）,お客様の様子,・お買得企画の時は商材が売れるものの、通常時の客の財布のひもはまだ固く、節約志向が強まる一方である。
,,▲,コンビニ（エリア担当）,来客数の動き,・客単価は前年を上回っているが、来客数が伸びてこない。販売量も減少傾向が続いている。
,,▲,家電量販店（経営者）,販売量の動き,・テレビなどの大型商材の販売が伸び悩んだ。また、ＬＥＤ照明の商品単価の低下による影響もみられた。
,,▲,家電量販店（店員）,来客数の動き,・12月前半は来客数、売上ともに前年を下回った。後半になり、ようやく年末らしい来客数が戻ってきたものの、全体としてはやや悪い状況にある。
,,▲,乗用車販売店（従業員）,販売量の動き,・車業界全体のことかもしれないが、リコールの影響などにより、客の動きが鈍っている。それにともなって販売台数も落ち込んでいる。
,,▲,乗用車販売店（役員）,販売量の動き,・新型車が出たものの、一向に受注量が増加してこない。中古車も同様に悪い状況にある。
,,▲,高級レストラン（スタッフ）,単価の動き,・毎年12月31日まで開店しているが、年末の利用客は観光客が大半であった。また、税込み価格での価格指定の予約もあったため、前年と比べると消費税増税相当額だけ売上が減少している。総選挙の影響もあり、今年の売上は前年比で８％減少の厳しい結果となった。
,,▲,高級レストラン（スタッフ）,販売量の動き,・天候不順も災いして、やや悪かった。クリスマスは日取りが良くなかったこともあり、ディナーの予約が思わしくなかった。団体予約は総選挙の影響で役所関係の利用が減少した。例年、12月のランチは主婦層で混雑するが、今年はあまり満席にならなかった。客からは、例年、予約が難しい人気店でも席が空いていると聞いている。外国人旅行客がかなり多いようだが、当店では恩恵が感じられない。
,,▲,旅行代理店（従業員）,販売量の動き,・12月は前年比90％を下回った。年間でみても、法人部門の販売量が最も多い11月が不調だったこともあり、予算達成が厳しい状況である。
,,▲,旅行代理店（従業員）,販売量の動き,・12月は総選挙の影響があり、ビジネス需要が伸びなかった。また、天候悪化により２日間にわたって空港が閉鎖されたこともマイナス要因となった。
,,▲,旅行代理店（従業員）,お客様の様子,・衆議院の解散が報道されてから、来客数が減少している。特に、ファミリー層が目立って少なくなっている。
,,▲,タクシー運転手,来客数の動き,・過去３か月の状況と比べて、12月は客の需要が増えている。ただ、その要因としては、年末を迎えるなかで、寒さが厳しかったという一過性の要因によるものである。
,,×,百貨店（売場主任）,来客数の動き,・12月に入ってから、防寒コートの売行きが厳しい状況にあり、前年の９割台にとどまっている。ニット関連のクリスマス商材も低単価の商材中心に変わってきている。お歳暮も後半戦で失速し、前年の90％台後半で終わりそうである。
,,×,百貨店（売場主任）,来客数の動き,・12月になっても、来客数、客１人当たりの買上金額、全体売上が前年の９割程度から増えてこない。
,,×,タクシー運転手,販売量の動き,・利用客数、運行本数、運行単価とも減少し続けており、好転するような要素が何もない。
,,×,通信会社（企画担当）,販売量の動き,・12月は目標販売数を大きく下回っており、来年度に向けて社内での大幅な経費削減の必要性が生じている。
,,×,美容室（経営者）,販売量の動き,・ここ３か月間、売上は前年を10％弱下回っている。それより前の３か月は前年を５％弱上回って推移していた。
,,×,その他サービスの動向を把握できる者［フェリー］（従業員）,来客数の動き,・例年と比較して天候が悪いことから、フェリーの欠航日数が増加している。また、総選挙の影響により物流量も減少している。
"企業
動向
関連

(北海道)",,◎,－,－,－
,,○,家具製造業（経営者）,受注量や販売量の動き,・消費税増税の影響が薄らいできた。景気対策としての公共事業などによる請負物件の需要が活況である。
,,○,コピーサービス業（従業員）,取引先の様子,・業種にもよるが、客先のなかには過去最高の売上を記録した企業が数社あり、多くの受注につながった。
,,□,食料品製造業（経営者）,受注量や販売量の動き,・年末にもかかわらず荷動きが鈍い。
,,□,食料品製造業（従業員）,受注量や販売量の動き,・３か月前と比べると、売上は特に変化がないまま推移している。
,,□,建設業（従業員）,受注量や販売量の動き,・技術職の従業員がほぼ通年で稼動している状況にあり、中途での人員確保が引き続き厳しい状況にある。
,,□,輸送業（営業担当）,取引先の様子,・医薬品の本州向け輸送は順調であるが、飲料品については停滞気味である。農産品については生産が良かったため、好調に推移している。
,,□,通信業（営業担当）,受注量や販売量の動き,・安定した販売量と問い合わせが続いている。その一方で、納期などの顧客要望に応えられない事例もみられるようになってきている。
,,□,その他サービス業［建設機械レンタル］（総務担当）,取引先の様子,・顧客の受注状況が悪化しており、本州などへの出稼ぎが増えているとの情報もみられる。
,,▲,建設業（従業員）,受注量や販売量の動き,・建築業界では、本州市場を対象とする鉄骨構造分野は相変わらず好調だが、道内市場に限定される躯体や仕上などの分野は抱える仕事量が減少している。
,,▲,輸送業（支店長）,取引先の様子,・冬期間に入ったことで、道内の港湾物流の活況感がなくなっている。周りでも来期計画の話題が中心となってきている。
,,▲,金融業（企画担当）,それ以外,・外国人観光客は大幅に増加しているが、道内景気を下支えしてきた建設業は公共工事の発注が減少するとともにやや伸び悩んでいる。個人消費は食料品価格の上昇や電気料金の値上げなどから節約志向が強まっている。
,,▲,司法書士,取引先の様子,・前年の同時期と比較して、一段と悪化している。特に、不動産関連や個人住宅の建築における悪化が目立っている。
,,▲,司法書士,取引先の様子,・冬期期間の不動産取引が減少するのは例年どおりであるが、消費税増税後の購買力が依然として低迷したままである。
,,▲,その他サービス業［建設機械リース］（支店長）,取引先の様子,・地区の基幹産業である公共工事の発注が鈍化しており、東北や関東方面に人員を派遣する客先が前年に比べて増えている。
,,▲,その他非製造業［鋼材卸売］（役員）,受注量や販売量の動き,・大型案件が重なったことで売上は増加したが、消耗品を中心とした基幹商材に落ち込みがみられる。ただし、客先の仕事量は安定しているため、極端な落ち込みとはなっていない。
,,×,＊,＊,＊
"雇用
関連

(北海道)",,◎,－,－,－
,,○,人材派遣会社（社員）,求人数の動き,・求人数が増加傾向にある。派遣のニーズも引き続き堅調に推移している。特に、営業マンの求人が増えており、企業が景気に乗り遅れないよう売上拡大に向けて動き出したとみられる。
,,○,職業安定所（職員）,求人数の動き,・新規求人数は前年から1.1％増加し、58か月連続で前年を上回った。月間有効求人数も前年から4.2％増加し、58か月連続で前年を上回った。
,,□,人材派遣会社（社員）,雇用形態の様子,・求人数が増え、求職者数が減少している傾向にあるが、肝心な雇用条件が良くなっていない。働く場所があっても、雇用形態が変わらなければ景気が回復していると実感できない。
,,□,求人情報誌製作会社（編集者）,周辺企業の様子,・いわゆる大型倒産はなかったものの、独立開業を目指した若い世代による飲食店や物販サービス業の開店と閉店がほぼ同数であった。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・３か月前よりも求人件数が減っているが、季節的な要因であり、例年とほぼ同じ動きとなっている。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・求人件数が若干持ち直している。正社員求人が前年比で横ばいとなったことに加えて、飲食店やホテルなどのアルバイト求人やパート求人が増えている。
,,□,職業安定所（職員）,雇用形態の様子,・11月の新規求人数は前年を3.2％下回った。新規求職者数は前年を8.0％下回った。月間有効求人倍率は0.88倍となり、前年の0.84倍を0.04ポイント上回った。しかし、新規求人数のうち正社員求人の占める割合は48.2％と相変わらず低く、求人者と求職者の間における職種や労働条件のミスマッチも少なくないことから依然として厳しい状況にある。
,,□,職業安定所（職員）,求人数の動き,・求人数の増加傾向が続いている。新規求人数が12か月連続で前年を上回り、月間有効求人数は21か月連続で前年を上回っている。ただ、増加幅が若干縮小してきていることは懸念材料である。
,,□,学校［大学］（就職担当）,求人数の動き,・物価が上昇しているにもかかわらず、賃金の上昇がみられない。消費よりも貯蓄にお金が回っている状況にある。
,,▲,新聞社［求人広告］（担当者）,求人数の動き,・募集広告の売上が前年比マイナス９％とここしばらくないほどの落ち込みだった。医療、派遣、環境衛生、加工製造は２～７割程度、売上を伸ばしたが、小売、飲食、運輸関係が半減しており、全体を押し下げた。12月の総選挙の影響が大きかったとみられる。
,,▲,職業安定所（職員）,採用者数の動き,・就職件数が３か月連続で減少している。魅力のある求人があまり多くないことが要因とみられる。
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,タクシー運転手,販売量の動き,・時節柄、当地では様々なイベントが行なわれており、客が途切れることはない。今のところ不景気な話をしている人もいないため景気は良くなっているとみている。
,,○,商店街（代表者）,来客数の動き,・消費税率10％への引上げが延期されたことによる心理的な影響か、３か月前の来客数は最悪の状態であったが、今月はそれを少し脱しているようである。
,,○,コンビニ（エリア担当）,単価の動き,・12月に入り客単価が上昇しており、前年比103％、前月との差異はプラス１％の実績となっている。ただし、買上点数に大きな変化はなく、高単価商品へのシフトが見受けられる。
,,○,コンビニ（エリア担当）,単価の動き,・客単価が上昇している。
,,○,その他専門店［靴］（従業員）,販売量の動き,・降雪と積雪で長靴などの冬物商材の動きが活発になっている。
,,○,一般レストラン（経営者）,来客数の動き,・12月は忘年会シーズンであり飲食業は忙しい。また、前年並みであるものの来客数の動きも良い。
,,○,観光型ホテル（経営者）,来客数の動き,・11～１月は忘年会、新年会というイベントがあり、年間を通して一番のピークとなっている。今年は総選挙後に忘年会を行う企業が多く見受けられており、特に建築や物流に関する企業が多い。また、一般客も多く、年末年始の10日間はほぼ満館状態である。
,,○,住宅販売会社（経営者）,販売量の動き,・工場物件や一般物件の受注が好調である。
,,□,商店街（代表者）,お客様の様子,"・雇用が増えた、ボーナスが増えた、といっても、人々は明日の暮らしに不安を感じている。景気というものは人の気持ちが作ると良く言うが、長く続いている本質的な節約志向はそう簡単には変わらない。
"
,,□,商店街（代表者）,販売量の動き,・時計、宝飾品などの高額商材を扱う店は、時期的なものもあり動きが良いという声を聞いている。しかし、商店街全体からは、年末での選挙、週末の悪天候などによる影響が来街客の出足に表れており、せっかくの年末イベントにもかかわらず、今一つという声が大きい。
,,□,商店街（代表者）,来客数の動き,・９～11月は横ばいか少し良くなっている状況の店が多いように見受けられた。しかし、12月に入り大雪や悪天候が続き、業種、業態によっては売上並びに来客数の減少に大きく影響している。ただし、催事、イベントなどを実施しているところは何とか横ばいで推移している。
,,□,商店街（代表者）,販売量の動き,・地方の景気の実感は良くない。周囲もどんどん空地になっている。
,,□,商店街（代表者）,お客様の様子,・今年の冬は早目に降雪、寒さを迎えたために一部の季節商材が好調であったものの、全体ではややマイナス基調が続いている。また、総選挙が終わり、景況が上向くことを期待していたが、上向く兆候が今一つみられないままに年を越しそうである。
,,□,一般小売店［医薬品］（経営者）,単価の動き,・３か月前と比べて来客数が若干増えているものの、季節柄によるものとみている。また、客単価に変化はなく店頭からみる景気は横ばいである。ただし、客の様子は悪くなく、以前ほど財布のひもが固いという印象はない。
,,□,百貨店（総務担当）,販売量の動き,・12月はお歳暮商戦の最中ではあるが、総選挙の影響を受けており天候も悪かった。そんな先行き不透明のなかで客も節約志向となっており、消費は足踏み状態となっている。
,,□,百貨店（営業担当）,来客数の動き,・来客数は前年とほぼ同様に推移している。また、お歳暮商戦については売上が前年を下回る見込みではあるが、客単価は上がっている。さらに、クリスマス商戦では前年を上回る売上となっており、催事などのきっかけがあれば、まだまだ客には購買意欲があるとみている。
,,□,百貨店（営業担当）,お客様の様子,・12月は年間で最も消費が活発になる時期であるにもかかわらず、消費動向が鈍い。
,,□,百貨店（経営者）,販売量の動き,・高額商材における販売量の減少の動きは変わらない。12月に入ってのクリスマス商戦でもインポート商品のギフト需要にも顕著に表れており、お歳暮も含めギフト商戦は非常に厳しい状況である。
,,□,百貨店（経営者）,お客様の様子,・お歳暮関連は前年をやや上回る状況で推移している。ただし、婦人服を中心とした衣料品、化粧品などについては依然低調に推移しており、個人の消費動向に変化はみられていない。
,,□,スーパー（経営者）,来客数の動き,・上旬からの降雪で足元が悪く来客数が減少しており、お歳暮、クリスマス商戦に影響が出ている。
,,□,スーパー（経営者）,単価の動き,・12月は、ボーナス支給の低調、農家の米収入の減少、商品の価格上昇もあり、さらに雪の日が多かったため芳しくない状況である。１品平均単価は前年比５％増加となったが、傾向としては若干下がり気味となっている。また、来客数もあまり良くなく、買上点数も減少が続いているが、その前年比の推移も低迷傾向であった。たとえ安かったとしても、不要不急なものを買うことや衝動買いが減ってきており、客の財布のひもはやや固くなりつつある。
,,□,スーパー（営業担当）,販売量の動き,・来客数はほぼ前年並みで推移している。購入点数は若干伸びているが、売上を大幅に上げるまでには至っていない。
,,□,コンビニ（経営者）,単価の動き,・年末ということで各種の高単価商品があり、売上はようやく前年並みに戻している。しかし、年賀状印刷件数の減少が目立ち、客単価も前年を下回っているため、あまり安心できない状況である。また、買上点数も横ばいである。
,,□,コンビニ（エリア担当）,来客数の動き,・消費税増税後から、来客数は６％程度の減少が続いている。また、年末のクリスマス関連商材において買上単価の低下がみられている。
,,□,コンビニ（エリア担当）,単価の動き,・客単価は上がっているものの、売れているものは価値のある商品や話題の商品などごくわずかである。また、来客数が回復しておらず、来店頻度改善が優先課題となっている。
,,□,コンビニ（店長）,お客様の様子,・来客数の回復につながるような出来事がない。
,,□,衣料品専門店（経営者）,単価の動き,・お歳暮商戦は中盤以降に盛り返したものの、単価が低くなる傾向がみられている。
,,□,衣料品専門店（店長）,来客数の動き,・買上客数は増えている。しかし、高単価商品の動きが例年と比べると鈍く、全体の売上額は前年並みで推移している。
,,□,衣料品専門店（総務担当）,単価の動き,・既存店の来客数、買上点数はほぼ前年並みである。しかし、客単価が低下しており売上高の確保が厳しい状態である。
,,□,家電量販店（店長）,来客数の動き,・来客数に変化がみられない。
,,□,家電量販店（店長）,販売量の動き,・電化製品のなかでも暖房商品は好調である。電気暖房もエアコンを中心に売れているが、石油暖房は灯油価格の下落の影響もあり前年よりも好調である。それ以外の白物家電は前年よりもやや弱含んでいる。テレビなど映像関係、パソコンなども前年より悪い状況が続いており、客の財布のひもは固い。
,,□,乗用車販売店（経営者）,販売量の動き,・新規受注数が一向に上向かない。
,,□,乗用車販売店（従業員）,販売量の動き,・消費税増税以降、販売量が伸びないままで推移しており、景気が悪いままで変わらない。
,,□,乗用車販売店（従業員）,お客様の様子,・客の動きが非常に悪く、ひやかしの客がほとんどである。
,,□,乗用車販売店（店長）,お客様の様子,・様々な集客イベントを行うも、ことごとく空振りしている状態である。他社メーカーも集客にはかなりてこずっているようである。
,,□,自動車備品販売店（経営者）,お客様の様子,・受注量が減少しており、前年同期と比べても確実に数字が落ち込んでいる。また、同業他社も同様である。
,,□,住関連専門店（経営者）,来客数の動き,・消費税増税以降、来客数、販売額共に減少したままで推移している。小規模店なので社会の動きにすぐ影響を受けるが、好景気の流れはすぐには伝わってこないのが現実である。
,,□,その他専門店［パソコン］（経営者）,お客様の様子,・地方では、いまだ一般消費者までは潤っていないのが現状である。客は欲しいもの、必要なものでもかなり吟味をしている。
,,□,その他専門店［酒］（経営者）,販売量の動き,・選挙の影響により、消費者の購買意欲が高まる時期に動きが鈍くなり、それを選挙後に取り返す事が出来ていない。本来であれば繁忙期で販売量も多くなる時期にもかかわらず、選挙の影響で飲食の機会が大幅に減少したことにより飲食店への販売量が減少しており、お歳暮に関しても、選挙のために渡さないし、もらわないという企業も出ている。
,,□,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・早い時期から雪が降ったものの、防寒着の動きが悪い。昔のように毎年防寒着を配る所も少なくなってきており、なるべく経費をかけない姿勢がうかがえる。
,,□,その他専門店［ガソリンスタンド］（営業担当）,お客様の様子,・石油製品の価格が上昇して以降、消費の抑制傾向が続いている。ただし、原油価格が下がり、連動して販売価格も下落している現在でも目立った回復傾向は見られずに、暖房用、レジャー用の石油製品の消費は相変わらず節約志向が続いている。それに伴い、末端の販売価格も競争が激しくなってきており、総じて利益が取りづらい状況が続いている。
,,□,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・原油価格暴落の影響により、販売単価が下がってきている。しかし、販売量はこれまでと変わらずに前年割れが続いている。
,,□,その他小売［ショッピングセンター］（統括）,来客数の動き,・天候に左右されつつも、前年同期と同程度の来客数となっている。
,,□,一般レストラン（経営者）,販売量の動き,・販売量、客単価共に、３か月前と比べて特に変化はみられない。
,,□,一般レストラン（経営者）,競争相手の様子,・当店は以前からの努力が功を奏しており、今月は良い景気となっている。しかし、周囲の店からは前年よりも売上が落ちているという話を聞いており、良いところと悪いところが極端になっている。
,,□,観光型ホテル（スタッフ）,来客数の動き,・総選挙による来客数への影響を心配していたが、落ち込みはほんの少しだけであった。しかし、相変わらず休日と平日の変動が大きく、年末の休暇が多い分には集客に反映しているが、月間を通すとほぼ前年並みとなっている。
,,□,都市型ホテル（スタッフ）,販売量の動き,・クリスマス、忘年会の売上は良かった。しかし、月前半の状況が悪く、宿泊を除いた全てで前年を下回っており予算達成には至っていない。
,,□,タクシー運転手,来客数の動き,・今月は忘年会などもありいくらか景気は良くなっているものの、来客数は前年より減少している。
,,□,通信会社（営業担当）,お客様の様子,・ガソリン代は値下げの傾向にあるが、その反面、電気料金の値上げも予定されているため、購買意欲は相変わらず慎重なままである。年末年始のイベントもあり、消費者はまだまだ購買意欲を抑えながら行動している。
,,□,通信会社（営業担当）,お客様の様子,・総選挙が終わり客の様子を見ていても、景気改善の兆しは全く見当たらない。景気改善は一部の大企業だけであり底上げにはなっていない。
,,□,通信会社（営業担当）,お客様の様子,・顧客の設備投資意欲に変化はみられない。
,,□,通信会社（営業担当）,お客様の様子,・新規加入者が若干増加しており、解約者数も減少しているためやや持ち直してきた感があるが、全体的に見ると大きな変化はない。
,,□,通信会社（営業担当）,お客様の様子,・顧客との会話では消費税増税の話が良く出るが、あわせて、売上を保つためにはさらなるコスト削減が必要との話になり、値下げを要求される。
,,□,テーマパーク（職員）,販売量の動き,・来客数は悪くないが販売量が伸び悩んでいる。そのため、結果として売上が伸びていない。
,,□,観光名所（職員）,来客数の動き,・降雪が例年と比べて早く、また、根雪状態になるのも早かったことが影響しているのか、イベントを開催しているものの、あまり効果はみられていない。
,,□,遊園地（経営者）,来客数の動き,・週末限定で営業しているが、11月と違い寒さと天候不順のため低調に推移しており、来客数は前年を大きく下回っている。
,,□,競艇場（職員）,販売量の動き,・目玉商品の動きは良いものの、それ以外の商品は動きが鈍いため、平均すると動きに変化はない。
,,□,美容室（経営者）,来客数の動き,・再来店率、新規リピート率共に、前年比95％前後で推移しており、３か月前と比較しても景気の動きに変動はみられない。
,,□,その他住宅［リフォーム］（従業員）,販売量の動き,・供給は予算を達成したものの、前年実績には及んでいない。依然として受付数が減少している。
,,▲,一般小売店［医薬品］（経営者）,単価の動き,・来客数、販売量共に、前年比81％である。また、客単価は前年よりも600円ほど落ち込んでいる。客の様子をみても必要であれば買うものの余分なものまでは買っていない。
,,▲,一般小売店［カメラ］（店長）,販売量の動き,・高額商材、低価格商材共に販売量が低迷しており回復傾向がみられない。
,,▲,百貨店（売場主任）,お客様の様子,・お歳暮ギフトはほぼ前年並みに推移した。クリスマス商戦は直前型で、単価が低く活気がみられない。買物に対して消極的になっている雰囲気がうかがえる。
,,▲,百貨店（売場担当）,来客数の動き,・翌月のクリアランスセールを控えて、12月は例年買い控えがみられている。しかし、消費税増税後は客の買物などの動向が変化しており、さらに、今月は降雪、暴風、爆弾低気圧が３段階でやってきており客足を遠のかせている。結果として、来客数は前年比90％と大きく数字を落としての着地となり、厳しい月となっている。
,,▲,百貨店（経営者）,販売量の動き,・総選挙の影響も考えられるが、例年の年末商戦からは考えられないぐらいの不振となっている。特に衣料品、なかでも婦人服のマイナス幅が最も大きい。
