,,□,輸送業（支店長）,受注量や販売量の動き,・年度末は各メーカーとも売上確保のため、北海道向けに出荷数量を増やすが、前年辺りから、そのような動きがなくなり、物流面からみると寂しい限りである。
,,□,金融業（企画担当）,それ以外,・設備投資は能力増強投資などが目立ってきた。企業収益は原材料価格の上昇から厳しさが強まっている。住宅投資は投資用賃貸マンションの建築がピークを迎えている。分譲マンションは構造計算書偽装問題から販売は足踏み状態となっている。建設関連は公共投資の削減から競争が激しく、受注価格が低下している。個人消費は相変わらず消費者の節約志向が強く、全体としては変わらない。
,,□,司法書士,取引先の様子,・建物の建築は冬期間という条件で低迷している。土地取引においても積極性がなく、依然として低レベルである。
,,□,その他サービス業［建設機械リース］（支店長）,受注量や販売量の動き,・建設リース業だが、年度末にもかかわらず販社の動きが鈍い。ユーザーも年度末だからといって、余剰金での設備投資を行う意欲が全くない。
,,▲,食料品製造業（団体役員）,競争相手の様子,・景気回復基調と言われているが、大手企業の資本参加や企業買収が相当見受けられ、地場企業の景況感は良くなってはいない。また企業の廃業や取引先の倒産による販売代金未回収等も発生しており、要注意の状況である。
,,▲,輸送業（営業担当）,取引先の様子,・生乳の生産調整に伴う飼料原料の落ち込みが徐々に現れてきた。酪農は当地の基幹産業の一つであるが、早急に回復する見込みがないため、その影響は非常に大きい。
,,×,－,－,－
"雇用
関連

(北海道)",,◎,＊,＊,＊
,,○,人材派遣会社（社員）,採用者数の動き,・販売を始め一般事務における企業ニーズは引き続き旺盛であり、企業内活動が活発化している傾向にある。また中途採用のニーズも高まっており、採用者数が増加傾向にある。人件費という企業内の最も大きな固定コストを吸収できる体力が一部の業界では付いてきたようにもみえる。
,,○,求人情報誌製作会社（編集者）,求人数の動き,・建設業及び個人向けサービス業において求人ニーズが上昇している。
,,○,学校［大学］（就職担当）,雇用形態の様子,・平成17年度の就職率が前年度と比較して上昇している。すでに新４年生の採用試験がスタートしているが、活発に行われている。
,,□,求人情報誌製作会社（編集者）,それ以外,・基幹産業の酪農では、乳価の下落による落ち込み等の影響でリストラが若干みられる。逆に、畜産はＢＳＥの影響による国産牛肉の高騰から元気が良く、求人難となっており、同じ業種でも求人にバラツキが出ている。
,,□,新聞社［求人広告］（担当者）,それ以外,・中心街の空洞化に歯止めが掛からず、商店街や市、商工会議所が対策を打つもこれといった効果が出ていない状況であり、雇用面にも変化はみられない。乗用車のディーラーも売行き不振が続いている。
,,□,職業安定所（職員）,求人数の動き,・有効求人倍率が0.4倍台で推移している。新規求人数は前年比で減少が続いている。
,,□,職業安定所（職員）,求人数の動き,・求人数は増加傾向にあるものの、正社員雇用の求人はそれほど増加していなく、求職者数も若干ではあるが増加している。
,,□,職業安定所（職員）,求人数の動き,・２月の新規求人は前年比100.4％と増加した。産業別には小売業が前年比134.2％と増加し、サービス業が前年比82.9％と減少した。
,,□,職業安定所（職員）,求人数の動き,・２月の新規求人数は前年比122.7％と引き続き増加となった。産業別でみると、建設業、製造業、医療・福祉業が増加し、不動産業が減少となった。
,,▲,＊,＊,＊
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：（財）東北開発研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,コンビニ（経営者）,来客数の動き,・前年比売上が110％、来客数が107％と好調で、客単価が101％と微増であった。キャンペーンの最終月であることやＡＴＭ導入が来客数増に貢献している。
,,○,商店街（代表者）,お客様の様子,・これまでとは、消費意欲が全く変わっている。特に物販店では商品を探す態度が変わっている。客は、以前は店員が近寄れば逃げていたが、今は、積極的に商品の素材、価格、いつ作られたか等を質問することが多くなっている。店内での滞留時間が長くなっていることもここ１か月で顕著となっている。
,,○,百貨店（売場主任）,来客数の動き,・天候要因が大きい。３か月前は大雪のため来客数が減少したが、今月は暖かく、客足は前年よりも良い。
,,○,百貨店（企画担当）,それ以外,・来客数が前年を上回りつつある。各売場、全体での予算が達成できるようになった。状況は非常に改善されている。
,,○,百貨店（広報担当）,お客様の様子,・２月の下旬からの気温の上昇に伴い、春物が動き出し、３月になって若干の寒の戻りがあっても、その流れが変わらない。その結果、全部門で売上目標をクリアしている。輸入特選品、高級時計、貴金属等の高額品の動きも良くなってきている。
,,○,百貨店（営業担当）,競争相手の様子,・競合各店とも売上の前年比はプラスである。また、百貨店、その他大型店の今春の店舗改装内容のほとんどが高付加価値、高価格商品やブランドであり、富裕層を中心とした旺盛な消費動向を実感した改装である。
,,○,百貨店（売場担当）,お客様の様子,・今月は市内において春のイベントが多く、特に花の蘭展があり、中高年の富裕層による買い回りが目立ち、売上に結び付いた。また、新入学や新社会人向けのバック、ギフト品等が好調に売れている。
,,○,スーパー（店長）,来客数の動き,・今月は既存店売上前期比が101.7％と好調に推移している。客単価が前期比98％と前年割れになったが、客数が前期比102.4％とカバーしている。青果が果物の不振で前年を割ったが、その他の生鮮品が好調で全体の売上に貢献している。
,,○,衣料品専門店（店長）,単価の動き,・二極化の傾向は相変わらずであるが、雇用の拡大のためか新卒者からの購入が増加している。若干財布のひもが緩くなっており、単価が少し上がっている傾向にある。
,,○,衣料品専門店（店長）,お客様の様子,・商品構成変更後、徐々に商品本位で購入する客層が増えてきていることと１人当たりの買上点数が増えてきており、客単価が確実に上昇してきている。
,,○,乗用車販売店（経営者）,販売量の動き,・大雪で出遅れた需要を２、３月でばん回してきた。台数増加の主因は単価の低い軽自動車ではあるが、前年伸長が大きく台数の多さで単価はカバーできている。
,,○,乗用車販売店（経営者）,来客数の動き,・１、２月は大雪のため来客数と受注数は低迷していたが、２月末からの雪解けとともに、来客数が増え、契約に結び付き、かなり遅れを取り戻せた。
,,○,高級レストラン（支配人）,来客数の動き,・宿泊、レストラン、宴会ともに順調に推移し、前年を上回るのがここ数か月の動きである。今後もこの状況で推移する。
,,○,一般レストラン（経営者）,来客数の動き,・３月の売上は３、４年前の良い時に匹敵するほど良い。かなり来客数が増え、客が入りきれないという状況もかなりあった。歓送迎会の影響もかなりある。
,,○,観光型旅館（経営者）,来客数の動き,・12～２月は宿泊人員、売上ともに前年比で大幅に落ち込んでいたが、３月は前年並みに回復した。予約状況も、ある程度先の期間まで平日でもパラパラと予約が入り始めている。
,,○,都市型ホテル（経営者）,来客数の動き,・歓送迎会の時期であるが、会社単位で申し込む一次会だけでなく、他会場からの来客も含めた個人単位の二次会が増え、前年比で１、２ポイントほど上昇している。
,,○,都市型ホテル（スタッフ）,販売量の動き,・大雪で来客数も利用率も下がっていたが、雪解けにより、３月の歓送迎会などに出かけられるようになったことが大きい。
,,○,通信会社（営業担当）,お客様の様子,・建設業、製造業の客の一部で景気上向きの様子がうかがえる。
,,○,住宅販売会社（従業員）,来客数の動き,・３月に入り、新規及び管理客が一気に動き始め、内覧会会場の来場者数も多く、受注予定も増えている。
,,□,商店街（代表者）,販売量の動き,・春休みに入り、家族連れが多く見られるが売上に反映していないのが懸念される。
,,□,商店街（代表者）,お客様の様子,・高校の合格発表以降、制服や学用品の購入で例年のように商店街がにぎわっているが、にぎわいの割には購入単価が上がっておらず、売上は前年を下回っている。
,,□,一般小売店［茶］（経営者）,それ以外,・今月末の新市誕生という話題があるにもかかわらず、経済的には何の影響も感じられない。先日、送別会に出席したが、予想以上に街中は静かで、人が少ない。公務員関係者もほとんど出席していない。
,,□,一般小売店［書籍］（経営者）,お客様の様子,・年間を通じて一番の繁忙月だが、伸びと落ち込みが同じである。結果的に、それなりの実績に終わる状況である。例えば、高単価の電子辞書が売上増であるが、その分、紙の辞書は確実に売上が減少している。
,,□,百貨店（販促担当）,来客数の動き,・相変わらず来客数の微減傾向が続いている。マスコミで言われているような景気の浮揚感の実感はない。首都圏と地方ではそのあたりの差が出ている。春物商材は立ち上がりが好調であったが、長続きせず、次の施策を打ち出すのに苦労している。
,,□,百貨店（経営者）,お客様の様子,・１～３月上旬までは、当店の企画に対して客の反応が良かったが、今月中旬以降気温が下がったあたりから客の購買意欲が少し下がった。競合店が３月中旬にオープンしたことも影響している。
,,□,スーパー（経営者）,販売量の動き,・一部にデフレは脱却したという声が聞かれるが、地方では、デフレはまだ進行している。購買力が高まっていない状況にある。
,,□,スーパー（経営者）,販売量の動き,・３月は非常にお金を使う時期で例年いろいろな変化があるが、今年は特に特売品しか売れないという傾向が強い。近所にディスカウントストアが出店したこともあるが、ますます買い回りをしている客が増えている。
,,□,スーパー（経営者）,販売量の動き,・マクロ的には景気が回復という声が聞かれるが、スーパーにおける食品に関しては、単価の下落、競争の激化、食に対するニーズの変化など楽観できる状況でない。今年は特に青果物の相場が安値で推移しており、全体的には決して良好という状況にない。
,,□,スーパー（店長）,お客様の様子,・消費者は必要なもの以外は買わず、価格に対して敏感であり、いろいろな店を買い回りしながら安い商品を求めている傾向にある。
,,□,スーパー（総務担当）,単価の動き,・鮮魚、青果物(果実はおよそ前年比15％ほど低下)の平均単価が前年割れを続けている。加工食品も前年比２％落ちている。来客数は既存店前年比で4.3％低下している。この状態は依然続いている。競合状態も業態を越え続いている。
,,□,コンビニ（経営者）,お客様の様子,・年度末を迎えて土建業などが動いてきた。しかし、単価はまだ低い。
,,□,衣料品専門店（経営者）,単価の動き,・単価はアップしているが、来客数は減少している。一般客の購買意欲が上がっていない。
,,□,家電量販店（従業員）,販売量の動き,・オリンピック需要が思ったほど伸びなかった。また、春需要については、家電付きマンションが増えたため、家電製品が伸びなかった。予想ほど売上は伸びなかった。
,,□,乗用車販売店（経営者）,販売量の動き,・コンパクト車の新型車効果とメーカーからの供給増により、今月はなんとか２けたの伸長を確保できたが、他車種の受注販売については、てこ入れ策を打つもののいまだ回復の目途が立たない。
,,□,その他専門店［靴］（経営者）,販売量の動き,・比較的気温が高く、春物商材の売行きが順調に推移している。
,,□,その他専門店［酒］（営業担当）,販売量の動き,・３月前半はまあまあで推移したが、後半は失速している。酒税の改正をにらんだ在庫調整が始まっている。
,,□,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・３月に入り、給油所関連の販売量は、前年比で、95％からプラスマイナス３％前後で推移している。灯油販売はピークを過ぎ価格も前月より下がり、販売量も減少している。総じて、低調となっているが、前月と比較してほぼ横ばい状況で推移している。春に需要のあるタイヤ関連も天候が不安定なため、20日以降は停滞している。４月にずれ込む見通しである。
,,□,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・価格としては高値安定となっており、量的には変わらない。今後ますます価格が上がれば変わるかもしれない。
,,□,高級レストラン（経営者）,来客数の動き,・首都圏の景気が当地域に波及するには相当時間がかかる。原材料が上がっているので苦しい。特に高級品のマグロやマスクメロン、わさびは値上げしており非常に厳しい。
,,□,観光型ホテル（経営者）,来客数の動き,・送別会の月であるが、一般企業の送別会はほとんど皆無である。学校や役所関係など旅行積立てを行っているところの送別会は健在である。週末に集中し、ウィークデイは厳しい入込である。同年齢の女性のサークルや60才以上の同期会等が特に目に付く。
,,□,観光型旅館（経営者）,来客数の動き,・バス会社企画で順調に集客できている。しかし、地域全体の動きは良くない。相変わらず新規の個人小グループの予約が極端に少なくなっている。
,,□,旅行代理店（従業員）,お客様の様子,・ゴールデンウィークの申込を受け付けているが、予算が合わなければ旅行を中止するという状況は変わらない。問い合わせは多いが、申込件数は例年とあまり変わらない。
,,□,タクシー運転手,来客数の動き,・少し客数が増えたが、短距離の客が多く、前年同期と比較してもほぼ同じような状態である。
,,□,通信会社（営業担当）,販売量の動き,・携帯電話の売上は、前年度に比べて取替えは伸びたものの、新規購入は横ばいである。なんとなく客の財布のひもは固いようで、景気は良くない。
,,□,観光名所（職員）,来客数の動き,・募集による団体ツアー客が好調で、前年同期を上回っている。３月は稼動日数が少ないため、本格的な観光シーズンとなる今後が期待される。
,,□,観光名所（職員）,来客数の動き,"・今月は大口の団体が関連商品を通じて3,000人入ったが、現在はこのような団体予約は入っていない。フリー客の入込状況は良いがその分でカバーできるかはわからない。"
,,□,遊園地（経営者）,来客数の動き,・月半ばまでは比較的暖かく推移したが、彼岸前後の暴風が響き、前年を若干下回る集客となっている。
,,□,美容室（経営者）,来客数の動き,・来客数は前年割れの状況である。客の再来店までの期間はだんだん伸びてきており、来店回数も減っている状況が続いている。
,,□,住宅販売会社（従業員）,販売量の動き,・他社との競合が激しく、購入者が決断に至るまで時間がかかっている。
,,▲,スーパー（店長）,販売量の動き,・特に果物が不振である。節約の現れではないかと懸念される。
,,▲,スーパー（店長）,来客数の動き,・２月、３月と競合店の決算時期で、各社のチラシ攻勢が激しく、当店の来客数も３か月前と比較して３％減という影響を受けている。
,,▲,衣料品専門店（店長）,来客数の動き,・春物の立ち上がりの時期だが、なかなか暖かくならず、思うように動かない。客もまだ春物が欲しい気持ちにならないようである。
,,▲,都市型ホテル（スタッフ）,販売量の動き,・一般宴会は官公庁の送別会を中心に順調に受注した。しかし、婚礼と宿泊の落ち込みは予想以上であり、それらをカバーするまでには至らない。
,,▲,都市型ホテル（スタッフ）,単価の動き,・法人、団体等の利用は増えているが、個人客の利用、とりわけ婚礼の利用が激減しているため、会社全体の業績としてはぎりぎり前年をクリアできるか微妙な状況である。
,,×,一般小売店［医薬品］（経営者）,来客数の動き,・３月は歓送迎会や卒業式があるにもかかわらず、繁華街の人通りは減っている。居酒屋だけは若者で込み合っているという話はあるが、全体的に来客数は落ち込んでいる。
,,×,衣料品専門店（経営者）,お客様の様子,・暖かくなって良くなるはずが、依然として人通りが少なく、来客数も減少し、買い控え傾向が進んでいる。
"企業
動向
関連

(東北)",,◎,－,－,－
,,○,繊維工業（総務担当）,取引先の様子,・厳冬による冬物の消費拡大で、取引先は在庫一掃をしており、春夏物の追加が好調である。次の秋冬物につながると期待している。
,,○,一般機械器具製造業（経理担当）,受注量や販売量の動き,・自動車部品、民生機器ともに好調な状態が持続され、計画を上回る水準で推移している。
,,○,電気機械器具製造業（経営者）,取引先の様子,・取引先各社は年度末のなかで忙しい状況が続いている。新製品の開発案件が出てきており、状況としては前年とあまり変わらない受注で推移している。ただし、原材料、輸送費などが原価を押し上げていることが不安材料である。
,,○,輸送業（従業員）,取引先の様子,・工業製品の輸出が前年同月に比べ、かなり多くなってきている。
,,○,通信業（営業担当）,受注量や販売量の動き,・年度末時期の契約更新ということがあり、受注価格は低下するものの、回線増加での既存契約の継続という点で、上向きに推移している。
,,○,広告業協会（役員）,それ以外,・地方都市において、３つのプロ球団（サッカー、野球、バスケット）を有している都市は福岡に次いで仙台が２番目であるが、観戦やグッズの支出は家計にとっても大きい比重となっている。スポーツが産業として成り立っている。
,,□,食料品製造業（経理担当）,受注量や販売量の動き,・売上は前年比98％と振るわない。採算の悪い商品を整理してきたが、新製品でその穴埋めができていない。燃料の高値推移で収益が悪化している。
,,□,木材木製品製造業（経営者）,受注価格や販売価格の動き,・住宅部材の需給バランスが好転せず、収益改善が進まない。
,,□,出版・印刷・同関連産業（経営者）,受注量や販売量の動き,・前年と比較してほぼ同じであったが、役所の仕事が減っている。その分民間の仕事が増えているが、役所の仕事の減少が懸念される。
,,□,建設業（経営者）,受注量や販売量の動き,・工事の問い合わせや見積依頼が出てきている。
,,▲,食料品製造業（経営者）,受注量や販売量の動き,・米国からの牛タンの輸入再禁止により、原料費の高騰が続き、従来より高い価格で推移せざるをえず、需要が落ち込んでいる。
,,▲,輸送業（経営者）,取引先の様子,・主要荷主から値下げ要請があり、応じざるをえない状況にある。軽油の上昇傾向に歯止めがかからず、収入減と経費増にあり、経営が厳しい。
,,▲,新聞販売店［広告］（店主）,受注量や販売量の動き,・折込チラシ件数、金額が、２か月連続で当店のボーダーラインを下回っている。特に地元商店の数少ない利用業者も配布地区を指定したりして、全体の部数を減らし、また、月４回のところを２回に落とすなど厳しい状況である。中央からの依頼もそれを補うほどの状況にはない。
,,×,農林水産業（従業者）,それ以外,・前年の農家収入が前年比60％位と非常に悪かったため、農機具の買い控えが目立っている。農機具の販売員も前年比50％ほどと嘆いている。
"雇用
関連

(東北)",,◎,人材派遣会社（社員）,求人数の動き,・通信関連企業や製造業から来期初め以降の増員要請があり、少し前年を上回る。
,,○,人材派遣会社（社員）,求人数の動き,・３月の年度替わりということもあり中心部の事務系求人の猛ラッシュで案件が次から次へと発生している。そのため競合も多くなり、人選も早いもの勝ちで良い人材であれば確実に決まる傾向である。
,,○,人材派遣会社（社員）,求人数の動き,・各企業に求人案内のダイレクトメールを発送したところ、３か月前に比べ約1.5倍の反応が返ってきている。求人意欲の高い企業が増えている。
,,○,職業安定所（職員）,求人数の動き,・新規求人が大幅増加傾向で推移している。学卒の求人が前年に比べて大きく増えている。
,,○,職業安定所（職員）,雇用形態の様子,・求人数は常用が15.7％増加して、パートは5.5％減少し、その結果7.6％の増加となった。常用で増加し、パートで減少する傾向は５か月間続いている。一方、求職数は在職者が引き続き大幅に増加していることから、8.7％と２か月連続して増加した。
,,□,人材派遣会社（社員）,雇用形態の様子,・現在、派遣で就業中の派遣社員を派遣先が直接採用したいという申入れが増えている。中途採用にかかわる紹介予定派遣の相談も多く、またその一方で通常の派遣社員の利用も増えており、各職場の人手不足感は徐々に高まっている。
,,□,職業安定所（職員）,雇用形態の様子,・常用の求人は減少し、パート求人が増加しており、業務請負や派遣求人も増加傾向にある。安定雇用につながっていない。
,,▲,新聞社［求人広告］（担当者）,求人数の動き,・一時回復したかにみえた求人数であったが、ここ数か月は落ち込んでいる。比較的良かった京阪地域からの求人数も落ち込んでおり、この傾向はまだしばらく続く。
,,×,－,－,－
,,,,,
　３．北関東（地域別調査機関：（財）日本経済研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北関東)",,◎,家電量販店（店長）,販売量の動き,・テレビはブラウン管ではなく、薄型液晶テレビが出ている。単価の高い物が動いている。
,,◎,乗用車販売店（販売担当）,販売量の動き,・車の大きさや金額に関係なく売れており、今年に入って最高の売行きである。それに伴い車検や整備もかなりの入庫台数で、車検については当店の新記録を達成している。
,,○,一般小売店［家電］（経営者）,お客様の様子,・地上デジタル放送が始まり、客の関心が高まってきている。すぐに購入には結び付かなくても明るい兆しがみえてきている。
,,○,衣料品専門店（店長）,販売量の動き,・ダイレクトメールによるセールが好評であったため、販売量、購買客数共に前年比で20％の伸びとなっている。
,,○,乗用車販売店（従業員）,販売量の動き,・最大需要月と重なって新型車が発売となり、その効果で販売台数が増加している。
,,○,乗用車販売店（販売担当）,販売量の動き,・輸入車の販売台数はずっと上り調子で伸びている。輸入車を売って、国産車を下取りしているが、国産車の売行きも好調である。
,,○,自動車備品販売店（経営者）,販売量の動き,・単価はやや低めであるが、３か月前に比べ販売台数ははるかに伸びている。
,,○,住関連専門店（仕入担当）,単価の動き,・客単価にやや上昇の兆しがあり、利益率が改善されてきている。
,,○,一般レストラン（経営者）,来客数の動き,・歓送迎会シーズンにもかかわらず団体予約は少ないが、寒さが和らいできたからか主婦層による昼の来客数は多少増加している。
,,○,都市型ホテル（経営者）,お客様の様子,・ここ数か月、予約が安定して前年を上回るようになっている。個人、団体共に前年を大きく上回っている。
,,○,通信会社（営業担当）,販売量の動き,・ケーブルテレビ、インターネットの契約数は上向き傾向にあり、新年度という要因もあり、購買意欲が高まっている。
,,○,ゴルフ場（従業員）,来客数の動き,・来客数が３か月前と比べて約３～４％上回っている。
,,○,ゴルフ場（副支配人）,来客数の動き,・前年に比べ入場者が大幅に増加している。先の引き合いも出ている。
,,○,住宅販売会社（経営者）,販売量の動き,・公示価格等がいくらか上昇傾向にあることと、長期借入金利上昇が原因となり、購買意欲を刺激して良くなる。
,,□,商店街（代表者）,来客数の動き,・例年であれば年度末で人の出入りが多いが、今年はどこに行ってもあまり人が動かないということを言う人が多い。
