,,×,新聞社［求人広告］（担当者）,周辺企業の様子,・支店を閉鎖した広告会社がある。
,,,,,
　２．東北,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,－,－,－
,,○,一般小売店［スポーツ用品］（総務担当）,販売量の動き,・例年になく雪が多く、寒さも厳しいため、スキー、スノーボード、防寒衣料の動きが良く活気があり、２、３か月前より客の買上単価が上がっている。
,,○,スーパー（経営者）,販売量の動き,・今月は祭日及び土、日曜日がクリスマス商戦や年末商戦とうまく重なり、一番比重の大きい繁忙日に販売量を稼ぐことができている。
,,○,その他専門店［靴］（経営者）,販売量の動き,・12月に入ってから、雪が一定の間隔で降っているため、冬物が好調である。
,,○,住宅販売会社（経営者）,販売量の動き,・受注量は前年より45％増、３か月前より10％増である。
,,□,百貨店（売場主任）,販売量の動き,・お歳暮商戦は、法人需要が厳しかったものの個人消費でカバーし、年末商戦は単価が低下したものの来客数が増加し、いずれも前年並みとなっている。
,,□,百貨店（企画担当）,お客様の様子,・お歳暮は順調であるが、防寒衣料は寒いにもかかわらず、動きが鈍い。
,,□,スーパー（店長）,それ以外,・ボーナス支給後の中旬ごろから、ようやく売上が前年を上回るようになってきているが、際物商品の売上は減少しており、普段の商品が伸びてきているという傾向は今年も変わらない。
,,□,コンビニ（エリア担当）,来客数の動き,・相変わらず来客数が回復しておらず、客単価も依然低迷している。
,,□,衣料品専門店（総務担当）,単価の動き,・お歳暮商品では、個人客の売上はやや増加したが単価が下がり、法人関係は受注量が減少し、取りやめの企業が多くなるなど、厳しい状況は変わらない。
,,□,その他専門店［ガソリンスタンド］（経営者）,販売量の動き,・例年より早く降雪があり、寒い日が続いたことから、タイヤや灯油の売上が好調であったが、ガソリン市況は下がる一方で、全体としては変わらない。
,,□,一般レストラン（経営者）,来客数の動き,・クリスマスは若いカップルが多かったが、これまで利用していた中高年のサラリーマンなどの来店が減少し全体では変わらない。
,,□,観光型ホテル（経営者）,来客数の動き,・来客数は５％程度増加しているが、相変わらず販促企画の低価格商品に集中しており売上は伸びない。
,,□,観光型旅館（経営者）,来客数の動き,・早めの忘年会セールスが効を奏し、入込数では前年実績をクリアしているが、単価の低下傾向に変わりはない。
,,□,都市型ホテル（経営者）,販売量の動き,・忘年会の受注は業種により差があり、建設、不動産などの忘年会は減少したものの、ほかでカバーしている。
,,□,通信会社（営業担当）,単価の動き,・ここ数か月間は客単価の低下は止まっているが、全体的に悪い状況は変わっていない。
,,▲,百貨店（売場主任）,お客様の様子,・クリスマスより単価の低い干支など迎春商品の動きはいくらか良いが、クリスマス商戦は盛り上がらず厳しい。
,,▲,スーパー（経営者）,販売量の動き,・特に青果物の価格の下落が激しく、同じ数量を販売しても15％位の売上減少となっている。
,,▲,スーパー（店長）,単価の動き,・既存店の来客数が前年比で106％、客単価が97％、商品単価が97％と単価下落が続いている。特に農産物、野菜類は前年比80％台の相場安となり、また牛肉売上が前年比60％台と回復せず、豚肉や鶏肉ではカバーできない状況である。
,,▲,スーパー（総務担当）,単価の動き,・今月の青果物の１品単価は前月より約７％、前年より2.5％低下し、食肉の１品単価は、前月から0.8％低下している。ただし、非食品関係の単価下落は前月よりは持ち直している。
,,▲,衣料品専門店（経営者）,お客様の様子,・冬物衣料の実売時期であるが、客の買い方が慎重で、必要な物以外は買ってくれない。
,,▲,衣料品専門店（経営者）,来客数の動き,・当地では雪の量が前年より多い。今月前半は吹雪がないため好調であったが、10日過ぎから吹雪の影響により来客数が減少している。
,,▲,衣料品専門店（店長）,来客数の動き,・ビジネスマンの需要が減少している。
,,▲,衣料品専門店（総務担当）,単価の動き,・来客数が増加せず、低価格帯中心の販売の動きが続いている。
,,▲,家電量販店（店長）,単価の動き,・大型商品、特にカラーテレビ、冷蔵庫などの高額商品の動きが悪く、商品単価がかなり低下している。パソコンは、元々高いものが相当安い販売価格になり、原価販売のような形に近づいている。
,,▲,乗用車販売店（経営者）,来客数の動き,・今年は雪の降る時期が例年より早く、来客数、販売量ともに減少している。
,,▲,住関連専門店（経営者）,お客様の様子,・ボーナスサンデーの盛り上がりがほとんどなく、クリスマスギフト商品の単価がかなり低下している。
,,▲,都市型ホテル（スタッフ）,販売量の動き,・前年比で、ホテルの来客数が減少し、主力の宴会部門については売上が過去最低になるなど大変厳しい状況である。そのほか、館外店舗についても利用人員の減少により売上が低迷している。
,,▲,テーマパーク（職員）,単価の動き,・来客数はそれほど減少していないが、客単価が大幅に低下している。なるべく金を使わない節約志向の客が増えている。
,,▲,美容室（経営者）,来客数の動き,・ボーナスシーズン、クリスマスにもかかわらず客単価が低下し、来客数は減少している。
,,×,商店街（代表者）,お客様の様子,・例年、12月はボーナスが支給されて普段の月よりかなり明るさが目立つが、今年は11月より12月の方が冷えている。
,,×,一般小売店［カメラ］（店長）,販売量の動き,・12月に入って、販売量が極端に減少している。特にボーナス時期を過ぎてから、更に落ち込んでいる。
,,×,百貨店（売場主任）,販売量の動き,・コート関係を中心として、冬物衣料の動きが例年になく悪い。
,,×,スーパー（経営者）,販売量の動き,・既存店の売上が前年より大幅に減少し、月を追うごとに減少幅が拡大している。
,,×,スーパー（店員）,単価の動き,・来客数の減少はほぼ止まったが、客単価が急激に低下し、来客数の回復が売上につながらず厳しい。
,,×,スーパー（企画担当）,お客様の様子,"・週末を中心に来客数が減少し、客単価も低下が続いている。
・ヒット商品の売れる期間が極端に短くなっている。"
,,×,衣料品専門店（店長）,来客数の動き,・来客数が減少している。特に、子ども連れの30から40代の客層が前年に比べて非常に減少しており、厳しい状況である。
,,×,家電量販店（店長）,単価の動き,・品定めに相当時間をかけたり、競合店を調べたりし、少しでも安く購入しようとする客が以前より増えている。チラシなどで購入する商品を決めて来店するため、単価アップがなかなかできない。
,,×,乗用車販売店（経営者）,販売量の動き,"・冬のボーナス需要を見込んでいたが、２、３か月前より受注量や販売量が減少し、２けたの落ち込みとなっている。
・新車購入を見送る客が増加しており、また堅調であった中古車販売も商品単価が低下すると同時に販売量においても陰りが出てきている。"
,,×,乗用車販売店（経営者）,販売量の動き,・今月は即決優先の精一杯の条件で受注促進を図ってきたが、車の販売はどん底である。客の話では、ボーナスカットは良い方で、ボーナス支給ゼロや倒産やリストラにより、取り巻く環境は最悪となっている。
,,×,住関連専門店（経営者）,来客数の動き,・来客数がなかなか増加しない状況が半年位続いている。それに加え、売上は前年比約２割の減少である。
,,×,住関連専門店（経営者）,販売量の動き,・通常の年末であれば、当社で取り扱っている耐久消費財なども普通の月よりは多少動くが、今年はさっぱり動かない。このままでは廃業も余儀なくされるくらい深刻である。
,,×,その他専門店［ガソリンスタンド］（営業担当）,単価の動き,・灯油の販売ではホームセンターなどとの競争が激しく、価格が月に数回下がり、マージンが圧縮されている。
,,×,その他専門店［酒］（営業担当）,販売量の動き,・業務店、飲み屋の売上の落ち込みと贈答関係の落ち込みが前年と比べかなり大きくなっている。
,,×,一般レストラン（経営者）,来客数の動き,・来客数は、テイクアウトでは既存店ベースで２けた増加しているが、イートインでは逆に２けたの減少が続いており、テイクアウトの伸びでイートインの減少を補うことができない状況となっている。
,,×,その他飲食［そば］（経営者）,来客数の動き,・通りに全く活気がなく、人通りがいつもの半分くらいである。それに伴い、来客数も減少し客単価も少しずつ下降線をたどっている。ここ数年で今年の12月の売上は過去最低である。
,,×,旅行代理店（従業員）,お客様の様子,・年末年始にかけての海外旅行が米国テロの関係で非常に少なくなっている。また、客が旅行の予算をかなり絞っている。
,,×,タクシー運転手,単価の動き,・例年の12月はかなり忙しいが、今年は客が少なく、帰宅時間がかなり早くなっている。
,,×,観光名所（職員）,来客数の動き,・年末は例年であれば来客数がいつもより多いが、今年は随分少なく、年末という感じがしない。
,,×,競輪場（職員）,販売量の動き,・競輪の車券売上額が、この３か月で12％減少している。
,,×,住宅販売会社（従業員）,来客数の動き,"・来場者数が前年比で約半分になっている。
・新規物件の広告チラシを２回出したが、客の反応は悪く、住宅に関する動きが非常に鈍い。"
"企業
動向
関連

(東北)",,◎,－,－,－
,,○,＊,＊,＊
,,□,木材木製品製造業（経営者）,受注価格や販売価格の動き,・商品の採算割れの状態が、12月に入っても改善せずに続いている。
,,□,金融業（営業担当）,取引先の様子,・取引先企業の受注競争が激しさを増しており、受注価格が非常に厳しくなっている。
,,□,経営コンサルタント,取引先の様子,・下請企業の受注ロットが小さくなると同時に、単価が安くなるという状況が続いている。
,,▲,農林水産業（従業者）,受注量や販売量の動き,・注文数は例年と同じであるが、価格が半分程度の商品の注文が倍に増えている。
,,▲,食料品製造業（経営者）,受注価格や販売価格の動き,・最近の量販店は、より低価格帯の商品を選択する傾向が強く、類似品が出回れば納入価格の安いものを優先し簡単に商品が切替えられ、定番化が進められない。
,,▲,食料品製造業（経営者）,受注量や販売量の動き,・景気はもう底になっているととらえていたが、依然として下降線をたどっている。年末にかけて消費が伸びると思ったが、逆に冷え込んでいる。
,,▲,建設業（経営者）,競争相手の様子,・競争激化によるたたき合いで、低入札価格制度に該当した件数が増加している。
,,▲,新聞販売店（店主）［広告］,取引先の様子,・チラシ折込の依頼が極端に減少し、読者数も減少している。
,,×,食料品製造業（経営者）,取引先の様子,・宮城県内向けの出荷が非常に厳しく、特に飲食店での消費が非常に悪い。
,,×,食料品製造業（経営者）,受注量や販売量の動き,・受注量が減少しているほかに、販売元からの商品の値下げも頭が痛い。
,,×,出版・印刷・同関連産業（経理担当）,受注量や販売量の動き,・客が年末恒例にしていたいくつかの印刷物が、今年から取りやめになっている。
,,×,電気機械器具製造業（経営者）,受注量や販売量の動き,・受注が全くみえない状態で、例年の年末商戦も過去のものとなり、事業経営以前の状況である。
,,×,輸送業（経営者）,受注量や販売量の動き,・物流量が極端に減少している。
,,×,輸送業（従業員）,受注量や販売量の動き,・例年のような年末繁忙期という貨物状況ではなく、下降の一途をたどるばかりである。
,,×,コピーサービス業（経営者）,受注価格や販売価格の動き,・単価の低下などにより、受注高は前年比80％位である。
,,×,その他非製造業［飲食料品卸売業］（経営者）,受注量や販売量の動き,・スーパーと商談しても価格だけが先行して、その時の発注量と実際の発注量が異なり、ほとんど少なめに発注されているという状況にある。
"雇用
関連

(東北)",,◎,－,－,－
,,○,－,－,－
,,□,人材派遣会社（社員）,周辺企業の様子,・年末の繁忙期ニーズはあったものの、以前と変わらず派遣契約の短期化が進んでいる。また、派遣を使わずパート化する傾向も根強く残っており、今後長期で派遣利用を考えている業界はほとんどない。
,,▲,人材派遣会社（社員）,それ以外,・業績が悪く仕事量が減少したため、契約打切りや途中終了という話が、今月だけで９件ほどあり、ここ数か月の間に３倍近くに増加している。
,,▲,職業安定所（職員）,求職者数の動き,・新規求職数が前年比では３か月連続で大幅に増加している。特に事業主都合による離職者が増加している。加えて失業期間が長期化しているため、無業者も大幅に増加している。
,,▲,職業安定所（職員）,周辺企業の様子,・製造業、特に電気機械や合板等の業種で人員整理などを行う企業が増加している。
,,▲,職業安定所（職員）,周辺企業の様子,・雇用調整の動きが一段と目立ってきており、特に30名以下の小規模製造業の人員過剰感が強くなっている。
,,×,人材派遣会社（社員）,周辺企業の様子,・これまで事務系などの間接部門の人員削減は合理化を目的としており、派遣契約につながってきたが、このところコスト削減のために契約の中途終了が増えている。
,,×,求人情報誌製作会社（編集者）,雇用形態の様子,・新規社員採用の激減、パートや派遣社員の活用、請負委託事業の削減という傾向が強い。
,,×,新聞社［求人広告］（担当者）,求人数の動き,・12月の求人広告申込が前年比で70％に落ち込んでいる。
,,×,新聞社［求人広告］（担当者）,求人数の動き,・求人広告は現在、最低状態にある。３か月と比べ53.74％減となっている。
,,×,職業安定所（職員）,求人数の動き,・新規求人数が前年比で６か月連続して減少している。特に製造業の求人数が前年比56.4％の大幅な減少となっている。
,,×,職業安定所（職員）,求職者数の動き,・事業主都合により離職した新規求職者が大幅に増加している。
,,,,,
　３．北関東,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北関東)",,◎,スーパー（店長）,来客数の動き,・12月の来客数は前年比120％、売上は同117％であり、周辺店舗の業況も好調である。
,,◎,スナック（経営者）,来客数の動き,・月末に実施した座敷の増築により、状況は非常に良い。この時期でも、頑張っていろいろやれば、良くすることもできる。
,,○,一般小売店［衣料］（経営者）,販売量の動き,・大口需要の冬物、防寒衣類の売上が安定している。
,,○,スーパー（経営企画担当）,来客数の動き,・１年前から始めた業務改革の効果が出て、３か月連続で前年の売上を上回る状況である。
,,○,旅行代理店（従業員）,それ以外,・海外旅行の受注が定期的に入ってきている。
,,□,百貨店（販売促進担当）,単価の動き,・早期割引会の実施により、11月に前倒しで好調であったお歳暮ギフトであるが、12月の売上は、その反動で減少している。
,,□,百貨店（販売促進担当）,販売量の動き,・来客数は微増であるが、客は必要な物以外買わないので、売上が伸びていない。
,,□,スーパー（店長）,お客様の様子,・買上点数、来客数ともに、前年比95％で推移している。客は本当に必要な物しか買っていない。
,,□,乗用車販売店（経営者）,単価の動き,・販売台数は相応の水準にあるが、客の注文内容があまりに厳しく、利益が確保できない。
,,□,乗用車販売店（従業員）,単価の動き,・新発売の軽自動車の販売台数は増加しているが、高額車の販売が落ちており、全体の売上高は伸びていない。
,,□,乗用車販売店（販売担当）,販売量の動き,・11月に行った宣伝の効果で、３か月前と比べて販売台数が伸びているが、中古車に限っての話である。
,,□,その他専門店［ガソリンスタンド］（従業員）,販売量の動き,・販売量は依然として前年割れの状態で、減少率は３か月前と変わらない。
,,□,高級レストラン（店長）,来客数の動き,・売上は普段より良いが、会社関係の忘年会が減少し、友人や家族での忘年会やパーティーが増加している。
,,□,タクシー運転手,お客様の様子,・忘年会シーズンに入っているが、金、土曜日だけ通常より動いた程度で、それ以外は普段と変わらない。水揚げも変わらない。
,,□,遊園地（職員）,来客数の動き,・海外からの来場者の減少が続いている。
,,□,競輪場（職員）,それ以外,・新賭式の導入により、入場者数、売上金額ともに伸びているが、購入単価は低下している。
,,□,美容室（経営者）,販売量の動き,・おしゃれに気を遣う客が増え、販売量が増加している。
,,□,設計事務所（所長）,それ以外,・仕事の依頼はあるものの、一時的なもので、このまま仕事が増加することは期待できない。
,,▲,一般小売店［精肉］（経営者）,お客様の様子,・客は、何でも家庭にあるもので間に合わせ、買い控えをしている。
,,▲,一般小売店［青果］（店長）,販売量の動き,・例年、干し芋の注文発送が多い時期であるが、今年は来客数が例年並みでも、贈る量が半分に減少している。
,,▲,一般小売店［金物］（経営者）,販売量の動き,・建設資材の販売では、仕事量、販売量ともに減少している。
,,▲,百貨店（担当者）,お客様の様子,・客は必要な物以外は購入せず、必要な物は高額であっても買う。安いだけの商品では売れない。
,,▲,百貨店（販売促進担当）,お客様の様子,・11月には需要の先取りで好調に推移したものの、12月に入り、その影響で販売が苦戦している。
,,▲,スーパー（経営者）,お客様の様子,・イベントにより来客数が増加しても、イベントが終わると、反動で激減する。合計すると来客数は変わらず、前年以上に費用がかかっている。
,,▲,コンビニ（経営者）,単価の動き,・年末特需はあるが、単価が低下している。単価を上げると、客に支持されない。
,,▲,コンビニ（経営者）,単価の動き,・買上単価が、前年同月比で６％落ち込み、生活回りの商品に対する購買意欲の低下を感じる。
,,▲,コンビニ（店長）,競争相手の様子,・近所に２店のコンビニが開店したため、来客数、売上が８％ほど低下している。
,,▲,衣料品専門店（統括）,販売量の動き,・年始用品の販売時期であるが、企業向け挨拶タオル等の商品の販売量は、例年の半分程度であり、単価の値下げ要求も多い。
,,▲,一般レストラン（業務担当）,販売量の動き,・倒産まではいかなくても、廃業や負債の増加がないうちに、商売をたたんでしまう同業者、客が増加している。
,,▲,都市型ホテル（スタッフ）,単価の動き,・宿泊単価並びに宴会関係で、５千円を割る価格帯の商品が売れている。来客数を確保しないと、売上が増加しない状況である。
,,▲,都市型ホテル（スタッフ）,単価の動き,・客が宴会、婚礼の予算にシビアになっている。
,,▲,旅行代理店（従業員）,お客様の様子,・年末年始の海外旅行についても、思った以上の需要の回復が見込めない。
,,▲,通信会社（社員）,販売量の動き,・新規契約数が減少しており、買換えも頭打ちとなっている。
,,▲,観光名所（職員）,お客様の様子,・観光客の入込、旅館、ホテルの宿泊客が減少している。
,,▲,ゴルフ場（従業員）,来客数の動き,・冬場の来客数減少に伴い、各業者が料金競争を行い、自分の首を絞めている。
,,▲,その他サービス［自動車整備業］（事務長）,来客数の動き,・整備料金の値下げにより、車検は若干増加しているものの、売上は依然として伸びない。客は、多少傷んでいても使えるものは使用したいと言い、格安料金を望む声が大半である。
,,▲,設計事務所（所長）,競争相手の様子,・設計業界全体で仕事量が減少しており、事務所間の格差は激しい。仕事があるところは少なく、ないところが多い。
,,▲,設計事務所（所長）,お客様の様子,・今まで計画していた仕事が、最後の詰めの段階で中止になっている。
,,▲,住宅販売会社（経営者）,お客様の様子,・現地案内会等の広告を出しているが、客の出足が大変少なく、成約率も低くなっている。
,,▲,住宅販売会社（経営者）,競争相手の様子,・ダンピング、値引きが更に激しくなっている。通常住宅では、10％値引きが限界であるが、20、25％引きも出てきている。
,,×,商店街（代表者）,販売量の動き,・バーゲンを実施しても、売上の前年実績をクリアできない。
,,×,商店街（代表者）,販売量の動き,・恐ろしいほどに注文が減少し、困っている。仕方なく、知人、友人、親戚等に商品購入を依頼している。
,,×,商店街（代表者）,来客数の動き,・寒くなっても冬物の動きが全くない。前年は冷やかしついでに買っていた客も、今年はいない。
,,×,一般小売店［金物］（経営者）,販売量の動き,・年末の季節商材の動きが悪い。例年と違い、売上は通常月と変わらず、歳末商戦は不振である。
,,×,スーパー（管理担当）,お客様の様子,・歳末に期待していた衣料品の売上が悪い。食料品も、BSE（牛海綿状脳症）の影響で悪い。ギフトにも前年ほどの動きがみられない。
,,×,スーパー（副店長）,販売量の動き,・年末商戦の中で、おせち料理、おせち材料の動きが悪くなっている。
,,×,衣料品専門店（経営者）,来客数の動き,・県内の中心的金融機関の経営不安説、相次ぐ信用組合の破綻で、サービス企画、バーゲンセール期間中ともに、来客数、販売量が減少している。
,,×,自動車備品販売店（経営者）,お客様の様子,・必需品以外は、売上が前年比で約半分になっている。客は必要な物以外は買わない。
,,×,その他専門店［ガソリンスタンド］（営業担当）,単価の動き,・元売の仕切価格が下がる一方、売価も低下しており、販売価格が低迷している。
,,×,スナック（経営者）,来客数の動き,・客単価も非常に低下している。
,,×,観光型ホテル（スタッフ）,来客数の動き,・宿泊予約が減少している。
,,×,タクシー（経営者）,お客様の様子,・３か月前と比べて、夜から深夜にかけてのタクシー利用が減少している。特に、深夜の利用客減少が響いている。
,,×,タクシー運転手,お客様の様子,・今年は早くから雪が降り続き、足元の悪い日が多かったが、期待に反して乗客数は増加していない。歩きづらい程度では、タクシーに乗ってもらえない時代になっている。
"企業
動向
関連

(北関東)",,◎,－,－,－
,,○,輸送業（営業担当）,取引先の動き,・年末年始を迎え、取引先でもスーパー等の受注が増加している。
,,□,食料品製造業（営業統括）,受注量や販売量の動き,・デフレに加え、BSE（牛海綿状脳症）の影響を大きく受けている。
,,□,金融業（融資担当）,取引先の動き,・客は、ボーナスが予想より少なく、消費の方にはなかなか回せない、年末年始の旅行等の出費を切り詰めると話している。
,,▲,食料品製造業（製造担当）,取引先の動き,・前年店をオープンした取引先が、閉店してしまっている。
,,▲,電気機械器具製造業（経営者）,競争相手の様子,・取引先及び同業の競争相手もリストラを実施している。
,,▲,金融業（経営企画担当）,取引先の動き,・製造業の状況が厳しく、工場閉鎖、下請業者の整理、パート、契約社員の解雇などリストラで対応をしている。ボーナスのカット等、資金繰りにも苦慮している取引先がある。
,,▲,新聞販売店［広告］（総務担当）,受注量や販売量の動き,・チラシの出稿量は９か月連続で前年を下回り、大手広告主にも出稿回数、枚数の減少がみられる。
