,,▲,旅行代理店（従業員）,お客様の様子,・円安のため、海外旅行のお得感が薄れており、海外旅行者が減少している。また、ファミリー層の旅行者も減少している。
,,▲,旅行代理店（従業員）,来客数の動き,・旅行の申込数が減少傾向にある。特に、海外旅行が不振であり、円安の影響を感じる。
,,▲,タクシー運転手,販売量の動き,・相変わらず景気の動向が見通せない不透明な状況が続いている。前月は、多少持ち直しの兆候も感じられたが、今月に入ってからは、また落ち込んでおり、売上も前年を10％程度下回っている。
,,▲,タクシー運転手,販売量の動き,・今月に入って観光客の減少などから、少しずつ売上が減っている。前年と比較しても約２％の落ち込みとなっている。特に、夜間のタクシー利用が減少している。
,,▲,その他サービスの動向を把握できる者［フェリー］（従業員）,来客数の動き,・８月の大雨による風評被害もあり、輸送量が前年を下回っている。
,,▲,住宅販売会社（役員）,単価の動き,・分譲マンションの単価が上昇していることで、客の購入意欲が明らかに低下している。普通の会社員では購入不可能な価格になりつつある。
,,×,乗用車販売店（従業員）,競争相手の様子,・客の決断力が鈍ってきている。
"企業
動向
関連

(北海道)",,◎,－,－,－
,,○,＊,＊,＊
,,□,食料品製造業（経営者）,受注量や販売量の動き,・４月以降の回復が遅れている。
,,□,食料品製造業（従業員）,受注量や販売量の動き,・３か月前と同程度の受注量が入ってきているが、それ以上の動きはみられない。
,,□,家具製造業（経営者）,受注量や販売量の動き,・天候不順、物価上昇などの影響により購買意欲がいまだ高まっていない。東京などの大都市圏は上向きになりつつあるが、地方都市の回復にはもう少し時間が必要である。
,,□,建設業（従業員）,受注量や販売量の動き,・建築設計事務所では改正耐震改修促進法に基づく大規模建物の耐震診断業務が増えているが、新築建物の設計業務が少なく、総量としては増えていない。
,,□,建設業（従業員）,受注量や販売量の動き,・引き続き企業の設備投資意欲が高く、工事の引き合いが堅調に推移している。
,,□,輸送業（営業担当）,取引先の様子,・医薬品の輸送は順調だが、飲料品は低迷している。東日本地域が猛暑に見舞われなかったことが要因とみられる。
,,□,輸送業（支店長）,取引先の様子,・第２四半期中であるが、計画に対して見込みを修正するような大きな変動はみられない。また、下期に向けて、ある程度状況を見通せている客先が多い。
,,□,通信業（営業担当）,受注量や販売量の動き,・受注量が引き続き堅調に推移しており、景況感も変わらずにやや良い状況が継続している。
,,□,金融業（企画担当）,それ以外,・物価の上昇に賃金が追い付かず、消費者の財布のひもは固い。堅調だった建設関連も人手不足と建築コストの増加で工事の進ちょく遅れがみられる。観光関連は外国人観光客が増えているが、天候不順の影響で国内観光客や道内観光客が低迷している。
,,□,司法書士,取引先の様子,・不動産取引や建物の建築状況などから、３か月前よりも悪くなっていることは間違いない。
,,□,コピーサービス業（従業員）,取引先の様子,・最近、客の動向が慎重になってきている。
,,□,その他サービス業［建設機械リース］（営業担当）,受注量や販売量の動き,・前年と比べて、受注量が若干減少傾向にある。
,,□,その他非製造業［鋼材卸売］（役員）,受注量や販売量の動き,・一部の商材では品薄状態が続き、出荷調整を行っているものがあるものの、一般商材は受注が順調に確保できており、安定した販売量で推移している。
,,▲,金属製品製造業（従業員）,受注量や販売量の動き,・消費税増税の影響が出てきている。
,,▲,司法書士,取引先の様子,・消費税増税後の諸物価の高騰にともない、建築資材価格も上昇している。土地を購入し、建物を新築する客の割合も減少している。
,,×,－,－,－
"雇用
関連

(北海道)",,◎,－,－,－
,,○,職業安定所（職員）,求人数の動き,・新規求人数は前年から2.2％増加し、55か月連続で前年を上回った。月間有効求人数も前年から5.3％増加し、55か月連続で前年を上回った。
,,○,職業安定所（職員）,求人数の動き,・一部の業種で求人数の減少がみられるものの、全体としては求人数の増加傾向が続いている。新規求人数は９か月連続で前年を上回っており、月間有効求人数は18か月連続で前年を上回っている。
,,○,職業安定所（職員）,採用者数の動き,・８月の就職件数が６か月ぶりに前年を上回った。
,,□,人材派遣会社（社員）,求人数の動き,・求人数に大きな変化がみられず、回復するような要因もみられない。
,,□,求人情報誌製作会社（編集者）,雇用形態の様子,・派遣、アルバイト、パートなど、非正規雇用の求人数は３か月前と変わっていないが、正社員の求人数が若干減ってきている。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・ガソリン価格が高止まりしているなか、電気料金の再値上げが実施されれば、個人はもちろんのこと企業にとっても相当な痛手になるため、先行きへの不安感から、求人活動の様子見ムードや広告の出し控えがみられる。一方、観光業界については、東南アジアからの観光客が増加していることで堅調な伸びをみせている。
,,□,職業安定所（職員）,雇用形態の様子,・８月の新規求人数は前年を8.0％下回った。新規求職者数は前年を5.8％下回った。月間有効求人倍率は0.83倍となり、前年の0.81倍を0.02ポイント上回った。しかし、新規求人数のうち、正社員求人の占める割合は44.2％と相変わらず低く、求人者と求職者との間における職種や労働条件のミスマッチも少なくないことから依然として厳しい状況にある。
,,▲,求人情報誌製作会社（編集者）,求人数の動き,・求人数が前年を下回る業種が増えてきている。
,,▲,求人情報誌製作会社（編集者）,求人数の動き,・求人広告件数は､６月以降、前年並みもしくは減少傾向で推移している｡地方都市では決して景気が良くなっておらず､募集をしてもなかなか人が集まらないという状況にある。さらに、消費税増税や円安にともなう負担増と今秋の電気料金の再値上げがささやかれるなか､企業では先行きに対して楽観をできない様子がみられている｡
,,▲,新聞社［求人広告］（担当者）,求人数の動き,・募集広告の売上が前年比91.8％と５年ぶりに前年を下回った。派遣、小売、運輸、飲食などの上位構成業種が軒並み落ち込み、特に小売は約３割の減少となった。ただ、売上２位の医療だけは、介護職などの慢性的な人員不足を背景に求人が３割増加した。
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,百貨店（営業担当）,販売量の動き,・３か月前はまだ消費税増税の影響があったが、今月に入り化粧品の売上が前年の実績を超えている。また、高額商材の売上も回復基調にあり、全般的に景気は回復しつつある。
,,◎,タクシー運転手,販売量の動き,・前月、前々月と景気は良く、今月も特に悪い要素はみられない。当社の場合はみんな成績が上がっている。
,,○,商店街（代表者）,お客様の様子,・客の様子からは、以前は固かった財布のひもが若干緩みつつあるのがうかがえる。また、商品の単価も少しずつ上がってきており、客の購買の動きも活発化している。
,,○,一般小売店［医薬品］（経営者）,単価の動き,・今月は単価の動きが３か月前や前月と比べて100円ほど上昇しており、上向き傾向である。
,,○,一般小売店［医薬品］（経営者）,単価の動き,・今月の来客数は、消費税増税後もっとも落ち込みが厳しかった６月と比較してやや増加しているものの、ここ数年の平均値となっている。むしろ、客単価の回復がはっきりと数字に表れており、店頭での接客でも、以前のような財布のひもが固い印象とはやや違う感触を得ることが多い。
,,○,一般小売店［寝具］（経営者）,販売量の動き,・晩夏、初秋となりまだ冬物には早いため、二次製品の需要は相変わらず今いちである。しかし、利益率の高い布団づくりは多くなってきている。
,,○,コンビニ（店長）,来客数の動き,・まだ冬前なので来客数、単価共に悪くはない。今の所は当グループの前年比売上は順調であるが、県全体の前年比売上は大きく減少しているようである。
,,○,衣料品専門店（経営者）,販売量の動き,・いつもより早く気温が低くなり、秋物の動きが良くなってきている。
,,○,衣料品専門店（店長）,単価の動き,・消費税増税の影響による衣料品への打撃は大分薄れてきている。ただし、来客数が増加しているのではなく、必要に迫られている客の早めの購入や数を揃えての購入による客単価の上昇で、なんとか持ち直している状況である。
,,○,衣料品専門店（店長）,お客様の様子,・冬物を先買いする客が例年に無く多い点と、秋物商材の立ち上がりが前年よりも２週間早いため、売上を底上げしている。
,,○,乗用車販売店（経営者）,販売量の動き,・４月以降は消費税増税の影響により、客の購入能力は十分にあるものの、今すぐには必要ないなどの理由で売上にはつながっていなかった。しかし、ここに来て新規来客数は予想以上に増加しており成果にもつながっている。
,,○,乗用車販売店（従業員）,販売量の動き,・消費税増税の影響で買い控えていた個人客の注文が少しずつ入るようになってきている。
,,○,その他専門店［靴］（従業員）,販売量の動き,・朝晩の気温が下がり、徐々に秋冬物商材の動きが出てきている。
,,○,都市型ホテル（スタッフ）,販売量の動き,・４～６月は消費税増税の影響で消費が抑えられていた感がある。今も完全には回復していないものの、６月よりはやや上向いてきており、販売量的にもそれがうかがえる。
,,○,通信会社（営業担当）,お客様の様子,・低価格商品の加入者が少しずつ増加しており、解約者も減少しつつある。加入者数のトータルは純減であるものの、３か月前に比べてかなり良くなっている。
,,○,テーマパーク（職員）,販売量の動き,・消費税増税が定着しつつあり、客の消費が増加傾向にある。
,,○,観光名所（職員）,来客数の動き,・団体客などの入込に特に変化はない。しかし、ここにきて予約のないフリーの客が若干増えてきており、来客数、販売量共に増加している。
,,○,観光名所（職員）,来客数の動き,・週末の天候に比較的に恵まれて、近隣で開催されたイベントとの相乗効果もあり来客数が前年越えの見込みである。
,,○,遊園地（経営者）,来客数の動き,・３連休の２日間はにわか雨に見舞われたが、それ以外は例年になく天候に恵まれ、来客数は前年比で４割増である。しかし、税抜き価格の単価は弱含んでいる。
,,○,その他サービス［自動車整備業］（経営者）,来客数の動き,・前年同月及び３か月前との比較では、来客数、販売額、販売単価共に20％ほど伸長している。
,,○,住宅販売会社（経営者）,販売量の動き,・輸出が好調な製造工場の増築に伴い、関連会社の新築工場物件が不動産から工事までを一貫して受注できている。
,,□,商店街（代表者）,販売量の動き,・３～４月の消費者の熱気はどこに行ってしまったのか。ボーナスシーズン後の７～９月の消費者の購買意欲の減退には回復の兆しがない。客の様子からは消費税増税分以上の物価上昇に戸惑っている様子がうかがえる。
,,□,商店街（代表者）,販売量の動き,・９月は週末ごとのイベントが多く、その効果により飲食店では活況の声が聞かれている。しかし、同様の効果は物販関係にまでは届いていないようである。
,,□,商店街（代表者）,来客数の動き,・商店街を人が歩いていない。
,,□,商店街（代表者）,お客様の様子,・秋祭りの山車や神輿の運営団体からは、協賛金、寄付金の額は例年以上に少額であり、世間が世知辛くなってきているとの話を聞いている。
,,□,一般小売店［スポーツ用品］（経営者）,販売量の動き,・毎月の売上が前年を下回っており、同業者も同様である。
,,□,一般小売店［カメラ］（店長）,販売量の動き,・低価格商品の販売量は好調であるものの、高額商品の動きが鈍く売上額の回復がみられていない。今後の新型商品の販売に期待したい。
,,□,百貨店（売場主任）,お客様の様子,・こちら側の仕掛けに対して反応が良く、購買意欲を感じている。しかし、化粧品以外の自家需要品、アイテムの動きが鈍く、客単価が下がり来客数でカバーできていない状況である。
,,□,百貨店（総務担当）,お客様の様子,・買物の仕方の変化を顕著に感じている。客は本当に価値のあるものであれば多少高額でも買う一方、余計なものは買わない。また、販売数からは、地方で所得がなかなか伸びないなかでライフスタイルに合わせて選択しながら堅実に消費している様子がうかがえる。
,,□,百貨店（営業担当）,お客様の様子,・消費税増税後から客の購買に回復の様子がみられない。
,,□,百貨店（経営者）,販売量の動き,・９月に入り天候にも恵まれ、紳士服、婦人服、子供服共に動きが活発になってきている。ただし、全体的には消費税増税後の高額商材のマイナス分をカバーするには至っていない。
,,□,百貨店（経営者）,お客様の様子,・今月に入り、婦人衣料品の一部に持ち直しの動きがみられている。しかし、紳士衣料、高級婦人衣料品などについては動きが鈍い。また、物産催事についても購買単価が低いなど慎重な買い方は続いている。
,,□,スーパー（経営者）,来客数の動き,・来客数は、安定しているものの前年並みがやっとの状態である。
,,□,スーパー（経営者）,単価の動き,・前月と同様に平均１品単価は前年比６％以上の増加で推移しているものの、来客数、買上点数共に前年割れが続いている。また、売上高推移は前年並みであり、伸び率にやや陰りがみられる。現在の売上推移に変化はなく、客の財布のひもは更に固くなりつつあるようである。
,,□,スーパー（営業担当）,販売量の動き,・商売全体の動きはほとんど変わっていない。来客数に比較して販売量の落ち込みは少ないものの、それを支える価格対応を誤ると、すぐに販売量の下落につながりかねない状況である。
,,□,コンビニ（エリア担当）,販売量の動き,・前年より気温が低く秋冬商材の販売に期待したが、前年を上回る実績にはなっていない。
,,□,コンビニ（エリア担当）,販売量の動き,・販売量に変化はみられない。
,,□,コンビニ（店長）,単価の動き,・節約志向が依然として高く、購買意欲はあるものの消費には直結していない。
,,□,衣料品専門店（経営者）,お客様の様子,・気温の低下に伴い来客数は増えてきているが、他店と見比べている様子であり購買にはなかなかつながりにくい状況である。
,,□,衣料品専門店（経営者）,お客様の様子,・建設、土木業関連は景気が上向きであるものの、小売業は依然として厳しい状況である。円安傾向が続くと商品価格に反映し物価高が懸念される。
,,□,衣料品専門店（店長）,来客数の動き,・前年と比較してスーツ、ビジネス用品の買換え需要が少ない。
,,□,家電量販店（店長）,販売量の動き,・販売量、来客数共に伸びていない。
,,□,家電量販店（店長）,単価の動き,・前年の数字に近づきつつも客単価が低く売上が前年を割っている場所と、前年をクリアして売上が103％程度に伸びている場所があり、消費税増税の影響からの回復には地方による違いが出ている。
,,□,乗用車販売店（経営者）,販売量の動き,・消費税増税前の駆け込み需要による反動減の影響で、新車販売が低迷している。
,,□,乗用車販売店（従業員）,来客数の動き,・来客数の動きに大きな変化はみられない。
,,□,住関連専門店（経営者）,販売量の動き,・日によって売上に波があり、前月と同じ程度で前年までに届いていない。消費税増税後の回復に向かっている感覚はなく、足踏みしている。
,,□,住関連専門店（経営者）,単価の動き,・販売量、来客数共にそれなりにあったものの、高額商材が売れずに小物商品に偏っている。そのため売上総額は期待したほどにはなっていない。
,,□,その他専門店［酒］（経営者）,単価の動き,・地元では今月は収穫期のため、飲食店も動きが少ない時期になる。大きな変動はなく、今は小康状態といったところである。
,,□,その他専門店［パソコン］（経営者）,競争相手の様子,・材料費の高騰もあり、どこの競合相手や取引先も客との見積金額の折り合いが困難なようである。そのため、受注があっても工事に至らず売上的には以前と変わらない。
,,□,その他専門店［ガソリンスタンド］（営業担当）,単価の動き,・石油製品の価格が高止まりしているため、節約志向が進んでいる。そのため、販売増を狙って末端価格が下がり収益を圧迫してきている。
,,□,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・依然として燃料油の価格は高いレベルで推移しており、節約志向は続いている。
,,□,その他小売［ショッピングセンター］（統括）,単価の動き,・買上率は低迷している。
,,□,高級レストラン（経営者）,来客数の動き,・今年の３月以降から景気は全然良くなっておらず、高級飲食店にとっては本当につらい時期である。また、仕入れ先の市場でも高級なものは売れていない。本格的な景気回復が待たれる。
,,□,高級レストラン（支配人）,来客数の動き,・そろそろ消費税増税の影響も落ち着き上向くとみていたが、来客数が思ったほど伸びていない。
,,□,一般レストラン（経営者）,販売量の動き,・特に状況に変化はみられない。
,,□,一般レストラン（経営者）,来客数の動き,・今月は、来客数の良い日と悪い日が極端であり、景気が良いのか悪いのかわからない状態である。
,,□,観光型ホテル（経営者）,来客数の動き,・今月は、夏の繁忙期と10月以降の秋の観光シーズンの端境期である。祝休日が月の３分の１以上もあり連休もあるため団体客が多少目立っており、かろうじて前年並みの入込である。
,,□,観光型旅館（スタッフ）,単価の動き,・相変わらず低単価志向が続いている。
,,□,都市型ホテル（経営者）,来客数の動き,・今月は、連休や飛び石休で個人客の来客数は増加したものの、その反動なのか平日の来客数は減少している。よって、総来客数は横ばいである。
,,□,都市型ホテル（スタッフ）,来客数の動き,・レストラン、デリカ部門は相変わらず前年割れが続いている。レストランはフリー客の来店が減少しており、予約状況も前年を下回っている。また、消費単価についても前年を下回っており厳しい状況が続いている。デリカ部門は生活に密着している関係もあり、１週間における購入回数が減少しており、防衛意識が働いていることが客の会話からもうかがえる。
,,□,都市型ホテル（スタッフ）,来客数の動き,・宿泊は、お盆期間も満室状態であり相変わらず良い稼働率で推移している。また、一般宴会も予算を上回っている。しかし、婚礼、レストランは悪い状態が続いている。
,,□,旅行代理店（従業員）,単価の動き,・高額商品の売行きの鈍化に変化はない。
,,□,通信会社（営業担当）,お客様の様子,・景気が上向いているとの声も聞かれるが、末端の客からはその傾向は全くうかがえない。一部の企業に限られることであり、底上げにはなっていない。
,,□,通信会社（営業担当）,お客様の様子,・客の設備投資意欲に変化がみられない。
,,□,通信会社（営業担当）,お客様の様子,・顧客訪問時のヒアリングや注文状況からは変化はみられない。
,,□,競艇場（職員）,販売量の動き,・今月は大口顧客が多く来場したため販売量は増加している。
,,□,美容室（経営者）,来客数の動き,・再来店する来客数は、ここ数か月は前年比95～97％で推移している。
,,□,美容室（経営者）,来客数の動き,・これから七五三の時期であるが、最近は貸衣装付き着付け料金込みで安く仕上がる所が沢山出てきたため、美容院に着物を持ち込んで着付けをする客が少なくなっている。
,,□,その他住宅［リフォーム］（従業員）,来客数の動き,・７月から３か月連続して供給高が前年を下回っている。また、受付件数も消費税増税後から前年割れが続いている。
,,▲,商店街（代表者）,お客様の様子,・客の予約数は依然として２～３か月前と変わらずに低調である。
,,▲,一般小売店［酒］（経営者）,来客数の動き,・９月に入り来客数が減少している。
,,▲,一般小売店［医薬品］（経営者）,お客様の様子,・繁華街にもかかわらず、夜10時過ぎには客足がほとんど止まっている。土曜日だけは若者達が集まるものの、ただ歩くだけで買物という感覚がないため、当店の来客数には全く影響がない状態である。
,,▲,百貨店（売場担当）,お客様の様子,・相変わらずフリー客は減少傾向にあり、好調だった秋物の動きも最終週の気温の上昇により停滞しつつある。さらに、消費税増税による反動減からの回復を見込んでいたが、いまだに衣料品の消費に買い控えの影響を与えている様子がうかがえる。
,,▲,百貨店（経営者）,来客数の動き,・大都市と地方とでは景況感に大きな差が出ている。都市部の消費者の可処分所得が増えて消費マインドがアップしている一方、中小企業が多い地方においては、所得の拡大局面には入っておらず、必需品の値上がり分、可処分所得が減っている状況がみえる。
,,▲,スーパー（経営者）,お客様の様子,・９月中旬に発表された米価は３割減となっている。そのことが、一次産業従事者の所得に関係する部分やマインドの低下に繋がっており、急速にブレーキがかかっている。
,,▲,スーパー（店長）,単価の動き,・業績は売上ベースで前年比93％台で推移している。また、台風などの影響で農産物の価格が高騰し、買上点数が減少している。反面、乾物、冷凍野菜などは好調であるが、厳しい状況に変わりはない。
,,▲,スーパー（店長）,単価の動き,・食品メーカーが各社とも値上げの傾向にあるなか、競合他社もチラシ価格を抑えて価格差の感度を下げてきている。客は景気が悪いという意識があり、競合店は値上げのなかでも少しでもチラシの単価を安くする動向が増えてきている。
,,▲,スーパー（営業担当）,お客様の様子,・景気があまり良くないなか、スーパーマーケットは出店ラッシュが続いており、競合各社との価格競争が一段と厳しくなっている。また、各社ともチラシの価格を下げ、投入回収を増やしている。
,,▲,コンビニ（経営者）,単価の動き,・客足は伸びているものの単価の下落が大きい。原材料の値上げに伴う商品価格への転嫁では、値段据置きで減量するリニューアル化で単価は若干上昇するものとみていたが、前年比６％減となっている。客の財布のひもが少し固くなってきているようである。
,,▲,コンビニ（エリア担当）,来客数の動き,・消費税増税後から来客数が緩やかに減少している。８～９月が特に落ち幅が大きく４～７月と比較して、マイナス２ポイントと不振な状況が続いている。
,,▲,コンビニ（エリア担当）,来客数の動き,・消費税増税後、来客数が回復していない。
,,▲,コンビニ（エリア担当）,来客数の動き,・客の１人当たりの買上単価は上昇傾向だが、消費税増税による価格上昇も含め、大きな販売増には至っていない。
,,▲,コンビニ（店長）,来客数の動き,・９月に入り来客数が減少している。また、単価も下がり気味である。
,,▲,衣料品専門店（総務担当）,販売量の動き,・買上点数が減少し、客単価も低下している。地方都市では景気が改善されているとは感じられず、消費税増税前の駆け込み需要により、消費税増税後の購買意欲は上がっていない。
,,▲,家電量販店（従業員）,来客数の動き,・来客数が非常に少ない状況が続いている。
,,▲,乗用車販売店（経営者）,販売量の動き,・登録車のみならず軽自動車の市場も販売量が前年を大幅に下回っている。
,,▲,乗用車販売店（店長）,販売量の動き,・直近の販売台数は前年比70～80％と低迷している。何より新規客の来場数が激減しており、商談数自体が確保できていない。
,,▲,住関連専門店（経営者）,販売量の動き,・扱っているものが耐久消費財のため、買い控えがまだまだ続いている。また、新築物件も三隣亡で控え気味となっている。通常９月は異動などにより家具の需要が高まるシーズンに入るのだか、販売量は伸び悩んでいる。
