,,▲,旅行代理店（従業員）,来客数の動き,・当地における冬季観光の本番には少し早く、流氷が着岸するまでは観光需要の伸びがみられない時期である。さらに、今年は暖冬や少雪の影響で、北海道の冬のイメージが損なわれていることもマイナスとなっている。
,,▲,旅行代理店（従業員）,それ以外,・新型コロナウイルスの影響で、当地を訪れる観光客も、当地から出掛ける観光客も、予約のキャンセルや方面変更などが相次いでおり、影響が出始めている。今後、すぐに影響が収束するとは考えられない状況になっている。
,,▲,タクシー運転手,お客様の様子,・年末の輸送繁忙期が終わったが、新年恒例の会合などが減少傾向にあることから、輸送量が減少している。１台当たりの売上も減少しつつある。
,,▲,観光名所（従業員）,来客数の動き,・前年11月以降、天候不良の影響で利用乗降客数が見込みほど伸びない状況にあったが、年が明けてからは、例年よりも天候の良好な日が多いにもかかわらず、１月27日時点の利用乗降客数が例年並みにとどまっており、停滞感が強まっている。
,,▲,美容室（経営者）,それ以外,・働き方改革のことを考えると、サービス業においては、売上や利益を上げることが難しくなってきている。
,,×,商店街（代表者）,販売量の動き,・果実の不作とそれに伴う価格高騰により、輸出量が非常に少なくなっている。また、新型コロナウイルスの影響も生じている。
,,×,一般小売店［土産］（経営者）,お客様の様子,・国内客については消費税増税の影響が出てきている。客が価格に敏感になってきており、値札をよく見て購入している様子がうかがえるなど、消費マインドが少しずつ弱まっている。外国人観光客については香港のデモの影響に加えて、新型コロナウイルスの影響が出てきていることでかなり悪くなってきている。
,,×,一般小売店［酒］（経営者）,お客様の様子,・仕入先の会社から、支店の撤退や業務縮小、廃業などの案内がきており、業種を問わず厳しい環境にあることがうかがえる。
,,×,コンビニ（エリア担当）,来客数の動き,・来客数の減少が顕著であり、販売量についても減少傾向がみられている。
,,×,観光型ホテル（経営者）,来客数の動き,・消費税増税以降、国内客の動きが悪い。また、暖冬の影響で冬季観光の遅れもみられる。さらに、外国人観光客については、韓国との外交問題、米中の貿易摩擦の影響で減少傾向がみられるなか、新型コロナウイルスの影響で中国人客のキャンセルが生じており、春節の期間中であるにもかかわらず景況感が非常に悪い。
,,×,旅行代理店（従業員）,それ以外,・新型コロナウイルスの影響により、客の消費が停滞している。
,,×,タクシー運転手,販売量の動き,・雪が少ないという特殊要因を考慮しても、タクシー利用が低迷している。景気悪化が要因であると考えざるを得ない。
"企業
動向
関連

(北海道)",,◎,－,－,－
,,○,家具製造業（経営者）,受注量や販売量の動き,・東京オリンピックに向けての需要が伸びている。また、ホテルや空港などにおける大型のプロジェクトが動いていることもプラスである。
,,○,建設業（役員）,受注量や販売量の動き,・例年にない少雪にも助けられ、予定どおりに工事の完成を迎える現場が続いており、利益の上積み確保につながっている。
,,□,食料品製造業（従業員）,受注量や販売量の動き,・３か月前と変わらず前年比１割減の状況が続いている。
,,□,通信業（営業担当）,受注量や販売量の動き,・客の投資サイクルが順調であり、受注数、案件数共に緩やかな増加傾向を維持している。
,,□,金融業（従業員）,取引先の様子,・消費税増税を前にした駆け込み需要の反動減の影響は縮小してきているが、百貨店やスーパー、自動車販売店では、依然として消費税増税の影響がみられる。その一方で、公共投資と民間設備投資が景気を押し上げており、道内景気は３か月前と変わらない水準を維持している。
,,□,司法書士,取引先の様子,・建設業や不動産業といった取引先の動きから判断すると、例年の同時期と余り変わりがなく、相変わらず低水準で推移している。地方都市においては、景気が良いと判断できるような材料が余りなく、経済活動も活発ではないため、景気が良くなっているという判断はできない。
,,□,司法書士,取引先の様子,・建物の新築や売買については、消費税増税前に契約している案件が多く、増税後の成約件数は減少したままである。景気回復の実感のない状況が依然として続いている。
,,□,コピーサービス業（従業員）,取引先の様子,・業績不振の客先が多いものの、将来の人手不足に対応するための投資が多数行われている。
,,□,その他サービス業［建設機械リース］（営業担当）,受注量や販売量の動き,・札幌圏以外では建設需要の増加要因が見当たらない。
,,□,その他サービス業［建設機械レンタル］（総務担当）,受注価格や販売価格の動き,・売上について、引き続き前年比で10％近い伸びを示しており、春先まではこうした状態が続く。ただ、少雪の影響で、例年と比べて工事が順調に進み過ぎる可能性がある。
,,□,その他サービス業［建設機械リース］（支店長）,受注量や販売量の動き,・燃料価格の高騰、人件費の不足が続いているが、受注量は変わらずに推移している。
,,▲,建設業（従業員）,受注量や販売量の動き,・記録的な少雪の影響で、冬季における建設関連労務者の収入源となっている除排雪作業が極端に少なくなっており、収入を絶たれている事業者が多くみられる。
,,▲,輸送業（営業担当）,受注量や販売量の動き,・本州向けの生乳は相変わらず好調に推移しているものの、年末需要の反動もあり、飲料容器、スポット雑貨の荷動きが奮わない。
,,▲,広告代理店（従業員）,取引先の様子,・雪不足により、関連業界における影響が大きくなっている。暖冬の影響で、冬物衣料、グッズなどの売行きも低調である。
,,▲,司法書士,取引先の様子,・例年と比較して、不動産の売買が少ない。また、降雪量が少ないため、除雪作業も落ち込んでいる。
,,▲,その他非製造業［鋼材卸売］（従業員）,受注量や販売量の動き,・３か月前の売上目標値に近い実績となったが、ベース商材の流通が悪くなっており、消費量が減っている。また、市場の仕事も遅れており、実質的な景況感が悪くなっている傾向がうかがえる。
,,×,食料品製造業（従業員）,受注量や販売量の動き,・１月の販売量は前年比マイナス８％だったが、３か月前の10月の販売量は前年比マイナス１％だったため、景気は悪くなっている。
"雇用
関連

(北海道)",,◎,－,－,－
,,○,人材派遣会社（社員）,求人数の動き,・年末年始を挟んだこともあり、求人依頼に一服感があるが、年明け早々から堅調に推移しており、順調な景況感が継続している。人材登録も増加傾向にあるが、求人企業とのマッチングが苦戦している。ただ、求職者にしてみると、求人がちまたにあふれており、選び放題で、自分のわがままを押し通しても次の求人に応募できる状況となっている。面接後に内定を得ても、ほかの求人企業と比較して、より条件の良い企業を選ぶ傾向がみられ、内定を辞退する求職者が３～４割に達している。人手不足の影響ともいえるが、景気が一定以上に回復していなければ、これだけの求人が労働市場にあふれることはないため、景気はまだ底堅く推移している。
,,□,求人情報誌製作会社（編集者）,求職者数の動き,・特に、建設業、介護、飲食業の求人に対する反応が良くない。求職者の絶対的な不足感がある。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・北海道らしからぬ暖冬の影響で、衣料品販売を始めとした小売業の求人が減少している。また、記録的な雪の少なさで除排雪の必要がないため、運送業などが打撃を受けている。また、新型コロナウイルスの影響で宿泊業のキャンセルが出始めており、観光関連においては求人を控える傾向がみられる。
,,□,求人情報誌製作会社（編集者）,周辺企業の様子,・降雪量が少ないことの影響で、スキー場の運営事業者、出動回数の減少している除排雪業者などでは、例年と比較して売上が減少している。逆に、降雪量が少ないことで、経済活動に好影響が出ている業界もあるため、現状では全体的な実情が見えづらくなっている。
,,□,職業安定所（職員）,求人数の動き,・12月の有効求人倍率は1.19倍と前年を0.06ポイント上回り、９年10か月連続で前年を上回った。
,,□,職業安定所（職員）,求人数の動き,・有効求人数、有効求職者数共に減少している。ただし、求人数については、企業における募集人数や求人条件などの精査により、更新求人、新規求人が減少しているためであり、人手不足の状況は変わらない。
,,□,職業安定所（職員）,求人数の動き,・12月の有効求人倍率は1.05倍であり、前年を0.07ポイント上回り、引き続き高い水準で推移している。
,,□,学校［大学］（就職担当）,求人数の動き,・１部上場の企業を除けば、前年、一昨年と比較して求人の動きが低調である。
,,▲,求人情報誌製作会社（編集者）,周辺企業の様子,・消費税増税により客の購買意欲が低下しているなか、暖冬や少雪の影響を受けて、見込んでいた売上に届かない会社が多くなりそうである。特に、除排雪業者は稼働日数が少なく、予定していた売上の５～６割になることが見込まれている。また、１月下旬になっても、いまだにオープンできていないスキー場もある。洋服は冬物が売れず、野菜は安価、冬の大きなイベントは雪不足で縮小や中止を余儀なくされ、自動車板金業は事故が少ないことで修理依頼が減少し、タクシーは客からの依頼が少なくなっているなど、様々な業界に影響が生じている。
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,競艇場（職員）,単価の動き,・売上向上策として実施したイベントの効果が出ている。
,,○,一般小売店［書籍］（経営者）,販売量の動き,・売上の全体的な底上げができている。
,,○,一般小売店［医薬品］（経営者）,販売量の動き,・消費税の引上げで売上が著しく落ち込んだ３か月前との比較となるため、大分持ち直してきており、１人当たりの単価も上向きになっている。
,,○,コンビニ（経営者）,販売量の動き,・低価格よりも通常価格帯の商品が伸びているため、買上点数や客単価が伸長している。また、雪が少なく外に出やすい天候も影響している。
,,○,コンビニ（エリア担当）,来客数の動き,・キャッシュレス還元の影響で、キャッシュレスでの支払比率が前年と比較して10％高く、来客数の増加にも寄与している。
,,○,衣料品専門店（店長）,販売量の動き,・10月からの消費税の引上げでスーツなど単価の高いものが売れない状況だったが、初売り以降のセールから必要なものを買い始めており、ようやく不振から回復しつつある。
,,○,家電量販店（従業員）,来客数の動き,・冷蔵庫、エアコンなどの大型商材の動きは鈍いものの、消費税の引上げ直後の10月と比較すれば、多少の回復傾向にある。
,,○,乗用車販売店（従業員）,販売量の動き,・消費税の引上げから12月までは計画に対し厳しい実績であった。今年に入ってからは暖冬の影響もあるのか来客数や実績が伸びてきている。
,,○,観光型旅館（スタッフ）,単価の動き,・降雪がない関係で遠方から車で来る客が多い。また、隣県客限定割引を行った結果、平日の稼動率及び単価が上昇している。
,,○,その他サービス［自動車整備業］（経営者）,来客数の動き,・暖冬で心配したが、客足は落ちていない。
,,○,住宅販売会社（経営者）,それ以外,・遅れていた大手企業の遊休地取得ができている。
,,□,商店街（代表者）,単価の動き,・暖冬少雪で外に出やすい状況のため来客数は増えたものの、単価が以前より落ち込んでいる。そのため、結果として売上は前年を多少上回る程度となっている。
,,□,一般小売店［酒］（経営者）,お客様の様子,・今年は今までにない暖冬で積雪が全くない状態である。除雪作業がないことで関連業者は苦しい状況に追い込まれており、雪まつりやスキー目当ての観光客数にも多大な影響が出るなど、回るべき金が回らない状況に苦しんでいる。
,,□,一般小売店［カメラ］（店長）,販売量の動き,・高額商材の販売により売上を確保しているものの、販売量は減少傾向にある。
,,□,百貨店（売場主任）,お客様の様子,・化粧品や消耗品については需要が回復してきているものの、ファッション関連アイテムは低迷している。商品のカテゴリーによっても状況は異なるが、依然として客の生活防衛意識は続いている。
,,□,百貨店（経営者）,単価の動き,・来客数はほぼ前年並みで推移しているものの、全体的に高額商材のシェアが落ちてきており、客単価が低下している。これは消費税の引上げ後の特徴的な動きである。
,,□,スーパー（経営者）,単価の動き,・平均１品単価の前年割れが続いている。買上点数は前年を若干上回ったものの、平均単価の落ち込み分をカバーできていないため、消費の傾向に変化はない。
,,□,スーパー（店長）,販売量の動き,・年明け以降、来客数は維持できているものの、客単価の低下がみられている。そのため、前年比では厳しい売上状況が続いている。
,,□,コンビニ（経営者）,来客数の動き,・来客数は減少しているが、キャッシュレス還元で１人当たりの買上点数が増加しているため、売上はそれほど減少していない。
,,□,コンビニ（エリア担当）,来客数の動き,・キャッシュレス還元も伸びがみられず、外的環境にも変化がない状況である。
,,□,衣料品専門店（経営者）,お客様の様子,・私立高校の制服注文の時期であるが、生徒数が年々減少しており、県外からのスポーツ入学生で何とか前年並みの販売量となっている。その他の冬物は暖冬で全く動きがない状態である。
,,□,衣料品専門店（経営者）,お客様の様子,・バーゲンセールがスタートして購買客数は増えたが、割引率の高い高額商材よりも、割引率は低くても低単価商品に魅力を感じる客が多く、客単価を上げることができていない。
,,□,衣料品専門店（店長）,販売量の動き,・暖冬のため単価の高い冬の防寒着の動きが鈍く、他の商材でカバーしきれていない。
,,□,乗用車販売店（従業員）,販売量の動き,・法人客の販売量は多少伸びているものの、個人客の販売量が伸びていない。
,,□,乗用車販売店（従業員）,販売量の動き,・来客数は徐々に増加傾向にあるが、受注に至らないため受注量の増加につながらない。
,,□,乗用車販売店（本部）,販売量の動き,・水害の影響の大きかった一部地区を除き、来客数、販売量共に前年並みで推移している。ただし、県内特有の商習慣である初売りについては、客足が余り伸びていない。
,,□,住関連専門店（経営者）,販売量の動き,・受注生産のため、現在は受注したものを生産している。
,,□,その他専門店［靴］（従業員）,販売量の動き,・記録的な暖冬により降雪や積雪がないため、長靴やブーツの売行きが悪い。
,,□,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・暖冬の影響で灯油の販売量が前年比85％程度に落ち込んでおり、軽油も前年を下回っている。
,,□,その他小売［ショッピングセンター］（統括）,来客数の動き,・初売りは前年を下回ったものの、その後のバーゲンセールが好調に推移しており、来客数も安定している。
,,□,一般レストラン（経営者）,競争相手の様子,・同業者や仕入先からは、相変わらず景気がかなり悪いという声を聞いている。
,,□,一般レストラン（経営者）,来客数の動き,・来客数の動きは日によって極端に分かれている。月前半は特にひどかったが、後半から多少良くなっている。ただし、客は同じ日に集中しているため、全体的に良くなっているとはいえない。
,,□,観光型旅館（経営者）,来客数の動き,・相変わらず前年比は微減の状態が続いており、好転の兆しはみられていない。
,,□,都市型ホテル（スタッフ）,お客様の様子,・冬のために披露宴がなく、一般宴会も前年を下回っている。また、宿泊もインバウンド客が増える要素がないため、前年に届かない状況となっている。
,,□,タクシー運転手,お客様の様子,・正月明けからは、買物のためにスーパーへと迎車する回数が減っている。前月の60％程度であり、３か月前とほぼ同じ回数となっている。
,,□,通信会社（営業担当）,販売量の動き,・消費税の引上げ以降は、特に自動車の販売が落ち込んでいる。ただし、全体的な景気に対する影響はそれほどではなく、景気に大きな変化はみられていない。
,,□,通信会社（営業担当）,お客様の様子,・客の設備投資意欲に変化はみられていない。
,,□,通信会社（営業担当）,お客様の様子,・年末年始に一時的に増えていた映像サービス、通信サービスの加入者も落ち着いている。また、暖冬の影響もあって外出の機会が増えたこともあり、自宅で映像コンテンツを楽しもうとする客が減ってきている。
,,□,通信会社（営業担当）,お客様の様子,・消費税の引上げ後も客の様子は余り変わっていない。
,,□,観光名所（職員）,来客数の動き,・好調なインバウンドに支えられて来客数自体は伸びているが、余りにも雪が降らず、冬の船下りの楽しみである雪景色を見ることができないため、日本人客が減っている。売上はそれほど落ち込んではいないが、支えているのはインバウンド客のため、この先の見通しが立たず、景気が良いとはいえない。
,,□,遊園地（経営者）,来客数の動き,・８日間の限定営業だったが、暖冬の影響で来客数や単価は前年を上回っている。
,,□,美容室（経営者）,来客数の動き,・来客数が前年比98％前後で推移している状況に変化がない。
,,▲,商店街（代表者）,販売量の動き,・暖冬で例年よりも雪が少なく、冬物商材の売上が伸びずに消費が停滞している。
,,▲,一般小売店［医薬品］（経営者）,来客数の動き,・前年同月比において、来客数が10％以上減少している。
,,▲,百貨店（買付担当）,お客様の様子,・一部カテゴリーでは暖冬の影響がみられるものの、全体的には生活防衛意識による買い控えがみられている。
,,▲,スーパー（経営者）,お客様の様子,・この時期の売場は鍋料理を売り込むことで野菜、魚、肉などの売上を確保するが、暖冬の影響で鍋商材が売れていない。気温が高く雪も極端に少ないことから来客数は前期並みであるが、客単価が上がらない状況である。
,,▲,スーパー（営業担当）,販売量の動き,・売上の前年比が96.8％と、酒、雑貨など消費税の引上げが大きく影響する部門が特に厳しくなっている。生鮮青果、食肉、総菜、日配部門も前年を下回るなど、客の節約志向が強まっている。
,,▲,スーパー（営業担当）,販売量の動き,・来客数は前年並みで推移しているものの、買上点数は97％であり、客単価も伸びていない。特に加工食品、菓子、酒の買上点数の減少が大きい。生鮮の客単価は高いものの、１品単価が高いことが要因であり販売量は伸びていない。
,,▲,コンビニ（経営者）,来客数の動き,・３か月前と比較して、かなり悪い状態となっている。天候には恵まれたものの、主な客層である建設業の動きが悪く、来客数がかなり悪化している。
,,▲,コンビニ（経営者）,来客数の動き,・客単価は前年並みで推移しているものの、来客数は前年を下回っている。
,,▲,コンビニ（経営者）,お客様の様子,・除雪代の負担もそうだが、雪が少ない影響で夜間の除雪業者関連の来客数が減っている。また、競合の影響が徐々に大きくなっている。
,,▲,コンビニ（経営者）,来客数の動き,・例年よりも温暖な天候により、土木関係企業への除雪受注量が減少している。そのため、小売業の販売量減少を招いている。
,,▲,コンビニ（エリア担当）,来客数の動き,・東北全体でみても来客数の減少に歯止めが掛からず、特に北東北の状況が悪い。東日本大震災の津波被災地では人口が震災前と比べて大きく減少しているところもあり、景気回復の兆しはみえていない。
,,▲,コンビニ（店長）,来客数の動き,・軽減税率やキャッシュレス還元の効果か、県内のコンビニにおいて前年比は決して悪くない状態である。ただし、最近は新型コロナウイルスへの警戒からか、来客数が徐々に減りつつある。今後の状況によっては、小売業全体が打撃を受ける可能性がある。
,,▲,衣料品専門店（経営者）,お客様の様子,・冬物の販売が最終段階を迎えているが、好天で雪が少ないため、コートや厚手のセーターの動きが止まるのが早まっている。
,,▲,衣料品専門店（店長）,来客数の動き,・初売りで買い控えの客が一時的に動いたが、10日以降からは一気に落ち着いてしまっている。
,,▲,衣料品専門店（総務担当）,販売量の動き,・暖冬の影響もあって買上点数が前年比90％の状態であり、来客数も落ちている。
,,▲,家電量販店（店長）,来客数の動き,・暖冬気味のため、石油系、電気系の暖房商材の売行きが振るわない状態である。また、消費税の引上げの影響が多少残っており、世界情勢の不安定さからも消費マインドが慎重になってきている。単価も下がってきているため、好調なパソコンやテレビの売上でもカバーしきれなくなっている。
,,▲,住関連専門店（経営者）,販売量の動き,・当店は初売りを行っていないため、販売は小物が多く売上が伸び悩んでいる。仏事に関する需要が薄れつつあることも一因である。
,,▲,住関連専門店（経営者）,販売量の動き,・天候に恵まれて雪も少なかったが、景気は非常に悪い状況である。
,,▲,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・暖冬が続き、灯油やスタッドレスタイヤなどの季節商材の販売量が低調に推移している。
,,▲,一般レストラン（経営者）,来客数の動き,・消費税の引上げの影響を心配していたが、それほどの落ち込みにはなっていない。これを機に値上げをしたが、価格に見合った客層の来客数が増えている。その分、客の二極化が進んでいる。
,,▲,旅行代理店（経営者）,販売量の動き,・店頭、Ｗｅｂ共に、個人旅行の販売量が落ち込んでいる。
,,▲,通信会社（営業担当）,競争相手の様子,・個人消費の拡大策や所得の増加に向けた政策が進まず、一部の企業だけが潤っている状況である。景気の循環が弱いため、景気はやや悪いとみている。
,,▲,通信会社（営業担当）,来客数の動き,・来客数が激減している。また、初売りの販売数も減少している。
,,▲,設計事務所（経営者）,お客様の様子,・前年同時期と比べて発注量は減少している。東日本大震災からの復旧、復興工事が落ち着いてきていることや、教育施設のエアコン工事に伴う設計、監理業務が終わることが要因である。
,,▲,その他住宅［リフォーム］（従業員）,販売量の動き,・消費税の引上げ後は問合せの減少が続いている。また、リフォーム工事や住設機器交換工事の受注量も減っている。
,,×,一般小売店［医薬品］（経営者）,それ以外,・初売りは多くの人でにぎわったが、その後の売上はどんどん下がってきている。また、働き方改革による影響なのか、飲食店自体の閉店時間も早くなっており、ネオンの街が非常に暗く寂しくなっている。
,,×,一般小売店［寝具］（経営者）,販売量の動き,・予想はしていたが、今月は商品の動きが全くない状態である。
,,×,スーパー（経営者）,お客様の様子,・暖冬少雪の影響で除雪の出動回数が少なくなったことから、業者の収入が減少している。また、野菜の安値、鍋需要の不振、原油価格の高値なども景気に影響を与えている。
,,×,スーパー（店長）,販売量の動き,・来客数以上に客単価が落ち込んでいる。
,,×,その他専門店［酒］（経営者）,販売量の動き,・12月は売上目標を達成できなかったものの、ある程度の数字にはなっていた。ただし、１月はその反動や地方における消費税の引上げの影響など複合的な要因が重なり、悪い数字となっている。
,,×,その他専門店［食品］（経営者）,販売量の動き,・少雪の影響が出ている。除雪関係の金が市内に回らないためか、購買動向が弱い。
,,×,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・消費税の引上げの影響をずっと引きずっており、売上は過去最低の記録を作っている。暖冬の影響もあるとみているが、こんなに売上が減少したのは初めてである。また、新型コロナウイルスの影響でマスクが底をつき、売りたくても売れない状況である。
,,×,高級レストラン（経営者）,来客数の動き,・寒い時期に寒くならないと良くならない。また、新型コロナウイルスの影響も心配である。
