,,▲,タクシー運転手,販売量の動き,・期待していたよりも歓迎会等がかなり少なく、売上は前年を約７％下回っている。３か月前と比べても落ち込みが目立っている。
,,▲,観光名所（役員）,来客数の動き,・観光入込について、国内外の団体客を中心に前年比で10％を超えるダウンが続いており、いまだ底を打った感がない。
,,▲,観光名所（職員）,来客数の動き,・来客数は、３か月前からは16％の増加となったが、前年からは1.8％の減少となった。
,,▲,設計事務所（職員）,それ以外,・春先に着工を予定した民間建築工事の競争入札で、原価割れと判断されるような低価格での落札が増えている。利益を度外視し、金融機関からの資金調達だけを目的とした契約行為ともみられており、現実に受注後に倒産した例もみられる。
,,×,家電量販店（地区統括部長）,販売量の動き,・エコポイントの付与が発表された影響を受け、薄型テレビや冷蔵庫等の大型家電の買い控えが顕著に出ている。
,,×,高級レストラン（スタッフ）,来客数の動き,・３月前と比較すると、夕食は来客数を維持できているが、昼食は約500名の落ち込みとなっている。３か月前の実績が過去最低だったにもかかわらず、更に悪化しており、危機的な状態となっている。経済動向を見据えたユーザー心理が、客の利用控えや低単価店舗への流出などとなって現れてきている。
,,×,スナック（経営者）,来客数の動き,・今年は歓送迎会が少なかった。
,,×,タクシー運転手,来客数の動き,・４月は気温が高く、雨の日も少なかったので、日中、夜間ともタクシーの利用客が極端に少なくなっている。売上も前年を10％以上下回っている。
,,×,住宅販売会社（経営者）,競争相手の様子,・公共工事の利幅が減っているため、ゼネコンや関係する不動産会社の倒産が増えている。
"企業
動向
関連

(北海道)",,◎,－,－,－
,,○,通信業（営業担当）,取引先の様子,・景況感としてはまだ底ばいのレベルではあるが、３か月前と比べれば多少改善しているとの話が取引先から出ている。また、増産への対応などもみられる。
,,□,食料品製造業（役員）,受注量や販売量の動き,・受注状況は３か月前とほとんど変わらず、売上も横ばいとなっている。
,,□,その他サービス業［建設機械リース］（支店長）,取引先の様子,・先行きが不透明なため、取引先に設備投資への意欲がみられない。
,,□,その他非製造業［鋼材卸売］（役員）,受注量や販売量の動き,・受注量、販売量共に横ばいでの推移となっている。客先の仕事量に応じて、資材の購入を必要最低限にとどめている企業が多い。
,,▲,食料品製造業（団体役員）,それ以外,・２月以降、受注量の減少と小口化が進行している。また、観光面では、安近短の傾向が強まっていることから、入込が減少しており、土産品の購入額も減少している。
,,▲,家具製造業（経営者）,受注量や販売量の動き,・不要不急の耐久消費財は買い控えられている。また、新築住宅の着工数や公共事業が少ないことも影響している。
,,▲,金属製品製造業（役員）,受注価格や販売価格の動き,・納入価格の値引きを希望する取引先が多くなっている。
,,▲,輸送業（営業担当）,取引先の様子,・ゴールデンウィークを控えて飲料品が順調に出荷されているほか、使用時期に当たる肥料も良好な出荷状況となっているが、依然として紙製品の出荷状況が悪いため、全体としてはやや悪くなっている。また、飲料乳は販売価格アップのため売行きが落ちているが、その分、バターや粉乳の生産量が増加している。スクラップは値段低迷により荷動きが悪くなっている。
,,▲,金融業（企画担当）,それ以外,・ホテル・旅館業では、観光客、ビジネス客とも減少していることから低迷している。また、個人消費や住宅着工の減少が続いていることから、業況不振のため人員削減を計画している企業も多く、道内経済は悪循環が続いている。
,,×,輸送業（支店長）,取引先の様子,・前年の金融危機以来、工事物件の延期、中止が相次いでいるが、ここに来て外航コンテナにも荷動きの減少、低運賃化による配船中止等が生じている。また、鋼材等の入荷量も、新年度に入ったにもかかわらず、大幅な減少が続いている。
"雇用
関連

(北海道)",,◎,－,－,－
,,○,－,－,－
,,□,人材派遣会社（社員）,採用者数の動き,・中途採用の手控え感が一層強くなっており、相当に高いレベルのスキルがなければ採用に至らない。求人企業の話では、一般公募においても以前では考えられないほど、スキルの高い人材が応募してきているようであり、求職者側が求人減少に危機感を抱いている様子がうかがえる。
,,□,求人情報誌製作会社（編集者）,周辺企業の様子,・若年経営者による居酒屋、レストランなどの開店がある一方で、閉店する店も多く、地域全体としては変化はみられない。
,,□,新聞社［求人広告］（担当者）,求人数の動き,・今月も売上は前年から15％の減少となっている。流通、派遣、飲食、医療系の４業種が売上の半分を占めているが、医療系のみが横ばいとなっており、その他の業種は、飲食が前年から15％の減少、流通が前年から22％の減少、派遣が前年から34％の減少といずれも大きく落ち込んでいる。特に、派遣は札幌、東京の大手業者からの募集広告が極端に落ち込んでいる。
,,▲,職業安定所（職員）,求人数の動き,・新規求人数は前年から11.1％減少し、13か月連続で前年を下回っている。ただ、減少幅は前月と比べて小さくなっている。
,,×,求人情報誌製作会社（編集者）,求人数の動き,・一向に改善傾向がみられない。求人数は前年を約40％下回っており、減少幅は前月よりも拡大している。
,,×,職業安定所（職員）,求職者数の動き,・３月の有効求人倍率は0.33倍と前年からは0.12ポイントの低下となり、５か月連続で前年を下回っている。また、事業主都合離職者の増加が続いている。
,,×,学校［大学］（就職担当）,求人数の動き,・前年からの急激な景気悪化が就職環境に深刻な影響を与えている。企業の採用計画等の見直しにより、採用に対する慎重さが更に加速していることが、求人依頼で来学する担当者の様子からうかがうことができる。ここ３か月の求人件数の落ち込みは顕著であり、４月末の求人件数は、前年の半分を下回っている。
,,,,,
　２．東北（地域別調査機関：（財）東北開発研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,乗用車販売店（経営者）,販売量の動き,・環境対応車に対する減税や補助金の発表が追い風となり、受注台数は、前年比113％と好調に推移している。
,,○,商店街（代表者）,お客様の様子,・必要な物のみを安く買う客の消費傾向は相変わらず続いているが、景気に底打ち感が出てきている。
,,○,一般小売店［医薬品］（経営者）,販売量の動き,・数か月前や前年に比べ、来客数、客単価共に改善している。店頭でも繁忙感が増しており、客の様子からも不景気による沈滞ムードが感じられなくなっている。
,,○,百貨店（販促担当）,販売量の動き,・売上、来客数共に前年を下回る状況が続いているが、４月から緩やかに回復している。
,,○,コンビニ（経営者）,販売量の動き,・来客数、客単価、買上点数共に前年を大幅に上回っている。特にタスポ効果による来客数の増加幅が大きい。
,,○,衣料品専門店（経営者）,販売量の動き,・安価で良質な物を買う客の消費行動は相変わらず続いているが、売上が増加傾向にある。
,,○,乗用車販売店（経営者）,お客様の様子,・環境対応車への減税効果もあり、来客数が増加している。客は政府の追加経済対策に盛り込まれている補助金にも大きな関心を持っているが、支給がまだ決定されていないことから買い控え傾向が続いている。
,,○,乗用車販売店（経営者）,販売量の動き,・政府の追加経済対策に盛り込まれている環境対応車への補助金に対する関心が高まっており、ハイブリッドカーに関する問い合わせや商談が増加している。
,,○,乗用車販売店（従業員）,販売量の動き,・環境対応車への減税や補助金など、政府や県による景気対策の効果により売上が増加している。
,,○,その他専門店［化粧品］（経営者）,来客数の動き,・地元商店街によるプレミアム付商品券の取り込み策が功を奏して、中心街区は多少活気が出てきている。
,,○,その他専門店［酒］（経営者）,お客様の様子,・温暖な気候となり、大河ドラマゆかりの地を訪れる県内外の観光客が平日、休日を問わず増加するなか、観光物産館や旅館からの受注が増加しており、特に大河ドラマ関連商品の売行きが良くなっている。一方で、夜の飲食店では、大河ドラマ効果の波に乗り切れず苦戦している。
,,○,その他専門店［酒］（営業担当）,来客数の動き,・選挙の影響で売上が減少している地域も見受けられるが、飲食店への売上は多少回復している。
,,○,観光名所（職員）,販売量の動き,・来客数は横ばいで推移しているが、客単価が上昇している。
,,□,商店街（代表者）,来客数の動き,・商店街の景気は依然として厳しい状況にあるが、前年に比べ売上が増加している店が出てきている。
,,□,商店街（代表者）,販売量の動き,・客単価は低下しているが、来客数はやや増加している。
,,□,商店街（代表者）,お客様の様子,・来客数、客単価共に落ち込んだままの状況が続いている。
,,□,百貨店（広報担当）,販売量の動き,・来客数は前年並みで推移しているが、客単価が低下し、売上が低迷している。食料品の売上は前年を上回るものの、衣料品の動きが悪くなっている。
,,□,百貨店（経営者）,単価の動き,・各売場では高単価商品の売行きが相変わらず悪く、客単価の低下傾向が続いている。
,,□,百貨店（売場担当）,単価の動き,・バーゲンセールなどの様々なイベント企画や、シャトルバス運行などのサービス充実を図っているが、特選婦人服の売上は低迷している。
,,□,百貨店（経営者）,単価の動き,・主力の婦人服の１品単価、買上点数共に低下している。
,,□,スーパー（総務担当）,単価の動き,・１品単価は、生鮮食品は前年に比べて２％の低下、加工食品が前年並みとなっている。また、来客数は前年並み、買上点数は前年を上回って推移している。
,,□,コンビニ（エリア担当）,単価の動き,・客の財布のひもは相変わらず固く、客単価は前年を下回る状況が続いている。
,,□,衣料品専門店（総務担当）,単価の動き,・消費者は出費を抑えており、客単価、買上点数共に落ち込んだまま回復していない。
,,□,乗用車販売店（経営者）,販売量の動き,・環境対応車への減税や補助金の発表により、客からの問い合わせや店頭への来客数が増加しているが、環境対応車、特にハイブリッド車に受注が集中し、それ以外の車種は販売不振となっており、売上は前年に比べ70％程度となっている。
,,□,住関連専門店（経営者）,来客数の動き,・様々な販売イベントを開催しているが、客の財布のひもは固く、最需要期にもかかわらず来客数が伸びていない。
,,□,その他専門店［呉服］（経営者）,お客様の様子,・寒い天候が続いていることから、春物の下着の売上が減少している。
,,□,一般レストラン（経営者）,来客数の動き,・来客数が多い日と少ない日の差が極端となっており、売上予測が付かない状況にある。
,,□,都市型ホテル（スタッフ）,来客数の動き,・今年は、桜の見ごろ時期の予想が難しく、ゴールデンウィークとも時期がずれていることから、ツアー、個人客共に動きづらく、期待外れとなっている。
,,□,旅行代理店（店長）,販売量の動き,・国内旅行の企画商品の売上は前年比101％、海外旅行の企画商品は前年比98％となっている。海外旅行については、燃油サーチャージ値下げ又は廃止の影響で５月以降の予約状況は増加に転じている。
,,□,タクシー運転手,来客数の動き,・客は、目的地の方面にできるだけ歩いてからタクシーに乗車し、目的地の少し手前で降車するなど、節約している様子がうかがえる。
,,□,通信会社（営業担当）,お客様の様子,・大多数の取引先では業況の改善がみられないが、スーパーは回復傾向にある。
,,□,遊園地（経営者）,来客数の動き,・中旬までは比較的天候に恵まれ、イベントも好調であったため、来客数は前年を上回って推移したが、団体客の延期や下旬の悪天候の影響により、結果的には前年並みとなっている。
,,□,美容室（経営者）,来客数の動き,・客の再来店率は依然として低い水準にあるが、低下傾向に歯止めが掛かっている。
,,□,その他サービス［自動車整備業］（経営者）,単価の動き,・ＥＴＣ機器の需要増加や定額給付金の給付による消費回復を期待していたが、効果は限定的であり、来客数、客単価共に横ばいで推移している。
,,□,住宅販売会社（従業員）,販売量の動き,・長期管理客からの受注は順次確保しているが、新規受注数は前年に比べ50％の減少と大幅に落ち込んでいる。
,,▲,一般小売店［書籍］（経営者）,単価の動き,・文庫、新書などの低単価の書籍に売れ筋が移行していることから、客単価が低下している。
,,▲,一般小売店［スポーツ用品］（経営者）,単価の動き,・地元のプロサッカーチームがＪ１リーグに昇格し、成績も上位に位置しているため、競技場の売店での売上は堅調であるが、店頭販売が低迷している。
,,▲,一般小売店［医薬品］（経営者）,来客数の動き,・必要な物以外は買わないという客の消費傾向が顕著になっており、来客数が前年に比べ大幅に減少している。
,,▲,百貨店（売場主任）,お客様の様子,・相変わらず食料品催事は好調であるが、他売場へのシャワー効果はみられない。天候に恵まれ、カジュアル衣料の動きが良くなっているが、単品買いが目立っており、客単価は低下している。
,,▲,百貨店（企画担当）,お客様の様子,・当店で最も好評を得ている物産催事の開催に伴い、他売場へのシャワー効果を見込んでいたが、期待外れとなっている。
,,▲,スーパー（経営者）,単価の動き,・他店との競争激化により、１品単価が若干低下し、買上点数が減少している。
,,▲,スーパー（店長）,販売量の動き,・買上点数は前年に比べて1.1％増加しているが、来客数は3.6％の減少、１品単価は2.1％の低下となっている。
,,▲,スーパー（店長）,単価の動き,・来客数は前年並みで推移しているが、低単価の少量小分け商品の需要が増加しており、特売品の販売構成比も高まっていることから、１品単価が低下している。さらに、客は必要な物以外への出費を控えており、買上点数が低下していることから、売上が低迷している。
,,▲,スーパー（店長）,来客数の動き,・競合店の開店に伴い、来客数が減少しており、厳しさを増している。
,,▲,コンビニ（経営者）,単価の動き,・客の低単価志向が高まり、プライベートブランド商品や特価品を購入する客が増加していることから、客単価は前年に比べて94％、３か月前に比べて97％と低下傾向にある。
,,▲,コンビニ（店長）,単価の動き,・安価な物を求める客の消費傾向が強まっており、前年に比べて客単価が低下している。
,,▲,衣料品専門店（店長）,お客様の様子,・たんす在庫にない必要な商品のみを購入する客の消費傾向が強まっており、１品単価も下落傾向にある。
,,▲,衣料品専門店（店長）,単価の動き,・ビジネスマンの春物スーツの需要が減少し、ネクタイやワイシャツの買換え需要のみが増加している。
,,▲,家電量販店（店長）,お客様の様子,・客の買い控え傾向が顕著となっており、大型家電の売上が減少している。
,,▲,住関連専門店（経営者）,販売量の動き,・高額商品の売行きが悪く、毎月のように売上が減少していることから、人員削減や事業縮小をせざるを得ない状況となっている。
,,▲,その他専門店［パソコン］（経営者）,販売量の動き,・客からの問い合わせや売上が月を追うごとに減少している。
,,▲,その他専門店［食品］（経営者）,販売量の動き,・大河ドラマの効果により、例年以上に観光客が増加しており、地元での売上は増加しているが、県外からの発注が減少しており、商社からのオーダーにも陰りがみえ始めている。
,,▲,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・ガソリンの暫定税率引下げにより売上が膨れ上がった前年に比べると大幅な減少となっている。高速道路料金引下げにより多少需要は持ち直しているが、一方で仕入単価の変動が小さく、末端市況により利益が左右される状況になっていることから、市況が低迷している地域のスタンドでは死活問題となっている。
,,▲,その他専門店［ガソリンスタンド］（営業担当）,お客様の様子,・客の買い控えがかなり浸透しており、売上が減少している。
,,▲,高級レストラン（支配人）,来客数の動き,・高速道路料金引下げにより、休日はマイカーによる来客数が増加しているが、宿泊客数が伸び悩んでおり、レストラン部門でも来客数、客単価共に低下傾向にある。
,,▲,一般レストラン（スタッフ）,来客数の動き,・客の節約志向が高まり、前年と比べて来客数が減少している。
,,▲,観光型ホテル（経営者）,来客数の動き,・これまで経験がないほどの少ない入込であり、週末でも空室が出る状況となっている。さらにホテルで開催される総会が激減し、歓迎会は皆無に等しく、売上は前年に比べ15％以上の減少となっている。
,,▲,観光型ホテル（スタッフ）,お客様の様子,・景気の先行き不透明な状況が続き、消費者の不安が高まっていることから、来客数が減少している。
,,▲,都市型ホテル（スタッフ）,来客数の動き,・大企業や金融機関の決算見通しでは下方修正が相次いでおり、消費減退に拍車を掛けている。来客数の減少もさることながら、追加オーダーがなかなか入らず客単価も低下している。さらに、新型インフルエンザの発生により食料品に対する不安も高まっている。
,,▲,旅行代理店（従業員）,来客数の動き,・ゴールデンウィークや定額給付金の給付に消費回復の期待が高まっているが、例年に比べて来客数が減少している。
,,▲,タクシー運転手,来客数の動き,・例年、休日が忙しくなる時期であるが、今年は高速道路料金引下げの影響でレンタカーを利用する消費者が増加しているため、乗車率が低下している。
,,▲,通信会社（営業担当）,来客数の動き,・前月は新入学などに伴う春のキャンペーン効果により店頭はにぎわいをみせたが、４月に入ってから一転して客足が鈍り、中旬以降は途絶えている状況にある。
,,×,商店街（代表者）,来客数の動き,・来客数の減少が続いており、これまで経験がないほど落ち込んでいる。
,,×,一般小売店［医薬品］（経営者）,お客様の様子,・周辺の繁華街では、不景気による売上不振で閉店もしくはオーナーが次々に変わる飲食店が増加している。
,,×,一般小売店［雑貨］（企画担当）,来客数の動き,・景気後退に伴う消費低迷に加え、下旬の低温が影響して売上が減少している。
,,×,百貨店（経営者）,お客様の様子,・購入する商品や金額をある程度決めて来店し、必要な物以外は購入しないという客の消費傾向が強まっている。
,,×,スーパー（経営者）,販売量の動き,・可処分所得が依然として低迷しており、売上、客単価共に低下している。
,,×,スーパー（経営者）,お客様の様子,・定額給付金の給付に伴う販売促進策や、創業祭での各種企画による効果はある程度出ているが、競合店のリニューアルオープンの影響により、依然として厳しさを増している。
,,×,コンビニ（経営者）,来客数の動き,・来客数は10％の減少、売上は５％減少となっている。
,,×,コンビニ（経営者）,来客数の動き,・失業手当の受給期間が終了した失業者が増加していることから、客の買上点数が減少している。
,,×,コンビニ（エリア担当）,単価の動き,・来客数は前年を上回っているものの、客単価の低下が続いており、低下幅も前月より２％ポイント拡大している。
,,×,衣料品専門店（経営者）,お客様の様子,・学生服の受注量が例年より減少している。また、例年、冬物と夏物の代金を新年度に一括で支払う客が多いが、今年は夏物の代金を６月の衣替え前の商品引渡し時に支払う客が増加している。
,,×,衣料品専門店（経営者）,来客数の動き,・オーダーメイドや修理関係の来客数が減少している。
,,×,衣料品専門店（店長）,来客数の動き,・例年、フレッシャーズ需要が落ち着くと、一般ビジネスマンに動きが出てくるが、今年は不況のためスーツを新調する動きが鈍く、来客数が減少している。
,,×,衣料品専門店（店長）,販売量の動き,・客は買物を抑制しており、来客数、客単価共に低下している。
,,×,高級レストラン（経営者）,販売量の動き,・景気が回復する要素は何も見当たらず、売上が減少している。
,,×,一般レストラン（経営者）,来客数の動き,・レストランの利用を控える雰囲気が広がっており、客が全くいない日が増加している。
,,×,一般レストラン（経営者）,来客数の動き,・上旬は来客数が好調に推移したものの、中旬以降はこれまで経験がないほど落ち込んでいる。
,,×,観光型旅館（経営者）,来客数の動き,・今年に入り宿泊客数が前年を大幅に下回る月が続いているが、４月は過去にないほどの落ち込みとなっている。
,,×,都市型ホテル（経営者）,来客数の動き,・宿泊部門では、売上が前年に比べ18％の減少となっている。また宴会部門では、上旬の歓迎会が前年並み、中旬以降の各種団体による会合が６～７％の減少となっている。
,,×,都市型ホテル（スタッフ）,単価の動き,・宿泊部門では、宿泊料金を限定数で半額に引下げしているが、稼動率は上昇していない。レストラン部門では来客数、客単価共に低下している。
,,×,都市型ホテル（スタッフ）,競争相手の様子,・宿泊部門では宿泊者の減少が続いており、宴会部門では、会合のキャンセルが増加し、参加人数も減少している。
,,×,タクシー運転手,販売量の動き,・タクシー会社は、増加する失業者の受け皿となっていることから、タクシー運転手は増加しているが、利用者が増加していないため、厳しさを増している。
"企業
動向
関連

(東北)",,◎,－,－,－
,,○,農林水産業（従業者）,受注量や販売量の動き,・米価の低迷により相変わらず厳しい状況が続いているが、米を直接購入したいという客からの引き合いが予想以上に増加している。
,,○,建設業（経営者）,受注量や販売量の動き,・新年度に入り、受注件数や引き合いが若干増加しており、持ち直しの動きが出ている。
,,□,食料品製造業（経営者）,受注量や販売量の動き,・現在の経済状況から先行きに不安を感じるが、今のところ受注量は変わらずに推移している。
,,□,食料品製造業（経営者）,受注量や販売量の動き,・休日の高速道路料金引下げ効果により、観光地やインターチェンジ近くの店舗での売上は増加しているが、平日や中心街区での売上は苦戦している。
,,□,食料品製造業（総務担当）,受注量や販売量の動き,・量販店では安価なプライベートブランド商品の陳列を拡大していることから、問屋や小売店では、価格重視の仕入れを強化しており、例年並みの売上の確保が困難になっている。
,,□,木材木製品製造業（経営者）,受注価格や販売価格の動き,・住宅部材の低価格販売により、依然として厳しい収益状況が続いている。
,,□,電気機械器具製造業（企画担当）,受注量や販売量の動き,・前年に比べ受注量が半減している状況が続いている。新年度から賃金カットや残業規制などの対策が始まっており、景気は低迷している。
,,□,通信業（営業担当）,受注量や販売量の動き,・大型案件が明らかに減少傾向にあり、ここ数か月は受注が前年を下回る状況が続いている。
,,□,金融業（広報担当）,取引先の様子,・中小企業資金繰り対策の効果により、企業倒産数はこの数か月落ち着いてきているが、いまだ小康状態の域を脱していない。
,,□,広告代理店（経営者）,受注量や販売量の動き,・広告費を削減する企業の姿勢が明確になっており、入札案件が減少している。
,,□,コピーサービス業（経営者）,受注価格や販売価格の動き,・依然として売上は落ち込んでいるが、厳しい値引き交渉が少なくなり、価格の低下傾向に歯止めが掛かってきている。
,,□,その他企業［企画業］（経営者）,取引先の様子,・取引先の印刷会社では、得意先からの受注が減少し、価格の引下げ要求も増加しており、厳しい状況が続いている。
,,▲,農林水産業（従業者）,それ以外,・生産資材の価格が高止まりするなか、果物収入が前年の70～80％と落ち込んでおり、農業経営は厳しさを増している。
