,,×,その他専門店［医薬品］（経営者）,単価の動き,・冬場を控えて、例年であれば風邪関連商材などの動きが活発になる時期であるが、今年はそうした動きがみられず、客単価が低下している。
,,×,高級レストラン（スタッフ）,単価の動き,・先行き不安による防衛意識が現れているのか、３か月前と比較すると、低単価のセットメニューに移行する動きがみられ、客単価が200円ほど下がっている。
,,×,旅行代理店（従業員）,販売量の動き,・前年と比べて来客数が減少している。
,,×,タクシー運転手,来客数の動き,・10月は暖かく、雨の日も少なかったのでタクシーの利用客が減っている。売上も前年を10％ほど下回っている。市内の他のタクシー会社も同じ程度売上が減っている。
,,×,タクシー運転手,お客様の様子,・毎日タクシーを利用していたようなお年寄りも、最近は景気が悪くなってきているため、本当に必要な時以外はタクシーを利用することができないと愚痴をこぼしている。
,,×,タクシー運転手,販売量の動き,・売上の前年からの減少幅が拡大している。
,,×,設計事務所（所長）,お客様の様子,・先行きに対する不安感のせいか、全くと言っていいほど客の動きがみられない。
"企業
動向
関連

(北海道)",,◎,－,－,－
,,○,輸送業（経営者）,取引先の様子,・競争相手が事業を縮小していることに加えて、燃料価格の低下もあり、３か月前と比べるとやや良くなっている。
,,□,輸送業（営業担当）,取引先の様子,・米やビートを始めとする農産物が豊作であること、政府による道産米３万トンの買上も決定していることから、輸送業者や倉庫業者にとっては良い環境といえる。また、輸入飼料原料価格や原油価格の大幅な低下による好影響が見込める。
,,□,通信業（営業担当）,受注量や販売量の動き,・株価の急落により景気の先行きの不透明感が増しているが、当社の受注量や今後の販売予想数などから、景況感を３か月前と比較するとやや悪い状況が継続している。
,,□,司法書士,取引先の様子,・不動産取引、建物の建築状況のいずれも低下傾向にある。
,,□,その他サービス業［建設機械リース］（支店長）,競争相手の様子,・情報交換をしても新規契約の話が出てこない。
,,▲,食料品製造業（団体役員）,それ以外,・米国発の金融不安や株価の下落により、銀行の融資査定が厳しさを増しており、業界の企業の資金繰りは苦しい状況に推移している。また、海流の変化や水温の上昇により、魚種の漁獲量が例年と大きく変わっており、加工原料の確保に不安がある。原料価格高騰などの影響もあり、採算面での不安が増している。
,,▲,食料品製造業（役員）,受注量や販売量の動き,・加工食品に対する不安感に加えて、景気が減速している環境下での心理的な要因も影響しており、受注量が減ってきている。
,,▲,金融業（企画担当）,それ以外,・道内企業の設備資金需要は少ない。原材料価格の上昇で収益が圧迫され、人員を抑制する企業も多い。株安、円高による景気の不透明感が強まっていることから、節約志向に拍車がかかっており、個人消費は弱い動きが続いている。
,,×,家具製造業（経営者）,受注量や販売量の動き,・住宅着工数の減少とマンションの売行き不振の影響が大きくなりつつある。全般的な景気の後退が悪影響を及ぼしている。
,,×,輸送業（支店長）,取引先の様子,・土木建築会社に与信不安企業が増加しており、新規取引が困難な状況となってきている。
,,×,その他非製造業［鋼材卸売］（役員）,受注量や販売量の動き,・全ての商品の販売量が減少している。消耗資材の販売量も減少している。
"雇用
関連

(北海道)",,◎,－,－,－
,,○,－,－,－
,,□,新聞社［求人広告］（担当者）,求人数の動き,・流通系、飲食系の求人が前年比で１割強落ち込んだが、人材派遣、医療・介護は前年並みの数字を残した。
,,□,職業安定所（職員）,求人数の動き,・９月の有効求人倍率は0.48倍で前年と同率となり、９か月連続で前年を下回っていた状態を脱した。一方、新規求人数は前年を2.5％上回ったが、パート求人の大幅増加によるものである。
,,▲,人材派遣会社（社員）,求人数の動き,・求人相談が減少している。企業の業績が低迷しているため、人員数を増やして人件費率を上げたくないという意識の現れであるが、即戦力となるような人材へのニーズはまだまだ多数あるとみられる。一方で、事務職や一般営業職の求人は、現在のところ欠員対応以外は控えられている。
,,▲,職業安定所（職員）,求職者数の動き,・現在の会社の先行き不安から万一に備えて、求職活動を開始する在職求職者や、賃金の伸び悩み等により好条件の転職先を探す者が増えている。
,,▲,学校［大学］（就職担当）,求職者数の動き,・現在の経済状況を考慮して、採用を控える企業が増えてきている。決算期を迎えても、景気回復がなければ採用枠は増えないとみられる。
,,×,求人情報誌製作会社（編集者）,求人数の動き,・10月に入り一段と求人数が減少している。多くの業種で前年から25～30％のマイナスとなっている。北海道外の製造系の請負・派遣業種のニーズも10月後半から急速に冷え込んできている。
,,,,,
　２．東北（地域別調査機関：（財）東北開発研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,観光型旅館（経営者）,来客数の動き,・岩手・宮城地震による風評被害で大幅に観光客が減少していたが、仙台・宮城デスティネーションキャンペーンの効果と紅葉シーズンのおかげで、中旬ごろから前年並みかプラスで推移している。
,,○,一般小売店［スポーツ用品］（経営者）,それ以外,・サッカーのＪ２リーグに参戦している地元チームが上位リーグへの昇格圏内に入っているため競技場売店及び店頭販売の売上が良くなっている。
,,○,スーパー（店長）,お客様の様子,・最近、客の動きに変化がみられ、高額な刺身の盛り合わせや握り寿司、和牛が売れるようになっている。
,,○,コンビニ（経営者）,販売量の動き,・売上、来客数共に前年比30％の増加となっている。タスポ効果が続いており、たばこの売上が全体の２割を占めている。
,,□,商店街（代表者）,お客様の様子,・食料品、日用品の販売店の売上に大きな落ち込みはなく、商店街全体でも前年並みを確保している。
,,□,百貨店（売場担当）,お客様の様子,・常連客の来店が大きく落ち込むことはないが、新規やフリー客の動向は相変わらず厳しい。休日でも混雑することはなく、平日は夕方の客の少なさが顕著になっている。冬物商戦も盛り上がりに欠けており、節約の優先順位が高い衣料品の買い控えが続いている。
,,□,スーパー（店長）,来客数の動き,・食料品などの相次ぐ値上げや食の安全安心に対する不信感などにより消費が停滞し、買上点数、単価共に低下している。
,,□,スーパー（店長）,販売量の動き,・客の節約志向が高まり、総菜全般、特に弁当の売上は好調であるが、し好品の不調が続いている。
,,□,スーパー（店長）,販売量の動き,・一連の食に関する不祥事により客の不信感が高まり、買上点数が減少し、売上は低迷している。
,,□,コンビニ（経営者）,お客様の様子,・年末年始向けの商材の予約時期に入っているが、例年に比べて出だしが遅く、客の関心も低い。
,,□,コンビニ（経営者）,来客数の動き,・前年に比べると売上、来客数、客単価が共に増加しているが、前月や前々月と比べると減少している。
,,□,コンビニ（エリア担当）,販売量の動き,・たばこの売上の増加分が、たばこ以外の落ち込みをカバーしている状況にある。
,,□,コンビニ（エリア担当）,販売量の動き,・タスポ効果でたばこの売上は伸びているものの、弁当、おにぎりなどの主力商品が前年を下回っている状況にある。
,,□,衣料品専門店（店長）,お客様の様子,・気温が高く、アウターやコートといった冬物衣料の売行きが悪くなっている。
,,□,住関連専門店（経営者）,単価の動き,・高額品の動きが鈍く、傷物などの単価の安い商品が売れている。
,,□,その他専門店［呉服］（経営者）,単価の動き,・今月より季節商材の価格が上昇したため売行きが悪くなっている。
,,□,一般レストラン（経営者）,来客数の動き,・開店５周年記念イベントの開催により来客数は増加しているものの、客からは暗い話題ばかりが聞こえてきている。
,,□,都市型ホテル（スタッフ）,単価の動き,・スポーツイベントや学会、大会が集中しているため宿泊稼働率が高く、各部門で前年を上回っているが、室単価や客単価が低く、予算目標を下回っている。
,,□,遊園地（経営者）,来客数の動き,・近年にない好天に恵まれ、郊外の大型商業施設開店の影響もないことから、来客数は順調に推移して前年を10％程度上回っている。
,,▲,商店街（代表者）,来客数の動き,・景気動向そのものが下向きであることに加え、市内に相次いで開店した大型商業施設の影響により来客数が極端に減少し、商店街各店の売上は軒並み２けたダウンという大変厳しい状況にある。
,,▲,商店街（代表者）,来客数の動き,・商店街や周辺地域では様々なイベントが毎週のように開催されているものの、駅前や郊外に開店した大型商業施設の影響により、来客数や売上が明らかに減少している。
,,▲,一般小売店［医薬品］（経営者）,単価の動き,・売上は、前年との比較ではかなり悪いが、３か月前との比較ではやや悪い程度で済んでいる。また、宅配サービスでは代金の回収遅延が多発しており、客は経済的余裕を失っている。
,,▲,百貨店（企画担当）,来客数の動き,・郊外に相次いで開店した大型商業施設の影響により、週末の中心街への来客数が減少している。
,,▲,百貨店（広報担当）,それ以外,・景気低迷の長期化に伴い、消費者心理は冷え込んでおり、客の財布のひもは締められたままの状態が続いている。
,,▲,百貨店（販促担当）,お客様の様子,・株価暴落により消費マインドは更に冷え込み、これまで苦戦していた特選ラグジュアリーブランドに加え、婦人の高級既製服や紳士物にも影響が出ている。
,,▲,百貨店（経営者）,お客様の様子,・株安や将来への不安により消費マインドが低下し、呉服や宝飾品などの高額品の動きが悪くなっている。
,,▲,百貨店（経営者）,来客数の動き,・食料品関係は比較的堅調に推移しているものの、主力である婦人服ミセスゾーンの来客数が減少している。
,,▲,スーパー（経営者）,単価の動き,・客１人当たりの買上点数が減少している。
,,▲,スーパー（店長）,販売量の動き,・１人当たりの買上点数が７％ほど低下している。特にし好性が強い果物や菓子、ジュース類に影響が出ている。
,,▲,スーパー（店長）,単価の動き,・週末、特に日曜日の客単価が低下しており、変動幅は大きい時で300～500円にもなっている。
,,▲,スーパー（総務担当）,単価の動き,・客の生活防衛意識の高まりにより、生活必需品にも厳しい選択の目が向けられている。単価は生鮮食品が野菜を除き４％、加工食品は５％強の上昇となっており、買上点数は低下している。一方で、単価が上昇していない菓子などのし好品の買上点数は伸びており、低単価商品を選択する客の購買傾向が顕著になっている。
,,▲,コンビニ（経営者）,単価の動き,・客の衝動買いが減少し、目的買いが増加しているため、客単価は低下している。
,,▲,衣料品専門店（総務担当）,来客数の動き,・衣料品の買換え需要が低迷しており、来客数が85％となっている。
,,▲,乗用車販売店（経営者）,来客数の動き,・経費の削減を図っているが、企業努力も限界に達している。
,,▲,乗用車販売店（経営者）,販売量の動き,・客は車の購入に慎重になっており、商談から成約までの期間が長くなっている。
,,▲,乗用車販売店（経営者）,来客数の動き,・ガソリン価格の下落は良いニュースではあるが、消費全体を底上げするまでには至っていない。商談件数も徐々に増えてきているが、サービス部門の売上の減少が予想以上に深刻であり、競合他社も危機感を募らせている。
,,▲,その他専門店［化粧品］（経営者）,来客数の動き,・将来に対する客の不安が高まっており売上につながっていない。
,,▲,その他専門店［パソコン］（経営者）,販売量の動き,・材料や商品の原価高騰に伴う値上げにより、客の買い控えの傾向が強まり、売上が減少している。
,,▲,その他専門店［酒］（経営者）,お客様の様子,・米国に端を発した金融恐慌の影響により、消費者は買物に慎重になり、必要な物以外は買わない傾向になっている。また、夜の繁華街で飲食する消費者が極端に少なくなっており、閉店を余儀なくされる居酒屋やスナックが月に１、２軒ほどみられる。
,,▲,その他専門店［ガソリンスタンド］（営業担当）,単価の動き,・ガソリン価格の下落を受けて需要は回復基調にあるが、卸価格以上に市況価格の低下が進んでいることからスタンドの収益は圧迫されている。
,,▲,高級レストラン（支配人）,来客数の動き,・食料品価格の値上がりにより原価が高騰しており、大変厳しい状況となっている。
,,▲,その他飲食［弁当］（スタッフ）,お客様の様子,・市内の百貨店では、郊外の大型商業施設開店の影響により土日の来客数が減少し、平日のほうが良い状況が続いている。
,,▲,観光型ホテル（経営者）,来客数の動き,・当地域では、観光客誘致キャンペーンを行っているが、10月は地震があった６～７月ごろの予約客が中心であることから県外客が極端に少なく、トップシーズンにもかかわらず客足は伸びていない。
,,▲,都市型ホテル（スタッフ）,来客数の動き,・前年に開催された国体の反動減により、宿泊、レストランの利用客が減少している。
,,▲,都市型ホテル（スタッフ）,お客様の様子,・株安や円高による経済活動の停滞に伴い、会合を控えたいという客が増加している。
,,▲,タクシー運転手,来客数の動き,・節約ムードの高まりにより、長距離客の減少が目立っている。
,,▲,通信会社（営業担当）,お客様の様子,・中小企業は先行き不透明な状況にあり、倒産する取引先も出てきている。
,,▲,テーマパーク（職員）,単価の動き,・売上が前年を下回る状況が続いており、10月は３％の低下となっている。
,,▲,美容室（経営者）,単価の動き,・客の財布のひもが固くなり、パーマにトリートメントなど、複数メニューを組み合わせる客が減少していることから、客単価が前年に比べてマイナス傾向にある。
,,▲,住宅販売会社（従業員）,お客様の様子,・過去最大級の住宅ローン減税が実施されるという報道があるが、受注は上向きとはいえない。減税の実施に関係なく資金力のある客がじっくりと構えて検討するケースが多く、受注までの期間も長くなっている。
,,×,商店街（代表者）,お客様の様子,・景気の先行きが不透明であることから消費者の節約ムードが高まっている。
,,×,一般小売店［医薬品］（経営者）,来客数の動き,・来客数は前年と比べ10％以上の減少となり、これまで経験がないほどの落ち込みとなっている。
,,×,一般小売店［雑貨］（企画担当）,来客数の動き,・株価の暴落や企業の残業時間の減少により個人消費が低迷しており、厳しい局面を迎えている。
,,×,百貨店（売場主任）,単価の動き,・客は価格に敏感になっており、セール品といえども売行きが悪くなっている。
,,×,百貨店（営業担当）,来客数の動き,・客は、必要な時以外は来店せず、買い控え傾向は強まっている。また、郊外の大型商業施設の開店以降、週末の来客数の減少傾向が加速している。
,,×,百貨店（経営者）,お客様の様子,・客の生活防衛意識が一段と高まり、衣料品関係を中心に大苦戦している。手持ちの物で済ませようという雰囲気がまん延しており、高額品のみならず中程度の価格の物まで売れていない。
,,×,スーパー（経営者）,販売量の動き,・客の可処分所得の減少は以前から続いているが、これによる買上点数や客単価の低下が顕著になっている。
,,×,スーパー（経営者）,お客様の様子,・大手ガソリンスタンドの倒産に伴い、使用不可能となったプリペイドカードや灯油券を保有する客が地元にも多数いることから、消費マインドはますます低下している。
,,×,コンビニ（経営者）,来客数の動き,・ガソリン価格は低下しているものの依然として高い水準にあること、また店を利用している建設会社が次々に倒産していることから来客数が減少している。
,,×,コンビニ（経営者）,単価の動き,・客単価の低下が続いており、３か月前と比べ20円以上落ち込んでいる。昼食時は、単価が低いパンやカップ麺が売れており、弁当の売行きが悪くなっている。
,,×,コンビニ（エリア担当）,来客数の動き,・夕方から夜の時間帯や、週末の来客数が伸び悩んでいる。
,,×,衣料品専門店（経営者）,お客様の様子,・紳士、婦人衣料共に客の品選びが厳しくなっており、売上に結び付いていない。
,,×,衣料品専門店（経営者）,来客数の動き,・来客数が減少する一方で、広告の安い商品を求めて複数店を買い回る客が増加している。
,,×,衣料品専門店（店長）,来客数の動き,・30代の若い家族層の来客数が大幅に減少している。
,,×,衣料品専門店（店長）,来客数の動き,・株価低迷や世界恐慌など、生活の先行き不安を招くような報道の影響を受けて、消費マインドが低下しており、来客数が減少している。
,,×,衣料品専門店（店長）,単価の動き,・客は必要最低限の買物をしており、価格にも厳しくなってきているため、来客数は減少し、客単価も大幅に低下している。
,,×,家電量販店（店長）,販売量の動き,・株価暴落の影響で来客数が減少し、前月と比べて売上が極端に落ちている。
,,×,乗用車販売店（経営者）,お客様の様子,・円高や株安により先行き不安が高まるなか、車の長期保有による買い控えが進み、イベント時の来客数も減少傾向にある。
,,×,乗用車販売店（経営者）,販売量の動き,・新型車誕生イベントの来客数が少なく、商談の長期化も目立っている。販売をけん引してきた好燃費のコンパクトカーや軽自動車の販売も減少している。
,,×,乗用車販売店（従業員）,販売量の動き,・大多数の客は、新車を購入せず、修理をしてその場をしのいでいる。
,,×,住関連専門店（経営者）,販売量の動き,・売上が前年と比べて20％以上下回る月が続いており、広告を打っても効果が現れない。
,,×,住関連専門店（経営者）,来客数の動き,・節約ムードが高まり、客の購買力が低下している。
,,×,その他専門店［食品］（経営者）,販売量の動き,・比較的単価が高い牛精肉を取り扱っているが、前年の秋以降、販売量が減少している。観光客の土産品も無難な物で済ます傾向にあり、苦戦を強いられている。
,,×,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・ガソリン価格は下落しているものの、全般的に物価上昇は続いており、消費は落ち込んでいる。
,,×,高級レストラン（経営者）,来客数の動き,・来客数が前年と比べて40％減少しており、これまで経験がないほど悪い状況にある。
,,×,一般レストラン（経営者）,来客数の動き,・ランチ、ディナータイム共に来客数が減少している。
,,×,一般レストラン（経営者）,それ以外,・朝の市場は、前年に比べて活気がなく、商品の動きが少ない。また、客からも給料の減少などの暗い話題ばかりが聞こえてくる。
,,×,一般レストラン（経営者）,来客数の動き,・客単価は変わらないが、来客数が減少している。客は円高による輸出入への影響を読み切れずに様子見している状況にあり、購買意欲の低下を招いている。
,,×,一般レストラン（スタッフ）,来客数の動き,・客の節約志向が高まるなか、来客数が減少している。ピザ生地のメラミン検出問題も外食産業にはマイナスに作用している。
,,×,都市型ホテル（経営者）,来客数の動き,・宿泊、宴会部門は相変わらず悪い状況が続いているが、レストラン部門でもこれまで景気の影響が少なかったランチタイムの来客数が減少している。
,,×,都市型ホテル（スタッフ）,来客数の動き,・株価の乱高下や円高が進行するなかで、客の財布のひもはますます固くなっており、来客数、客単価共に低下している。
,,×,タクシー運転手,販売量の動き,・タクシー各社に対して、最大拘束時間基準超過などの理由により、車両使用停止の行政処分を受けるほど、この不況下において成績を上げるため長時間労働をせざる得ない状況にある。
,,×,通信会社（営業担当）,来客数の動き,・前月と比べて来客数が30～40％減少している。
,,×,観光名所（職員）,来客数の動き,・団体、個人共に来客数が減少している。客の財布のひもが固く、客単価も落ちている。
,,×,美容室（経営者）,来客数の動き,・婚礼シーズンを迎えているが、バブル期の華やかさはなくなり、盛大なお披露目は行われなくなっている。
"企業
動向
関連

(東北)",,◎,－,－,－
,,○,農林水産業（従業者）,受注価格や販売価格の動き,・20年産出荷契約米の概算金単価が前年より上昇している。
,,□,木材木製品製造業（経営者）,受注量や販売量の動き,・住宅需要が上向かず、販売量が伸びていない。
,,□,土石製品製造販売（従業員）,取引先の様子,・株価下落や円高の影響で、外需に依存するセメント関連会社は大変厳しい状況にある。
,,□,建設業（経営者）,受注量や販売量の動き,・ガソリン価格は下落傾向にあるものの、資材は高止まりもしくは上昇しているため、状況は変わっていない。
,,□,通信業（営業担当）,取引先の様子,・輸出関連の取引先ではコスト意識が過敏になっており，営業提案をタイミング良く行わないと交渉が難航している。
,,□,金融業（営業担当）,取引先の様子,・金融危機の影響により、投資信託の買い控えや解約がでてきている。
,,▲,食料品製造業（経営者）,受注量や販売量の動き,・売上が全く伸びず、前年比で10％落ち込んでおり、大変厳しい状況にある。
,,▲,出版・印刷・同関連産業（経営者）,受注量や販売量の動き,・売掛金を回収するまでの期間が延びている。
,,▲,輸送業（経営者）,取引先の様子,・主要荷主の生産量が減少している。
,,▲,輸送業（従業員）,取引先の様子,・円高が影響して、輸出貨物の全体量が減少している。
,,▲,金融業（広報担当）,それ以外,・ガソリン価格は低下しているものの、日配品価格は高止まりしており、株価暴落の影響もあり、消費マインドは低下している。
,,▲,新聞販売店［広告］（店主）,受注量や販売量の動き,・クライアントの市場に対する攻めの気持ちが感じられず、折込チラシが不安定な状況にある。消費者の財布のひもが固く、広告を打っても売上につながらないことから費用対効果が薄いと判断している。
,,▲,経営コンサルタント,取引先の様子,・円高や株安の影響を間接的に受けている中小企業が多い。
,,▲,公認会計士,取引先の様子,・取引がある小売業や建設業では、売上や受注額の減少により収支が悪化している。
,,▲,その他非製造業［飲食料品卸売業］（経営者）,受注量や販売量の動き,・10月からの清酒値上げの周知時期に事故米焼酎問題が発覚したため、小売店は混乱して飲食店への値上げも徹底されず、値上げ前の仮需要も前代未聞の静けさとなっている。店売り、業務用共に販売量が伸び悩んでいる。
,,▲,その他企業［管理業］（従業員）,それ以外,・最近25％の減産や残業規制を実施しているところも出ている。
,,×,農林水産業（従業者）,受注価格や販売価格の動き,・桃の販売価格は８、９月の悪天候の影響により下落しており、りんごの販売価格も例年の80～85％と低迷している。
,,×,食料品製造業（総務担当）,受注量や販売量の動き,・商品価格の値上げにより売上が減少している。
,,×,繊維工業（営業担当）,受注量や販売量の動き,・消費者の買い控え傾向が強くなっており、市場が低迷している。
,,×,一般機械器具製造業（経理担当）,受注量や販売量の動き,・自動車部品については、国内、北米市場共に低迷している。さらに急激な円高により事業環境は急速に悪化している。
,,×,電気機械器具製造業（企画担当）,受注量や販売量の動き,・半導体製造装置関連の受注量が急激に減少している。
