,,×,一般小売店［酒］（経営者）,お客様の様子,・政府がデフレを認めたことが、消費者心理に強く影響しており、消費者の買い控えが進んでいる。これから年末を迎える時期であるが、そういった心理的な要因が実需を減少させている雰囲気がある。
,,×,百貨店（販売促進担当）,販売量の動き,・単品買いが目立ち、販売量が大きく減少している。また、客のセールに対する反応も非常に敏感で、価格への関心度の高さがうかがえる。特に紳士服・用品などは、低価格への動きが際立っている。
,,×,観光型ホテル（経営者）,単価の動き,・来客数の減少に加えて、客単価の落ち込みが大きく、売上減少につながっている。
,,×,観光型ホテル（スタッフ）,単価の動き,・宿泊料金に関して、前年よりも低単価商品に対するリクエストが多く、高額商品の売行きが悪い。食事に飲み物を付けるようなリクエストも減ってきている。
,,×,旅行代理店（従業員）,販売量の動き,・販売量についてみると、国内旅行が前年の88％、海外旅行が前年の68％となっており、過去最悪の数値となっている。特に海外旅行は価格訴求型商品が増えていることから、客単価が大きく低下しており、売上は前年の40％にとどまっている。
,,×,旅行代理店（従業員）,販売量の動き,・販売量についてみると、国内旅行が前年の77％、海外旅行が前年の64％となっており、極めて低調に推移している。期待した３連休も底支えには全くつながらなかった。最近では、安い商品すら売れなくなってきている。
,,×,住宅販売会社（経営者）,お客様の様子,・将来に対する不安から、単価の高い住宅等の購入に対して、客が非常に慎重になっている。
"企業
動向
関連

(北海道)",,◎,－,－,－
,,○,家具製造業（経営者）,受注量や販売量の動き,・10月に比べて、百貨店の需要が若干良くなりつつある。請負物件の需要も回復しつつある。
,,○,通信業（営業担当）,取引先の様子,・景気対策の効果が途切れた感があり、取引先が全般的に新規投資を先送りしている。また、経費削減への圧力が一層強まっており、値下げを求める声が高まっている。政府の宣言どおり、周囲のデフレ状況が顕著に感じられる。
,,○,その他サービス業［建設機械リース］（支店長）,取引先の様子,・土木建設業が活況を呈しており、３か月前と比べるとやや良くなっている。
,,○,その他サービス業［建設機械レンタル］（総務担当）,受注量や販売量の動き,・今月の受注額に関して、前年比での増加幅が、３か月前よりも拡大している。
,,○,その他非製造業［鋼材卸売］（役員）,受注量や販売量の動き,・受注量、販売量は減少傾向にあるが、販売価格が維持される一方で、仕入価格が低下していることから、適正な利益が確保されつつある。
,,□,建設業（従業員）,取引先の様子,・官民問わず建築工事の見積の引き合いが少ない。限られた入札も低価格応札で決定されており、建設関連の景気が回復する状況にはない。
,,□,輸送業（営業担当）,取引先の様子,・みかん、りんご、かき等の農産物が収穫時期を迎えたことに加えて、自動車メーカーの生産量の増加により、ダンボール原紙の荷動きが若干上向いている。
,,□,輸送業（支店長）,取引先の様子,・特に受注量が増えたり減ったりするような状況にはない。むしろ減産や店舗撤退、事業縮小等の話が聞こえてきている。
,,□,金融業（企画担当）,それ以外,・景気対策の恩恵を受けている土木建設業、家電量販店、乗用車販売などは堅調だが、雇用環境、所得環境の厳しさから、住宅建築、観光関連、百貨店業界が不振である。
,,□,司法書士,取引先の様子,・取引先の様子をみると、不動産不況時代と言われるほど、低調に推移している。３か月前と比べても、多少悪化しているようにみられ、回復傾向にはない。
,,▲,食料品製造業（団体役員）,受注価格や販売価格の動き,・円高や株安に加えて、デフレの進行により、年末商戦を迎えているにもかかわらず、受注量の落ち込みや低価格化の進行がみられ、売上は前年を１割以上下回っている。取引先も含めて、地域全体の経済が後退しており、給与の引下げや雇用形態の変更等が見受けられる。
,,▲,食料品製造業（役員）,受注価格や販売価格の動き,・これまでの半額といった低価格商品が売れ、既存品の売上が激減している。また、そういった低価格商品を販売しているメーカーに量販店の売場を取られている。
,,▲,金属製品製造業（経営者）,受注価格や販売価格の動き,・単価が今までの半分くらいにまで低下している。
,,▲,その他サービス業［ソフトウェア開発］（経営者）,競争相手の様子,・同業他社の人余りがひどくなってきている。
,,×,＊,＊,＊
"雇用
関連

(北海道)",,◎,－,－,－
,,○,求人情報誌製作会社（編集者）,求人数の動き,・引き続き、コールセンターの求人件数が前年を40％以上も上回っている。また、貨物運送業も前年比でプラスに転じている。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・地域内に限定した求人広告受理件数は、今年４月から微増微減を繰り返しており、顕著な変化はみられない。
,,□,新聞社［求人広告］（担当者）,求人数の動き,・売上は前年比１割減と良い数字ではないが、前月の３割減と比べれば減少幅が縮小している。業種別にみると、売上額の大きい医療系求人の売上が倍近くとなったほか、毎月数字を落としていた派遣も前年を上回った。前政権の補正予算の効果で、土木建設が一時的に息を吹き返しているが、当社の求人には直接的な影響はみられない。
,,□,職業安定所（職員）,求人数の動き,・10月の有効求人倍率は0.35倍と前年を0.14ポイント下回り、12か月連続で前年を下回っている。特に、有効求人が大幅に落ち込んでいる。
,,□,職業安定所（職員）,求人数の動き,・月間有効求人数は前年から6.7％減少し、36か月連続で前年を下回った。新規求人数は前年から3.7％減少し、20か月連続で前年を下回った。
,,□,職業安定所（職員）,求人数の動き,・10月の新規求人数は前年を0.7％下回った。新規求職者数は前年を6.6％下回った。月間有効求人倍率は0.39倍となり、前年の0.44倍を0.05ポイント下回った。
,,□,学校［大学］（就職担当）,採用者数の動き,・採用形態の多様化もあり、例年、秋採用を実施していた企業が採用を見合わせており、本学への９月以降の求人数が大幅に減少している。また、内定式後の一部辞退により行われる追加採用が皆無であるほか、公務員試験受験者を対象に採用を希望する企業も減少している。
,,▲,人材派遣会社（社員）,求人数の動き,・現在、道内の主要都市で、受託事業として合同企業面接会の運営を行っているが、企業に対して参加のアプローチを行っても、求人がないという声が多く、参加企業の確保に苦戦している。各企業において、中途採用を相当控えている状況がうかがえる。
,,▲,職業安定所（職員）,求人数の動き,・10月の新規求人数が前年を12.7％下回っている。求人倍率は前からは0.01ポイントの改善となったものの、28か月連続で前年を下回るなど、厳しい雇用失業情勢が続いている。
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：（財）東北開発研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,－,－,－
,,○,百貨店（売場担当）,それ以外,・催事の案内を送った得意客が来店に結び付いているブランド店では、比較的高額商品が売れており、売上の予算を上回っている。一方、時期的に来客数が減少するフォーマルウェアでは、高額品と低価格品の品ぞろえをしたところ、幅広い客層で売上につながり、全体的な売上も予算に近づいている。
,,○,観光名所（職員）,販売量の動き,・乗船人数や来客数は前年を下回っているものの、客単価の上昇により売上の予算は確保できている。消費者の財布のひもは緩んできているように感じる。
,,□,商店街（代表者）,単価の動き,・来客数は安定しているものの、１品単価の低下が続いている。
,,□,商店街（代表者）,来客数の動き,・依然として１品単価、客単価共に低下しており、中心街区の景気は一進一退が続いている。
,,□,商店街（代表者）,来客数の動き,・商店街には買物を楽しむ客が少し増えている。
,,□,商店街（代表者）,お客様の様子,・消費者は、割引セールやポイントサービスなどのイベントでは買物をするものの、それ以外の日は買い控えが続いている。
,,□,一般小売店［カメラ］（店長）,販売量の動き,・販売量、売上共に横ばいで推移しているものの、消費者の低価格志向が続いている。
,,□,百貨店（広報担当）,お客様の様子,・消費者の節約志向の強まりとデフレが続いており、この傾向に変化は見られない。
,,□,百貨店（販促担当）,来客数の動き,・日用品や食料品などは売上が堅調に推移しているものの、冬物衣料の売上は前年を大幅に下回っている。
,,□,コンビニ（経営者）,単価の動き,・来客数は前年を上回っているものの、客単価が落ち込んでいるため、売上は前年並みで推移している。
,,□,コンビニ（経営者）,来客数の動き,・再就職が難しい失業者が多く、収入の減少により来客数、売上共に低迷している。
,,□,コンビニ（経営者）,単価の動き,・客単価が前年の95％程度で推移している。特に男性客は、買上点数、１品単価共に低迷している。弁当よりもおにぎりと即席麺、ソフトドリンクはより低価格の商品を購入する傾向が続いている。
,,□,コンビニ（エリア担当）,来客数の動き,・来客数、客単価共に低迷している。
,,□,衣料品専門店（経営者）,販売量の動き,・冬物の最盛期に入っているが、品物の動きが全くないため、売上は低迷している。
,,□,衣料品専門店（店長）,お客様の様子,・来客数は増加しているものの、消費者は必要な物しか買わない傾向が続いており、買上点数、１品単価共に低迷している。
,,□,家電量販店（店長）,お客様の様子,・下見に来店する客が多く、来客数は増加しているものの、ボーナス減額が予想されるため成約率は低い。
,,□,乗用車販売店（経営者）,お客様の様子,・環境対応車への減税や補助金が強力な追い風となり、新車の販売台数は前年を30％上回って推移している。一方、サービス部門は整備車両の入庫が前年を下回っている。
,,□,乗用車販売店（従業員）,販売量の動き,・経年車を所有する顧客のなかで、新車への買換えを見合わせる割合が増えている。
,,□,その他専門店［呉服］（経営者）,来客数の動き,・来客数が少なく、商品が売れていない。
,,□,高級レストラン（支配人）,単価の動き,・新型インフルエンザの影響は少なく、来客数は前年並みに回復しているものの、客単価が低迷している。
,,□,一般レストラン（経営者）,競争相手の様子,・同業者との話でも、最悪の時期からは回復しているものの、例年の水準を下回っている。
,,□,その他飲食［弁当］（スタッフ）,来客数の動き,・消費者は、中心街区の商店街から郊外の大型流通店に流れる傾向が続いている。
,,□,観光型ホテル（スタッフ）,お客様の様子,・先行きの不透明感から、例年開催している宴会やイベントを中止又は延期する客が増えているため、売上は低迷している。
,,□,都市型ホテル（スタッフ）,販売量の動き,・夏以降はにぎわいのない停滞感が漂っており、忘年会の予約は盛り上がりがない。
,,□,タクシー運転手,来客数の動き,・日中も夜間も乗客の乗り控えが続いている。
,,□,住宅販売会社（従業員）,販売量の動き,・風雪対策のリフォーム工事などは受注があるものの、新築住宅の受注は低迷している。
,,▲,商店街（代表者）,販売量の動き,・商店街の飲食店では団体の予約が減少しており、来客数、客単価共に落ち込んでいる。
,,▲,一般小売店［書籍］（経営者）,単価の動き,・雇用の悪化などの先行き不安が広がり、消費マインドは冷え込んでいる。
,,▲,一般小売店［スポーツ用品］（経営者）,お客様の様子,・商店街がプレミアム付商品券を販売しているものの、消費者は低価格品の買い回りをしているため、春に販売した商品券に比べて利用されていない。
,,▲,一般小売店［医薬品］（経営者）,来客数の動き,・特売日とそれ以外の日では来客数の差が大きく、前年の売上を下回っている。
,,▲,百貨店（売場主任）,単価の動き,・暖冬の影響もあり、ティーシャツやカットソーなどの薄手衣料は売上が前年を上回っているものの、防寒衣料の動きが悪い。季節商材や不要な物は買わない消費者の傾向が強まり、客単価が前年を下回っている。
,,▲,百貨店（企画担当）,お客様の様子,・米国の大手金融機関の破綻から１年経過したが、今も景気の低迷は続いている。得意客対象の催事を年数回開催するものの、催事期間とそれ以外では客単価、売上共に落ち込みの差が大きく、デフレの傾向が顕著に表れている。
,,▲,百貨店（経営者）,単価の動き,・暖冬の影響から、防寒着やブーツなどの動きが悪く、１品単価が下落している。
,,▲,スーパー（経営者）,単価の動き,・３か月前に比べて、客単価が大幅に落ち込んでいる。
,,▲,スーパー（店長）,来客数の動き,・消費者の節約志向が続き、来客数、買上点数、客単価共に低迷しており、売上が落ち込んでいる。
,,▲,スーパー（店長）,販売量の動き,・消費者の節約志向が強まり、客単価は下落している。
,,▲,スーパー（総務担当）,単価の動き,・来客数、１品単価共に下げ止まりがみられるものの、低価格商品を買い回る消費者が増加している。
,,▲,スーパー（営業担当）,競争相手の様子,・競合各社は、チラシ特売品の価格を日替わりで下げたり、クーポンサービスの回数を増やしたりしてサービス競争が厳しくなっている。一方、消費者は99円などの低価格均一商品をまとめ買いしており、節約志向、低価格志向が強まっている。
,,▲,コンビニ（店長）,単価の動き,・政府発表の通りデフレが進んでおり、客単価の低下が顕著に見られる。
,,▲,衣料品専門店（経営者）,来客数の動き,・秋冬物の販売時期には入っているものの、来客数が低迷している。
,,▲,衣料品専門店（店長）,来客数の動き,・３か月前に比べて来客数は増加しているものの、消費者の低価格志向が強まり、値下げ商品や特売商品が売れているため、客単価が落ち込んでいる。
,,▲,衣料品専門店（店長）,単価の動き,・スーツの１品単価が大幅に下落し、関連する商品とともに買上点数が減少している。
,,▲,衣料品専門店（総務担当）,単価の動き,・来客数の減少よりも客単価の低下が著しい。消費者は本当に必要な物だけを購入する傾向が強く、関連品購入のついで買いが無くなっている。
,,▲,家電量販店（店長）,単価の動き,・消費者は価格に非常に敏感であり、１品単価、売上共に落ち込んでいる。
,,▲,乗用車販売店（経営者）,販売量の動き,・環境対応車への減税や補助金と新型車種の投入の効果により、新車の販売台数は前年を大きく上回っているものの、前年のリーマンショックを勘案すると例年を下回っている。売れる新車もハイブリッド車や小型の低価格車の割合が高く、また冬のボーナス減額が報じられている影響も感じる。
,,▲,乗用車販売店（経営者）,販売量の動き,・環境対応車への減税や補助金の効果は続いているものの、対象外の車種の商談は低迷している。また、来年度の補助金継続が検討されているため、駆け込み客の商談件数はやや減少している。
,,▲,乗用車販売店（経営者）,来客数の動き,・環境対応車への減税や補助金による購入も落ち着き、販売台数は例年を下回っている。
,,▲,乗用車販売店（経営者）,販売量の動き,・経年車を保有する顧客を対象に、補助金を含めた提案営業を続けているが、見込み客が減少している。
,,▲,その他専門店［パソコン］（経営者）,競争相手の様子,・同業者に話を聞いても、仕事の依頼や注文が全くない状況が続いている。
,,▲,その他専門店［酒］（経営者）,お客様の様子,・消費者からボーナスの話題がなくなり、出費が増える年末年始に備えて買い控えが一層強まっている。周囲の飲食店では平日の来客数が落ち込んでおり、先行きに対する不安の声ばかり聞こえてくる。
,,▲,その他専門店［酒］（営業担当）,単価の動き,・これまで消費者には高付加価値商品と低価格安定商品を使い分ける傾向にあるが、節約志向が一段と強まっており、最近では低価格安定商品しか売れない状況が続いている。
,,▲,その他専門店［ガソリンスタンド］（営業担当）,来客数の動き,・景気の先行き不安から、消費者の買い控えが続いている。
,,▲,一般レストラン（スタッフ）,来客数の動き,・平日は前月並みの来客数があるものの、新型インフルエンザの影響もあり、週末は来客数が減少している。
,,▲,一般レストラン（支配人）,来客数の動き,・前年に比べて、宴会の利用客が減少している。
,,▲,観光型ホテル（経営者）,来客数の動き,・宿泊予約が前年に比べて約15％減少している。客単価を引き下げて、なんとか予約を取っているものの、売上は例年を下回っている。
,,▲,観光型旅館（経営者）,来客数の動き,・営業活動は強化するものの、忘年会などの予約は直前まで決まらず、また新型インフルエンザの流行で予約が減少している。
,,▲,都市型ホテル（経営者）,来客数の動き,・宴会の地元利用客は安定しているものの、宿泊部門で例年にない厳しい状況が続いており、全体的な売上は前年を５％下回っている。
,,▲,都市型ホテル（スタッフ）,来客数の動き,・忘年会や新年会を中止する企業が増え、実施しても規模を縮小しているため、前年に比べて客単価、売上共に落ち込んでいる。また、デパート地下の惣菜売場では来客数、客単価共に落ち込んでおり、全体的に消費者の低価格志向と必要な物しか購入しない傾向が強まっている。
,,▲,都市型ホテル（スタッフ）,お客様の様子,・法人客の問い合わせ、売上共に前年を割り込んでいる。
,,▲,旅行代理店（店長）,販売量の動き,・海外旅行の取扱額は前年並みで推移しているものの、国内旅行は中高年が前年の約90％程度、家族旅行は半数以下に激減しており、客単価も落ち込んでいる。
,,▲,タクシー運転手,単価の動き,・乗客の乗り控えが強まり、売上が落ち込んでいる。
,,▲,通信会社（営業担当）,販売量の動き,・来客数は前月並みで推移しているものの、端末の値下げを期待して、買い控える消費者が増えている。
,,▲,遊園地（経営者）,来客数の動き,・新型インフルエンザ流行が本格的に始まり、期待された連休は悪天候で低温が続き、前年に比べて来客数は30％減少している。
,,▲,美容室（経営者）,来客数の動き,・客の来店間隔が空いているため、売上が落ち込んでいる。
,,×,一般小売店［茶］（経営者）,それ以外,・固定客以外は客の出入りがなく、周囲の店主は受注量、来客数共に今年最も悪いと話している。
,,×,一般小売店［医薬品］（経営者）,単価の動き,・以前から若者は低価格品を好んで購入しているが、最近では年配の方でも低価格品を購入する姿を見かけ、収入や消費傾向に極端な二極化が進んでいる。
,,×,一般小売店［医薬品］（経営者）,来客数の動き,・節約志向から、消費者は必要な物でも慎重な買い方をしており、来客数が激減している。
,,×,一般小売店［雑貨］（企画担当）,来客数の動き,・来客数の減少に加えて、買上点数、１品単価、客単価共に落ち込んでいる。
,,×,百貨店（経営者）,お客様の様子,・３か月前に比べて、消費者の買物の仕方はシビアになっており、来客数、客単価が落ち込んでいる。
,,×,百貨店（経営者）,単価の動き,・９月の大型連休以降は、天候やインフルエンザの影響により、売上、来店数共に前年を大きく割り込んでいる。
,,×,スーパー（経営者）,販売量の動き,・需要の低迷、業界競争の激化、販売価格の引下げなど、デフレスパイラルに落ち込んでいる。
,,×,スーパー（経営者）,単価の動き,・消費者の低価格志向により、チラシ掲載商品や特売品でも１品単価の引下げが続いている。
,,×,スーパー（店長）,お客様の様子,・消費者の生活防衛意識は強く、来客数は前年並みで推移するものの、買上点数、１品単価共に落ち込んでおり、売上が前年割れとなっている。
,,×,スーパー（店長）,来客数の動き,・前月までは来客数が前年並みで推移していたものの、今月は来客数が５％も減少している。
,,×,コンビニ（エリア担当）,来客数の動き,・天候等の影響は少ないものの、来客数、客単価共に前月を下回っている。
,,×,衣料品専門店（経営者）,来客数の動き,・３か月前に比べて、来客数、客単価共に激減している。
,,×,衣料品専門店（店長）,お客様の様子,・イベントなどへの来客数はあるものの、ボーナス減額の先行き不安があるため、売上は前月を下回って悪化している。
,,×,家電量販店（店長）,来客数の動き,・ボーナス減額が影響して、下見を含めた来客数が減少している。
,,×,自動車備品販売店（経営者）,販売量の動き,・前月に比べて受注量が落ち込んでおり、前年と比べると25％減少している。
,,×,住関連専門店（経営者）,販売量の動き,・新築住宅の受注低迷が続き、来客数は減少し、比較的高価な家具の売上は落ち込んでいる。また、客の話では住宅ローンの融資査定が厳しくなっている。
,,×,住関連専門店（経営者）,来客数の動き,・前月に比べて、週末の来客数が減少している。
,,×,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・天候が安定していることや景気の先行き不安から、消費者は高価な防寒衣料の代わりに低価格の防寒インナーを購入しているため、売上は前年を大きく下回っている。
,,×,高級レストラン（経営者）,お客様の様子,・仕入れなどで会う同業者からも景気のいい話は聞けず、１品単価、販売量共に落ち込んでいる。
,,×,一般レストラン（経営者）,来客数の動き,・昼のランチタイムだけでなく夜も来客数が減少して、売上が悪くなっている。
,,×,一般レストラン（経営者）,それ以外,・来客数、販売量、客単価共に、開店してから最悪の状況になっている。
,,×,観光型旅館（経営者）,来客数の動き,・紅葉の時期は来客数が前年並みで推移したものの、平日の宿泊客減と客単価の落ち込みにより、売上は前年を大きく下回っている。
,,×,都市型ホテル（スタッフ）,お客様の様子,・新型インフルエンザが発生して、間近に予定していた忘年会や家族会がキャンセルされたため、売上は激減している。
,,×,旅行代理店（従業員）,販売量の動き,・特に個人旅行の受注が前年を大きく下回っている。
,,×,タクシー運転手,販売量の動き,・会社近くの病院周辺では乗客を拾えるものの、市の中心部では乗る人がいない。
,,×,テーマパーク（職員）,お客様の様子,・年末の出費やボーナスの減額のため、消費者はムダ遣いや雰囲気で消費する様子はなく、財布のひもが一段と固くなっている。
,,×,美容室（経営者）,来客数の動き,・３か月前に比べると、平日だけでなく週末の来客数も激減している。
,,×,その他サービス［自動車整備業］（経営者）,単価の動き,・原価割れに近い値引き商品は売れるものの、他の商品には動きがなく、売上は激減している。
"企業
動向
関連

(東北)",,◎,－,－,－
,,○,建設業（経営者）,受注量や販売量の動き,・一般的には低価格工事や値引きが行われているものの、見積書やカタログの詳しい説明をするなどの営業努力が受注につながり、受注量が回復している。
,,○,金属工業協同組合（職員）,受注量や販売量の動き,・短い納期、安い製品価格、不安定なロット数など受注条件は厳しいものの、得意先からの受注量は前月に比べて増加している。
,,□,農林水産業（従業者）,受注価格や販売価格の動き,・秋の果物は全般的に作柄が良く、りんごの販売価格が例年を下回っている。
,,□,木材木製品製造業（経営者）,受注価格や販売価格の動き,・受注の低迷で住宅部材の動きは悪く、価格の引下げ競争により採算割れが続いている。
,,□,土石製品製造販売（従業員）,それ以外,・企業は従業員の削減や給与カットを迫られるなど、景気の悪化は続いている。
