,,□,食料品製造業（社員）,取引先の様子,・各自治体の経費圧縮が土木建設に与える影響が出ている。冷夏により屋外での食事に対する投資が減少しており、また、農産物育成状況が凶作となりそうな雰囲気から、農業が基幹産業となっている当地域への影響が懸念される
,,□,食料品製造業（団体役員）,受注量や販売量の動き,・全国的な冷夏と長雨が続くなかで、農作物や水産物も異常なまでの不作不漁の渦中にあり、食料品製造では原材料価格の高騰が見られるなど、コストの上昇で苦慮している。
,,□,輸送業（支店長）,取引先の様子,・新規案件がここにきていくつか出てきている。実施時期は今年下期から来期になると思われるが、このことが心理的にプラスに働いている。
,,□,輸送業（営業担当）,受注量や販売量の動き,・夏需要の貨物に期待したが、冷夏や台風10号の影響により荷動きが落ち込んでおり、全体としては変わらない。
,,□,通信業（営業担当）,取引先の様子,・前月同様、受注量や取引先の様子に特段の変化はないが、企業が設備投資を行う際、短期で回収可能なコスト削減が裏付けになっている場合が多くなっている。
,,□,金融業（企画担当）,それ以外,・設備資金は低調であるが、300万円程度の運転資金の需要は堅調となっている。全般的には、冷夏や台風被害により関連業界で落ち込みが見られ、全体としては変わらない。
,,□,その他サービス業［建設機械リース］（支店長）,受注価格や販売価格の動き,・少ない商材のなかで競合が激しい。
,,□,その他非製造業［機械卸売］（従業員）,受注価格や販売価格の動き,・業界の仕事量増加に伴い、関連資材の出荷量も増えてきた。ただ、鋼材の値上げにより資材品の出荷価格も上がっているのにもかかわらず、加工単価が安く、納入価格の値上げが通らないため、利益圧迫要因になっている。
,,▲,＊,＊,＊
,,×,＊,＊,＊
"雇用
関連

(北海道)",,◎,－,－,－
,,○,人材派遣会社（社員）,雇用形態の様子,"・販売促進活動が活発になってきたように思われる。イベント等も多く行われ、それに伴うスタッフの依頼が多かった。
・予算は前年割れとなっているものの、派遣のオーダーも増加傾向にあり、企業内の業績に関わる活動も活発になってきている。"
,,○,人材派遣会社（社員）,求人数の動き,・短期、長期合わせて、求人数が少しずつ増加している。
,,○,求人情報誌製作会社（編集者）,求人数の動き,・業種や雇用形態に偏りが見られるのが気にかかっているが、総じて求人広告件数が増加している。
,,○,学校［大学］（就職担当）,それ以外,・就職内定者が少しずつ増えてきている。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・建設業が依然として前年を大きく下回っているが、他の業種では全体的に順調に推移しており、全体としては変わらない。
,,□,新聞社［求人広告］（担当者）,求人数の動き,・求人広告は前年から落ち込んだままの状況が続いている。また、職種もパート雇用が大半を占めており、人件費削減にどの企業も懸命に取り組んでいる。
,,□,職業安定所（職員）,求職者数の動き,・月間有効求職者が依然として１万人近くいることに加えて、採用者数が依然として上向きになっていない。
,,□,職業安定所（職員）,求人数の動き,・管内の有効求人倍率は0.35倍と相変わらず低い数値で推移している。
,,□,職業安定所（職員）,求人数の動き,・新規求人数が前年比で12か月ぶりに減少したが、減少幅が小さいため、全体としては変わらない。
,,▲,新聞社［求人広告］（担当者）,周辺企業の様子,・景気後退による売上の落込みのほか、冷夏による影響で流通系の広告主は広告出稿に今まで以上に消極的となっている。
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：（財）東北開発研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,＊,＊,＊
,,○,商店街（代表者）,お客様の様子,"・夏祭りでは、中心部商店街の各店で、去年より売上が増えている。ＳＡＲＳの影響で海外渡航組が減少し、安近短に偏ったためかもしれない。
・その後の天候不順にもかかわらず、秋物への切替えを早めたところは、それなりの反応があり、数字的には低下となっていても、店側の対応に反応が感じられるようになっている。"
,,○,スーパー（総務担当）,単価の動き,・客の、１回あたりの買上額であるバスケットプライスが少しずつ上昇している。
,,○,衣料品専門店（店長）,来客数の動き,・例年ゴールデンウィークとお盆は、帰省した人が家族連れでスーツなどを購入しに来るケースが多いが、今年はゴールデンウィークが曜日の関係で不調であったためか、お盆は特に好調である。
,,○,衣料品専門店（店長）,お客様の様子,・冷夏により、夏物の動きが期待できない状況下、リクルート、ブライダル需要に加え、ビジネスマンによる衣替え需要の立ち上がりが例年より早く、夏物の需要減を補うだけの売上高確保になっている。
,,○,乗用車販売店（経営者）,来客数の動き,・８月は実稼動日数が少なく、来客数も少ないが、価格帯が1200万円台の輸入車のカタログを求めて来店する人が多く、意欲を感じる。
,,○,乗用車販売店（経営者）,来客数の動き,・稼動日数が少ない割に、新車の受注が若干伸びている。
,,○,その他専門店［呉服］（経営者）,来客数の動き,・春は本当に悪かったが、例年いつも悪い夏は、前年より来客数が多い。
,,○,一般レストラン（経営者）,単価の動き,・既存店の来客数は、前年実績を下回っている状況であるが、７月上旬から商品単価をやや高く設定しているため、売上は前年をやや上回っている。
,,○,通信会社（営業担当）,競争相手の様子,・同業他社のうちの１社が事実上倒産した影響で、その会社からの変更による受注が増えている。
,,○,通信会社（営業担当）,お客様の様子,・客の、見積引合いが増えているので、３か月前よりは活発になってきている。
,,□,商店街（代表者）,お客様の様子,・涼しい夏で、汗をかくことがあまりなく、夏の衣料品を中心に動きがなく、清涼飲料やアイスクリームなどを口にすることがない日がずっと続き、その影響が深刻になってきている。
,,□,一般小売店［雑貨］（企画担当）,お客様の様子,・夏の天候が不順で、夏物商戦は低調に終わったが、秋になり、購買意欲が高まるのか現在のままなのか判断が難しい。
,,□,百貨店（企画担当）,販売量の動き,・市内の有力な百貨店が閉店したが、その分が残った百貨店に来ておらず、前年とほとんど変わらない。
,,□,百貨店（広報担当）,お客様の様子,"・天候不順による夏物処分期の苦戦があったものの、リニューアル効果や終盤の催事の大ヒットでそれらをカバーし、前年比でプラスとなっている。
・お中元商戦も個人消費が堅調に推移し、半期末としての８月までの累計でも前年をクリアしている。"
,,□,百貨店（売場担当）,販売量の動き,・欲しい商品であれば、多少高額でも、分割払いで購入するという客が増えている。またボーナス一括払いを利用する客も多く、比較的高額商品が動いている。
,,□,百貨店（販促担当）,お客様の様子,・特選品の値上げの駆け込み需要や、絵画などの高額品の販売で、冷夏のために動きの悪かった水着やサングラスなどのシーズン商品の落ち込みをカバーしている。
,,□,スーパー（店長）,来客数の動き,・７月中旬から24時間営業に踏み切った。深夜の時間帯は予想以上に利用客が多く、売上、客数共に前年を２けた台で伸びている。新しい時間帯の需要があることが分かった。
,,□,スーパー（総務担当）,単価の動き,"・農作物の平均単価が、地場野菜関係もあるため、世間で言われているほど上昇しておらず、当社では前年割れである。しかし、生肉はセーフガードの影響で前年比７％上昇しており、食品全体では100.5である。しかし住居関連の単価は低下しており、スーパーマーケット全体としては、前年並みの単価推移である。
・買上点数は、これまで前年を割らなかったが、今月はあまり良くない。"
,,□,コンビニ（エリア担当）,それ以外,・夏の天候の影響が大きい。ビールや発泡酒、清涼飲料水など夏物商材を中心に良くない。秋口から冬場の商材であるカップ麺などが売れているという現象が起きている。
,,□,コンビニ（エリア担当）,販売量の動き,・来客数は天候などにより波はあるが、イベントでの販売数が一向に増えず前年割れが継続している。
,,□,コンビニ（エリア担当）,販売量の動き,・冷夏が原因の、飲料やアイスクリームの落ち込みに加え、お中元ギフトなどの手控えで、前年実績を割っている。
,,□,コンビニ（店長）,来客数の動き,・引き続き、冷夏の影響で、飲料を中心に大きく落ち込んでおり、来客数もかなり減少している。
,,□,衣料品専門店（経営者）,来客数の動き,・品ぞろえを100％秋物にしたが、残暑が厳しいため、秋物の動きが悪い。しかし、今年の夏祭りでは人出が多く、前年比２けた台の増加である。
,,□,衣料品専門店（店長）,お客様の様子,・バーゲンでの値下げを待っているような客が増え、時間に余裕を持って購入する客が減少している。また、買わなくて済むなら買わないといった様子の客が増えている。
,,□,家電量販店（店長）,来客数の動き,・来客数はやや増えているが、購入単価が依然として低いため、全体では変わらない。
,,□,その他専門店［酒］（経営者）,販売量の動き,・冷夏の影響を心配していたが、何とか前年並みの売上を確保できている。
,,□,その他専門店［家電］（経営者）,販売量の動き,・今年の夏は、極端に日照時間が少なく、梅雨の長雨で、メインとなるエアコンの売れ行きが大幅に落ち込み、日ごろからのシビアな客の動向にプラスされ、全体的な販売量の落ち込みに拍車がかかっている。
,,□,その他専門店［酒］（営業担当）,販売量の動き,・全体的に、役所や業務用のお中元が減少しており、家庭用では数量は変わらないが、単価が低下している。
,,□,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・７月に続き、冷夏の影響で、ガソリンや軽油の販売量の減少が続いている。仕入れ価格の上昇と併せ、粗利益の減少が続いており、今後回復する見通しは立っていない。
,,□,観光型旅館（経営者）,来客数の動き,"・ＳＡＲＳ騒ぎで、インバウンド客がなくなっただけでなく、海外旅行を取り止めた客は国内に向かわなかったと思えるほど、全体のマイナスから見るとわずかな動きしかない。
・冷夏の影響も大きい。"
,,□,都市型ホテル（スタッフ）,販売量の動き,・特に変わった点はないが、天候に左右されている。8月中旬は雨にたたられたが、前半は天候に恵まれ、販売量に変化はない。
,,□,タクシー運転手,来客数の動き,・８月は夏祭りやお盆の帰省など、人の動きが多いにもかかわらず、乗客数が少なく単価も低い。前年と比較しても10％程度売上が減少している。
,,□,テーマパーク（職員）,単価の動き,・入場者数は良くなっているのに、客単価は、前年実績より230円ほど低下している。
,,□,競輪場（職員）,来客数の動き,・来客数にさほどの変動はないのに、売上が低迷したままである。
,,□,美容室（経営者）,お客様の様子,・引き続き単価的には、低単価のサービス、金額的にはなるべく安いものという状態が続いており、客の要求も安くて良いサービスというものが多く、別に変わらない。
,,▲,一般小売店［書籍］（経営者）,来客数の動き,・1200坪を上回る大型ショッピングセンター出店の影響が目に見えて現れている。週末や休日の人通りがかなり少なくなり、来客数も減っている。
,,▲,一般小売店［医薬品］（経営者）,お客様の様子,・今夏の長雨と冷夏により、大変な状態になっているという話である。また恒例の夏祭りでは祭り会場周辺の飲食店には全く客が入らず、そうした苦情があちこちで出ている。
,,▲,百貨店（売場主任）,販売量の動き,"・秋物の展開が始まってから、気温が急激に上がり、動きが悪くなっている。
・近隣に大型ショッピングセンターが出店し、影響を受けている。"
,,▲,百貨店（売場主任）,来客数の動き,・大型ショッピングセンターがオープンしたと同時に客がそちらに流れ、入店客数がとても少なくなっている。特に土日は客数と売上が大幅にダウンしている。客が戻ってくるのには時間がかかりそうである。
,,▲,スーパー（経営者）,お客様の様子,・７～８月と、大変気温が低く雨が多いため、客の買物の様子が変化している。来客数も減少し、客単価も低下している。
,,▲,スーパー（経営者）,来客数の動き,・今年は７月以降、新潟を含む東北が冷夏で推移している。スーパーの夏物商材である、そうめん、冷麦、アイスクリーム、ドリンクなどの動きが鈍く、全体に盛り上がりが欠け、帰省客も減少し、お盆商戦も不発で、当地の販売状況は芳しくない。
,,▲,スーパー（店長）,お客様の様子,・年々お盆の帰省客の帰省期間が短くなり、短いお盆になっている。年間でも売上の大きいお盆期間の売上のマイナスは全体に与える影響も大きい。
,,▲,スーパー（店長）,販売量の動き,・買上点数、買上率、買上単価の下落が大きく、特に夏物商材であるアイスクリーム、飲料、殺虫剤が低迷している。またタバコの売上減少も予想以上である。
,,▲,スーパー（店長）,来客数の動き,・２km商圏外ではあるが、大型スーパーとホームセンター併設の競合店の影響が出ており、客数、売上共に前期割れが続いている。
,,▲,スーパー（企画担当）,単価の動き,・雨の日が多く、買上点数が減少し、客単価は５％低下している。併せて、既存店で伸長していた来客数が前年割れに転じている。
,,▲,スーパー（企画担当）,お客様の様子,・特に農家の客の場合､天候不順で夏の果物や野菜の消費量が伸びないため収入が少なく、米の収穫も期待できない状態で、農家の客は買い控えを行い、消費は伸びない。
,,▲,乗用車販売店（経営者）,お客様の様子,・長雨、冷夏などにより農作物の不作､海水浴場や観光地への人出が少ないなどのことが、心理面に影響を与え、購買意欲が減退している。
,,▲,住関連専門店（経営者）,来客数の動き,・前年売上をどうしてもクリアできず、どんどん落ち込んでいる状況である。
,,▲,住関連専門店（経営者）,来客数の動き,・８月の初旬に大型ショッピングセンターがオープンし、土日の来客数が激減している。
,,▲,住関連専門店（経営者）,お客様の様子,・お盆休暇において、長雨と冷夏のため、来客数や販売単価が、前年より下落している。
,,▲,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・例年は、お盆前に飲食店関係のユニフォームが動くが、今年は冷夏の影響で、売上を確保できない。その時点で夏物の販売は終了。９月に商品は動くかと言うと､鈍いままで、良くないままの状態である。
,,▲,その他飲食［そば］（経営者）,単価の動き,・例年であれば、８月は単価や客数が伸びる時期であるが、今年は長雨と冷夏で売上が例年より15％減少している。
,,▲,観光型ホテル（経営者）,来客数の動き,"・来客数は、どの月も約10％以上の落ち込みとなっており、団体客が東北地方に向いていない。また恒例の団体客も集まりが悪い。
・今月に限り、館内消費額が高目である。特に家族連れでは、おじいさんが払う割合が大きい。"
,,▲,都市型ホテル（経営者）,単価の動き,"・各レストラン共、低価格のランチタイムは、以前にも増して客待ちがでるほど混雑しているが、売上を期待する夜の時間帯はさっぱりで、客の財布のひもは相変わらず固い。
・一般宴会、婚礼共に前年より売上が下回っている。"
,,▲,都市型ホテル（スタッフ）,来客数の動き,・冷夏の影響をもろに受け、夏の企画商品は惨敗で終了し、来客数は前年比マイナス20％以上で過去最低である。季節的な要因を除いても、ここ半年の傾向は変わりなく、一段と消費マインドは冷え込んでいる。消費単価も低価指向が定着し、持ち直しの動きは全くない。
,,▲,遊園地（経営者）,来客数の動き,・ベテラン社員が初めて経験するというほどの低温多雨で、お盆商戦はイベントが無駄となり完敗。その前後も雨が多く、前年比15％低下は避けられない。
,,▲,住宅販売会社（経営者）,販売量の動き,・前年に比較すると、53％増と高い受注であるが、３か月前との比較では13％減となっており、判断が難しい。
,,×,スーパー（経営者）,販売量の動き,・冷夏と長雨で、来客数と買上額が大幅にダウンしており、この傾向はまだまだ続く。
,,×,スーパー（経営者）,お客様の様子,・冷夏による低温と日照不足により、本来出るべき夏物商材の動きが悪い。
,,×,スーパー（店長）,競争相手の様子,・県内最大級のショッピングセンターが郊外にオープンし、この影響が大きい。
,,×,スナック（経営者）,来客数の動き,・天候が不順であるとか地震があるとか、こうしたことで全体的にマイナスの心理が働いている。
,,×,観光型旅館（経営者）,来客数の動き,"・冷夏、長雨の影響で、県内の旅行気分が低下しているところに、地震のため、関東や関西、県外客からのキャンセルが発生している。その後は予約も激減しており、売上は前年より10％以上マイナスになっている。
・新規客の減少が目立っており、消費単価も低下している。"
,,×,タクシー運転手,販売量の動き,・タクシーでは、２～３年前でも月末の金曜日は、かなり客が多く水揚げは５万円くらいであったが、今は客探しが大変で、水揚げも３万程度である。
"企業
動向
関連

(東北)",,◎,－,－,－
,,○,食料品製造業（経営者）,取引先の様子,・冷夏により、清酒の消費がこのところ増えている。
,,○,木材木製品製造業（経営者）,受注価格や販売価格の動き,・需給バランスが取れ、製品の採算の改善が進んでいる。
,,○,電気機械器具製造業（総務担当）,受注量や販売量の動き,・今月は稼働日数が少ないこともあり、生産数量は前月より少ないが、３か月前よりは生産量、売上共に増えている。
,,□,食料品製造業（経営者）,受注量や販売量の動き,・一向に需要、消費が伸びない。同じ業種での淘汰で、パイは大きくなっていが、逆に値下げ競争による勝ち組のため、景気はかえって悪くなっている状況である。
,,□,食料品製造業（総務担当）,受注量や販売量の動き,・臨時的にキャンペーンを実施して、どうにか売上を確保したが、キャンペーンを実施しないと売上確保が難しい状況である。
,,□,出版・印刷・同関連産業（経理担当）,受注量や販売量の動き,・当社の売上の前年割れが続いている。悪い状態が普通になりつつある。
,,□,電気機械器具製造業（経営者）,取引先の様子,・毎年、上期は低調に推移しており、今年は前年比で80％程度である。引き合いはあるものの、ほとんどが相見積で、依然として厳しい状況である。
,,□,建設業（経営者）,受注量や販売量の動き,・工事の見積の問い合わせ件数は増加している。しかし、価格が低下しており、総体的には３か月前と変わらない。
,,□,輸送業（従業員）,取引先の様子,・倉庫を縮小する業者もあり、また増坪する業者もある。扱う品目によりばらつきが出てきている。
,,□,金融業（営業担当）,取引先の様子,・企業倒産は落ち着いているものの、ボーナス資金の借り入れは減少しており、企業の体力はまだまだ弱い状況である。
,,□,広告代理店（従業員）,受注量や販売量の動き,・見積引き合いは、かなり動きが出てきているが、受注には至っていないというのが現状である。
,,□,その他非製造業［飲食料品卸売業］（経営者）,受注量や販売量の動き,・７、８月の稼ぎ時に、景気が良くない中に追い討ちをかけるような冷夏で、夏物商材が全く不振で、全体的にそれが足を引っ張り、売上が非常に落ちている。
,,□,その他企業［企画業］（経営者）,取引先の様子,・得意先に住宅会社が多く、景気上昇を誘発する要因にはならないが、宮城県北部連続地震により被災地における新築や改修の受注が増えている。
,,□,その他企業［管理業］（従業員）,それ以外,・最近、発表になった子会社合併の話で、給料の低い会社に所得水準を合わせることになり、20～30％の収入減で、転勤まであるという、不安な状況である。
,,▲,食料品製造業（経営者）,受注量や販売量の動き,・定番品の受注量が少なく、低単価の特売品のみが動く状況が続いている。
,,▲,繊維工業（総務担当）,競争相手の様子,・今月も廃業が１件、繊維業界の厳しさは一段と増している。産地は不安の状態が続いている。繊維業界は全国的に暗い状態である。
,,▲,出版・印刷・同関連産業（経営者）,受注量や販売量の動き,・競争が激しく、仕事量が減少している中、民間では毎年発注してきた仕事を控えるような動きが強く、新たな仕事を見つけなければ、売上の維持が難しい。
,,▲,一般機械器具製造業（経理担当）,受注量や販売量の動き,"・自動車部品は、輸出用は比較的好調であるが、国内の自動車販売の一部に陰りが出てきていることの影響が出ている。
・為替がやや円高に方向に振れているため、輸出環境が悪くなっている。"
,,▲,新聞販売店［広告］（店主）,取引先の様子,・今年は、冷夏と地震の影響で、７～８月にピークとなる観光や、それを取り巻く食べ物屋などの業種の人、また農家の人達も客が少ない、収穫が少ないと嘆く人が多い。
,,×,農林水産業（従業者）,受注量や販売量の動き,・冷夏、長雨によって、桃が甘くならず、注文が前年の半分である。品質も悪く、生産量も半分程度である。
"雇用
関連

(東北)",,◎,－,－,－
,,○,人材派遣会社（経営者）,雇用形態の様子,・高速ブロードバンドキャンペーンが当地でも展開されており、その関係の求人が増えている。条件がなかなか厳しく、当社では受注に苦労している。
,,○,人材派遣会社（社員）,雇用形態の様子,・最近、複数の派遣取引を一社に統合する、新たな内部の事務処理を外注化するなどといった相談が、数は限られてはいるが、今期に入り増えている。
,,○,職業安定所（職員）,求人数の動き,・臨時、パートは減少しているものの、常用が大きく増加しており、主要産業のサービス業の他、製造業でも持ち直しの兆しが見える。
,,□,人材派遣会社（社員）,周辺企業の様子,・案件の数が少ないままであり、ここ１～２年は派遣の需要自体に膨らみが感じられず、低調に推移している。
,,□,人材派遣会社（社員）,それ以外,・営業職の紹介予定派遣の依頼が増えており、全体的な依頼も増えているが、求められるスキルも高くなり、なかなか成約に結び付かなくなっている。
,,□,新聞社［求人広告］（担当者）,求人数の動き,・求人全体の動きは、前年並みに推移し、回復傾向にあるが、地元はまだまだ低迷しており、京阪地区の広告出稿に支えられている状況が続いている。
,,□,職業安定所（職員）,それ以外,・前年に比べ、求人が増え、求職が減少しているが、就職件数も減少している。
,,□,職業安定所（職員）,求職者数の動き,・若年層の新規求職が依然として多く、中高年齢層の有効求職者が滞留を続けており、変化が見られない。
,,□,職業安定所（職員）,求人数の動き,・求人数は増加しているが、そのうち業務請負の占める比率が高く、就職数が伸び悩んでいる。
,,□,職業安定所（職員）,求人数の動き,・新規求人数は前年同月比で増加を続けているものの、請負や派遣関連の求人、及びパートや臨時といった非正規型の求人の比率が高くなっている。
,,▲,アウトソーシング企業（社員）,それ以外,・市町村が主な取引先であるが、最近は直接値切られたりすることが増えている。
,,×,－,－,－
,,,,,
　３．北関東（地域別調査機関：（財）日本経済研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北関東)",,◎,－,－,－
