,,×,衣料品専門店（店長）,お客様の様子,・今年３～４月の売上は前年を10％上回っており、ガソリンの再値上げがあった５月の売上も前年を５％下回る程度にとどまっていたものの、６月については前年を15％も下回った。買物も１点買いが多く、買い渋りの様子がみられる一方で、下旬から始まったクリアランスセールではまとめ買いがみられ、セールの売上は前年を20％も上回った。主婦客が多いため、価格に敏感な様子がうかがえる。
,,×,旅行代理店（従業員）,販売量の動き,・北海道洞爺湖サミット開催の影響による道内での旅行控え、原油高騰による燃油サーチャージの更なる値上げのあおりをまともに食らっている。
,,×,タクシー運転手,お客様の様子,・６月はＹＯＳＡＫＯＩソーラン祭りや札幌祭りなどのイベントがあることから、観光客が増え、タクシーの利用も増える時期であるが、今年は前年よりも利用客が減っている。夜のすすきのも人出が少ないようであり、特に平日の夜間のタクシー利用が少ない。
,,×,タクシー運転手,販売量の動き,・客から消費を控えているとの話をよく聞く。
,,×,観光名所（職員）,来客数の動き,・燃料の高騰や世界的な物価高騰などを原因に、国内の団体客及び海外の団体客の減少がみられ、当施設の利用人数は３か月前から2.8％減少している。
"企業
動向
関連

(北海道)",,◎,－,－,－
,,○,輸送業（経営者）,取引先の様子,・燃料の高騰の影響を受けて、競争相手のちょっとした足踏みにより、状況が少し良くなっている輸送会社もあるが、これが長続きするかどうかは分からない。
,,□,金融業（企画担当）,それ以外,・中小企業の設備資金は低迷している。企業収益は原材料価格の上昇で厳しく、賃上げやボーナスなども低率となった。ガソリンや食料品などの生活必需品の値上がりもあり、家計の節約志向も強い。北海道洞爺湖サミットも間近となったが、今のところ波及効果も一部の地域と業種にとどまっている。
,,□,司法書士,取引先の様子,・不動産取引や建物の新築等は低調なまま推移しており、景気は下降状況にある。
,,▲,食料品製造業（団体役員）,それ以外,・イカ漁が解禁となったものの、燃料や資材の高騰から漁業生産者の経営は一段と厳しい採算状況となっている。また加工業者も製造コストの上昇により、価格交渉を行っても、販売製品の内容量を減らして販売している。
,,▲,食料品製造業（役員）,受注価格や販売価格の動き,・引き続き受注は活発だが、以前より動きがやや鈍くなっている。しかしながら価格改定は依然として難航している。値上げができないので、粗利益率がどんどん低下しており、体力勝負をしている状況にある。
,,▲,家具製造業（経営者）,受注量や販売量の動き,・住宅の新築着工件数の減少が家具市場に影響を与えている。
,,▲,出版・印刷・同関連産業（役員）,受注価格や販売価格の動き,・原材料ほか、全ての商品が値上げに向かっているが、他社との競争から価格への転嫁が難しい。
,,▲,輸送業（支店長）,取引先の様子,・建築、土木については、販売量や受注の大幅な減少、使用する資材や燃料の大幅な上昇で収支が悪化しており、改善の目途が立っていない状況にある。こうした状況のなか、一部の本州大手荷主においては、石炭などのエネルギー資源を大量に買い付けており、その部分の物流が近年にないほどの大幅な増加となっている。
,,▲,通信業（営業担当）,受注量や販売量の動き,・第１四半期の販売量の伸びに明らかな鈍化がみられる。
,,▲,その他サービス業［建設機械リース］（支店長）,取引先の様子,・燃料や資材の値上げにより、やり繰りが厳しくなっているとの話をよく聞く。
,,×,その他非製造業［鋼材卸売］（役員）,受注価格や販売価格の動き,・製品の値上がりとともに品薄状態が続いており、発注予算が合わないため、取引の中止や保留が増えている。受発注金額は変わらないが、材料を含めた消費財の取引が減少しているため、収益を圧迫している。
"雇用
関連

(北海道)",,◎,－,－,－
,,○,学校［大学］（就職担当）,求職者数の動き,・企業の採用活動が旺盛で、学生も複数の内定を得ているケースが多い。その一方で、内定を獲得できない学生もいる。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・本州方面への派遣・請負の求人広告件数が約３割程度減少したものの、地元の求人件数は弱含みながらも現在のところ堅調に推移している。
,,▲,人材派遣会社（社員）,採用者数の動き,・企業の中途採用ニーズに極端な落ち込みはないが、採用に対しての慎重さが増している。企業ヒアリングで聞く限り、業績が大きく落ち込んでいるようではないが、経費については慎重な態度であり、人材の採用について、人件費と採用による効果を厳しく精査しており、なかなか採用に結び付かない状況にある。
,,▲,職業安定所（職員）,求人数の動き,・情報通信業、運輸業以外のほぼ全ての産業で求人数が減少しており、有効求人倍率も11か月連続で前年を下回っている。
,,▲,職業安定所（職員）,求人数の動き,・新規求人数は前年を15.0％下回り、３か月連続の減少となった。主要産業全てで新規求人数が減少している。
,,▲,職業安定所（職員）,求人数の動き,・５月の新規求人数は前年を9.9％下回り、前月との比較では12.0％の減少となっている。新規求職申込件数は前年を3.1％下回り、前月との比較では29.6％の減少となっている。月間有効求人倍率は前年と同率の0.42倍となっており、前月を0.02ポイント下回っている。
,,×,求人情報誌製作会社（編集者）,求人数の動き,・ここ１～２か月、業種を問わず求人数が急激に減少している。個人向け、事業向けを問わず、小売業、サービス業での減少幅が著しく、２割近い減少となっている。また派遣やコールセンターの広告予算の減少も目に付く。
,,×,職業安定所（職員）,求人数の動き,・５月の有効求人倍率は0.36倍であり、６か月連続で前年を下回っている。新規求人数は前年を24.8％下回っている。
,,,,,
　２．東北（地域別調査機関：（財）東北開発研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,コンビニ（経営者）,来客数の動き,・４月以降右上がりの好調が続いている。来客数に変化はみられないものの、客単価が上昇している。これは商品価格が値上がりした影響とみられる。
,,○,コンビニ（経営者）,来客数の動き,・タスポの導入に伴い、５、６月の売上、来客数は前年比でプラスに転じている。ただし、客単価は横ばい状態である。
,,○,コンビニ（経営者）,来客数の動き,・コンビニは、「タスポ特需」と言うべきか、タスポを保有していない客の来店が増えている。
,,○,コンビニ（エリア担当）,販売量の動き,・タスポ導入により、自動販売機から店頭でのたばこ販売に客が流れており、売上が伸長している。
,,○,住関連専門店（経営者）,販売量の動き,・岩手・宮城地震の発生で耐久消費財の売上に影響するのではないかと心配しているものの、前月受注した商品の納入があり、今月の売上が極端に落ち込んでいるということは無い。
,,○,一般レストラン（経営者）,販売量の動き,・２，３か月前までが営業開始以来最悪の状態であったため、それとの比較では多少良くなっているだけで、水準的に景気が良いわけではない。
,,○,住宅販売会社（従業員）,販売量の動き,・受注量は10月分まで確保されている。前年の状況が悪過ぎたこともあるが、ほぼ倍増である。
,,□,一般小売店［医薬品］（経営者）,お客様の様子,・ボーナスの時期になっているはずであるが、客からそのような話題は聞かれない。繁華街であるにもかかわらず夜は人がすっかり消えてしまい、定刻よりも早く店を閉める店舗が多くなっている。
,,□,一般小売店［医薬品］（経営者）,お客様の様子,・当店の客には高齢者が多いため、店頭の状態も年金支給に大きな影響を受ける。高齢者の医療制度施行の影響で、４月の年金支給日後には激しい落ち込みを経験したが、今月は、それなりの活況を回復している。数字的には良いとは言えないが、消費意欲にはそれなりの力強さを感じている。
,,□,一般小売店［カメラ］（店長）,販売量の動き,・新製品の発売が一段落したカメラなどの販売は、小休止の状態になっている。写真プリントは、前年よりは若干良い傾向にあるものの、イベント、行楽なども無く落ち着いている。
,,□,百貨店（売場担当）,お客様の様子,・客が買わない状況はほとんど変わっていないが、優良客の来店は大きく変動していない。フリー客の減少、買い控えはとどまることを知らないが、量販店やショッピングセンターに流れている様子もない。衣料品は、物価の上昇や原油高騰といった経済状況に大きく影響されている。
,,□,スーパー（経営者）,単価の動き,・来客数は若干減少しているが単価の上昇がみられる。様々な物の価格上昇の影響か、売上は堅調であるが、今後の動向を注目している。
,,□,スーパー（総務担当）,単価の動き,・６月の販売平均単価は、生肉、加工食品、乳製品等は５％強上昇している。単価が上昇した商品の買上点数は低下しているが、低単価の商品の売行きは良いため、全体的な推移は変わらない。
,,□,コンビニ（エリア担当）,お客様の様子,・５月のタスポ導入以来、郊外に行くほど売上、来客数、客単価が伸びている。逆に仙台市中心部の店舗では、たばこだけを購入する客の来店が増えて、結果的に客単価の低下を招いている。このように、現状の変化は制度上の問題であり、景気そのものは変わっていない。
,,□,コンビニ（エリア担当）,来客数の動き,・タスポ効果がまだ続いており来客数は増加しているものの、他の商品に伸びはあまりみられず、たばこだけの売上が増加している状況である。
,,□,衣料品専門店（経営者）,お客様の様子,・客には派遣やパートなど、短期契約社員が依然として多い。その人たちは身分が不安定であるため、収入が減少しており、売上増に結び付きにくい。
,,□,衣料品専門店（経営者）,それ以外,・小売店や製造販売店の廃業、売上減少に伴い、連鎖的に取引先の問屋が廃業するなどしており、景気の良い話はまるで無い。
,,□,衣料品専門店（店長）,販売量の動き,・世の中の景気が悪くなっているとよく聞くが、今月については気温が上昇したためか、夏物衣料の売行きは比較的順調に推移している。客は単価の安い物を探している傾向があるものの、確実に購入意欲を持って来店している様子であり、サマースーツ、半袖シャツ、クールビズ関連商品などが売れている。
,,□,衣料品専門店（店長）,単価の動き,・買上客数は増加しているものの、ビジネス衣料、カジュアル衣料共に必要最小限の購入にとどめている傾向が強まっている。
,,□,乗用車販売店（経営者）,販売量の動き,・５月末に発表した新型車や主力の小型車が販売の中心となっているが、軽自動車の販売は伸び悩んでいる。
,,□,乗用車販売店（従業員）,販売量の動き,・車の状態が悪くなっているにもかかわらず、車検を通して乗り続ける客が増えている。
,,□,その他専門店［化粧品］（経営者）,来客数の動き,・天候も良くなり人の動きは出てきたものの、先行きに対する不安や原料資材の高騰などにより、弱い景況感は続いている。
,,□,その他専門店［呉服］（経営者）,お客様の様子,・客の話では「収入が少なくなっている」とのことであり、単価の安い物を選んだり、購入を控えたりしている。
,,□,その他飲食［弁当］（スタッフ）,販売量の動き,・原材料高騰のためか、市内の至る所で販売価格の「値上げ」が目に付く。消費者の購買は慎重になっており、売上は前年の９割を下回る厳しい状況となっている。
,,□,都市型ホテル（スタッフ）,販売量の動き,・宿泊部門は、前半は大型国際会議出席者の宿泊で好調な滑り出しだったが、後半は新規ホテルのオープンもあり個人客が伸びず失速している。レストラン、一般宴会は健闘している。
,,□,通信会社（営業担当）,お客様の様子,・一部の建設業界には景気回復の兆しがみられるものの、それ以外からは良い話が聞こえない。
,,▲,商店街（代表者）,来客数の動き,・閉店が予定されている大型店でのセールは活況を呈してはいるが、商店街全体としては来街客の減少が感じられると共に、購買客の減少は顕著になってきている。
,,▲,商店街（代表者）,お客様の様子,・商店街全体における売上は前年同月比マイナス３％程度にとどまっているが、10％以上落ち込んでいるような感覚であり、好調な業種が見いだせない。
,,▲,一般小売店［医薬品］（経営者）,販売量の動き,・来客数にはあまり変化がみられないものの、１人当たりの買上個数には減少がみられる。それに伴い客単価の低下もみられる。
,,▲,一般小売店［雑貨］（企画担当）,来客数の動き,・改正建築基準法の影響で、インテリア関係、収納、照明など、家の中に置く商品の売行きが落ち込んでいる。
,,▲,百貨店（売場主任）,単価の動き,・年金、ガソリン高騰などの問題は少し落ち着いてきているものの、購買の姿勢はシビアなままである。夏物はチュニック、ワンピースなどトレンドの物は前年を上回っているが、単品買いが目立っている。
,,▲,百貨店（企画担当）,販売量の動き,・前年の秋ごろから衣料品や服飾雑貨を中心に売上が漸減していたが、今年の春先からは単価の高いスーパーブランドの売上も悪くなっている。一部のブランドでは単価改定があり、予想以上に販売数量が減少している。
,,▲,百貨店（広報担当）,販売量の動き,・ガソリンの値上げなどで節約ムードが高まっており、客の買上点数が減少している。
,,▲,百貨店（販促担当）,お客様の様子,・ラグジュアリーブランドについては、値上げ前の一時的需要もあり前年の売上を上回っているが、美術、工芸品の売上は前年の約半分である。
,,▲,百貨店（経営者）,販売量の動き,・衣料品だけではなく、食料品などの日常品についても販売状況が芳しくない状況になっている。
,,▲,百貨店（経営者）,来客数の動き,・主力客であるミセス層の来客数減少が目立ち、婦人服の販売が苦戦している。
,,▲,スーパー（経営者）,販売量の動き,・諸物価の高騰など、客の心理にプラスになる要因が１つも無い。
,,▲,スーパー（店長）,販売量の動き,・燃料費、原材料費の値上げに伴い、食料品の価格の上昇は加速している。消費者の買い控えが多く、販売は低迷している。
,,▲,スーパー（店長）,販売量の動き,・原油高に伴うガソリン価格の値上げや、原材料の高騰に伴うメーカー品の販売価格の値上げがあるため消費の低迷は続いており、店舗においては買上点数、売上の減少がみられる。
,,▲,スーパー（店長）,単価の動き,・ここ半年間くらいは販売点数が増えているものの、一品当たりの単価は前年比５％程度低下しているという珍しい現象がみられる。つまり、消費者は必要な物の購入を、低単価の商品に切替えているということである。
,,▲,スーパー（店長）,販売量の動き,・３か月前と比較すると、客１人当たりの買上点数の減少が非常に大きい。商品の値上げに伴う買い控えとみられ、景気は下向きである。
,,▲,衣料品専門店（経営者）,お客様の様子,・セール前の買い控えが顕著であり、また、セール期に入ってからも、少しでも良いものを安く買い求めようと、買い回りが非常に多くみられる。
,,▲,衣料品専門店（総務担当）,来客数の動き,・来客数が、予算、前年実績、３か月前実績などと比較して、およそ15％程度下回っている。
,,▲,家電量販店（店長）,単価の動き,・販売数量はあまり減っていないものの、単価の低下がみられる。客は安い物を買い求めるようになっている。
,,▲,乗用車販売店（経営者）,販売量の動き,・ガソリン高騰が新車購入のマインドを冷やしている。燃費の良いコンパクトカーへの買換え促進が、できそうでできない状態である。
,,▲,乗用車販売店（経営者）,来客数の動き,・新型車発表によって一時的に来客数が増えたものの、月末には収束していつもの閑散としたイベントが続いている。商談客からの断り文句は、依然として「物価高」を挙げるケースが多い。
,,▲,その他専門店［酒］（経営者）,販売量の動き,・ビヤガーデンなど夏に向けてのビール商戦が始まり、販売量が若干上昇傾向にあったが、暑い日は長く続かず肌寒い日があるなど天候が不安定なため、勢いが付かないでいる。
,,▲,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・ガソリンの値上げが大きく影響しているほか、岩手・宮城地震の発生もあり、購買意欲が低下している。企業は経費削減に取り組んでいるため、従来は毎年発注があった取引先が発注を見合わせるケースも出ている。
,,▲,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・原油価格の高騰の影響から、ガソリンなどの販売価格の値上げが続いており、セルフスタンドはまだ良いが、フルサービスの店舗の販売量が激減している。通勤、レジャーにおいては、節約を超越して「使わない」選択をするようになってきている。
,,▲,その他専門店［ガソリンスタンド］（営業担当）,お客様の様子,・暫定税率が復活してから客の買い控え、すなわち車の乗り控えがみられる。
,,▲,一般レストラン（スタッフ）,来客数の動き,・当社はロードサイドの店舗が多い外食産業であるため、自動車を利用して来店する客が多いのが特徴であるが、最近のガソリン価格高騰の影響もあって来客数が減少している。
,,▲,観光型ホテル（経営者）,来客数の動き,・３か月間の企画が終了して館内が閑散としているところに岩手・宮城地震が発生した。施設への被害は無かったものの、予約や問い合わせの電話は半減し、入込数は前年の改装工事期間中よりも少ない。特に、関西方面からの問い合わせはぱったりと止まっている。地元客と関東以北からの客で、何とか乗り切っているような状況である。
,,▲,都市型ホテル（経営者）,来客数の動き,・株主総会のシーズンであったが、総会後に行われる会食、会合などでも利用者の減少がみられる。飲食関係の出足も悪く、例年と比較して５％程度の売上ダウンがみられる。
,,▲,都市型ホテル（スタッフ）,お客様の様子,・土曜日などの休前日はそれなりの入客があるものの、平日に関してはにぎわいが少なくなっている。駅前に立地しているが、乗降客数の減少も目に付くようになっている。
,,▲,都市型ホテル（スタッフ）,お客様の様子,・岩手・宮城地震の影響でイベントの中止が発生している。また、材料費の値上がりによる経費上昇を販売価格に転嫁できず、利幅も少なくなってきている。
,,▲,旅行代理店（従業員）,販売量の動き,・団体・個人旅行共に、受注量が前年同期よりも少ない。
,,▲,遊園地（経営者）,来客数の動き,・小学生などの団体客はほぼ予定どおり来園しているが、岩手・宮城地震の心理的影響もあるのか、一般の来客数は弱含みで推移している。
,,▲,競艇場（職員）,単価の動き,・客単価の低下とともに、客の滞在時間も短くなっている。
,,▲,美容室（経営者）,来客数の動き,・来客数は一定幅での減少がずっと続いていたが、今月については岩手・宮城地震の影響もあるのか、減少が急激になっている。
,,▲,美容室（経営者）,単価の動き,・物価の上昇に伴い、様々なメニューのオーダーが少なくなっている。
,,▲,美容室（経営者）,来客数の動き,・原油高騰、物価上昇の影響が、直接的に来客数の減少につながっている。
,,×,商店街（代表者）,単価の動き,・単価が下がってきている。官公庁でも落札価格が厳しく、中小企業ではとても対応できない。そのため、公共事業を請け負っている会社の倒産が相次いでいる。
,,×,一般小売店［茶］（経営者）,それ以外,・マイバッグ運動の会合でも「食料品価格は確実に値上がりしている」「生活に欠かせない物ほど特売から外れる」などという声が聞かれる。また、市内の飲食街も閑散としており、今月だけでも２、３軒は閉店している。
,,×,百貨店（営業担当）,お客様の様子,・母の日、及び父の日の結果を踏まえると、本来は百貨店の強みであるはずのギフト需要においても、かなりの単価ダウンがみられる。その時期の来客数自体も減っており、商業環境は良くない。
,,×,百貨店（経営者）,販売量の動き,・アパレル部門は前年比90％を下回るレベルで大苦戦である。気温が上がらない影響もあるが、客は明らかに買い控えている様子である。特に高額品が厳しい状況である。
,,×,スーパー（経営者）,販売量の動き,・ガソリン、食料品などの値上がりにより、来客数は過去最大の減少幅となっている。客単価、買上点数など、その他の指標についても大幅に悪化している。
,,×,スーパー（経営者）,お客様の様子,・ガソリン価格は１リットル当たり176円を超え、生活防衛の動きはますます強まり、買い控え、買い回りが多くなっている。また、タスポ導入の影響で、自動販売機でのたばこ売上は低下している。
,,×,スーパー（店長）,販売量の動き,・果物やし好品の動きが悪く、節約のムードがみられる。
,,×,コンビニ（経営者）,単価の動き,・ガソリンなど諸物価の値上がりの影響があり、客単価は少しずつ低下している。
,,×,コンビニ（経営者）,単価の動き,・今年に入ってから客単価の低下傾向が続き、今月も前年同月比95％と低下している。売上が良いのはたばこだけであり、それ以外の商品への支出は切り詰められている。
,,×,衣料品専門店（経営者）,来客数の動き,・年金支給日以降の数日間は来客があるものの、それが続かずに来客数が少ない日が多く、苦戦している。
,,×,衣料品専門店（店長）,お客様の様子,・相次ぐ値上がりで生活防衛型の消費に拍車が掛かり、早い時期からセール待ちの様子がみられている。早くも夏物のセールを始めている同業店も出ている。
,,×,衣料品専門店（店長）,来客数の動き,・物価の高騰、岩手・宮城地震の発生などにより、ビジネスマンの消費意欲が低下している。また、クールビズの普及によりスーツ需要が縮小している。
,,×,家電量販店（従業員）,販売量の動き,・夏が近くなっているにもかかわらず、季節商材、特にエアコンの売行きが非常に悪い。
,,×,乗用車販売店（経営者）,販売量の動き,・低燃費車、省エネ車は底固く推移しているものの、ガソリンを始めとした諸物価の高騰の影響を受け、イベント時における来場者はじわじわと目減りしている。サービス入庫については必要最小限の整備しか行われず、用品の販売も低下しているなど、車両販売、サービス共に前年割れの厳しい状況である。
,,×,その他専門店［酒］（営業担当）,販売量の動き,・原油を始めとする様々な原価高騰の影響もあり、５月から飲食店向け販売の落ち込みが特に激しいため、各方面で企画を立ち上げるなど対応を急いでいる。秋田では、岩手・宮城地震の直接的な被害はほとんど無かったが、観光関連を中心に長期にわたる経済被害を受けており、非常事態と言ってもおかしくない状況である。
,,×,高級レストラン（経営者）,お客様の様子,・岩手・宮城地震に伴い、大量のキャンセルが発生している。そればかりではなく、前月の後半あたりから急激に流れが変わったかのように、どの業種についても客の様子が明らかに悪くなっており、経済状況の冷え込みを感じている。
,,×,一般レストラン（経営者）,来客数の動き,・岩手・宮城地震の影響があるのかもしれないが、ディナータイムの来客数が極端に減っている。２、３か月前も状況は良くなかったが、それよりも悪化している。
,,×,一般レストラン（経営者）,それ以外,・当店のある繁華街の夜の人口は、一時期は２万５千人を超えていたものが、現在では１万人程度にまで減っているとのことである。1.8リットル３千円だったサラダオイルが今は約５千円になるなど、全体の仕入価格は30％程度上昇している。来客数の減少と仕入価格上昇のダブルパンチで、状況はかなり悪くなっている。
,,×,観光型旅館（経営者）,来客数の動き,・６月14日に発生した岩手・宮城地震の影響で、６月後半から多数のキャンセルが発生しているほか、新規予約も極端に減少している。６月だけで約20％の売上が減少、７月では少なめに試算しても30％以上の売上減少が予想される。行方不明者の捜索や、災害現場の報道が続くなか、予約が回復する兆しはない。秋の観光キャンペーンで何とか雰囲気を変えられないかと、期待をつないでいるのが現状である。
,,×,タクシー運転手,単価の動き,・遠方の客が少ない。例えば、昨日は20人程度の乗客があったものの、ほとんどが近距離である。
,,×,通信会社（営業担当）,単価の動き,・ガソリンなど燃料費の高騰により、消費動向が低迷している。買い控え傾向にある。
