,,▲,コンビニ（エリア担当）,販売量の動き,・全体的に販売量が減少してきている。
,,▲,家電量販店（地区統括部長）,販売量の動き,・前年のアナログ放送の終了にともなうテレビの特需の反動が、３か月前から月を追うごとに大きくなっており、７月がそのピークとなっているため、非常に悪い。
,,▲,乗用車販売店（従業員）,販売量の動き,・エコカー補助金が限度額となり、客の購買意欲も冷めてきている。
,,▲,乗用車販売店（営業担当）,来客数の動き,・ある程度の予測はしていたが、エコカー補助金の終了が近づくなか、駆け込み需要の受注が思った以上に少なく、イベント時の来場者も伸びていない。
,,▲,自動車備品販売店（店長）,来客数の動き,・新車販売市場は伸びているが、市販のカーナビ装着には目が行かず、純正のカーナビ装着が増加している。
,,▲,観光名所（従業員）,来客数の動き,・7月25日時点の来客数は、前年比で109.3％、前々年比で84.4％であった。３か月前の４月は、同じく25日時点の来客数が、前年比で261.0％、前々年比で107.9％であったことから、回復傾向がかなり鈍化してきており、比較時点によってはマイナスに転じている。
,,▲,その他サービスの動向を把握できる者［フェリー］（従業員）,来客数の動き,・前年の７月中旬以降、旅行エージェントがツアーを再開したことから回復傾向にあったが、今年は海外旅行の増加等に押され、前年比が落ち込んでいる。
,,▲,住宅販売会社（経営者）,お客様の様子,・異常なドル安、ユーロ安、株安によって、客のムードが非常に悪くなっている。
,,×,その他専門店［医薬品］（経営者）,お客様の様子,・年金の支給月以外の期間はある程度売上が減少する傾向があるが、最近は関係なく、どの期間も悪い。老人が歩かなくなったことと、年金の引下げが要因とみられる。
"企業
動向
関連

(北海道)",,◎,－,－,－
,,○,金属製品製造業（役員）,受注量や販売量の動き,・数か月前及び前年と比べて受注量が少し伸びている。
,,○,輸送業（営業担当）,取引先の様子,・本州地区の本格的梅雨明けにより猛暑になっており、飲料品、医薬品の出荷が順調である。
,,○,輸送業（支店長）,受注量や販売量の動き,・前年と比べても、震災関連を除き、徐々に取扱量が増加している。景気の良し悪しの目安となる鋼材、コンテナ貨物が好調である。
,,○,通信業（営業担当）,受注量や販売量の動き,・客の設備投資意欲が回復傾向にあり、第１四半期の受注量は好調であった。
,,○,金融業（企画担当）,それ以外,・観光関連は、入込客数が東日本大震災前の水準に戻っている。設備投資は、医療福祉関連の新増設やメガソーラーの建設などで底堅い。建設関連では、震災復興需要もみられる。業種のバラツキはあるが、全体的には人手不足感も出てきている。
,,○,コピーサービス業（従業員）,受注量や販売量の動き,・順調に受注が来ている。
,,○,その他サービス業［建設機械リース］（支店長）,取引先の様子,・燃料価格の落ち着きが大きい反面、老舗建設業者の倒産が続いている。
,,○,その他非製造業［鋼材卸売］（役員）,受注量や販売量の動き,・このところ鉄骨加工が活況で溶接材料を始め消耗資材も順調に出荷している。一部の溶接材料は品薄状態にある。
,,□,食料品製造業（団体役員）,受注量や販売量の動き,・受注について、相手先企業の広がりがみられるほか、東日本大震災以降の受注増や原料確保のための工場、冷蔵庫等の新増設対応を行う企業が５～６社ほどみられる。節電や計画停電が提案されて、企業も節電や稼働時間等の対応を行っているが、節電や計画停電が実施されることになれば、地域の中小製造企業に大きな支障と損失が起こり得る。
,,□,食料品製造業（役員）,受注量や販売量の動き,・受注について変化がなく、この先にも、受注量が増えるような案件が見えてこない。
,,□,司法書士,取引先の様子,・不動産取引、建物建築ともに、大きな動きはないが、多少上向き傾向にあるようにみられる。
,,□,司法書士,取引先の様子,・景気回復の兆しは一向に見えない。消費税の増税が強調され、総選挙も近いなどと報道されている状況で、一部には増税前の駆け込み需要もみられるが、全体の景気回復には至らず景気動向としては変化が見えない。
,,▲,家具製造業（経営者）,受注量や販売量の動き,・請負物件が減少している。新築関連の家具需要も低迷している。
,,▲,建設業（従業員）,競争相手の様子,・建設工事の新規見積引き合いが少なく、工事の絶対量が少ないためか、入札になると、相変わらず低価格落札が続いている。
,,▲,広告代理店（従業員）,それ以外,・毎年恒例のイベントの協賛金が企業から集まりづらくなっている。
,,▲,司法書士,取引先の様子,・お盆前に完成予定の新築建物があるが、土地価格の下落の時期にもかかわらず取引は足踏み状態である。
,,×,＊,＊,＊
"雇用
関連

(北海道)",,◎,－,－,－
,,○,人材派遣会社（社員）,求人数の動き,・パート、アルバイトに加えて、正社員の求人が増加しており、求人数が増加傾向にある。夏商戦における販売関連の求人の増加が下支えしたようである。
,,○,求人情報誌製作会社（編集者）,求人数の動き,・今月の求人の前年比は118％と、４～６月期の前年比130％に比べて落ち着き始めているものの、依然として増加傾向にある。飲食関連が変わらず元気なことに加えて、小売系の業種も特徴的に伸びている。
,,○,新聞社［求人広告］（担当者）,求人数の動き,・７月の募集広告の状況は、小売、飲食店で前年比250％超と大きく伸長している。ホテル関係も約２倍の伸びだったほか、医療、派遣、運輸運送もプラスで、全体で前年比150％と今期最高の売上となった。ホテル、飲食店の大幅増は、大型イベントの開催や観光シーズンを迎え、交流人口、観光客が例年以上に増えた結果とみられる。
,,○,職業安定所（職員）,求人数の動き,・新規求人数は1.9％増加し、29か月連続で前年を上回った。月間有効求人数も14.5％増加し、29か月連続で前年を上回った。
,,□,人材派遣会社（社員）,求人数の動き,・なかなか就職先が決まらない人に加えて、失業者が追加され、求職者数が増えている。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・農業の収穫期に向かって、１次加工、２次加工の人手不足感が強まり、派遣及び直接募集に拍車がかかっている。
,,□,求人情報誌製作会社（編集者）,周辺企業の様子,・観光客の回復が身近に感じられ、それによる経済効果は大きい。ただし、地元産業は弱含みの印象である。自力で経済が活性化することが望ましいが、その勢いは感じられない。
,,□,職業安定所（職員）,それ以外,・管内の有効求人倍率は0.48倍と前年を0.07ポイント上回ったが、全国平均はもとより、全道平均よりも0.03ポイント低く、依然として低い水準である。
,,□,職業安定所（職員）,雇用形態の様子,・６月の月間有効求人数は前年比で増加しているものの、内訳をみるとフルタイム求人数よりもパート求人数が上回っているなど、求人全体に占めるパート求人の割合が高くなっている。フルタイムでの就職を希望する求職者が多いなか、パート求人が増えても就職に結びつかないため、厳しい状況は変わっていない。
,,□,職業安定所（職員）,雇用形態の様子,・６月の新規求人数は前年比で12.5％の増加となった。新規求職者数は前年比で7.8％の減少となった。月間有効求人倍率は0.64倍となり、前年の0.47倍を0.17ポイント上回った。新規求人数のうち、正社員求人の占める割合は41.7％と求人者と求職者との間における職種や労働条件のミスマッチが少なくないことから、依然として厳しい状況にある。
,,▲,＊,＊,＊
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,住宅販売会社（経営者）,それ以外,・民間受注も順調であるが、公共建築工事受注が既に今期受注目標額に達している。
,,○,商店街（代表者）,販売量の動き,・地域の大型店では例年になく好成績を残しており、その余波ということもあろうか個々の店でも良くなっているようである。特に生活物資関連、食料品が動いているようである。
,,○,コンビニ（経営者）,来客数の動き,・売上は順調に推移している。前月同様、たばこの売上だけは前年割れしているものの、内容的には良好である。来客数も少しずつ伸びており、夕方から夜にかけての客足が良い状況である。近隣の住民の足がコンビニに向いてきていることが、野菜、果物等の売行きに徐々に反映されてきている。
,,○,コンビニ（経営者）,来客数の動き,・気温が高くなっているため、水ものの売上が伸びてきている。そのため、来客数も多くなっている。
,,○,住関連専門店（経営者）,販売量の動き,・来月にはお盆があるので、仏壇関連の販売をしている当店としては小物を中心に売上が伸びている。
,,○,その他専門店［酒］（経営者）,販売量の動き,・お中元シーズンに入り、ギフトが動いた分が売上にプラスになっている。前年同様、お中元のスタートが全体的に早い。消費者は、ギフトの単価は下げないが、その分家庭で消費するものに関してはより安いものを求める傾向にある。
,,○,その他小売［ショッピングセンター］（統括）,販売量の動き,・気候が前年よりも暑く、夏物アパレルの動きは前年よりも良い。しかし、ゲームセンターやレストラン、フードコートといったファミリー層をメインターゲットとする業態については、消費税増税など政治の不安定からか、来客数の減少が目立っている。
,,○,高級レストラン（支配人）,お客様の様子,・企業が提供する商品の企画や割引等に対する客の反応がある。多少無理してもお得な商品を消費しようとする傾向がある。
,,○,旅行代理店（従業員）,販売量の動き,・４～６月と復興関連の部分で少し落ち着いた感があったが、９月以降にまた、旅行関係の仕事の見積依頼が増えてきている。
,,○,タクシー運転手,来客数の動き,・夏休みに入ったこともあるかもしれないが、乗客が途切れない。子連れで出かける人を駅まで送るといったことも、平均して１日１回くらいはある。
,,○,観光名所（職員）,販売量の動き,・来客数は前年とさほど変わらないものの若干の落ち込みとなっている。しかし、一人一人の購買意欲はあるようで、客単価が上がり、売上は前年を上回る結果となっている。
,,○,美容室（経営者）,単価の動き,・新しいメニューを注文する客が多く、単価が上がっている。
,,○,その他サービス［自動車整備業］（経営者）,販売量の動き,・来客数、販売成約率、販売額ともに増えてきている。
,,□,商店街（代表者）,来客数の動き,・人出が天候に左右されるのは当たり前であるが、今月に限って言えば、良い日と悪い日の差が大きい。
,,□,商店街（代表者）,お客様の様子,・今年の梅雨は、雨量が少なく高温多湿の日が多く、Ｔシャツなど軽装の夏物衣料が先行して好調となっている。反面、梅雨の時季の季節商材はさっぱりで、プラスとマイナス比較すると全体的にはマイナス傾向である。
,,□,一般小売店［スポーツ用品］（経営者）,販売量の動き,・今月のバーゲンで売上がやっと前年を５％上回っている。しかし、バーゲンのため、単価が低い。また、安くても必要以外の商品の販売が無い。
,,□,一般小売店［医薬品］（経営者）,来客数の動き,・感触としては良くなってきている。ただし、前年の実績と比べると良いが、前年は震災後のばたばたしている時期であるので、あまり参考にはならない。
,,□,一般小売店［カメラ］（店長）,販売量の動き,・高額商品の販売が好調で、来客数も増加傾向にある。販売量、売上共に横ばいで推移している。
,,□,百貨店（総務担当）,お客様の様子,・客の動向については、前月と同じような動向が続いている。
,,□,百貨店（営業担当）,販売量の動き,・本年４月は前年震災の影響で前年比を見れば大幅なプラスとなっており、前年比だけを見れば３か月前に比べ勢いは落ちているが、消費者の購買意欲は落ちているわけではなく堅調さを維持している。また定価品の売上が前年を上回っており、価格が多少高くても欲しいものは買うという購買行動も変わらずに続いている。
,,□,百貨店（買付担当）,販売量の動き,・クリアランスの後ずれ、復興需要の鈍化という傾向のなかで、数字の方は徐々に落ち着いてきている。
,,□,百貨店（経営者）,来客数の動き,・衣料品は堅調に推移している。足元商圏の来客数が少なく、デイリーな商品群、特に食品が厳しい。なかでも鮮魚が特に厳しい。また、観光客の減少で地元銘菓、特産品など土産品に影響が出ている。
,,□,スーパー（経営者）,単価の動き,・若干上がってきていた１品単価が前年並みに戻ってきている。後半には猛暑も手伝い、飲料、アイス、涼味商材の動きが一気に加速し、買上点数も上がっている。前年比伸び率が下降傾向を示していた買上点数と来客数が、この猛暑で押し上げた形になっている。
,,□,スーパー（店長）,来客数の動き,・競合店のチラシディスカウントによる集客減に加え、買上点数が伸び悩んでいる。前年は震災復興特需があったため、来客数、売上が前年比で10％ほどダウンしている。
,,□,スーパー（店長）,販売量の動き,・売上の伸長は前月同様103％で推移しているが、後半になり、前年の猛暑に対して、夏物商材の不振による売上、利益への影響が大きくなってきている。平均気温が前年よりも2.5度低く、これにより夏物商材は前年を10％近く下回っている。夏物不振、うなぎの不振と、この時期としては売上づくりが難くなっている。
,,□,スーパー（店長）,販売量の動き,・前年と比べ、来客数、買上点数共に下降傾向にある。
,,□,スーパー（営業担当）,単価の動き,・前月又は前年同月と比較しても、買上単価が落ち込んでいる。
,,□,スーパー（販促担当）,単価の動き,・客単価の下落傾向が止まらない。競合他社のチラシでも価格優先型の傾向が強くなっている。買上点数は前年並みに推移しているが、１点単価が下がっている分をカバーするにいたっていない。
,,□,コンビニ（エリア担当）,来客数の動き,・前年の震災後からの顧客が持っていた購買意欲に一服感があり、来客数は前年比マイナスの傾向が続いている。しばらくは同様の数値で推移する形となるであろう。
,,□,コンビニ（エリア担当）,来客数の動き,・前年比での来客数減少幅が大きくなっている。特に、７月の梅雨明けまでの気温低下が大きく影響している。
,,□,コンビニ（エリア担当）,来客数の動き,・前年は震災後の自粛ムードもあり県内観光地での客足が鈍かった。対して本年は伸長を期待したが、梅雨明けが遅れ来客数は想像以上に伸びていない。事情は変わるが相殺された形で３か月前と比較し景気は回復していない。
,,□,衣料品専門店（経営者）,単価の動き,・お中元商戦最盛期ではあるが、法人関係の受注の減少と単価の見直しが顕著な上、運賃の高騰で発送の手控えもあり、響いている。
,,□,衣料品専門店（経営者）,販売量の動き,・６月は来客数もあり売上も多少見込めたが、７月に入ると客足は無く売上もさっぱりである。これから暑くなるため、秋口までは同様の状況が続くと予想される。
,,□,衣料品専門店（店長）,お客様の様子,・不安定な天候が続き、夏物商材の動きに影響が出ている一方、普段この時期に動きが鈍くなるアウターなどが動いており、売上が安定しない状態が続いている。
,,□,家電量販店（店長）,来客数の動き,・エコポイント家電の需要があった前年と比べ、来客数が減少している。前年と比べるとまだまだ数字は半分以下である。
,,□,家電量販店（店長）,販売量の動き,・当県は引き続き復興需要が堅調である。他県に比べるとテレビの停波による影響も少なく、売上は堅調に推移している。今後もこういった電力会社からの賠償金等を見込んでの買物もあるようである。エアコンに関しては、季節的要因があるが平年並みである。
,,□,乗用車販売店（経営者）,販売量の動き,・新車販売面では、エコカー補助金の駆け込みの受注残の登録が進み、前年比では140％前後、前々年比でも10％近い伸びを示している。しかし、今月の受注面では、補助金対象車の生産が間に合わないこと、並びにボーナス支給の低調さから、伸びが期待レベルを大きく下回る結果となっている。
,,□,乗用車販売店（店長）,販売量の動き,・エコカー補助金の恩恵もあり、販売は依然好調で推移している。直近３か月、前年比110％と高い水準が続いている。
,,□,自動車備品販売店（経営者）,お客様の様子,・車検補修入庫数が低下している。
,,□,住関連専門店（経営者）,販売量の動き,・月初は来客が少なかったが、後半は多少戻している。
,,□,その他専門店［食品］（経営者）,販売量の動き,・依然として販売量は低水準である。今月はお中元の需要期にもかかわらず、落ち着いた動きとなっている。
,,□,その他専門店［酒］（営業担当）,販売量の動き,・お中元の動きがあるが、前年と同じくらいの発注量で、単価も下げ止まった感がある。しかし、飲食店関係が悪く苦戦している。店頭では、引き続き単価のリーズナブルなものや安いものが定番で推移している。
,,□,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・前年比が95％程度で、ガソリン、軽油が低迷している。そのため、価格を安くして販売をしている状況が続いている。燃料油以外の車関連商品は、新車以外の動きが鈍く、所得の低迷が消費を直撃している。震災復興需要が除染作業にシフトしつつあり、燃料消費がある車移動のあるものより移動の少ない人の作業力にシフトしているため、需要減退が続いている。
,,□,一般レストラン（経営者）,販売量の動き,・景気が上向いているとか下向いているといったことは特になく変わらない。
,,□,一般レストラン（経営者）,来客数の動き,・例年だと夏は繁忙期ということで、かなり混みあう時期になるが、今年に限っていえば、これまでの月と同様、低調な状態が続いている。まだまだ財布のひもが固いという実感がある。
,,□,観光型ホテル（経営者）,来客数の動き,・入込客数においては、今月は震災前の年の３割弱、前年の１割強の伸びが見られる。しかし、屋内プールの利用は思ったほどではなく、ムードだけが夏らしさを感じる。
,,□,観光型旅館（経営者）,来客数の動き,・前年同時期に比べ、やや収益が悪くなっているが、今月は例年閑散期なので落ち込みの幅も少ない。感触としては、総じて前年より低調ではあるが、３か月前との比較では変わらない。
,,□,都市型ホテル（スタッフ）,来客数の動き,・レストラン関係は店舗により片寄りはあるが、全体としては利用人員が増加している。また、デパート地下のデリカ部門も利用人員が増加している。基本的に利用人員が増加していることは良い傾向だが、反面、目的がしっかりとしているので、個人単価は下落している。いかに追加商品を購入してもらうか、レストランなら追加オーダーをとる接客術にいかに磨きをかけるかである。
,,□,都市型ホテル（スタッフ）,来客数の動き,・宿泊部門は下旬から始まったインターハイで高稼働が続くが、このようなイベントがなければ、稼働率は例年並みかそれ以下である。また、レストランの低迷はかなり深刻で、低価格等の対策を講じている。ただし、近隣のビヤガーデンは好調である。
,,□,都市型ホテル（スタッフ）,販売量の動き,・震災復興の影響が一段落し、前年秋口以降から続いた宿泊、レストラン、会合の来客数もかげりが出始め、来客数は前々年に近い状況となってきている。しかしながら、売上は若干順調を維持している。
,,□,通信会社（営業担当）,お客様の様子,・東日本大震災の復興もなかなか思うように進まず、被災地は日々忘れられていくようである。時々震災関連の仕事で被災地に行くが、被災地から戻ってくると自分自身も震災が過去の出来事であったかのような街の空気に流される。風評被害により、まだまだ購買力が低迷している。
,,□,通信会社（営業担当）,来客数の動き,・来客数の動きも販売数の動きも６月は落ち込んだものの７月は回復している。周りを見ても、そんなに落ち込んでいるような雰囲気もない。ボーナスも入り、多少財布のひもも緩んでいるようである。３か月前とあまり変わらない。
,,□,通信会社（営業担当）,お客様の様子,・客との会話からは、東北新幹線全線開業効果が出てきているように見受けられる。観光業と建設業は上向きの様子だが、その他の業界は横ばいの様子である。
,,□,通信会社（営業担当）,お客様の様子,・東日本大震災における家電、自動車の需要も一巡している。一部建設、ゼネコンは好況だが、全体的には景気が上向いていないようである。
,,□,通信会社（営業担当）,お客様の様子,・顧客の新規設備投資に関して、あまり変化が見られない。
,,□,通信会社（営業担当）,お客様の様子,・客との商談からは好況感のある話は出てこない。一部の企業は設備投資意欲はあるのだろうが、全体的には投資よりはコスト削減策に一層の意欲がみられる。
,,□,通信会社（営業担当）,お客様の様子,・オリンピックに向けて、家電などの消費も上向き、関連した商売にも良い影響があると予想していたが、ほとんど変化のない状況である。また、雷雨など不安定な天候が続き、夏らしい暑さもないため、財布のひもが固いままになっている。
,,□,観光名所（職員）,お客様の様子,・前年は高速道路の無料化の効果も見られたが、本年はそれもなく、なかなか上向いてこない。
,,□,遊園地（経営者）,来客数の動き,・梅雨らしい天候で、４週連続で週末の天候が良くなかったが、広告宣伝を震災前の水準に戻し、震災前を10％程度上回るところまで回復している。
,,□,美容室（経営者）,単価の動き,・単価的には、メニューに更にプラスということはなく、最低限必要なメニューを選んでいる。消費者からすると無駄遣いをしないという状況が続いている。
,,□,美容室（経営者）,来客数の動き,・夏の暑い時期は、婚礼の仕事も少なくなる。
,,□,設計事務所（経営者）,お客様の様子,・住宅に関連する仕事は相変わらず多いが、まとまった仕事は止まったようである。
,,▲,商店街（代表者）,来客数の動き,・前年は東北新幹線全線開業効果があったことに加え、東日本大震災の影響もあったが６月くらいから、東北を元気づけようということで、観光客や県外から当地を訪れる客が多くなっていた。しかし、今年はそういうことも少なくなり、また、電力不足と将来に対する不安が非常に大きいため、需要が冷えている。
,,▲,一般小売店［医薬品］（経営者）,来客数の動き,・道路は車で、スーパーなどは客で混み合っているように見える。しかし、当店の来客数はむしろ落ち気味である。これは、当店がいまだ震災による移転のダメージから脱却できず、顧客サービスに充分な力を割く事ができないでいるという要因もあり、必ずしも景気が悪いためだけとはいえない。
,,▲,百貨店（売場主任）,販売量の動き,・月を通して天候不順であったため、特に季節商材の動きが鈍くなっている。価格と商品価値で判断し購買しているが、全体的に消費動向は鈍化している。
,,▲,百貨店（経営者）,販売量の動き,・夏物商材の動きが悪い。なおかつ、この時期のもう一方の売上の柱であるお中元の動きも悪い。
,,▲,スーパー（経営者）,お客様の様子,・前年と比べて梅雨明けが遅く、夏らしくない天候で、飲料水、氷菓、スイカなどがダウンしている。大切な丑の日もうなぎの高騰で良くない。また、前年あった節電商品のプラスがない。
,,▲,コンビニ（経営者）,お客様の様子,"・売上は前年比87％で、前年の震災特需の反動が大きい。来客数、客単価いずれも前年割れになっている。高齢者は貧富の差が激しい。比較的裕福な人は買上点数も多く、客単価も2,000～3,000円である。一方、貧しい人は客単価が500円以内である。復興特需の影響は若干あるが、建設関連に従事している人は、アルバイトが多いせいか、客単価も低い。例えば、昼食にしても、カップ麺、おにぎり、パンを購入していく。一方、日配品は、夕方の客を目当てに夕食あるいは朝食を増やしたせいか好調である。特に、１人暮らしの男女が購入していく。"
