,,×,観光型ホテル（経営者）,来客数の動き,・全道的な記録破りの豪雪により、交通機関が大きく影響を受けている。欠便・欠航、交通止めなど、予約客が足止めされている。また気温が高いため、流氷がなかなか接岸しないなどの影響もあり、冬の風物詩が楽しめず、ツアーを延期している例もある。
,,×,タクシー運転手,来客数の動き,・雪まつりにも観光客はたくさん来ていたが、タクシーの利用客が全く増えない。また、雪が多かったものの、前年よりも利用客が減っており、売上も10％程度のマイナスとなっている。
"企業
動向
関連

(北海道)",,◎,＊,＊,＊
,,○,出版・印刷・同関連産業（経営者）,それ以外,・北海道を本拠地とするプロ野球チームが動き出したのに伴い、様々な動きが企業に出てきている。
,,○,輸送業（営業担当）,取引先の様子,・国内輸送は大きな変化はないものの、輸入原材料が大きな伸びを示した。ただし、この伸びは一過性のものである可能性もある。
,,○,通信業（営業担当）,取引先の様子,・客の動向として設備構築などへの意欲を感じるが、年度末という時期的要因とも考えられる。平均的な景況感としては悪くないレベルでの横ばいと感じる。
,,□,食料品製造業（経営者）,受注量や販売量の動き,・全国的な暖冬の影響で、前年よりも荷動きがやや悪い。
,,□,金属製品製造業（経営者）,受注量や販売量の動き,・デフレ傾向のなか、鉄鋼材料の値上げや海外需要の影響で、非常に困惑する状態にある。
,,□,輸送業（支店長）,取引先の様子,・この時期は新年度予算の作成期・公共事業の入札期でもあり、新規案件を多く受けるのが普通だが、今年は緊縮財政や道内企業の低迷でこれといった引き合いが極めて少ない。
,,□,通信業（営業担当）,受注量や販売量の動き,・特に変わった様子は何もない。前月同様に良くも悪くもない状況が続いている。
,,□,金融業（企画担当）,それ以外,・小口運転資金の需要はあるが設備資金は乏しい。住宅業界も建築単価の高い持家が伸び悩み、低迷している。さっぽろ雪まつりなど、冬の観光イベントも盛り上がりに欠けた。
,,□,その他サービス業［建設機械リース］（支店長）,受注量や販売量の動き,・依然として、引き合いが増加してこない。
,,▲,食料品製造業（団体役員）,受注量や販売量の動き,・食品原材料に対する消費者の安全意識が更に強まっており、輸入水産原料国や添加物の表示に関する問い合わせが多くなっている。また、天候不順や大雪の影響により輸送交通が乱れ、生鮮食料品価格が高騰しており、景気が低迷している。
,,×,司法書士,取引先の様子,・ハウスメーカーのマンション建築は例年と変わらず進められているが、個人の住宅建築の動きが少ない。
"雇用
関連

(北海道)",,◎,＊,＊,＊
,,○,求人情報誌製作会社（編集者）,求人数の動き,・介護・病院、運輸で求人の伸びが大きく、全体の求人数を引っ張っている。
,,○,職業安定所（職員）,求人数の動き,・新規求人数が２か月連続で増加している。
,,□,人材派遣会社（社員）,採用者数の動き,・求人・求職者とも増加傾向にあるが、求人は建設業などが依然として低調であり、サービス業関連の求人がほとんどである。採用の選考基準も依然として高く、企業側が妥協しての採用は行われていないのが現状である。ここで求職者と求人に求めるスキルのミスマッチが発生している。この状況をみても、企業側の経営状況が決して良いとはいえない。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・求人件数は多少増加しているものの、本州方面への人材の請負派遣が主で、地元だけをみると求人件数に変化はみられない。
,,□,職業安定所（職員）,周辺企業の様子,・運送業の倒産により、100名以上の求職者が発生した。
,,□,職業安定所（職員）,求人数の動き,・管内の有効求人倍率は0.42倍で前年と比べて0.03ポイント上昇した。しかしながら、パート求人の占める割合も高まっている。
,,□,職業安定所（職員）,求人数の動き,・新規求人数は前年比では増加しているものの、新規求人数に占めるパートの割合が増加している。
,,▲,新聞社［求人広告］（担当者）,周辺企業の様子,・道内では最大手といわれる広告代理店がその傘下の広告代理店と合併する。経営や資本の効率化を目的とした合併であり、最大手といえども難しい局面を乗り切るために、あらゆる選択肢を検討しなければならないほどであり、雇用環境もいまだ厳しい状況にある。
,,×,＊,＊,＊
,,,,,
　２．東北（地域別調査機関：（財）東北開発研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,住宅販売会社（経営者）,販売量の動き,・受注状況は、前年比97％の横ばいであるが、３か月前と比べて147％である。
,,○,商店街（代表者）,単価の動き,・客数の増加はほとんど無いが、高額商品とまではいかないものの、これまでより少し高目の商品に動きが出てきていると、近隣の眼鏡屋、バック屋、靴屋等からも聞かれる。
,,○,百貨店（企画担当）,販売量の動き,・売上高が前年比105％と伸びており、上向きである。
,,○,スーパー（店長）,販売量の動き,・今年は営業日数が１日多いため、既存店売上の前年比102％、来客数が前年比103％と大きく伸びている。
,,○,スーパー（店長）,販売量の動き,・来客数が回復傾向にあり、１人当たりの買上点数も以前よりは増え、客単価もやや上昇しているため、やや良くなっている。
,,○,コンビニ（店長）,単価の動き,・味の良い商品や、良質な商品にはかなり積極的になってきている。
,,○,衣料品専門店（店長）,お客様の様子,・客数が回復傾向にある中､客単価が確実に上昇しており、タンス在庫にない商品とその関連商品の提案に関しては、購入に至るケースが増えている。
,,○,住関連専門店（経営者）,販売量の動き,・前向きに従業員を一人増やしたのが功を奏し、人の出入りが活発化し、売上が増えている。各社で従業員を少しずつでも増やせば、失業率が低下し景気も良くなる。
,,○,その他専門店［酒］（経営者）,単価の動き,・長年下がり続けてきた客の買上単価が、既存店において前年比100％を超えた。今まで悪かっただけに客単価の下げ止まりを実感している。
,,○,通信会社（営業担当）,単価の動き,・具体的に投資が絡む商談案件が目立って出てき始めている。
,,□,商店街（代表者）,お客様の様子,"・暖冬と小雪で、冬物がほとんど動かない冬である。
・飲食関係においては、例年の２月の厄払い年祝いの開催が少なくなっている。
・周辺のスキー場も積雪はあるが客を動員できず閑散としている。"
,,□,百貨店（売場主任）,お客様の様子,・来客数は悪くないが、購買には結び付いていない。必要なものしか購入しないという傾向がますます強まっている。実用的なものの動きがまずまずで、特に弁当箱等は２月に入り動きが出てきている。
,,□,百貨店（売場担当）,単価の動き,・全体的に見ても、低価格のものが数多く売れるようになっている。高額商品を買えるような金持ちはいても、買物には慎重である。
,,□,百貨店（販促担当）,お客様の様子,"・バレンタイン商戦では、独自イベント等が好調に推移した。
・天候のため防寒衣料等の身の回り品も前年より好調に推移している。
・春物ではスプリングコートがけん引しているが、リクルートでは従来のようなヤマが無く盛り上がりを欠いている。"
,,□,スーパー（経営者）,単価の動き,・去年の秋に競争が急に激しくなり、それ以来、下がった価格がずっと下がりっぱなしである。
,,□,スーパー（経営者）,単価の動き,・ＢＳＥや鳥インフルエンザなどで、食に対する安心・安全といった観点から、安いが一番という風潮にやや見直しの気運が現れ、１品単価の下落が生鮮食品の相場との絡みもあるものの、やや下げ止まっている。そうした点では長い間続いた１品単価の下落が止まりつつあり、好転の要因となる。
,,□,スーパー（総務担当）,単価の動き,・青果物がやや単価的に持ち直し、生肉ではＢＳＥや鳥インフルエンザの影響で平均単価が前月より７％強、前年よりも４％近くアップしている。水産は前月よりもやや単価を下げている。生鮮全体では前月とほぼ同水準である。加工食品は前年とほぼ同じ水準で、前月と同じである。既存店では客数で前年比100％に戻している。
,,□,スーパー（総務担当）,来客数の動き,・増え続けてきた来客数が、今月に入り止っている。単価は依然として下降傾向で、低い水準で横ばい状態である。こうしたことから、必要なもの以外は買いに出ない。同じ物であれば安い物を買うという購買行動は変わらない。
,,□,スーパー（企画担当）,単価の動き,・周期的な雪等の天候悪化によって１月に比較して客数の伸び率が鈍化している。また客単価も前年比93％と大きく落ち込んでいる。
,,□,コンビニ（エリア担当）,来客数の動き,・顕著な変化は感じられず、数字的には依然宜しくない。今年はうるう年であり、1日分営業日が多いため数字のマジックは出るが、基本的に変わらない。
,,□,コンビニ（エリア担当）,販売量の動き,・客数は前年並みに回復しているが､主力商品の弁当やおにぎりの前年割れが依然続いている。
,,□,衣料品専門店（店長）,お客様の様子,・従来のような、孫のために予算にこだわらず購入していた祖父母が減少し、予算に厳しい父母の購入が増えている。
,,□,衣料品専門店（総務担当）,販売量の動き,・販売数量及び単価の下落が前月よりも悪くなっている。
,,□,乗用車販売店（経営者）,来客数の動き,・新規来店者数は増えているが、成約までの時間がかかり、最終的な利益も減少している。
,,□,住関連専門店（経営者）,来客数の動き,・一般消費者対象の小売部分が前年をクリアできず苦しいが、外商部門の店舗工事やショールーム等では内装工事が増えている。
,,□,その他専門店［家電］（経営者）,お客様の様子,"・春も近いというのに、冬に逆戻りしたような天候で、客足が鈍くなっている。
・冬と春の端境期に入り、売上は苦戦を強いられ、売れている日と売れない日の差が大きく、トータルして横ばいの状況である。"
,,□,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・既存店ベースの販売量が前年割れで推移中。また、仕入れ価格の上昇に末端価格の転嫁が遅れているため、業務利益が減少している。
,,□,一般レストラン（経営者）,来客数の動き,・競合店の相次ぐロードサイドへの出店により、来客の分散化が進み、来客数が前年実績を下回っている。
,,□,その他飲食［そば］（経営者）,単価の動き,・来客数は前年を２％上回っているが、単価が1.5％低下しているため、売上に大きな変化がない。
,,□,観光型ホテル（経営者）,来客数の動き,・当県は２月に県外から集客するのは難しい。その代わり地元の還暦祝賀等の高単価の団体客や、老人会や婦人会等の比較料金に拘らない客を併合して集客し、前年並みを維持できたが、温泉地全体としては悪い。
,,□,観光型旅館（経営者）,来客数の動き,"・１月に続き今月も前年割れである。例年落ち込む時期であるが、人数的に前月よりもマイナス幅が大きい。
・周囲の同業者や旅行代理店の話を聞いても、良い感触が無い。"
,,□,観光型旅館（経営者）,来客数の動き,・前年比で10％以上の落ち込みで悪い。平日の客が動かないのが影響している。
,,□,都市型ホテル（経営者）,来客数の動き,・今月は例年通り暇な月である。宿泊は大学受験のため一時的に多忙になったが、一般宴会やレストランは活気が無く、個人消費は回復していない。
,,□,都市型ホテル（スタッフ）,来客数の動き,・年間でも売上の厳しい月であるが、主力である宴会部門での法人関係の落ち込みが著しく、過去10年間で最低である。他の個人需要や宿泊ではとてもカバーしきれず、厳しい。
,,□,都市型ホテル（スタッフ）,単価の動き,・１月の宴会件数、来客数は前年を若干上回っているが、客単価はマイナス350円で前年を下回っている。
,,□,通信会社（営業担当）,単価の動き,・相変わらず取引先は経費削減に熱心で、すぐに削減効果の出る提案には耳を傾ける。また他社と競争させて少しでも安く利用しようとしている。
,,▲,商店街（代表者）,販売量の動き,・時節柄、精肉店や飲食店にはＢＳＥや鳥インフルエンザの影響が顕著である。気候の急変に伴い来街客の人出に影響が出ている。
,,▲,一般小売店［茶］（経営者）,お客様の様子,・当地区と隣地区は、市内で唯一人口が増加しているエリアであり新築が多いということであるが、裏側には各種事情で土地が手放されているという実態があり、そうした事情を考えると景気は良くない。
,,▲,スーパー（店長）,お客様の様子,・価格競争の激化で、原価割れの商品やイベント性のある商品はそれなりに動くが、商品選択の目は厳しく、買物が細かくなっている。商品によって２～３の店舗を買い回る客が増えている。特に週末はパワーセンター型の業態の躍進で厳しさが強まっている。
,,▲,スーパー（店長）,販売量の動き,・例年に比べ降雪量が少なく、冬物は例年より早目に需要が止まっている。飲料等の春夏物の需要が増加しているが、ＢＳＥや鳥インフルエンザ等の影響で生肉が大幅に前年比を割り込み、それを魚でカバーしきれていない状況である。
,,▲,スーパー（店長）,単価の動き,・商品単価が前期比98.4％、客単価が前期比96.9％と単価下落状態にある。特に精肉ではＢＳＥや鳥インフルエンザの影響が顕著で、その減った分を鮮魚の売上がカバーしきれていない。
,,▲,衣料品専門店（店長）,来客数の動き,・天候の影響でコートは引き続き売れたものの、中盤から後半に盛り上がる春物需要が全く動かず、差し引きでその分の客数の減少が大きく響いている。
,,▲,家電量販店（店長）,来客数の動き,"・販売数量の減少、単価の低下が続いている。
・競合店の閉鎖や自社の他店の閉鎖も続いている。"
,,▲,乗用車販売店（経営者）,販売量の動き,・一部の新型車は好調に推移しているが、全般的には昨今の相次ぐ企業倒産等で法人需要も個人需要も減少傾向に入っている。特に社会移動需要や新卒需要の伸びが悪く、減少している。
,,▲,自動車備品販売店（経営者）,販売量の動き,・小額なものでも、見積を各方面に出して少しでも安いところを探すため、粗利が取れなくなっている。
,,▲,住関連専門店（経営者）,来客数の動き,・例年であれば、２月中旬から春物に興味を示し出すが、今年の客はまだ冬物バーゲンの目玉品を探している。
,,▲,住関連専門店（経営者）,販売量の動き,・一般家具の売上が毎月減少し、歯止めがかからない。季節商材の学習机やひな人形は前年並みとプラスの要素ではあるが、全体ではマイナスの要素が多い。
,,▲,その他専門店［酒］（営業担当）,販売量の動き,・酒類業界は全般的に悪い状況であったが、消費税総額表示を控え動きが小さくなるため、１～３月は酒類販売業は悪い状況である。
,,▲,一般レストラン（経営者）,来客数の動き,・最近、製造業に明るい兆しが見えていると報道されているが、個人消費、特に飲食店関係は極めて低調な状態が続いている。
,,▲,都市型ホテル（スタッフ）,販売量の動き,"・結婚式はやや上向き傾向であるが、その年の結婚世代によって微妙に変わってくるので何とも言えない。
・一般の宴会や会合の件数、売上共に減少している。会議をするにしても会食を控えたり、収縮の方向に客が動いているのが見える。忘年会までは尻上がりを見せたが、年が明けてから特に今月は会合を控えている雰囲気が感じられ、厳しい。"
,,▲,旅行代理店（従業員）,お客様の様子,・極力安く旅行するため、商品を調べて、多少の希望変更をしても安くなるようにしている。
,,▲,タクシー運転手,来客数の動き,・日中の客が少なく、夜間は午前０時を過ぎると人影が無くなる。
,,▲,美容室（経営者）,単価の動き,・単価的にプラスオンの働き掛けをているが、反応が悪い。メニューとしては例えば親子カット等、いろいろ盛り込んでいるメニューに客が集中する。
,,×,一般小売店［カメラ］（店長）,販売量の動き,・デジタルカメラの新製品が、２月末から３月下旬にかけて発売されるため買い控えが出ている。
,,×,スーパー（経営者）,来客数の動き,・これまでは単価の下落や買上個数の減少であったが、今月に入り来客数が著しく減少している。
,,×,スーパー（経営者）,お客様の様子,・スーパーマーケット、ドラッグストア、ホームセンター、業務用センター等の出店によるオーバーストア状態で消費者の買い回りが顕著である。
,,×,その他専門店［呉服］（経営者）,販売量の動き,・同業者を見ても売れている店がなく、問屋の売上も振るわないという話である。
,,×,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・例年でも今月は物が動かない時期であるが、今年はまとめて雪が降って人が動かなくなったり、景気が冷え込んだりの要因が重なり、例年にないほど落ち込んでいる。
,,×,タクシー運転手,販売量の動き,・タクシーに乗る客が少ない。30人の客を乗せるのすら難しい。昨日の出番では20人であった。
"企業
動向
関連

(東北)",,◎,－,－,－
,,○,電気機械器具製造業（経営者）,取引先の様子,・年度末の関係か、県内の板金加工業や切削加工業のほとんどが目一杯仕事が入っている状況で、追加注文には全く応じられず、特に半導体の産業設備でフル回転の状況である。
,,○,その他企業［企画業］（経営者）,取引先の様子,・取引先の印刷会社では全般的に受注が伸びている。特にＰＲ物が伸びている。
,,□,食料品製造業（経営者）,受注量や販売量の動き,・ＢＳＥによるアメリカ産牛肉の輸入禁止、鳥インフルエンザによる鳥肉輸入の禁止、豚肉の値上がりなど、マイナス要因が重なり景気回復に水を差されている。またデフレ感が再び進み始めている。
,,□,食料品製造業（経理担当）,受注量や販売量の動き,・２月は前年比103％程度の受注である。競合他社の動きも、今月は前年より若干良いということである。
,,□,出版・印刷・同関連産業（経営者）,受注量や販売量の動き,・例年であれば、この時期は仕事量が増える時期であるが、価格競争等のために受注量や受注価格が低迷している。
,,□,一般機械器具製造業（経理担当）,それ以外,"・急激な円高が続いていたが、ここに来て水準がやや円安に戻りつつあるものの、ドル安トレンドは基本的に変化はない。
・自動車部品、携帯電話用部品もあまり変わらない。"
,,□,輸送業（従業員）,取引先の様子,・物流業者において、取扱数量が大幅アップの会社と大幅ダウンの会社があり、明暗が分かれてきている。
,,□,金融業（営業担当）,取引先の様子,・貸出の伸びは前年比プラスに転じではいるが、ほぼ横ばい程度であり、大型の設備投資は少なく、依然低迷と言わざるを得ない。
,,□,新聞販売店［広告］（店主）,受注量や販売量の動き,・前月に落ち込んだチラシが今月に入り持ち直しているが、一般の人の中にはリストラや倒産等で新聞の購読を取り止める人が増えている。
,,□,その他企業［管理業］（従業員）,それ以外,・出入り業者の話では、全然儲からないがそのうち良くなると思うから、今は赤字でも我慢して納品しているということである。
,,▲,繊維工業（総務担当）,受注価格や販売価格の動き,・数量部分は営業活動によって前年比７～８割の確保は可能であるが、受注価格が依然として厳しく、じりじりと売上減少が続いている。
,,▲,建設業（経営者）,受注価格や販売価格の動き,・仕事量の減少に歯止めがかからない。資材と賃金も下落が続き価格競争が厳しく、デフレが止まらない。
,,▲,コピーサービス業（経営者）,受注価格や販売価格の動き,・例年の２月に比べ、物件数が少なく、来月は期末時期であるが、購入物件の情報も少ない。
,,▲,その他非製造業［飲食料品卸売業］（経営者）,受注量や販売量の動き,・酒類全体の販売不振は継続。焼酎の好調とは裏腹に焼酎メーカーの出荷規制は販売量の多い順に優遇され、商品が入らない状況もある。小規模卸にとっては脅威になっている。
,,×,農林水産業（従業者）,それ以外,・前年の農産物の、特にリンゴと桃の価格が低かったため収入がとても少なく、消費に向けられない。
"雇用
関連

(東北)",,◎,人材派遣会社（社員）,雇用形態の様子,・アウトソーシング契約から人材派遣契約にシフトしたり、直接雇用を派遣に切替えるという動きが増えている。また派遣社員の増員といった相談も増えている。
,,○,人材派遣会社（経営者）,雇用形態の様子,"・正社員採用への動きがますます少なくなっている。年金問題もあり、正社員の採用を企業は敬遠している。
・派遣では長期派遣が少なくなっている。"
,,○,職業安定所（職員）,,・前年と比較し、企業整備発生件数が減少し、求人数は増加、求職者は減少している。
,,□,人材派遣会社（社員）,それ以外,・オーダーの受注量は変わらず好調であるが、マッチする登録者が少なく成約が難しくなってきている。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・求人は各業種においてほぼ満遍なく前年比で増えている。特に生産系、営業系の社員募集が前年比を大きく上回っている。
,,□,職業安定所（職員）,採用者数の動き,・事業主都合による離職者が大幅に減っており、求人も増加傾向にあるが、採用者数が増加しない。
,,□,職業安定所（職員）,周辺企業の様子,・受注の減少や販売不振のため、建設業、製造業、卸売業と立て続けに人員整理を行っており、また求人数の減少傾向に歯止めが掛からない。
,,□,職業安定所（職員）,採用者数の動き,・求人数がかなり増えても、条件、内容、質の問題から、採用に反映していない。
,,▲,新聞社［求人広告］（担当者）,周辺企業の様子,・２月に入ってから、負債10億円以上を抱えた建設業の大型倒産が３件も続いている。
,,×,アウトソーシング企業（社員）,それ以外,"・一般企業等で景気が回復してきているというが、それは人件費をカットする等、掛かるものを掛からないように見せかけているだけであり、当社のようなアウトソーシング業界は、仕事量が減っている。
・市町村の中には会議録等を自前で作成するなどという動きが出ており、大幅に予算をカットしている。"
,,,,,
　３．北関東（地域別調査機関：（財）日本経済研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北関東)",,◎,通信会社（営業主任）,お客様の様子,・デジタル家電に関する問い合わせが増加している。客の気持ちが上向きで、実際に量販店の売行きも伸びている。
,,○,百貨店（販売促進担当）,お客様の様子,・２月の気温が高かったので、春物の動きは例年より早く、売行きも良い。売れている商品も実用品ではなく、アクセサリーを中心とした装飾関係である。
,,○,スーパー（店長）,来客数の動き,・今年はうるう年で営業日が１日多く、29日が日曜日であったことから来客数も非常に多いので、確実に前年をクリアする。うるう年の数字のマジックである。
,,○,スーパー（経営企画担当）,販売量の動き,・鳥インフルエンザとＢＳＥの関係で、肉類の販売点数は３％ほど減少しているものの、暖冬で飲料等の売行きが好調であったことから、全体の点数は３％ほど伸びている。売上は前年の98％、３か月前と比べると３％ほど伸びている。
,,○,スーパー（統括）,販売量の動き,・ＢＳＥ、鳥インフルエンザによる食肉全般の減少は大きいが、慣れもあるのか消費者の反応は冷静で、以前ほどの落ち込みではない。鍋商材が活発に動いており、食品の動きは良い。消費者の関心は防寒衣料から離れ、入園、入学、新生活関連の商品の動きが活発化している。依然として来店頻度が高いものの、客単価は落ち込んだままであるが、全体としては前年を上回って推移している。
