,,□,食料品製造業（団体役員）,受注量や販売量の動き,・加工原料が高騰するものの、業界大手企業の販売価格の据置きから、価格への転嫁ができず、中小企業は利益を確保するのに苦労している。また、猛暑により商品受注量が停滞している。
,,□,出版・印刷・同関連産業（経営者）,受注価格や販売価格の動き,・依然として価格の引き下げ要請が続いている。
,,□,金融業（企画担当）,それ以外,・設備資金は低調である。中国特需も輸出産業の少ない道内には恩恵が及ばない。逆に全般的な原料価格の高騰を価格転嫁できずに苦しむ企業が多い。
,,□,広告代理店（従業員）,取引先の様子,・流通・ディーラーを始め、全体的に新聞広告出稿量が前年に比べて落ちてきている。
,,▲,＊,＊,＊
,,×,－,－,－
"雇用
関連

(北海道)",,◎,－,－,－
,,○,求人情報誌製作会社（編集者）,求人数の動き,・建設業・貨物運輸業での伸びが大きい。派遣や業務請負などの人材サービス業も好調を持続している。
,,○,職業安定所（職員）,求人数の動き,・卸・小売業で新規オープンがあり、新規求人倍率が３か月連続で前年を上回った。
,,○,学校［大学］（就職担当）,求人数の動き,・求人状況に動きが出てきており、企業からの問い合わせも多い。
,,□,求人情報誌製作会社（編集者）,雇用形態の様子,・求人件数は微増しているものの、パート・アルバイトなどの非常用が８割以上で、常用の求人件数は相対的に減少傾向が続いている。
,,□,新聞社［求人広告］（担当者）,求人数の動き,・求人広告は微増だが、依然としてパート等の求人が多い。
,,□,新聞社［求人広告］（担当者）,それ以外,・地域間の格差が大きく、全体的にはまだ回復基調にない。
,,□,職業安定所（職員）,求人数の動き,・新規求人数は前年より、17％ほど増加したものの、５か月連続で横ばいないし、減少して推移している。また、新規求人の累計でも、前年より５％ほど減少している。
,,□,職業安定所（職員）,求職者数の動き,・月間有効求職者数が減少傾向にあり、事業主都合による離職者も減少しているが、在職者や１年以上職を離れていた者の求職申込が増加している。
,,□,職業安定所（職員）,求人数の動き,・派遣業や請負業の求人は多くみられるが、地元の直接雇用の求人は少ない。
,,▲,－,－,－
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：（財）東北開発研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,スーパー（総務担当）,来客数の動き,・７月初めは雨や曇りで、客足が鈍かったが、後半になると暑い日が続き、これにより来客数も買上点数も増えている。
,,◎,コンビニ（エリア担当）,販売量の動き,・前年のたばこ特需の反動の影響で、たばこの販売が前年を大きく上回っている。梅雨明けが例年より早く、気温も高いため飲料やアイスといった夏物関連商品の動きが極めて良い。
,,◎,住宅販売会社（経営者）,販売量の動き,・住宅ローン減税効果が大きく、前年比160％、３か月前比118％の受注になっている。12月までの現場工事量キャパがオーバー気味である。
,,○,百貨店（売場主任）,販売量の動き,・気温の高い日が続き、婦人夏物衣料や用品関係を中心にとても動きが良く、前年を上回っている。
,,○,百貨店（経営者）,来客数の動き,・前年は冷夏でアパレル関係が不振であった。今年は猛暑で服飾関係、雑貨、帽子、サングラス、ハンカチ等が売れている。アパレル関係もＴシャツなどの動きが良くなっている。
,,○,百貨店（売場担当）,単価の動き,・高額品でも気に入れば、分割でも購入するという客が増えている。単価も低めに抑えているため、客の目を引き、購入につながっている。
,,○,スーパー（経営者）,来客数の動き,・客単価は相変わらず下がっているが、来客数がじわじわ増加している。
,,○,スーパー（経営者）,販売量の動き,・前年７月は冷夏で、小売業にとっては夏物商材の動きが鈍く低調に推移したが、今年は暑くて夏らしい日が多く、好調に推移している。
,,○,スーパー（店長）,販売量の動き,・24時間営業を実施し１年が経過したが、深夜時間帯の売上が前年の倍から３倍に増えている。猛暑の影響で夜間の売上の伸びが顕著である。
,,○,スーパー（店長）,お客様の様子,・前年は冷夏で、暑くなるべきところに暑くならなかったため、多方面に影響があった。今年は猛暑でアイスやビール等の飲料関係が良くなっており、少しずつ上向く。
,,○,スーパー（店長）,販売量の動き,・前年は冷夏であったが、今年は連日最高気温30度前後で推移しており、夏物商材特に涼味やスタミナ商材の売行きが好調である。
,,○,コンビニ（店長）,単価の動き,・猛暑の影響からか、飲料やアイスクリーム、冷やし麺を中心に売行きがやや好調である。
,,○,衣料品専門店（店長）,来客数の動き,・夏らしい気温が続くという外部要因の後押しにより客数が増加傾向にある。また良いものを買い得で購入したいという客層が増えている。
,,○,乗用車販売店（経営者）,販売量の動き,・新車、中古車販売において、売上単価は下がっているが、販売台数は増加傾向にある。企業イメージによるユーザーの買換えも増えている。また水害による買換えも、６年前の水害時よりも進んでいることから、購買意欲の高まりを感じる。ただし車のダウンサイジング傾向も加速している。
,,○,住関連専門店（経営者）,来客数の動き,・我々中小企業の店でも来客数が増えてきており、少しは景気も上向いている。
,,○,その他専門店［酒］（経営者）,販売量の動き,・前年に比べ猛暑で、ビールやジュース等の飲料がかなり売れている。特に当県では去年地震があったため、それに比べても安定している。
,,○,その他専門店［靴］（経営者）,販売量の動き,・冷夏だった前年が悪すぎたので、前年よりは売上は伸びているが、決して良い数字とはいえない。
,,○,その他専門店［酒］（営業担当）,販売量の動き,・今年に入ってから、以前ほどではないが悪くなっている感じであったが、夏場になってからようやく下げ止まり感が出てきている。
,,○,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・ガソリンの販売量が暑さの影響で好調である。しかしタイヤ等の油外商品の販売が振るわない。また、ガソリンの卸価格の上昇が予測されること等を勘案して、７月単月は燃料油が好調であるが総じて手放しで回復状況とは思われない。
,,○,高級レストラン（経営者）,販売量の動き,・客の様子がどんどん明るくなっており、来客数、販売量、その他仕入先の様子も良くなってきている。
,,○,一般レストラン（経営者）,来客数の動き,・７月になり、一般客の来客数が増えている。予約も増えている。やや持ち直している。
,,○,一般レストラン（スタッフ）,競争相手の様子,・外食産業であるが、競争相手の客単価が上昇している。
,,○,通信会社（営業担当）,販売量の動き,・電話のトラフィックが前月と比べ伸びてきている。
,,○,美容室（経営者）,販売量の動き,・何がいいのか分からないが、キャンペーンの効果なのか、美容のほかに商品を購入する客がそこそこおり、今までは余計なものは買わないという雰囲気が強かったが、購入意欲が強まっているのか、売上が若干プラスになっている。
,,○,美容室（経営者）,単価の動き,・パーマやカラーをする客が増え、単価が上昇している。
,,○,住宅販売会社（従業員）,販売量の動き,・戸建て住宅の受注が好調で、確約物件数が多い。
,,○,住宅販売会社（従業員）,販売量の動き,・マンション販売は、時期が集中するため一概に言えない部分もあるが、売出が始まった当月については、目に見えて販売量が増大している。
,,□,商店街（代表者）,来客数の動き,・４月後半からの底ばい状態が変わらず、悪いままの状態が続いている。
,,□,商店街（代表者）,販売量の動き,・夏物バーゲンの期間中は、２けたプラスとまではいかないが、去年よりはプラスで、近所の店も同傾向である。しかし去年の冷夏に比べ、暑い夏であり、当然といえば当然であるが、１か月トータルで見るとあまり良い数字ではない。
,,□,商店街（代表者）,お客様の様子,・前月同様、百貨店や衣料品店で夏物婦人服に動きが見られるが、総体的には大きな動きにはなっていない。
,,□,一般小売店［書籍］（経営者）,販売量の動き,・書籍、雑誌共に目的買いは堅調であるが、ついで買いや衝動買いが不調な状況である。
,,□,百貨店（売場主任）,販売量の動き,・毎日暑い日が続いているが、器等の家庭用品にはあまりメリットがない。ビールグラスなどのガラス関係も思ったより動きがなく、特にギフト関連は厳しい状況が続いている。しかし仏事関係の返礼ギフトは単価も高く、数量も減っていない。
,,□,百貨店（売場主任）,来客数の動き,・景気が回復基調にあるというが、消費に金は回っていない。お中元も点数が減少し、単価が下落、来客数も減少している。目的買い以外には金を使わないという傾向が顕著になっている。
,,□,百貨店（企画担当）,お客様の様子,・猛暑の影響で、夏物の動きが活発化している。クリアランス、水着、浴衣等の季節商材を含め、全体的に活発であるが、天候という要素を考えれば景気としては一時的な現象という不安がある。
,,□,百貨店（企画担当）,それ以外,・当グループは自主再建という形になっており、身の回りということでは景気が悪い状況がずっと続いているが､増資を受けることが決まり、上向きになることを期待している。
,,□,百貨店（広報担当）,お客様の様子,・お中元最盛期の選挙があり、お中元商戦がなかなか盛り上がらない状況にある。夏のクリアランスセールは前年の冷夏に対しての猛暑の効果なのか、ボーナスサンデーを含む１週目は好調に推移し、その貯金もあり月トータルで前年をクリアできそうであるが、持続性はあまり感じられない。
,,□,百貨店（販促担当）,お客様の様子,・お中元商戦も前年実績をほぼ確保できそうである。猛暑対策としての品ぞろえは好調に推移している。初秋物の立ち上がりに客の反応が鈍い。
,,□,スーパー（経営者）,販売量の動き,・客の買い方は本当に必要な物、特売品のみ、という状況が続いている。
,,□,スーパー（店長）,販売量の動き,・前年は冷夏で売上不振であったが、今年は高気温で夏物商材が好調に推移している。前期比で飲料が130％、乾麺と生麺が120％、アイスが170％と大きく伸びている。またこれまで不振であった衣料品が前期比106％と回復し、これにより今月の既存店売上は105％と好調に推移している。
,,□,スーパー（店長）,単価の動き,・前年、一昨年と異なり、暑さが続き、関連食材、飲料、発泡酒等の動きは良いが、低単価商品だけ動いていて、一向に単価は上がらない。
,,□,スーパー（総務担当）,単価の動き,・７月の単価は、生鮮では鮮魚が前年をクリアしたが、野菜は前月より５％弱、惣菜が３％弱と落ち込み、生鮮全体で前月より更に１％強落ち。加工食品も今月は２％弱の落込みで、食品全体でも前月より２％、前年より３％強の落込みだった。非食品の単価も前月より落ち、前年割れになった。ただ前年の冷夏と違い今年は飲料・乳製品の２割強の伸びを示し、買上点数でのカバー要因となった。既存店ベースで客数が３％強伸びたので、点数伸びとともに既存店で前年をクリアできた。今月の単価下落は、競合店対策としての低価格品のチラシ打ち出し数が響いている。
,,□,スーパー（企画担当）,単価の動き,・客数は前年の冷夏の反動で、やや前年比では回復しているが、客単価が大きく低下し、傾向としては変わっていない。
,,□,コンビニ（エリア担当）,単価の動き,・実際に売上そのものは前年と比較してもかなり改善している。しかし前年はたばこの増税関連の特需とその反動があり、また冷夏でもあった。売上の改善分は、客数が増えた分であり、単価は変わっていない。そうしたことから今の状況は過渡的なものである。
,,□,衣料品専門店（経営者）,来客数の動き,・真夏日が続いている割には、客数の動きに変化がない。また単価ダウンは依然として続いている。
,,□,衣料品専門店（経営者）,それ以外,・取引先問屋の話では、この時期例年であれば秋物の卸が始まる時期であるが、小売店は秋物の仕入れを控えているということである。
,,□,衣料品専門店（店長）,お客様の様子,・客は、安くても不必要な物は買わない反面、気に入った物は高くても買うので、トータルで見れば、変わらない。
,,□,乗用車販売店（経営者）,販売量の動き,・ここ２～３か月、客は車輌の価格と品質について厳しい見方をしている。それらにより低価格車輌への移行が顕著であり、車輌品質への問い合わせが多発している。客の購買行動は慎重で商談時間が一段と長引いている。
,,□,乗用車販売店（経営者）,来客数の動き,・輸入車販売では、需要期であるためまずまずの動きであるが、200～350万円クラスの低価格車が決まる傾向が高く、支払はクレジットよりも現金が多い。また成約までに時間がかかっている。
,,□,自動車備品販売店（経営者）,それ以外,・インターネットによる販売で、「他地域」はまずまず動きはあるが、地元の動きは良くない。
,,□,その他専門店［家電］（経営者）,お客様の様子,・最近、自分の生活レベルを変えずに、少しでも安く買うことだけを考えて購入する人が多い。安くしてもらうことだけに集中し、その労苦を惜しまない傾向が強い。
,,□,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・気候が暑く順調で、夏物が動いており期間も予想より長くなっている。しかし安いものから売れているという状況には変わりない。
,,□,その他飲食［そば］（経営者）,単価の動き,・４月初めに、隣の空き店舗に飲食店が開店し、人通りが多くなり、それに伴い来客数は増えてきている。しかし単価は更に低くなり、売上に変化がない。
,,□,観光型ホテル（経営者）,来客数の動き,・今月の入込数は、去年は天候不順で単純な比較はできないが、前年比プラス15％である、しかし一昨年と同じであり平年並みである。展示会等の集客率が異常に低い、また子供が夏休みに入っても週末以外の日の入込が悪い。
,,□,観光型ホテル（スタッフ）,単価の動き,・東北の夏祭りの季節であるが、従来に比べ、東北の夏祭りという売り物が通用しなくなってきている。
,,□,観光型旅館（経営者）,来客数の動き,・７月は入込が順調である。しかし周囲の旅館は良いとはいえない。例年の出羽三山の宗教団体は減少傾向であるが、個人的な講中が比較的堅調である。この辺り宗教の世界も読み方が難しく、むしろその周辺の人の方が堅調であることから、現場での判断が大切になってきている。
,,□,都市型ホテル（経営者）,単価の動き,・一般宴会は件数で増加したが、単価が低く売上は微増である。婚礼の売上減が大きく響いている。一般会合増加の要因の１つは、不景気でホテル利用を中止していた機械工具販売、家電販売等の業種の客の戻りである。しかし一般企業はまだまだ不景気な状態である。
,,□,都市型ホテル（経営者）,単価の動き,・宿泊では、インターネットで出している単価を、動きがいいからと若干でも上げるとすぐに入らなくなり、単価の動きに敏感である。宴会などの単価も前年同様という予約が多い。
,,□,都市型ホテル（スタッフ）,来客数の動き,・全体的に市場の厳しさで婚礼関係が苦戦している上に、出席人数の減少、単価の低下等も加わっている。宿泊、レストラン関係も依然として利用者数は前年割れを続けており厳しい状況が続いている。唯一の救いはレストラン関係の消費単価が上昇していることである。館外の店についても引き続き利用者数が低迷している。追い討ちを掛けるように7.13水害の影響も大きく売上に作用している。
,,□,旅行代理店（従業員）,お客様の様子,・夏の旅行シーズンに入り､前年に比べ海外旅行の申込が戻ってきている。
,,□,観光名所（職員）,来客数の動き,・６月の入場者の状況は前年比でマイナスとなっているし、７月も前年並み程度になる見込みで、景況の変化は感じられない。
,,□,遊園地（経営者）,来客数の動き,・７月中旬に戻り梅雨はあったもののおおむね晴天が続いて気温が高く推移している。前年の冷夏長雨に比べ、入場者は約10％増、単価も若干上昇する見込みである。
,,▲,一般小売店［医薬品］（経営者）,来客数の動き,・７月は上旬に選挙があり、中間には大雨、下旬は猛暑で、来客が少なく、繁華街への人出が激減している。
,,▲,スーパー（経営者）,販売量の動き,・消費税総額表示の影響から、買上個数の減少が続いている。これが解決しないうちは上向かない。しかしとても暑いので、去年の冷夏とは比較にならない数字が出ている。
,,▲,衣料品専門店（経営者）,来客数の動き,・暑い夏となり、単価の安いＴシャツ等は去年より売れているが、その割には客数が増えておらず、春の予想よりも悪くなっているのが現状である。
,,▲,乗用車販売店（経営者）,来客数の動き,・７月に新型車投入があったものの、新規来場者数の伸びが激減し、新規成約台数も減少している。
,,▲,スナック（経営者）,来客数の動き,・このところ夜７時以降に中心部の繁華街に出掛けているが、その繁華街ですら人がまばらで、街外れにあって三次会客の来る当店が暇なのは当然に思える。
,,▲,観光型旅館（経営者）,来客数の動き,・４～７月の来客数、売上共に営業以来最低水準となっている。県内顧客が多い小旅館のため、前年の宮城県でのコメ不作や地震による長期にわたる金銭的被害が大変に影響している。いわゆる県内リピーターが激減している。
,,▲,都市型ホテル（スタッフ）,それ以外,・今回の水害により、納涼会が４件キャンセルになっている。当地は直接被害はないが、宿泊も年間で一番高稼働の主力となる海水浴客が敬遠している。天災とはいえ痛手である。
,,▲,テーマパーク（職員）,単価の動き,・客単価が過去最低である。前年と比べ千円のマイナスである。
,,×,一般小売店［雑貨］（企画担当）,来客数の動き,・これまで15か月連続して既存店の来客数はプラスで推移してきたが、５月にマイナス、６月に一部回復したものの、７月には大きく客数が減少している。客数の減少は久しぶりの現象で、景気の悪さを実感している。
,,×,住関連専門店（経営者）,来客数の動き,・売出の企画をしても、来客数が伸びない。受注ベースでも30％ダウンしている。また見切り処分の企画であれば、それ目当ての客は伸びるが、全般的に来客数の減少は止まらない。
"企業
動向
関連

(東北)",,◎,－,－,－
,,○,繊維工業（総務担当）,受注量や販売量の動き,・春､夏物の受注が今一つ伸びなかった３か月前に比較し、現在生産中の秋、冬物の受注が前シーズンよりもわずかながらも上向いた。
,,○,電気機械器具製造業（営業担当）,受注量や販売量の動き,・製造業関連では受注がどこも増大している。手一杯というところも見受けられる。
,,○,広告業協会（役員）,取引先の様子,・高速バスの運行により仙台への吸引効果がじわじわと効いてきているようだ。市内のある百貨店ではブランドショップの充実により福島、山形などからの買物客が増加傾向にある。
,,○,経営コンサルタント,取引先の様子,・マーケティング調査や販促強化など、前向きの経営アクションが増えてきている。
,,○,その他非製造業［飲食料品卸売業］（経営者）,受注量や販売量の動き,・最近とても天候が良く、湿度も高いせいか、飲料関係や乾麺がとても売れている。また夏向き商品でないものは全く売れないという二極化が進んでいる。
,,○,その他企業［企画業］（経営者）,取引先の様子,・大手スーパーを主たる顧客としている広告代理店からチラシ発行回数が増加し、それに比例して売上が上昇気味との情報が入っている。ボーナス時期との重なりもあるのかもしれない。
,,□,一般機械器具製造業（経理担当）,受注量や販売量の動き,・自動車部品は、一部メーカーの減産の影響を受けてはいるが、生産高は依然高水準で推移している。３か月前と比べるとさほど変化のないレベルである。
,,□,電気機械器具製造業（経営者）,取引先の様子,・５月ごろに比べ、引き合いは大分落ち着いてきているが、開発や部材調達等の一括丸投げは相変わらずである。大手企業のリスク回避が目立ってきている。増収減益は今の状況では避けられない。
,,□,建設業（経営者）,受注量や販売量の動き,・リフォーム等の小口工事が増えている。
,,□,金融業（営業担当）,取引先の様子,・県内一般企業向け貸出の前年割れが依然として続いている。設備案件が少なく、短期資金も前向き資金が依然として少ない状況である。
,,□,新聞販売店［広告］（店主）,受注量や販売量の動き,・売る側の商業活動の目安となるチラシ折込は比較的安定している。しかし消費者の立場では、安定した仕事がない、収入が低い等の理由で配達アルバイトを希望する大人が常時おり、このバランスからどちらともいえないと判断した。これは当店だけでなく他の販売店でも同様である。
,,▲,食料品製造業（経営者）,受注価格や販売価格の動き,・売上金額は前年比ほぼ横ばいであるが、中身は特売中心の低単価商品で占めており、収益面で見れば厳しい環境となっている。
,,▲,コピーサービス業（経営者）,受注量や販売量の動き,・受注量の伸びも少なく、数字を確保するのも大変である。新築で竣工、着工する物件も少なく、コピー需要はタイトである。
,,×,その他非製造業［飲食料品卸売業］（経営者）,受注量や販売量の動き,・売上の減少が下げ止まらない。特に日本酒は、業務用市場を中心にメニューから外される傾向にある。
"雇用
関連

(東北)",,◎,人材派遣会社（社員）,採用者数の動き,・依然として県西部は半導体関係の注文が多く、県央部では８月１日にあるメガバンクの支店が新規オープンし若干名を派遣社員として受け入れが始まっている。以前とは異なる動きではあるが、注文が入り続けている。
,,◎,人材派遣会社（社員）,雇用形態の様子,・今まで派遣しか考えていなかった企業から紹介予定派遣の話があったり、また正社員就業を希望する派遣社員の意向を企業側に伝えたところ前向きに検討を始めたりと長期雇用の安定化を考える企業が増えつつある。これは派遣社員の士気を高めると同時に企業側サイドとしても試用期間を設けながらいい社員を採用することができるといったメリットもあり大いに期待できる。
,,○,人材派遣会社（社員）,周辺企業の様子,・通信系企業の動きがかなり活発化しており、複数名単位の派遣依頼が続いている企業があり、活気が出ている。
,,○,新聞社［求人広告］（担当者）,雇用形態の様子,・当社の求人広告を見ると、２か月連続で前年を上回っている。６月の有効求人倍率は、前月比で4.2％増となっている。
,,○,職業安定所（職員）,求人数の動き,・新規求人は、一般機械器具を中心とした製造業で増加し、全体でも前年比で大幅に増加している。また新規求職については、引き続き減少傾向にある。その中味を見ると在職求職者の割合が増加し、事業主都合離職者が大幅に減少している。
,,○,職業安定所（職員）,求人数の動き,・有効求人数がここ９か月前年比増となっており、増加率も上昇している。
,,○,職業安定所（職員）,求人数の動き,・求人数は常用で増加し、それに伴い求職者も在職者が大幅に増加したことから、常用で９か月ぶりに増加に転じている。
,,□,人材派遣会社（社員）,求人数の動き,・求人数に大きな変化はない。欠員の補充が中心で、（組織全体を）増員する依頼は少ない。ただ、スタッフの勤務状況をみると残業が増えており、大勢から「忙しい」との話があり、モノ、カネの循環は良くなっている。
,,□,新聞社［求人広告］（担当者）,求人数の動き,・今月の求人の動きは、東京、大阪等の進出企業からの申込は増えたが、地元採用は去年より１割ぐらい下回っている。京阪を中心とした動きに地元がまだ追いついていないというのが現状である。
,,□,職業安定所（職員）,雇用形態の様子,・４、５月に比べ求人数は増えているが、依然として臨時やアルバイト及び派遣請負関連等の求人が多く、いわゆる非正規型の不安定な雇用が続いている。
