,,▲,観光型ホテル（経営者）,販売量の動き,・天候には恵まれているが、夏休みシーズンにもかかわらず道外客の動きが芳しくない。観光バスを利用する大口団体が影を潜める一方で、レンタカーによるファミリー層が増加しており、旅行人員数が減少している。宿泊単価も低下しており、また館内消費も控え気味で、トリプルパンチを食らっている。愛知万博も影響している。知床ブームは現地だけであり、当地への波及効果は少ない。
,,▲,タクシー運転手,販売量の動き,・８月は夏休みやお盆、夏祭りなど、たくさんの行事があり、一年のうちでも比較的利用客が多い時期だが、今年の８月は例年に比べると利用客が大幅に減っている状況である。
,,▲,観光名所（役員）,販売量の動き,・ロープウェイの利用客は前年比で減少傾向が続いている。
,,×,－,－,－
"企業
動向
関連

(北海道)",,◎,－,－,－
,,○,家具製造業（経営者）,受注量や販売量の動き,・百貨店での家具の売上が増えてきた。
,,○,金融業（企画担当）,それ以外,・設備資金の需要は全般的に低調である。本州企業の大型投資が押し上げているが、道内企業は設備投資に慎重である。一方、小売関係では、６月以降、好天に恵まれたことやクールビズの効果もあり、夏物商戦が比較的好調である。
,,□,輸送業（経営者）,競争相手の様子,・運輸、輸送関係は原油高の影響で価格競争が激しくなっている状況である。
,,□,通信業（営業担当）,受注量や販売量の動き,・３か月前との比較では販売に関わる各種の数字が変わらず推移していることから、良い意味での平行線である。
,,□,その他サービス業［システムハウス］（経営者）,受注価格や販売価格の動き,・中国の単価を引き合いに出され値引きを迫られるなど、受注条件が一向に改善されない。ただし量的には以前よりも改善されている。
,,□,その他非製造業［機械卸売］（従業員）,受注量や販売量の動き,・普通鋼の鋼材消費の80％近くを占める建築土木工事は、下期に向かい停滞感が強まってきている。金属製造業向けの生産財需要並びに加工機器の新規購入は減少傾向にあり、業界の景気動向が良い方向へ転換する兆しはみえない。
,,▲,輸送業（支店長）,受注量や販売量の動き,・道内への鋼材、木材等の入荷が思ったより早く頭打ち状態になってきている。またコンテナ船の便数が減少したことにより、コンテナでの輸入貨物の入荷数量も前年を下回るようになってきた。
,,▲,輸送業（営業担当）,取引先の様子,・原油の高騰により、紙パルプメーカーでは原材料コストが高騰し、代替品やロットの調整等を行っており、取扱量が不安定になっている。
,,▲,その他サービス業［建設機械リース］（支店長）,受注量や販売量の動き,・成約の有無にかかわらず、商談自体が減少している。
,,×,－,－,－
"雇用
関連

(北海道)",,◎,－,－,－
,,○,人材派遣会社（社員）,雇用形態の様子,・新規拠点の開設や新工場の稼動など、新規事業展開に向けて、人材派遣でのオーダーではあるが、需要が増えているようである。ただし、この派遣需要が正社員の採用ニーズに変わらなければ、必ずしも景気が上向きとはいえない。
,,○,求人情報誌製作会社（編集者）,求人数の動き,・前年と比べると、小売業及び飲食店の求人はおおむね好調である。請負業や派遣業などの間接雇用系の業種も依然として好調である。一方で建設業の求人はほぼ前年並みである。求人の総件数は、18か月連続で前年比を上回っている。
,,○,職業安定所（職員）,求人数の動き,・総体的に求人数が増加傾向にあり、就業地が地元の求人についても増加してきている。
,,○,学校［大学］（就職担当）,採用者数の動き,・８月に入っても求人件数は増えている。また学生は複数の会社から採用内定の通知があり、慎重に会社選びをしている。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・求人件数にはあまり大きな変化がみられない。ただ、派遣や請負の求人数の増加がみられる。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・求人件数としては微増の傾向ではあるが、求人活動をできるかできないかの企業格差が若干感じられる。
,,□,職業安定所（職員）,求人数の動き,・新規求人数は７か月連続で前年比を上回っている。このうち約３分の１がパート求人であるが、パート求人の就職数、充足数はともに減少している。
,,▲,職業安定所（職員）,求人数の動き,・新規求人数が前年比で10.8％の減少となり、３か月連続で前年を下回っている。パート求人も６か月ぶりに前年を下回った。
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：（財）東北開発研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,＊,＊,＊
,,○,商店街（代表者）,単価の動き,・３か月前や前年同期に比べても客単価が５～７％ほどゆっくり上昇し始めた。当雑貨店だけでなく、バック、靴、洋服、アクセサリーなどの専門店でも同様の傾向が出ている。
,,○,一般小売店［カメラ］（店長）,販売量の動き,・夏、行楽シーズンということもあるが写真プリント関係が前年並みにある。客に出かける意欲がある。
,,○,百貨店（売場担当）,お客様の様子,・帰省客や遠方からの来客が多く高額品が動いた。お盆過ぎから給料日前後までは来客が減った。前半が良く後半があまり良くなかったが全体的にはあまり変わらない。
,,○,スーパー（経営者）,販売量の動き,・青果物が安いということがあって販売量が増えているが、単価が前年の半分くらいというものが多いため、販売金額は増えていない。
,,○,衣料品専門店（店長）,来客数の動き,・比較的暑い日が続いているので、礼服においてもサマーフォーマル、スーツについても20代～30代の夏物用のニーズがなかなか途切れず、順調に来客している。
,,○,衣料品専門店（店長）,お客様の様子,・今月から秋物が入荷しているが、暑さが残っている割には、客の購買意欲が感じられる。
,,○,衣料品専門店（総務担当）,単価の動き,・来客数はあまり増加していないが、買上商品の単価は上昇している。
,,○,乗用車販売店（経営者）,お客様の様子,・客の話から、新潟中越地震関連で、かなりの仕事量があるように聞いている。
,,○,一般レストラン（経営者）,お客様の様子,・客の尺度で、価値があると判断された商品には、多少単価が高くても注文が来る傾向が強くなってきた。高単価の商品の支持率が上向きである。
,,○,住宅販売会社（従業員）,来客数の動き,・新規顧客の契約までの時間については、就業先の先行き不透明な中、長く必要としているが、過去の顧客が動き始め、ここにきて受注が出始めた。
,,□,商店街（代表者）,来客数の動き,・来客数は、底をはった状況で、東北では依然低迷している。選挙があり景気の回復はまだ先である。
,,□,一般小売店［書籍］（経営者）,お客様の様子,・若者向けのブログに関する本の動きが目立って好調であるが、他の一般書籍は底冷え状態である。
,,□,一般小売店［雑貨］（企画担当）,お客様の様子,・総選挙やその後の個人所得に対する税制の問題等の先行き不透明感が、個人消費に積極的になれない状況を作っている。
,,□,百貨店（売場主任）,販売量の動き,・７月の低温による夏物衣料不振の反動と、８月に気温が上昇したことにより、販売量は増えたが、景気自体は３か月前と変わらない。
,,□,百貨店（売場主任）,お客様の様子,・残暑の影響もあり、別会場での夏物の婦人服催事は大変好調であった。一般の売場ではミセスは大苦戦し、秋物が全く動かない。ヤング、キャリアの客は今着れる秋物のカットソーを中心に非常に良い動きである。
,,□,百貨店（企画担当）,販売量の動き,・８月に入ってから猛暑が続き、夏物衣料、浴衣、水着、ファッションに関連する小物は動きが順調である。しかし、構造的に動かない商品、例えば家庭用品、インテリア関係については現在もあまり良くない。全体的に底上げになっているとはいえない。
,,□,百貨店（広報担当）,お客様の様子,・月の前半は夏物セールが好調な流れを維持した。中盤からは、前年の猛暑に比べて、平年並みの気候となったため順調な流れがあった。しかし、地震や週末の台風の影響もあり、終盤は苦戦した。その結果、来客数、売上ともにわずかに前年を割ることとなった。
,,□,百貨店（販促担当）,お客様の様子,・紳士服部門は、クールビズ効果で２か月連続で好調を維持したが、逆に婦人、雑貨が昨年の改装前の売り尽くしセールの実績が大きく、昨年と比べ苦戦している。
,,□,スーパー（経営者）,来客数の動き,・新潟県中越地震の被災地において客数、単価の上昇がみられる。
,,□,スーパー（経営者）,販売量の動き,・マクロ的には明るい材料が出てきている話が報道されているが、実際の末端の消費者の動向や販売量の動き等については、全体的な景気の良さとはかかわらず推移している。特に食料品支出については、回りの景気に左右されることなく、ほとんど変化のない状態で推移している。
,,□,スーパー（店長）,来客数の動き,・今年のお盆は、帰省が短期、分散型のため、お盆期間売上前期比が98％と苦戦した。また、前年と比較し日曜日が１日少ないため、既存店前期比クリアが厳しい。商品面では、野菜の単価が前期比89％と大幅に低下し売上に影響している。
,,□,スーパー（総務担当）,単価の動き,・８月は野菜の単価が前年比5.5％減だが、精肉が14.4％と高い推移だった。生鮮全体では、ほぼ前年並みだったが、加工食品が飲料関係とビール系の売行きは良かったが、価格が特売等で低下したため収益貢献は低かった。全体としては一品単価は前年比マイナス１％で、また、既存店客数の減もあり売上は既存店前年比マイナス2.7％と良くなかった。
,,□,コンビニ（エリア担当）,競争相手の様子,・コンビニの業界全体でみて、前年を４～５％下回っている。８月の山形においても、一番稼げる時期に雨が降るなど天候が良くなかったことにより、悪かった。
,,□,コンビニ（エリア担当）,来客数の動き,・今月は前年に比べ天候に恵まれ、気温が高く、飲料、アイスなど夏物商材は伸長し、ほぼ前年並みの売上となったが、来客数の伸びは小さく、３か月前と変わらない。
,,□,コンビニ（店長）,単価の動き,・今月は比較的天候に恵まれ、来客数は前年をクリアしたが、客単価が前年を割り込んだために、数字的には横ばいである。依然として低価格志向が強い。
,,□,衣料品専門店（経営者）,来客数の動き,・予測どおりに暖かい日が続き、残暑が厳しいので、夏物の取扱をしばらく継続していく戦略が少しは功を奏している。
,,□,衣料品専門店（経営者）,単価の動き,・来年度新卒採用予定者も芳しくなく、採用枠も極端に少ない。中小企業では正社員の採用は更に厳しい状況である。
,,□,衣料品専門店（経営者）,競争相手の様子,・この時期、例年秋冬物の仕入れを始めるが、卸問屋の話からも、同業種の仕入れがかなりしぼられているとのことである。かなり、不況を意識した仕入れに変わってきているのではないかと問屋も心配している。
,,□,衣料品専門店（店長）,販売量の動き,・タンス在庫にないファッションよりの商品を購入する層が増えつつあるが、売上高を底上げするほどには至っていない。
,,□,乗用車販売店（経営者）,来客数の動き,・８月の前半は、まずまずの来客数であったが、後半は猛暑により客のレジャーに行く件数が多かったことと地震の影響で来客数が減少した。
,,□,乗用車販売店（経営者）,販売量の動き,・新潟中越地震の復興も一服感がある。新型車効果も一巡し、春先から好調に推移していた新車販売は良くも悪くもない。
,,□,乗用車販売店（経営者）,来客数の動き,・８月は夏休みで来客数が少なく、厳しい商戦であった。20日以降は、代替え見込み客の来客が増えてきており、今後が期待される。
,,□,その他専門店［靴］（経営者）,販売量の動き,・梅雨明け後は気温が高く、夏物商材が順調に売れている。
,,□,その他専門店［白衣・ユニフォーム］（営業担当）,販売量の動き,・例年８月はお盆休みのため、実働日数が少ないことと、休み前に全ての商品の購入を済ませてしまうという慣例から販売量が少ないのだが、今年は７月の需給がずれて８月に入ったものもあったが、全体量では下がっているので厳しい。
,,□,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・相変わらず燃料の販売量が前年実績を下回っている。燃料価格の上昇のため前年比90％台前半で推移しており、需要の減少傾向が続いている。また、仕入価格の上昇に対して販売価格の転嫁が遅れているため収益を圧迫している。
,,□,高級レストラン（支配人）,販売量の動き,・宿泊については、インターネット及びエージェントの予約が好調で前年比110％となった。宴会も前年並みを確保できた。和食が好調で洋食系レストランが苦戦している。
,,□,高級レストラン（支配人）,来客数の動き,・来客数は、夏場の観光シーズンのピークを過ぎ、減少気味であるが、宿泊がネット予約の増加やプロ野球、サッカー観戦に伴って伸びており、それに伴う来客がある。
,,□,一般レストラン（経営者）,来客数の動き,・ディナータイムの来客が相変わらず低調である。
,,□,観光型旅館（経営者）,来客数の動き,・前年比でほぼ同じ水準で宿泊客数・売上が推移していが、１人の消費金額は少なくなってきている。
,,□,都市型ホテル（経営者）,来客数の動き,・８月に入り、天候が不順であったために、全体的に客足が伸びていない。特にレストラン関係の当日の入りが悪かった。
,,□,通信会社（営業担当）,お客様の様子,・サービスの提案の中で、イニシャルコストの発生するものに関しては、いい提案であっても導入することにちゅうちょしており、費用が発生しないサービスであれば前向きに検討することが多い。
,,□,観光名所（職員）,来客数の動き,・お盆までは来客数が少なく心配したが、お盆明けから前年を超える来客があり前年並みの来客数となった。休みが分散化しているためと推定される。
,,▲,スーパー（店長）,販売量の動き,・野菜の販売量が前年比80％台と大きく落ち込んでいる。家庭菜園のトマト、キュウリ、ナス等の苗の販売量が増えており、家庭で野菜を作るところが増えたことが大きな原因である。
,,▲,乗用車販売店（経営者）,来客数の動き,・７月以降、イベントへの新規来客数が激減している。少ない顧客を各ディーラーが奪い合っている状況である。
,,▲,観光型ホテル（経営者）,来客数の動き,・今月の仙台七夕祭りとお盆において、初めて期間中の空室が出た。これは、地域全般での傾向である。団体客が少なく、飲料や館内諸施設の売上が低く、さらに低料金の占める割合が高い。結果、全体の売上が伸びず前年を大きく割った。
,,▲,都市型ホテル（経営者）,競争相手の様子,・地元のホテルが、外資系及び中央資本企業に買い取られ厳しい状況が続いている。売上の前年割れが続き、婚礼、一般宴会、宿泊ともに単価の悪い状況にある。料理単価も依然として下がる傾向にある。以前は6000円から１万円であったのが、最近は5000円が多く、4000円の単価も出てきている。全体的に下がっている。
,,▲,都市型ホテル（スタッフ）,販売量の動き,・今まで婚礼の披露宴の数が減少傾向にあったが、今年の春から、企業の一般宴会がじわじわと減ってきている。建設会社等の倒産の影響が出てきている。
,,▲,遊園地（経営者）,来客数の動き,・梅雨明けが８月上旬まで遅れたうえに、お盆近辺も天候が良くなかった。８月16日の地震も加わり、前年を２割強割り込む。単価は若干上昇している。
,,▲,住宅販売会社（従業員）,販売量の動き,・イベント等による集客実績が大幅に落ち込んできており、展示場への来場者も減少している。
,,×,一般小売店［医薬品］（経営者）,お客様の様子,・仙台七夕祭りは２日目から雨が降り、これでは客が集まらないと店のオーナーが話している。お盆の後には繁華街に人は集まらず、例年になくひどい状況であるとタクシーの運転手は異口同音に話している。
,,×,住関連専門店（経営者）,来客数の動き,・お盆用品等で７月はかなり良い状況であったが、お盆を過ぎたとたんにぱったりと客足が途絶えてしまった。
,,×,都市型ホテル（スタッフ）,販売量の動き,・一般宴会は、７月まで対予算100％で推移したが、宿泊部門は想像以上の落ち込みである。原因としては、主力である海水浴客の減少、愛知万博の影響、政令指定都市への指定にともなうビジネスホテルの進出による過当競争が挙げられる。
,,×,タクシー運転手,販売量の動き,・無線対応でなく、街の中を流していると、タクシーに乗る人は少なく、１日で20～25人止まりである。
"企業
動向
関連

(東北)",,◎,－,－,－
,,○,一般機械器具製造業（経理担当）,受注量や販売量の動き,・為替相場について、一時８月の中旬に円高に振れたが、再度111円台に戻っており、自動車部品の輸出環境は好調である。また、民生機器の売上がここにきて、急拡大している。
,,○,その他非製造業［飲食料品卸売業］（経営者）,受注量や販売量の動き,・焼酎ブームの終息により、利益商材である清酒が順調である。
,,□,食料品製造業（経営者）,受注量や販売量の動き,・牛タンを扱っているが、米国のＢＳＥ(牛海綿状脳症）問題が１年以上解決せず、悪い方向に向かっている。地場産業に元気がないうえに、相場が高くなり、味の違う他国産のものを扱わなければならず、悪い方向に向かっている。
,,□,食料品製造業（経営者）,受注量や販売量の動き,・仙台七夕祭りの３日間のうち１日雨が強く降り、七夕期間中の売上を大きく落とした。しかし、お盆期間中は順調な売上が続き、七夕で落とした分を取り戻した。
,,□,食料品製造業（経理担当）,受注量や販売量の動き,・お盆前の受注は例年より良かった。ギフト商品も競争は激しくなっているが、例年以上に受注できた。お盆明けは例年通り受注は半減している。８月全体では前年比105％位の受注と予測している。燃料及び原料のコストアップの影響で収益面は非常に厳しい状況が続いている。
,,□,出版・印刷・同関連産業（経営者）,受注量や販売量の動き,・今月は、選挙関係の仕事が入った。それを差し引いた時の受注量は、前年と比較すると10％くらい落ちている。
,,□,電気機械器具製造業（経営者）,取引先の様子,・各取引先の動きは下期に向けて新製品の立ち上げ情報がある。最終仕様が決定されないため、納期が決まっていない。垂直立ち上げが予測される。忙しいわりには売上利益は良くない。部材調達が先行し在庫増が懸念される。
,,□,輸送業（従業員）,取引先の様子,・航空会社のストライキが影響し、当社の保税蔵置場を経由する貨物がかなり減少した。
,,□,その他非製造業［飲食料品卸売業］（経営者）,受注量や販売量の動き,・前年は８月が暑かったが、今年は天候が不順で、前半は良くなく、飲料水の動きが極めて良くなかった。お盆商材については、年々核家族が増え、若い人々にはお盆商材は受け入れられず低迷している。お盆後は残暑が厳しく、秋の商材が売れず、メーカーの処分品が先行している状況である。
,,□,その他企業［企画業］（経営者）,取引先の様子,・景気はやや上向いてきたと感じていたが、原油価格の高騰のためか、マイカー利用の遠出が控え気味となっており、得意先も懸念している。
,,▲,繊維工業（総務担当）,受注量や販売量の動き,・産地全体で、秋冬物の受注量前年比は２割～３割減となっており、単価の伸びもなく、さらなるコストダウンが求められている。
,,▲,広告業協会（役員）,取引先の様子,・テレビ局、ラジオ局ともに東京支社の売上が地元本社の落ち込みをカバーしてきたが、７月ごろから東京支社の売上が厳しくなってきており、下期はかなり苦戦する。
,,▲,広告代理店（従業員）,受注量や販売量の動き,・５月に比べて、売上高、受注量ともに減少している。５月ごろは新球団に関する仕事も多かったが、今は落ち着いてきており、その影響も感じられる。
,,▲,コピーサービス業（経営者）,受注量や販売量の動き,・店の売上が下がってきており、来客数も減少している。コピーサービスにおいては、新規、新築、公共事業がないため、減少している。訪問販売においては、努力しても販売に結びつかず、特に郡部においてはこの傾向が顕著である。
,,▲,その他企業［管理業］（従業員）,それ以外,・東北他県に移転、集約することで、従業員300人が転勤する企業があり、会社内も暗くなっている。
,,×,農林水産業（従業者）,受注価格や販売価格の動き,・前年の桃の単価は非常に良かったが、今年は春先の寒さとお盆前の天候の不順により、お盆前の出荷が遅れ、今までにない最低の価格の販売になっている。
,,×,食料品製造業（経営者）,受注価格や販売価格の動き,・夏場の不需要期に加え、低単価中心の動きがみられる。さらに、原料高騰と相まって、収益が悪化している。
,,×,輸送業（経営者）,取引先の様子,・大きな荷主からのコスト削減策をもろに受けていることと原油高騰が収益を圧迫している。
"雇用
関連

(東北)",,◎,－,－,－
,,○,人材派遣会社（社員）,求人数の動き,・地方の金融機関でまとまった求人があり、この動きがしばらく続く。
,,○,人材派遣会社（社員）,周辺企業の様子,・夏季休暇も明け、企業も秋に向けての求人活動に力を入れている。ただし、業界経験や特別なスキルを要する案件、シフト制といったなかなか人が集まりにくい案件が増えている。また、中心部にあり、土日休みがあるような人気業種は依然として競合が厳しい。
,,○,人材派遣会社（社員）,求人数の動き,・正社員の採用の問い合わせが月に４～５件くらいあるが、今月は、15件と通常の月よりも多かった。
,,○,アウトソーシング企業（社員）,それ以外,・自治体の合併が県内を含めやや落ち着き、新しい受注などが出ている。
,,○,新聞社［求人広告］（担当者）,求人数の動き,・京阪企業の求人数が緩やかに上向き傾向にあり、それに伴って地元企業の求人数がやや増えている。
,,○,職業安定所（職員）,採用者数の動き,・求人数は常用で５％、パートで29％とそれぞれ減少したため、15か月ぶりに減少した。常用は新潟中越地震復興工事関係を中心に建設業が60％近く増加したものの、派遣請負業からの求人、特に輸送用機器製造、サービス業の求人が大幅に減少した。パートは卸小売業からの求人が52％と大幅に減少したことが要因である。一方求職者は、常用が在職者が22％と大幅に増加したことにより、３か月ぶりに増加に転じ、パートも増加に転じた。求人が減少した中で、就職件数は常用を中心に引き続き増加している。
,,□,人材派遣会社（社員）,求職者数の動き,・この時期、例年と比べて求職者(登録希望者)の減少傾向がみられる。また、登録中のスタッフでも待機中(求職中)の人が少ないようである。つまり、何らかの仕事に就いている人が増えている。
,,□,人材派遣会社（社員）,周辺企業の様子,・事業所撤退や業務集約で取引が減る話が出てくるが、大口の取引につながる話題に乏しく良くも悪くもない状況である。
,,▲,＊,＊,＊
,,×,－,－,－
,,,,,
　３．北関東（地域別調査機関：（財）日本経済研究所）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(北関東)",,◎,コンビニ（店長）,販売量の動き,・合宿や観光に十分対応できたことで、８月の売上は前年比107％、来客数105％と大変良い数字になっている。
,,◎,通信会社（営業担当）,販売量の動き,・７月に引き続き販売量が増加しており、雇用についても大幅に増員していく方針で、更なる利益拡大と業界シェア率向上に拍車がかかる。
,,○,商店街（代表者）,販売量の動き,・液晶ハイビジョンテレビを中心とした高額商品が売れている。
,,○,商店街（代表者）,お客様の様子,・夏祭りの人出は前年より多く、子供の支度に数万円かける親もいる。
